"","SRF.NS.Open","SRF.NS.High","SRF.NS.Low","SRF.NS.Close","SRF.NS.Volume","SRF.NS.Adjusted"
"719",1035.90002441406,1035.90002441406,1013.27001953125,1019.59997558594,584055,1004.84033203125
"720",1021.59997558594,1048.43994140625,1018.38000488281,1042.55004882812,1042630,1027.4580078125
"721",1047,1065,1043.41003417969,1053.32995605469,1042630,1038.08203125
"722",1051.80004882812,1069.47998046875,1045.88000488281,1066.57995605469,657750,1051.14013671875
"723",1067.57995605469,1084.80004882812,1066.57995605469,1073.4599609375,785250,1057.92077636719
"724",1076.9599609375,1085.58996582031,1062.44995117188,1069.14001464844,621695,1053.6630859375
"725",1070.59997558594,1089.58996582031,1070.59997558594,1084.86999511719,798790,1069.16564941406
"726",1081.80004882812,1083.80004882812,1056,1062.86999511719,606225,1047.48400878906
"727",1066.11999511719,1074.98999023438,1047.97998046875,1053.58996582031,504965,1038.33825683594
"728",1059.80004882812,1069.68994140625,1048.06005859375,1062.35998535156,673350,1046.98107910156
"729",1061.59997558594,1068.27001953125,1040.01000976562,1043.25,1075170,1028.14782714844
"730",1051.10998535156,1071.56005859375,1044.40002441406,1068.60998535156,980120,1053.14099121094
"731",1062.40002441406,1116.80004882812,1062.40002441406,1105.92004394531,2358505,1089.91088867188
"732",1112,1122.93005371094,1099.64001464844,1111.85998535156,1716510,1095.76452636719
"733",1092,1108,1044.18005371094,1055.7900390625,942260,1040.50659179688
"734",1067.40002441406,1082.61999511719,1021.69000244141,1077.90002441406,1205205,1062.29626464844
"735",1076.39001464844,1113.40002441406,1070.40002441406,1106.43994140625,549705,1090.42309570312
"736",1113.9599609375,1128.75,1091.2099609375,1096.55004882812,900355,1080.67651367188
"737",1104,1107.43994140625,1090.09997558594,1101.06994628906,491860,1085.13098144531
"738",1106,1113,1092.16003417969,1097.16003417969,680110,1081.27770996094
"739",1100,1118.2900390625,1096,1103.39001464844,933625,1087.41748046875
"740",1107,1117.98999023438,1097.44995117188,1114.78002929688,681550,1098.642578125
"741",1110,1146,1109.80004882812,1136.23999023438,919480,1119.79187011719
"742",1143,1144.63000488281,1125,1137.42004394531,885175,1120.95483398438
"743",1135,1143.7900390625,1118,1139.05004882812,553985,1122.56127929688
"744",1140.19995117188,1158.93994140625,1129.19995117188,1140.2900390625,952685,1123.78332519531
"745",1147.97998046875,1157,1136.90002441406,1141.92004394531,458700,1125.38952636719
"746",1153,1193,1144.93994140625,1183.39001464844,1090775,1166.25952148438
"747",1183.80004882812,1206.18005371094,1173.40002441406,1184.2099609375,1222610,1167.06750488281
"748",1186.33996582031,1200.56005859375,1177.76000976562,1185.88000488281,738880,1168.71325683594
"749",1189.80004882812,1207.85998535156,1168.92004394531,1201.7900390625,804575,1184.39294433594
"750",1206.80004882812,1207,1178.60998535156,1195.91003417969,544700,1178.59802246094
"751",1194.19995117188,1214.09997558594,1160,1165.82995605469,940545,1148.95336914062
"752",1168,1169.98999023438,1128,1147.26000976562,890475,1130.65222167969
"753",1159.4599609375,1172,1155,1165.67004394531,662985,1148.79577636719
"754",1171.59997558594,1185.19995117188,1156.19995117188,1173.18994140625,814260,1156.20703125
"755",1179.06005859375,1192.40002441406,1115.64001464844,1154.52001953125,1737500,1137.80712890625
"756",1139.09997558594,1146.98999023438,1069.40002441406,1081.06005859375,3593670,1065.41064453125
"757",1104.78002929688,1104.78002929688,1048,1077.46997070312,1635505,1061.87255859375
"758",1078.80004882812,1092,1065.01000976562,1072.33996582031,1117260,1056.81677246094
"759",1063,1098.97998046875,1063,1074.10998535156,1554260,1058.56115722656
"760",1081,1087.7900390625,1063.80004882812,1073.98999023438,976955,1062.20068359375
"761",1078,1107.93994140625,1059.19995117188,1098.18994140625,1718400,1086.13513183594
"762",1108,1116.26000976562,1086,1089.91003417969,1234905,1077.94604492188
"763",1093.9599609375,1144.58996582031,1093.9599609375,1123.98999023438,1733495,1111.65197753906
"764",1130,1148,1113.39001464844,1142.14001464844,771930,1129.60278320312
"765",1142.14001464844,1142.86999511719,1110,1113.57995605469,648645,1101.35632324219
"766",1117.80004882812,1134.71997070312,1113.59997558594,1126.98999023438,467125,1114.61926269531
"767",1126.80004882812,1138.73999023438,1101.59997558594,1105.42004394531,621935,1093.28588867188
"768",1111.80004882812,1119.19995117188,1098,1107.02001953125,782240,1094.86828613281
"769",1110,1141.18994140625,1102,1135.35998535156,796390,1122.89721679688
"770",1135.35998535156,1151.57995605469,1114,1123.18005371094,773140,1110.85083007812
"771",1126.98999023438,1145,1122.06005859375,1124.43994140625,617675,1112.09704589844
"772",1126.40002441406,1164,1125,1157.52001953125,864655,1144.81384277344
"773",1156.40002441406,1168.5,1130,1137.22998046875,1079240,1124.74670410156
"774",1140,1145.98999023438,1125.02001953125,1136.11999511719,379105,1123.64868164062
"775",1131.7900390625,1141.65002441406,1083.91003417969,1103.52001953125,927900,1091.40673828125
"776",1108.64001464844,1113.80004882812,1057.07995605469,1071.03002929688,1032545,1059.27331542969
"777",1077,1090.7900390625,1074,1082.14001464844,429290,1070.26135253906
"778",1083,1107,1078,1096.08996582031,213245,1084.05810546875
"779",1101,1119,1080,1108.06994628906,1053685,1095.90698242188
"780",1085,1108.18994140625,1063.01000976562,1087.58996582031,1646000,1075.65148925781
"781",1087.59997558594,1103.88000488281,1077.71997070312,1084.34997558594,548325,1072.44714355469
"782",1090,1110,1084.19995117188,1100.35998535156,598950,1088.28149414062
"783",1107,1147.80004882812,1107,1138.16003417969,908795,1125.66650390625
"784",1132,1148.01000976562,1121.10998535156,1142.96997070312,608715,1130.42370605469
"785",1150,1164.09997558594,1112.14001464844,1124.89001464844,921960,1112.54223632812
"786",1131.80004882812,1145.91003417969,1120.01000976562,1132.65002441406,480460,1120.21691894531
"787",1135.76000976562,1140.96997070312,1114,1124.86999511719,439665,1112.52221679688
"788",1127.22998046875,1138.5400390625,1120.93994140625,1131.71997070312,327985,1119.29711914062
"789",1132.19995117188,1144,1116.11999511719,1119.80004882812,581075,1107.50817871094
"790",1125,1125,1096.19995117188,1106.93005371094,553555,1094.77941894531
"791",1118,1118,1096.19995117188,1100.65002441406,396630,1088.56823730469
"792",1100,1102.97998046875,1075.02001953125,1080.93994140625,508580,1069.07458496094
"793",1095.80004882812,1096,1053.59997558594,1056.98999023438,1049785,1045.38745117188
"794",1045,1080,1026.2099609375,1062.93005371094,1416205,1051.26245117188
"795",1054,1064.55004882812,1046.81005859375,1056.19995117188,458155,1044.60620117188
"796",1056.19995117188,1073.52001953125,1053.51000976562,1067.86999511719,770145,1056.14807128906
"797",1060.25,1071.35998535156,1057.2099609375,1061.33996582031,466460,1049.68969726562
"798",1061.33996582031,1063.7900390625,1047.75,1050.60998535156,483245,1039.07751464844
"799",1054.02001953125,1069.16003417969,1045,1054.65002441406,388770,1043.0732421875
"800",1060,1084.18994140625,1057.11999511719,1080.44995117188,767505,1068.58984375
"801",1090,1090,1066.26000976562,1082.16003417969,1072125,1070.28137207031
"802",1089.90002441406,1154.94995117188,1087.2099609375,1148.27001953125,2159505,1135.66552734375
"803",1154,1154,1116,1130.43994140625,715940,1118.03112792969
"804",1133.59997558594,1232.43005371094,1122.22998046875,1222.32995605469,2896645,1208.91259765625
"805",1222.9599609375,1249.19995117188,1206.80004882812,1237.94995117188,2348340,1224.36096191406
"806",1239.80004882812,1272.92004394531,1226,1241.15002441406,1530260,1227.52600097656
"807",1236.06005859375,1272.7099609375,1230.47998046875,1251.86999511719,1066165,1238.12841796875
"808",1240,1243.98999023438,1181,1224.58996582031,933755,1211.14782714844
"809",1227,1266,1205.58996582031,1210.56005859375,1054710,1197.27172851562
"810",1221.10998535156,1225.98999023438,1188,1199.56994628906,1062700,1186.40234375
"811",1199.56994628906,1232,1197.59997558594,1225.44995117188,773420,1211.99816894531
"812",1205.10998535156,1252.55004882812,1192.03002929688,1247.2099609375,1090205,1233.51940917969
"813",1254,1257.91003417969,1210.55004882812,1230.09997558594,861980,1216.59753417969
"814",1224,1239.58996582031,1214.03002929688,1221.7099609375,569995,1208.29943847656
"815",1220,1242.16003417969,1219.98999023438,1234.18005371094,819590,1220.63244628906
"816",1240.40002441406,1280.4599609375,1223.0400390625,1240.64001464844,689115,1227.021484375
"817",1240.80004882812,1290.65002441406,1240.2099609375,1286.96997070312,1689015,1272.84313964844
"818",1295.80004882812,1305.7099609375,1276.81005859375,1284.5,1298640,1270.40014648438
"819",1288,1308.48999023438,1279.73999023438,1288.0400390625,651325,1273.9013671875
"820",1284.21997070312,1318,1277.27001953125,1286.21997070312,1071515,1272.10131835938
"821",1286,1315.96997070312,1274,1306.02001953125,712850,1291.68383789062
"822",1314,1362.78002929688,1304,1341.69995117188,2379855,1326.97216796875
"823",1361.59997558594,1399.80004882812,1330.71997070312,1367.32995605469,3305145,1352.32080078125
"824",1380,1397.59997558594,1341.84997558594,1372.63000488281,1813595,1357.56274414062
"825",1346,1346,1245,1255.82995605469,6798450,1242.044921875
"826",1260,1268.43994140625,1250.66003417969,1259.88000488281,1488355,1246.05041503906
"827",1259.88000488281,1289.90002441406,1253.61999511719,1258.90002441406,2025565,1245.0810546875
"828",1245,1275.96997070312,1236.23999023438,1256.01000976562,1599950,1242.22265625
"829",1269,1274.94995117188,1243.67004394531,1251.90002441406,859370,1238.15783691406
"830",1259.59997558594,1279.40002441406,1252.01000976562,1273.32995605469,715185,1259.35266113281
"831",1279,1297.19995117188,1274.41003417969,1285.46997070312,946635,1271.359375
"832",1288.80004882812,1296.53002929688,1280.01000976562,1282.7900390625,343725,1268.708984375
"833",1291.10998535156,1301.97998046875,1276.11999511719,1287.38000488281,659115,1273.24841308594
"834",1284.42004394531,1306,1284.42004394531,1290.35998535156,494825,1276.19580078125
"835",1290.80004882812,1304.66003417969,1275.59997558594,1281.91003417969,408450,1267.83850097656
"836",1280,1307.68005371094,1280,1285.97998046875,1091105,1271.86401367188
"837",1287.40002441406,1303.2900390625,1283,1288.2099609375,608685,1274.0693359375
"838",1296.9599609375,1305,1276.19995117188,1299.88000488281,785190,1285.61120605469
"839",1299.88000488281,1317.80004882812,1294.2099609375,1303.09997558594,532110,1288.79577636719
"840",1302.66003417969,1318.18005371094,1299,1302.63000488281,452155,1288.3310546875
"841",1311.19995117188,1314.21997070312,1292.33996582031,1311.71997070312,481675,1297.3212890625
"842",1307.36999511719,1333.80004882812,1296.07995605469,1305.77001953125,840585,1291.4365234375
"843",1312.21997070312,1321.98999023438,1304.19995117188,1317.25,451040,1302.79052734375
"844",1317.25,1330.41003417969,1316.94995117188,1324.68994140625,436870,1310.14892578125
"845",1325.89001464844,1343.80004882812,1322.02001953125,1337.25,492470,1322.5712890625
"846",1337.11999511719,1409.17004394531,1335.02001953125,1399.56005859375,2364640,1384.197265625
"847",1409,1417.98999023438,1380,1396.68994140625,1536120,1381.35852050781
"848",1396,1421.94995117188,1384.43005371094,1415.15002441406,784390,1399.61596679688
"849",1414.30004882812,1432,1406,1413.02001953125,1521310,1397.50915527344
"850",1407.40002441406,1413.02001953125,1393.34997558594,1396.75,458540,1381.41796875
"851",1395.10998535156,1438,1395,1429.93994140625,956715,1414.24353027344
"852",1434.02001953125,1441.59997558594,1416.92004394531,1429.41003417969,597460,1413.71960449219
"853",1425.59997558594,1440,1414.58996582031,1426.96997070312,622570,1411.30627441406
"854",1437.80004882812,1437.80004882812,1386.61999511719,1413.83996582031,975415,1398.3203125
"855",1407,1407,1381.19995117188,1386.64001464844,618910,1371.4189453125
"856",1392,1410,1389.69995117188,1396.53002929688,378110,1381.20043945312
"857",1402,1409.40002441406,1376,1380.94995117188,397765,1365.79125976562
"858",1386.56005859375,1394.73999023438,1373.4599609375,1387.23999023438,370475,1372.01232910156
"859",1395,1423.57995605469,1384.73999023438,1409.31005859375,534310,1393.83996582031
"860",1418,1428.85998535156,1409,1423.72998046875,315990,1408.10192871094
"861",1425.9599609375,1439.18994140625,1411.9599609375,1416.38000488281,428455,1400.83239746094
"862",1418.80004882812,1462,1418.80004882812,1455.14001464844,1059275,1439.1669921875
"863",1465,1481.19995117188,1450.19995117188,1469.5400390625,914395,1453.40893554688
"864",1479,1506,1470,1499.19995117188,1045010,1482.7431640625
"865",1503.98999023438,1509.34997558594,1487.63000488281,1498.64001464844,403130,1482.18957519531
"866",1498.56994628906,1519,1496.27001953125,1507.98999023438,405560,1491.43688964844
"867",1506,1522,1501.25,1515.5,396860,1498.86450195312
"868",1508.7099609375,1528,1490.43994140625,1508.81005859375,524515,1492.24792480469
"869",1511,1524,1503,1520.71997070312,382880,1504.02709960938
"870",1521,1526.9599609375,1513,1516.38000488281,320800,1499.73486328125
"871",1520.43994140625,1525.59997558594,1510.81005859375,1520.73999023438,268470,1504.04699707031
"872",1520,1527.65002441406,1512.5,1516.2099609375,217625,1499.56665039062
"873",1517.9599609375,1539.9599609375,1517.7099609375,1534.81005859375,363240,1517.96252441406
"874",1544,1559.98999023438,1527.59997558594,1552.36999511719,457095,1535.32971191406
"875",1549.9599609375,1574.96997070312,1531.2900390625,1568.85998535156,691815,1551.638671875
"876",1565.40002441406,1570.98999023438,1536.19995117188,1559.39001464844,518395,1542.27258300781
"877",1562.86999511719,1587.98999023438,1562.86999511719,1581.43994140625,461700,1564.08068847656
"878",1585.80004882812,1593.80004882812,1575,1580.38000488281,311870,1563.0322265625
"879",1580.40002441406,1601.32995605469,1548.63000488281,1566.86999511719,575840,1549.67065429688
"880",1575.40002441406,1576.56005859375,1524.38000488281,1532.0400390625,554165,1515.22277832031
"881",1528,1622.81005859375,1514.06005859375,1545.59997558594,4262400,1528.63403320312
"882",1560,1622,1533,1586.32995605469,2120400,1568.91687011719
"883",1600,1744.9599609375,1586.32995605469,1731.73999023438,6512240,1712.73083496094
"884",1732,1814.91003417969,1731.10998535156,1800.98999023438,3154025,1781.22045898438
"885",1790,1818,1750.43005371094,1808,3354550,1788.15356445312
"886",1812,1826.98999023438,1794.02001953125,1806.67004394531,1259135,1786.83837890625
"887",1808,1808,1778.21997070312,1797.40002441406,827480,1780.03466796875
"888",1796,1808.9599609375,1769.39001464844,1781.21997070312,780590,1764.01110839844
"889",1781.10998535156,1820,1781.10998535156,1791.21997070312,690985,1773.91418457031
"890",1800.03002929688,1807.08996582031,1758.90002441406,1772.22998046875,748415,1755.10778808594
"891",1778,1793.0400390625,1740.80004882812,1752.59997558594,843775,1735.66748046875
"892",1748,1782.36999511719,1722,1760.81994628906,929535,1743.80798339844
"893",1774.68994140625,1798,1760.91003417969,1771.31994628906,908445,1754.20654296875
"894",1778.27001953125,1786.69995117188,1756.13000488281,1758.57995605469,534825,1741.58959960938
"895",1767.98999023438,1846,1755.01000976562,1823.4599609375,1292910,1805.84289550781
"896",1839.59997558594,1856,1790.34997558594,1796.7099609375,1134130,1779.35119628906
"897",1796,1803.32995605469,1743.01000976562,1777.81994628906,758785,1760.64379882812
"898",1855.57995605469,1855.80004882812,1781,1794.19995117188,1434725,1776.86547851562
"899",1799,1817.97998046875,1781.19995117188,1796.56005859375,794485,1779.20288085938
"900",1807.9599609375,1813.58996582031,1786.05004882812,1788.83996582031,526540,1771.55712890625
"901",1787.9599609375,1830,1778.02001953125,1812.63000488281,664750,1795.11755371094
"902",1825,1890,1802.19995117188,1884.7099609375,2627525,1866.50109863281
"903",1900,1975.78002929688,1883.03002929688,1942.61999511719,3376040,1923.85144042969
"904",1959.80004882812,2069,1955,2027.94995117188,4862275,2008.35717773438
"905",2060,2062.60009765625,1965.02001953125,1985.97998046875,2745030,1966.79260253906
"906",1992,2049.98999023438,1990,2034.18005371094,1447815,2014.52697753906
"907",2039.80004882812,2076,2016.40002441406,2068.2900390625,1556045,2048.3076171875
"908",2076,2080.68994140625,2041.48999023438,2046.08996582031,1188435,2026.32189941406
"909",2055.6201171875,2067.98999023438,2027.76000976562,2030.96997070312,944140,2011.34814453125
"910",2042.78002929688,2048.80004882812,2000.19995117188,2034.38000488281,932215,2014.72521972656
"911",2040,2075,2030.82995605469,2065.88989257812,1954680,2045.93078613281
"912",2070.19995117188,2149.60009765625,2053.71997070312,2137.10009765625,2150470,2116.45288085938
"913",2163.57006835938,2164.19995117188,2122.27001953125,2135.28002929688,1292570,2114.650390625
"914",2148.46997070312,2259.98999023438,2135.80004882812,2244.919921875,2946310,2223.23095703125
"915",2244.19995117188,2275.63989257812,2213.21997070312,2264.94995117188,1504445,2243.06762695312
"916",2268,2273.89990234375,2208.39990234375,2219.81005859375,1566090,2198.36352539062
"917",2219.80004882812,2219.80004882812,2104,2121.47998046875,1751715,2100.98364257812
"918",2122.07006835938,2166.05004882812,2106.60009765625,2132.85009765625,1476000,2112.24389648438
"919",2148.40991210938,2181.580078125,2139.01000976562,2146.13989257812,1154190,2125.40502929688
"920",2181.80004882812,2226.60009765625,2157.14990234375,2199.77001953125,1297800,2178.51684570312
"921",2212.13989257812,2219.59008789062,2170,2202.81005859375,950790,2181.52783203125
"922",2240.39990234375,2253.75,2199,2225.38989257812,1628115,2203.88940429688
"923",2235.97998046875,2235.97998046875,2150.01000976562,2184.38989257812,1219870,2163.28564453125
"924",2206,2251,2176.03002929688,2239.09008789062,1580700,2217.45751953125
"925",2250,2267.3798828125,2207.31005859375,2255.82006835938,1650025,2234.02587890625
"926",2265,2265,2200,2217.93994140625,1386735,2196.51147460938
"927",2226.73999023438,2324.02001953125,2223.4599609375,2311.39990234375,2341100,2289.06909179688
"928",2315.60009765625,2338.47998046875,2291,2297.6298828125,1513805,2275.431640625
"929",2304.27001953125,2334,2273.30004882812,2279.86010742188,1807270,2257.83349609375
"930",2301.63989257812,2338,2290.65991210938,2315.34008789062,1186575,2292.97094726562
"931",2327.60009765625,2410,2315.419921875,2388.78002929688,3000465,2365.701171875
"932",2415.76000976562,2504.78002929688,2388.1201171875,2408.80004882812,2772030,2385.52783203125
"933",2428,2520,2420,2491.3701171875,3364095,2467.30004882812
"934",2538,2538,2401,2405.60009765625,1731530,2382.35888671875
"935",2424,2458,2404,2410.89990234375,769502,2387.60717773438
"936",2439.64990234375,2444.94995117188,2327.85009765625,2333.30004882812,1018333,2310.75708007812
"937",2337.80004882812,2374,2295,2307.64990234375,825693,2285.35473632812
"938",2301,2303,2175.64990234375,2209.10009765625,1691384,2187.75732421875
"939",2223,2278,2176,2268.85009765625,1309633,2246.92993164062
"940",2277.10009765625,2325,2206,2217.55004882812,896101,2196.12524414062
"941",2230,2257.69995117188,2079.94995117188,2101.5,2013324,2081.19653320312
"942",2069.44995117188,2171.94995117188,2065,2110.60009765625,1925640,2090.20874023438
"943",2115,2160,2102.14990234375,2144.80004882812,1690899,2124.07836914062
"944",2155.55004882812,2170,2109.19995117188,2120.19995117188,1291921,2099.7158203125
"945",2120,2169,2087.10009765625,2117.30004882812,1218461,2096.84448242188
"946",2130,2142.64990234375,2080,2122.10009765625,953721,2101.59765625
"947",2140.5,2140.5,2097.05004882812,2110.64990234375,614345,2090.25830078125
"948",2118,2128.44995117188,2056,2080.10009765625,791011,2060.00366210938
"949",2095,2106.35009765625,2087.64990234375,2099.25,79875,2078.96850585938
"950",2100,2142,2072.89990234375,2127.55004882812,1074704,2106.99487304688
"951",2148,2227,2145.94995117188,2172.44995117188,1688961,2151.46118164062
"952",2175,2175,2125.05004882812,2146.60009765625,629894,2125.86108398438
"953",2157,2157,2100.10009765625,2125.60009765625,635400,2105.06396484375
"954",2159,2207.39990234375,2125.05004882812,2154.89990234375,1747671,2134.08056640625
"955",2174.89990234375,2204.64990234375,2165.19995117188,2192.89990234375,1026161,2171.71337890625
"956",2204,2213.85009765625,2176.85009765625,2190,986146,2168.84155273438
"957",2183,2200.94995117188,2144.25,2157.55004882812,869570,2136.70532226562
"958",2159,2244.69995117188,2154.05004882812,2187.89990234375,1984968,2166.76196289062
"959",2215,2215,2043.90002441406,2093.89990234375,2459397,2073.669921875
"960",2090,2217.14990234375,2042.80004882812,2191.69995117188,2245983,2170.52514648438
"961",2209,2249.94995117188,2113.64990234375,2140.55004882812,1886355,2119.86938476562
"962",2140.55004882812,2198.25,2132.05004882812,2184.80004882812,1755041,2163.69213867188
"963",2160,2160,2080.60009765625,2091.05004882812,855393,2070.84741210938
"964",2055,2086.80004882812,1973.09997558594,2056.19995117188,1362057,2036.33410644531
"965",2079,2172.44995117188,1977.44995117188,2005.84997558594,19073002,1986.47058105469
"966",2032.55004882812,2098.05004882812,1994,2016.69995117188,1502267,1997.21569824219
"967",2035.84997558594,2093,2012.25,2089.69995117188,1161648,2069.5107421875
"968",2090,2120,2070,2084.19995117188,626496,2064.0634765625
"969",2080,2107.69995117188,2052.25,2057.64990234375,360997,2037.77026367188
"970",2074,2099.94995117188,2036.80004882812,2088.85009765625,611232,2068.66918945312
"971",2104.5,2139,2095.69995117188,2124.80004882812,549828,2104.271484375
"972",2130,2141,2115,2133.44995117188,317527,2112.83764648438
"973",2133.44995117188,2156,2122.44995117188,2148.85009765625,397700,2128.08911132812
"974",2155,2179.89990234375,2145.55004882812,2149.44995117188,383648,2128.68310546875
"975",2154.44995117188,2174.64990234375,2142.69995117188,2155.85009765625,368847,2135.02172851562
"976",2159,2177.69995117188,2107.05004882812,2159.19995117188,786329,2138.33911132812
"977",2184.80004882812,2235.69995117188,2162,2216.39990234375,872308,2194.98657226562
"978",2230,2242,2153.30004882812,2164.55004882812,1548050,2143.63745117188
"979",2116,2145,2029.55004882812,2074.64990234375,653629,2054.60571289062
"980",2093.44995117188,2190.85009765625,2082.35009765625,2172.85009765625,752135,2151.85717773438
"981",2174,2314,2170,2306,2460901,2283.72094726562
"982",2323.64990234375,2341.44995117188,2301,2322.44995117188,1336372,2300.01171875
"983",2323.05004882812,2350.39990234375,2291,2315.94995117188,877618,2293.57470703125
"984",2321,2369.89990234375,2292.5,2344,940361,2321.35375976562
"985",2355.5,2393.94995117188,2350,2389.14990234375,744414,2366.0673828125
"986",2393,2409.94995117188,2377,2391.69995117188,516093,2368.5927734375
"987",2384,2415,2371.69995117188,2403.55004882812,547990,2380.32861328125
"988",2408,2428.14990234375,2405.19995117188,2420.10009765625,348706,2396.71875
"989",2420.10009765625,2444,2406.05004882812,2412.5,385132,2389.19165039062
"990",2412.5,2437.94995117188,2368,2429.25,423163,2405.78002929688
"991",2428,2440,2371,2416.60009765625,578855,2393.25268554688
"992",2385,2450,2381,2410.5,594570,2387.21118164062
"993",2430.05004882812,2533.94995117188,2350,2504.94995117188,2348058,2480.74853515625
"994",2520,2550.80004882812,2485.69995117188,2530.25,811329,2505.80419921875
"995",2530.25,2565,2522.44995117188,2532.85009765625,573897,2508.37963867188
"996",2540.14990234375,2635.75,2507.60009765625,2626.10009765625,1090603,2600.72802734375
"997",2630,2669.80004882812,2610.5,2656.80004882812,800652,2631.1318359375
"998",2654,2680,2641.39990234375,2652.69995117188,452448,2627.07104492188
"999",2655,2679.30004882812,2612.69995117188,2640.44995117188,662580,2614.93920898438
"1000",2655.69995117188,2669.60009765625,2593.05004882812,2615.14990234375,616685,2589.8837890625
"1001",2617,2623.5,2525.10009765625,2556.89990234375,728794,2532.19702148438
"1002",2550.55004882812,2575,2536,2567.75,289339,2542.94213867188
"1003",2540,2555.55004882812,2468.05004882812,2476.80004882812,589520,2452.87084960938
"1004",2478.5,2484.94995117188,2350,2369.69995117188,1072181,2346.80541992188
"1005",2330.64990234375,2523.80004882812,2295,2470.5,2246592,2446.63159179688
"1006",2415,2425,2268.55004882812,2349.05004882812,1878619,2326.35498046875
"1007",2390,2484.14990234375,2387.30004882812,2401.35009765625,1112061,2378.14965820312
"1008",2415,2455,2361,2406.80004882812,758878,2383.54711914062
"1009",2424.05004882812,2485,2366.10009765625,2447.19995117188,812910,2423.55688476562
"1010",2460.60009765625,2494,2440.80004882812,2453.5,498572,2429.79565429688
"1011",2475,2488.05004882812,2425,2439.80004882812,625410,2420.9150390625
"1012",2426,2474.80004882812,2426,2435.89990234375,348955,2417.04516601562
"1013",2444.80004882812,2521.85009765625,2410.14990234375,2450.80004882812,1243759,2431.83032226562
"1014",2462.25,2548,2429,2531.30004882812,1232058,2511.70703125
"1015",2549.89990234375,2594,2543.39990234375,2583.80004882812,811882,2563.80078125
"1016",2598.80004882812,2611.85009765625,2550.10009765625,2584.55004882812,698527,2564.544921875
"1017",2560,2578.94995117188,2460.60009765625,2476.55004882812,792095,2457.38061523438
"1018",2410,2460,2335.05004882812,2345.64990234375,556722,2327.49365234375
"1019",2380,2503.44995117188,2357.94995117188,2493.75,664010,2474.44750976562
"1020",2518,2520,2447.30004882812,2462.64990234375,358576,2443.58813476562
"1021",2478,2495.89990234375,2424.69995117188,2432.80004882812,446606,2413.96948242188
"1022",2406.5,2447.94995117188,2375,2382.94995117188,386111,2364.50512695312
"1023",2350,2406.94995117188,2334,2375.39990234375,394657,2357.01342773438
"1024",2300.10009765625,2383.14990234375,2300.10009765625,2375.55004882812,548655,2357.16259765625
"1025",2400,2434,2381,2396.39990234375,448332,2377.85107421875
"1026",2302,2370.39990234375,2259.25,2271.39990234375,736393,2253.81860351562
"1027",2355,2435.89990234375,2332.55004882812,2424.89990234375,949775,2406.13037109375
"1028",2408,2408,2335.35009765625,2383.64990234375,1157729,2365.19946289062
"1029",2379,2419,2330.10009765625,2349.55004882812,710813,2331.36376953125
"1030",2380,2392.60009765625,2326.30004882812,2343.75,376606,2325.60864257812
"1031",2316,2339,2225,2234.35009765625,636562,2217.05517578125
"1032",2190,2190,2106,2153.30004882812,721602,2136.63305664062
"1033",2149,2195,2114.10009765625,2189.75,747807,2172.80053710938
"1034",2220,2243.94995117188,2191,2223.80004882812,716268,2206.58715820312
"1035",2300,2304,2247,2284.69995117188,631055,2267.01538085938
"1036",2278,2279,2234.35009765625,2250.75,802073,2233.32836914062
"1037",2242,2475,2240.19995117188,2355.39990234375,839106,2337.16821289062
"1038",2368,2436.64990234375,2360.05004882812,2420,1467575,2401.2685546875
"1039",2477.30004882812,2477.30004882812,2421,2469.19995117188,781770,2450.08764648438
"1040",2488,2596.30004882812,2485.10009765625,2588.19995117188,1593596,2568.16674804688
"1041",2615.39990234375,2658.94995117188,2582.14990234375,2605.44995117188,1055088,2585.28271484375
"1042",2613.94995117188,2653.94995117188,2560.39990234375,2630.44995117188,729721,2610.08935546875
"1043",2658,2673.5,2553,2595.19995117188,588552,2575.11206054688
"1044",2533,2623.94995117188,2530,2608.10009765625,834422,2587.91259765625
"1045",2620,2627.60009765625,2600,2614.55004882812,251144,2594.3125
"1046",2616,2637.60009765625,2565.05004882812,2605.75,443424,2585.58056640625
"1047",2607.19995117188,2679.94995117188,2602.10009765625,2621.25,837632,2600.96069335938
"1048",2650,2734.60009765625,2626.80004882812,2705.85009765625,2954341,2684.90576171875
"1049",2732.85009765625,2732.85009765625,2645.25,2679.35009765625,918574,2658.611328125
"1050",2690,2715,2612.85009765625,2621.85009765625,1104351,2601.55615234375
"1051",2650,2667.5,2620.14990234375,2636.30004882812,502552,2615.89428710938
"1052",2651,2755.64990234375,2633.05004882812,2709.5,1116588,2688.52758789062
"1053",2700,2712,2660,2684.69995117188,636435,2663.91918945312
"1054",2680,2735.89990234375,2662,2688.60009765625,655014,2667.78930664062
"1055",2697,2773.35009765625,2686.19995117188,2747.60009765625,1579463,2726.33276367188
"1056",2759.94995117188,2763.60009765625,2690.30004882812,2698.89990234375,463269,2678.00927734375
"1057",2700,2710,2595.05004882812,2635.75,893233,2615.3486328125
"1058",2648,2677.5,2597.44995117188,2611.05004882812,491749,2590.83959960938
"1059",2595,2643.60009765625,2519.60009765625,2615.75,955240,2595.50341796875
"1060",2634,2656.44995117188,2480,2528.94995117188,552389,2509.375
"1061",2520,2617.64990234375,2501.64990234375,2542.64990234375,929202,2522.96899414062
"1062",2560.44995117188,2584.30004882812,2531.30004882812,2547.39990234375,531946,2527.68237304688
