"","ASTRAL.NS.Open","ASTRAL.NS.High","ASTRAL.NS.Low","ASTRAL.NS.Close","ASTRAL.NS.Volume","ASTRAL.NS.Adjusted"
"205",393.457611083984,413.077606201172,388.012603759766,409.140106201172,266568,405.518188476562
"206",405.067596435547,449.550109863281,405.022613525391,441.607604980469,472266,437.698272705078
"207",438.727600097656,460.665100097656,433.012603759766,451.687622070312,161282,447.689056396484
"208",458.527618408203,481.050109863281,446.130096435547,457.267608642578,276826,453.219573974609
"209",457.267608642578,457.267608642578,427.500091552734,430.447601318359,104251,426.637084960938
"210",428.535095214844,437.5576171875,423.517608642578,435.172607421875,24539,431.320220947266
"211",445.477600097656,445.477600097656,432.945098876953,436.500122070312,3064,432.635986328125
"212",436.500122070312,438.277618408203,427.567596435547,436.185119628906,36184,432.323791503906
"213",436.185119628906,438.300109863281,423.607604980469,429.232604980469,24542,425.432800292969
"214",426.150115966797,436.455108642578,423.630096435547,432.22509765625,59484,428.398803710938
"215",435.847595214844,468.000122070312,432.585113525391,460.350128173828,254222,456.274841308594
"216",460.350128173828,477.000122070312,454.927612304688,472.455108642578,367371,468.272674560547
"217",472.477630615234,480.600128173828,458.707611083984,468.967620849609,91959,464.816070556641
"218",464.850128173828,467.550109863281,453.105102539062,463.297607421875,71664,459.196258544922
"219",463.500122070312,474.457611083984,460.777618408203,470.880126953125,170537,466.847686767578
"220",470.880126953125,472.252624511719,466.402618408203,467.550109863281,67926,463.546173095703
"221",467.100128173828,478.125122070312,464.400115966797,474.255126953125,203973,470.193817138672
"222",471.600128173828,486.405120849609,465.142608642578,475.762603759766,198482,471.688415527344
"223",482.377624511719,492.480133056641,473.512603759766,489.960113525391,175968,485.764282226562
"224",494.662628173828,500.377624511719,477.202606201172,481.972625732422,80142,477.84521484375
"225",481.950134277344,485.775115966797,474.750122070312,480.037628173828,35819,475.926818847656
"226",476.100128173828,482.175109863281,459.4951171875,467.257629394531,492377,463.256256103516
"227",466.627624511719,472.050109863281,461.1826171875,467.865112304688,44608,463.858520507812
"228",467.100128173828,472.410125732422,458.550109863281,470.632629394531,32371,466.602325439453
"229",465.952606201172,479.250122070312,465.952606201172,473.175109863281,235579,469.123077392578
"230",470.475128173828,475.177612304688,464.422607421875,471.847625732422,87557,467.806884765625
"231",472.792633056641,475.650115966797,469.485107421875,475.357604980469,50268,471.286865234375
"232",472.050109863281,478.800109863281,467.325103759766,472.387603759766,89246,468.342254638672
"233",461.700103759766,473.355133056641,461.700103759766,464.242614746094,100362,460.267028808594
"234",462.600128173828,481.500122070312,462.600128173828,479.925109863281,132526,475.815277099609
"235",485.910125732422,485.910125732422,469.800109863281,475.650115966797,46673,471.576843261719
"236",476.100128173828,482.422607421875,470.947631835938,481.252624511719,40524,477.131317138672
"237",477.945129394531,479.970123291016,470.250122070312,477.225128173828,39295,473.138397216797
"238",474.750122070312,481.500122070312,471.172607421875,480.352630615234,39753,476.239074707031
"239",485.190124511719,487.800109863281,477.945129394531,485.775115966797,32733,481.615142822266
"240",482.872619628906,490.050109863281,478.350128173828,487.170135498047,29764,482.998168945312
"241",487.912628173828,493.087615966797,483.750122070312,489.150115966797,32366,484.961212158203
"242",489.150115966797,489.150115966797,477.900115966797,483.367614746094,59468,479.228210449219
"243",480.150115966797,496.732635498047,467.325103759766,485.820129394531,264822,481.659729003906
"244",491.175109863281,506.137634277344,479.7451171875,503.167633056641,334277,498.858764648438
"245",507.960113525391,525.150146484375,504.000122070312,522.787658691406,282244,518.310791015625
"246",522.000122070312,527.850158691406,505.350128173828,507.375122070312,78444,503.030181884766
"247",512.775146484375,512.775146484375,504.517639160156,507.960113525391,11962,503.610198974609
"248",509.355133056641,517.005126953125,504.585113525391,513.47265625,83004,509.075378417969
"249",514.800109863281,517.275146484375,507.060119628906,515.1826171875,57053,510.770751953125
"250",515.16015625,533.227661132812,512.145141601562,530.505126953125,110862,525.962097167969
"251",531.900146484375,538.200134277344,509.895141601562,512.842651367188,1380872,508.450897216797
"252",516.150146484375,520.380126953125,511.357635498047,516.510131835938,30677,512.086853027344
"253",517.500122070312,539.010131835938,513.607604980469,528.007629394531,109695,523.48583984375
"254",537.750122070312,544.500122070312,528.727661132812,533.227661132812,206928,528.661315917969
"255",534.600158691406,539.91015625,524.947631835938,528.457641601562,39275,523.932250976562
"256",524.250122070312,526.477661132812,503.190124511719,508.14013671875,117344,503.788665771484
"257",508.162628173828,517.500122070312,508.162628173828,511.852630615234,33791,507.469268798828
"258",513.000122070312,515.137634277344,504.045135498047,510.142639160156,31975,505.773986816406
"259",510.997619628906,513.450134277344,498.57763671875,500.355133056641,136444,496.070281982422
"260",504.000122070312,504.000122070312,492.750122070312,494.595123291016,57657,490.359588623047
"261",494.595123291016,500.895111083984,483.300109863281,485.910125732422,25915,481.748931884766
"262",482.400115966797,485.527618408203,467.730102539062,470.137603759766,283533,466.111541748047
"263",475.650115966797,482.760131835938,466.267608642578,476.212615966797,413755,472.134552001953
"264",476.212615966797,480.600128173828,472.500122070312,474.907623291016,28011,470.840698242188
"265",480.600128173828,480.600128173828,459.090118408203,463.567626953125,87697,459.597808837891
"266",461.475128173828,492.750122070312,459.427612304688,487.980133056641,103993,483.801239013672
"267",494.955108642578,499.905120849609,473.040130615234,489.645111083984,54875,485.451965332031
"268",490.500122070312,516.600158691406,486.045135498047,506.857635498047,607219,502.51708984375
"269",504.000122070312,513.900146484375,500.805114746094,509.040130615234,46648,504.680908203125
"270",508.500122070312,519.705139160156,495.450134277344,498.105133056641,83171,493.839538574219
"271",499.567626953125,516.757629394531,498.150115966797,508.612640380859,54611,504.257110595703
"272",513.000122070312,528.300109863281,507.622619628906,513.337646484375,56826,508.941680908203
"273",519.210144042969,537.300109863281,514.32763671875,527.175109863281,157955,522.660583496094
"274",521.9326171875,535.275146484375,518.017639160156,521.415100097656,546615,516.949951171875
"275",521.167602539062,521.167602539062,492.210113525391,498.645111083984,78859,494.374938964844
"276",495.000122070312,526.500122070312,492.502624511719,514.102600097656,381077,509.700042724609
"277",513.900146484375,519.187622070312,505.912628173828,517.500122070312,184648,513.068481445312
"278",525.150146484375,525.150146484375,504.337615966797,507.892639160156,79079,503.543212890625
"279",511.200134277344,516.127624511719,504.585113525391,513.337646484375,142233,508.941680908203
"280",510.300140380859,517.500122070312,492.885131835938,495.450134277344,325115,491.207305908203
"281",493.402618408203,506.227630615234,493.402618408203,504.922637939453,68277,500.598663330078
"282",499.860137939453,506.925140380859,485.572631835938,494.280120849609,471924,490.047302246094
"283",490.050109863281,495.450134277344,477.450103759766,483.187622070312,81079,479.049774169922
"284",481.950134277344,499.500122070312,475.672607421875,497.340118408203,119297,493.081085205078
"285",502.605133056641,504.000122070312,490.747619628906,494.955108642578,59295,490.716491699219
"286",495.000122070312,504.832611083984,483.750122070312,495.112609863281,78988,490.872650146484
"287",503.977630615234,503.977630615234,486.585113525391,489.937622070312,220817,485.741943359375
"288",495.000122070312,495.000122070312,481.500122070312,486.270111083984,216666,482.105895996094
"289",486.000122070312,494.100128173828,486.000122070312,488.025115966797,75635,483.845825195312
"290",488.250122070312,504.000122070312,487.800109863281,498.217620849609,403286,493.951049804688
"291",499.500122070312,528.750122070312,499.500122070312,524.610107421875,199086,520.117614746094
"292",528.66015625,554.737609863281,524.700134277344,539.775146484375,289071,535.152770996094
"293",543.915161132812,546.6826171875,534.825134277344,539.977661132812,220991,535.353515625
"294",544.500122070312,550.777648925781,531.585144042969,545.26513671875,225777,540.595703125
"295",547.830139160156,569.115112304688,547.200134277344,561.217651367188,218402,556.411560058594
"296",562.500122070312,582.750122070312,537.862609863281,544.4326171875,157911,539.770263671875
"297",548.797607421875,555.637634277344,514.147644042969,520.380126953125,107415,515.923828125
"298",519.300109863281,555.750122070312,506.250122070312,519.547607421875,1521288,515.098449707031
"299",513.900146484375,516.622619628906,505.192626953125,511.222625732422,63317,506.8447265625
"300",517.500122070312,517.500122070312,496.822631835938,504.315124511719,165273,499.996368408203
"301",507.600128173828,510.997619628906,498.172637939453,500.242614746094,75699,495.958709716797
"302",500.850128173828,521.055114746094,500.850128173828,515.700134277344,170446,511.283843994141
"303",515.250122070312,521.527648925781,492.795135498047,495.090118408203,190775,490.850402832031
"304",495.922637939453,501.840118408203,480.127624511719,499.725128173828,131217,495.445678710938
"305",504.000122070312,519.300109863281,494.145111083984,512.325134277344,689419,507.937805175781
"306",513.78759765625,524.250122070312,513.045104980469,516.510131835938,78395,512.086853027344
"307",526.500122070312,544.500122070312,524.632629394531,539.325134277344,123659,534.706665039062
"308",542.227661132812,543.465148925781,531.000122070312,537.772644042969,115813,533.167419433594
"309",537.570129394531,539.572631835938,522.450134277344,525.240112304688,42697,520.742004394531
"310",528.727661132812,530.527648925781,523.462646484375,525.195129394531,27697,520.697570800781
"311",526.950134277344,540.000122070312,521.9326171875,525.510131835938,77728,521.010009765625
"312",532.350158691406,539.100158691406,526.950134277344,536.310119628906,55715,531.717346191406
"313",539.527648925781,540.450134277344,528.817626953125,539.617614746094,39735,534.996459960938
"314",540.000122070312,541.0576171875,533.992614746094,536.782653808594,26195,532.185852050781
"315",539.977661132812,540.427612304688,533.677612304688,539.865112304688,81384,535.241882324219
"316",535.9951171875,550.485107421875,533.002624511719,547.582641601562,62959,542.893310546875
"317",544.050109863281,555.750122070312,537.975158691406,539.730163574219,40286,535.108154296875
"318",540.652648925781,562.41015625,540.022644042969,554.355163574219,107862,549.60791015625
"319",558.000122070312,566.100158691406,547.650146484375,560.902648925781,94464,556.099365234375
"320",553.635131835938,556.852661132812,545.850158691406,547.22265625,18079,542.536499023438
"321",551.250122070312,562.050109863281,539.662658691406,551.272644042969,70495,546.551696777344
"322",559.282653808594,560.250122070312,553.545166015625,555.345153808594,118313,550.589416503906
"323",558.000122070312,558.000122070312,543.600158691406,545.715148925781,20417,541.041809082031
"324",547.605163574219,557.07763671875,546.66015625,548.617614746094,18331,543.919494628906
"325",553.050109863281,558.000122070312,544.500122070312,554.647644042969,28244,549.897766113281
"326",558.000122070312,558.000122070312,545.82763671875,546.930114746094,14917,542.246337890625
"327",546.345153808594,552.195129394531,527.062622070312,533.880126953125,38213,529.308288574219
"328",524.362609863281,538.22265625,522.450134277344,530.257629394531,40028,525.716735839844
"329",537.277648925781,548.977661132812,522.4951171875,528.795104980469,81497,524.266784667969
"330",539.34765625,539.34765625,523.912658691406,525.735107421875,14679,521.23291015625
"331",521.865112304688,525.982604980469,517.612609863281,521.820129394531,35651,517.351440429688
"332",521.100158691406,528.1201171875,512.595153808594,522.832641601562,21173,518.355224609375
"333",518.850158691406,544.500122070312,515.700134277344,528.075134277344,71693,523.552978515625
"334",531.900146484375,533.475158691406,519.165100097656,521.820129394531,31673,517.351440429688
"335",526.950134277344,526.950134277344,513.47265625,522.247619628906,54444,517.775268554688
"336",520.020141601562,528.322631835938,517.072631835938,524.250122070312,16299,519.760620117188
"337",519.750122070312,530.550109863281,519.750122070312,527.377624511719,31877,522.861328125
"338",540.000122070312,573.075134277344,531.922607421875,569.767639160156,334611,564.888305664062
"339",573.750122070312,573.750122070312,522.450134277344,528.525146484375,373368,523.999084472656
"340",531.450134277344,544.207641601562,520.695129394531,537.09765625,223446,532.498046875
"341",553.050109863281,562.455139160156,535.500122070312,557.167663574219,461497,552.396240234375
"342",558.000122070312,562.4326171875,546.300109863281,555.300109863281,69399,550.544677734375
"343",573.750122070312,578.655151367188,553.522644042969,575.9326171875,277917,571.000671386719
"344",575.9326171875,588.915161132812,563.400146484375,583.605163574219,463224,578.607421875
"345",574.51513671875,591.592651367188,562.230163574219,582.345153808594,655013,577.358154296875
"346",566.460144042969,575.100158691406,564.817626953125,567.967651367188,46751,563.103759765625
"347",567.000122070312,600.705139160156,566.550170898438,596.362670898438,377231,591.255737304688
"348",598.950134277344,607.342651367188,596.250122070312,601.717651367188,105582,596.564697265625
"349",609.300170898438,609.300170898438,586.125122070312,592.965148925781,34946,587.887268066406
"350",594.000122070312,594.000122070312,567.045166015625,573.997619628906,56246,569.082153320312
"351",575.100158691406,606.532653808594,575.100158691406,599.062622070312,227448,593.932556152344
"352",599.850158691406,607.342651367188,589.97265625,603.540161132812,64424,598.371704101562
"353",607.995178222656,621.000183105469,600.795166015625,617.490173339844,414855,612.202270507812
"354",617.400146484375,617.400146484375,598.97265625,601.627624511719,104166,596.475524902344
"355",604.935180664062,604.935180664062,585.000122070312,590.197631835938,29231,585.143432617188
"356",590.400146484375,611.05517578125,589.545166015625,606.307678222656,96106,601.115478515625
"357",611.100158691406,611.100158691406,574.020141601562,579.172668457031,59802,574.212890625
"358",582.165161132812,602.550170898438,567.247619628906,586.102661132812,90211,581.083557128906
"359",593.145141601562,599.985168457031,571.500122070312,576.517639160156,41948,571.58056640625
"360",579.262634277344,586.800170898438,566.392639160156,573.997619628906,141724,569.082153320312
"361",574.672668457031,593.550170898438,571.500122070312,584.190124511719,44355,579.187316894531
"362",583.200134277344,599.850158691406,583.200134277344,594.810119628906,59166,589.716430664062
"363",594.225158691406,603.000122070312,587.250122070312,600.750122070312,49191,595.60546875
"364",604.350158691406,607.500122070312,589.770141601562,595.530151367188,68133,590.430236816406
"365",600.750122070312,603.450134277344,591.322631835938,594.427673339844,72926,589.337158203125
"366",598.500122070312,602.550170898438,593.010131835938,596.655151367188,41028,591.545654296875
"367",602.05517578125,606.150146484375,597.600158691406,598.927673339844,29042,593.798645019531
"368",605.250122070312,607.455139160156,598.500122070312,605.542663574219,97808,600.356994628906
"369",605.542663574219,607.500122070312,594.315124511719,597.172668457031,107713,592.058715820312
"370",605.700134277344,605.700134277344,591.750122070312,595.30517578125,28931,590.207153320312
"371",598.387634277344,600.705139160156,587.1826171875,589.297668457031,36793,584.251098632812
"372",587.250122070312,590.24267578125,577.350158691406,580.500122070312,27439,575.528930664062
"373",576.540161132812,593.100158691406,574.897644042969,581.5576171875,109695,576.577392578125
"374",582.727661132812,600.39013671875,579.780151367188,593.842651367188,53902,588.757263183594
"375",602.100158691406,604.800170898438,585.000122070312,591.300170898438,20253,586.236633300781
"376",588.645141601562,589.005126953125,572.040161132812,574.2451171875,44617,569.327575683594
"377",580.387634277344,582.705139160156,566.550170898438,578.092651367188,34008,573.14208984375
"378",585.450134277344,589.477661132812,577.822631835938,587.272644042969,23366,582.243469238281
"379",591.637634277344,592.807678222656,579.600158691406,582.030151367188,29262,577.045837402344
"380",579.150146484375,589.050170898438,579.150146484375,584.415161132812,43275,579.410339355469
"381",581.512634277344,585.450134277344,568.282653808594,575.167663574219,42413,570.242248535156
"382",564.750122070312,570.57763671875,551.947631835938,558.20263671875,41486,553.42236328125
"383",554.445129394531,558.000122070312,545.872619628906,553.815124511719,288555,549.072509765625
"384",553.815124511719,557.145141601562,531.022644042969,537.09765625,46177,532.498046875
"385",533.835144042969,558.045166015625,533.835144042969,542.16015625,71975,537.697448730469
"386",540.000122070312,549.000122070312,532.350158691406,546.075134277344,232533,541.580200195312
"387",546.750122070312,571.050170898438,546.457641601562,559.03515625,223128,554.433532714844
"388",564.750122070312,571.072631835938,556.942626953125,558.832641601562,42777,554.232788085938
"389",558.000122070312,562.4326171875,547.200134277344,560.250122070312,73002,555.638610839844
"390",562.500122070312,563.850158691406,546.95263671875,555.187622070312,58864,550.617797851562
"391",557.550109863281,558.000122070312,545.400146484375,548.730163574219,116762,544.213562011719
"392",546.750122070312,554.850158691406,540.945129394531,547.942626953125,108899,543.432312011719
"393",542.700134277344,557.482666015625,541.012634277344,551.610107421875,139575,547.069580078125
"394",551.227661132812,551.250122070312,541.59765625,544.770141601562,87984,540.285949707031
"395",543.375122070312,555.750122070312,537.750122070312,550.957641601562,128555,546.422607421875
"396",557.550109863281,557.550109863281,544.522644042969,550.59765625,136246,546.065551757812
"397",550.59765625,550.59765625,540.990112304688,542.475158691406,55148,538.009765625
"398",551.250122070312,553.005126953125,540.000122070312,544.027648925781,32586,539.549743652344
"399",555.750122070312,555.750122070312,540.562622070312,544.612609863281,115342,540.129821777344
"400",544.950134277344,552.600158691406,540.630126953125,550.395141601562,96562,545.864807128906
"401",553.500122070312,571.500122070312,544.500122070312,559.03515625,111995,554.433532714844
"402",549.4951171875,568.800170898438,549.4951171875,562.747619628906,122639,558.115539550781
"403",569.227661132812,569.227661132812,553.522644042969,557.685119628906,54597,553.094665527344
"404",553.9951171875,561.960144042969,553.185119628906,556.312622070312,54595,551.7333984375
"405",564.975158691406,569.250122070312,553.455139160156,559.102661132812,73553,554.500549316406
"406",567.900146484375,585.900146484375,567.47265625,578.205139160156,137959,573.445861816406
"407",576.450134277344,588.735168457031,571.590148925781,586.6201171875,39515,581.79150390625
"408",592.200134277344,593.64013671875,575.167663574219,580.522644042969,293615,575.744262695312
"409",578.272644042969,595.800170898438,578.250122070312,592.582641601562,204166,587.705017089844
"410",585.900146484375,598.095153808594,582.525146484375,585.045166015625,69822,580.229614257812
"411",585.000122070312,592.627624511719,576.450134277344,586.845153808594,52939,582.014770507812
"412",589.095153808594,594.855163574219,582.547668457031,591.6826171875,38388,586.812316894531
"413",597.600158691406,597.600158691406,583.537658691406,586.59765625,47402,581.769287109375
"414",587.250122070312,595.777648925781,578.72265625,581.310119628906,244728,576.525268554688
"415",585.675170898438,588.57763671875,578.025146484375,580.612670898438,55219,575.83349609375
"416",583.267639160156,616.050170898438,580.725158691406,599.647644042969,94117,594.711791992188
"417",605.092651367188,615.240173339844,595.372619628906,606.037658691406,74091,601.049194335938
"418",672.187683105469,705.431396484375,619.368896484375,629.465759277344,298078,624.284484863281
"419",634.500183105469,646.706420898438,620.437683105469,638.522033691406,120874,633.266174316406
"420",632.812683105469,658.125183105469,631.659545898438,654.384521484375,136053,648.998107910156
"421",657.253295898438,657.253295898438,641.868896484375,647.662658691406,163960,642.331604003906
"422",647.662658691406,712.9970703125,535.106384277344,680.203308105469,7319226,674.604370117188
"423",689.062683105469,705.375183105469,650.840759277344,694.912658691406,389322,689.192687988281
"424",691.312683105469,694.659545898438,656.493896484375,660.628295898438,590195,655.190551757812
"425",660.628295898438,674.831420898438,642.937683105469,664.678283691406,111685,659.207275390625
"426",665.437683105469,674.3251953125,648.000183105469,651.262634277344,254501,645.90185546875
"427",655.762634277344,660.8251953125,636.384521484375,652.640808105469,128951,647.268798828125
"428",657.787658691406,673.7626953125,637.312683105469,645.665771484375,240168,640.351135253906
"429",652.134521484375,652.134521484375,624.993896484375,644.793884277344,360447,639.486389160156
"430",643.978271484375,664.875183105469,636.272033691406,649.350158691406,97651,644.005310058594
"431",655.284545898438,663.609558105469,647.465759277344,660.853271484375,88879,655.413635253906
"432",663.750183105469,674.437683105469,654.215759277344,669.318908691406,108007,663.8095703125
"433",673.256408691406,674.915771484375,660.347045898438,669.656433105469,215091,664.144287109375
"434",673.875183105469,674.015808105469,648.562683105469,654.412658691406,107473,649.026123046875
"435",652.725158691406,666.900146484375,647.606384277344,661.2470703125,54231,655.804260253906
"436",668.587646484375,668.925170898438,652.500183105469,655.031433105469,122199,649.6396484375
"437",654.806396484375,663.722045898438,647.156433105469,657.872009277344,111889,652.456909179688
"438",663.159545898438,663.159545898438,649.743896484375,651.937683105469,80655,646.571533203125
"439",651.375183105469,662.062683105469,651.375183105469,659.643920898438,93717,654.214233398438
"440",663.750183105469,663.750183105469,650.503295898438,655.368896484375,684182,649.974487304688
