,HAL.NS.Open,HAL.NS.High,HAL.NS.Low,HAL.NS.Close,HAL.NS.Volume,HAL.NS.Adjusted
1253,1412,1433.925049,1409.175049,1420.5,1467544,1401.054321
1254,1422,1424.900024,1410.75,1419.474976,791556,1400.043335
1255,1422.5,1462.474976,1422,1460.099976,1994824,1440.112305
1256,1469.925049,1479.025024,1460.550049,1469.150024,1528660,1449.03833
1257,1467.025024,1516,1461.449951,1502.849976,3559852,1482.2771
1258,1511.824951,1525,1470,1479.925049,1973526,1459.666016
1259,1487,1491.400024,1467.5,1472.175049,922178,1452.021973
1260,1475,1485,1462.099976,1479.400024,899728,1459.148193
1261,1482.5,1490,1442.949951,1457.150024,1102232,1437.202759
1262,1463,1480,1457.5,1477.199951,969060,1456.978149
1263,1487.5,1512,1482.5,1509.175049,2020784,1488.515503
1264,1516.5,1516.5,1473.650024,1486.974976,2713000,1466.619385
1265,1493.474976,1516,1485.324951,1512.175049,1882018,1491.474487
1266,1519.349976,1561.550049,1516.525024,1548.375,3066666,1527.178833
1267,1554.900024,1584.400024,1550.849976,1566.949951,2582144,1545.499512
1268,1572.5,1574.800049,1533.5,1546.949951,1786942,1525.773193
1269,1555,1555,1522.5,1536.650024,1215278,1515.61438
1270,1542.449951,1553.5,1524.300049,1549.650024,1190554,1528.436401
1271,1552,1564.275024,1521,1523.199951,1497886,1502.348389
1272,1523.199951,1534.949951,1498.5,1500.625,2081962,1480.08252
1273,1506.224976,1515.449951,1489.849976,1507.349976,1935542,1486.715454
1274,1514.900024,1534.949951,1497.775024,1510.099976,2405718,1489.427856
1275,1521,1526.900024,1499.025024,1506.849976,2016656,1486.222412
1276,1514.224976,1558.074951,1507.5,1551.074951,4393486,1529.841919
1277,1569,1592.5,1516.5,1558.525024,23508736,1537.189941
1278,1540,1549,1530.25,1540.375,2170032,1519.288452
1279,1547,1587.449951,1542.050049,1583.974976,2692120,1562.291504
1280,1591.875,1663,1587.650024,1641.75,4784968,1619.275635
1281,1646,1720,1644.5,1706.550049,4634846,1683.188599
1282,1735,1762.5,1728.599976,1744.025024,5907826,1720.150513
1283,1759.025024,1773.775024,1738.5,1763.699951,3310766,1739.55603
1284,1804.5,1892.5,1765.125,1866.449951,11784674,1840.899658
1285,1877.5,1900,1823.550049,1843.025024,7888898,1817.795288
1286,1849.5,1849.5,1814.025024,1819.599976,3235854,1794.690918
1287,1826.5,1869.5,1822.550049,1857.800049,3825868,1832.368042
1288,1865.099976,1873.599976,1844.074951,1853.800049,2121874,1828.422852
1289,1861.5,1943,1859.175049,1922.349976,6239354,1896.034302
1290,1949.5,1975,1932.5,1946.699951,5109292,1920.051025
1291,1949.5,1949.5,1900,1924.349976,3893862,1898.006958
1292,1939.650024,1945.175049,1880,1910.175049,3310098,1884.026123
1293,1911,1914.474976,1873.224976,1880.224976,3664396,1854.485962
1294,1889.900024,1930,1810.5,1820.275024,8572968,1795.356812
1295,1821.5,1860,1790.050049,1850.525024,5507348,1825.192627
1296,1867.099976,1885,1826.599976,1830.550049,4390540,1805.491211
1297,1842.400024,1872.5,1833,1860.949951,3532066,1835.474976
1298,1865.949951,1903.375,1850.5,1896.25,3494638,1870.291748
1299,1904.574951,1905.525024,1880.800049,1885.025024,1383142,1859.220337
1300,1885.025024,1892.5,1857.5,1861.050049,1414468,1835.57373
1301,1860.974976,1874.5,1845,1867.449951,1597660,1841.885864
1302,1870,1882.400024,1853.5,1865.525024,1736726,1839.987183
1303,1860,1892.400024,1855,1879.75,3145996,1854.0177
1304,1891.800049,1900,1870.525024,1888.224976,1850612,1862.376465
1305,1897.925049,1972.5,1895.425049,1958.724976,6498242,1931.911377
1306,1966.974976,1966.974976,1907.625,1921.925049,3088386,1895.615234
1307,1931,1949.324951,1910,1927,2637038,1900.620728
1308,1928.25,1933.5,1887.599976,1918.349976,2389776,1892.089111
1309,1928,1956.5,1901.849976,1907.849976,2722208,1881.732788
1310,1914,1937.5,1906.25,1925.125,1759552,1898.771484
1311,1926.949951,1942,1921.525024,1930.449951,1581708,1904.023438
1312,1930,1933.474976,1907.775024,1918.474976,1073984,1892.212402
1313,1925.150024,1947,1921.5,1927.224976,1781184,1900.842651
1314,1934.175049,1959.449951,1925,1942.625,1896302,1916.03186
1315,1949.5,1952.5,1914.025024,1918.175049,1092930,1891.916626
1316,1923.900024,1935,1914.324951,1929.300049,680048,1902.889282
1317,1930,1933.949951,1918,1926.474976,807498,1900.102905
1318,1925,1974.5,1915.550049,1964.5,2743224,1937.607422
1319,1972,1999.449951,1969.5,1980.75,2155884,1953.63501
1320,1983.5,1987.175049,1927.525024,1932.949951,1689700,1906.489258
1321,1933,1933.5,1856.625,1869.925049,1960584,1844.327148
1322,1869.449951,1896.525024,1850.775024,1883.275024,1441748,1857.494385
1323,1892.5,1899.974976,1870.150024,1875,1013752,1849.332642
1324,1882.5,1889.925049,1872.5,1876.025024,1035448,1850.343506
1325,1885,1897.349976,1870.875,1887.875,790866,1862.031372
1326,1893,1919.574951,1881.050049,1912.125,1270686,1885.949341
1327,1911.5,1930,1891.175049,1895.824951,791856,1869.872437
1328,1906.050049,1934.425049,1881.525024,1895.5,2200848,1869.552002
1329,1892.425049,1946,1857.699951,1939.425049,2643174,1912.875732
1330,1940.025024,1957.5,1915.5,1950.074951,1322556,1923.379761
1331,1954.5,1964.125,1930.699951,1934.625,1116772,1908.141357
1332,1935,1941.5,1890,1894,1153394,1868.072388
1333,1893.925049,1916.875,1890.425049,1910.425049,888908,1884.272705
1334,1913.900024,1954.099976,1911.050049,1945.724976,1811764,1919.089478
1335,1950,2024.949951,1947.699951,2015.550049,5100426,1987.958496
1336,2067.5,2067.5,1978.449951,1982.724976,5055676,1962.886963
1337,1994.400024,2009.5,1946.050049,1955.199951,2341784,1935.637329
1338,1965,1979.800049,1950,1957.625,1480930,1938.038086
1339,1961.724976,1964.5,1937.574951,1948.675049,1921322,1929.177612
1340,1964,1979,1950.025024,1952.650024,1591546,1933.112915
1341,1959.5,1964.5,1938.300049,1950.150024,1989702,1930.637817
1342,1959.900024,1989.400024,1954.5,1970.875,1778540,1951.155518
1343,1982.175049,2009.5,1975.525024,1983.125,2012218,1963.282959
1344,1989.400024,1992.5,1971.599976,1976.425049,837472,1956.649902
1345,1980.800049,1999.349976,1975.525024,1994.724976,1215652,1974.766846
1346,2000,2034.949951,1998.875,2020.125,2602116,1999.91272
1347,2029.949951,2069.449951,2025.5,2052.774902,2895476,2032.235962
1348,2085,2085,2033,2041.349976,1653588,2020.925415
1349,2050,2050.925049,1965,1970.400024,1895288,1950.685303
1350,1975,1995,1945.050049,1985.150024,1477608,1965.287598
1351,1991.974976,1994.75,1970,1979.099976,722168,1959.298096
1352,1986.949951,1988.875,1970.050049,1973.824951,786220,1954.075928
1353,2050,2055.574951,1978.925049,1991.800049,2944968,1971.871216
1354,1992.150024,2028.75,1982.5,1996.300049,2439714,1976.326172
1355,2003.349976,2012,1950.800049,1957.724976,1535970,1938.137085
1356,1963.400024,1979.25,1927.5,1935,1490806,1915.639404
1357,1943.300049,1944.699951,1907.5,1927.5,1657588,1908.214478
1358,1931.900024,1958.425049,1927.824951,1935.574951,1670334,1916.208618
1359,1937,1941.824951,1916,1918.849976,1706940,1899.651001
1360,1934.800049,1941.599976,1885,1889.150024,1992076,1870.248169
1361,1898,1942.75,1897.099976,1928.150024,1147905,1908.858032
1362,1939.150024,1963.800049,1926.099976,1957.050049,2009422,1937.468872
1363,1957.050049,1958.949951,1888,1916.25,1825706,1897.077148
1364,1935.150024,1972,1931.150024,1943.849976,1976433,1924.400879
1365,1945.150024,1964,1943,1956.099976,1029633,1936.528198
1366,1936,1947,1915.650024,1920.849976,824232,1901.630981
1367,1940,1967.650024,1935.550049,1959.449951,1658275,1939.844727
1368,1964.800049,1980,1957.5,1961.599976,895385,1941.973267
1369,1961.599976,1974.599976,1958,1968.449951,537987,1948.754761
1370,1960,1990,1955.050049,1975.099976,770978,1955.338135
1371,1974.050049,1979.949951,1956.800049,1963.300049,786576,1943.656372
1372,1972.849976,1972.900024,1960.099976,1963.699951,449525,1944.052246
1373,1965,1984.050049,1950,1962.650024,753713,1943.012817
1374,1957,1965.5,1946.099976,1953.900024,437558,1934.350342
1375,1945.900024,1954.550049,1905.050049,1912.699951,771497,1893.5625
1376,1912.699951,1917.800049,1841.099976,1845.300049,1149806,1826.837036
1377,1845,1872.199951,1782.550049,1809.849976,1625270,1791.741577
1378,1795,1831.849976,1767.800049,1819.449951,1478145,1801.245483
1379,1829.949951,1861.650024,1825.650024,1854.400024,1140613,1835.845825
1380,1870,1870,1830.050049,1834.599976,796456,1816.244019
1381,1836,1848,1818.650024,1823.050049,691198,1804.80957
1382,1828.849976,1831.75,1819,1822.699951,575637,1804.463013
1383,1835,1858.300049,1823,1855.449951,728430,1836.885376
1384,1865.75,1904.900024,1857,1901.75,1032482,1882.722168
1385,1910,1938,1908,1934.75,975588,1915.391968
1386,1939.949951,2023,1930,2017.150024,2897381,1996.967529
1387,2026.949951,2048,2008.75,2044.550049,1748876,2024.093384
1388,2045,2049.75,2026,2030.800049,679939,2010.480957
1389,2041.650024,2110.949951,1995,2058.899902,4755794,2038.299561
1390,2072,2075,2041.800049,2060.350098,1183911,2039.735352
1391,2066.050049,2105,2040.550049,2091,1634396,2070.078613
1392,2092.850098,2155,2085,2114.300049,2450457,2093.145508
1393,2120.100098,2148.899902,2115.75,2126,1087862,2104.728271
1394,2137.300049,2167,2116,2146.600098,1452454,2125.122314
1395,2154,2161.949951,2135,2144.300049,832725,2122.845215
1396,2144.949951,2152.100098,2088.949951,2112.100098,1014171,2090.967529
1397,2116.949951,2159,2107.649902,2146.25,1259937,2124.775635
1398,2154.899902,2251,2145.75,2240.300049,2909879,2217.884766
1399,2309,2334.350098,2266,2287,3488568,2264.117432
1400,2332,2356.050049,2300.649902,2343.399902,2349730,2319.953125
1401,2369.899902,2444,2307,2379.800049,7273415,2355.989258
1402,2495,2500,2437.149902,2462.25,4012398,2437.614258
1403,2534,2534.5,2473,2519.399902,2351668,2494.192139
1404,2519.399902,2573,2505.199951,2552.949951,1840576,2527.406494
1405,2559,2754.149902,2556.550049,2714.600098,6078296,2687.439209
1406,2730,2741.699951,2661.149902,2689.75,2607706,2662.837891
1407,2700,2783.199951,2690.050049,2733.649902,2833575,2706.29834
1408,2739.949951,2813,2722.350098,2791.75,2624284,2763.817383
1409,2805.149902,2820.25,2715.300049,2739.899902,2393861,2712.486084
1410,2749,2778,2736.550049,2770,1438726,2742.284668
1411,2785,2813.550049,2765.149902,2773,1193987,2745.254883
1412,2785.850098,2792.75,2716.100098,2761.800049,1430382,2734.166992
1413,2760,2849.75,2752.25,2813.100098,2920105,2784.953857
1414,2819.949951,2824.399902,2776.75,2787.449951,1272030,2759.560303
1415,2797.949951,2819.949951,2651,2665.899902,1947471,2639.226318
1416,2639,2737.949951,2585,2706.5,2206814,2679.420166
1417,2723,2727,2677.600098,2703.699951,1000294,2676.648193
1418,2710,2829.949951,2701.25,2820.649902,2160870,2792.427979
1419,2832.949951,2836.949951,2788,2808.199951,1156573,2780.102539
1420,2812.5,2827,2796.050049,2805.800049,1003223,2777.726807
1421,2807.899902,2830,2784,2804,765894,2775.94458
1422,2805.100098,2859.899902,2805.100098,2826.350098,1038164,2798.071289
1423,2829.899902,2838.75,2748.449951,2791.800049,1047639,2763.866699
1424,2763,2886.550049,2763,2870,2164728,2841.284424
1425,2876,2918,2865.350098,2904.25,1740167,2875.19165
1426,2980,3079,2965.100098,2998.850098,5560237,2968.845215
1427,3017,3034.949951,2985,2995.600098,1682520,2965.627686
1428,3020,3074.800049,3001,3010.25,1979028,2980.131104
1429,3017.100098,3025.5,2978.149902,3017.300049,1248563,2987.110596
1430,3029.899902,3042.850098,3013,3020.449951,723628,2990.229004
1431,3030,3030,2991,3001.949951,867631,2971.914063
1432,3016,3039.199951,2985,3030.550049,1135342,3000.228027
1433,3054,3064.449951,2941.75,2993.550049,2214293,2963.598145
1434,2980,3008.100098,2931.800049,2958.300049,1643170,2928.700928
1435,2957.5,2981,2845.699951,2967.600098,2066487,2937.907959
1436,2985,3032,2982.199951,3028.149902,1203346,2997.851807
1437,3007,3022,2847.25,2890.5,1628038,2861.579346
1438,2889.949951,2941.949951,2820,2931.449951,1330866,2902.119385
1439,2940,2958.300049,2875,2903.800049,1309130,2874.746094
1440,2910,2985,2903.899902,2976.949951,1213259,2947.164307
1441,2991.75,3065,2986.050049,3012.550049,1853804,2982.407959
1442,3015,3018.5,2981.850098,2999.399902,1074596,2969.389404
1443,3020,3074,2955.149902,2997.550049,1920618,2967.558105
1444,3012,3047.949951,2965.350098,2970.699951,1256014,2940.976807
1445,2980,3005,2912.699951,2932.5,936558,2903.158936
1446,2936.949951,2969,2907.050049,2958.449951,1421958,2928.849365
1447,2964.899902,2978,2922,2949.75,893201,2920.236328
1448,2963,3132,2956.050049,3097.199951,4475010,3066.211182
1449,3127,3127,2920,2965.350098,3176427,2935.68042
1450,2975,2987.050049,2828,2846.050049,2890465,2817.573975
1451,2861.800049,2933,2824.850098,2922.600098,1805862,2893.358154
1452,2887,2966.399902,2855.300049,2957.100098,1112043,2927.512939
1453,2990,3034,2983.149902,3023.199951,1788864,2992.951416
1454,3044,3105,3035.199951,3078.800049,2732655,3047.995361
1455,3099.949951,3113.899902,3016.850098,3021.75,1615343,2991.516113
1456,3018.800049,3018.800049,2971,2995.300049,979624,2987.078125
1457,2997.949951,3025,2935.100098,2948.050049,1281770,2939.958008
1458,2959,3010,2940,3005.649902,919890,2997.399658
1459,3006,3065.5,3006,3045.5,1388116,3037.140381
1460,3045.449951,3075,3013.699951,3049.75,849178,3041.378662
1461,3044.949951,3125.75,3033.25,3095.5,2050688,3087.003174
1462,3114,3170,3061.25,3085.199951,2725678,3076.731445
1463,3084.949951,3105,3014.100098,3084.050049,1382425,3075.584717
1464,3099,3164,3092,3154.300049,1516443,3145.641846
1465,3157,3226.850098,3133,3214.949951,1892157,3206.125244
1466,3229,3266.75,3201,3237,1502498,3228.114746
1467,3238.800049,3245,3154.300049,3228.199951,1292669,3219.338867
1468,3262,3334,3255.050049,3317.300049,2251410,3308.194336
1469,3365,3428,3336,3371.449951,2519751,3362.195557
1470,3375,3380,3241.100098,3267.550049,1421483,3258.580811
1471,3250,3270.350098,3015.75,3039.5,3448647,3031.156738
1472,3053.949951,3177.899902,3017.050049,3165.949951,2329439,3157.259766
1473,3164.949951,3182.550049,3006,3099.100098,2864705,3090.593262
1474,3138,3184,3105.399902,3121.949951,1967550,3113.380371
1475,3111.75,3144.399902,3034.350098,3058.899902,1666528,3050.503418
1476,3074,3080,2913.600098,2980.5,2975349,2972.318848
1477,3024,3128.449951,3020,3121.350098,1962690,3112.782227
1478,3114.050049,3209.899902,3085,3170.800049,2086220,3162.096436
1479,3193,3305,3180,3300.800049,2573125,3291.739746
1480,3317,3324.899902,3245,3281.050049,1503735,3272.043945
1481,3291,3345,3272,3327,1385868,3317.867676
1482,3392,3454.25,3362.100098,3403.350098,2513886,3394.008301
1483,3440,3584,3412,3543,3169551,3533.274658
1484,3540,3610.800049,3508.300049,3589.300049,2077663,3579.447754
1485,3609.949951,3614.949951,3512.199951,3540.949951,1591827,3531.230469
1486,3545,3595,3507.850098,3586.050049,1123258,3576.206543
1487,3600,3600,3543.050049,3567.149902,865339,3557.358398
1488,3568,3589,3527,3546.550049,649755,3536.815186
1489,3550,3623.600098,3548.649902,3565.399902,1160813,3555.613281
1490,3565,3677.550049,3550,3638.100098,3042596,3628.11377
1491,3640,3700,3564.050049,3629.25,3848159,3619.288086
1492,3626,3738.949951,3585.350098,3722.149902,2939862,3711.932861
1493,3744,3768,3652.699951,3677.149902,2294396,3667.056396
1494,3660,3761.149902,3621,3751.300049,2256325,3741.003174
1495,3800,3810,3732.600098,3785.5,1337755,3775.109131
1496,3800,3831.850098,3783.050049,3795.699951,1321429,3785.281006
1497,3826.100098,4000,3812.5,3946.699951,4429158,3935.866699
1498,3958.600098,4035,3939,4000.75,2632613,3989.768311
1499,4019.949951,4039.949951,3966.350098,3984.399902,1432727,3973.463135
1500,4006.350098,4044.75,3975.300049,4017.699951,1202126,4006.671631
1501,4035.350098,4035.850098,3930,3939.350098,2054258,3928.536865
1502,3942,3973.100098,3931.399902,3947.199951,1008325,3936.365234
1503,3952.25,3967,3880,3920.199951,1180369,3909.439453
1504,3936,3938.399902,3785.050049,3816.399902,1613143,3805.924316
1505,3815.449951,3839,3693.399902,3715,1975562,3704.802734
1506,3703,3883.199951,3671,3856.5,1993745,3845.914307
1507,3895.800049,3954,3820.449951,3846.649902,2335375,3836.091064
1508,3860,3907.699951,3820.649902,3872.899902,1462534,3862.269043
1509,3875.5,3937,3762.600098,3921.75,1619124,3910.985107
1510,3979.649902,4086.25,3976,4074.699951,2964966,4063.515137
1511,4105.799805,4193.600098,4051,4182.350098,2310941,4170.870117
1512,4215,4656.399902,4157,4603.700195,10028325,4591.063477
1513,4644.950195,4665.950195,4485.049805,4531.700195,5664667,4519.26123
1514,4750,4870,4725.149902,4782.25,5540182,4769.123047
1515,4810,4960.600098,4735,4921.200195,5032087,4907.691895
1516,4944,4993,4908,4949.899902,3335143,4936.312988
1517,4950,5378,4921.100098,5166.649902,9073866,5152.467773
1518,5192.5,5223.200195,5025.299805,5142.350098,4228002,5128.234863
1519,5139,5207.899902,4955,5019.75,4402348,5005.971191
1520,5000,5152,4950,5051.75,4225666,5037.883301
1521,5062.049805,5090,4953.049805,4976.25,2751972,4962.59082
1522,5020,5042.799805,4862.200195,4973.850098,3912234,4960.197266
1523,5444,5444,5162.299805,5273.649902,4619434,5259.174316
1524,5145,5145,3955.25,4333.350098,15486676,4321.455566
1525,4421.149902,4449.100098,3920,4364.899902,13759681,4352.918457
1526,4450,4800,4450,4666.600098,9128985,4653.790527
1527,4666.649902,4788,4550,4745.149902,4542809,4732.125
1528,4800,4844,4751.549805,4812.700195,2877321,4799.489746
1529,4831.049805,4922.549805,4830,4856.600098,2718189,4843.269043
1530,4881.799805,4925.299805,4841.549805,4889,2031876,4875.580078
1531,4940,5117.549805,4856,5099.700195,4364888,5085.702148
1532,5140,5260,5103.75,5200.549805,6319680,5186.274902
1533,5460.100098,5567,5389.5,5533.450195,9934132,5518.26123
1534,5580,5582.799805,5261.100098,5311.950195,7351379,5297.369141
1535,5311,5381.299805,5156.600098,5288.600098,4867153,5274.083496
1536,5298.5,5341.5,5151,5170.549805,4063083,5156.356934
1537,5170,5344.399902,5114.600098,5325.049805,3699083,5310.433105
1538,5375,5455,5330,5371.649902,3493916,5356.905273
1539,5367.549805,5410,5274.600098,5285.450195,2351908,5270.941895
1540,5265,5309.450195,5213,5281.5,2864946,5267.00293
1541,5299,5344,5250.049805,5264.25,1565629,5249.800293
1542,5270,5409,5253.299805,5394.049805,2307080,5379.243652
1543,5400,5420,5300,5344.049805,1706329,5329.380859
1544,5366.950195,5480,5331.450195,5459.299805,2852572,5444.314453
1545,5475,5568.700195,5459.299805,5515.100098,3743401,5499.961426
1546,5535,5624.950195,5482.5,5552,3446662,5536.760254
1547,5580,5662.450195,5560.5,5621.950195,3536842,5606.518555
1548,5638.899902,5674.75,5517.049805,5539.600098,2392991,5524.394531
1549,5568.799805,5580,5319,5486.149902,2121407,5471.09082
1550,5500,5575,5465,5547.600098,1843378,5532.372559
1551,5570,5578.450195,5446,5489.200195,1387762,5474.132813
1552,5495,5535,5429,5504.600098,1316307,5489.490234
1553,5492.200195,5501,5311.700195,5329.399902,2661970,5314.770996
1554,5325,5325,4975,5015.75,7950717,5001.982422
1555,5010,5020,4783.100098,4800.25,6373234,4787.07373
1556,4799.75,5073.850098,4678,4997.25,6315834,4983.533203
1557,5045,5069,4510,4856.100098,7108160,4842.770508
1558,4855,4967.149902,4803.100098,4849.5,2601966,4836.188477
1559,4780,4893.75,4732.049805,4830.049805,2232884,4816.791504
1560,4850,4933.75,4842,4905.399902,1492223,4891.935059
1561,4946.799805,5042,4911,5030,2448415,5016.192871
1562,5049.950195,5082,4945.100098,4953.649902,2499857,4940.052734
1563,4953.649902,4987.899902,4912,4922.850098,1298852,4909.337402
1564,4922,4946.899902,4797.600098,4813.299805,2347381,4800.087891
1565,4740,4768,4631.350098,4695.75,3205399,4682.860352
1566,4501.049805,4663.799805,4480.100098,4591.100098,3622642,4578.498047
1567,4601,4737.100098,4500,4514.299805,2117464,4501.908203
1568,4600.950195,4749,4570,4740.450195,2000224,4727.437988
1569,4742,4759.950195,4660,4667.850098,1301394,4655.037109
1570,4746.700195,4773.5,4702.549805,4723.899902,1039025,4710.933105
1571,4690,4759.700195,4682.100098,4726.549805,1030708,4713.575684
1572,4748,4774.100098,4685,4701.350098,1465327,4688.445313
1573,4704.799805,4811.5,4593.75,4661.700195,3928422,4648.904297
1574,4769.5,4794.600098,4660,4769.799805,2878549,4756.707031
1575,4810,4858,4774.450195,4792.25,2362884,4779.095703
1576,4797,4809.950195,4683.600098,4736.049805,1472860,4723.049805
1577,4710,4772.600098,4702.299805,4731.149902,949203,4731.149902
1578,4740,4814,4722,4768.100098,1218312,4768.100098
1579,4807,4864,4777.600098,4822.75,1857673,4822.75
1580,4850,4850,4770,4802,1390960,4802
1581,4795,4798.600098,4715,4721.450195,1074033,4721.450195
1582,4724,4763,4670,4685.149902,798611,4685.149902
1583,4660,4683.450195,4540.450195,4601.950195,1715519,4601.950195
1584,4614,4702.450195,4602.799805,4679.950195,1630572,4679.950195
1585,4699,4715,4662.799805,4688,1121937,4688
1586,4922.649902,4925,4801.649902,4832.350098,3960603,4832.350098
1587,4845,4950,4795.350098,4861.850098,3164300,4861.850098
1588,4871,4887.899902,4776.049805,4792.450195,1801363,4792.450195
1589,4785,4797.5,4695,4703.450195,1417853,4703.450195
1590,4688.100098,4692.950195,4581.200195,4656.850098,1571610,4656.850098
1591,4680,4736.899902,4676,4685.399902,1258288,4685.399902
1592,4670,4708.399902,4585,4598.75,1173915,4598.75
1593,4607.950195,4653.700195,4596.149902,4641.700195,933061,4641.700195
1594,4658,4690,4632,4644.950195,867679,4644.950195
1595,4655,4662.899902,4590.049805,4597.350098,642977,4597.350098
1596,4599,4599.899902,4426.549805,4458.5,2413098,4458.5
1597,4453.950195,4485,4421,4437.649902,1326709,4437.649902
1598,4435,4464.100098,4172,4231.799805,4675647,4231.799805
1599,4229.950195,4393.450195,4192.649902,4333.350098,3502389,4333.350098
1600,4370,4460.799805,4354,4437.950195,1698571,4437.950195
1601,4437.950195,4444,4362,4402.450195,1374111,4402.450195
1602,4399.950195,4440,4372.549805,4389.25,1032339,4389.25
1603,4390.950195,4405,4318,4369.299805,995154,4369.299805
1604,4391.049805,4484.350098,4374.450195,4474.149902,2193012,4474.149902
1605,4460,4463,4385,4420.649902,1327395,4420.649902
1606,4428,4446,4398.049805,4426.100098,841972,4426.100098
1607,4344.950195,4428.899902,4254,4267.450195,1628669,4267.450195
1608,4260,4334.350098,4200,4256.649902,1374135,4256.649902
1609,4256.649902,4318.649902,4120.350098,4165.899902,1656254,4165.899902
1610,4160,4389.799805,4145,4368.299805,2008330,4368.299805
1611,4386,4447.850098,4368,4386.549805,1355805,4386.549805
1612,4398,4538,4365.049805,4482.25,2294983,4482.25
1613,4486,4515,4431.350098,4446.149902,860513,4446.149902
1614,4518.299805,4544.799805,4488.450195,4507.549805,1482299,4507.549805
1615,4524,4597.899902,4498.450195,4575.399902,1760628,4575.399902
1616,4619,4676.600098,4600,4656.25,2398061,4656.25
1617,4671,4671,4505.25,4518.600098,1346544,4518.600098
1618,4493.600098,4559,4423.25,4524.700195,1369365,4524.700195
1619,4534.799805,4586.799805,4490,4514.450195,1095298,4514.450195
1620,4499.950195,4507.75,4290.450195,4301.700195,1544137,4301.700195
1621,4282,4305.549805,4191.450195,4233.75,1624578,4233.75
1622,4234.25,4284.450195,4185.049805,4197.149902,956246,4197.149902
1623,4200,4218.899902,4075.199951,4165.600098,1520490,4165.600098
1624,4200,4218.899902,4098.200195,4148.75,1207398,4148.75
1625,4150,4285,4115.200195,4274.5,1523375,4274.5
1626,4264.950195,4334,4225,4236.299805,1526646,4236.299805
1627,4236,4270.200195,4195.549805,4246.700195,1137221,4246.700195
1628,4269.799805,4295.549805,4257.049805,4288,170153,4288
1629,4287.950195,4287.950195,4196,4208.25,1013884,4208.25
1630,4200,4280,4130,4261.950195,1215686,4261.950195
1631,4276,4420,4270.049805,4390.149902,1228872,4390.149902
1632,4404,4454,4381.100098,4433.799805,1185134,4433.799805
1633,4435.549805,4476.850098,4380,4400.600098,1073330,4400.600098
1634,4383.950195,4489.899902,4347.200195,4443.700195,1152838,4443.700195
1635,4455,4469,4221,4243.5,1366992,4243.5
1636,4220,4220,4045.550049,4066.899902,2076393,4066.899902
1637,4080,4185,3920.350098,4087.050049,3878379,4087.050049
1638,4189.950195,4248,4060.050049,4077.850098,1939714,4077.850098
1639,4100,4148.700195,4040,4057.149902,1425438,4057.149902
1640,4072.449951,4079.800049,3931.050049,3983.449951,2061517,3983.449951
1641,3992,4127.100098,3988.100098,4111.350098,1404647,4111.350098
1642,4280,4319.100098,4231.25,4289.950195,2249045,4289.950195
1643,4309.799805,4408.350098,4301.049805,4364.549805,1967056,4364.549805
1644,4376,4488.700195,4355,4474.649902,2144888,4474.649902
1645,4500,4529.5,4451.25,4466.850098,1454277,4466.850098
1646,4459,4499,4420.700195,4476.850098,967791,4476.850098
1647,4475,4526.450195,4444,4504.75,1068673,4504.75
1648,4520,4545,4481.399902,4518.850098,1089664,4518.850098
1649,4605.850098,4627,4490,4521.350098,2420334,4521.350098
1650,4540,4577,4513.25,4568.850098,1129143,4568.850098
1651,4584.399902,4611.100098,4550,4559.649902,912032,4559.649902
1652,4561,4646.950195,4551,4618.950195,1524379,4618.950195
1653,4627,4649.899902,4601,4627.700195,1313990,4627.700195
1654,4624.549805,4660,4591.549805,4649.700195,767757,4649.700195
1655,4650,4723.450195,4645,4660.549805,1327850,4660.549805
1656,4754.5,4755,4660.549805,4669.649902,3312042,4669.649902
1657,4692.100098,4699,4651.149902,4676.350098,741557,4676.350098
1658,4676,4716,4605.399902,4622.600098,936875,4622.600098
1659,4624.399902,4628,4472.350098,4482.850098,1240240,4482.850098
1660,4399.450195,4442.950195,4375,4385.100098,1084324,4385.100098
1661,4385,4420,4175,4190.200195,1598164,4190.200195
1662,4239,4249.850098,4150,4226,947680,4226
1663,4255,4281.5,4205.75,4216.200195,947702,4216.200195
1664,4233,4245,4195,4229.200195,637396,4229.200195
1665,4240,4293,4203.200195,4233.350098,873116,4233.350098
1666,4239,4250,4050,4081.050049,3291426,4081.050049
1667,4081.050049,4198.899902,4081,4178.350098,901281,4178.350098
1668,4178.350098,4187.25,4127,4170.200195,696846,4170.200195
