"","HCLTECH.NS.Open","HCLTECH.NS.High","HCLTECH.NS.Low","HCLTECH.NS.Close","HCLTECH.NS.Volume","HCLTECH.NS.Adjusted"
"603",571.200012207031,583.799987792969,570.099975585938,578.950012207031,1918229,493.121765136719
"604",574,578,567.200012207031,569.599975585938,6182627,485.15771484375
"605",575,576.650024414062,565.400024414062,569.599975585938,2666273,485.15771484375
"606",569.700012207031,583.5,563.75,580.25,4521803,494.228973388672
"607",575,579.799987792969,554.400024414062,559.599975585938,5339893,476.640228271484
"608",557.599975585938,560.700012207031,548,550.049987792969,6353371,468.506103515625
"609",550.049987792969,573.900024414062,545,562.400024414062,7034875,479.025207519531
"610",562,565.900024414062,550.299987792969,553.700012207031,3857610,471.614929199219
"611",558,560.799987792969,553.25,556.849975585938,3110587,474.298065185547
"612",557.950012207031,559.599975585938,551,551.75,3004648,469.954162597656
"613",555,572.400024414062,552.900024414062,569.200012207031,5243652,484.817169189453
"614",572,580.549987792969,570.599975585938,579.150024414062,3735570,493.2919921875
"615",579.150024414062,589,577.25,578.700012207031,3288417,492.908843994141
"616",582,594.450012207031,575.150024414062,592.049987792969,7255475,504.279632568359
"617",594.75,594.75,573,574.900024414062,4625011,489.672149658203
"618",575.650024414062,591.599975585938,575,588.25,4807930,501.04296875
"619",588.25,588.549987792969,579.849975585938,582.25,2376881,495.932556152344
"620",585,605,583.349975585938,602.599975585938,5443990,513.265625
"621",604.599975585938,613.75,588.099975585938,591.349975585938,6212718,503.683410644531
"622",593.650024414062,627.950012207031,592.5,615.200012207031,9928037,523.997680664062
"623",630,652.200012207031,607.150024414062,627.75,20771204,534.687255859375
"624",629.5,644.650024414062,613.400024414062,623.150024414062,26830157,530.769104003906
"625",633,652,626.849975585938,648.599975585938,10543170,552.446105957031
"626",652,662.349975585938,643.299987792969,652.349975585938,8801061,555.640380859375
"627",657,658,643.099975585938,650.150024414062,3837958,553.766540527344
"628",650,656.950012207031,643.549987792969,652.849975585938,3172594,557.781982421875
"629",641,684.799987792969,640.900024414062,679.950012207031,12365728,580.935729980469
"630",684,704.400024414062,676.5,701.099975585938,11348828,599.005859375
"631",702,716.049987792969,695.700012207031,712.450012207031,8469603,608.703002929688
"632",710,710.75,692.5,694.400024414062,7142681,593.281494140625
"633",698,712.549987792969,692.650024414062,695.450012207031,7966760,594.1787109375
"634",701.849975585938,716.700012207031,696,705.200012207031,6322671,602.5087890625
"635",709.099975585938,718,700.549987792969,705.950012207031,5546316,603.149597167969
"636",709.5,711,687.049987792969,692.650024414062,6683186,591.786437988281
"637",692.650024414062,702.400024414062,681,688.400024414062,6052220,588.155151367188
"638",692,707.599975585938,686.400024414062,704.900024414062,5132907,602.25244140625
"639",699.900024414062,699.900024414062,685,690.299987792969,7371589,589.778503417969
"640",694.950012207031,694.950012207031,685.099975585938,692.049987792969,3769570,591.273559570312
"641",694,700.950012207031,681.5,683.799987792969,3956468,584.225036621094
"642",680.599975585938,719,677.049987792969,717.099975585938,13085350,612.675903320312
"643",717,729,713.049987792969,724.599975585938,8850347,619.083740234375
"644",727.900024414062,727.900024414062,707.25,709.099975585938,3887203,605.840942382812
"645",711.099975585938,720.799987792969,709.25,718.849975585938,3344102,614.170959472656
"646",718.950012207031,721.700012207031,712.400024414062,714.450012207031,3634301,610.411865234375
"647",713.799987792969,714.200012207031,705,709.849975585938,4858027,606.481567382812
"648",708.5,715.849975585938,706.049987792969,710.099975585938,3025569,606.695068359375
"649",715,715,702.700012207031,705.900024414062,4164686,603.106811523438
"650",706.049987792969,708.450012207031,695.599975585938,705.700012207031,4066936,602.935974121094
"651",705,711.549987792969,694.700012207031,701.599975585938,3982510,599.432983398438
"652",704.700012207031,717.75,697,712.799987792969,4511228,609.002075195312
"653",713.549987792969,720,706.5,710.150024414062,3917059,606.738037109375
"654",713.700012207031,716.650024414062,703.200012207031,706.450012207031,5416681,603.576721191406
"655",705,725,686,694.400024414062,7786675,593.281494140625
"656",695,704,682.400024414062,689.599975585938,6377322,589.180419921875
"657",689.900024414062,704.799987792969,689.099975585938,701.950012207031,4090511,599.732177734375
"658",704.799987792969,716.400024414062,697.599975585938,706.75,5467610,603.833068847656
"659",695.150024414062,704.5,692.049987792969,700.799987792969,3354824,598.74951171875
"660",696.349975585938,712.400024414062,689.049987792969,708.799987792969,4238823,605.584716796875
"661",708.799987792969,738.900024414062,703.200012207031,725.900024414062,11522742,620.194458007812
"662",712.099975585938,730.900024414062,710.200012207031,721.950012207031,5514179,616.819641113281
"663",728.650024414062,728.950012207031,713.799987792969,722.400024414062,3366359,617.2041015625
"664",712,734,710.150024414062,721.650024414062,7221661,616.563354492188
"665",745,825.099975585938,744.150024414062,794.950012207031,32312474,681.076965332031
"666",791.049987792969,809.849975585938,783.049987792969,792.700012207031,14024028,679.149230957031
"667",790.049987792969,796.299987792969,779.25,789.25,7471292,676.193481445312
"668",794.950012207031,817.5,789.5,808.299987792969,19972637,692.514465332031
"669",808.299987792969,824,804,810.599975585938,8847382,694.485290527344
"670",823,849.900024414062,793.450012207031,802.599975585938,24911507,687.631164550781
"671",813.950012207031,831.5,790.549987792969,821,21882919,703.395324707031
"672",832,844.799987792969,810.150024414062,814.099975585938,18070370,697.483764648438
"673",811,811.450012207031,784,788.299987792969,10553627,675.37939453125
"674",795.25,836,792.599975585938,827.700012207031,19813100,709.135681152344
"675",838.400024414062,844.75,820.799987792969,835.25,11145837,715.604187011719
"676",837.400024414062,841.099975585938,810.200012207031,812.75,10554255,696.327209472656
"677",818,820.5,807.099975585938,811.599975585938,9470272,695.341979980469
"678",819.900024414062,820.950012207031,811.200012207031,812.950012207031,4321350,696.49853515625
"679",828.799987792969,839.200012207031,815.099975585938,824.200012207031,11889998,706.136962890625
"680",830,834.5,822.700012207031,829.150024414062,7848500,710.377990722656
"681",830,830.599975585938,823,828.049987792969,6980002,709.435485839844
"682",857.5,879,844.5,849.549987792969,25860257,727.855834960938
"683",852.900024414062,862.5,849.299987792969,855.75,7286954,733.167541503906
"684",860.799987792969,871.950012207031,857.150024414062,865.799987792969,8717550,741.777954101562
"685",866.299987792969,906.599975585938,863.299987792969,900.400024414062,18948618,771.421691894531
"686",904,910.700012207031,882,890.450012207031,15441198,762.897033691406
"687",899.950012207031,903.700012207031,833.450012207031,860,15648823,736.808837890625
"688",859,877,820.599975585938,827.150024414062,28982990,708.664428710938
"689",839.799987792969,861.700012207031,833,844.75,15671485,723.743225097656
"690",846.950012207031,886,843.599975585938,879.650024414062,21563969,753.644104003906
"691",881,891.650024414062,860,871.049987792969,11161929,746.27587890625
"692",858.900024414062,878,851.549987792969,866.25,9607794,745.58740234375
"693",871,875.450012207031,850.599975585938,852.450012207031,5447267,733.709594726562
"694",853,860.900024414062,842.049987792969,847.799987792969,6612856,729.707458496094
"695",848.950012207031,857.450012207031,838.700012207031,847.25,5807904,729.233947753906
"696",852,852,821.599975585938,829.599975585938,6853002,714.04248046875
"697",825,842.5,818.950012207031,840.049987792969,6690978,723.036865234375
"698",842.799987792969,859.700012207031,833,841.950012207031,8727274,724.672119140625
"699",841.950012207031,843.849975585938,819.200012207031,822.400024414062,5953172,707.845397949219
"700",828,832,812.349975585938,814.049987792969,7011687,700.658447265625
"701",812.200012207031,841.75,810.599975585938,815.150024414062,10077502,701.605224609375
"702",834,851.099975585938,830.049987792969,842.900024414062,8903859,725.489929199219
"703",846,855.799987792969,836.400024414062,850.099975585938,5871913,731.68701171875
"704",866.799987792969,872.799987792969,847.099975585938,855,7505062,735.904418945312
"705",848.5,848.5,805.75,809.700012207031,10397497,696.914367675781
"706",813,829,805.349975585938,826.049987792969,9779484,710.987060546875
"707",827.150024414062,837,822,824.700012207031,4699639,709.825012207031
"708",822.900024414062,831.450012207031,818.150024414062,828.099975585938,3918289,712.751403808594
"709",834,834,829,830.5,475390,714.817199707031
"710",837.950012207031,837.950012207031,814,815,5977903,701.476196289062
"711",819,819.900024414062,800.25,814.299987792969,5816221,700.873657226562
"712",815,820.450012207031,803,804.549987792969,7170339,692.481750488281
"713",813.950012207031,823.5,804,819.25,7455575,705.134094238281
"714",825,842,816.25,839.200012207031,7116516,722.305236816406
"715",843.900024414062,857.400024414062,835.349975585938,840.5,8465615,723.424133300781
"716",840.5,846,822.5,824.700012207031,5610232,709.825012207031
"717",824.099975585938,845,819.599975585938,842.049987792969,8414555,724.758239746094
"718",842,847.799987792969,814.349975585938,822.099975585938,11723771,707.587158203125
"719",824,835.700012207031,815.099975585938,834.099975585938,8078785,717.915588378906
"720",836.150024414062,847.450012207031,831.299987792969,843.150024414062,7062229,725.704956054688
"721",848.5,864,843.299987792969,862.200012207031,9633229,742.101501464844
"722",866,867.849975585938,854.450012207031,858.5,5577388,738.916931152344
"723",858,859.950012207031,850.400024414062,855.299987792969,5314265,736.162719726562
"724",859,875.700012207031,856,863.799987792969,8722526,743.478637695312
"725",866.099975585938,880,864.099975585938,870.549987792969,5952003,749.288391113281
"726",870.549987792969,877.799987792969,865,866.75,4641898,746.017700195312
"727",871,881.799987792969,855.200012207031,862.25,5637035,742.144592285156
"728",866.099975585938,875.650024414062,858.099975585938,873,5143894,751.397155761719
"729",874.700012207031,889,870,886,7527270,762.586364746094
"730",886.25,892,878.450012207031,885.049987792969,4378179,761.768798828125
"731",887,887,877,879.349975585938,4863371,756.862670898438
"732",894.75,905,886.650024414062,890.650024414062,11568187,766.588684082031
"733",886.650024414062,910.5,850,870.450012207031,8875855,749.202392578125
"734",879.150024414062,919.25,872,913.799987792969,10251896,786.513916015625
"735",920,935,914.799987792969,922.599975585938,10723068,794.088256835938
"736",927.950012207031,928.25,910.700012207031,919.349975585938,4390561,791.290893554688
"737",925,927.5,913.5,921.799987792969,3884750,793.399719238281
"738",929,945,925.25,935.900024414062,6760167,805.535583496094
"739",938,950,931,940.700012207031,6382809,809.667175292969
"740",939.049987792969,949.849975585938,935,946.150024414062,3468390,814.357849121094
"741",942,955.5,942,950.5,3142822,818.101989746094
"742",959,984.700012207031,952.650024414062,980.400024414062,5259092,843.837097167969
"743",967.200012207031,995.799987792969,967.200012207031,991.349975585938,7150252,853.261840820312
"744",997.900024414062,998,966.099975585938,978.200012207031,5995748,841.943603515625
"745",988,988.200012207031,959.400024414062,962.549987792969,5261000,828.473510742188
"746",974.900024414062,1003.5,970,994.650024414062,8034775,856.102294921875
"747",1015,1059.05004882812,1008,1055.09997558594,13384331,908.131774902344
"748",1052,1065.05004882812,1038.69995117188,1062.09997558594,6700542,914.156921386719
"749",1064,1067,1041,1055.94995117188,6691409,908.863403320312
"750",1049,1049,1006.59997558594,1027.69995117188,15021108,884.548461914062
"751",1047.65002441406,1052.84997558594,984,989.799987792969,23769415,851.927856445312
"752",1000,1004.95001220703,976.900024414062,981.5,12947569,844.783874511719
"753",988,997,979.349975585938,983.849975585938,6387923,846.806518554688
"754",991.75,1009.65002441406,987.549987792969,999.25,7444118,860.061462402344
"755",1009,1020,982.950012207031,993.299987792969,8857975,858.376403808594
"756",991.700012207031,1004,981.400024414062,985.799987792969,5379466,851.89501953125
"757",997,997,941,947.5,7731883,818.797607421875
"758",952.099975585938,963.25,942.5,955.5,7531736,825.710815429688
"759",948.799987792969,952.400024414062,930.099975585938,933.950012207031,6960905,807.088134765625
"760",941,949.5,909.5,914,7692663,789.847961425781
"761",919,933.75,896.349975585938,928.349975585938,8651478,802.248657226562
"762",947,963,935.549987792969,954.650024414062,7690178,824.976318359375
"763",966,973.299987792969,952.549987792969,959.900024414062,6354619,829.51318359375
"764",964.700012207031,970.450012207031,950.150024414062,957.650024414062,4623148,827.568725585938
"765",960.799987792969,963.900024414062,940.049987792969,946.150024414062,4631703,817.630859375
"766",955,964.400024414062,941.349975585938,957.75,6509526,827.655151367188
"767",965,981.900024414062,946.599975585938,951.599975585938,7557977,822.340576171875
"768",955.049987792969,965.099975585938,946.150024414062,959.450012207031,4896963,829.124206542969
"769",959.450012207031,972.5,953.049987792969,970.400024414062,3745595,838.586975097656
"770",975,986.5,957.599975585938,960.400024414062,8045740,829.945190429688
"771",970,971.25,950.099975585938,954.650024414062,4643228,824.976318359375
"772",957,962.25,944.099975585938,952.299987792969,3277086,822.945373535156
"773",952,958.400024414062,941,943.200012207031,3643176,815.081665039062
"774",944,956.75,938.349975585938,948.099975585938,5133094,819.315979003906
"775",950,958,944.450012207031,950.150024414062,5494816,821.087585449219
"776",949.5,951.450012207031,916.049987792969,920.150024414062,5043203,795.162536621094
"777",924,930,906.549987792969,909.950012207031,5916942,786.347961425781
"778",918,919.450012207031,905.5,916,3435827,791.576232910156
"779",925.900024414062,934.049987792969,922.150024414062,929.25,6234947,803.026489257812
"780",908,925,905.099975585938,909.450012207031,9198218,785.915954589844
"781",916,934.450012207031,915.650024414062,930.349975585938,5397960,803.976989746094
"782",933.849975585938,957.900024414062,928.599975585938,953.75,6715548,824.198547363281
"783",965,968,947,965.25,5742015,834.136352539062
"784",952,969.900024414062,951.349975585938,958,6268541,827.871215820312
"785",956.099975585938,972,936.299987792969,941.5,5992152,813.612365722656
"786",952.5,973,944,961.900024414062,5621823,831.241577148438
"787",964.099975585938,976.900024414062,949.099975585938,973.150024414062,5440319,840.963317871094
"788",985.700012207031,995.099975585938,979.700012207031,988.5,7694950,854.228332519531
"789",988.5,1002.79998779297,973.599975585938,979.25,6447010,846.234741210938
"790",977.5,994.349975585938,967.349975585938,992.349975585938,5321071,857.555358886719
"791",993,1018.79998779297,990.450012207031,1007.25,8094575,870.431518554688
"792",1012,1023.90002441406,982.700012207031,987.450012207031,6758901,853.320922851562
"793",995,999.75,932.400024414062,947.75,8269566,819.013610839844
"794",950,969,937.700012207031,960.450012207031,9004154,829.988464355469
"795",960.450012207031,982.450012207031,944.599975585938,978.75,4745254,845.802673339844
"796",983.650024414062,992.900024414062,971.799987792969,980.849975585938,5158305,847.617492675781
"797",971.049987792969,984.75,965.799987792969,975.650024414062,3874331,843.123779296875
"798",970,974.5,950,957.049987792969,4879437,827.050231933594
"799",965,975,953.799987792969,958.549987792969,4271178,828.346496582031
"800",965,1000.79998779297,964.450012207031,995.799987792969,5475000,860.536804199219
"801",1000,1000,978.650024414062,982.650024414062,4445140,849.172912597656
"802",992,1013.5,990.599975585938,1002.59997558594,5269079,866.413024902344
"803",1007,1040,1002.59997558594,1033.5,9452833,893.115783691406
"804",1039,1040.59997558594,1020.25,1028.40002441406,4260257,888.708557128906
"805",1031,1045,1024.69995117188,1037.19995117188,3551106,896.313110351562
"806",1044,1054.40002441406,1031.65002441406,1037.5,4852068,896.572448730469
"807",1042.09997558594,1054.80004882812,1034.15002441406,1045.40002441406,3708082,903.399353027344
"808",1042.94995117188,1042.94995117188,1001.20001220703,1009.40002441406,5976427,872.289306640625
"809",1012.5,1020.79998779297,972.200012207031,983.400024414062,7773994,849.821044921875
"810",968,994.700012207031,958.75,991.900024414062,7430279,857.16650390625
"811",1000,1016.79998779297,994.5,1012.75,4677808,875.184326171875
"812",996,1028.44995117188,987.849975585938,994.599975585938,6239343,859.499755859375
"813",1006,1006,957,961.299987792969,9742418,830.722961425781
"814",966,971.900024414062,955.299987792969,961.900024414062,4970596,831.241577148438
"815",964,974.849975585938,950.200012207031,955.650024414062,6023490,825.840454101562
"816",940,954.5,923.049987792969,928.799987792969,19619972,802.637451171875
"817",931,938.549987792969,923.400024414062,928.849975585938,6406825,802.680786132812
"818",931.200012207031,935.849975585938,921.75,923.799987792969,6845677,798.316772460938
"819",929.700012207031,929.700012207031,907.099975585938,909.549987792969,8588734,791.140808105469
"820",905,915,895.400024414062,898.950012207031,10921664,781.920776367188
"821",898.75,910.450012207031,891,907.700012207031,6871176,789.531616210938
"822",910,915,899.25,900.950012207031,6217026,783.660400390625
"823",903.950012207031,910.799987792969,900.599975585938,909.400024414062,2696835,791.010314941406
"824",912,923.900024414062,901.25,916,6319104,796.751159667969
"825",918,921.400024414062,913.700012207031,916.400024414062,3651558,797.099182128906
"826",918.049987792969,921.599975585938,910.200012207031,913.950012207031,4029147,794.968078613281
"827",908.5,912.450012207031,905.099975585938,907.299987792969,3818154,789.183654785156
"828",906.150024414062,908.950012207031,895,906.099975585938,4076940,788.139953613281
"829",909,912,896.5,910.349975585938,5184569,791.836608886719
"830",914.599975585938,927.200012207031,910.099975585938,922.150024414062,7956551,802.100402832031
"831",928,939.5,924.5,931.599975585938,5913426,810.320190429688
"832",928,941,925.150024414062,931.400024414062,4178834,810.146362304688
"833",932,934.799987792969,922.049987792969,924.400024414062,4753782,804.057556152344
"834",925.5,934.650024414062,923,930.650024414062,4161547,809.493835449219
"835",931.5,939,927.700012207031,932.799987792969,4191877,811.364013671875
"836",938,943.799987792969,935.150024414062,940.599975585938,5032874,818.148559570312
"837",940,948.950012207031,932.549987792969,945.799987792969,5017674,822.671569824219
"838",949,956.900024414062,938.099975585938,942.400024414062,9078274,819.714294433594
"839",940.049987792969,949.75,937.400024414062,942.549987792969,4098094,819.844665527344
"840",941.549987792969,947.849975585938,932.599975585938,945.200012207031,4171524,822.149719238281
"841",948,952,942.049987792969,950.700012207031,2944472,826.933654785156
"842",947,950.700012207031,937.599975585938,943.75,3657189,820.888427734375
"843",945,949.799987792969,937,939.450012207031,4164240,817.148193359375
"844",940.099975585938,944.200012207031,934.75,936.549987792969,3550303,814.625732421875
"845",939,951.950012207031,937.099975585938,949.599975585938,3282517,825.976867675781
"846",952,972,951.450012207031,967.200012207031,6385642,841.285705566406
"847",973.900024414062,985,965.099975585938,971.299987792969,5521459,844.851928710938
"848",979.5,981.650024414062,966.549987792969,968.549987792969,3878256,842.459838867188
"849",976,990,970.5,983.349975585938,4777035,855.333068847656
"850",983,988.450012207031,976,984.200012207031,2236373,856.072509765625
"851",985.099975585938,993,983.200012207031,985.450012207031,2559001,857.15966796875
"852",984.049987792969,986,974,979.400024414062,3138753,851.897399902344
"853",980,988.950012207031,978.549987792969,986.400024414062,3609989,857.985961914062
"854",990,996.700012207031,970.099975585938,975.25,5622783,848.287658691406
"855",968,983.450012207031,961.25,982,1639495,854.158935546875
"856",982.099975585938,988.200012207031,976.25,980.099975585938,2529648,852.506164550781
"857",985,985,971,972.900024414062,2395543,846.243591308594
"858",972,994.599975585938,969.099975585938,989.700012207031,4686567,860.856567382812
"859",995,1010,989.25,995.650024414062,5196000,866.031921386719
"860",1000,1000,984.200012207031,985.299987792969,1844159,857.029357910156
"861",986.950012207031,993.900024414062,980.5,983.599975585938,1895170,855.550598144531
"862",981,991.450012207031,981,983.5,2682591,855.463623046875
"863",987,988,975.150024414062,985.5,2861509,857.203308105469
"864",983.549987792969,987.599975585938,977.25,984.650024414062,1646631,856.4638671875
"865",991.700012207031,995.900024414062,978,979.75,2598033,852.201843261719
"866",980,982.200012207031,970.200012207031,972.049987792969,2486069,845.504211425781
"867",970,977.599975585938,960.299987792969,975.349975585938,3014899,848.374633789062
"868",975,982,970,976.799987792969,2555624,849.635925292969
"869",972,979.5,966.599975585938,976.849975585938,3218471,849.679321289062
"870",980,983.049987792969,975,979.450012207031,2037878,851.940856933594
"871",983,983,964,967.950012207031,2997764,841.938049316406
"872",968.25,992.950012207031,968.099975585938,989.450012207031,4371180,860.639038085938
"873",993,1052.5,990.799987792969,1039.75,12701032,904.390747070312
"874",1044.90002441406,1048.75,998.049987792969,1005,8665827,874.164672851562
"875",1005,1018.29998779297,992.5,1000.20001220703,4644600,869.989501953125
"876",999,1012.20001220703,969.349975585938,977.200012207031,10216774,849.98388671875
"877",970,981.5,970,978.599975585938,6156400,851.201599121094
"878",984.700012207031,1003.90002441406,982.599975585938,994,5265839,864.596740722656
"879",994,1004,987.25,1000.29998779297,2477027,870.076538085938
"880",1000,1002.20001220703,983.849975585938,992,2883514,868.063903808594
"881",995,995.950012207031,977.299987792969,983.099975585938,2952249,860.27587890625
"882",985.549987792969,1009,985.549987792969,1007.59997558594,4732101,881.714904785156
"883",1013,1049.94995117188,1009.90002441406,1024.94995117188,9330054,896.897216796875
"884",1034,1039,1023.04998779297,1035.40002441406,2536478,906.041687011719
"885",1030,1042.94995117188,1024,1039.44995117188,3359006,909.585693359375
"886",1041.09997558594,1047.75,1034.59997558594,1039.94995117188,3122161,910.023132324219
"887",1040,1073,1033.69995117188,1061.15002441406,7896314,928.574584960938
"888",1061.15002441406,1070,1043,1049.94995117188,11584782,918.773864746094
"889",1057.80004882812,1066.75,1043.5,1050.55004882812,6321578,919.299011230469
"890",1052.5,1072.30004882812,1048,1063.69995117188,5871606,930.806030273438
"891",1070.94995117188,1079,1057.15002441406,1066.94995117188,5011239,933.650085449219
"892",1071,1101.15002441406,1068,1096.5,6540144,959.508056640625
"893",1099,1123.94995117188,1090.19995117188,1119.44995117188,7270809,979.5908203125
"894",1120.94995117188,1129.34997558594,1114.34997558594,1123.65002441406,3159376,983.26611328125
"895",1119.25,1151.94995117188,1112.55004882812,1142.94995117188,5295838,1000.15472412109
"896",1157.90002441406,1157.90002441406,1131.59997558594,1134.25,4871006,992.5419921875
"897",1107.5,1140.75,1107.19995117188,1117.34997558594,3467046,977.753234863281
"898",1129,1178.19995117188,1126.05004882812,1163.09997558594,9383780,1017.78753662109
"899",1167.94995117188,1173,1150,1152.90002441406,3947317,1008.86163330078
"900",1159.90002441406,1169.90002441406,1140.30004882812,1154.34997558594,3447912,1010.13037109375
"901",1159.90002441406,1172,1155,1167.44995117188,4654833,1021.59393310547
"902",1167.44995117188,1169.75,1159.5,1162.94995117188,3050466,1017.65618896484
"903",1164,1170.34997558594,1154.55004882812,1163.40002441406,2956868,1018.04998779297
"904",1166,1193.40002441406,1162.05004882812,1182.30004882812,7199002,1034.5888671875
"905",1190,1190.5,1161.75,1164.65002441406,3200410,1019.14379882812
"906",1172,1182,1154,1172.75,5224479,1026.23181152344
"907",1173.5,1180.59997558594,1158.25,1174.75,4533364,1027.98181152344
"908",1175,1210.09997558594,1174,1200.15002441406,4331916,1050.20861816406
"909",1214,1214.94995117188,1180.09997558594,1182.19995117188,3721585,1034.50109863281
"910",1185,1191.15002441406,1167.05004882812,1188.80004882812,3118518,1040.27673339844
"911",1192,1204.94995117188,1183,1198.55004882812,3388292,1048.80834960938
"912",1192,1215,1176.44995117188,1208.40002441406,3723138,1057.42785644531
"913",1216,1240.59997558594,1207,1238.65002441406,5593286,1083.8984375
"914",1238.65002441406,1288.94995117188,1230.25,1273.25,6063895,1114.17578125
"915",1287.19995117188,1295.30004882812,1255.19995117188,1263.09997558594,3616292,1105.29382324219
"916",1265,1281,1258.5,1263.30004882812,4817180,1105.46887207031
"917",1258,1298.80004882812,1250,1276.15002441406,5453683,1116.71337890625
"918",1289,1315,1277,1299.5,4645597,1137.14636230469
"919",1300,1328.65002441406,1299.59997558594,1315.5,5367303,1151.14733886719
"920",1326.84997558594,1336.44995117188,1313.90002441406,1328.30004882812,3037295,1162.34814453125
"921",1340,1377.75,1337,1358.19995117188,7951730,1188.51232910156
"922",1366,1367.94995117188,1290.05004882812,1295.19995117188,7653504,1133.38317871094
"923",1304.94995117188,1304.94995117188,1254,1269,8572321,1110.45690917969
"924",1270,1301.44995117188,1258.80004882812,1281.19995117188,4639821,1121.13256835938
"925",1291.44995117188,1291.44995117188,1268.84997558594,1279.55004882812,3589722,1119.68872070312
"926",1274,1284,1260.65002441406,1273.75,3372796,1114.61328125
"927",1281.5,1293.59997558594,1273.75,1278.65002441406,2706626,1118.90124511719
"928",1270,1313.59997558594,1262.19995117188,1305.15002441406,3710314,1142.09033203125
"929",1312,1319.84997558594,1271.80004882812,1275.44995117188,2861608,1116.1005859375
"930",1284.05004882812,1317.84997558594,1284.05004882812,1306.30004882812,2421641,1143.09643554688
"931",1306.30004882812,1338,1294.05004882812,1322.15002441406,5197831,1156.96643066406
"932",1300,1324.90002441406,1235.65002441406,1302.90002441406,5264998,1140.12145996094
"933",1306.94995117188,1309,1236.30004882812,1250.34997558594,12811641,1094.13659667969
"934",1263,1270.80004882812,1243.44995117188,1265.34997558594,5705730,1107.26257324219
"935",1289.40002441406,1293.25,1244.05004882812,1251.15002441406,10360519,1094.83679199219
"936",1240,1272.5,1215,1221.40002441406,23861603,1068.8037109375
"937",1230,1253,1225,1232.09997558594,10189780,1078.16687011719
"938",1239,1263.40002441406,1220.40002441406,1232.90002441406,8222562,1078.86682128906
"939",1238.90002441406,1238.90002441406,1189,1210.69995117188,5998795,1068.10388183594
"940",1203.25,1223.34997558594,1186,1194,3812305,1053.37072753906
"941",1184.05004882812,1190,1157.15002441406,1165.40002441406,6690819,1028.13928222656
"942",1170,1182,1153.25,1166.80004882812,5126660,1029.37451171875
"943",1170,1181.34997558594,1161.5,1177.15002441406,3536653,1038.50524902344
"944",1183.30004882812,1185,1146.80004882812,1152,4096585,1016.31750488281
"945",1152,1173,1138,1143.75,3558520,1009.03918457031
"946",1143.5,1191.44995117188,1143.5,1189.19995117188,4511112,1049.13598632812
"947",1191,1195.09997558594,1168.84997558594,1170.65002441406,3016082,1032.77087402344
"948",1175,1187.69995117188,1171.69995117188,1176.34997558594,2063067,1037.79943847656
"949",1185,1187.15002441406,1178,1183.09997558594,256369,1043.75427246094
"950",1187.44995117188,1192.80004882812,1168.55004882812,1182.84997558594,3808317,1043.53393554688
"951",1188,1191,1170.44995117188,1172.80004882812,3565461,1034.66784667969
"952",1164,1175,1162.09997558594,1169.15002441406,2401325,1031.44763183594
"953",1166,1167.80004882812,1152.25,1160.69995117188,2861259,1023.99273681641
"954",1168.90002441406,1178.15002441406,1163,1172.34997558594,3812518,1034.27062988281
"955",1171,1181.59997558594,1163.5,1170.84997558594,3619915,1032.947265625
"956",1170.90002441406,1175.5,1160.44995117188,1163.40002441406,3141207,1026.37487792969
"957",1160.5,1164.75,1150,1152.44995117188,3172985,1016.71453857422
"958",1148,1155,1113.5,1120.19995117188,5384530,988.262817382812
"959",1120.19995117188,1125.84997558594,1102,1110.09997558594,3961223,979.352416992188
"960",1105,1120,1090,1112.59997558594,4545069,981.557922363281
"961",1120,1132.65002441406,1112.94995117188,1119.44995117188,2675632,987.601257324219
"962",1116.5,1131,1111,1124.80004882812,3106454,992.321044921875
"963",1120,1126,1103.30004882812,1110.05004882812,2207274,979.308471679688
"964",1101.09997558594,1145,1100.09997558594,1133.15002441406,3661152,999.687622070312
"965",1133,1157.90002441406,1133,1138.65002441406,7421904,1004.53979492188
"966",1146,1163,1145.19995117188,1156.69995117188,2918586,1020.46392822266
"967",1161.90002441406,1186.40002441406,1153,1184.69995117188,4011279,1045.166015625
"968",1188,1189.69995117188,1169.65002441406,1171.40002441406,2571036,1033.4326171875
"969",1169.90002441406,1172.65002441406,1134.84997558594,1136.55004882812,2493755,1002.68713378906
"970",1150,1155,1131.40002441406,1149.65002441406,2299958,1014.24444580078
"971",1157.40002441406,1181.59997558594,1157.05004882812,1171.59997558594,2525711,1033.609375
"972",1179.80004882812,1179.80004882812,1155,1168.55004882812,1734844,1030.91821289062
"973",1155.19995117188,1167,1155.19995117188,1162.19995117188,957733,1025.31628417969
"974",1166,1173.44995117188,1153.25,1159.09997558594,2225682,1022.58111572266
"975",1156,1165.90002441406,1145.5,1162.34997558594,1972685,1025.44848632812
"976",1158.25,1161.94995117188,1142.30004882812,1148.90002441406,1604301,1013.58258056641
"977",1156,1167.90002441406,1149.55004882812,1159.75,2121810,1023.15472412109
"978",1172,1182.90002441406,1165,1171.40002441406,6373455,1033.4326171875
"979",1160,1172.34997558594,1145.5,1159.90002441406,3091768,1023.28717041016
"980",1168.90002441406,1214.94995117188,1165.05004882812,1205,6217986,1063.0751953125
"981",1218,1226,1210.09997558594,1222.80004882812,3809814,1078.77893066406
"982",1229.90002441406,1230.69995117188,1215.59997558594,1227.44995117188,2814281,1082.880859375
"983",1262.15002441406,1283.80004882812,1246.15002441406,1265.19995117188,15952929,1116.18469238281
