"","APOLLOHOSP.NS.Open","APOLLOHOSP.NS.High","APOLLOHOSP.NS.Low","APOLLOHOSP.NS.Close","APOLLOHOSP.NS.Volume","APOLLOHOSP.NS.Adjusted"
"492",1494.65002441406,1505,1481.55004882812,1486.09997558594,629443,1465.09790039062
"493",1480,1480,1458.15002441406,1462.5,378702,1441.83142089844
"494",1475,1498.94995117188,1472.55004882812,1478.69995117188,365266,1457.80224609375
"495",1464,1479.59997558594,1458,1473.65002441406,190163,1452.82397460938
"496",1490,1498.69995117188,1473,1479.59997558594,254798,1458.68957519531
"497",1484,1502,1476,1485.90002441406,364434,1464.90075683594
"498",1493.30004882812,1504,1479.44995117188,1483.44995117188,374704,1462.48522949219
"499",1485.09997558594,1502,1483.90002441406,1493.30004882812,308514,1472.19604492188
"500",1488.30004882812,1529,1488,1511.94995117188,932167,1490.58239746094
"501",1519.69995117188,1607,1518.05004882812,1591.55004882812,2305288,1569.0576171875
"502",1595.55004882812,1624,1580,1618.59997558594,893254,1595.72521972656
"503",1620,1659,1616.5,1629.55004882812,1047368,1606.52038574219
"504",1629.84997558594,1642.5,1621,1626.19995117188,317357,1603.2177734375
"505",1643.65002441406,1664,1626.5,1634.44995117188,736367,1611.35119628906
"506",1638.80004882812,1699.90002441406,1631.25,1686.90002441406,764590,1663.06005859375
"507",1690,1697.55004882812,1649.09997558594,1668.69995117188,1023849,1645.11706542969
"508",1668,1713,1662,1696.05004882812,791549,1672.08081054688
"509",1695.90002441406,1704.80004882812,1673.80004882812,1677.75,681671,1654.03942871094
"510",1687,1694.94995117188,1671.05004882812,1688,230705,1664.14465332031
"511",1685,1709.75,1680.25,1690.80004882812,634505,1666.90478515625
"512",1699.19995117188,1699.25,1656.44995117188,1660.19995117188,377299,1636.7373046875
"513",1616,1717.59997558594,1616,1695.84997558594,584886,1671.88354492188
"514",1695.84997558594,1704.90002441406,1661,1671.05004882812,384789,1647.43395996094
"515",1681,1681,1650,1657.44995117188,438855,1634.0263671875
"516",1665.69995117188,1665.69995117188,1622.19995117188,1645.05004882812,552992,1621.80163574219
"517",1649.80004882812,1678.5,1628,1663.15002441406,554048,1639.64562988281
"518",1663,1701.59997558594,1634.5,1665.69995117188,778081,1642.15954589844
"519",1670.5,1702.90002441406,1669,1697.94995117188,606839,1673.95385742188
"520",1705,1716.94995117188,1670.55004882812,1683.59997558594,728165,1659.806640625
"521",1675,1707,1655,1695.5,902548,1671.53845214844
"522",1721,1747.69995117188,1674.44995117188,1704.40002441406,3179224,1680.31274414062
"523",1727,1737,1700.09997558594,1715.05004882812,808709,1690.81225585938
"524",1716,1784.40002441406,1704.80004882812,1774.90002441406,1860803,1749.81652832031
"525",1774.90002441406,1792.59997558594,1750.69995117188,1780.5,1029649,1755.33715820312
"526",1790,1813.44995117188,1778.25,1800.69995117188,799535,1775.25170898438
"527",1796,1813.55004882812,1764.25,1797.44995117188,708469,1772.04772949219
"528",1798,1810,1778,1790.44995117188,459592,1768.34411621094
"529",1785.94995117188,1796.94995117188,1763,1767.19995117188,494854,1745.38098144531
"530",1765,1803,1755.09997558594,1795.40002441406,919960,1773.23291015625
"531",1780.5,1799.75,1726.09997558594,1735.80004882812,1234826,1714.36877441406
"532",1750,1777.90002441406,1711.19995117188,1728.55004882812,980080,1707.20812988281
"533",1738.90002441406,1753.19995117188,1695,1725.69995117188,672514,1704.39343261719
"534",1727,1772,1711.65002441406,1755.25,1164850,1733.57861328125
"535",1764.94995117188,1768.84997558594,1718.59997558594,1727.19995117188,661463,1705.87475585938
"536",1700,1710,1673,1688.90002441406,498503,1668.0478515625
"537",1650,1671.75,1606.09997558594,1640.90002441406,486073,1620.64050292969
"538",1629,1642.80004882812,1611,1629.25,617459,1609.13439941406
"539",1580,1590.05004882812,1480.30004882812,1508,1279868,1489.38134765625
"540",1380.09997558594,1598.5,1379,1513.65002441406,828569,1494.96142578125
"541",1431,1540.90002441406,1363.34997558594,1472.80004882812,1197701,1454.61596679688
"542",1492.80004882812,1518.94995117188,1415.44995117188,1426.75,610719,1409.13452148438
"543",1454,1454,1233.55004882812,1282.69995117188,1731130,1266.86291503906
"544",1195.09997558594,1248.25,1052.34997558594,1180.09997558594,2412020,1165.52978515625
"545",1190.25,1400.40002441406,1150,1362.94995117188,2002316,1346.1220703125
"546",1226.69995117188,1299.34997558594,1149,1158.65002441406,816579,1144.34460449219
"547",1250,1265,1124.15002441406,1156,1641749,1141.72741699219
"548",1180,1222.19995117188,1072.05004882812,1183.75,2323541,1169.134765625
"549",1190,1336.30004882812,1132,1215.84997558594,2809679,1200.83825683594
"550",1259,1259,1130.30004882812,1167,2480908,1152.59143066406
"551",1139,1167,1080.15002441406,1098.25,1207547,1084.6904296875
"552",1122,1155.09997558594,1047.05004882812,1139.05004882812,1882578,1124.98669433594
"553",1136,1139,1080.05004882812,1088.84997558594,1017298,1075.40649414062
"554",1094.19995117188,1239.44995117188,1088.05004882812,1189.55004882812,2397409,1174.86315917969
"555",1236,1278.65002441406,1212.5,1225.94995117188,1473088,1210.81359863281
"556",1225.90002441406,1338.40002441406,1211,1263.94995117188,2070258,1248.34436035156
"557",1266,1300,1256.65002441406,1279.84997558594,1156777,1264.04821777344
"558",1300,1300,1229.80004882812,1279.40002441406,1027810,1263.60388183594
"559",1295,1414.94995117188,1291.59997558594,1360.55004882812,2274130,1343.75183105469
"560",1370.75,1440,1334.05004882812,1423.44995117188,1281806,1405.87536621094
"561",1450,1472,1360,1374.09997558594,1718038,1357.13452148438
"562",1385,1465,1373,1450.94995117188,1859711,1433.03552246094
"563",1416,1433.05004882812,1330.09997558594,1351.15002441406,1669510,1334.46789550781
"564",1351.25,1368.34997558594,1311.40002441406,1348.30004882812,1272533,1331.65307617188
"565",1372,1416.90002441406,1361.80004882812,1384.05004882812,1301177,1366.9619140625
"566",1360,1377.5,1341.09997558594,1359.5,755944,1342.71496582031
"567",1370.09997558594,1423.34997558594,1370.09997558594,1418.90002441406,1179779,1401.38146972656
"568",1429.80004882812,1458.19995117188,1417.05004882812,1426.44995117188,1214114,1408.83801269531
"569",1420,1428.80004882812,1375,1417.94995117188,1010961,1400.44311523438
"570",1441.90002441406,1441.90002441406,1387.25,1394.34997558594,731401,1377.13439941406
"571",1394.65002441406,1427.15002441406,1355.5,1371.75,1532116,1354.81359863281
"572",1399,1401.80004882812,1334.44995117188,1347.59997558594,652241,1330.96166992188
"573",1350,1359,1261.75,1305.75,1621448,1289.62841796875
"574",1293.94995117188,1335,1265.5,1271.15002441406,935845,1255.45556640625
"575",1280.30004882812,1327.5,1276.19995117188,1314.80004882812,1250585,1298.56689453125
"576",1320,1341.75,1282.40002441406,1304.19995117188,717988,1288.09741210938
"577",1296.09997558594,1320,1280.94995117188,1301.09997558594,663107,1285.03576660156
"578",1334,1334,1258,1284.55004882812,1508002,1268.69018554688
"579",1289.30004882812,1310,1265.80004882812,1294.40002441406,907116,1278.41845703125
"580",1299,1377.09997558594,1290.15002441406,1355.30004882812,1984090,1338.56665039062
"581",1355,1364.90002441406,1256,1266.05004882812,860662,1250.41870117188
"582",1290,1302,1267,1274.25,960164,1258.51733398438
"583",1274.90002441406,1298.94995117188,1270.09997558594,1288.44995117188,531853,1272.54211425781
"584",1292,1310,1272.19995117188,1280.30004882812,608962,1264.49279785156
"585",1270,1296,1252.65002441406,1280,775343,1264.19641113281
"586",1290,1338.80004882812,1286.09997558594,1321.75,1145344,1305.43078613281
"587",1322.19995117188,1359.5,1318,1337.59997558594,1386447,1321.08508300781
"588",1340,1354,1317,1337.05004882812,523206,1320.5419921875
"589",1323,1367.59997558594,1314.94995117188,1356.94995117188,870048,1340.19616699219
"590",1372,1398,1357.55004882812,1373.30004882812,868868,1356.34448242188
"591",1379,1394.84997558594,1350.5,1360.65002441406,608623,1343.8505859375
"592",1370,1407,1340.05004882812,1349.80004882812,738592,1333.13452148438
"593",1355,1367.75,1336,1364.25,762916,1347.40612792969
"594",1369.59997558594,1380.80004882812,1351.69995117188,1359.05004882812,548928,1342.27038574219
"595",1368.59997558594,1408,1352.05004882812,1364.05004882812,746452,1347.20861816406
"596",1369.94995117188,1392,1352.69995117188,1364.55004882812,517243,1347.70251464844
"597",1365,1378.40002441406,1332,1355.65002441406,710311,1338.91235351562
"598",1359,1391,1339,1347.55004882812,677212,1330.91247558594
"599",1305,1410,1302.19995117188,1403.59997558594,1340007,1386.27026367188
"600",1394.80004882812,1429,1371,1410.69995117188,1375760,1393.28259277344
"601",1440,1440,1355.30004882812,1372.75,1021337,1355.80126953125
"602",1375,1386.65002441406,1346.65002441406,1352.34997558594,481888,1335.65283203125
"603",1354.94995117188,1368.5,1336.19995117188,1347.44995117188,591592,1330.8134765625
"604",1357,1384,1350.15002441406,1370.69995117188,894818,1353.7763671875
"605",1380,1408.75,1371.65002441406,1398.30004882812,758430,1381.03576660156
"606",1408,1422,1394.40002441406,1416.09997558594,630401,1398.61596679688
"607",1424,1440,1401,1411.80004882812,681132,1394.369140625
"608",1411.80004882812,1444,1405.5,1437.5,872300,1419.75183105469
"609",1453,1480,1376.30004882812,1388.15002441406,3862478,1371.01098632812
"610",1381,1405.55004882812,1359.25,1365.05004882812,911358,1348.19641113281
"611",1377,1384.44995117188,1344,1349.84997558594,759369,1333.18383789062
"612",1350,1353.55004882812,1311,1319.65002441406,1066663,1303.35681152344
"613",1330,1367.90002441406,1326.25,1362.55004882812,1095777,1345.72692871094
"614",1372,1401,1366,1379.80004882812,1034372,1362.76428222656
"615",1384.80004882812,1412.84997558594,1381.59997558594,1410.05004882812,684284,1392.640625
"616",1408,1426,1395,1419.25,750569,1401.72717285156
"617",1427,1431,1387.19995117188,1393.84997558594,931697,1376.64074707031
"618",1405,1418,1390.34997558594,1404,534658,1386.66528320312
"619",1400,1439.19995117188,1396.75,1402.44995117188,722285,1385.13439941406
"620",1414.94995117188,1442.90002441406,1406.55004882812,1431.44995117188,769099,1413.77648925781
"621",1425.94995117188,1455,1418.59997558594,1441.75,846728,1423.94921875
"622",1450.09997558594,1469.84997558594,1440.09997558594,1465.25,821199,1447.15905761719
"623",1469.94995117188,1491.94995117188,1427.55004882812,1436.59997558594,1040680,1418.86279296875
"624",1436.69995117188,1507,1436.69995117188,1499.19995117188,1195304,1480.68994140625
"625",1507.80004882812,1517.65002441406,1465.25,1485.09997558594,1032717,1466.76403808594
"626",1500.90002441406,1520,1495,1500.09997558594,731642,1481.57897949219
"627",1500,1507.05004882812,1468.25,1481.15002441406,477423,1462.86291503906
"628",1485,1535,1478.40002441406,1531.30004882812,1015614,1512.39367675781
"629",1536.94995117188,1549.34997558594,1496.05004882812,1512.05004882812,1481040,1493.38134765625
"630",1519,1531.65002441406,1492.05004882812,1508.34997558594,442729,1489.72692871094
"631",1518.40002441406,1609.30004882812,1511,1599.19995117188,1886396,1579.45532226562
"632",1599.19995117188,1649.40002441406,1581,1641.30004882812,1522653,1621.03552246094
"633",1637.5,1728,1631.15002441406,1716.15002441406,2000500,1694.96130371094
"634",1717.05004882812,1717.05004882812,1643.5,1674.59997558594,885944,1653.92431640625
"635",1670,1703.15002441406,1567.09997558594,1574.34997558594,2067390,1554.91198730469
"636",1570,1667.05004882812,1568.05004882812,1653.94995117188,2098343,1633.529296875
"637",1666.90002441406,1715,1658,1676.25,1857434,1655.55395507812
"638",1688.5,1740,1654.19995117188,1693.44995117188,1406163,1672.54162597656
"639",1700.55004882812,1753,1700.55004882812,1743.19995117188,1570379,1721.67736816406
"640",1758.94995117188,1798,1754,1785.15002441406,1082244,1763.10949707031
"641",1790,1797.94995117188,1738.5,1750.75,697840,1729.13415527344
"642",1750.75,1753.65002441406,1703.09997558594,1707,804252,1685.92431640625
"643",1725,1777.90002441406,1711.5,1725.09997558594,1005174,1703.80090332031
"644",1735,1750,1687.5,1707.34997558594,765898,1686.27001953125
"645",1715,1727.25,1686,1704.40002441406,479355,1683.35632324219
"646",1704.40002441406,1716.80004882812,1678.80004882812,1697.15002441406,639935,1676.19604492188
"647",1710,1718.25,1682,1685,606462,1664.19604492188
"648",1679,1704,1672,1693.19995117188,455458,1672.29479980469
"649",1715,1749,1665.65002441406,1677.5,1091774,1656.78857421875
"650",1695.5,1700,1675.40002441406,1690.55004882812,525574,1669.67761230469
"651",1691,1716.5,1658.65002441406,1664.44995117188,682054,1643.89965820312
"652",1664.44995117188,1664.44995117188,1635.19995117188,1651.19995117188,748724,1630.81311035156
"653",1656,1679.94995117188,1638.19995117188,1650,476278,1629.6279296875
"654",1653.80004882812,1675.90002441406,1647.55004882812,1661.94995117188,548801,1641.43054199219
"655",1670,1676.94995117188,1622,1634.55004882812,626908,1614.36901855469
"656",1635,1695,1626.09997558594,1670.84997558594,1106516,1650.22058105469
"657",1687.69995117188,1708.40002441406,1670,1698.65002441406,1098000,1677.67761230469
"658",1703.15002441406,1717,1688.5,1698.94995117188,588865,1677.97375488281
"659",1685,1689.75,1643,1649.90002441406,456702,1629.52954101562
"660",1654,1667.90002441406,1620.40002441406,1649.25,443358,1628.88732910156
"661",1659.94995117188,1685.90002441406,1630.84997558594,1651.65002441406,710352,1631.2578125
"662",1636,1688.15002441406,1600.80004882812,1606.44995117188,1000765,1586.61560058594
"663",1600,1615,1585.05004882812,1608.90002441406,936677,1589.03552246094
"664",1614,1648.65002441406,1595.05004882812,1611.80004882812,867578,1591.89978027344
"665",1637.90002441406,1653.19995117188,1590.15002441406,1623.69995117188,1094575,1603.65270996094
"666",1601.05004882812,1698.55004882812,1601.05004882812,1672.84997558594,2802668,1652.19592285156
"667",1692.94995117188,1738.40002441406,1678.05004882812,1688.90002441406,2077987,1668.0478515625
"668",1695.25,1787,1683.40002441406,1777.09997558594,2006191,1758.02136230469
"669",1777.09997558594,1871.94995117188,1774.05004882812,1828.44995117188,3235148,1808.81994628906
"670",1824.05004882812,1900,1810.94995117188,1831.55004882812,2220744,1811.88696289062
"671",1842.94995117188,1842.94995117188,1763,1789.15002441406,1384803,1769.94201660156
"672",1792,1834.84997558594,1760.15002441406,1817.80004882812,1421474,1798.28454589844
"673",1824,1974,1795.19995117188,1947.65002441406,5742817,1926.74047851562
"674",1967.15002441406,2047,1920.59997558594,2027.65002441406,3665739,2005.88159179688
"675",2035,2097,1999.09997558594,2059.89990234375,2422864,2037.78491210938
"676",2059.89990234375,2114.94995117188,2055.05004882812,2085.19995117188,2160713,2062.8134765625
"677",2104,2168,2086.10009765625,2148.05004882812,2025626,2124.98901367188
"678",2151,2158.94995117188,2076.5,2089.75,1224430,2067.31469726562
"679",2095,2157,2068.10009765625,2126.75,1594662,2103.91748046875
"680",2142.5,2155.85009765625,2103.80004882812,2125.80004882812,903168,2102.97778320312
"681",2119.69995117188,2188.39990234375,2097,2173.10009765625,1470503,2149.77026367188
"682",2190,2256.89990234375,2187.85009765625,2248.64990234375,1899346,2224.5087890625
"683",2244.89990234375,2314,2236.35009765625,2277.10009765625,2181213,2252.65380859375
"684",2231,2333,2231,2273.64990234375,2053057,2249.23999023438
"685",2282.25,2292.5,2246.19995117188,2254.44995117188,939023,2230.24633789062
"686",2265,2273.94995117188,2210.19995117188,2227.69995117188,1405987,2203.78393554688
"687",2244,2290,2175,2182.60009765625,2782519,2159.16821289062
"688",2210,2219,2175,2210.55004882812,1036072,2186.818359375
"689",2224.30004882812,2241,2186.05004882812,2212.10009765625,760641,2188.35131835938
"690",2214.80004882812,2225,2176.10009765625,2212.25,869774,2188.49975585938
"691",2225,2231.44995117188,2135.69995117188,2149.5,1473524,2126.42333984375
"692",2149.5,2170.75,2092.55004882812,2101.69995117188,1391948,2079.13623046875
"693",2098.19995117188,2107.05004882812,2052.60009765625,2075,1124706,2052.72338867188
"694",2079,2111,2024.15002441406,2052.30004882812,1236009,2030.26696777344
"695",2079.44995117188,2147,2034.59997558594,2118.64990234375,1429726,2095.904296875
"696",2107.85009765625,2132.05004882812,2066,2079.30004882812,958986,2056.97705078125
"697",2077.89990234375,2100,2061,2085.85009765625,606805,2063.45654296875
"698",2087.94995117188,2144.75,2077.94995117188,2119.44995117188,1071769,2096.69555664062
"699",2138.10009765625,2148.75,2065,2069.30004882812,637352,2047.08447265625
"700",2085,2159.80004882812,2079.89990234375,2111.35009765625,1528660,2088.68310546875
"701",2113,2148,2088,2103.60009765625,725363,2081.01611328125
"702",2132.05004882812,2139.55004882812,2104.5,2122.60009765625,466474,2099.81225585938
"703",2128,2168.44995117188,2062.55004882812,2085.89990234375,1290149,2063.50634765625
"704",2099.80004882812,2109.5,2029.15002441406,2084.39990234375,1534921,2062.02197265625
"705",2090,2090,1986,2033.40002441406,2804380,2011.56970214844
"706",2063,2208.75,2050,2195.35009765625,3735087,2171.78125
"707",2155,2205.19995117188,2094,2110.44995117188,2435538,2087.79248046875
"708",2121.05004882812,2314,2111.5,2265.80004882812,4605948,2241.47485351562
"709",2275,2323.5,2270.05004882812,2284.64990234375,325596,2260.12255859375
"710",2284,2341.60009765625,2266.05004882812,2307.35009765625,1832334,2282.57885742188
"711",2291.14990234375,2328.60009765625,2282.30004882812,2288.69995117188,1036844,2264.12890625
"712",2288.69995117188,2415,2277,2299.05004882812,2584654,2274.36743164062
"713",2335,2398.64990234375,2324.69995117188,2349.60009765625,2144949,2324.375
"714",2374,2402.85009765625,2328.5,2375.35009765625,1693126,2349.84887695312
"715",2382.64990234375,2423.39990234375,2296.85009765625,2313.35009765625,2018323,2288.5146484375
"716",2335.5,2355,2236.35009765625,2241.5,1501778,2217.435546875
"717",2256.44995117188,2318,2244,2304.35009765625,1207176,2279.61083984375
"718",2314.94995117188,2375,2298,2347.89990234375,8998610,2322.693359375
"719",2384,2508.85009765625,2349.05004882812,2463,2001392,2436.55786132812
"720",2474.69995117188,2485.05004882812,2375.44995117188,2411.55004882812,1611325,2385.66015625
"721",2501,2501.05004882812,2371.89990234375,2389.89990234375,1745381,2364.2421875
"722",2400,2445,2400,2434.64990234375,1219317,2408.51220703125
"723",2434.64990234375,2468.55004882812,2418.05004882812,2432.69995117188,778998,2406.5830078125
"724",2466,2505,2415.75,2450.44995117188,1412683,2424.14233398438
"725",2505.14990234375,2520,2433,2442.69995117188,1650915,2416.47583007812
"726",2454.94995117188,2454.94995117188,2370,2393.05004882812,1121002,2367.35888671875
"727",2403.60009765625,2413,2345,2359.89990234375,1654915,2334.564453125
"728",2375.80004882812,2390.35009765625,2347,2356.80004882812,800654,2331.49780273438
"729",2361,2392.60009765625,2335,2355.19995117188,1060707,2329.91479492188
"730",2369,2411.25,2360,2389.69995117188,948217,2364.04443359375
"731",2395,2423,2380.25,2404.5,1184865,2378.68579101562
"732",2405,2428,2367.14990234375,2387.75,1065060,2362.11547851562
"733",2385,2434,2304.69995117188,2335.44995117188,1241568,2310.37744140625
"734",2340,2425,2251,2408.35009765625,1249868,2382.49438476562
"735",2390,2460.89990234375,2390,2433.80004882812,1093766,2407.67114257812
"736",2435,2452.85009765625,2405.30004882812,2413.05004882812,543157,2387.14404296875
"737",2425.5,2429.44995117188,2375.5,2388.80004882812,784636,2363.15380859375
"738",2403,2415.60009765625,2371,2376.5,585199,2350.98657226562
"739",2382.85009765625,2404,2351.19995117188,2396.35009765625,569168,2370.62329101562
"740",2390.10009765625,2428,2385,2412.80004882812,855723,2386.896484375
"741",2405.5,2430,2395,2414.85009765625,423934,2388.9248046875
"742",2418.10009765625,2429,2398.25,2409.25,527018,2383.384765625
"743",2405,2515.85009765625,2385.80004882812,2509.44995117188,1720467,2482.5087890625
"744",2522,2538.85009765625,2481,2502.14990234375,1108589,2475.287109375
"745",2502.14990234375,2564,2500,2508.55004882812,1014690,2481.61889648438
"746",2533.89990234375,2579,2515.69995117188,2553.5,862326,2526.08618164062
"747",2564.75,2591.85009765625,2524.5,2550.55004882812,422296,2523.16748046875
"748",2559,2585,2508.19995117188,2517.25,500012,2490.22534179688
"749",2528,2537.75,2437.75,2479.19995117188,662618,2452.58374023438
"750",2481.89990234375,2528.89990234375,2475,2512,603193,2485.03149414062
"751",2520,2613.69995117188,2510.10009765625,2592.35009765625,1941813,2564.51904296875
"752",2599.5,2630.85009765625,2547.05004882812,2609.25,1572820,2581.23754882812
"753",2618.5,2659,2580,2645.5,1202289,2617.09814453125
"754",2645.25,2682.85009765625,2643.25,2675.80004882812,1064146,2647.07299804688
"755",2675,2685,2574.39990234375,2585.05004882812,994932,2557.29760742188
"756",2590.05004882812,2652,2567.10009765625,2597.89990234375,1194708,2570.00927734375
"757",2610.85009765625,2708,2610.85009765625,2686.89990234375,1764152,2658.0537109375
"758",2698,2749.64990234375,2587.25,2600.39990234375,1665899,2572.482421875
"759",2594,2699.5,2580.55004882812,2622.39990234375,1410605,2594.24609375
"760",2622.60009765625,2676.5,2551,2561.25,921579,2533.7529296875
"761",2590,2676.55004882812,2528.10009765625,2663.5,879244,2634.90502929688
"762",2679.5,2745,2678,2705.14990234375,607131,2676.10791015625
"763",2714.89990234375,2808.14990234375,2704,2720.69995117188,1286454,2691.49096679688
"764",2730,2747.89990234375,2686,2731.64990234375,455213,2702.3232421875
"765",2740,2783,2687.64990234375,2738.60009765625,941316,2709.19921875
"766",2741,2780,2725,2730.25,564043,2700.9384765625
"767",2746.5,2836.60009765625,2738.10009765625,2789.30004882812,1052950,2759.35498046875
"768",2813.85009765625,2828,2745.64990234375,2756.5,745906,2726.90649414062
"769",2760,2779.5,2730,2756.5,581642,2726.90649414062
"770",2768,2790,2726.10009765625,2748.10009765625,693562,2718.5966796875
"771",2777,3127,2760.44995117188,3090.64990234375,4446974,3057.46923828125
"772",3089,3253.55004882812,3047,3202.75,4381584,3168.36572265625
"773",3177,3284,3177,3235,2081001,3200.26953125
"774",3225.5,3237.80004882812,3094,3106.75,1477343,3073.396484375
"775",3090.10009765625,3109.25,2896,2919.94995117188,2037556,2888.6015625
"776",2918.44995117188,2967.89990234375,2866.89990234375,2929.55004882812,1246303,2898.09887695312
"777",2945.19995117188,3052.5,2937.5,2996.75,1465930,2964.57739257812
"778",3015,3120,3000.05004882812,3059.64990234375,1088420,3026.80224609375
"779",3101,3139.94995117188,3057.89990234375,3091.35009765625,819639,3058.16186523438
"780",3070,3173.94995117188,3020.64990234375,3058.64990234375,2103433,3025.81274414062
"781",3039.05004882812,3098,3007.55004882812,3081.14990234375,678218,3048.07153320312
"782",3105.5,3152,3067.39990234375,3087.30004882812,944553,3054.1552734375
"783",3115.10009765625,3119.5,3049.39990234375,3057,536623,3024.18041992188
"784",3058,3081.30004882812,3017,3042.10009765625,687383,3009.44091796875
"785",3000,3017.75,2870,2879.5,1486110,2848.58618164062
"786",2901,2935.85009765625,2846.75,2866.60009765625,952087,2835.82495117188
"787",2870.5,2926.94995117188,2826.69995117188,2886.10009765625,883183,2855.11572265625
"788",2910,2924.94995117188,2880.75,2904.10009765625,432551,2872.92211914062
"789",2931.10009765625,3031,2927.5,2976.35009765625,1512021,2944.39672851562
"790",2998,3025,2915,2996.60009765625,918701,2964.42944335938
"791",3002,3080,2990.80004882812,3073.25,1081398,3040.25610351562
"792",3080,3082.30004882812,2970,2997.39990234375,740599,2965.220703125
"793",3026,3065,2922,2958.69995117188,789785,2926.93579101562
"794",2954,2982.85009765625,2887.25,2934.60009765625,2288304,2903.09521484375
"795",2913,2944.25,2875,2905.10009765625,488626,2873.91137695312
"796",2917.89990234375,2967.80004882812,2896.85009765625,2946.75,630061,2915.11450195312
"797",2957.85009765625,2976.85009765625,2904.05004882812,2919.60009765625,627981,2888.25561523438
"798",2927,2993,2787.5,2809.35009765625,1001626,2779.18969726562
"799",2840,2905,2819,2851.69995117188,918204,2821.08471679688
"800",2902.5,2970.89990234375,2875,2925.60009765625,1420415,2894.19140625
"801",2901,2927.94995117188,2882.05004882812,2902.64990234375,665173,2871.48779296875
"802",2886.35009765625,2913.94995117188,2843.39990234375,2894.05004882812,842489,2862.97998046875
"803",2922,3015,2886,2919.5,1241115,2888.15673828125
"804",2939,3015,2927.19995117188,2983.55004882812,1015604,2951.51904296875
"805",2999,3115,2998.75,3097.80004882812,1240450,3064.54223632812
"806",3134.80004882812,3144.19995117188,3089.39990234375,3114.60009765625,800699,3081.16235351562
"807",3147.5,3164.14990234375,3105.89990234375,3132.14990234375,934037,3098.52368164062
"808",3119,3119,2979.05004882812,3004.75,961549,2972.49169921875
"809",3032.35009765625,3061.89990234375,2951,2980.75,544916,2948.74926757812
"810",3037,3038.94995117188,2902.30004882812,2993.5,692875,2961.36206054688
"811",2999.75,3073,2994,3061,622872,3028.13793945312
"812",3038,3243.14990234375,3005.64990234375,3157.39990234375,3552506,3123.50268554688
"813",3210,3309,3181.75,3269.64990234375,2575420,3234.54760742188
"814",3269,3334.10009765625,3217.25,3228.94995117188,1307224,3194.28442382812
"815",3258,3299,3171,3200.05004882812,1030125,3165.69458007812
"816",3230.35009765625,3253,3152,3174.64990234375,557667,3140.56713867188
"817",3200,3205,3157.80004882812,3191.05004882812,505348,3156.7919921875
"818",3210,3249,3182.60009765625,3199.25,575824,3164.9033203125
"819",3199.25,3260,3199.25,3238.89990234375,589707,3204.12768554688
"820",3256,3310,3182.80004882812,3197.5,906562,3163.17211914062
"821",3208.80004882812,3221.80004882812,3140,3204.30004882812,728281,3169.8994140625
"822",3233.14990234375,3243.25,3166.39990234375,3181.25,581864,3147.09692382812
"823",3199.80004882812,3357,3176.14990234375,3332.89990234375,1679977,3297.11865234375
"824",3357.85009765625,3385.89990234375,3300.69995117188,3347.14990234375,1124908,3311.21557617188
"825",3347.14990234375,3397,3302,3310.85009765625,774478,3275.30541992188
"826",3315,3342.60009765625,3261.60009765625,3323.69995117188,627199,3288.01733398438
"827",3315,3315,3245.25,3258.19995117188,670759,3223.220703125
"828",3274.89990234375,3274.89990234375,3185.60009765625,3196.75,703372,3162.43017578125
"829",3200,3211.75,3095.35009765625,3140.94995117188,842794,3107.2294921875
"830",3147,3189.94995117188,3115.10009765625,3152.35009765625,847722,3118.50708007812
"831",3174,3188.44995117188,3140,3163.5,639445,3129.53735351562
"832",3180.19995117188,3236.10009765625,3161.69995117188,3229.69995117188,711069,3195.02661132812
"833",3245.89990234375,3272.75,3214,3219.94995117188,752076,3185.38159179688
"834",3246.39990234375,3259.39990234375,3225,3247.75,471439,3212.8828125
"835",3248,3285,3240.14990234375,3261.10009765625,611909,3226.08935546875
"836",3266.25,3267,3170.64990234375,3199.64990234375,622276,3165.29907226562
"837",3205,3220,3178.10009765625,3183.60009765625,260821,3149.42138671875
"838",3186.5,3223.60009765625,3153.60009765625,3199,1084157,3164.65625
"839",3199,3207,3140,3149.35009765625,555829,3115.5390625
"840",3145,3186.30004882812,3125,3168.75,635444,3134.73095703125
"841",3190,3249,3160.85009765625,3239.80004882812,706976,3205.01806640625
"842",3244.30004882812,3301,3220,3273.60009765625,843219,3238.455078125
"843",3271,3435,3267.05004882812,3425.64990234375,1098294,3388.87280273438
"844",3425.35009765625,3428.64990234375,3375,3380.14990234375,380548,3343.861328125
"845",3380.14990234375,3380.14990234375,3308,3315.30004882812,526855,3279.70751953125
"846",3299,3312.5,3255.60009765625,3289.44995117188,766456,3254.13500976562
"847",3290,3331.60009765625,3251,3305.89990234375,587528,3270.40844726562
"848",3322.44995117188,3345,3297.05004882812,3325.69995117188,749909,3289.99584960938
"849",3342.35009765625,3346,3301.69995117188,3336.55004882812,277612,3300.7294921875
"850",3345,3360,3285,3350.19995117188,317756,3314.23291015625
"851",3355,3356.94995117188,3295,3298.30004882812,461588,3262.89013671875
"852",3310,3325,3278,3294.19995117188,419575,3258.833984375
"853",3257,3282.94995117188,3225.19995117188,3240.60009765625,356502,3205.8095703125
"854",3235,3253,3162.55004882812,3221.5,520516,3186.91455078125
"855",3195,3252,3181,3238,200280,3203.2373046875
"856",3238,3302.94995117188,3230.10009765625,3258.19995117188,567861,3223.220703125
