,BEL.NS.Open,BEL.NS.High,BEL.NS.Low,BEL.NS.Close,BEL.NS.Volume,BEL.NS.Adjusted
1165,112.3499985,113.75,110,110.5,18503444,107.5067978
1166,111.5,112.0999985,110,110.1999969,13735873,107.21492
1167,110.4000015,110.5500031,107.6500015,108.4499969,16931740,105.5123291
1168,108.5999985,112,107.5999985,110,20701188,107.0203476
1169,110.5500031,111,106.0999985,106.6500015,15215768,103.7611008
1170,105,105,99.5,100.6999969,41567351,97.97225952
1171,101.25,101.8499985,98.44999695,99.75,28782718,97.04800415
1172,99,100.9499969,98.59999847,99.15000153,24892912,96.46424866
1173,99.90000153,100.6999969,98.34999847,99,74476855,96.31830597
1174,99.34999847,101.3499985,96.25,100.9499969,28502920,98.21550751
1175,101.4499969,103,98.09999847,98.44999695,21407465,95.78321075
1176,100.25,102.4499969,99.84999847,102.0500031,14768228,99.28570557
1177,102.9499969,105,102.4000015,104.6500015,20520361,101.8152847
1178,105.1999969,106.5,104,106.25,20045623,103.371933
1179,105.0999985,105.5999985,103.9499969,104.4499969,11511957,101.6206818
1180,105,105.4000015,102.5500031,103.0500031,11739022,100.258606
1181,102.6500015,103.4499969,101,103.25,6659580,100.453186
1182,103.25,104.4000015,101.0500031,101.4000015,7795689,98.65330505
1183,103,103.5999985,100.4499969,100.8000031,7476515,98.06956482
1184,100.5,102.75,99.94999695,101.8000031,9943468,99.04248047
1185,102.3499985,106.9000015,102.0500031,105.9499969,21766333,103.0800629
1186,106.6500015,109.1999969,105.3000031,105.9000015,22878764,103.0314102
1187,106.8000031,109.1500015,106.5500031,108,25579790,105.0745316
1188,108.5500031,108.9499969,102.6999969,103.5500031,19880033,100.7450714
1189,104.5999985,105.3499985,104.3499985,104.8000031,3728536,101.9612045
1190,105,105.5,103.5500031,105.0500031,13217298,102.2044449
1191,105.6500015,108.9000015,105.1999969,107.8499985,29990758,104.9285889
1192,108,108.5500031,103.9000015,105.3499985,20059496,102.496315
1193,105.9000015,107.1999969,105.1500015,106.8499985,12793983,103.9556808
1194,107.3000031,110.4000015,106.75,108.5,26521676,105.5609818
1195,108.5,110.25,106.8000031,107.0999985,19881462,104.1988983
1196,106.8000031,112.1999969,106.5,109.9499969,34173239,106.9716949
1197,110.5999985,111.4000015,108.5999985,108.9499969,22356935,105.9987869
1198,109.4000015,110.3000031,108.8000031,109.6500015,15333789,106.6798401
1199,110.1999969,111.1999969,107.6500015,108.0500031,17033165,105.1231689
1200,108.0500031,108.5,104.6999969,106.6999969,12937603,103.8097382
1201,108,108.4499969,106.6999969,107.3000031,11075218,104.393486
1202,107.3000031,107.6500015,105.4499969,106.5999985,10547759,103.7124405
1203,106.6999969,107.4000015,105.4499969,107.0500031,11675691,104.1502686
1204,108.9499969,109.8000031,107.3499985,108.3000031,27372424,105.3664017
1205,108.1999969,111.3499985,108.0999985,110.5999985,26985734,107.6040878
1206,110.8499985,111.4000015,106.4000015,107.3499985,23962357,104.442131
1207,107.0999985,107.1999969,104.5,105.8000031,16407321,102.9341125
1208,105.1999969,107.8000031,105.0500031,107.4499969,11999335,104.5394211
1209,108,109.0999985,106.3499985,106.9000015,21024176,104.0043259
1210,107,107.4000015,106.0500031,107,12820212,104.1016159
1211,107.3000031,108,106.6500015,107.1500015,8834584,104.2475433
1212,107.0999985,108.75,106.9499969,107.4000015,11289089,104.4907837
1213,107.9000015,107.9000015,105.25,106.1500015,8717535,103.2746353
1214,106.5,106.5500031,104.1500015,105.0999985,27869373,102.2530746
1215,105.6500015,106.3499985,103.8499985,104.1500015,19098551,101.3288193
1216,104.5500031,106.4499969,104.3000031,106.1500015,13020973,103.2746353
1217,106.3499985,107.5999985,105,107.4499969,17476086,104.5394211
1218,107.25,108.4000015,105.5,105.6999969,13880227,102.8368301
1219,106.25,107.1500015,105.4499969,105.6999969,11943855,102.8368301
1220,105,105.5,104.25,105.3000031,15789329,102.4476624
1221,106,106.9000015,104.5,105.8000031,12630851,102.9341125
1222,106,106.5500031,104,104.5500031,19335542,101.7179794
1223,105.0999985,105.4000015,104.4000015,105.1500015,7421330,102.3017349
1224,105.1500015,105.6500015,104.8499985,105.4499969,6168426,102.5935974
1225,105.25,105.6500015,102.75,103.25,10186774,100.453186
1226,102.25,102.4000015,97.84999847,99.44999695,38364152,96.7561264
1227,99.44999695,100.8499985,97.75,100.4499969,22872344,97.72904205
1228,100.75,101.5999985,99,101.3000031,10478941,98.55602264
1229,101.8499985,102.1999969,98.44999695,99.19999695,11606766,96.51289368
1230,99.5,99.90000153,96.80000305,98.25,14577136,95.58863831
1231,98.94999695,99.15000153,96,96.55000305,23099245,93.93469238
1232,96.59999847,99.84999847,94.65000153,99.25,12096095,96.56154633
1233,99.80000305,100.9499969,98.40000153,100.25,10240049,97.53445435
1234,99.59999847,100.9000015,99.25,99.75,9470020,97.04800415
1235,98.5,99.80000305,98.30000305,98.90000153,11367064,96.22101593
1236,99.40000153,101.3499985,99.25,99.90000153,9236774,97.19393921
1237,100.4000015,101.1999969,99.90000153,100.25,6973552,97.53445435
1238,100.3000031,100.9000015,99.80000305,100.3499985,8833881,97.63175201
1239,100.6999969,100.9000015,98.44999695,98.75,8927128,96.07509613
1240,99,100.1500015,98.30000305,99.94999695,10448282,97.2425766
1241,99.80000305,100.5,98.69999695,98.94999695,7215940,96.26967621
1242,99.90000153,101.6999969,99.5,100,11920266,97.29122925
1243,100,100.0999985,98.30000305,99.15000153,10397112,96.46424866
1244,100.3499985,100.75,99.55000305,100.1999969,11130194,97.4858017
1245,100.4499969,100.5,98.90000153,99.40000153,9299447,96.70747375
1246,99.5,100.0999985,97.40000153,99.94999695,11684608,97.2425766
1247,100.4499969,103,100.1999969,102.0999985,16485682,99.33433533
1248,102.3499985,103,101.5,102.9000015,11762030,100.1126709
1249,103.0999985,104,102.0999985,102.6999969,13005273,99.91808319
1250,102,103,101.8499985,102.8499985,4842895,100.0640259
1251,102.9000015,103.4000015,101.5999985,101.8000031,7912700,99.04248047
1252,102.3499985,102.5,101.0999985,101.5500031,9725869,98.79924011
1253,101.5500031,101.8499985,100.1500015,100.6500015,10169994,97.92362213
1254,100.1999969,100.9000015,98.80000305,99.15000153,9232812,96.46424866
1255,99.59999847,99.94999695,92.44999695,94.30000305,24624255,91.74563599
1256,92.94999695,92.94999695,87,88.94999695,62828817,86.54055023
1257,90.30000305,96.25,89.05000305,94.94999695,59004021,92.37801361
1258,97,97.25,89.05000305,90.94999695,44092961,88.48636627
1259,89.55000305,93.5,88.30000305,93.09999847,24502896,90.57813263
1260,93.40000153,94.40000153,91.69999695,93.84999847,15906920,91.30781555
1261,93.5,95,93.19999695,94.5,7015869,91.94020844
1262,94.5,95.09999847,93.75,94.44999695,10315670,91.89156342
1263,94.94999695,96.30000305,94.34999847,96.09999847,11577350,93.49687195
1264,96.34999847,96.69999695,95.55000305,95.80000305,6577385,93.20500183
1265,95.55000305,96.65000153,95.34999847,96.25,10685751,94.23299408
1266,96.25,97.19999695,94.44999695,94.65000153,13582939,92.66653442
1267,94.80000305,95.15000153,93.09999847,94.59999847,9624926,92.61756897
1268,94.05000305,94.80000305,93.40000153,94.65000153,11575131,92.66653442
1269,95.90000153,98.40000153,94.25,97.75,32927840,95.70156097
1270,97.55000305,98.65000153,96.19999695,96.44999695,20383244,94.42880249
1271,96.69999695,96.75,94.19999695,94.90000153,17505922,92.91129303
1272,95.94999695,96.19999695,94.59999847,95.55000305,11933886,93.54766083
1273,95.69999695,96.15000153,94.80000305,95,14589841,93.00918579
1274,95.09999847,95.69999695,93.65000153,95.40000153,16196352,93.40081787
1275,95.65000153,95.90000153,95,95.34999847,8061923,93.35184479
1276,95.34999847,95.69999695,93.15000153,95.40000153,13928820,93.40081787
1277,95.15000153,96.15000153,94.40000153,94.59999847,10965145,92.61756897
1278,95.19999695,97.09999847,94.80000305,97.05000305,14285091,95.01623535
1279,97.19999695,97.55000305,96.19999695,96.69999695,10048980,94.6735611
1280,97.25,97.69999695,95.59999847,95.84999847,7938348,93.84137726
1281,96.34999847,97.25,95.90000153,96.44999695,8289319,94.42880249
1282,96.25,96.40000153,94.5,96.09999847,14292676,94.08613586
1283,96.15000153,96.90000153,95.25,95.44999695,7884249,93.44975281
1284,94.30000305,95.5,93.55000305,94.90000153,9620249,92.91129303
1285,94.05000305,94.90000153,91.90000153,92.34999847,11482697,90.41472626
1286,92.84999847,92.94999695,91.19999695,92.75,14285446,90.80634308
1287,93.5,94.25,92.19999695,92.59999847,8318506,90.65947723
1288,92.69999695,92.69999695,89.65000153,91.90000153,12278142,89.97415924
1289,93.09999847,94.69999695,92.90000153,93.40000153,13158718,91.44271851
1290,93,93.34999847,91.75,92.65000153,6579446,90.70844269
1291,93,93.44999695,92.34999847,93.09999847,5886671,91.1490097
1292,93.5,93.94999695,92.5,92.65000153,6096408,90.70844269
1293,92.30000305,92.75,90.84999847,92.09999847,9969670,90.16996765
1294,93.94999695,94.5,91.19999695,91.55000305,16650432,90.21923828
1295,93.09999847,93.75,91.34999847,91.75,15959308,90.41632843
1296,91.75,92.5,90,90.30000305,14999850,88.98740387
1297,90.19999695,92.05000305,89.90000153,91.55000305,36103221,90.21923828
1298,94.25,98.44999695,94.25,97.55000305,64455094,96.13201904
1299,98.94999695,99,95.80000305,96.59999847,24154016,95.1958313
1300,95.05000305,98.44999695,95.05000305,98.25,24875169,96.82184601
1301,97.59999847,99,97.55000305,98.75,11440418,97.31458282
1302,98.90000153,100.5500031,98.75,99.90000153,10870304,98.44786072
1303,100.4000015,100.9499969,98.80000305,100,8458648,98.54641724
1304,100.1500015,101.0999985,99.5,100.8000031,8938731,99.33478546
1305,100.8000031,101.8000031,100.5,100.9000015,9153834,99.43332672
1306,101,101.5,100,101.4000015,8323162,99.92605591
1307,101.4000015,103.8499985,101.1999969,102.9499969,19758227,101.4535141
1308,103,103.0999985,101.25,101.4000015,11271768,99.92605591
1309,101.5,103.3000031,101.3499985,102.8499985,13241812,101.3549881
1310,102.6999969,103.5,102.1999969,102.8000031,5625649,101.3057098
1311,102.8000031,103.1999969,101.5,101.8000031,5994078,100.3202515
1312,101.8000031,102,100.75,101.1500015,5696053,99.67969513
1313,100.8000031,101.9000015,100.4000015,101.6500015,4576455,100.1724319
1314,101.1999969,102.0999985,101.1500015,101.4499969,5362153,99.97533417
1315,101.9499969,103.4499969,101.25,103.3000031,11812226,101.7984543
1316,104,105.0999985,103.5,104.3000031,13598952,102.783905
1317,104.1500015,106.5500031,103.6500015,106.3499985,16034319,104.8041077
1318,106.9499969,108.25,106.5,107.25,15414305,105.6910248
1319,107.0500031,107.9499969,105.8000031,106.3000031,9315810,104.7548294
1320,106.3000031,107.5,106,107.3000031,6721354,105.7402954
1321,107.1999969,108.1500015,106.5999985,107.5500031,10063354,105.9866714
1322,107.9000015,108.5999985,107.25,108.0500031,10360986,106.4794006
1323,108.25,109,107.5,108.5999985,9435021,107.0214005
1324,108.6500015,108.6500015,106.5999985,107.3000031,6855025,105.7402954
1325,107.0999985,108.5999985,106.9000015,107.6500015,7833289,106.0852051
1326,107.6999969,109.0999985,107.4000015,108.4499969,9051577,106.8735809
1327,108.8000031,109.75,107.9499969,108.25,9456088,106.6764908
1328,108.5,109.25,107.25,107.8000031,7220608,106.2330246
1329,107.8000031,107.8499985,105.6999969,107,9255095,105.4446564
1330,108.5500031,111.3000031,107.5999985,110.4499969,27946526,108.8445053
1331,110.9499969,111.0500031,107.75,107.9000015,15214733,106.3315735
1332,107.9000015,109.3000031,107.3000031,108.8000031,10722681,107.2184906
1333,108,110.75,108,109.5999985,11158044,108.0068588
1334,109.5500031,111,109.0999985,110.6999969,7958341,109.0908737
1335,111,111.8000031,110.1999969,111.4499969,10330215,109.8299713
1336,111.4499969,112.5999985,111,111.25,7803617,109.6328812
1337,110.5500031,112.4499969,110.1999969,112.1500015,15741522,110.5197983
1338,112.1999969,113.4499969,112,112.9000015,9185292,111.2588882
1339,113.4000015,113.5,112,113.3000031,9939324,111.6530838
1340,113.3499985,118.6500015,113.3499985,115.6500015,35214281,113.9689255
1341,116.25,118.5,115.9000015,118.0500031,18999553,116.3340378
1342,118.75,119,117.5,118.0500031,11262532,116.3340378
1343,118.5,118.6999969,116.4000015,117.5500031,11188999,115.8413086
1344,118,121.4499969,116.6999969,120.3499985,19873573,118.6006012
1345,120.9499969,123.9000015,118.75,119.0999985,24331332,117.3687668
1346,119.9000015,122.4499969,118.9000015,122.0999985,16552079,120.3251648
1347,122.3499985,123.1500015,121.0999985,121.4000015,8660080,119.6353378
1348,121.4000015,122.75,120.0500031,121.9499969,13948239,120.1773376
1349,122.3000031,127.25,121.6500015,125.1999969,32649860,123.3801041
1350,126.3499985,126.3499985,124.4499969,124.8499985,10053869,123.0351791
1351,125,126.75,123.9000015,125.1500015,15471361,123.3308334
1352,126.1500015,126.3000031,121.75,122.8000031,14141162,121.0149918
1353,123.5500031,127.3499985,122.8000031,123.4499969,25032998,121.6555405
1354,123.75,123.9000015,119.5,120.0500031,12413343,118.3049698
1355,121,122.5500031,120,121.4000015,17369553,119.6353378
1356,122.0999985,122.5999985,117.9000015,118.4000015,19093714,116.6789551
1357,119.1500015,122.4000015,118.0999985,120.75,61890385,118.9947891
1358,121.4000015,126.6999969,120.75,125.75,27973500,123.9221115
1359,126,126,122.6999969,123.75,15492508,121.9511871
1360,124,124.1999969,121.5500031,122.0500031,7595425,120.2759018
1361,122.5500031,123.75,121.0500031,121.75,15615891,119.9802551
1362,122.3000031,125.0999985,121.9000015,124.8000031,16906327,122.9859238
1363,124.3499985,125.9000015,123.6500015,124.0500031,22837962,122.2468262
1364,124.1999969,124.6500015,122.5,123,9068813,121.2120743
1365,123.4499969,128.6499939,123.4000015,127.4000015,46215137,125.5481186
1366,128.3000031,128.5,126.5500031,127.6500015,18031857,125.7944946
1367,127.75,128.8000031,125,125.5,12374030,123.6757431
1368,126,127.5,124.0999985,127.1500015,9577719,125.3017578
1369,127.8000031,128.25,126.4000015,127.1500015,9411535,125.3017578
1370,127.6999969,128.3000031,125.25,127.0999985,8994063,125.2524872
1371,127.75,127.75,126.6999969,126.9000015,8975718,125.0553894
1372,127,127.25,125.5500031,126,10187180,124.1684799
1373,126.3499985,126.6500015,124.75,124.9499969,9926528,123.1337357
1374,125.3499985,127.75,125,126,13121674,124.1684799
1375,126.5500031,127.1999969,125.3499985,127.0500031,7151050,125.2032166
1376,127.0500031,127.3499985,125.6500015,126,12681896,124.1684799
1377,126.1999969,128.8000031,126,127.25,11597763,125.4003067
1378,129.25,131.6999969,128,130.1499939,37245053,128.2581482
1379,130.3000031,131,128.8500061,130.6999969,16197160,128.8001556
1380,131,133.25,130.0500031,130.4499969,17079508,128.5537872
1381,130.4499969,130.6999969,123.6999969,125.3499985,20816954,123.5279236
1382,125.5500031,126.5,123.5,124.6500015,12415922,122.8380966
1383,126.3000031,128.0500031,125.5,127.5999985,10589274,125.7452164
1384,128.4499969,129.1999969,126.5999985,128.5500031,8339894,126.6814117
1385,128.6999969,130,127.5999985,129.1499939,12505272,127.2726822
1386,129.8000031,132.3999939,129,131.6999969,13111006,129.785614
1387,131.6000061,133.1499939,129.1000061,129.3999939,11116731,127.519043
1388,130.1999969,133.25,129.5500031,132.0500031,10967883,130.1305389
1389,131.9499969,131.9499969,129.4499969,130.5,8529502,128.6030731
1390,130.75,131.8999939,129.4499969,131.3000031,7062446,129.3914337
1391,131.4499969,131.6000061,128.25,128.6999969,7162118,127.4114685
1392,128.25,129.6000061,126.75,127.1500015,8997702,125.876976
1393,127.1999969,129.6999969,127.1500015,129.25,5063202,127.9559479
1394,129.6999969,133.6999969,129.3500061,133.3000031,20596242,131.9654083
1395,133.9499969,135.3999939,132.8000031,133.3999939,19426832,132.0644073
1396,135.0500031,135.5,133.6000061,134.3999939,17543374,133.0543823
1397,137.25,137.9499969,133.0500031,133.3999939,33919926,132.0644073
1398,136.1000061,136.3999939,134.6000061,134.8999939,13346571,133.5493774
1399,135.3000031,135.8500061,134.1000061,134.5500031,11118400,133.2028961
1400,135.5,135.5,134.25,134.5500031,12555619,133.2028961
1401,134.5500031,135.0500031,132.1999969,133.1999969,14954352,131.8664093
1402,134.0500031,138.3999939,133.8999939,137.8500061,23415545,136.4698639
1403,139.5,142.3500061,139.1999969,140.5500031,28262276,139.1428375
1404,141.3000031,141.8999939,139.1999969,139.6999969,11695197,138.3013153
1405,140.5,140.75,137.75,138.3000031,10151022,136.9153595
1406,138.4499969,141,137.6000061,139.8500061,18438943,138.4498291
1407,140.5500031,144.3000031,140.1999969,143.3000031,16579557,141.8652954
1408,144.3500061,147.1499939,143.0500031,144.6999969,19902175,143.2512665
1409,144.6000061,144.9499969,133.6000061,134.1499939,48752780,132.8068848
1410,135,136.9499969,133.3000031,135.8500061,19282289,134.4898834
1411,138,138.6999969,135.5,136.8000031,13197189,135.4303741
1412,137.5,138.1999969,135.1000061,135.6999969,9651337,134.3413696
1413,145,145,139,139.8999939,51859825,138.4993286
1414,140,140.1000061,136.25,136.8999939,19080613,135.5293579
1415,137,138,134.6000061,135.25,9531884,133.8958893
1416,134.1499939,136.8999939,134.0500031,136.0500031,12604969,134.6878815
1417,136.3000031,136.8500061,133.6000061,136.6000061,14984591,135.2323761
1418,136.6000061,138.3000031,135.8999939,137.6499939,12315581,136.2718506
1419,137.3999939,137.5500031,135.6999969,136.6000061,8713378,135.2323761
1420,136.8999939,138,134.6000061,135.0500031,22012674,133.697876
1421,136,138.6499939,135.75,138.3000031,8504659,136.9153595
1422,137.8999939,140.6000061,137.1999969,139.1999969,19010910,137.8063507
1423,138,139.1499939,136.5500031,138.8500061,14912053,137.4598541
1424,139.5,141.3500061,138.1000061,138.9499969,15996620,137.5588379
1425,139,140.5,138.6499939,139,4987359,137.6083374
1426,136.1999969,137.6000061,135.0500031,135.75,10489249,134.3908691
1427,137.3999939,141,136.5,139.9499969,15593722,138.5488281
1428,139.9499969,140.5,137.5,137.75,10778916,136.3708496
1429,137.9499969,138.6999969,137.1999969,138.1999969,7567439,136.8163452
1430,136.3000031,138.1999969,136.3000031,137.4499969,8303230,136.0738525
1431,137,137.8999939,136.5500031,137.3999939,7785480,136.024353
1432,137.5,138.8999939,137.5,138.5500031,6076896,137.1628571
1433,138.75,138.9499969,136.3999939,137.0500031,6806231,135.6778564
1434,136,137.1999969,135.0500031,137,7775836,135.6283569
1435,136.6999969,136.8999939,133.5,134.1999969,8982112,132.8563995
1436,134.3000031,135.8999939,131.3999939,132.6999969,19333777,131.3713989
1437,132.5,134.6499939,129.25,131.1999969,10225867,129.8864288
1438,130,130.1999969,127,128.8500061,18167694,127.559967
1439,129.25,132.8500061,129.25,132.1999969,8761931,130.8764038
1440,133.5,133.9499969,130.8000031,131.9499969,9052085,130.6289215
1441,132.5,133.6499939,130.75,133.25,8098744,131.9158936
1442,133.75,134.5500031,132.0500031,132.3999939,10431945,131.0744171
1443,133.6999969,135,133.3000031,134.75,4885035,133.4008942
1444,135.1499939,137,134.75,135.9499969,9154983,134.5888672
1445,136.9499969,138,136,137.6499939,7070089,136.2718506
1446,137.5500031,138.9499969,136.6999969,138.0500031,8587321,136.6678467
1447,137.75,141.1499939,137.6999969,140.3999939,9755483,138.9943237
1448,139.9499969,139.9499969,137.6000061,137.9499969,5481774,136.5688477
1449,137.5,139.1000061,137.0500031,138.8000031,5781314,137.4103394
1450,139.1499939,144.1999969,139.0500031,143.3999939,20245049,141.9642639
1451,144.5,145.3999939,142.5,143.0500031,11440473,141.6177979
1452,143.25,144.3500061,142.1999969,142.6000061,11453235,141.1723022
1453,142.8500061,146.5,141.8000031,146.1000061,13496261,144.6372528
1454,146.3999939,146.75,143.1499939,143.8500061,7741502,142.4097748
1455,144.1499939,144.5500031,142.25,142.8500061,9972235,141.4197998
1456,143.25,143.4499969,140.1499939,141.8500061,7445272,140.4298248
1457,141.8500061,142.5500031,139.1000061,139.3500061,13138745,137.9548492
1458,139.9499969,142.1499939,137.3500061,140.3500061,19614754,138.9448242
1459,141.6499939,141.8000031,140.3999939,141.3000031,8595693,139.8853149
1460,142.0500031,142.6499939,140.5,141,14680789,139.5883179
1461,141,146.3500061,140.75,145.8999939,27591484,144.4392548
1462,147.9499969,150.3000031,146.75,147.4499969,34466616,145.9737244
1463,152,157.5,151.6000061,153.5500031,51416976,152.0126648
1464,153.6999969,155.1000061,149.9499969,152,29109123,150.4781952
1465,152.6000061,157.1499939,151.8500061,156.1499939,26688698,154.5866241
1466,161.8000031,161.8000031,158.25,160.3500061,51346222,158.7445831
1467,161.3500061,162.3500061,157.3000031,158.75,22869782,157.160614
1468,159.8000031,163.25,159.1499939,161.25,22941648,159.6355743
1469,162.4499969,162.8000031,160,160.8000031,16306341,159.1900787
1470,160.1999969,163.8999939,159.3999939,162.8500061,16804086,161.2195587
1471,163.1000061,164.3500061,162.6000061,164,13887946,162.3580475
1472,166,170.1999969,165.25,169.0500031,39766631,167.3574829
1473,171.75,174.3500061,169.4499969,172.6999969,35901409,170.970932
1474,172.8999939,174.3999939,171.1000061,173.0500031,14732129,171.3174286
1475,173.75,176.3000031,166.1499939,167.25,24511237,165.5755005
1476,165,171.8500061,164.0500031,170.6499939,22646625,168.941452
1477,171.9499969,175.25,169.3999939,174.8000031,19640046,173.0498962
1478,178,184.5,178,181.9499969,52736391,180.1283264
1479,184,184.8999939,179.1000061,180.1999969,26206240,178.3958282
1480,181.5,184.25,180.8000031,182.6999969,20453485,180.8708191
1481,182.9499969,185.1999969,181.1000061,184.1999969,19305150,182.3557892
1482,184.8000031,187,184.4499969,184.9499969,18008785,183.0982666
1483,186,186.1999969,179.75,182.1499939,22790965,180.3263092
1484,182.3500061,184.6999969,180.6000061,182.3500061,18738690,180.5243378
1485,182.5,187.6499939,182.5,186.8999939,25403124,185.0287476
1486,187.6999969,188.6499939,184.0500031,185.9499969,22023938,184.0882721
1487,186.75,187.5,183.1999969,183.6000061,11472441,181.761795
1488,184.8999939,186.6999969,184.1999969,184.6499939,11550790,182.8012695
1489,184.3999939,186,182.0500031,185.6000061,8701594,183.7417755
1490,187,187.6499939,183.8000031,184.3500061,10942508,182.504303
1491,185.3500061,185.5,183.1000061,183.5,8853157,181.662796
1492,184.8999939,189.8999939,184.1000061,188.6499939,24570393,186.7612305
1493,188.8999939,190.25,185.1000061,186.8000031,16471601,184.9297638
1494,186.3000031,188.5,183.8000031,185.6499939,16350370,183.791275
1495,185.6499939,189,180,188.1999969,24831623,186.3157501
1496,190,193.6999969,190,191.8500061,22303305,189.9292145
1497,195.25,195.5,184.3999939,187.1000061,26628471,185.2267761
1498,186.8000031,190.1999969,184,189.25,14742783,187.3552399
1499,190.75,192,188.3000031,189.6999969,12592882,187.8007202
1500,190,193.6999969,187.5500031,190.8999939,28919512,188.9887238
1501,192,192.3500061,187,187.8999939,20894159,186.0187531
1502,188.1999969,189.1000061,184.8500061,185.8999939,23757415,184.0387726
1503,187.6999969,188.3999939,181.5500031,183.3999939,27835431,181.5638123
1504,185,187.75,183.8500061,184.6000061,27710061,182.7518005
1505,187,187,178.8000031,181.5500031,23880364,179.7323303
1506,182.3999939,183.5500031,180.6999969,183.1000061,12134363,181.2668152
1507,184.1499939,184.1499939,179.6499939,181.6999969,14192151,179.8808289
1508,182.1999969,187.1000061,181.75,184.8000031,29094709,182.9497833
1509,185.5,185.6999969,176.5,180.6499939,21081134,179.521347
1510,181.25,183.1000061,173.6499939,174.6499939,19640568,173.5588226
1511,174.75,176.8999939,171.75,176.6000061,13961795,175.4966583
1512,177.25,182.1499939,175.3000031,181.6000061,23449380,180.4654083
1513,183,186.3000031,182.6000061,185.9499969,17335763,184.7882233
1514,189,190.3999939,186.8500061,188.3000031,29843059,187.1235504
1515,189.9499969,192.5,188.3000031,188.75,25343215,187.5707397
1516,189.1000061,191.4499969,186.25,190.6499939,17809897,189.4588623
1517,191.3000031,192.5500031,187,188.6999969,17870782,187.5210419
1518,189.75,196,188.6999969,194.75,31992371,193.5332489
1519,196.3000031,207,195.9499969,205.3000031,76179371,204.0173492
1520,205.6499939,206.8999939,202.8000031,204.25,27013630,202.9739075
1521,203.5500031,209,203.1000061,205.3500061,28877205,204.0670319
1522,206.1999969,209,201.4499969,205.6499939,38996363,204.3651428
1523,205.4499969,205.8999939,199.75,205.1000061,24059731,203.8185883
1524,205.9499969,208.0500031,204.8000031,205.6000061,12949604,204.3154755
1525,207.9499969,212.9499969,206.3500061,209.6000061,34272251,208.2904663
1526,211,213.75,209.8500061,210.75,24964592,209.4332886
1527,211.8000031,213.4499969,205.6000061,210.4499969,26236957,209.1351624
1528,211.4499969,216.8000031,211.1499939,215.1999969,41484038,213.855484
1529,216.4499969,216.4499969,211.8999939,212.5500031,22800967,211.2220459
1530,211,211.3500061,201.5,204.25,34719550,202.9739075
1531,204.1000061,205.6000061,188.1999969,190.3000031,41620003,189.1110535
1532,189,197.1499939,186.25,195.25,34622781,194.0301361
1533,196.75,196.75,179.1000061,188.8500061,88781999,187.6701202
1534,190,192,187.0500031,189.8999939,22999225,188.7135468
1535,190,192.4499969,184.5500031,185.3999939,27819341,184.2416687
1536,186.8999939,187.9499969,182.5,187.4499969,16235947,186.2788544
1537,190,197.5,190,196.8500061,43152810,195.6201477
1538,196.5,198.9499969,192.75,197.5,31321524,196.9664917
1539,197,200.5,195.9499969,199.3999939,25723863,198.8613434
1540,200,203.9499969,198,199.4499969,37817130,198.9112091
1541,200.5,202.4499969,199,201.5,17425093,200.9556732
1542,205,212.75,203.75,211.1000061,45840349,210.5297546
1543,213.75,222.6499939,212.6000061,221,93873385,220.4029999
1544,221.6999969,225.4499969,218.8500061,221.5,47658754,220.9016571
1545,223.5,223.8999939,218.25,220.3000031,18279026,219.704895
1546,220.3500061,226,218.75,224.5,25365958,223.8935547
1547,225.5500031,225.6999969,222.1000061,223.5500031,16422350,222.9461212
1548,224.8000031,228.8999939,221.1999969,228.1499939,29048035,227.5336761
1549,229,232.8500061,226.5,228.75,37218693,228.1320648
1550,231.3000031,235.3999939,230.5500031,233.5,57174716,232.8692322
1551,230,238,226,234.4499969,51676313,233.8166656
1552,232.5,236.9499969,230,233.4499969,32508661,232.8193665
1553,235.6000061,237.3999939,229.1999969,231.1499939,18623078,230.5255737
1554,228.5500031,234.5,225.6999969,233.3000031,27227241,232.6697845
1555,236,236.1499939,232.3000031,233.3000031,17549094,232.6697845
1556,234.25,236.1000061,231.75,234.3500061,19202860,233.7169495
1557,235.25,239.1499939,234.1000061,236.5,33392337,235.8611298
1558,236.3999939,240.0500031,235.4499969,237.6000061,16197834,236.9581604
1559,238.5,241.6499939,237.8999939,238.9499969,20473627,238.3045044
1560,240.1499939,240.1999969,234.8500061,235.3999939,19876408,234.7640991
1561,236.3000031,237.3000031,233.1999969,233.75,14514418,233.1185608
1562,234.6999969,237.3999939,230.75,234.75,19171145,234.11586
1563,237.1000061,238,231.1499939,234.1000061,15782582,233.4676208
1564,235.1000061,235.8500061,230,231.8500061,32422021,231.2236938
1565,232.5,235.8000031,225.4499969,227.3999939,26418769,226.7857056
1566,227.1999969,232.6499939,224.6000061,231.6000061,18952985,230.9743805
1567,234.5,238.1999969,225.3000031,226.1999969,35229412,225.5889587
1568,227.8999939,228.5,223.1499939,227.1000061,18478580,226.4865265
1569,228.3999939,228.6999969,221,224.75,32874369,224.142868
1570,225.75,231.8999939,225.75,230.9499969,23191411,230.3261261
1571,231.8000031,234.5,229.5500031,232.8500061,33045920,232.220993
1572,234.75,240,227.5,237.8999939,55556781,237.2573395
1573,241,249.6499939,237.8500061,248.1999969,82231249,247.5295258
1574,283,283,271.0499878,274.1499939,127035921,273.4094238
1575,277,284.5,264.2999878,283.6000061,85801218,282.8338928
1576,286.2999878,293.2999878,283.2000122,288.5,70631009,287.7206726
