,BHARTIARTL.NS.Open,BHARTIARTL.NS.High,BHARTIARTL.NS.Low,BHARTIARTL.NS.Close,BHARTIARTL.NS.Volume,BHARTIARTL.NS.Adjusted
454,363.1812744,368.9234619,359.8439331,362.3469238,6094415,355.8261719
455,364.4082336,367.0584717,361.4635315,364.6536255,2826663,358.0914001
456,365.2425842,366.5186157,359.4022217,361.8070679,6544841,355.2960205
457,351.3042603,360.3347168,343.8443298,355.8194885,21487581,349.4162292
458,351.255188,391.1560364,350.6662292,385.806488,56210391,378.8635254
459,388.7021179,412.7996826,384.8739929,401.658844,43462375,394.4306641
460,419.0326538,437.4371033,413.6831055,431.2532349,63965674,423.4924622
461,440.038269,444.6026001,425.1184082,429.2409973,56689066,421.516449
462,434.3451538,434.3451538,414.419281,418.4437256,22595291,410.9134827
463,415.2045288,422.0264587,409.315094,412.8978271,17090583,405.4674072
464,413.5849304,447.2528381,413.5849304,443.0811462,34112216,435.1075134
465,436.7991028,438.7622375,421.9773865,424.3822327,23906748,416.7451172
466,425.5110168,428.9465332,418.5418701,425.3638,13586924,417.7090149
467,425.3638,435.7193604,420.6031799,428.6029663,22352772,420.8898926
468,431.4986267,441.3634033,427.1306152,434.2960815,20386454,426.4805298
469,462.4671631,476.6508789,446.6638794,450.148468,56782244,442.047699
470,454.2710571,456.4795837,437.0444946,450.6392517,24319749,442.5296021
471,452.3569946,456.2341919,446.320343,452.8968506,16851755,444.746582
472,454.7618408,455.0563049,437.1426392,439.1057739,17642464,431.2037048
473,443.5719299,444.0627136,434.6887207,436.6518555,11629491,428.7939453
474,439.3511658,443.2774658,433.559906,437.6334229,8012971,429.7578125
475,437.2408142,442.6885071,435.0813599,438.7622375,7274085,430.866333
476,436.3083191,440.7744446,432.4801941,434.5905762,6931352,426.7697754
477,434.737793,435.6702881,428.4557495,430.5661316,7527779,422.8177185
478,431.8912354,432.5783386,418.1492615,419.9160767,13320154,412.359314
479,422.4681702,423.1061707,412.7015381,414.0757141,7093336,406.6240845
480,416.9222717,433.3635864,409.9040527,431.8421631,23423482,424.0707703
481,438.7622375,438.8603821,426.1490479,430.2225647,17986000,422.4803467
482,427.9649658,448.3816223,422.3209229,441.1670837,14236801,433.2279053
483,441.6087952,451.9152832,437.4862061,445.4369202,21689127,437.420929
484,440.7744446,450.688324,438.2223816,446.4184875,10630886,438.3847961
485,446.1240234,451.5226746,444.0627136,448.7251892,6974012,440.6499939
486,446.9092712,448.0871582,437.7806702,439.3020935,5997570,431.3964844
487,440.7253723,448.6270142,440.7253723,446.7129517,5997611,438.6739807
488,451.5226746,456.1360474,446.7129517,452.0134583,12141748,443.8790894
489,451.5226746,453.976593,446.1240234,447.4000549,5212590,439.3486938
490,447.6454468,452.0134583,441.4615479,444.9461365,5154996,436.9389648
491,445.7313843,450.9337158,445.1424561,446.8111267,4933053,438.7703857
492,447.3019104,450.7373962,443.1793213,446.7129517,5154587,438.6739807
493,445.5350647,449.0196533,436.4555359,441.3634033,7538915,433.4206848
494,443.670105,446.9092712,434.9341125,436.8972473,4353883,429.0349121
495,434.4433289,452.2588501,432.2348022,450.3938599,14118818,442.2886047
496,459.7678528,466.1971436,446.9092712,451.6208191,18180867,443.4935303
497,456.2341919,457.3630066,445.8295593,448.5779419,37724966,440.5054016
498,450.5410767,461.632843,445.8786316,460.2586365,15206224,451.9758911
499,460.2586365,463.9395447,458.0010376,460.7003479,8238486,452.409668
500,460.8475952,463.3015137,456.4305115,459.2279968,10875259,450.9638062
501,460.5531006,468.1602783,459.3752441,465.1665039,16290593,456.7954407
502,466.3443909,494.5154724,466.3443909,490.8345947,61915666,482.0015869
503,489.8039246,503.2514648,485.1414795,499.3251648,45298836,490.339386
504,500.6012268,505.5090637,495.1044006,502.3189697,65202963,493.2793274
505,505.2636719,514.0978394,497.36203,505.01828,20285793,495.9300232
506,505.5090637,516.3063354,502.9078979,513.9996338,15772863,504.7497864
507,510.9077148,517.6314697,504.6747437,514.588623,23824625,505.3281555
508,511.5457153,514.4413452,502.4661865,504.9201355,11856786,495.8336792
509,504.8710327,504.9201355,477.1416626,482.1967468,31674769,473.5192261
510,484.0126648,492.1596985,479.2520447,481.2151794,20037283,472.5552979
511,482.9329224,483.8163452,471.2522278,480.773468,15337903,472.1215515
512,484.1108093,490.1965637,478.0250854,487.3009338,18356252,478.5315552
513,486.9082947,503.8894653,486.9082947,500.6502991,15212799,491.6406555
514,504.5274963,512.9689941,494.171936,509.3371887,14646591,500.1712341
515,508.4537659,527.5944214,506.2943115,523.520874,30647706,514.0996094
516,525.1895752,542.6124268,524.2570801,536.7230225,17180298,527.064209
517,538.7843018,538.8825073,528.3305664,529.5084839,8967847,519.9794922
518,530.2446289,533.6311035,526.2202148,528.7722778,8570467,519.2565918
519,529.5575562,534.6126709,522.9319458,524.4533691,6622800,515.0153809
520,526.1220703,532.3550415,525.1405029,529.6557007,5160923,520.1240845
521,529.7538452,532.7476807,521.9503784,529.9992676,5729055,520.4615479
522,534.8580322,557.0906372,524.4042969,554.5876465,37517890,544.6073608
523,554.5385132,558.2194214,546.2442627,554.4403687,23354434,544.4627686
524,552.9680176,558.3666382,527.3980713,538.1463013,21865560,528.4619141
525,538.9806519,543.3977051,528.8213501,533.3856812,22088140,523.7869873
526,533.6801758,541.8272095,528.6741333,535.545166,16010058,525.9075317
527,532.0114746,532.0605469,517.3860474,520.1344604,9834434,510.774231
528,523.1773682,528.0361328,521.1651001,525.3858643,9804202,515.9310913
529,522.8828735,529.4594116,510.7113953,526.072998,18965240,516.605896
530,524.8460083,525.9747925,517.2879028,521.8522339,11381143,512.4610596
531,515.2266235,518.6621094,504.0367126,513.852417,16934165,504.6052246
532,524.1589355,526.1220703,502.4171143,508.7973328,10096159,499.6410828
533,514.3432007,523.520874,504.6747437,511.202179,10563605,502.0026855
534,515.3247681,522.9810181,498.0491333,507.2268066,18066379,498.0988159
535,513.1653442,520.9197388,507.1286621,517.1897583,14344961,507.8825073
536,508.208374,513.9996338,502.0244751,509.5825806,9503868,500.4122009
537,500.6012268,502.5643616,482.0004272,487.1046143,15664232,478.3387451
538,478.0250854,499.1288452,478.0250854,484.6997681,21401999,475.9771729
539,469.6817322,472.6264343,450.7373962,456.3814392,14471096,448.168457
540,445.4369202,499.6687317,412.2598267,482.7857056,24254296,474.0975342
541,463.5469055,483.8654175,447.7436218,456.2341919,14936276,448.0238647
542,456.4305115,472.1356506,436.1610718,446.320343,12629709,438.2884521
543,451.5226746,469.9761963,399.9411011,417.70755,29342689,410.1905518
544,408.775238,443.3265381,355.083313,436.5537109,24017236,428.6975708
545,436.7991028,463.3015137,428.6029663,454.1238098,19758966,445.9514465
546,408.7261658,437.4862061,392.1376038,399.8429565,14907385,392.6474609
547,403.3275146,429.7808533,392.7756348,396.6037598,12947855,389.4665527
548,399.0576782,430.1734924,398.1252136,421.1921082,14093189,413.6123962
549,418.6400452,484.3562012,412.5052185,462.0254822,22302573,453.7109375
550,462.0254822,466.0499268,429.4373169,440.6763,16378409,432.7459412
551,435.6702881,441.0198669,420.1123962,423.1061707,10210726,415.4920044
552,432.8728027,438.7622375,416.1860962,432.7746582,17059457,424.9865112
553,431.8912354,431.8912354,404.7998962,413.5849304,9646905,406.1421204
554,424.0386658,424.0386658,407.940918,416.1370239,14419445,408.6482849
555,425.1674805,476.7981262,425.1674805,461.5346985,15553539,453.2290039
556,465.6082153,482.04953,444.6516724,453.1422424,13639333,444.9875793
557,462.3199463,483.227417,462.3199463,479.6937561,11962829,471.0612488
558,481.951355,511.3003235,481.951355,502.7606812,24416550,493.7130737
559,524.1098633,526.072998,495.7424316,501.0920105,26277115,492.0744629
560,490.7854919,503.545929,488.1843262,491.2272034,17401120,482.387146
561,501.5827942,503.0551453,489.0186768,493.1903381,16430317,484.3149414
562,498.3435974,498.3435974,477.9269104,481.2642517,11688508,472.6034851
563,475.0803528,494.5154724,470.3197327,491.2762756,15781695,482.4353333
564,506.4906311,507.5213013,482.9820251,492.1596985,18447565,483.3028564
565,492.6014099,497.9509583,482.0004272,486.8592224,12767355,478.0977783
566,485.77948,489.8039246,475.5220642,485.1414795,12161869,476.4109497
567,488.8714294,493.7792969,482.04953,484.9451599,10074370,476.2181702
568,488.2825012,488.2825012,475.1785278,476.6999512,11729091,468.1213379
569,481.9022827,489.2149963,478.0741577,486.8592224,8371711,478.0977783
570,493.8283691,506.4415588,486.0739746,504.8219604,20170888,495.7372742
571,493.1903381,530.0483398,490.6873474,522.6865845,34658164,513.2803955
572,528.0852051,543.4958496,516.3554077,518.3185425,30498970,508.9909668
573,521.9503784,541.2873535,520.2817383,535.9377441,26074684,526.2930908
574,535.2997437,535.2997437,514.7849121,518.3185425,15823732,508.9909668
575,530.0483398,535.7414551,518.5639648,520.2817383,13847608,510.9188538
576,523.2264404,538.3917236,522.2939453,526.3183594,14490804,516.8468018
577,523.1773682,553.6060181,520.7233887,549.5325317,23041211,539.6431885
578,557.9249878,559.250061,539.1769409,545.7044067,21509772,535.8840332
579,540.9437866,552.133667,525.2386475,529.901123,13428330,520.3651733
580,533.4838257,546.6369019,529.4594116,543.8884888,14758117,534.100769
581,546.6369019,548.6981812,525.336792,528.1342773,21991328,518.6300659
582,548.2073975,592.3781128,546.7350464,587.7647095,73259076,577.1873169
583,593.8504639,600.7214355,577.7526855,583.1022339,36412918,572.6088257
584,579.6176758,593.3596802,574.6116943,583.5930176,20673544,573.0907593
585,585.9978638,586.3905029,576.1821899,582.2679443,11630640,571.7895508
586,561.4586182,565.8265991,547.2749023,548.9436035,77933211,539.0648804
587,550.6613159,555.1275024,543.6431274,552.7226563,22948762,542.7759399
588,554.2440796,557.5323486,545.753479,552.3790894,16574283,542.4385986
589,547.7166138,553.6060181,533.7783203,542.4161377,55206200,532.6548462
590,548.6981812,551.2993774,540.0112915,548.7472534,40024637,538.8720703
591,552.6244507,561.7531128,545.8516235,547.8147583,32573015,537.9563599
592,557.5323486,557.8267822,539.1278687,541.4836426,29783799,531.7391357
593,542.1216431,574.6116943,539.4223633,561.9003296,30007267,551.7885132
594,573.2374878,579.1268921,556.9924927,573.5809937,48771843,563.2589111
595,577.1637573,582.758728,568.5259399,574.366272,20813563,564.0300903
596,569.3111572,580.74646,555.2747192,557.3359985,15219451,547.3062134
597,560.4770508,565.3848877,552.673584,556.6489258,19489440,546.6315308
598,559.4954834,563.2254639,536.6248779,541.6799316,27803048,531.9319458
599,530.0483398,551.6428833,530.0483398,549.7778931,19224358,539.8842163
600,545.753479,553.3606567,538.8825073,540.5511475,13838935,530.8234863
601,547.7166138,548.9926758,527.1036377,534.8580322,19430678,525.2327271
602,536.7720947,555.0784302,531.0299072,553.0661621,20916747,543.1132202
603,553.8514404,562.342041,547.9129639,550.5631714,19692591,540.6553955
604,551.5447388,567.5443726,550.6613159,561.9494019,41924711,551.8366089
605,565.1885986,577.1637573,559.8881226,570.3418579,12954502,560.078125
606,570.3418579,573.826416,563.7653198,568.1333008,9944839,557.9092407
607,570.2927246,571.274353,544.7719116,547.0786133,12619809,537.2334595
608,543.6921997,553.3115845,539.8640747,548.6981812,15881470,538.8239136
609,549.6797485,555.961792,546.8822632,550.0723877,11317405,540.1733398
610,548.6000366,558.4648438,541.0419312,556.6489258,13162970,546.6315308
611,561.4586182,566.3664551,547.1276855,549.5325317,13182057,539.6431885
612,564.4033203,564.4033203,548.0111084,549.8270264,13894655,539.932373
613,554.3912964,556.5507813,547.3239746,548.1583252,13795692,538.2937622
614,551.4465942,572.6976318,550.2686768,570.734436,21005887,560.463562
615,576.7711182,578.4398193,564.4523926,565.9738159,16114629,555.7886353
616,568.3295898,571.8632813,555.6182861,556.697998,12759442,546.6797485
617,561.4586182,563.4217529,548.6981812,550.9558105,9581306,541.0408936
618,553.6060181,559.7408447,549.9742432,558.1703491,8611659,548.1255493
619,558.6120605,568.3295898,555.225647,564.1088257,13532330,553.9572144
620,563.9125366,578.1453247,559.4954834,575.9858398,16660491,565.6204834
621,573.7282715,585.8015747,567.8878784,578.4888916,32935464,568.0784302
622,578.0962524,578.0962524,549.3361816,553.2134399,20062926,543.2578735
623,555.4710083,555.7655029,543.1032104,552.3790894,11528871,542.4385986
624,552.7226563,563.3236084,551.397522,556.3053589,12189475,546.2941895
625,560.4770508,571.7651367,557.1397095,565.1395264,9789671,554.9693604
626,569.3111572,573.0411377,555.9127197,557.2869263,12005925,547.2580566
627,557.5323486,564.894104,552.4281616,558.6611328,11034525,548.607605
628,559.4954834,565.1395264,553.6060181,556.7470703,9718786,546.7279663
629,554.5876465,556.9433594,545.1645508,549.1398926,9960443,539.2576294
630,547.9129639,553.3606567,534.1218872,549.1889648,10895560,539.3058472
631,548.2073975,563.6671753,545.0664063,554.1950073,14210206,544.2217407
632,554.8330078,558.6611328,549.9251709,555.7655029,9979767,545.7639771
633,565.3848877,569.7528687,533.0421143,542.5142822,45326361,532.7512817
634,540.7474365,548.9926758,536.2322388,544.6246948,13917435,534.8237305
635,544.2811279,546.2442627,536.3303833,537.2628784,9392745,527.5943604
636,537.9009399,543.1523438,535.7905273,538.8825073,12035116,529.1848755
637,541.8272095,550.1705322,536.4776611,548.6491089,12920232,538.7756958
638,551.3484497,551.3484497,542.46521,545.0664063,10620956,537.1795654
639,545.753479,553.0170898,541.8762817,550.4650269,7346008,542.5001221
640,553.9005127,554.5876465,544.5756226,548.5509644,9594610,540.6137695
641,547.7166138,550.1705322,540.0603638,540.9437866,8290695,533.1165771
642,539.8640747,550.9067383,535.2997437,537.6064453,12613101,529.8275757
643,524.1589355,538.1953735,514.588623,525.4840088,37464752,517.8805542
644,532.8458252,532.8458252,515.3247681,518.8584595,18550546,511.3508301
645,520.772522,522.6865845,508.5519409,511.7911072,19369462,504.3857422
646,512.4291382,519.3492432,510.5641479,516.6008301,13771669,509.125885
647,519.2510376,529.9501953,517.3860474,525.9747925,17395288,518.3641357
648,521.2142334,523.7662964,513.0671387,515.864624,13690809,508.4002991
649,520.0363159,520.0363159,506.4906311,510.662323,22244899,503.2732849
650,508.3556213,522.5883789,498.8343811,517.1897583,29714401,509.7062988
651,524.6497192,525.7785034,516.3063354,518.9075317,19881871,511.3992004
652,518.6621094,518.6621094,502.5643616,505.01828,26386996,497.710907
653,504.9201355,508.9445801,498.6380615,501.730011,22268191,494.4702148
654,502.6625061,519.7909546,502.6625061,513.8033447,22217757,506.368866
655,508.9445801,512.6745605,499.177948,503.6440735,190329697,496.3565979
656,507.9629822,545.213623,504.7238159,536.1831665,75732733,528.4248657
657,539.8640747,548.6981812,535.0543823,540.4039307,35680638,532.5845337
658,540.4039307,542.7106323,525.7785034,528.0852051,25084656,520.4440918
659,521.7050171,528.0852051,509.9261475,513.5088501,28610361,506.0786438
660,515.3247681,518.2694702,500.8956909,505.9507751,16450037,498.6299133
661,506.4906311,507.3249817,484.8960876,488.9205322,33745174,481.8460999
662,484.1599121,497.3129578,482.04953,494.9571838,32068518,487.7954102
663,498.6380615,498.6380615,482.1476746,488.1843262,21400064,481.1205444
664,490.0983887,493.1903381,479.5465088,482.589386,15888599,475.6065674
665,486.8592224,488.0861816,459.6697083,465.3628235,53032505,458.6292419
666,466.3934631,478.6630859,461.3874512,476.6018066,31436333,469.7056274
667,478.0250854,481.6568909,471.6939392,472.8718262,13379581,466.0296326
668,471.1540833,473.4607849,465.2646484,470.1725159,13750507,463.3693542
669,474.0987854,488.4788208,466.5407104,485.4359436,55830089,478.4119263
670,486.8592224,486.8592224,452.7496338,459.1298218,23162880,452.4864502
671,459.8660278,469.6817322,452.5042419,462.270874,18950065,455.5820618
672,458.3936462,458.3936462,416.0879517,425.8055115,86810146,419.6443176
673,417.4130554,425.5110168,408.4807739,411.5727234,36458719,405.6174622
674,417.1676636,436.7500305,414.3702087,431.547699,34232784,425.3034363
675,437.7806702,439.4002686,426.0509033,435.4739685,21445626,429.1728821
676,435.8175354,436.3573914,421.5847473,427.5723267,18187111,421.3855591
677,429.9281006,432.2838745,410.4439087,413.1923218,27686374,407.213623
678,418.1492615,426.5907593,415.8425598,424.3822327,13593932,418.2416382
679,424.3822327,429.4373169,415.2045288,416.6278076,15282146,410.5993958
680,419.1308289,422.075531,415.3027039,418.885437,11078299,412.8243713
681,419.9160767,423.7932739,413.3395386,414.6646729,10393534,408.6646729
682,418.1492615,427.4741821,411.3764038,416.6278076,17018635,410.5993958
683,420.1123962,426.9833984,415.4989929,417.3639832,20948615,411.3249207
684,420.1123962,422.6644592,404.2600098,407.4010315,14326607,401.506134
685,413.3886414,419.6216125,405.486969,407.6464233,28303313,401.7479858
686,408.7261658,411.769043,403.7201538,405.6342163,14374547,399.7648926
687,405.7814636,407.8427429,387.7205505,391.8431396,28378188,386.1733704
688,396.9963989,399.7938843,391.0088196,394.2479858,23786283,388.543396
689,396.1129761,397.1927185,386.7389832,390.3707886,17237471,384.72229
690,390.3707886,405.585144,389.634613,397.5362549,26395238,391.7840881
691,398.2233582,412.4561462,396.1129761,411.2782593,23929199,405.3272705
692,411.2782593,424.3822327,410.2966919,422.713562,27014551,416.5971375
693,426.8852234,429.5354614,419.425293,426.3944397,18512271,420.2247009
694,426.3453674,431.3513794,420.1123962,426.0509033,11956996,419.8861694
695,426.0509033,430.8115234,419.6216125,425.3638,13021129,419.2089844
696,437.7806702,479.0066528,433.8543701,443.5228577,125905730,437.1053162
697,439.4493408,448.6761169,436.7991028,442.492218,25537340,436.0895996
698,446.5166626,446.5166626,422.5663147,425.7564087,23483928,419.5959167
699,426.9833984,451.5226746,426.9833984,448.9705811,28703578,442.4742126
700,449.5595093,452.2097473,439.203949,446.222168,16337850,439.765564
701,444.6516724,447.1546631,438.9094849,444.7007446,10191499,438.2661743
702,448.5779419,453.3876343,444.2590332,448.872406,9407770,442.3774719
703,448.5779419,451.8662109,440.4799805,441.6087952,12195207,435.2189636
704,447.8908386,466.000824,444.2099609,463.1051941,24953555,456.4042969
705,465.2646484,465.4118958,456.4305115,457.804718,9800899,451.1805115
706,459.3261414,472.479187,455.4980164,469.7798767,16032885,462.9824219
707,468.0621338,474.295105,466.2953186,471.0068359,14785276,464.1916199
708,468.2093811,469.1909485,461.3383789,466.9823914,8428163,460.2254028
709,478.0250854,478.0250854,470.1725159,472.6264343,4014491,465.7877502
710,481.8532104,485.8285828,472.3810425,475.6202393,19050384,468.7382507
711,475.0312805,476.0619507,462.4180908,469.5835571,10504589,462.7889099
712,467.2277832,472.5773621,458.3936462,459.9151001,11541941,453.2603455
713,461.8291626,476.9944153,456.7740784,474.7858887,12090462,467.9159851
714,477.7796936,477.7796936,466.3443909,468.4547729,10193531,461.6764526
715,469.5835571,472.3810425,462.5162659,465.5100403,9346208,458.774353
716,467.7185974,469.0927734,450.1975403,455.5470886,14497115,448.9555664
717,460.0623169,460.994812,451.6208191,459.7678528,11535113,453.1152649
718,459.6697083,463.9395447,453.4858093,454.7127686,18491882,448.1333313
719,459.1298218,473.6080017,452.0134583,470.6142273,18534936,463.8046875
720,472.1356506,478.9084778,465.3137207,475.9637756,20948620,469.0768127
721,478.12323,480.1354675,465.2646484,471.0559387,20094168,464.2399902
722,477.8778381,488.6260376,474.4914246,484.6506958,31622330,477.6380615
723,488.8223572,501.0920105,485.4850159,499.5705566,22541162,492.342041
724,504.5274963,506.7360229,490.4419556,494.3191528,19661141,487.166626
725,495.5952148,497.5583496,489.9020996,493.7792969,11826802,486.6345825
726,492.257843,499.3742371,484.9942322,495.8406067,13441906,488.6660461
727,499.1288452,499.1288452,488.1352539,495.1044006,14019094,487.9404907
728,497.6564941,502.5643616,491.9143066,493.7792969,14147649,486.6345825
729,496.5276794,497.4601746,488.9205322,494.9081116,13320211,487.7470398
730,494.9081116,509.2390442,492.8468018,506.6869507,17707777,499.3554382
731,507.4721985,512.8708496,502.5643616,505.6072388,20023766,498.2913513
732,504.4293518,505.4109192,495.7424316,501.2392273,11000487,493.9865417
733,498.1472778,501.7790833,471.3013306,481.8532104,15539470,474.8810425
734,484.8960876,495.6933594,476.6018066,491.0799866,21632475,483.9743042
735,491.0799866,500.1104126,489.2149963,497.8528137,13326963,490.6491089
736,510.4169312,513.3616333,501.0429077,507.7666931,21241048,500.4195862
737,510.5150757,517.2879028,507.0795898,511.9874268,13124256,504.5792542
738,513.3616333,515.2756958,505.6072388,510.662323,11457626,503.2732849
739,513.7542725,513.7542725,503.8403931,506.6378784,10691466,499.3070984
740,507.5703735,508.8954773,496.9693909,500.3067322,15816475,493.0675659
741,502.8097534,506.8832703,498.8343811,505.656311,10377082,498.3397217
742,507.4721985,510.9077148,502.1717224,507.5703735,13489114,500.2260742
743,504.5274963,507.374054,501.6809387,504.5274963,10689423,497.2272339
744,505.5090637,521.9503784,503.6440735,515.6192627,30837593,508.1585083
745,522.1958008,544.2320557,517.3860474,535.2015991,39444841,527.4574585
746,539.1769409,539.6186523,527.3980713,530.2937622,14538362,522.6206665
747,531.5206909,544.1339111,531.5206909,537.0665894,19892197,529.2955322
748,538.8825073,558.513916,534.9561768,555.3237915,25857074,547.2885132
749,577.1637573,590.6112671,556.5507813,567.5934448,85239439,559.3806152
750,571.9614258,574.0227051,559.5445557,569.8510742,16974338,561.6055908
751,598.3165894,599.3963623,582.8568726,591.5437622,57451072,582.984375
752,591.5437622,591.8873291,573.2374878,576.1331177,21359539,567.7967529
753,580.206604,586.4395752,575.6914063,581.3845215,11034273,572.972229
754,581.3845215,591.3965454,578.1453247,585.1635742,13333007,576.6965332
755,589.1879883,592.9179688,563.8143921,570.6362915,17380638,562.3794556
756,573.1392822,574.7589111,562.1947632,566.2192383,12662954,558.0263062
757,568.3295898,577.0165405,559.053772,570.0473633,12503932,561.7990112
758,569.3111572,571.0289307,551.9864502,560.2807007,15567653,552.1737061
759,556.0599976,565.2376709,552.3790894,560.3789063,15201598,552.2705078
760,567.8388062,567.8388062,540.4530029,543.3977051,25521965,535.5349731
761,548.6981812,570.3909302,539.0787964,568.4768677,14212955,560.2512817
762,574.1208496,594.4884644,568.5750122,588.3045654,21711996,579.7920532
763,598.1693726,611.0279541,588.40271,597.6295166,30641248,588.9821167
764,603.5679932,611.5187378,584.6727905,589.5315552,51976676,581.0012817
765,592.6725464,594.7338867,565.6303101,570.3909302,35465208,562.1376343
766,578.1453247,592.5253296,573.9245605,586.2923584,21646080,577.809021
767,587.862854,596.5498047,584.034729,587.9119263,20927436,579.4051514
768,593.8013916,596.5498047,569.5565796,579.3231812,31642664,570.9406738
769,581.0900269,592.4271851,578.1453247,587.0776367,19253595,578.5828857
770,586.8322144,586.8322144,573.826416,575.4459839,15905053,567.1195679
771,581.1881714,591.8873291,579.1268921,582.758728,17972742,574.3264771
772,584.034729,590.5131226,582.0715942,583.0040894,15064854,574.5682983
773,585.9487915,587.7647095,579.1759644,582.9059448,16436661,574.4716187
774,585.9978638,586.9794312,574.4153442,578.194397,22193564,569.828186
775,579.1268921,585.0162964,564.894104,570.6362915,19465126,562.3794556
776,571.274353,574.1208496,557.5323486,559.789917,20227667,551.6900635
777,564.4033203,566.3664551,553.6060181,555.1275024,23764401,547.0950928
778,557.6304932,563.5198975,554.7839355,562.3911133,8888950,554.2536011
779,569.2130127,573.6791992,566.4155273,568.4768677,16230241,560.2512817
780,563.9125366,575.1515503,541.5817871,546.0479736,198547005,538.1469727
781,547.7166138,548.7963257,511.3984985,522.3920898,55091122,514.833313
782,530.5391235,533.9746094,519.1038208,531.2262573,30622757,523.5397339
783,538.637085,540.6002197,530.0483398,536.2322388,24669015,528.4732666
784,530.0483398,535.9377441,528.0852051,529.6557007,17678275,521.9918213
785,525.1405029,528.5759888,514.7358398,522.9810181,16658703,515.4136963
786,521.2142334,525.5822144,515.0794067,516.0119019,15293359,508.5455017
787,520.3308105,522.1958008,504.8219604,512.1346436,20181762,504.7243042
788,510.6132507,520.7233887,506.834198,516.1591187,19013738,508.6905518
789,520.772522,522.9319458,511.9383545,514.5394897,11624491,507.0943298
790,518.0731812,518.0731812,506.8832703,513.2144165,10875944,505.7884827
791,514.3432007,523.9135132,514.3432007,519.5455322,13252045,512.0279541
792,519.0547485,521.2142334,509.4353638,513.2634888,8482758,505.8368225
793,520.0853882,522.3920898,505.8526306,517.4842529,12465338,509.996521
794,518.2694702,524.8950806,515.8155518,520.1835327,49597558,512.6567383
795,523.2264404,524.1589355,513.3616333,518.2694702,13581706,510.7703857
796,519.9381714,522.6374512,512.5272827,519.49646,15239339,511.9796143
797,518.2694702,523.6190796,511.8892822,513.9996338,10801499,506.5623169
798,513.7542725,513.9996338,490.3437805,498.3926697,17572322,491.1811829
799,502.6625061,515.2266235,501.190155,512.8708496,11148490,505.4498901
800,518.0731812,518.1713257,506.7360229,511.8892822,10691124,504.4824829
801,512.7236328,516.2081909,506.7360229,507.7666931,7712521,500.4195862
802,510.3678284,514.2450562,505.0673523,511.202179,7111516,503.8053589
803,511.202179,519.2510376,505.1164246,518.5148926,9376649,511.0122375
804,518.7602539,527.9379883,514.8830566,522.3920898,13115141,514.833313
805,527.1036377,536.821167,525.3858643,531.6188354,21391503,523.9265747
806,536.7230225,538.4407959,530.5391235,532.993042,11367448,525.2808838
807,529.5575562,539.6186523,526.612854,535.2015991,11641539,527.4574585
808,527.6434937,528.9195557,508.9445801,512.8217773,9869735,505.4015198
809,516.6989746,530.0483398,513.4597778,526.2692871,6657701,518.65448
810,530.0483398,536.085022,520.4780273,529.4103394,9989813,521.750061
811,530.0974121,534.1218872,528.0852051,530.7845459,6273393,523.1044312
812,522.4411621,525.1405029,513.6070557,516.7480469,7368743,509.2709351
813,519.2510376,527.1036377,516.2081909,520.4289551,7369109,512.8986206
814,520.232605,523.5699463,516.3554077,521.0669556,6675147,513.5273438
815,519.2510376,522.6374512,509.5335083,512.9689941,7123670,505.5465698
816,513.116272,518.7602539,513.116272,517.8277588,5929161,510.3350525
817,517.7296143,528.625061,516.5517578,524.4533691,9875033,516.8648071
818,526.072998,537.9009399,525.7294312,534.269104,12195400,526.5385132
819,539.5695801,539.8640747,529.164917,530.8826904,8846896,523.2010498
820,523.6681519,536.9193115,523.6681519,526.8582153,8331737,519.2348633
821,520.232605,552.133667,519.3001099,548.5509644,14556346,540.6137695
822,555.5200806,555.5200806,536.6248779,542.2689209,14196229,534.4225464
823,546.6369019,554.5385132,543.7903442,549.6306763,12095639,541.6777954
824,549.6306763,553.9986572,542.4161377,548.4528198,9169742,540.5169678
825,550.857666,562.342041,546.6369019,558.0231323,12894499,549.9487915
826,561.4586182,566.3664551,558.6120605,561.9984741,8365615,553.8666382
827,555.0784302,564.2561035,553.6551514,557.9249878,8033470,549.8521118
828,557.5323486,558.6611328,547.9129639,551.397522,6815070,543.4190674
829,553.6060181,558.8574219,545.9006958,550.0723877,7697716,542.1130981
830,553.5569458,553.5569458,535.7414551,539.5205078,13677009,531.7139282
831,537.4100952,542.7106323,524.6987915,526.4656372,34968901,518.8479614
832,527.9870605,530.5881958,516.5026855,518.4658203,19583966,510.9638977
833,521.2142334,521.2142334,510.4169312,511.0549316,14036583,503.6602173
834,513.6070557,523.4718018,512.3800659,521.1651001,10492773,513.6240845
835,521.2142334,523.1773682,516.3063354,517.0916138,6386039,509.6095276
836,520.1344604,521.0178833,514.8339844,516.40448,9412913,508.9323425
837,519.2510376,521.0178833,515.3247681,516.0609741,6908901,508.593811
838,516.40448,517.2879028,509.1408691,510.2206116,22783169,502.8379822
839,512.6254272,518.7602539,510.8095398,513.9505615,10248988,506.5139465
840,515.8155518,526.1220703,515.4229126,525.0423584,12803471,517.4453125
841,527.5453491,528.4778442,520.5270996,523.0791626,8435896,515.510437
842,520.1344604,524.7478638,518.2694702,519.7418213,10567595,512.2214355
843,520.232605,523.5699463,518.7602539,522.244873,6290021,514.6882935
844,524.1098633,525.9257202,521.4105225,522.8828735,4878809,515.3170166
