"","HINDCOPPER.NS.Open","HINDCOPPER.NS.High","HINDCOPPER.NS.Low","HINDCOPPER.NS.Close","HINDCOPPER.NS.Volume","HINDCOPPER.NS.Adjusted"
"437",30.3999996185303,32.0999984741211,29.6499996185303,31.75,1364837,31.0650234222412
"438",31.9500007629395,33.4500007629395,31.5,32.7000007629395,1851029,31.9945259094238
"439",32.9000015258789,32.9000015258789,31.7000007629395,32.2999992370605,555392,31.603157043457
"440",32.4500007629395,38.75,32.4500007629395,38.5499992370605,10141035,37.7183151245117
"441",39.6500015258789,41.7000007629395,38.6500015258789,39.2999992370605,3658476,38.4521369934082
"442",39.9000015258789,39.9000015258789,38.25,38.8499984741211,1102234,38.0118408203125
"443",39.4000015258789,39.7999992370605,37,38.1500015258789,956488,37.3269538879395
"444",38.6500015258789,38.6500015258789,37.2999992370605,38,1247107,37.1801795959473
"445",38.3499984741211,39.4500007629395,38.3499984741211,39.0999984741211,379276,38.2564544677734
"446",38.75,40.4000015258789,38.4000015258789,40.0999984741211,1459545,39.2348785400391
"447",42.1500015258789,43.1500015258789,42,42.4000015258789,2985135,41.4852561950684
"448",42.75,43.5499992370605,41.25,41.4000015258789,1358655,40.5068359375
"449",41.4500007629395,44.2000007629395,40.9000015258789,43.5,2590400,42.5615272521973
"450",43.7000007629395,44.7000007629395,43,43.4500007629395,1941898,42.5126075744629
"451",43.7000007629395,43.8499984741211,41.7999992370605,42.1500015258789,866408,41.2406539916992
"452",42,42.2999992370605,41,41.1500015258789,844678,40.2622299194336
"453",41.3499984741211,41.9500007629395,40.25,41.4500007629395,1081293,40.5557556152344
"454",41.0999984741211,41.4000015258789,40,40.2000007629395,630719,39.3327217102051
"455",40.5499992370605,41.25,40.1500015258789,40.6500015258789,698785,39.7730140686035
"456",40.7999992370605,41,38.75,39.2000007629395,646793,38.3542976379395
"457",39.3499984741211,39.5,38.0499992370605,38.6500015258789,493428,37.816162109375
"458",38.5499992370605,38.5999984741211,37.1500015258789,37.3499984741211,592353,36.5442047119141
"459",37.4500007629395,38.1500015258789,37.1500015258789,37.7000007629395,637488,36.8866539001465
"460",37.7000007629395,40.2000007629395,36.9000015258789,39.2000007629395,1207900,38.3542976379395
"461",39.9000015258789,42.4000015258789,39.5,41.5,3260803,40.6046752929688
"462",41.5,41.5499992370605,38.5,38.9500007629395,1583708,38.1096878051758
"463",39,40.4000015258789,38.5499992370605,40.1500015258789,889988,39.2838020324707
"464",40.4000015258789,42.8499984741211,40.1500015258789,42.2000007629395,2097907,41.2895774841309
"465",42.4500007629395,42.9000015258789,40.2999992370605,40.75,1561869,39.8708534240723
"466",41,41.4000015258789,40.1500015258789,40.4500007629395,678815,39.5773277282715
"467",40.75,41.2999992370605,40.25,40.75,497594,39.8708534240723
"468",40.75,41.75,40.2000007629395,40.4500007629395,730766,39.5773277282715
"469",40.4000015258789,42.3499984741211,39.25,40.4000015258789,1563340,39.5284080505371
"470",40.4000015258789,40.7999992370605,39.2000007629395,39.4000015258789,592663,38.5499839782715
"471",39.1500015258789,39.75,38.5999984741211,39.25,520550,38.4032173156738
"472",39.3499984741211,40.2000007629395,38.75,39.0499992370605,580936,38.2075309753418
"473",39.9000015258789,41.0499992370605,38.5,39,1108213,38.1586112976074
"474",39,39.4000015258789,38.25,38.3499984741211,628808,37.522632598877
"475",38.5,38.9000015258789,37.2999992370605,37.4500007629395,464753,36.6420516967773
"476",37.6500015258789,37.9000015258789,36,36.25,642929,35.4679412841797
"477",36.75,37.75,36.75,37.4000015258789,549242,36.5931282043457
"478",38,39.2000007629395,37.7000007629395,37.9000015258789,1004662,37.0823440551758
"479",38.1500015258789,38.5,37.2999992370605,37.5,439420,36.690975189209
"480",37.5499992370605,39.4000015258789,37.5499992370605,38.3499984741211,992337,37.522632598877
"481",38.4500007629395,39.7000007629395,38.2000007629395,38.4500007629395,1006376,37.6204795837402
"482",38.4500007629395,38.5499992370605,37.5499992370605,38.1500015258789,723806,37.3269538879395
"483",38.1500015258789,38.3499984741211,37.2999992370605,37.6500015258789,622751,36.8377342224121
"484",37.7000007629395,39.9000015258789,37.5,38.9000015258789,1714541,38.0607681274414
"485",38.9000015258789,39.2999992370605,37.9000015258789,38.3499984741211,676394,37.522632598877
"486",38.5999984741211,39.9000015258789,38.25,38.8499984741211,1230920,38.0118408203125
"487",39.2000007629395,39.5,38.7999992370605,39,667847,38.1586112976074
"488",39.2999992370605,39.5999984741211,38.6500015258789,38.9500007629395,733344,38.1096878051758
"489",39,39.7000007629395,38.7999992370605,39.25,764701,38.4032173156738
"490",39.4000015258789,40.8499984741211,39.25,40.4500007629395,1800482,39.5773277282715
"491",40.8499984741211,48.5,40.75,48.5,18450531,47.4536590576172
"492",50,51,46.2000007629395,46.75,9379034,45.7414093017578
"493",46.25,46.25,44.2000007629395,44.5999984741211,3537345,43.6377906799316
"494",45.25,46.75,45.2000007629395,45.7999992370605,2175054,44.8119049072266
"495",45,47.2000007629395,44.2000007629395,46.0499992370605,3349792,45.0565147399902
"496",47.0499992370605,47.9000015258789,46.5999984741211,46.8499984741211,1683221,45.8392562866211
"497",47.2000007629395,47.9000015258789,46,46.3499984741211,1603171,45.350040435791
"498",46.4000015258789,48.9500007629395,46.2000007629395,47.2999992370605,2428426,46.2795448303223
"499",47.7000007629395,47.7999992370605,47,47.25,1090705,46.2306251525879
"500",47.2000007629395,47.5499992370605,46.4000015258789,47,1074088,45.9860191345215
"501",47.5999984741211,49.25,47.0999984741211,47.5,2508464,46.4752311706543
"502",47.5,47.5499992370605,46.5499992370605,46.7000007629395,729797,45.6924896240234
"503",46.9000015258789,47,45.7000007629395,45.8499984741211,651813,44.8608283996582
"504",45.4000015258789,45.7000007629395,44.9500007629395,45.0499992370605,622211,44.0780868530273
"505",45.2999992370605,45.6500015258789,44.5,44.5999984741211,586745,43.6377906799316
"506",44.7000007629395,45.6500015258789,44.5,45.0499992370605,764710,44.0780868530273
"507",45.25,47.2999992370605,44.75,46.75,1329254,45.7414093017578
"508",46.4000015258789,46.5,44.7999992370605,44.9500007629395,783809,43.9802513122559
"509",44.9000015258789,45.3499984741211,43.2999992370605,43.9000015258789,710336,42.9528999328613
"510",45,45.0999984741211,43.9000015258789,44.25,528734,43.2953453063965
"511",44.3499984741211,44.4000015258789,42.9000015258789,43.4000015258789,538431,42.4636878967285
"512",43.6500015258789,43.9000015258789,42.2999992370605,42.4500007629395,524534,41.5341835021973
"513",40.5999984741211,41.2000007629395,39.75,40.2000007629395,834534,39.3327217102051
"514",40.7000007629395,42.5,40.4500007629395,42.0499992370605,973389,41.1428108215332
"515",42.4000015258789,43.5499992370605,42.0499992370605,43.25,706380,42.3169174194336
"516",43.5499992370605,44.2999992370605,42.4000015258789,42.5999984741211,747080,41.6809425354004
"517",42.7000007629395,43.1500015258789,41.7999992370605,42.1500015258789,580878,41.2406539916992
"518",42.0999984741211,42.25,41.0999984741211,41.5999984741211,444902,40.7025146484375
"519",41.5999984741211,43.4000015258789,41.0999984741211,41.5499992370605,998194,40.6535949707031
"520",41.75,43.1500015258789,41.6500015258789,41.9500007629395,1065979,41.0449676513672
"521",41.9500007629395,41.9500007629395,40.9000015258789,41.3499984741211,426106,40.4579124450684
"522",38.9000015258789,39.0999984741211,37.75,38,1896231,37.1801795959473
"523",38.2000007629395,38.25,35.5499992370605,35.9000015258789,876239,35.1254920959473
"524",35.5999984741211,35.5999984741211,34.5499992370605,35.0999984741211,822581,34.3427467346191
"525",35.6500015258789,36.4500007629395,35.0999984741211,36.0999984741211,677061,35.3211708068848
"526",36.0999984741211,37.3499984741211,35.7000007629395,36.5499992370605,571600,35.7614669799805
"527",36.5,36.5,34.5999984741211,34.9000015258789,598255,34.1470642089844
"528",34.5,35.5,34.4000015258789,35,382908,34.2449035644531
"529",34.7999992370605,35,33.7999992370605,34.25,551075,33.5110893249512
"530",34.0499992370605,34.0499992370605,33.0499992370605,33.5,434638,32.777271270752
"531",32.4500007629395,32.75,31.1000003814697,31.3500003814697,719501,30.6736526489258
"532",31.9500007629395,32.4500007629395,29.5,29.9500007629395,546035,29.3038558959961
"533",30.6499996185303,30.9500007629395,29.75,30.7000007629395,664930,30.0376777648926
"534",30.8999996185303,30.9500007629395,28.7000007629395,29.5499992370605,878746,28.9124851226807
"535",30,30.75,29.75,30.5,517061,29.8419895172119
"536",28.25,29.5,28.25,29.1000003814697,702303,28.4721946716309
"537",28,28.5,26.75,27.7000007629395,885075,27.1023979187012
"538",27.7000007629395,28.3500003814697,26.75,28,614183,27.3959255218506
"539",27.2999992370605,27.2999992370605,23.2999992370605,24.3999996185303,1232642,23.8735942840576
"540",23,26.3500003814697,19.6499996185303,26,1415093,25.4390735626221
"541",24.1000003814697,24.7999992370605,23.5,23.6499996185303,822738,23.1397724151611
"542",24.6499996185303,24.6499996185303,23,23.0499992370605,660386,22.5527172088623
"543",23.2999992370605,23.8500003814697,21.2999992370605,22.5499992370605,849601,22.0635032653809
"544",21,22.25,20.2999992370605,21.2999992370605,953064,20.8404712677002
"545",21.4500007629395,23.75,21.2999992370605,22.75,995895,22.2591896057129
"546",21,21.6000003814697,18.2999992370605,20,804221,19.5685176849365
"547",21.5,21.5,18.25,18.6499996185303,787813,18.2476444244385
"548",18.3500003814697,20.25,18.3500003814697,20.0499992370605,571442,19.6174392700195
"549",20,21.2999992370605,19.8500003814697,20.2999992370605,833391,19.8620452880859
"550",20.8500003814697,22.2000007629395,20.5499992370605,20.8500003814697,960632,20.4001808166504
"551",20.3999996185303,20.7999992370605,19.3999996185303,20.1499996185303,405839,19.7152824401855
"552",21.1000003814697,21.7000007629395,20.7999992370605,21.2999992370605,761748,20.8404712677002
"553",21.8999996185303,22.5,21.2999992370605,21.6000003814697,502667,21.1340007781982
"554",21.5,22.5,20.7000007629395,21.6000003814697,534619,21.1340007781982
"555",22.2000007629395,23.5,22.0499992370605,23.2999992370605,769453,22.7973232269287
"556",23.1499996185303,26,23,23.8999996185303,828468,23.3843803405762
"557",24.1499996185303,24.9500007629395,24.1000003814697,24.75,633363,24.2160396575928
"558",25,25.8500003814697,23.7999992370605,25.1499996185303,583128,24.6074123382568
"559",25.3999996185303,27.25,25.2000007629395,25.7000007629395,1084057,25.1455459594727
"560",25.8999996185303,26.7000007629395,25.5,26.3999996185303,469034,25.8304443359375
"561",27.5,27.7999992370605,26.6499996185303,27.3999996185303,1062308,26.8088703155518
"562",27.7999992370605,28.2999992370605,26.75,27.1000003814697,938619,26.5153408050537
"563",26.6000003814697,26.6499996185303,24.7999992370605,25.3999996185303,669560,24.8520183563232
"564",25.25,26.1000003814697,24.7000007629395,25.5,460572,24.9498615264893
"565",25.6000003814697,26.6000003814697,25.6000003814697,26.1499996185303,494673,25.5858364105225
"566",26.7000007629395,26.8999996185303,25.5,25.7000007629395,725221,25.1455459594727
"567",26,26.1499996185303,25.1000003814697,25.2000007629395,372624,24.6563320159912
"568",25.4500007629395,25.4500007629395,24.6000003814697,25.0499992370605,272512,24.5095672607422
"569",25.2999992370605,26.2999992370605,25.1000003814697,25.5,684035,24.9498615264893
"570",26,26.5,25.7999992370605,26.0499992370605,954699,25.4879932403564
"571",25.2999992370605,25.4500007629395,23.1499996185303,24.3999996185303,528738,23.8735942840576
"572",25,25.1499996185303,23.5499992370605,24.0499992370605,562133,23.5311431884766
"573",24.4500007629395,24.4500007629395,23.6499996185303,23.8500003814697,605433,23.3354568481445
"574",23.8500003814697,24.8500003814697,23.6499996185303,24.2000007629395,418788,23.6779079437256
"575",24.6000003814697,24.75,23.7000007629395,23.7999992370605,290298,23.2865352630615
"576",24,24.5,23.7000007629395,23.7999992370605,359927,23.2865352630615
"577",23.7999992370605,24.2000007629395,23.4500007629395,23.7999992370605,372602,23.2865352630615
"578",25.2000007629395,26.3999996185303,24.1000003814697,25.9500007629395,1822015,25.3901538848877
"579",25.7999992370605,26.6499996185303,25.25,25.75,789051,25.194465637207
"580",25.5,26.5,25.5,25.7999992370605,556472,25.2433891296387
"581",26.7000007629395,27.3500003814697,25.75,26.0499992370605,1199607,25.4879932403564
"582",26.25,26.75,24.8999996185303,25.2000007629395,436198,24.6563320159912
"583",25.2999992370605,25.6499996185303,24.8500003814697,25.1000003814697,320558,24.5584907531738
"584",25.2999992370605,26.1000003814697,25.1499996185303,25.3999996185303,352621,24.8520183563232
"585",25.2999992370605,25.3500003814697,24.2999992370605,24.5,307618,23.9714336395264
"586",24.6499996185303,25,24.2000007629395,24.75,226869,24.2160396575928
"587",25.2000007629395,25.8999996185303,24.7999992370605,25.3999996185303,703821,24.8520183563232
"588",25.6000003814697,26.3500003814697,25.6000003814697,25.8999996185303,622804,25.3412322998047
"589",25.7999992370605,26.7999992370605,25.5499992370605,25.9500007629395,657606,25.3901538848877
"590",26.2999992370605,28.6000003814697,26.2999992370605,27.75,1814887,27.1513195037842
"591",28.3999996185303,29.5,28.2999992370605,28.8500003814697,1653467,28.2275886535645
"592",29.1000003814697,29.7000007629395,28.2999992370605,28.75,1153026,28.1297454833984
"593",28.6000003814697,29.1000003814697,27.7999992370605,28,571066,27.3959255218506
"594",28.25,31.4500007629395,28.25,31.0499992370605,2194602,30.3801231384277
"595",31.3999996185303,33.5999984741211,31.1000003814697,32.0499992370605,2182943,31.358549118042
"596",32.5499992370605,33.0999984741211,30.3999996185303,30.6000003814697,1247202,29.9398326873779
"597",30.7999992370605,31.1499996185303,30.25,30.6499996185303,672211,29.9887542724609
"598",30.75,31.7000007629395,29.7000007629395,29.8500003814697,881637,29.2060146331787
"599",28.2000007629395,29.7999992370605,28,29.6000003814697,682282,28.9614067077637
"600",29.5,30.3999996185303,28.3999996185303,29.1000003814697,741675,28.4721946716309
"601",29.6000003814697,30.5499992370605,28.1499996185303,28.8999996185303,948899,28.2765083312988
"602",28.7000007629395,29.2999992370605,28.5,28.75,377005,28.1297454833984
"603",28.9500007629395,33.5,28.9500007629395,31.8500003814697,3262737,31.1628646850586
"604",32.2000007629395,32.7999992370605,31,31.1000003814697,1132484,30.4290447235107
"605",31.3500003814697,33,31,31.7999992370605,1515295,31.1139450073242
"606",32.0499992370605,33.2999992370605,32,32.9500007629395,1477937,32.2391319274902
"607",33.2999992370605,34.6500015258789,31.8999996185303,32.0999984741211,2305193,31.4074726104736
"608",31.75,33.9500007629395,31.3500003814697,33.2000007629395,1415160,32.4837417602539
"609",33.5,33.9500007629395,32.7999992370605,33.1500015258789,997629,32.4348220825195
"610",33,33.0999984741211,31.5,32.0999984741211,766923,31.4074726104736
"611",32.4000015258789,33.3499984741211,31.3999996185303,31.7000007629395,820592,31.0161018371582
"612",32.0999984741211,32.25,31.25,31.6499996185303,686011,30.9671802520752
"613",31.9500007629395,33.5999984741211,31.5499992370605,32.75,1654071,32.0434494018555
"614",33.0499992370605,34.0499992370605,32.5499992370605,33.0999984741211,1566273,32.3858985900879
"615",33.3499984741211,37.9500007629395,33.0499992370605,37.1500015258789,9027419,36.3485260009766
"616",37.3499984741211,37.3499984741211,35.5,36.0499992370605,1948015,35.2722511291504
"617",36.2000007629395,42.7999992370605,35.5999984741211,39.9000015258789,12978147,39.039192199707
"618",40.4500007629395,42,39.8499984741211,40.1500015258789,6045029,39.2838020324707
"619",40,40,38.0499992370605,38.9500007629395,2587160,38.1096878051758
"620",39.25,40.75,39.25,39.4500007629395,2159246,38.5989036560059
"621",39.2000007629395,39.25,36.7000007629395,36.9000015258789,1618042,36.1039161682129
"622",37.7999992370605,38.25,36.0999984741211,36.5499992370605,1255983,35.7614669799805
"623",36.9000015258789,37.3499984741211,34.75,36.9500007629395,1553562,36.1528396606445
"624",37.75,41.5,37.75,39.2999992370605,5896969,38.4521369934082
"625",39.5999984741211,39.5999984741211,37.4000015258789,37.75,1759975,36.9355773925781
"626",38.0999984741211,38.7999992370605,37.2000007629395,37.6500015258789,1818520,36.8377342224121
"627",36,38.1500015258789,35,36.8499984741211,3493799,36.0549926757812
"628",36.9000015258789,37.7000007629395,36.5499992370605,37.0999984741211,1303292,36.2995948791504
"629",36.7000007629395,37.0999984741211,35.7000007629395,36.1500015258789,1165721,35.3700981140137
"630",36.2000007629395,36.2999992370605,35.0999984741211,35.2000007629395,765650,34.4405899047852
"631",35.5,38.7000007629395,35.5,37.2999992370605,3306394,36.495288848877
"632",37.6500015258789,37.7000007629395,36.3499984741211,36.5499992370605,1191015,35.7614669799805
"633",36.5499992370605,37.25,35.5499992370605,35.7000007629395,940969,34.9298057556152
"634",35.6500015258789,36.25,35.1500015258789,35.4500007629395,641429,34.6851997375488
"635",35,36.9000015258789,35,36,771301,35.223331451416
"636",36.25,36.9000015258789,35.9000015258789,36.0999984741211,733638,35.3211708068848
"637",36.2999992370605,37.2999992370605,36.0999984741211,36.7999992370605,1545363,36.0060729980469
"638",37.0999984741211,37.75,36.5999984741211,36.9500007629395,878804,36.1528396606445
"639",36.9000015258789,37.8499984741211,36.5,36.9000015258789,1117405,36.1039161682129
"640",37.2000007629395,37.4500007629395,36.7999992370605,37.0499992370605,772969,36.250675201416
"641",37.3499984741211,39.8499984741211,37.2000007629395,38.25,2753880,37.4247894287109
"642",37.7000007629395,38.7000007629395,37.4000015258789,37.75,878586,36.9355773925781
"643",37.9000015258789,39.4500007629395,37.6500015258789,38.75,1483414,37.914005279541
"644",38.9000015258789,39.4000015258789,36.9000015258789,37.75,1544604,36.9355773925781
"645",38.0999984741211,38.7000007629395,37.0999984741211,37.3499984741211,1008575,36.5442047119141
"646",37.5999984741211,40.2000007629395,37.4500007629395,39.0499992370605,4218129,38.2075309753418
"647",39.5,40.7999992370605,39.4000015258789,40.0499992370605,3895754,39.1859588623047
"648",39.0999984741211,41.5999984741211,39,40.6500015258789,3417428,39.7730140686035
"649",41,41.6500015258789,39.75,39.9500007629395,1775323,39.0881156921387
"650",40.2000007629395,40.25,38.25,38.7999992370605,1553895,37.9629249572754
"651",39.0499992370605,39.0499992370605,37.5,38.0499992370605,1299448,37.2291069030762
"652",38.1500015258789,39.2000007629395,38.1500015258789,38.5999984741211,935082,37.7672386169434
"653",38.7999992370605,39.0999984741211,37.5,38,964362,37.1801795959473
"654",38.0999984741211,38.75,37.75,37.9500007629395,1032709,37.1312599182129
"655",38,38.4500007629395,35.9000015258789,36.3499984741211,1079176,35.5657806396484
"656",36.2000007629395,37.5999984741211,35.5,36.7999992370605,562587,36.0060729980469
"657",37,37.75,36.7000007629395,37.2000007629395,551968,36.3974456787109
"658",37.2000007629395,37.75,36.7000007629395,37.2000007629395,341764,36.3974456787109
"659",36,36.9500007629395,36,36.3499984741211,458781,35.5657806396484
"660",36.5,36.5,35.5999984741211,35.8499984741211,379651,35.0765686035156
"661",36.1500015258789,36.4500007629395,35,35.1500015258789,439967,34.3916702270508
"662",34.9000015258789,35.0999984741211,33.7999992370605,34.5499992370605,661476,33.804615020752
"663",34.9000015258789,35.9000015258789,34.8499984741211,35.2999992370605,452961,34.5384368896484
"664",37.9000015258789,38,37.0999984741211,37.4000015258789,3043839,36.5931282043457
"665",38,38.25,36.5,37.1500015258789,919987,36.3485260009766
"666",37.0999984741211,37.5499992370605,36.75,36.9000015258789,481849,36.1039161682129
"667",36.75,37,36.2000007629395,36.3499984741211,369072,35.5657806396484
"668",36.2999992370605,38.4500007629395,36,37.25,1270989,36.4463691711426
"669",37.75,37.9500007629395,36.2000007629395,36.5,939163,35.7125473022461
"670",36.7000007629395,36.7000007629395,34.5999984741211,34.9000015258789,473960,34.1470642089844
"671",35,35.0499992370605,33.0999984741211,33.9500007629395,828858,33.2175598144531
"672",34.2000007629395,34.8499984741211,33.4500007629395,33.8499984741211,479241,33.1197128295898
"673",33.2000007629395,33.7000007629395,32.5499992370605,32.6500015258789,388918,31.9456062316895
"674",33,34.0999984741211,33,33.8499984741211,519899,33.1197128295898
"675",34.0999984741211,34.6500015258789,34.0499992370605,34.2000007629395,400335,33.4621658325195
"676",34.5,34.5,33.7000007629395,33.8499984741211,350473,33.1197128295898
"677",34,34.0499992370605,33.0999984741211,33.2000007629395,272820,32.4837417602539
"678",33.4000015258789,33.9000015258789,33,33.2000007629395,291726,32.4837417602539
"679",33.25,33.5999984741211,33.0999984741211,33.2000007629395,242714,32.4837417602539
"680",33.25,34.2000007629395,33.25,33.6500015258789,485395,32.9240341186523
"681",33.5999984741211,33.5999984741211,33.0999984741211,33.2000007629395,268967,32.4837417602539
"682",33.2000007629395,33.5499992370605,32.6500015258789,32.8499984741211,345966,32.1412925720215
"683",32.9500007629395,33.5499992370605,32.75,32.9000015258789,275069,32.1902160644531
"684",32.9000015258789,34.9000015258789,32.5,32.6500015258789,304764,31.9456062316895
"685",32.5999984741211,33.0999984741211,32.0499992370605,32.25,288581,31.5542335510254
"686",32.2999992370605,32.3499984741211,31.8999996185303,32.0999984741211,254433,31.4074726104736
"687",32.2000007629395,32.5,31.2999992370605,31.6000003814697,294585,30.9182605743408
"688",31.75,32.3499984741211,31.6000003814697,32.0499992370605,301062,31.358549118042
"689",32.1500015258789,33.4000015258789,31.9500007629395,32.8499984741211,486576,32.1412925720215
"690",33.6500015258789,37.25,33.6500015258789,36.4500007629395,6413155,35.6636276245117
"691",36.5,37.2999992370605,34.5499992370605,35.4000015258789,1481410,34.6362800598145
"692",35.7000007629395,35.9000015258789,33.5999984741211,34.0499992370605,1512136,33.3154029846191
"693",34.2000007629395,34.9500007629395,34.0499992370605,34.6500015258789,753829,33.9024620056152
"694",34.6500015258789,35.0499992370605,34.2999992370605,34.75,639694,34.000301361084
"695",34.7000007629395,34.9500007629395,34.1500015258789,34.5999984741211,314851,33.8535346984863
"696",34.5,34.5999984741211,33.3499984741211,33.6500015258789,313399,32.9240341186523
"697",33.4500007629395,33.4500007629395,32.7999992370605,33,242887,32.2880516052246
"698",33.25,34.1500015258789,32.8499984741211,32.9500007629395,498270,32.2391319274902
"699",33,33.2999992370605,32.1500015258789,32.4000015258789,262026,31.701000213623
"700",32.6500015258789,33.9500007629395,32.5999984741211,33.25,613511,32.532657623291
"701",32.9000015258789,33.5,32.9000015258789,33.0499992370605,191080,32.3369750976562
"702",33.25,34.8499984741211,33.0999984741211,34.5,681759,33.7556953430176
"703",34.5,34.9500007629395,34.1500015258789,34.25,406823,33.5110893249512
"704",34.5,35.25,34.2999992370605,34.9500007629395,517939,34.195987701416
"705",34.7999992370605,35.9000015258789,34.5999984741211,35.2000007629395,807770,34.4405899047852
"706",35,35,34.25,34.5499992370605,668979,33.804615020752
"707",34.75,35.7999992370605,34.4000015258789,35.0999984741211,1565670,34.3427467346191
"708",34.6500015258789,35.4000015258789,34.25,34.4500007629395,796660,33.7067718505859
"709",34.75,34.8499984741211,34.4000015258789,34.5999984741211,157504,33.8535346984863
"710",35,37,35,36.7000007629395,2748644,35.9082336425781
"711",36.7999992370605,38.5,36.7000007629395,38.0999984741211,4003999,37.2780303955078
"712",37.6500015258789,38.7999992370605,37,37.0999984741211,1651572,36.2995948791504
"713",37.4000015258789,37.7999992370605,36.2000007629395,36.9500007629395,732634,36.1528396606445
"714",37,37.25,36.2999992370605,36.7999992370605,673857,36.0060729980469
"715",37,39.2000007629395,37,38.7999992370605,3224375,37.9629249572754
"716",38.7000007629395,40.5,38.6500015258789,39.25,4287583,38.4032173156738
"717",39.0999984741211,40.7000007629395,38.7999992370605,40,2030759,39.137035369873
"718",40,42,40,41.4500007629395,4231434,40.5557556152344
"719",41.75,42.2000007629395,40.6500015258789,41,1701567,40.1154632568359
"720",42.0499992370605,44,42,43.5499992370605,4047572,42.6104469299316
"721",43.5,44.5999984741211,43.2999992370605,43.4500007629395,2454523,42.5126075744629
"722",43.75,45.0999984741211,43.5,44.5499992370605,2754439,43.5888710021973
"723",44.2999992370605,45.75,44,45,1720800,44.0291709899902
"724",44.6500015258789,45,42.25,43.25,1762375,42.3169174194336
"725",43.5499992370605,47.9000015258789,43.4000015258789,46.6500015258789,5690986,45.6435699462891
"726",46.6500015258789,46.6500015258789,44.0499992370605,44.7000007629395,2832193,43.7356414794922
"727",45,46.2000007629395,44,44.2999992370605,2594039,43.3442649841309
"728",45,53.1500015258789,44.5499992370605,53.0499992370605,18679294,51.9054908752441
"729",53.7999992370605,53.7999992370605,50.3499984741211,51.2999992370605,6432439,50.1932487487793
"730",51.7999992370605,60.4000015258789,51.75,58.25,21806916,56.9933090209961
"731",58.5,66.6999969482422,58.2999992370605,63.25,24108190,61.885440826416
"732",64.0999984741211,67.4499969482422,61.5,63.8499984741211,10634501,62.4724922180176
"733",63.9000015258789,64,57.5,57.5,5686894,56.2594909667969
"734",56.7999992370605,59.5,52.2999992370605,58.3499984741211,7136248,57.0911483764648
"735",58.75,61.9500007629395,56.7999992370605,61.2999992370605,4990726,59.9775085449219
"736",61.7000007629395,62.4500007629395,59.6500015258789,60.4000015258789,3021392,59.0969276428223
"737",60.7999992370605,61.5999984741211,60.1500015258789,60.5,1992829,59.194766998291
"738",61.5,63.5999984741211,60.5999984741211,62.5999984741211,5710356,61.2494621276855
"739",63.4000015258789,63.8499984741211,61,62.2999992370605,3494447,60.9559364318848
"740",62.5999984741211,62.75,61,61.1500015258789,1762952,59.8307456970215
"741",61.5999984741211,62.9000015258789,61.3499984741211,62.0999984741211,2174894,60.7602462768555
"742",62.9500007629395,63,60.5,62.3499984741211,2309709,61.0048561096191
"743",61,63.25,60.4000015258789,61.75,2530322,60.4178009033203
"744",62.25,63,59.4000015258789,62,3069513,60.6624069213867
"745",62.8499984741211,68.1999969482422,62.6500015258789,66.8000030517578,16574143,65.3588638305664
"746",68.1999969482422,69.6500015258789,66.0999984741211,67.5500030517578,6052296,66.0926742553711
"747",67.8499984741211,68.0500030517578,62.25,64.3000030517578,4243630,62.9127883911133
"748",64.5,66.8000030517578,63.0999984741211,64.75,3601915,63.3530769348145
"749",66.8000030517578,69.5,64,65.6999969482422,8464318,64.282585144043
"750",66.1999969482422,67.5,63.5,65.4499969482422,2406545,64.037971496582
"751",65.9000015258789,65.9000015258789,63.0999984741211,63.7000007629395,1960657,62.3257293701172
"752",64,64.0999984741211,59.0999984741211,59.9500007629395,2454762,58.6566314697266
"753",60.7999992370605,63.2999992370605,60.6500015258789,62.8499984741211,1867491,61.494068145752
"754",63,63.5999984741211,61.5499992370605,61.75,1127805,60.4178009033203
"755",62.25,62.5499992370605,59.5499992370605,60.1500015258789,1468497,58.8523178100586
"756",60.0499992370605,60.0499992370605,56.5499992370605,57.0999984741211,2427139,55.8681182861328
"757",57.75,57.75,53.5999984741211,54.7999992370605,2357342,53.6177406311035
"758",54.7999992370605,60.25,54.6500015258789,58.5,5677218,57.2379188537598
"759",57.7999992370605,61.3499984741211,55.0499992370605,56.25,2357566,55.0364570617676
"760",56.7000007629395,61.2000007629395,56.7000007629395,60.1500015258789,5508914,58.8523178100586
"761",60.6500015258789,64.75,58,64.1500015258789,4660064,62.7660293579102
"762",64.5,65.75,62.2999992370605,64.3000030517578,3343518,62.9127883911133
"763",64.5500030517578,64.5999984741211,62.7000007629395,63,1666529,61.6408309936523
"764",69.3000030517578,69.3000030517578,67.8000030517578,69.3000030517578,4793866,67.8049240112305
"765",73.8000030517578,76.1999969482422,70,71,8616697,69.4682388305664
"766",71.6500015258789,78.5,69.0999984741211,76.5,8365571,74.8495788574219
"767",76.9000015258789,78.8499984741211,73.0999984741211,74.5,5731871,72.8927383422852
"768",75.25,76.5,72.5999984741211,74,2799477,72.4035186767578
"769",74,76.4000015258789,73.5999984741211,74.0500030517578,4875202,72.4524383544922
"770",74.4499969482422,74.4499969482422,72.5,72.75,1718913,71.1804809570312
"771",73.4000015258789,76.0999984741211,72.8000030517578,75.4000015258789,2916844,73.773307800293
"772",75.9000015258789,78.6500015258789,74.5999984741211,76.4000015258789,3613588,74.7517471313477
