"","INFY.NS.Open","INFY.NS.High","INFY.NS.Low","INFY.NS.Close","INFY.NS.Volume","INFY.NS.Adjusted"
"644",955.849975585938,963,952.049987792969,953.599975585938,4663873,860.01904296875
"645",954.099975585938,972.450012207031,954.099975585938,957.5,9008210,863.536437988281
"646",963.900024414062,969.200012207031,958.700012207031,967.549987792969,6141761,872.600219726562
"647",970.900024414062,971.549987792969,957.450012207031,959.299987792969,6622744,865.159729003906
"648",958.900024414062,965.5,951.299987792969,955.150024414062,5656501,861.4169921875
"649",963.049987792969,963.450012207031,946.549987792969,948.799987792969,6513773,855.690185546875
"650",947,952,939.200012207031,947.400024414062,5798574,854.427612304688
"651",947.5,948.650024414062,933.599975585938,938.099975585938,6233918,846.040161132812
"652",941.25,954.25,938.400024414062,950.799987792969,5153601,857.493896484375
"653",960,960.950012207031,945.200012207031,947.049987792969,6154280,854.111999511719
"654",951.450012207031,952.5,933.049987792969,935.25,7593610,843.469909667969
"655",935.25,950.5,914.599975585938,928.599975585938,12808355,837.472473144531
"656",926.25,935,912.099975585938,914.150024414062,6907773,824.440612792969
"657",915,926.400024414062,913.5,924,5678118,833.323974609375
"658",926.5,949.400024414062,924,935.549987792969,8827948,843.740417480469
"659",915,929.5,914.450012207031,919.150024414062,8650342,828.949951171875
"660",918.900024414062,927.549987792969,913.049987792969,925.049987792969,6700385,834.270812988281
"661",929.950012207031,952,925.549987792969,939.299987792969,12891964,847.122436523438
"662",935,946,926,927.75,5528947,836.705993652344
"663",935.299987792969,942,924.799987792969,940.049987792969,5171884,847.798828125
"664",934.900024414062,954.150024414062,931,945.700012207031,6671903,852.894409179688
"665",957,991.049987792969,948.299987792969,978.400024414062,21871587,882.385498046875
"666",979.5,994,971.650024414062,982.450012207031,11608203,886.038024902344
"667",986,1005.65002441406,982,1001.75,10059251,903.443969726562
"668",995,1021,995,1011,15628241,911.786315917969
"669",1011,1018.79998779297,999.099975585938,1002.15002441406,12897633,903.804809570312
"670",1001,1031,1000.5,1009.90002441406,14140637,910.794128417969
"671",1009,1022.5,991.200012207031,1007.5,12625762,908.629821777344
"672",1020.15002441406,1037,1008.09997558594,1019.75,13486204,919.677612304688
"673",1003,1009,970,975.400024414062,14427432,879.679870605469
"674",975.799987792969,1014.90002441406,975,1011.45001220703,13311078,912.192016601562
"675",1014.79998779297,1016.15002441406,998.5,1010.40002441406,8554526,911.245056152344
"676",1018,1028,1004.09997558594,1009,8708463,909.982482910156
"677",1009,1023.95001220703,1005,1008.25,8048817,909.30615234375
"678",1020.59997558594,1026.5,1011.75,1017.65002441406,5563358,917.783630371094
"679",1018.04998779297,1054.90002441406,1018.04998779297,1048.69995117188,14212509,945.786560058594
"680",1055,1060,1031.34997558594,1055.75,9090819,952.144775390625
"681",1044.90002441406,1072,1035.5,1066.55004882812,9284008,961.885009765625
"682",1090,1124,1088.40002441406,1093.69995117188,21482613,986.370422363281
"683",1095.09997558594,1113.30004882812,1088.44995117188,1106.80004882812,10567867,998.185119628906
"684",1123,1140,1112.09997558594,1132.09997558594,14633537,1021.00219726562
"685",1135.55004882812,1166.05004882812,1135.55004882812,1157.80004882812,17523825,1044.18029785156
"686",1162,1164.90002441406,1131.09997558594,1137,16649573,1025.42138671875
"687",1180,1186,1092.5,1108.25,44288251,999.492614746094
"688",1113.84997558594,1135.94995117188,1096.90002441406,1127.5,18365685,1016.85363769531
"689",1135,1139,1115.30004882812,1125.90002441406,12902123,1015.41058349609
"690",1118.90002441406,1144.69995117188,1110,1137.5,10448776,1025.87243652344
"691",1141.15002441406,1154.34997558594,1135,1148.34997558594,19811433,1035.65734863281
"692",1142,1158,1123.80004882812,1129.05004882812,11271335,1018.25152587891
"693",1133,1135,1120.15002441406,1122.5,9069862,1023.21960449219
"694",1122.25,1129.59997558594,1103.15002441406,1112.44995117188,6309368,1014.05816650391
"695",1105.69995117188,1109.69995117188,1077.15002441406,1090.84997558594,10172479,994.368713378906
"696",1095.5,1104.75,1070.05004882812,1076.55004882812,7608392,981.333618164062
"697",1070,1082,1060.09997558594,1074.84997558594,6935616,979.783874511719
"698",1072,1083.59997558594,1052.34997558594,1060.59997558594,8800386,966.794189453125
"699",1065,1079.94995117188,1051.09997558594,1072.30004882812,7183119,977.459533691406
"700",1072,1079.40002441406,1057.5,1062.55004882812,7204782,968.571960449219
"701",1068,1116,1066.80004882812,1093.94995117188,15702690,997.194702148438
"702",1109.90002441406,1123,1099,1104,9568890,1006.35583496094
"703",1108,1121.09997558594,1091.69995117188,1112.75,8807127,1014.33166503906
"704",1129.30004882812,1146,1121.15002441406,1136.55004882812,10160320,1036.02673339844
"705",1113.84997558594,1113.84997558594,1078,1091.05004882812,15622869,994.55126953125
"706",1096,1126.34997558594,1087,1122.5,12514800,1023.21960449219
"707",1128.09997558594,1142,1113.75,1117.75,9180976,1018.88952636719
"708",1120,1133,1117,1124.19995117188,6363212,1024.76916503906
"709",1137,1139.65002441406,1131.09997558594,1133.44995117188,1136144,1033.201171875
"710",1144.75,1145,1112.65002441406,1123.69995117188,12813968,1024.31323242188
"711",1128.5,1132.69995117188,1101.44995117188,1110.55004882812,9839468,1012.32659912109
"712",1100,1114.69995117188,1093.80004882812,1096.75,10092343,999.746948242188
"713",1106,1109,1091.09997558594,1103.34997558594,8063554,1005.76324462891
"714",1105,1144.80004882812,1101.94995117188,1139.84997558594,10546363,1039.03479003906
"715",1145,1154.90002441406,1133.34997558594,1140.05004882812,8515426,1039.21728515625
"716",1137,1143.5,1111.25,1115.65002441406,8958701,1016.97515869141
"717",1119.94995117188,1119.94995117188,1098.30004882812,1113.19995117188,10962256,1014.74182128906
"718",1118,1121,1091,1100,25306145,1002.70935058594
"719",1105.05004882812,1140.25,1105.05004882812,1137.84997558594,8933802,1037.21179199219
"720",1134,1147.44995117188,1121,1140.90002441406,6741637,1039.99230957031
"721",1147,1147,1122.69995117188,1126.44995117188,16212632,1026.81994628906
"722",1125,1137,1115,1134.65002441406,10564055,1034.294921875
"723",1147.30004882812,1153,1136,1143.5,7792141,1042.36206054688
"724",1145,1167,1145,1153.34997558594,12308330,1051.3408203125
"725",1168.05004882812,1179.5,1157,1175.19995117188,10039346,1071.25817871094
"726",1157.40002441406,1171.65002441406,1150,1167.75,9488782,1064.46728515625
"727",1159.69995117188,1171.94995117188,1155.25,1163.19995117188,10574009,1060.31970214844
"728",1169.40002441406,1172.59997558594,1148.19995117188,1164.55004882812,6728187,1061.55041503906
"729",1156,1163.69995117188,1152,1154.59997558594,6905926,1052.48046875
"730",1160,1168.90002441406,1153.59997558594,1165.69995117188,7788404,1062.5986328125
"731",1165.90002441406,1168.90002441406,1156.19995117188,1159.19995117188,6658153,1056.67333984375
"732",1182.84997558594,1195,1175.59997558594,1189.80004882812,15995676,1084.56713867188
"733",1188,1209.75,1152.05004882812,1177.30004882812,10858352,1073.17260742188
"734",1182,1223.84997558594,1176.09997558594,1220.5,10901851,1112.55200195312
"735",1238,1258.84997558594,1230.55004882812,1253.05004882812,15878346,1142.22290039062
"736",1249.90002441406,1249.90002441406,1226,1236.05004882812,7313885,1126.7265625
"737",1238.44995117188,1248,1236,1240.30004882812,4607051,1130.60070800781
"738",1235,1254.44995117188,1235,1250.30004882812,6878105,1139.71630859375
"739",1253,1253.30004882812,1238.15002441406,1246.80004882812,5194690,1136.52575683594
"740",1243,1258.40002441406,1239,1255.80004882812,7430470,1144.72973632812
"741",1257.90002441406,1265.5,1255.80004882812,1260.44995117188,4253550,1148.96826171875
"742",1269,1290,1261.15002441406,1288.25,7208454,1174.30969238281
"743",1282,1299,1275.05004882812,1293.80004882812,8145280,1179.36865234375
"744",1300,1302,1268.05004882812,1282.09997558594,7161715,1168.70349121094
"745",1296,1297.65002441406,1255.5,1262.15002441406,10954918,1150.51806640625
"746",1278.25,1316.80004882812,1278.25,1312.09997558594,13186251,1196.05004882812
"747",1342.09997558594,1383.34997558594,1340,1376.19995117188,20528626,1254.48071289062
"748",1378,1378,1360,1371.75,8309868,1250.42443847656
"749",1373.84997558594,1392.80004882812,1360,1387.15002441406,14442997,1264.46228027344
"750",1360,1384,1318.44995117188,1370.5,27521697,1249.28479003906
"751",1360,1364.44995117188,1340,1344.94995117188,15018441,1225.99462890625
"752",1338,1340,1306,1312.05004882812,8861765,1196.00451660156
"753",1320,1331,1312,1316.65002441406,5585744,1200.19787597656
"754",1320.55004882812,1348.40002441406,1320.55004882812,1339.44995117188,8225838,1220.98120117188
"755",1350,1361.05004882812,1335,1339.69995117188,6142421,1221.20910644531
"756",1327,1356,1326.55004882812,1340.84997558594,9646591,1222.25720214844
"757",1345,1347.90002441406,1313,1325.09997558594,6542611,1207.90026855469
"758",1319.59997558594,1327.55004882812,1285.09997558594,1301,8133665,1185.93188476562
"759",1291.80004882812,1296.44995117188,1272.55004882812,1276.19995117188,4660690,1163.32531738281
"760",1286.25,1291.15002441406,1231,1239.05004882812,12183519,1129.46118164062
"761",1250.55004882812,1277.94995117188,1241,1260.90002441406,8880279,1149.37854003906
"762",1280,1294.40002441406,1263.59997558594,1271.25,6892490,1158.81298828125
"763",1277.65002441406,1304,1273,1284.65002441406,8182968,1171.02807617188
"764",1285,1293.40002441406,1272.05004882812,1279.34997558594,5032240,1166.19677734375
"765",1286.40002441406,1288.75,1262,1272.09997558594,5477481,1159.587890625
"766",1285.5,1310,1275.5,1303.55004882812,6921922,1188.25634765625
"767",1306.90002441406,1332,1297.84997558594,1305.55004882812,7965949,1190.07958984375
"768",1295.80004882812,1304.34997558594,1283.59997558594,1296.5,5951207,1181.82983398438
"769",1289,1296,1283.05004882812,1292.65002441406,4673317,1178.32043457031
"770",1305,1323.75,1301.55004882812,1309.80004882812,5797875,1193.95349121094
"771",1320,1328.40002441406,1307.09997558594,1309.65002441406,4363513,1193.81689453125
"772",1314,1319.75,1286,1290.40002441406,6896421,1176.26940917969
"773",1290.40002441406,1294.5,1275,1281.30004882812,4575741,1167.97424316406
"774",1276,1306,1275,1292.44995117188,6437551,1178.13806152344
"775",1296.09997558594,1299.5,1276.80004882812,1291.30004882812,5389696,1177.08984375
"776",1295,1308.55004882812,1260,1265.19995117188,7371303,1153.29821777344
"777",1271.15002441406,1291,1257.55004882812,1266.34997558594,6612942,1154.34643554688
"778",1260.05004882812,1276.59997558594,1252,1274.30004882812,4537258,1161.59338378906
"779",1288.44995117188,1299.75,1272,1274.55004882812,8788221,1161.8212890625
"780",1269,1274.30004882812,1244.75,1253.30004882812,15132388,1142.45080566406
"781",1263.30004882812,1284.5,1259,1267,5756286,1154.93908691406
"782",1282.25,1310,1279.19995117188,1304.5,10461434,1189.12231445312
"783",1319.19995117188,1347,1308,1343.55004882812,9056399,1224.71850585938
"784",1335,1363.84997558594,1325.90002441406,1330.34997558594,12041941,1212.68591308594
"785",1328.5,1340,1305.05004882812,1316.69995117188,6486176,1200.2431640625
"786",1324.80004882812,1346.09997558594,1317.19995117188,1335.75,5119392,1217.60827636719
"787",1329.5,1350.44995117188,1318.75,1345.55004882812,6518173,1226.54162597656
"788",1356.90002441406,1374,1355,1368.15002441406,7925984,1247.14282226562
"789",1373,1391.69995117188,1370.05004882812,1374.84997558594,9462061,1253.25012207031
"790",1370,1379.90002441406,1358.5,1373.59997558594,6658635,1252.11071777344
"791",1386.05004882812,1406,1380.5,1384,9352771,1261.5908203125
"792",1392.25,1400,1382,1387,7626744,1264.32568359375
"793",1393.75,1393.75,1313.5,1337.09997558594,10961755,1218.83911132812
"794",1330,1355.19995117188,1318,1344.44995117188,12767112,1225.53894042969
"795",1350.09997558594,1376,1336.09997558594,1370.80004882812,4862758,1249.55834960938
"796",1372.44995117188,1383.25,1359.59997558594,1371.55004882812,7165335,1250.24194335938
"797",1357.84997558594,1370.44995117188,1346.25,1353.75,6134303,1234.01635742188
"798",1346.75,1352.5,1327.59997558594,1333.80004882812,8749994,1215.83081054688
"799",1344.69995117188,1356.69995117188,1332,1336.19995117188,4922071,1218.01867675781
"800",1346.90002441406,1400,1336.15002441406,1385.30004882812,10546381,1262.77587890625
"801",1382,1388,1363.30004882812,1368.05004882812,8220987,1247.05151367188
"802",1380,1391.59997558594,1371,1385.19995117188,5675155,1262.6845703125
"803",1391,1425,1387,1409.90002441406,9479572,1285.20031738281
"804",1423,1426,1406.44995117188,1411.05004882812,5793571,1286.24841308594
"805",1410.25,1434.94995117188,1406.59997558594,1430.19995117188,5879234,1303.70471191406
"806",1430,1451.69995117188,1421,1439.84997558594,5654434,1312.50122070312
"807",1455,1455,1430.05004882812,1441.05004882812,6052712,1313.59497070312
"808",1474,1477.55004882812,1415,1425.75,20384532,1299.64819335938
"809",1433,1435.25,1375,1397.15002441406,14855206,1273.578125
"810",1332.30004882812,1366.40002441406,1320,1360.75,25342491,1240.39721679688
"811",1365,1370.84997558594,1346.59997558594,1353.75,10879878,1234.01635742188
"812",1340,1379.69995117188,1332.34997558594,1362.55004882812,12508028,1242.03820800781
"813",1379,1379,1342.40002441406,1351.34997558594,8560766,1231.82861328125
"814",1355.55004882812,1364.80004882812,1345.15002441406,1351.09997558594,6622446,1231.60070800781
"815",1343,1348.40002441406,1331,1333.80004882812,7316262,1215.83081054688
"816",1332.25,1351.30004882812,1321,1343.55004882812,7088606,1224.71850585938
"817",1346,1353,1340.15002441406,1348.5,3636115,1229.23059082031
"818",1358,1359.5,1344.59997558594,1356,4879234,1236.06750488281
"819",1368,1369,1351.40002441406,1356.34997558594,5412357,1236.38635253906
"820",1346.30004882812,1373.90002441406,1345.90002441406,1354.34997558594,8354677,1234.56323242188
"821",1340.80004882812,1361,1338,1352.05004882812,4560337,1232.46667480469
"822",1354,1354.94995117188,1324.09997558594,1329.40002441406,4887060,1211.82006835938
"823",1341.09997558594,1343.90002441406,1327.80004882812,1341.5,3939788,1222.84973144531
"824",1345,1364.69995117188,1337.40002441406,1361.59997558594,4810090,1241.17199707031
"825",1365.30004882812,1373.05004882812,1348.5,1352.55004882812,4991435,1232.92248535156
"826",1349.84997558594,1352.90002441406,1335.05004882812,1339.55004882812,7195348,1221.072265625
"827",1336.90002441406,1341,1325.09997558594,1330.65002441406,6420988,1212.95947265625
"828",1330,1330,1314.5,1327,5241898,1209.63220214844
"829",1326.84997558594,1326.84997558594,1311.30004882812,1316.40002441406,4824609,1199.96984863281
