"","BAJFINANCE.NS.Open","BAJFINANCE.NS.High","BAJFINANCE.NS.Low","BAJFINANCE.NS.Close","BAJFINANCE.NS.Volume","BAJFINANCE.NS.Adjusted"
"723",4870,4924.9501953125,4815,4829.4501953125,3115124,4759.943359375
"724",4850,4865,4775,4792.14990234375,2971076,4723.18017578125
"725",4820,4852.85009765625,4791.2001953125,4844.14990234375,1965992,4774.431640625
"726",4850,4860,4785,4794.7998046875,1925963,4725.7919921875
"727",4805,4889,4805,4843.85009765625,2670019,4774.13623046875
"728",4857.5,4914.7001953125,4848,4898.64990234375,1786348,4828.1474609375
"729",4889.9501953125,5150,4868.85009765625,5122.5,5936796,5048.775390625
"730",5199,5225,5120,5146.60009765625,3269184,5072.52880859375
"731",5139.85009765625,5303.14990234375,5101.60009765625,5286.7001953125,3733152,5210.61279296875
"732",5250,5284.9501953125,5165,5252.5,3255043,5176.90478515625
"733",5228,5234.7001953125,4905.2001953125,5041.85009765625,3551570,4969.28662109375
"734",5070,5125,4826.35009765625,5011.39990234375,5473521,4939.27490234375
"735",5000,5166,4970.35009765625,5088.89990234375,3431457,5015.6591796875
"736",5138.9501953125,5218.9501953125,5106,5184.89990234375,2625559,5110.27783203125
"737",5184.89990234375,5244.7998046875,5175,5204.10009765625,1932606,5129.20166015625
"738",5225,5247,5167.5,5200.5,1969529,5125.65283203125
"739",5200.5,5348,5174,5334.14990234375,3864700,5257.37939453125
"740",5335,5372.5,5272,5295.2001953125,2869212,5218.990234375
"741",5310.2001953125,5338,5250,5280.14990234375,1447187,5204.1572265625
"742",5324,5324,5196.2001953125,5216.2001953125,2333659,5141.12744140625
"743",5218,5224.2001953125,5062.5,5119,3953400,5045.326171875
"744",5130,5168.35009765625,4990.2998046875,5030.2998046875,3607923,4957.90283203125
"745",5065,5131.5498046875,5021.2998046875,5081,3035750,5007.873046875
"746",5130,5138.75,5042,5082,2998451,5008.8583984375
"747",5108,5110.9501953125,4958.25,4984.25,2924164,4912.51513671875
"748",4984.25,5099,4951,5042.2001953125,3335908,4969.6318359375
"749",5066,5074,4826.25,4902.89990234375,3269373,4832.3359375
"750",4902.89990234375,4966.7998046875,4834,4877.35009765625,2680811,4807.15380859375
"751",4877,4927,4842.39990234375,4883.60009765625,2544916,4813.31396484375
"752",4870,4880,4686,4719.85009765625,3703413,4651.9208984375
"753",4765.10009765625,4994.9501953125,4752,4959.14990234375,4767465,4887.7763671875
"754",4968,5032.60009765625,4901,4981.9501953125,3314707,4910.2490234375
"755",4993,5225,4990,5118.2998046875,7061809,5044.6357421875
"756",5135,5137,4945.60009765625,4972.5498046875,3084796,4900.98388671875
"757",5049,5163,4890,4908.7001953125,3673060,4838.05322265625
"758",4921.2998046875,4945.60009765625,4811,4845,2800493,4775.26953125
"759",4779.5498046875,4909,4723.10009765625,4810.25,3477329,4741.01953125
"760",4886.7001953125,4950,4707.10009765625,4734.5498046875,4260795,4666.40869140625
"761",4775,5080,4666.5,5058.60009765625,4290745,4985.7958984375
"762",5100,5337.9501953125,5094.89990234375,5173.2001953125,4347993,5098.74609375
"763",5218.60009765625,5270,5140,5245.10009765625,2650783,5169.61083984375
"764",5214,5543,5206.0498046875,5504.85009765625,5325888,5425.62255859375
"765",5526,5627,5470,5538.5498046875,4437987,5458.837890625
"766",5542,5665,5475.2998046875,5497.7001953125,2800809,5418.576171875
"767",5537.5,5539,5382.60009765625,5400.2998046875,2263904,5322.57763671875
"768",5434.7001953125,5502.35009765625,5395,5475.89990234375,2638012,5397.08984375
"769",5470,5588,5455.75,5567.0498046875,2028947,5486.927734375
"770",5570,5618,5532.0498046875,5577.4501953125,1625268,5497.17822265625
"771",5605.35009765625,5799,5600,5779.85009765625,3168826,5696.6650390625
"772",5791.39990234375,5822.2001953125,5690.2998046875,5760.25,2126810,5677.34716796875
"773",5730,5799,5670,5705.14990234375,2346395,5623.03955078125
"774",5699,5714.75,5522.2001953125,5563.35009765625,2317513,5483.28125
"775",5560,5621.9501953125,5425,5497.9501953125,2744456,5418.822265625
"776",5480,5538.7001953125,5334.75,5376.85009765625,2000563,5299.46484375
"777",5420,5504.64990234375,5350,5383.7001953125,2190245,5306.21630859375
"778",5444,5578.89990234375,5383,5562.89990234375,1908795,5482.83740234375
"779",5601,5619.9501953125,5511.35009765625,5529.9501953125,1584595,5450.36181640625
"780",5430,5454,5221,5264.89990234375,3713326,5189.12646484375
"781",5315,5369.89990234375,5195,5266.7998046875,2031881,5190.9990234375
"782",5300,5410,5262.0498046875,5316.2998046875,2208634,5239.78662109375
"783",5364.14990234375,5573.35009765625,5340.10009765625,5542.89990234375,2252413,5463.12548828125
"784",5430,5567.14990234375,5401,5485.89990234375,2234698,5406.94580078125
"785",5440,5519.75,5402.10009765625,5444.89990234375,2075760,5366.53515625
"786",5469,5493.9501953125,5311,5320.64990234375,1721042,5244.07373046875
"787",5371,5445,5335,5415.0498046875,1811496,5337.11474609375
"788",5440,5561,5440,5545.0498046875,2191250,5465.24365234375
"789",5600,5670,5521,5557.85009765625,2508013,5477.8603515625
"790",5571.0498046875,5585.64990234375,5350.5498046875,5439.0498046875,2087008,5360.77001953125
"791",5488.4501953125,5507,5420,5455.9501953125,1561305,5377.4267578125
"792",5460,5460.39990234375,5344.4501953125,5359.7998046875,1134758,5282.65966796875
"793",5423,5545,5305,5371.85009765625,2339058,5294.537109375
"794",5316,5479,5190.0498046875,5453.25,3220310,5374.765625
"795",5446.5,5497,5337,5389.35009765625,1938461,5311.78564453125
"796",5410,5445,5350,5378.7998046875,1849038,5301.38720703125
"797",5374,5374,5260,5270.2998046875,1737643,5194.44873046875
"798",5280,5300,5103.14990234375,5122.2001953125,2343271,5048.47998046875
"799",5170,5248,5135,5183.0498046875,2347460,5108.4541015625
"800",5234.85009765625,5260,5150,5193.5498046875,1845280,5118.802734375
"801",5185,5218.7998046875,5122.9501953125,5149.85009765625,1845975,5075.73193359375
"802",5210,5288.5,5161.9501953125,5272.14990234375,2148234,5196.27197265625
"803",5259,5259,4920.60009765625,4962.5,3739680,4891.078125
"804",5050,5059.4501953125,4952.60009765625,4993.10009765625,2070906,4921.23828125
"805",4980,5109,4940,5077.10009765625,2402782,5004.029296875
"806",5100,5115,5015,5029.5,1407879,4957.1142578125
"807",5000,5010,4845,4872.2998046875,2902646,4802.17626953125
"808",4740,4740,4400,4511,4500046,4446.0771484375
"809",4535.10009765625,4774.89990234375,4514.0498046875,4728.75,3175019,4660.6923828125
"810",4708.10009765625,4750,4566.10009765625,4660.2998046875,2897185,4593.22802734375
"811",4661,4690,4590,4616.60009765625,2142648,4550.1572265625
"812",4450,4504,4362,4479.60009765625,3426507,4415.12841796875
"813",4563,4699,4555.2001953125,4613.64990234375,3394597,4547.2490234375
"814",4550,4714,4505.75,4688.7001953125,2563539,4621.2197265625
"815",4621.10009765625,4759.7998046875,4610.5,4667.7998046875,2729525,4600.61962890625
"816",4690,4829,4690,4736.5498046875,2903989,4668.38037109375
"817",4747,4889.85009765625,4746.5498046875,4865.0498046875,2644997,4795.03125
"818",4915,5310,4915,5280.89990234375,8576454,5204.8955078125
"819",5350,5525,5330,5484.85009765625,7258486,5405.91064453125
"820",5350,5524.64990234375,5327.7001953125,5451.89990234375,4124888,5373.4345703125
"821",5316.2998046875,5580,5291.25,5551.14990234375,4033591,5471.25634765625
"822",5610,5749.9501953125,5560,5615.75,4838347,5534.9267578125
"823",5683,5700,5452.39990234375,5515.14990234375,4378693,5435.77490234375
"824",5568,5619.89990234375,5473.35009765625,5528.7998046875,2223111,5449.2275390625
"825",5590,5613.14990234375,5458,5493.7998046875,1851033,5414.73193359375
"826",5575,5575,5445,5497.5,1997339,5418.37890625
"827",5411.25,5458.10009765625,5390,5424.7001953125,1617248,5346.62646484375
"828",5413.10009765625,5440,5329.39990234375,5358.39990234375,1539336,5281.28076171875
"829",5405,5405,5267,5330.35009765625,1525762,5253.634765625
"830",5350,5490,5315.0498046875,5430.10009765625,2411583,5351.94873046875
"831",5501,5705,5501,5688.75,3147883,5606.87646484375
"832",5674.9501953125,5722.89990234375,5595,5631.2001953125,2250906,5550.1552734375
"833",5628,5658,5545,5588.75,1488827,5508.3154296875
"834",5660,5695,5586.2998046875,5631.75,1856966,5550.69677734375
"835",5634,5688,5590,5602.89990234375,1215060,5522.26171875
"836",5640,5658.7998046875,5582,5618.64990234375,1315546,5537.78515625
"837",5640,5794.7998046875,5586.10009765625,5771.14990234375,2916746,5688.08984375
"838",5779.9501953125,5782.14990234375,5651,5682.2001953125,2152590,5600.4208984375
"839",5724,5750,5592.10009765625,5610.75,1526375,5529.99853515625
"840",5620,5664.7001953125,5560,5627.9501953125,1795811,5546.95166015625
"841",5644,5818,5625.39990234375,5784.7998046875,2853451,5701.5439453125
"842",5756.5,5845,5742.5498046875,5808.64990234375,2013195,5725.0498046875
"843",5840,5915,5780.14990234375,5901.5,2230378,5816.564453125
"844",5915,6010,5900,5993.4501953125,2445367,5907.19091796875
"845",5800,5843.85009765625,5682.4501953125,5729.75,2835805,5647.28564453125
"846",5751,5817,5720.14990234375,5755.39990234375,1789007,5672.56689453125
"847",5795,5795,5627.2998046875,5674.5,1538112,5592.8310546875
"848",5715,6115,5677,6086.39990234375,5296120,5998.802734375
"849",6105.35009765625,6230,6045.2001953125,6120,3702721,6031.91943359375
"850",6069.7001953125,6249,5975.60009765625,6194.14990234375,2633601,6105.00244140625
"851",6219,6239.7998046875,6150,6161.14990234375,1523661,6072.4775390625
"852",6140,6160.89990234375,6062.7998046875,6081.60009765625,1481658,5994.072265625
"853",5920,6115,5920,6050.25,1871857,5963.17333984375
"854",6089.89990234375,6148,5965.0498046875,6087.0498046875,2709615,5999.44384765625
"855",6000,6135,5987.10009765625,6116,1271962,6027.9765625
"856",6150,6189,6000,6016.7998046875,1540611,5930.20458984375
"857",6051,6115,6001,6015.60009765625,1238215,5929.0224609375
"858",6027,6108,6011,6043.60009765625,1082421,5956.61962890625
"859",6057,6107,6030.2001953125,6075.7998046875,961994,5988.35546875
"860",6100,6117.7001953125,6015,6037.0498046875,828481,5950.1630859375
"861",6040,6137.64990234375,6002.10009765625,6052.39990234375,1310079,5965.29248046875
"862",6050,6125,6000,6015.85009765625,1225794,5929.26904296875
"863",6040,6040,5940,5967.14990234375,1120601,5881.26904296875
"864",6000,6030,5965,5997.75,811298,5911.42919921875
"865",6029,6095.9501953125,6006.0498046875,6072.7001953125,863179,5985.30029296875
"866",6055,6342.7998046875,6053,6202.39990234375,3491393,6113.1337890625
"867",6220,6286,6160.39990234375,6198.60009765625,1947925,6109.3876953125
"868",6180,6220.89990234375,6080.39990234375,6117.7998046875,1130560,6039.49462890625
"869",6083,6171,6061.0498046875,6136.14990234375,1447544,6057.609375
"870",6175,6198.89990234375,6103.60009765625,6149.5498046875,978740,6070.837890625
"871",6185,6225,6140,6154.2998046875,1002127,6075.52685546875
"872",6150,6182,6120,6133.89990234375,776574,6055.38818359375
"873",6133.89990234375,6177.2001953125,6102,6129.7001953125,870990,6051.2421875
"874",6125,6190,6097.2001953125,6125.4501953125,963121,6047.046875
"875",6088,6123,5935,6015.39990234375,1290532,5938.40478515625
"876",6020,6027.9501953125,5868,5941.85009765625,1401837,5865.796875
"877",5930,6244,5921.14990234375,6195.5498046875,3488591,6116.24853515625
"878",6189,6225,6140,6180.89990234375,953739,6101.78662109375
"879",6150,6198.2998046875,6130,6162.4501953125,733502,6083.5732421875
"880",6180,6327,6175,6231.4501953125,2068528,6151.68994140625
"881",6257.89990234375,6284,6157,6262,1149153,6181.84912109375
"882",6289.9501953125,6430,6264.0498046875,6400.10009765625,1484664,6318.18115234375
"883",6416.85009765625,6416.85009765625,6212.2001953125,6228.10009765625,1406885,6148.3828125
"884",6270,6283.9501953125,6170,6200.5,1012435,6121.13623046875
"885",6215,6342,6206,6331.89990234375,1091710,6250.85400390625
"886",6343,6477.4501953125,6315,6359.14990234375,1632091,6277.75537109375
"887",6354,6355.5,6232,6248.25,866567,6168.2744140625
"888",6285,6299.5,6211,6224.2998046875,729789,6144.63134765625
"889",6225,6269.9501953125,6136.0498046875,6193.14990234375,881179,6113.8798828125
"890",6225,6248.4501953125,6142.0498046875,6170.10009765625,731009,6091.12548828125
"891",6176.10009765625,6199.9501953125,6057,6167.7998046875,791929,6088.8544921875
"892",6181,6254.89990234375,6151.25,6199.5,794602,6120.1484375
"893",6210,6228.85009765625,6131,6156.5498046875,667932,6077.748046875
"894",6149,6395,6103.85009765625,6377.14990234375,1423335,6295.52490234375
"895",6409.9501953125,6436.85009765625,6305,6410.10009765625,1602776,6328.0537109375
"896",6434,6640,6406.0498046875,6544.10009765625,2153730,6460.337890625
"897",6471.9501953125,6732.7001953125,6455.64990234375,6661.10009765625,2164732,6575.84033203125
"898",6740,6819.5,6697,6752.2001953125,1738340,6665.7744140625
"899",6775,7049,6727.9501953125,6980.10009765625,2622990,6890.7578125
"900",7005,7054,6921,6944.9501953125,1509667,6856.05712890625
"901",6900,6993.25,6855,6931.9501953125,1234588,6843.2236328125
"902",6950,7024.35009765625,6872,6966.60009765625,935906,6877.43017578125
"903",6995.9501953125,7197,6980,7165.5,1504382,7073.7841796875
"904",7160,7598.7998046875,7130,7524.5,2946438,7428.18896484375
"905",7525,7674.5,7483.35009765625,7519.60009765625,2227789,7423.35205078125
"906",7500,7586.39990234375,7445.0498046875,7498.4501953125,1183378,7402.47314453125
"907",7500,7555,7461.75,7523.39990234375,880247,7427.10302734375
"908",7550,7615,7485.10009765625,7506.35009765625,897071,7410.271484375
"909",7528.89990234375,7566.25,7407.2001953125,7457.2998046875,836013,7361.84912109375
"910",7457,7514,7411.0498046875,7463.2001953125,859256,7367.673828125
"911",7430,7460,7380,7430.64990234375,700436,7335.54052734375
"912",7430.64990234375,7495,7352,7445.5498046875,802565,7350.24951171875
"913",7480,7530,7408,7417.5498046875,719258,7322.60791015625
"914",7445,7480,7380,7414.14990234375,657283,7319.2509765625
"915",7445,7445,7330.5,7411.5,577129,7316.63525390625
"916",7445.5,7679.9501953125,7360,7428.7998046875,3474969,7333.7138671875
"917",7360,7581,7320.75,7442.4501953125,1083806,7347.189453125
"918",7481.14990234375,7847.10009765625,7401,7813.85009765625,1993133,7713.83544921875
"919",7850,7895,7771,7793.64990234375,1500541,7693.89404296875
"920",7863.60009765625,7999,7804.64990234375,7899.0498046875,2109147,7797.94482421875
"921",7949.85009765625,7949.85009765625,7725.64990234375,7793.39990234375,1129346,7693.6474609375
"922",7849,7860,7740.0498046875,7795.4501953125,650774,7695.67138671875
"923",7815,7825,7425.0498046875,7543.2998046875,1572301,7446.74853515625
"924",7529,7635.85009765625,7456.14990234375,7515.39990234375,945879,7419.20556640625
"925",7545,7700,7490.89990234375,7668.10009765625,1490707,7569.951171875
"926",7620,7639.2001953125,7475,7522.75,937740,7426.46142578125
"927",7588,7769,7560.14990234375,7695.0498046875,1090198,7596.55615234375
"928",7683,7765,7634.10009765625,7724.2001953125,773243,7625.33349609375
"929",7810,7880.60009765625,7685,7735.14990234375,1764631,7636.14306640625
"930",7845.89990234375,7885,7738,7747.89990234375,940550,7648.72998046875
"931",7750,7829,7712,7732.2001953125,756571,7633.23095703125
"932",7773.89990234375,7904.39990234375,7752,7817.10009765625,908648,7717.0439453125
"933",7810,7925,7750,7855.75,1099449,7755.19970703125
"934",7907.89990234375,8010,7861.2998046875,7929.2998046875,1052438,7827.8076171875
"935",7969,7969,7812.35009765625,7862.89990234375,1134849,7762.2578125
"936",8050,8050,7800.7998046875,7865.5498046875,855098,7764.87353515625
"937",7890,7914.7001953125,7671,7739.2998046875,1244989,7640.23974609375
"938",7741,7833.5498046875,7575,7761.35009765625,1102899,7662.0078125
"939",7830,7830,7685,7737.2998046875,639461,7638.265625
"940",7756,7935,7665,7710.2001953125,1517376,7611.5126953125
"941",7750,7837.75,7350.5,7646.64990234375,1169729,7548.77587890625
"942",7695,7894.9501953125,7651.10009765625,7855.64990234375,1660575,7755.1005859375
"943",7870,7919.9501953125,7461,7482.14990234375,3112233,7386.38134765625
"944",7540,7596,7353.39990234375,7484.25,1572302,7388.4541015625
"945",7480,7549.7001953125,7313.0498046875,7400.2001953125,948334,7305.48046875
"946",7430,7500.2001953125,7220,7413.9501953125,1037314,7319.05419921875
"947",7466.7001953125,7555,7400.25,7455.35009765625,687116,7359.92431640625
"948",7486,7538.7998046875,7451,7516.25,668704,7420.044921875
"949",7561,7569,7515,7525.10009765625,94033,7428.78173828125
"950",7543.89990234375,7713.14990234375,7486,7673.64990234375,900301,7575.43017578125
"951",7700,7754.39990234375,7550,7577.5,800247,7480.5107421875
"952",7545,7610,7505,7581.4501953125,464989,7484.41064453125
"953",7570.2001953125,7600.9501953125,7410,7452.7001953125,634400,7357.30859375
"954",7500,7600.25,7453,7579.10009765625,497128,7482.09033203125
"955",7579,7627.4501953125,7490,7534.25,402518,7437.814453125
"956",7525,7650,7500.75,7555.7001953125,598049,7458.98974609375
"957",7528,7692,7521.25,7607.64990234375,645574,7510.27490234375
"958",7620,7697.7001953125,7440,7484.9501953125,772539,7389.1455078125
"959",7492,7514.5,6990.0498046875,7058.2998046875,1935243,6967.95654296875
"960",7000,7178,6924.10009765625,7114.2998046875,1187589,7023.23974609375
"961",7160,7319.7998046875,7066,7177.2998046875,1099380,7085.43310546875
"962",7150,7205,7086.7998046875,7125.7998046875,615486,7034.59228515625
"963",7021,7047.89990234375,6775,6807.0498046875,1689082,6719.92236328125
"964",6767,6980,6678.2998046875,6905.75,1491815,6817.35888671875
"965",6910,7199.7998046875,6849.25,6997.25,2195539,6907.6875
"966",7032.2001953125,7107.7001953125,6951,7038.7001953125,1136768,6948.607421875
"967",7090,7210,7022.39990234375,7180.5,847704,7088.59228515625
"968",7160,7233.7998046875,7055,7069.25,816411,6978.76611328125
"969",7069.25,7095.89990234375,6938.10009765625,6951.75,858253,6862.77001953125
"970",7048,7170,6958,7103.14990234375,1079608,7012.232421875
"971",7120,7386.35009765625,7120,7361.5,1402691,7267.275390625
"972",7400,7468.10009765625,7337,7440.2998046875,1076950,7345.06689453125
"973",7374,7467,7360,7452.5,679145,7357.11083984375
"974",7470,7477,7199,7218.75,1298599,7126.3525390625
"975",7180,7180,7035,7065.89990234375,1276481,6975.458984375
"976",7072.5,7072.5,6831,6847.25,1817528,6759.60791015625
"977",6945,7063.4501953125,6932.89990234375,7028.85009765625,1768318,6938.8837890625
"978",7000,7025,6865,6901.10009765625,1680511,6812.7685546875
"979",6850,6864.85009765625,6492.60009765625,6634.14990234375,2226319,6549.2353515625
"980",6725.14990234375,6750,6540,6577.5498046875,1375591,6493.35986328125
"981",6635,6790.75,6623.7998046875,6771.2001953125,1267898,6684.53173828125
"982",6840,6993.5,6838.25,6917.75,1339399,6829.205078125
"983",6984.89990234375,6987.9501953125,6757.60009765625,6852,980774,6764.296875
"984",6751,6908.7998046875,6654.0498046875,6890.75,912360,6802.55078125
"985",6980,6980,6861.75,6906.64990234375,862464,6818.2470703125
"986",6884.89990234375,6949.9501953125,6853.0498046875,6911.64990234375,532379,6823.18359375
"987",6899.89990234375,6944.9501953125,6856.89990234375,6871.10009765625,658992,6783.15283203125
"988",6882,6999,6875.5498046875,6977.2998046875,769907,6887.99267578125
"989",6975,7243.9501953125,6975,7219.60009765625,1269725,7127.1923828125
"990",7250,7375,7235.5,7343,959173,7249.01220703125
"991",7469.89990234375,7691.14990234375,7415,7670.7998046875,2583262,7572.61669921875
"992",7525,7779.35009765625,7521,7748.25,1535986,7649.0751953125
"993",7763.9501953125,7785,7585,7659.35009765625,1165951,7561.31298828125
"994",7686,7759,7669.75,7731.2998046875,639060,7632.34228515625
"995",7739,7759.9501953125,7571,7669.85009765625,1037912,7571.67919921875
"996",7726,7869,7691.7998046875,7774.5,1458404,7674.9892578125
"997",7828,7849.5498046875,7774,7808.35009765625,616374,7708.40673828125
"998",7775,7846.10009765625,7728.5,7832.2001953125,569635,7731.951171875
"999",7819.5,7910,7801.5498046875,7852.60009765625,679774,7752.08984375
"1000",7899.9501953125,7945,7716.0498046875,7744,1130024,7644.87939453125
"1001",7850,8045,7473,7571.7998046875,5000317,7474.8837890625
"1002",7610,7650,7401,7530.25,2910383,7433.86572265625
"1003",7402.5,7499,7305.85009765625,7373.75,1370450,7279.369140625
"1004",7350,7350,6817.7001953125,6931.75,2502582,6843.0263671875
"1005",6900,6996,6752.2001953125,6963.75,2525934,6874.61669921875
"1006",6823.60009765625,6902.35009765625,6708.10009765625,6837,1761028,6749.48876953125
"1007",6961.0498046875,7045.60009765625,6845,6867.25,1467522,6779.3515625
"1008",6979.89990234375,7075.89990234375,6930.10009765625,7000.25,1251249,6910.64892578125
"1009",7075.89990234375,7115.7998046875,6886,7014.60009765625,1383449,6924.81591796875
"1010",7100,7280,7095,7247.4501953125,1339821,7154.68603515625
"1011",7253,7287.0498046875,7100,7110.64990234375,839856,7019.63623046875
"1012",7090,7188.39990234375,7055,7158.39990234375,823208,7066.775390625
"1013",7165,7165,6881,6930.60009765625,1183012,6841.89111328125
"1014",7000,7147,6914.7001953125,7055,1640542,6964.6982421875
"1015",7128.5498046875,7157.89990234375,7070,7117.35009765625,649166,7026.25048828125
"1016",7135,7240,7065,7137,1244200,7045.6494140625
"1017",7040,7079.9501953125,6921.0498046875,7011.60009765625,1276461,6921.85400390625
"1018",6810,6930,6744.0498046875,6785.9501953125,1169766,6699.0927734375
"1019",6800,7195,6785.9501953125,7142.0498046875,1346820,7050.634765625
"1020",7185,7224.9501953125,7050,7068.60009765625,1054041,6978.12451171875
"1021",7120,7128,6982,7082.4501953125,903616,6991.79736328125
"1022",7020,7116,7010,7030.10009765625,762517,6940.11767578125
"1023",7000,7080.89990234375,6911,7006.35009765625,816664,6916.67138671875
"1024",6800,7036.14990234375,6789,7011.35009765625,1258732,6921.607421875
"1025",7060,7117.35009765625,7027.4501953125,7044.5498046875,795228,6954.3818359375
"1026",6800,6900.2001953125,6592.4501953125,6627.7998046875,1930040,6542.966796875
"1027",6800,6989.9501953125,6759,6969.39990234375,1413281,6880.19384765625
"1028",6860,7025,6806.60009765625,7002.2998046875,1580891,6912.67236328125
"1029",6918,6936.35009765625,6762,6831.5498046875,1608009,6744.1083984375
"1030",6920,6944.2998046875,6725,6748.35009765625,1333999,6661.9736328125
"1031",6688.39990234375,6698,6500,6537.89990234375,1996509,6454.21728515625
"1032",6350,6370,6100,6125,2843588,6046.6025390625
"1033",6128,6217.35009765625,5912.89990234375,6161.85009765625,2885783,6082.98046875
"1034",6219.5,6525,6121.85009765625,6472.5,2280131,6389.654296875
"1035",6794,6794,6501,6584.89990234375,2091561,6500.615234375
"1036",6550,6685,6490.0498046875,6628,1264771,6543.1640625
"1037",6601,6689,6500,6665.4501953125,1266846,6580.134765625
"1038",6677.2001953125,6750,6605,6666.5498046875,1479270,6581.22021484375
"1039",6780,6899.39990234375,6743.35009765625,6840.60009765625,1633596,6753.04345703125
"1040",6947.7001953125,7056.89990234375,6930.10009765625,6994.39990234375,1670678,6904.8740234375
"1041",7000,7018.75,6850,6870.39990234375,962019,6782.46142578125
"1042",6870,7010,6767,6985.7998046875,1273796,6896.38427734375
"1043",7050,7104,6970,7004.7998046875,1176750,6915.14111328125
"1044",6969,7035.5498046875,6881.25,6997.5498046875,783716,6907.9833984375
"1045",7059,7067.4501953125,6940,6973.5,702373,6884.24169921875
"1046",6990,7035,6870,7001.39990234375,936973,6911.78466796875
"1047",7040,7060,6984.5,7039.35009765625,715950,6949.2490234375
"1048",7100,7274.4501953125,7099,7251.85009765625,1272254,7159.029296875
"1049",7287.9501953125,7445,7240.64990234375,7259.9501953125,1633011,7167.02587890625
"1050",7229.9501953125,7449,7220.2998046875,7408.10009765625,871513,7313.279296875
"1051",7449,7590.89990234375,7430,7490.64990234375,1049759,7394.7724609375
"1052",7435,7479.9501953125,7330,7388.4501953125,1072082,7293.880859375
"1053",7350,7425,7300,7346.9501953125,767031,7252.912109375
"1054",7310,7356,7270,7290.2001953125,718266,7196.88818359375
"1055",7328.2998046875,7425,7260,7366.60009765625,881973,7272.31005859375
"1056",7345.0498046875,7384,7295,7336.64990234375,597508,7242.74365234375
"1057",7299.9501953125,7299.9501953125,7220,7274.5,805598,7181.388671875
"1058",7313,7380,7282.0498046875,7328.4501953125,672317,7234.6484375
"1059",7265.5,7375,7231.60009765625,7261.4501953125,758222,7168.50634765625
"1060",7300,7443.2998046875,7151,7259.5498046875,1191110,7166.63037109375
"1061",7274.9501953125,7294.7001953125,6960,7032.5,1558181,6942.48681640625
"1062",7099,7187,7047.2998046875,7138.10009765625,875343,7046.7353515625
"1063",7080,7207,7071.39990234375,7110.75,807987,7019.73486328125
"1064",7000,7074.9501953125,6950,7005.5,684953,6915.83251953125
"1065",7131,7262.9501953125,7097,7240.5498046875,1012419,7147.873046875
"1066",7100,7100,6688.85009765625,6714.10009765625,3984357,6628.162109375
"1067",6748,6805,6580,6727.64990234375,2499094,6641.53857421875
"1068",6800,6823.60009765625,6651,6671.7998046875,1337517,6586.40283203125
"1069",6550,6649.85009765625,6525.5,6626.14990234375,1238741,6541.33740234375
"1070",6629.89990234375,6667.7998046875,6290,6339.75,1649115,6258.603515625
"1071",6400,6497.4501953125,6290,6309.4501953125,1486028,6228.69140625
"1072",6201,6205.0498046875,5975,6000.2998046875,3064865,5923.49853515625
"1073",5961,6135.25,5832.5498046875,6036.9501953125,1935648,5959.6796875
"1074",6000,6113.0498046875,5900,5928.4501953125,1177933,5852.56787109375
"1075",5957,5996.60009765625,5737,5807,1861339,5732.6728515625
"1076",5750,5764.75,5505.89990234375,5593.39990234375,2494044,5521.80615234375
"1077",5700,5749,5500,5515.75,2105315,5445.15087890625
"1078",5575,5711.9501953125,5488,5645.39990234375,1414955,5573.140625
"1079",5660,5849,5652,5837.2998046875,1401770,5762.583984375
"1080",5889.9501953125,5956.7001953125,5790,5815.2001953125,1655094,5740.767578125
"1081",5651,5745,5611,5707,1065025,5633.95263671875
"1082",5840,5841.9501953125,5712,5769.60009765625,1098610,5695.75146484375
"1083",5825,5906.25,5771.2001953125,5794,968021,5719.8388671875
"1084",5783,5833,5725,5798.7998046875,1084069,5724.5771484375
"1085",5839,5877.7001953125,5801.7998046875,5827.39990234375,867598,5752.8115234375
"1086",5850,5875.4501953125,5653.39990234375,5817.7998046875,1259546,5743.33447265625
"1087",5900,6077,5861.0498046875,5993.5,1625805,5916.78564453125
"1088",6088,6127,6041.10009765625,6111.2001953125,817484,6032.97900390625
"1089",6110,6169.2001953125,6016.4501953125,6082.14990234375,1548966,6004.30029296875
"1090",6060,6130,5977.25,6010.14990234375,887620,5933.22216796875
"1091",6007,6080,5949.2001953125,6057.85009765625,750809,5980.31201171875
"1092",6125,6168,6014,6028.2001953125,1043465,5951.041015625
"1093",6008.2001953125,6050,5911,6021,737657,5943.93310546875
"1094",5980,5989.9501953125,5833.64990234375,5878.60009765625,896982,5803.35595703125
"1095",5900,6054,5802.25,5954.2998046875,1334146,5878.0869140625
"1096",5905,5931.60009765625,5855,5898.5498046875,1237674,5823.05078125
"1097",5825,5835,5652.39990234375,5667.5,2151891,5594.95751953125
"1098",5525.0498046875,5554,5325,5358.25,1932785,5289.66650390625
"1099",5347,5461,5284.2001953125,5375.75,1884541,5306.9423828125
"1100",5418,5499.89990234375,5396.14990234375,5484.9501953125,1659943,5414.74462890625
"1101",5565,5614.9501953125,5254.85009765625,5283.89990234375,2179686,5216.267578125
"1102",5220,5475,5220,5419.5498046875,1937939,5350.181640625
"1103",5428,5510,5352,5470.4501953125,1119456,5400.43017578125
"1104",5525,5564,5455,5549.14990234375,1002359,5478.123046875
"1105",5531.5,5531.5,5405,5439.60009765625,898346,5369.97509765625
