"","CIPLA.NS.Open","CIPLA.NS.High","CIPLA.NS.Low","CIPLA.NS.Close","CIPLA.NS.Volume","CIPLA.NS.Adjusted"
"178",665,673,660.599975585938,663.700012207031,1814726,635.454895019531
"179",668,678.450012207031,645.75,660.599975585938,3043018,632.486877441406
"180",668,671.549987792969,638.400024414062,653.200012207031,2276641,625.401794433594
"181",662,668.950012207031,640.799987792969,645.599975585938,2766326,618.125183105469
"182",644,665.799987792969,643,661.75,2295464,633.587951660156
"183",664.450012207031,675.25,656,672.799987792969,2131833,644.167724609375
"184",675,677,655.950012207031,659.349975585938,3433359,631.2900390625
"185",659.349975585938,663,647.200012207031,654.049987792969,1862405,626.215576171875
"186",653.049987792969,659,643.5,654.150024414062,1309530,626.311401367188
"187",650,663.950012207031,650,654.549987792969,1533990,626.694396972656
"188",650.099975585938,654.650024414062,632.099975585938,638.400024414062,1736407,611.231689453125
"189",635.299987792969,649.549987792969,631,636.650024414062,1806150,609.556091308594
"190",636.599975585938,642.650024414062,628.450012207031,638.799987792969,1564640,611.614562988281
"191",639.5,643.099975585938,625.25,639.349975585938,1535781,612.141235351562
"192",639.349975585938,651,633.299987792969,639.599975585938,1881053,612.380615234375
"193",627.5,633.799987792969,613.049987792969,616.200012207031,1707508,589.976501464844
"194",620,627.200012207031,612.599975585938,622.900024414062,2085360,596.391296386719
"195",623,649.799987792969,618.049987792969,647.849975585938,2666868,620.279418945312
"196",647.849975585938,651.650024414062,637.349975585938,639.75,1510216,612.524108886719
"197",644.900024414062,646,637,640.450012207031,1280980,613.1943359375
"198",640.299987792969,645.549987792969,626.099975585938,633.799987792969,2267774,606.827392578125
"199",635.200012207031,640.650024414062,626.849975585938,629.650024414062,1399755,602.854064941406
"200",628.799987792969,632,616,622.349975585938,1370461,595.864685058594
"201",625.5,635,615.599975585938,621.299987792969,987144,594.859375
"202",618.549987792969,624,605.150024414062,609,5739386,583.082885742188
"203",609.200012207031,612.349975585938,598.650024414062,603.700012207031,1935618,578.008361816406
"204",602.349975585938,638.200012207031,601.450012207031,635.150024414062,1614423,608.119995117188
"205",636,636.700012207031,608.099975585938,610.349975585938,2418471,584.375244140625
"206",612,631.75,606.299987792969,629.25,2305046,602.471008300781
"207",630,631.950012207031,614,615.400024414062,1442392,589.21044921875
"208",619.950012207031,619.950012207031,605.5,607.099975585938,1566053,581.263549804688
"209",607.400024414062,617.5,557.099975585938,563.049987792969,12941350,539.08837890625
"210",555,555,527.349975585938,530.799987792969,16941828,508.210754394531
"211",536,536,532.099975585938,533.349975585938,698244,510.652252197266
"212",535.5,535.799987792969,524,526.950012207031,6125274,504.524566650391
"213",530,541.900024414062,529.049987792969,531.849975585938,7669697,509.216064453125
"214",534,534,526.5,528.099975585938,2410643,505.625701904297
"215",530.599975585938,532.599975585938,517,519.549987792969,2740756,497.439483642578
"216",521.900024414062,525,514.450012207031,519.150024414062,2661535,497.056549072266
"217",521.700012207031,534,521.099975585938,530.599975585938,3483625,508.019226074219
"218",535,536,523.950012207031,528.25,1913914,505.769287109375
"219",528,529.849975585938,518.650024414062,520.700012207031,1707971,498.540588378906
"220",522.799987792969,528.049987792969,521.299987792969,522.150024414062,1749806,499.928955078125
"221",523,525,511.75,517.950012207031,2045318,495.907653808594
"222",520,523.75,512.799987792969,522.099975585938,1728468,499.880981445312
"223",526,526.950012207031,513.049987792969,517.650024414062,2100159,495.620422363281
"224",519.200012207031,523.950012207031,513.599975585938,515.299987792969,2003272,493.370391845703
"225",518,526.400024414062,516,524.700012207031,2799578,502.370391845703
"226",528,542,527,540.849975585938,3855382,517.8330078125
"227",542,545.400024414062,534.099975585938,535.799987792969,2033213,512.997985839844
"228",536,549,535.049987792969,546.450012207031,3400053,523.194763183594
"229",546,548.900024414062,525.299987792969,528.450012207031,2192065,505.960784912109
"230",528,528,511,515.299987792969,2562048,493.370391845703
"231",520,530.650024414062,512,513.599975585938,3503808,491.742736816406
"232",509.899993896484,514.849975585938,503.100006103516,512.549987792969,2201377,490.737396240234
"233",503,523.950012207031,503,518.700012207031,2326059,496.625732421875
"234",522.900024414062,534.299987792969,521.099975585938,531.299987792969,1683131,508.689575195312
"235",532,533.799987792969,519.200012207031,527,2234487,504.572540283203
"236",528.349975585938,533.799987792969,516.650024414062,521.75,1950888,499.545867919922
"237",524,529.349975585938,520.700012207031,523.650024414062,1196871,501.365112304688
"238",524,527,520.049987792969,522.900024414062,1628240,500.647003173828
"239",524,528.599975585938,522.549987792969,524.75,1241000,502.418182373047
"240",523.700012207031,526,515.400024414062,520.25,2074097,498.109741210938
"241",521,523.950012207031,514.299987792969,516.650024414062,1758710,494.662933349609
"242",518.799987792969,520.799987792969,513,518.799987792969,1214348,496.721435546875
"243",515.599975585938,519,507.299987792969,514.299987792969,1318560,492.412963867188
"244",518.900024414062,521,514,517.900024414062,1351636,495.859741210938
"245",514.299987792969,525.349975585938,514.299987792969,522,1933464,499.785308837891
"246",522,526,517.200012207031,519.5,1897948,497.391662597656
"247",520,524,518.650024414062,523.049987792969,1361809,500.790588378906
"248",521.900024414062,522.5,513.150024414062,514.549987792969,1243067,492.652313232422
"249",516.5,520.5,511.200012207031,512.400024414062,2086150,490.593841552734
"250",513,514.900024414062,508.049987792969,512.799987792969,1651456,490.976776123047
"251",516,517.75,510.299987792969,514.049987792969,1168002,492.173583984375
"252",516,517.200012207031,511.25,513.650024414062,1765015,491.790618896484
"253",515.549987792969,516.75,507.5,510.100006103516,1929305,488.391662597656
"254",509,514.900024414062,509,513.25,1252439,491.407653808594
"255",513.400024414062,519,508.25,510.200012207031,2051418,488.487457275391
"256",510.200012207031,514,505.600006103516,511.950012207031,1472415,490.162994384766
"257",514.5,515.349975585938,509.5,514.950012207031,1177377,493.035278320312
"258",515,515.950012207031,509,511.5,1446921,489.732055664062
"259",512.5,514.950012207031,507.600006103516,509.600006103516,1598184,487.912963867188
"260",510.200012207031,513,507.299987792969,509.399993896484,1502360,487.721496582031
"261",510,514.200012207031,508.200012207031,509.25,1150380,487.577850341797
"262",510,511.399993896484,502.450012207031,507.100006103516,1455953,485.519378662109
"263",510,511.700012207031,507.100006103516,509.299987792969,1358623,487.625732421875
"264",510,510.700012207031,496.100006103516,500.700012207031,1620195,479.391784667969
"265",502.100006103516,508.600006103516,501.350006103516,507.649993896484,1193442,486.045959472656
"266",509,509,489.100006103516,492.149993896484,3215535,471.205596923828
"267",489.100006103516,507.549987792969,483.75,505.049987792969,2675481,483.556610107422
"268",504.950012207031,507.100006103516,497.700012207031,505.799987792969,1524621,484.274719238281
"269",506,519.849975585938,504.25,517.299987792969,2203919,495.285278320312
"270",517.650024414062,522.549987792969,512.5,521.349975585938,1380838,499.162902832031
"271",521,521,506.200012207031,509.600006103516,1480952,487.912963867188
"272",506.549987792969,514,501.200012207031,508,4358002,486.381072998047
"273",510.5,546.700012207031,504.100006103516,534.950012207031,8775759,512.184265136719
"274",537.099975585938,546.599975585938,528.150024414062,532.900024414062,4417618,510.221466064453
"275",532.849975585938,543.700012207031,531.200012207031,534.25,2747159,511.514007568359
"276",538.700012207031,545.900024414062,535.849975585938,543.299987792969,2989919,520.178833007812
"277",540.049987792969,545.700012207031,536.099975585938,543.299987792969,2252766,520.178833007812
"278",542.900024414062,556,537.400024414062,542.900024414062,2766535,519.795837402344
"279",540,551.400024414062,528.5,540.549987792969,2491806,517.545959472656
"280",542,545.049987792969,532.299987792969,541.150024414062,1590101,518.120239257812
"281",544.799987792969,545,536.75,539.650024414062,1879600,516.684143066406
"282",540.200012207031,543.200012207031,538.650024414062,541.099975585938,1208930,518.072448730469
"283",542.849975585938,547.900024414062,540.5,545.5,1093548,522.28515625
"284",543.799987792969,546.099975585938,539.099975585938,541.299987792969,1592112,518.263916015625
"285",541.5,550.849975585938,541,548.299987792969,1961905,524.965942382812
"286",545.099975585938,553.650024414062,538.049987792969,550.400024414062,1952961,526.976623535156
"287",551,555.349975585938,544.25,551.900024414062,2389977,528.412902832031
"288",555,558.299987792969,546,554.549987792969,2618486,530.950073242188
"289",555,555.299987792969,547.400024414062,551.549987792969,2430914,528.077697753906
"290",550,551.5,546.549987792969,548.650024414062,1644098,525.301208496094
"291",551,552,541.950012207031,547.549987792969,1587182,524.247924804688
"292",547.650024414062,550,539.650024414062,541.349975585938,1144534,518.311767578125
"293",541,543.400024414062,538.25,539.950012207031,2618767,516.971435546875
"294",542,542,535.5,540.099975585938,2342102,517.114929199219
"295",541.900024414062,543.650024414062,537.299987792969,538.75,2049339,515.822509765625
"296",542,542.5,531,532.799987792969,1582245,510.125640869141
"297",532.049987792969,534.099975585938,530.5,532.75,1490894,510.077758789062
"298",534.099975585938,535.400024414062,528.950012207031,532.599975585938,2019240,509.934234619141
"299",533.049987792969,535.799987792969,529,534.5,1266863,511.753326416016
"300",537.150024414062,537.700012207031,530.200012207031,533.650024414062,874797,510.939575195312
"301",532,534.799987792969,531.099975585938,533.25,1255306,510.556488037109
"302",534.900024414062,539,523.599975585938,526.799987792969,1579084,504.381011962891
"303",525.599975585938,528.700012207031,516.200012207031,526.849975585938,1874898,504.428771972656
"304",528.5,532.5,525.700012207031,529.299987792969,3044792,506.774627685547
"305",531.400024414062,533.599975585938,524.049987792969,525.5,1217387,503.136322021484
"306",525.299987792969,527.349975585938,522.299987792969,525.599975585938,4133379,503.232086181641
"307",516.299987792969,528.75,516.299987792969,525.650024414062,4091454,503.279907226562
"308",529.950012207031,529.950012207031,521.150024414062,522.650024414062,1268431,500.40771484375
"309",523,524.799987792969,519.099975585938,520.450012207031,3276338,498.301208496094
"310",519,522,517.5,521,5555991,498.827789306641
"311",531.400024414062,541,526,532.099975585938,9784780,509.455444335938
"312",536.5,536.900024414062,522.700012207031,525.400024414062,2429845,503.040588378906
"313",526.25,534.5,525.400024414062,532,2301681,509.359619140625
"314",531.549987792969,551.75,530.799987792969,546.450012207031,5992326,523.194763183594
"315",546.349975585938,554.700012207031,542,544.849975585938,2977870,521.662841796875
"316",547.950012207031,556.700012207031,545.299987792969,554.849975585938,4347530,531.237243652344
"317",555,569.200012207031,552,566.299987792969,2252373,542.199951171875
"318",570,571.75,556.599975585938,559.349975585938,2246831,535.545776367188
"319",562,566.650024414062,553.200012207031,561.549987792969,2306549,537.652038574219
"320",560,566,556.599975585938,561.099975585938,1205612,537.221252441406
"321",562.5,575.950012207031,560.400024414062,561.700012207031,2179959,537.795837402344
"322",561.400024414062,564.5,553.200012207031,558.549987792969,1896565,534.77978515625
"323",558.700012207031,563.950012207031,551.150024414062,555.599975585938,2416194,531.955322265625
"324",558.25,572.900024414062,557.200012207031,567.950012207031,2593397,543.77978515625
"325",569.900024414062,571.049987792969,558.650024414062,565,1914026,540.955322265625
"326",563,569.700012207031,556.700012207031,565.599975585938,1700976,541.52978515625
"327",568,573,561.650024414062,564.5,2758638,540.476623535156
"328",556,564.5,556,563.349975585938,1715311,539.37548828125
"329",564,566.299987792969,555.150024414062,557.950012207031,1478212,534.205444335938
"330",556,561.400024414062,549,558,1890174,534.253234863281
"331",559.900024414062,561.049987792969,548.700012207031,557.75,1672967,534.013854980469
"332",557.75,562.700012207031,551,555.549987792969,1687480,531.907531738281
"333",552,556.75,529.599975585938,546.700012207031,2027570,523.434204101562
"334",546,560.75,541.200012207031,556,1822829,532.33837890625
"335",554,562.5,551.5,555.700012207031,1396473,532.051147460938
"336",554,556.700012207031,541.049987792969,550.200012207031,2589467,526.785217285156
"337",549,551.950012207031,541,544.150024414062,1194005,520.99267578125
"338",560,567,550.400024414062,565.450012207031,1586746,541.386108398438
"339",565.450012207031,580,552.75,559.349975585938,4286383,535.545776367188
"340",562,574,550.049987792969,553,7762734,529.466064453125
"341",561.900024414062,568.900024414062,543.75,564.75,5640728,540.715942382812
"342",569.200012207031,572.5,559.450012207031,570.599975585938,1796355,546.317016601562
"343",570,586,568,578.700012207031,1959075,554.072326660156
"344",579,584.200012207031,571.5,577.950012207031,2469586,553.354248046875
"345",577.400024414062,582.450012207031,559.900024414062,564.349975585938,1948077,540.332946777344
"346",560.099975585938,563.5,554.25,561.950012207031,2577559,538.03515625
"347",562.700012207031,569,550.849975585938,558.849975585938,1912387,535.067016601562
"348",559,569.450012207031,552.5,568.25,1284381,544.067016601562
"349",564,575,561.099975585938,562.650024414062,1558827,538.705322265625
"350",565,568.299987792969,556.549987792969,559.799987792969,1750285,535.976684570312
"351",565,565,542,549.5,2696228,526.114929199219
"352",550.599975585938,562.599975585938,550,554.549987792969,1708042,530.950073242188
"353",555.400024414062,566.400024414062,551,559.849975585938,2518184,536.024475097656
"354",558.900024414062,567,556.25,561.599975585938,1253337,537.700012207031
"355",560.049987792969,566.599975585938,559.25,564.599975585938,1594956,540.572326660156
"356",560.150024414062,564.450012207031,554.150024414062,555.599975585938,1808363,531.955322265625
"357",555.5,556.599975585938,543.849975585938,545.150024414062,1267159,521.950073242188
"358",545.200012207031,555.5,545.049987792969,547.599975585938,1257992,524.295776367188
"359",550.599975585938,551.900024414062,532.549987792969,533.700012207031,1137906,510.987335205078
"360",531.799987792969,552.450012207031,528.650024414062,551.299987792969,1986432,527.83837890625
"361",549.849975585938,553.799987792969,545.200012207031,551.549987792969,1534007,528.077697753906
"362",548.549987792969,552.450012207031,545.099975585938,549.900024414062,981017,526.497985839844
"363",548.950012207031,554.950012207031,546.549987792969,550.049987792969,805704,526.641479492188
"364",550,558.799987792969,548,556.549987792969,1020879,532.864929199219
"365",556.849975585938,563.900024414062,550.299987792969,551.950012207031,1323494,528.460632324219
"366",551.900024414062,556.700012207031,546.349975585938,553.450012207031,996578,529.896911621094
"367",555.700012207031,559.349975585938,553.150024414062,555.799987792969,565463,532.146911621094
"368",557.150024414062,558.5,551.5,555.349975585938,565414,531.716003417969
"369",555.349975585938,556.700012207031,549.450012207031,553.25,797387,529.705261230469
"370",554.650024414062,555.650024414062,550.599975585938,551.549987792969,639531,528.077697753906
"371",551.549987792969,554.25,549.200012207031,550,796604,526.593627929688
"372",547,549,534.650024414062,538.450012207031,1490078,515.53515625
"373",536.799987792969,552.450012207031,536.799987792969,548.799987792969,1472836,525.444763183594
"374",545.349975585938,551.150024414062,541.849975585938,544.950012207031,1045560,521.758483886719
"375",549,553.799987792969,546,552.400024414062,726448,528.891540527344
"376",554,566.5,547.200012207031,556.799987792969,1485506,533.104248046875
"377",559.900024414062,560.5,548.599975585938,550.549987792969,842129,527.120239257812
"378",554.75,558.450012207031,549.400024414062,553.549987792969,1460303,529.992614746094
"379",554,558.5,547.450012207031,557.549987792969,1034734,533.822265625
"380",558.849975585938,559,545.5,547,1355289,523.721313476562
"381",550.799987792969,552,535.5,536.700012207031,783708,513.859741210938
"382",536.700012207031,540,526.200012207031,530.950012207031,1816845,508.354431152344
"383",531,535.200012207031,521,528.900024414062,2353027,506.391632080078
"384",529,529,517.049987792969,518.75,2707033,496.673583984375
"385",521.349975585938,539.200012207031,519,536.650024414062,3183510,513.811828613281
"386",533.200012207031,539.900024414062,528.25,532.099975585938,1371242,509.455444335938
"387",531.599975585938,534.950012207031,520.25,522.25,735045,500.024597167969
"388",522.200012207031,533.599975585938,517.799987792969,520,1665158,497.870422363281
"389",516.900024414062,522.700012207031,506,521.099975585938,1828077,501.818664550781
"390",516.150024414062,519.450012207031,509.200012207031,512.450012207031,1289007,493.48876953125
"391",509,519.700012207031,508.700012207031,516.099975585938,1574251,497.003692626953
"392",513.799987792969,520.799987792969,512.25,518.900024414062,2162918,499.700134277344
"393",518,527,496.850006103516,500.149993896484,7425849,481.643859863281
"394",502.700012207031,525.849975585938,501.649993896484,518.299987792969,4668643,499.122253417969
"395",504.75,510,493.799987792969,503.049987792969,6750611,484.436584472656
"396",505.899993896484,511.700012207031,481.549987792969,484.5,5172748,466.572937011719
"397",484.5,486.899993896484,473.049987792969,475.75,2952687,458.146697998047
"398",477.450012207031,483.25,465,478.299987792969,2376714,460.602355957031
"399",477,483.399993896484,474.5,476.100006103516,1279325,458.483764648438
"400",478.5,485.549987792969,474.600006103516,475.850006103516,1211272,458.242980957031
"401",478.850006103516,481.700012207031,470.549987792969,478.700012207031,1606901,460.987548828125
"402",478.600006103516,479,466.950012207031,468.049987792969,1065506,450.731628417969
"403",464.899993896484,469.950012207031,460.600006103516,464,1398888,446.831481933594
"404",464,467.350006103516,449.200012207031,465.899993896484,2217428,448.6611328125
"405",468.100006103516,470.950012207031,454.899993896484,466.549987792969,2158865,449.287139892578
"406",468.5,469.850006103516,458.450012207031,465.350006103516,2992115,448.131530761719
"407",465.799987792969,476.200012207031,460.149993896484,464.25,2193022,447.072204589844
"408",465.5,468,456.549987792969,465.200012207031,1410078,447.987091064453
"409",468,475.200012207031,461.450012207031,472.450012207031,1126818,454.968780517578
"410",467,471.25,461,469.549987792969,1564714,452.176116943359
"411",471.100006103516,475,467.049987792969,471.399993896484,2339657,453.957641601562
"412",472,479.75,470.600006103516,478.399993896484,1216510,460.698638916016
"413",479,482.5,473.75,474.899993896484,1668897,457.328125
"414",475,478.700012207031,472.100006103516,475,780846,457.424438476562
"415",474,478.299987792969,468.049987792969,471.799987792969,996410,454.342834472656
"416",474,474,464.399993896484,467.799987792969,1179858,450.490844726562
"417",468.049987792969,469.649993896484,464.5,469,818854,451.646484375
"418",467,472,464.100006103516,470.5,1257381,453.090911865234
"419",471.950012207031,472.399993896484,457,460.649993896484,1753611,443.605407714844
"420",461.399993896484,462.799987792969,454.350006103516,458.649993896484,1656705,441.679382324219
"421",458.649993896484,461.950012207031,449.899993896484,452.049987792969,1027073,435.323638916016
"422",454.200012207031,465,445.5,463.299987792969,2558072,446.157348632812
"423",468,472.299987792969,445,448.899993896484,2819792,432.290191650391
"424",450,455.049987792969,446.600006103516,450.25,1959468,433.590240478516
"425",449.899993896484,450,432.200012207031,434.600006103516,3524655,418.519287109375
"426",439,440.450012207031,430.399993896484,438.450012207031,3960277,422.226867675781
"427",438.450012207031,446,435.700012207031,439.399993896484,3151119,423.141662597656
"428",430,432.799987792969,418,425.5,6307161,409.756011962891
"429",426.899993896484,426.899993896484,402.700012207031,412.649993896484,4914716,397.381439208984
"430",411,421,406.5,418.100006103516,2639852,402.629852294922
"431",419.5,431.299987792969,416.149993896484,418.350006103516,4182360,402.870574951172
"432",419.950012207031,419.950012207031,405.5,408.25,2564196,393.144256591797
"433",408.299987792969,427,407.5,423.350006103516,4117690,407.685546875
"434",423.100006103516,427.299987792969,418.549987792969,422.149993896484,2381621,406.529968261719
"435",422.549987792969,443,389.549987792969,441.350006103516,17354782,425.019561767578
"436",441.350006103516,446.450012207031,433.5,440.899993896484,5861895,424.586181640625
"437",440,448.5,435.350006103516,446.549987792969,3153015,430.027130126953
"438",446.299987792969,447.850006103516,438.950012207031,446.799987792969,2180925,430.267852783203
"439",445.299987792969,447.700012207031,439.399993896484,446.299987792969,1818421,429.786346435547
"440",448.5,451.149993896484,440.100006103516,444.149993896484,2850227,427.715972900391
"441",441.25,457.75,440.200012207031,453.899993896484,2333810,437.105102539062
"442",453.649993896484,456.799987792969,448.100006103516,454.25,2262575,437.442230224609
"443",455,456,443.549987792969,446.850006103516,1733751,430.316009521484
"444",447.100006103516,461.450012207031,441.75,459.850006103516,2647759,442.835021972656
"445",462,463.899993896484,459.5,461.049987792969,179612,443.990570068359
"446",463.899993896484,478.399993896484,462,473.049987792969,3498572,455.546569824219
"447",478.950012207031,478.950012207031,462.25,465,2640132,447.794464111328
"448",465,472.700012207031,460.149993896484,466.850006103516,3944718,449.575988769531
"449",467.299987792969,474.200012207031,462.399993896484,469.200012207031,3649879,451.839050292969
"450",471.399993896484,478.5,467.049987792969,468.299987792969,2393325,450.972290039062
"451",470.149993896484,475.5,465.149993896484,467.850006103516,1391429,450.539001464844
"452",469.049987792969,487.950012207031,464.25,480.850006103516,17751556,463.058013916016
"453",482,487.399993896484,470,471.850006103516,5892783,454.390960693359
"454",470.100006103516,470.100006103516,461.25,462.5,4300075,445.386962890625
"455",459.399993896484,459.399993896484,451.75,454.850006103516,4109355,438.02001953125
"456",452,455,446,447.899993896484,3001272,431.327178955078
"457",445.200012207031,458.200012207031,442.649993896484,451.399993896484,2659601,434.697662353516
"458",448,468.049987792969,435.399993896484,463.25,10693852,446.109222412109
"459",463,472,457.649993896484,460.600006103516,2847404,443.557250976562
"460",461.200012207031,477.5,459.549987792969,472.100006103516,5080106,454.631744384766
"461",472,483.700012207031,468.649993896484,482.600006103516,4080054,464.743225097656
"462",482.600006103516,492.299987792969,476.600006103516,485.5,5600894,467.535888671875
"463",485,485,472.700012207031,478.850006103516,2778328,461.131988525391
"464",478.25,485.350006103516,475.899993896484,483.5,1465490,465.609924316406
"465",483,490.549987792969,476.700012207031,478.549987792969,3880896,460.843048095703
"466",475,475,464.549987792969,468,3494515,450.683471679688
"467",472,476.5,464.100006103516,468.350006103516,2933958,451.020538330078
"468",469.649993896484,473.399993896484,465.600006103516,466.700012207031,1307574,449.431549072266
"469",469.600006103516,469.600006103516,455.350006103516,464,2492362,446.831481933594
"470",465,465.850006103516,460,464.25,1067139,447.072204589844
"471",463,471.850006103516,462,470,1426757,452.609466552734
"472",469.5,470.299987792969,460.399993896484,461.600006103516,1483537,444.520263671875
"473",463,467,454,455.450012207031,2520045,438.597808837891
"474",457.399993896484,457.75,444.600006103516,447.899993896484,3761784,431.327178955078
"475",450.600006103516,454.950012207031,449.5,453.049987792969,2807906,436.28662109375
"476",453,453.100006103516,446.700012207031,449.950012207031,1806996,433.301330566406
"477",452.200012207031,463.100006103516,452.200012207031,461.049987792969,2730092,443.990570068359
"478",461.049987792969,465,456.600006103516,461.25,1213599,444.183227539062
"479",463.049987792969,464.75,457.5,458.25,903737,441.294189453125
"480",462.049987792969,466.200012207031,460.350006103516,463.950012207031,2434853,446.783355712891
"481",464,469.25,461.5,467.799987792969,1705929,450.490844726562
"482",465.649993896484,471.5,464.799987792969,467.600006103516,1485123,450.298248291016
"483",466.899993896484,474.450012207031,463.899993896484,465.75,2248997,448.516693115234
"484",467,469,464.5,467.850006103516,866023,450.539001464844
"485",467.25,480,465.5,478.700012207031,3262749,460.987548828125
"486",478.700012207031,482.549987792969,472.25,474.149993896484,2887784,456.605895996094
"487",474.549987792969,483.5,472.799987792969,481.100006103516,2005404,463.298736572266
"488",481.100006103516,487,478.25,479.950012207031,1809828,462.191253662109
"489",479.950012207031,484.299987792969,476.950012207031,478.200012207031,1640854,460.506072998047
"490",481,481,474.450012207031,475.899993896484,1316812,458.291107177734
"491",478.850006103516,479.899993896484,472.299987792969,473.5,1406381,455.97998046875
"492",475.799987792969,475.799987792969,467.25,469.950012207031,2252752,452.561340332031
"493",469.799987792969,469.950012207031,461.200012207031,466.75,1501855,449.479736328125
"494",466,470,463.649993896484,468.600006103516,2365554,451.261260986328
"495",467.799987792969,470.100006103516,461.600006103516,464.75,1507276,447.5537109375
"496",467.5,473.299987792969,467.5,470.100006103516,1700600,452.705780029297
"497",470.100006103516,477,469.75,473.5,1213600,455.97998046875
"498",474.5,482.450012207031,474.5,477.649993896484,1229969,459.976409912109
"499",480.600006103516,485.200012207031,479.200012207031,484.25,2160301,466.332183837891
"500",484,486.850006103516,479.549987792969,484,1413668,466.091400146484
"501",484,487.450012207031,479,480.25,1694372,462.480224609375
"502",480,482.950012207031,476.549987792969,480.299987792969,2039387,462.5283203125
"503",480.450012207031,483.149993896484,476.649993896484,480.149993896484,1206931,462.383850097656
"504",478.950012207031,479.549987792969,472.200012207031,473.399993896484,1448808,455.883636474609
"505",474.5,480.299987792969,470.25,471.600006103516,2380518,454.150299072266
"506",464.5,475.850006103516,459.350006103516,465.149993896484,5783749,447.938903808594
"507",465,467.75,456.850006103516,458.850006103516,2713370,441.872009277344
"508",457.5,466.5,454.200012207031,464.450012207031,5849003,447.264801025391
"509",465,468,458.950012207031,464.700012207031,3592413,447.505554199219
"510",464.700012207031,467.399993896484,460.350006103516,461.549987792969,1737293,444.472076416016
"511",461,461,446.350006103516,451,2766881,434.312469482422
"512",453.950012207031,453.950012207031,442.100006103516,446.899993896484,2184609,430.364166259766
"513",444,450.649993896484,439.399993896484,444.549987792969,1690394,428.101104736328
"514",446.700012207031,452.450012207031,444.200012207031,448.450012207031,2030860,431.856811523438
"515",449.549987792969,459.149993896484,437.5,447.549987792969,3637403,430.990173339844
"516",462.5,464.350006103516,435.350006103516,439.649993896484,7118843,423.382415771484
"517",440,445.899993896484,437.299987792969,443.200012207031,6386193,426.801086425781
"518",444.200012207031,451,442.100006103516,444.75,3557480,428.293762207031
"519",447.100006103516,452,443.350006103516,450.600006103516,1889638,433.927276611328
"520",454.950012207031,454.950012207031,445,446.799987792969,1683136,430.267852783203
"521",446.799987792969,448.899993896484,440.5,443.399993896484,2041017,426.993713378906
"522",444,448.899993896484,441.5,447.100006103516,1814780,430.556762695312
"523",444.5,445.75,430.100006103516,431.899993896484,4581786,415.919189453125
"524",433,437.649993896484,428.100006103516,436,2453801,419.867492675781
"525",437.799987792969,449.200012207031,437.399993896484,447.5,2359566,430.941955566406
"526",448,448.799987792969,434.5,435.75,3048500,419.626770019531
"527",436,436.700012207031,426.549987792969,430.149993896484,2569563,414.233917236328
"528",430.200012207031,431.200012207031,420,425.799987792969,2438218,410.044891357422
"529",406,425,405.799987792969,422.200012207031,8068909,406.578125
"530",411.100006103516,424,409,421.200012207031,5109022,405.615112304688
"531",413,416.450012207031,398.049987792969,402.100006103516,4200936,387.221832275391
"532",407,411.25,394.649993896484,401.950012207031,3460583,387.077362060547
"533",402,429.200012207031,402,425.299987792969,5476676,409.563385009766
"534",425.600006103516,449.799987792969,420,447.649993896484,9297945,431.08642578125
"535",447.850006103516,472,437.450012207031,440.600006103516,9637431,424.297302246094
"536",425,438.149993896484,423.049987792969,434.399993896484,2916146,418.326721191406
"537",425,432.649993896484,423.5,426.149993896484,2986596,410.381958007812
"538",425,426.149993896484,410.200012207031,417.100006103516,5314547,401.666839599609
"539",412.5,412.5,390.75,394.75,5636464,380.143859863281
"540",388,434.950012207031,355.299987792969,425.549987792969,6096891,409.804138183594
"541",416,423.899993896484,392.75,396.399993896484,5394603,381.732727050781
"542",397,422,390.75,401.75,2989674,386.884796142578
"543",411.799987792969,411.799987792969,381.700012207031,386,4200456,371.717529296875
"544",374.799987792969,390.75,362.899993896484,374.700012207031,2926091,361.772918701172
"545",379.799987792969,399.799987792969,372.450012207031,392.799987792969,4718358,379.248443603516
"546",370,406.899993896484,370,375.25,5507004,362.303924560547
"547",380,409.75,372.549987792969,377.450012207031,6649616,364.428039550781
"548",378,394.899993896484,374,376.450012207031,6418955,363.462524414062
"549",383,394.700012207031,380.5,386.149993896484,4291225,372.827880859375
"550",393,411,391.950012207031,407.649993896484,6471291,393.586120605469
"551",413.799987792969,438.700012207031,407.649993896484,431.75,9020926,416.854675292969
"552",446,446.600006103516,420,422.850006103516,9434602,408.26171875
"553",424.899993896484,430.899993896484,410.399993896484,413.75,6329668,399.475677490234
"554",425,454.700012207031,416.25,449.200012207031,17906762,433.702667236328
"555",479,513.400024414062,452,492.25,20843608,475.267425537109
"556",496.950012207031,530,490,512.75,19456188,495.060180664062
"557",564,610,564,579.599975585938,27207708,559.603881835938
"558",605,605,583,592.849975585938,15483858,572.396667480469
"559",604.450012207031,614,578.599975585938,592.349975585938,16213806,571.913940429688
"560",590,612.799987792969,582,600.450012207031,12716342,579.734497070312
"561",615,615,595,598,8304173,577.369079589844
"562",598,599.400024414062,580,585.400024414062,5856150,565.203796386719
"563",578,609.799987792969,570,592.099975585938,14471856,571.672546386719
"564",594.900024414062,599.75,585,587.200012207031,6182243,566.941650390625
"565",590,603.900024414062,579.049987792969,586.700012207031,6277840,566.458923339844
"566",586.400024414062,606,583.599975585938,599.299987792969,11127889,578.624206542969
