"","SIEMENS.NS.Open","SIEMENS.NS.High","SIEMENS.NS.Low","SIEMENS.NS.Close","SIEMENS.NS.Volume","SIEMENS.NS.Adjusted"
"516",1502,1521,1493.75,1511.15002441406,269039,1486.10986328125
"517",1510,1515,1485.55004882812,1507.09997558594,206234,1482.12683105469
"518",1506,1506,1470.55004882812,1475.94995117188,233901,1451.4931640625
"519",1482.5,1522,1460.09997558594,1494.75,1401399,1469.98156738281
"520",1490,1490,1409.25,1423.69995117188,1666879,1400.10888671875
"521",1430,1450,1411.84997558594,1420.30004882812,720405,1396.76525878906
"522",1427.40002441406,1436.94995117188,1393,1397.90002441406,521198,1374.73645019531
"523",1406.55004882812,1406.55004882812,1374.30004882812,1382.75,542961,1359.83728027344
"524",1379.65002441406,1398.90002441406,1362.09997558594,1394.09997558594,280577,1370.99938964844
"525",1402.5,1425,1399.90002441406,1421.90002441406,301671,1398.33874511719
"526",1415.44995117188,1430.25,1408.75,1412.69995117188,269766,1389.29113769531
"527",1405,1419.25,1368.15002441406,1373.80004882812,288865,1351.03588867188
"528",1382,1404.94995117188,1365,1382.75,492866,1359.83728027344
"529",1376.15002441406,1397.65002441406,1340,1346.40002441406,554695,1324.08984375
"530",1348,1363,1318.69995117188,1352.40002441406,680060,1329.99047851562
"531",1334.90002441406,1344.94995117188,1286.44995117188,1303.75,815803,1282.146484375
"532",1320,1355.69995117188,1297,1310.65002441406,417758,1288.93212890625
"533",1319.15002441406,1362.75,1301.15002441406,1356.44995117188,556071,1333.97326660156
"534",1369,1369,1310.65002441406,1333.84997558594,486589,1311.74768066406
"535",1336.09997558594,1353,1320,1335.40002441406,461450,1313.27221679688
"536",1301,1342.75,1290.55004882812,1339,381404,1316.8125
"537",1314.80004882812,1319.94995117188,1268.19995117188,1286.59997558594,576565,1265.28063964844
"538",1275,1295.05004882812,1260.5,1285.59997558594,800870,1264.29724121094
"539",1255,1258,1150.05004882812,1180.25,782047,1160.69299316406
"540",1082.19995117188,1290,1003.25,1213.65002441406,578139,1193.53967285156
"541",1165,1184.05004882812,1139.44995117188,1148.25,677424,1129.22326660156
"542",1153,1207.80004882812,1125.05004882812,1135.94995117188,466437,1117.126953125
"543",1144,1168.40002441406,1084.34997558594,1117.94995117188,596371,1099.42517089844
"544",1086,1156.80004882812,1041.40002441406,1113.19995117188,379853,1094.75390625
"545",1120.55004882812,1178.80004882812,1085,1169.55004882812,467645,1150.17041015625
"546",1085,1157.44995117188,947.900024414062,996.049987792969,313855,979.545166015625
"547",991,1069.90002441406,991,1018.79998779297,320208,1001.91821289062
"548",1018.79998779297,1066.65002441406,1010.15002441406,1049.25,376688,1031.86376953125
"549",1070,1139,1069.90002441406,1090.59997558594,330508,1072.52844238281
"550",1148,1166.80004882812,1031.34997558594,1044.15002441406,334071,1026.84826660156
"551",1038.44995117188,1093.55004882812,1020.65002441406,1080.94995117188,357388,1063.03845214844
"552",1095,1143,1088.90002441406,1113.40002441406,855428,1094.95068359375
"553",1115,1124.80004882812,1065.09997558594,1085.19995117188,283429,1067.21789550781
"554",1096.30004882812,1096.30004882812,1044,1051.25,280441,1033.83044433594
"555",1092,1121.69995117188,1070.59997558594,1113.30004882812,236238,1094.85241699219
"556",1110.94995117188,1175,1093,1105.75,364653,1087.42749023438
"557",1116,1180,1115,1154.5,494681,1135.36962890625
"558",1170,1205,1125,1183.25,664615,1163.64331054688
"559",1185,1253.44995117188,1185,1193.25,756827,1173.47766113281
"560",1183.19995117188,1228,1171.44995117188,1210,709225,1189.94995117188
"561",1245,1245,1180.30004882812,1197.65002441406,390033,1177.8046875
"562",1207.5,1212,1171,1177.84997558594,254100,1158.33276367188
"563",1149,1171.90002441406,1149,1159.19995117188,182186,1139.99182128906
"564",1154,1159.80004882812,1110,1131.55004882812,731281,1112.79992675781
"565",1135,1199.65002441406,1135,1168.94995117188,1044739,1149.580078125
"566",1159,1203.69995117188,1135,1145.90002441406,773668,1126.912109375
"567",1161,1175.84997558594,1139,1144.75,285726,1125.78112792969
"568",1157.90002441406,1188.75,1135,1140.09997558594,529773,1121.20825195312
"569",1148,1148,1113.09997558594,1127.15002441406,525699,1108.47290039062
"570",1148,1179,1132.94995117188,1139.75,609933,1120.86413574219
"571",1110,1110,1068,1095.44995117188,585286,1077.29809570312
"572",1108,1122.75,1063.15002441406,1069.75,405490,1052.02392578125
"573",1069.40002441406,1099,1039.5,1049.65002441406,608871,1032.25708007812
"574",1049.90002441406,1073.90002441406,1045,1054.80004882812,333907,1037.32177734375
"575",1064.40002441406,1072.25,1036.19995117188,1043.34997558594,315523,1026.06140136719
"576",1056.40002441406,1058.80004882812,1017.5,1030.09997558594,574333,1013.03094482422
"577",1026.09997558594,1035.40002441406,996.299987792969,1015.25,544630,998.427124023438
"578",1050,1062,1025,1044.75,539941,1027.43811035156
"579",1010,1080,991.299987792969,1049.15002441406,1702538,1031.76538085938
"580",1051.40002441406,1089.44995117188,1040.05004882812,1082.59997558594,1226216,1064.66101074219
"581",1084.84997558594,1085,990,997.049987792969,720493,980.528686523438
"582",1034.94995117188,1041.09997558594,1001.25,1020.84997558594,1154156,1003.93414306641
"583",1020.54998779297,1040,1004.45001220703,1022.79998779297,534229,1005.85192871094
"584",1025,1036.5,1010.59997558594,1021.75,644321,1004.8193359375
"585",1017,1031.80004882812,1001.40002441406,1015,529986,998.181213378906
"586",1020,1039,1015,1021.95001220703,490069,1005.01605224609
"587",1025,1027.40002441406,1010.5,1018.79998779297,502716,1001.91821289062
"588",1024.80004882812,1074.90002441406,1021.04998779297,1071.5,897154,1053.74487304688
"589",1071.5,1098.80004882812,1060,1089.19995117188,1290958,1071.15161132812
"590",1105,1147,1101.69995117188,1125.5,729447,1106.85021972656
"591",1127.19995117188,1141,1102.80004882812,1109.65002441406,536123,1091.26281738281
"592",1125,1146,1112,1128.25,791989,1109.5546875
"593",1125,1137,1104.15002441406,1113.40002441406,617920,1094.95068359375
"594",1118.90002441406,1168,1118.90002441406,1150.59997558594,1309802,1131.53430175781
"595",1169.59997558594,1174.75,1124.34997558594,1130.94995117188,711665,1112.20983886719
"596",1135,1148.44995117188,1116.94995117188,1122.75,350902,1104.14575195312
"597",1118,1129,1092.75,1102.05004882812,394115,1083.78869628906
"598",1104.59997558594,1113.90002441406,1065.19995117188,1069,430999,1051.28649902344
"599",1025.55004882812,1078.80004882812,1025.34997558594,1068.65002441406,363208,1050.94226074219
"600",1064.69995117188,1080,1039,1048.84997558594,413093,1031.47033691406
"601",1068,1068,1019.15002441406,1032.69995117188,681677,1015.587890625
"602",1029,1041.90002441406,1021,1027.55004882812,486386,1010.52331542969
"603",1025.90002441406,1054.80004882812,1023.54998779297,1043.19995117188,488671,1025.91394042969
"604",1045,1074.59997558594,1045,1066.90002441406,751899,1049.22119140625
"605",1067,1099.90002441406,1067,1083.84997558594,512703,1065.89038085938
"606",1105,1114.69995117188,1085,1101.30004882812,486714,1083.05114746094
"607",1115,1132,1088.09997558594,1094.30004882812,677704,1076.16723632812
"608",1095,1126.44995117188,1083.65002441406,1110.09997558594,638348,1091.70532226562
"609",1129,1129,1108.05004882812,1116.40002441406,577894,1097.90112304688
"610",1114.90002441406,1115.94995117188,1092.65002441406,1099.19995117188,288806,1080.98583984375
"611",1103.75,1127,1093,1096.65002441406,550002,1078.47827148438
"612",1096.65002441406,1109.09997558594,1082.44995117188,1094.94995117188,479828,1076.80639648438
"613",1104.40002441406,1114.5,1086.65002441406,1094.55004882812,507192,1076.4130859375
"614",1102,1153.69995117188,1096.40002441406,1149.19995117188,1900200,1130.15747070312
"615",1174.80004882812,1188,1155,1162.30004882812,3010969,1143.04052734375
"616",1172.84997558594,1180,1158.05004882812,1172.69995117188,945321,1153.26806640625
"617",1170,1187.80004882812,1138.75,1156.5,957322,1137.33642578125
"618",1166,1169.5,1140.59997558594,1144.59997558594,606260,1125.63366699219
"619",1150,1158,1130.55004882812,1137.84997558594,465076,1118.99560546875
"620",1143.40002441406,1149.75,1121.69995117188,1143.65002441406,606450,1124.69934082031
"621",1143,1165,1125,1130.80004882812,818005,1112.0625
"622",1144,1165,1135.05004882812,1157.15002441406,1004889,1137.97570800781
"623",1161,1172,1139.05004882812,1160.30004882812,598196,1141.07348632812
"624",1160.30004882812,1167,1135,1158.94995117188,717450,1139.74597167969
"625",1164.40002441406,1187.75,1160.19995117188,1180.05004882812,1096726,1160.49621582031
"626",1198,1198.44995117188,1172,1178.94995117188,965005,1159.41442871094
"627",1178.94995117188,1186.34997558594,1157.30004882812,1174.90002441406,558567,1155.431640625
"628",1174.90002441406,1181.40002441406,1162,1167.09997558594,396093,1147.76086425781
"629",1164.80004882812,1178,1148,1161.09997558594,590391,1141.86022949219
"630",1156.15002441406,1159.84997558594,1118.09997558594,1136.59997558594,862926,1117.76635742188
"631",1139.90002441406,1146.90002441406,1122.80004882812,1142.84997558594,393754,1123.91259765625
"632",1140.75,1152.19995117188,1131.5,1148.80004882812,653429,1129.76416015625
"633",1158.80004882812,1160.80004882812,1136.5,1142.44995117188,606599,1123.51916503906
"634",1140,1165,1135,1162.05004882812,513355,1142.79455566406
"635",1164.90002441406,1173.59997558594,1146,1149.65002441406,625710,1130.59997558594
"636",1155.30004882812,1180,1152.05004882812,1170.80004882812,731213,1151.39965820312
"637",1178.69995117188,1184.69995117188,1165.65002441406,1170.19995117188,579330,1150.80944824219
"638",1171.34997558594,1180.15002441406,1156.84997558594,1159.44995117188,325615,1140.23754882812
"639",1158,1164.80004882812,1142.09997558594,1152.34997558594,585187,1133.25524902344
"640",1143,1152,1120.80004882812,1132.30004882812,888153,1113.53759765625
"641",1138,1173,1127.05004882812,1158.30004882812,1030239,1139.10681152344
"642",1154,1181,1136.59997558594,1172.94995117188,810308,1153.51391601562
"643",1181,1184,1160,1178.19995117188,891933,1158.67687988281
"644",1185,1266,1175.90002441406,1211.90002441406,5438553,1191.81848144531
"645",1223.69995117188,1246,1211.5,1228.94995117188,1520102,1208.5859375
"646",1230.55004882812,1248.69995117188,1229.75,1243.59997558594,733319,1222.99328613281
"647",1246.55004882812,1253.59997558594,1220,1223.80004882812,525945,1203.52136230469
"648",1214.80004882812,1233.69995117188,1207.44995117188,1216.40002441406,610251,1196.24401855469
"649",1236.40002441406,1248.19995117188,1222,1235.19995117188,721483,1214.732421875
"650",1243.65002441406,1263,1222.09997558594,1226.19995117188,887555,1205.88146972656
"651",1231,1240.65002441406,1221,1230.19995117188,368142,1209.81518554688
"652",1232,1239.94995117188,1223.59997558594,1232.44995117188,426860,1212.02795410156
"653",1241,1245,1212.25,1215,584006,1194.86706542969
"654",1216.90002441406,1237,1216.90002441406,1221.15002441406,528242,1200.91540527344
"655",1225,1229.90002441406,1147.09997558594,1159.84997558594,1308595,1140.63098144531
"656",1169,1187,1142.65002441406,1177.75,605065,1158.234375
"657",1186.59997558594,1200,1177.5,1195.94995117188,549192,1176.13269042969
"658",1198.5,1221.55004882812,1193.25,1217.75,504899,1197.57165527344
"659",1201,1234.34997558594,1200.05004882812,1219,685851,1198.80078125
"660",1220,1228.84997558594,1204.30004882812,1224.69995117188,391051,1204.40637207031
"661",1225,1228.19995117188,1197.09997558594,1207.25,556222,1187.24560546875
"662",1200,1201.75,1175.75,1198.30004882812,304158,1178.44396972656
"663",1200.75,1222,1196.55004882812,1217.55004882812,344619,1197.375
"664",1213,1233.84997558594,1210.34997558594,1224.69995117188,568522,1204.40637207031
"665",1235,1242,1215.19995117188,1235.5,602638,1215.02734375
"666",1247,1311.80004882812,1233.44995117188,1237.75,3345959,1217.24011230469
"667",1244.80004882812,1267.19995117188,1227.75,1255.59997558594,760942,1234.79431152344
"668",1249.90002441406,1259.55004882812,1237.5,1255.05004882812,395347,1234.25354003906
"669",1257.5,1267,1238.40002441406,1256.84997558594,554089,1236.02368164062
"670",1257.44995117188,1259.90002441406,1228,1243.59997558594,530886,1222.99328613281
"671",1243,1247.75,1196.75,1216.65002441406,454643,1196.48974609375
"672",1220.34997558594,1249.5,1220,1230.55004882812,942988,1210.15954589844
"673",1221.09997558594,1224.80004882812,1193.59997558594,1211.44995117188,561613,1191.3759765625
"674",1217.40002441406,1226.75,1185.94995117188,1207.69995117188,615638,1187.68798828125
"675",1217.30004882812,1265.94995117188,1211.84997558594,1245.80004882812,467847,1225.15673828125
"676",1250,1277.69995117188,1236,1260.05004882812,574727,1239.1708984375
"677",1268.55004882812,1285,1252.05004882812,1264.5,933781,1243.54675292969
"678",1272.19995117188,1277,1255.09997558594,1261.25,290865,1240.35070800781
"679",1268.80004882812,1288,1261.09997558594,1278.40002441406,565427,1257.21655273438
"680",1287,1296,1267.80004882812,1276.25,436724,1255.10229492188
"681",1284,1284,1260,1275.44995117188,337623,1254.31555175781
"682",1280,1299,1268.34997558594,1294.05004882812,624397,1272.60729980469
"683",1292.09997558594,1298.30004882812,1273.5,1284.05004882812,707189,1262.77294921875
"684",1281.55004882812,1288.25,1255.75,1259.55004882812,344797,1238.67895507812
"685",1264.30004882812,1264.30004882812,1221.19995117188,1232.25,467239,1211.83129882812
"686",1227,1238.55004882812,1215.90002441406,1234.80004882812,398903,1214.33923339844
"687",1235.09997558594,1247.69995117188,1225.75,1238.15002441406,525225,1217.63354492188
"688",1249,1268.75,1226.40002441406,1265.44995117188,954281,1244.48120117188
"689",1270,1283,1256.69995117188,1276.75,368292,1255.59387207031
"690",1275.15002441406,1297.69995117188,1270.34997558594,1287.75,512421,1266.41162109375
"691",1294.15002441406,1304.90002441406,1281.34997558594,1290.69995117188,622314,1269.31286621094
"692",1280,1299.5,1266.59997558594,1274.15002441406,386213,1253.037109375
"693",1274,1290.90002441406,1270,1279,421651,1257.80676269531
"694",1282.94995117188,1287.90002441406,1260.5,1278.25,448361,1257.06896972656
"695",1284.44995117188,1284.44995117188,1249.30004882812,1266.55004882812,460028,1245.56311035156
"696",1266.55004882812,1294,1249,1285.84997558594,673203,1264.54309082031
"697",1282,1294.40002441406,1267.5,1289,418701,1267.64099121094
"698",1289,1313.94995117188,1257,1267.75,924562,1246.7431640625
"699",1270,1290,1261.69995117188,1283.34997558594,243748,1262.08447265625
"700",1286.94995117188,1319,1283.44995117188,1306.34997558594,418810,1284.70349121094
"701",1314.05004882812,1337.59997558594,1302.69995117188,1330.55004882812,539166,1308.50256347656
"702",1341,1353.59997558594,1323,1331.75,476156,1309.68249511719
"703",1330,1344.5,1320.05004882812,1329.80004882812,460953,1307.76489257812
"704",1328,1354.30004882812,1326.94995117188,1349.30004882812,370458,1326.94189453125
"705",1358.80004882812,1375.15002441406,1350.69995117188,1357.65002441406,593686,1335.1533203125
"706",1361.15002441406,1383.84997558594,1353.25,1370,386568,1347.29858398438
"707",1370.94995117188,1414,1367.5,1405.34997558594,744688,1382.06298828125
"708",1393,1398.90002441406,1356.25,1370.15002441406,446472,1347.44616699219
"709",1379.90002441406,1383.40002441406,1361.15002441406,1369.25,45936,1346.56115722656
"710",1380,1411,1365.55004882812,1407.59997558594,345690,1384.27551269531
"711",1407,1433,1386.19995117188,1426.19995117188,742650,1402.5673828125
"712",1425.80004882812,1444,1410.40002441406,1427.59997558594,553749,1403.9443359375
"713",1427.65002441406,1435,1415.44995117188,1425.30004882812,365706,1401.68249511719
"714",1432.30004882812,1432.30004882812,1392,1398.90002441406,451377,1375.71984863281
"715",1398.90002441406,1412,1384.80004882812,1392.69995117188,579515,1369.62268066406
"716",1395,1413.90002441406,1358,1364.25,568663,1341.64404296875
"717",1405,1533.90002441406,1396.15002441406,1516.69995117188,9591646,1491.56787109375
"718",1525,1534.80004882812,1490.80004882812,1513.44995117188,2723226,1488.37182617188
"719",1500.90002441406,1545,1490.15002441406,1517.55004882812,1001758,1492.40380859375
"720",1516.19995117188,1519.75,1490.90002441406,1506.90002441406,482911,1481.93029785156
"721",1516.19995117188,1549.90002441406,1503.69995117188,1534.25,945066,1508.82690429688
"722",1538,1555,1512,1528.75,442704,1503.41833496094
"723",1528.5,1555,1521,1536.69995117188,396774,1511.23645019531
"724",1536.69995117188,1548.59997558594,1521.09997558594,1538.25,270588,1512.76086425781
"725",1543.09997558594,1588.94995117188,1540.05004882812,1564.94995117188,1310804,1539.01831054688
"726",1570.59997558594,1571.5,1525,1537,310804,1511.53137207031
"727",1544.65002441406,1547.69995117188,1518.55004882812,1535.75,398916,1510.30212402344
"728",1541,1555,1525.55004882812,1544.44995117188,299059,1518.85803222656
"729",1544.44995117188,1556.69995117188,1529.15002441406,1536.44995117188,605327,1510.99072265625
"730",1548,1549.65002441406,1533,1541.94995117188,163374,1516.39929199219
"731",1541,1563,1518.15002441406,1526.30004882812,581042,1501.00891113281
"732",1526.30004882812,1557,1522.55004882812,1539,413167,1513.49829101562
"733",1542.80004882812,1569,1441.15002441406,1476.55004882812,918102,1452.08312988281
"734",1474.55004882812,1516.19995117188,1441.30004882812,1508.05004882812,411862,1483.06127929688
"735",1513,1553.80004882812,1499,1548.59997558594,381343,1522.93920898438
"736",1545,1555,1518,1550.75,430344,1525.05358886719
"737",1552.5,1578,1540.19995117188,1572.94995117188,456813,1546.8857421875
"738",1572.94995117188,1583,1555.30004882812,1575.80004882812,329335,1549.68884277344
"739",1577.19995117188,1582,1560.5,1573.34997558594,194774,1547.279296875
"740",1570,1588.59997558594,1557.94995117188,1575.55004882812,288556,1549.44287109375
"741",1575.55004882812,1620.19995117188,1571.40002441406,1601.55004882812,738681,1575.01196289062
"742",1604.90002441406,1617.34997558594,1585.30004882812,1598.44995117188,243080,1571.96313476562
"743",1590.75,1620,1585,1612.75,286226,1586.0263671875
"744",1617.69995117188,1635.44995117188,1602.15002441406,1618.55004882812,399518,1591.73022460938
"745",1623,1664.94995117188,1622.75,1632.80004882812,537632,1605.744140625
"746",1639.40002441406,1665,1633,1654.90002441406,480120,1627.47790527344
"747",1654.90002441406,1673,1636.90002441406,1659.19995117188,248708,1631.70654296875
"748",1656,1665.05004882812,1639.25,1642.55004882812,145996,1615.33264160156
"749",1642,1649.90002441406,1623.90002441406,1628.55004882812,424905,1601.56457519531
"750",1621,1655.09997558594,1608.5,1651.15002441406,296010,1623.79016113281
"751",1654.80004882812,1667.75,1610.05004882812,1623.25,220791,1596.35241699219
"752",1625,1651.05004882812,1587.69995117188,1637.15002441406,407810,1610.02209472656
"753",1636.94995117188,1705,1630.15002441406,1679.65002441406,1117018,1651.81787109375
"754",1685,1697,1672.09997558594,1682.25,325261,1654.37475585938
"755",1700,1732.84997558594,1658.65002441406,1669.25,686049,1641.59008789062
"756",1677.59997558594,1692.44995117188,1642.75,1663.84997558594,215237,1636.27954101562
"757",1665.5,1709,1633.80004882812,1671.44995117188,389353,1643.75366210938
"758",1671.40002441406,1671.40002441406,1607.55004882812,1622.19995117188,327718,1602.02905273438
"759",1604.69995117188,1644.90002441406,1595.69995117188,1636.15002441406,185298,1615.80554199219
"760",1655.69995117188,1655.69995117188,1572.84997558594,1586.44995117188,394980,1566.72351074219
"761",1592.5,1700,1565,1686.25,357549,1665.28259277344
"762",1700,1830,1698.94995117188,1818.84997558594,1177367,1796.23376464844
"763",1802,1852,1782.09997558594,1795,856999,1772.68041992188
"764",1795.09997558594,1878,1790.09997558594,1849.30004882812,775958,1826.30517578125
"765",1850,1868.90002441406,1813,1839.90002441406,312898,1817.02209472656
"766",1837.55004882812,1887,1832.05004882812,1879.25,420034,1855.88293457031
"767",1879.25,1900,1843,1852.40002441406,307510,1829.36669921875
"768",1854.94995117188,1869.25,1830,1859.90002441406,226598,1836.77331542969
"769",1858.40002441406,1876.25,1840,1844.75,201298,1821.81176757812
"770",1850,1888,1820.05004882812,1846.15002441406,381008,1823.1943359375
"771",1858.5,1894.84997558594,1825,1875.44995117188,629582,1852.13012695312
"772",1873.19995117188,1910,1815,1831.55004882812,557842,1808.77600097656
"773",1827,1877,1820,1870.25,539623,1846.99475097656
"774",1879,1898,1842.80004882812,1862.5,431856,1839.34094238281
"775",1848.5,1882.5,1830.15002441406,1838.69995117188,476115,1815.8369140625
"776",1836,1845.94995117188,1797.75,1807.59997558594,623777,1785.12365722656
"777",1809,1882.19995117188,1809,1868.94995117188,479481,1845.71081542969
"778",1870,1923,1855,1903.09997558594,546912,1879.43615722656
"779",1926,1949,1904.40002441406,1910,643830,1886.25036621094
"780",1898,1944,1834.19995117188,1850,897615,1826.99645996094
"781",1864.34997558594,1925,1848.15002441406,1908.09997558594,388439,1884.37414550781
"782",1919.94995117188,1945,1903.34997558594,1939.65002441406,364909,1915.53173828125
"783",1951,1960,1910.19995117188,1916.5,302087,1892.66955566406
"784",1902.5,1962,1902.5,1941.09997558594,363432,1916.9638671875
"785",1940,1951,1891.25,1901.59997558594,233312,1877.95495605469
"786",1909,1924.94995117188,1892.25,1900.55004882812,163524,1876.91809082031
"787",1905.5,1921.65002441406,1885,1901.30004882812,135866,1877.65869140625
"788",1906.25,1922,1895,1905.09997558594,163946,1881.41137695312
"789",1915.19995117188,1967.75,1905.5,1919.19995117188,735123,1895.3359375
"790",1924.5,1924.5,1844.5,1868.59997558594,272884,1845.36535644531
"791",1884.34997558594,1888.84997558594,1852.59997558594,1883.44995117188,365715,1860.03051757812
"792",1883.44995117188,1890,1808.59997558594,1820.75,293102,1798.11022949219
"793",1839.05004882812,1844.84997558594,1781.90002441406,1791.25,613766,1768.97705078125
"794",1765,1851,1758.05004882812,1842.80004882812,426265,1819.88610839844
"795",1850,1870.84997558594,1819,1838.80004882812,457971,1815.93591308594
"796",1841.44995117188,1877,1831.55004882812,1852.90002441406,276677,1829.8603515625
"797",1834.40002441406,1861.19995117188,1793.84997558594,1805.15002441406,487563,1782.70434570312
"798",1800,1816.80004882812,1777.55004882812,1802.5,432719,1780.08715820312
"799",1816,1830,1797.75,1809.75,210816,1787.24682617188
"800",1824.19995117188,1859.69995117188,1815.19995117188,1832.69995117188,229580,1809.91149902344
"801",1851,1860,1830.25,1844,168541,1821.07116699219
"802",1850,1866.75,1835,1858.25,124369,1835.14392089844
"803",1854.80004882812,1863,1806.19995117188,1824.40002441406,151339,1801.71484375
"804",1825.69995117188,1839,1777.59997558594,1785.94995117188,394573,1763.74291992188
"805",1791,1806.30004882812,1781.05004882812,1790.84997558594,232967,1768.58203125
"806",1791,1856.55004882812,1781.09997558594,1841.25,361679,1818.35534667969
"807",1855,1912,1841.30004882812,1849,1059980,1826.0087890625
"808",1809.09997558594,1836,1717.80004882812,1729.75,363580,1708.24169921875
"809",1731,1787.19995117188,1721,1769.80004882812,217526,1747.79382324219
"810",1760,1821.69995117188,1722.5,1816.65002441406,599409,1794.06127929688
"811",1815.55004882812,1873.19995117188,1806.19995117188,1847.75,630269,1824.7744140625
"812",1791.15002441406,1819.40002441406,1773,1793.30004882812,284248,1771.00158691406
"813",1829.80004882812,1829.80004882812,1774,1795.90002441406,233616,1773.56921386719
"814",1791,1823.34997558594,1770.25,1801.05004882812,330151,1778.65515136719
"815",1812,1819.94995117188,1785.05004882812,1799.94995117188,142477,1777.56884765625
"816",1806,1833.34997558594,1800.94995117188,1810.15002441406,183231,1787.64196777344
"817",1813.90002441406,1846.59997558594,1802,1844,181133,1821.07116699219
"818",1858.80004882812,1881.69995117188,1827.25,1870.44995117188,293233,1847.19201660156
"819",1900,1918,1871,1877.44995117188,631676,1854.10510253906
"820",1880,1912.34997558594,1868,1881.44995117188,212294,1858.05541992188
"821",1861,1900,1855,1885.90002441406,163540,1862.45007324219
"822",1892,1910,1845,1879.15002441406,381412,1855.78393554688
"823",1874,1890,1829.55004882812,1836.44995117188,224128,1813.61499023438
"824",1847.5,1868.80004882812,1830.15002441406,1862.80004882812,120413,1839.63745117188
"825",1864.69995117188,1875.34997558594,1842.09997558594,1863.05004882812,121776,1839.88427734375
"826",1865,1889.09997558594,1855,1883,160252,1859.58618164062
"827",1864.19995117188,1963.90002441406,1864.19995117188,1948.65002441406,860293,1924.42004394531
"828",2036,2143.5,1983,2003.80004882812,5026007,1978.88415527344
"829",2022,2064.60009765625,1985.5,1993,672242,1968.21838378906
"830",2002,2073.75,1965.15002441406,2062,876634,2036.3603515625
"831",2067,2082,2022.15002441406,2033.34997558594,444964,2008.06677246094
"832",2035,2055,2017.34997558594,2031.34997558594,216302,2006.09143066406
"833",2025,2048.25,1994.25,2000.40002441406,225313,1975.5263671875
"834",2007,2019.59997558594,1975.34997558594,1986.34997558594,222759,1961.65100097656
"835",1990,2034.90002441406,1975,2001.65002441406,363781,1976.76098632812
"836",2004.15002441406,2032,1986.44995117188,2010.59997558594,355437,1985.599609375
"837",2010.59997558594,2032,1990,1995.19995117188,197978,1970.39099121094
"838",2010,2054.10009765625,1997.44995117188,2043.69995117188,875575,2018.28796386719
"839",2060,2074.94995117188,2023.80004882812,2037.19995117188,323962,2011.86877441406
"840",2040,2104,2030,2086.30004882812,556955,2060.3583984375
"841",2086.30004882812,2100,2053,2059.30004882812,237293,2033.69409179688
"842",2069.55004882812,2106,2066.39990234375,2089.64990234375,587982,2063.66650390625
"843",2100,2156.80004882812,2086.10009765625,2140.69995117188,1003552,2114.08178710938
"844",2160,2178,2106,2119.75,707215,2093.39233398438
"845",2133,2148.94995117188,2106.64990234375,2110.89990234375,228136,2084.65258789062
"846",2114,2150,2104,2108.85009765625,586340,2082.6279296875
"847",2108.85009765625,2129.94995117188,2071.10009765625,2079.94995117188,382090,2054.08740234375
"848",2094,2109.94995117188,2082,2092.25,185747,2066.23413085938
"849",2096,2129,2093.05004882812,2099.60009765625,393577,2073.49291992188
"850",2100,2112.35009765625,2052.25,2068.30004882812,284209,2042.58203125
"851",2075,2089.94995117188,2049.85009765625,2059.80004882812,271789,2034.18786621094
"852",2054,2060.35009765625,2019.84997558594,2026.59997558594,236563,2001.40063476562
"853",2017.80004882812,2039.69995117188,2002.94995117188,2010.30004882812,182666,1985.30334472656
"854",2017,2040,1960.69995117188,2024.05004882812,243147,1998.88232421875
"855",2010,2010,1970.15002441406,2003.55004882812,228529,1978.63732910156
"856",2020,2022,1993,1997.34997558594,100153,1972.51428222656
"857",2005.80004882812,2048,1992.25,2028.25,390929,2003.03002929688
"858",2036.80004882812,2098,2016.84997558594,2025.44995117188,1267595,2000.26489257812
"859",2031.55004882812,2040,2002.55004882812,2015.25,271595,1990.19177246094
"860",2016.5,2029.5,2006.55004882812,2011.44995117188,115294,1986.43884277344
"861",2015.80004882812,2024.94995117188,1981.09997558594,1992.25,186875,1967.47766113281
"862",2019.80004882812,2039.90002441406,2000.75,2021.05004882812,774846,1995.91967773438
"863",2029,2045,2012.25,2019.84997558594,280698,1994.73461914062
"864",2021,2030.90002441406,2003,2019.80004882812,224363,1994.68518066406
"865",2030.90002441406,2048,2022,2027.90002441406,267748,2002.6845703125
"866",2031,2055,2022.80004882812,2028.59997558594,242133,2003.37573242188
"867",2028.59997558594,2033.94995117188,2004.09997558594,2011.69995117188,197424,1986.68579101562
"868",2013.55004882812,2044,2003.44995117188,2013.44995117188,243591,1988.4140625
"869",2013.44995117188,2027,1993,2002.15002441406,153731,1977.25463867188
"870",2013.15002441406,2035,2005,2010.84997558594,214234,1985.84643554688
"871",2017.94995117188,2038.75,2001.09997558594,2006.84997558594,410496,1981.89624023438
"872",2011,2025.80004882812,1994.5,2000.55004882812,481524,1975.67456054688
"873",2005.55004882812,2059.80004882812,2002.69995117188,2033.15002441406,804120,2007.86901855469
"874",2044.5,2045,2008.5,2013.30004882812,286801,1988.26599121094
"875",2008.59997558594,2008.59997558594,1967.09997558594,1973.34997558594,331691,1948.81262207031
"876",1973.34997558594,1978.69995117188,1924,1944.34997558594,247707,1920.17333984375
"877",1954.09997558594,1986.94995117188,1952.15002441406,1976.25,460389,1951.67663574219
"878",1982.19995117188,1996.94995117188,1965.55004882812,1975.09997558594,368510,1950.54089355469
