"","DLF.NS.Open","DLF.NS.High","DLF.NS.Low","DLF.NS.Close","DLF.NS.Volume","DLF.NS.Adjusted"
"449",184.399993896484,186.75,182.600006103516,185.149993896484,5112995,178.212783813477
"450",185.300003051758,188.399993896484,182.300003051758,184.300003051758,6416447,177.394638061523
"451",183.100006103516,187.399993896484,182.050003051758,184.350006103516,7847108,177.442779541016
"452",186.550003051758,194.199996948242,185.800003051758,191.5,15940992,184.324890136719
"453",197,197.800003051758,188.300003051758,192.5,23939489,185.287399291992
"454",196,209.75,196,203.100006103516,45666495,195.490249633789
"455",200,208.649993896484,199.050003051758,207.649993896484,14939800,199.869750976562
"456",210.199996948242,214.399993896484,201.149993896484,202.199996948242,22014078,194.623962402344
"457",202.850006103516,209.850006103516,202.5,208.899993896484,13244986,201.072937011719
"458",210,215.600006103516,208.350006103516,211.75,12386416,203.816146850586
"459",211.850006103516,218.449996948242,211.300003051758,216,12188767,207.90690612793
"460",217.300003051758,217.75,212.050003051758,214.949996948242,9625573,206.896255493164
"461",215.100006103516,218.699996948242,211.350006103516,212.100006103516,9963070,204.153045654297
"462",213.399993896484,218.899993896484,209,216.850006103516,11285129,208.725082397461
"463",216.949996948242,219.350006103516,214.25,217.25,7459722,209.110092163086
"464",220,226.600006103516,217.600006103516,220.350006103516,24412232,212.093933105469
"465",222.25,222.600006103516,215,220.050003051758,73850039,211.805160522461
"466",217.850006103516,218.149993896484,213.600006103516,215.850006103516,8209601,207.762542724609
"467",216.5,220.800003051758,214.699996948242,217.949996948242,10068332,209.783843994141
"468",218.100006103516,224.199996948242,215,219.699996948242,11696442,211.46826171875
"469",219.699996948242,219.699996948242,219.699996948242,219.699996948242,0,211.46826171875
"470",218,222.800003051758,215.5,218.899993896484,8871643,210.6982421875
"471",218,224.100006103516,217,220.25,10927951,211.997665405273
"472",220.25,222.899993896484,217.699996948242,221.100006103516,8570953,212.815826416016
"473",221.899993896484,222.5,216,218.399993896484,9114752,210.216979980469
"474",217.5,221.300003051758,214.600006103516,217.149993896484,8352510,209.013809204102
"475",216.5,219.550003051758,214.75,216.800003051758,7229597,208.676940917969
"476",217.199996948242,227.399993896484,217,223.350006103516,12291947,214.981521606445
"477",226.699996948242,228,222.550003051758,224.899993896484,10821969,216.473434448242
"478",226.100006103516,231.199996948242,225.100006103516,228.949996948242,14462928,220.371704101562
"479",227.5,231.199996948242,227.5,230.25,7409874,221.622985839844
"480",230.449996948242,231.399993896484,228.5,229.899993896484,5127644,221.286102294922
"481",229.850006103516,229.949996948242,224.199996948242,227.800003051758,7530021,219.264801025391
"482",227,229,225.600006103516,228.399993896484,3905985,219.842300415039
"483",228.149993896484,232.5,225.850006103516,230.550003051758,6991936,221.911773681641
"484",229,233,224.600006103516,227.300003051758,7458937,218.78352355957
"485",226.800003051758,230.300003051758,225.949996948242,228.649993896484,5770969,220.082931518555
"486",228.600006103516,229.100006103516,225.550003051758,226.75,4849665,218.254135131836
"487",227,233.5,226.800003051758,232.899993896484,6721432,224.173706054688
"488",233.199996948242,235.149993896484,231.850006103516,233.25,4687013,224.51057434082
"489",232,234.350006103516,230,230.899993896484,5458676,222.248626708984
"490",231.399993896484,232.149993896484,227.100006103516,227.550003051758,3761160,219.024154663086
"491",227.5,234.399993896484,226.5,233.75,4513308,224.99186706543
"492",232.649993896484,233.699996948242,227.050003051758,228.600006103516,4289982,220.03483581543
"493",227,227.550003051758,220.149993896484,220.949996948242,7552620,212.671432495117
"494",223,227.449996948242,222.5,225.5,4646862,217.050964355469
"495",217.300003051758,228.300003051758,217.300003051758,227.649993896484,6320990,219.120391845703
"496",230,240.5,229.350006103516,238.25,9195030,229.3232421875
"497",238.850006103516,245,236,244.199996948242,14793061,235.050323486328
"498",244.350006103516,253.75,244.350006103516,252.800003051758,14466469,243.328094482422
"499",252.100006103516,257.600006103516,250.550003051758,254.550003051758,6843491,245.01252746582
"500",252.5,258,252.5,255.899993896484,7020963,246.311935424805
"501",255.699996948242,259.649993896484,254.649993896484,258.149993896484,5235129,248.477615356445
"502",257,262,256.899993896484,261.25,5766591,251.461502075195
"503",261.950012207031,264,257.350006103516,258.950012207031,6096170,249.247665405273
"504",258,258.850006103516,255,257.100006103516,5387621,247.46696472168
"505",258.399993896484,261.25,255,258.100006103516,5476635,248.42951965332
"506",258.100006103516,262,257.100006103516,260.700012207031,5101631,250.932098388672
"507",262,265.899993896484,261.100006103516,262.850006103516,7257409,253.001571655273
"508",261.5,264,255.800003051758,257.100006103516,5577299,247.46696472168
"509",256,261.25,255.300003051758,257.649993896484,4763857,247.996368408203
"510",259,261.799987792969,256.649993896484,258.600006103516,4977662,248.910781860352
"511",258.600006103516,258.850006103516,252.050003051758,254.649993896484,5549648,245.108764648438
"512",257.799987792969,262.799987792969,254.300003051758,260.450012207031,10810838,250.691467285156
"513",230,233.699996948242,217.850006103516,230.850006103516,20842165,222.200500488281
"514",231.399993896484,247.75,230.800003051758,245.25,15797056,236.060958862305
"515",250.149993896484,255.800003051758,245.649993896484,253.449996948242,12352880,243.953720092773
"516",247,254.699996948242,243.399993896484,246.300003051758,17929026,237.071624755859
"517",246,246.899993896484,234.75,235.800003051758,14050194,226.965042114258
"518",235.300003051758,236.600006103516,231.149993896484,233.800003051758,8120421,225.039993286133
"519",236,237.800003051758,232.600006103516,233.850006103516,5475597,225.088104248047
"520",233.899993896484,235.75,226.800003051758,230.850006103516,6806019,223.346603393555
"521",230.550003051758,232.600006103516,227.449996948242,231.350006103516,6913597,223.830368041992
"522",232.399993896484,234.449996948242,224.449996948242,226.199996948242,6757171,218.847747802734
"523",228.399993896484,229.800003051758,217.850006103516,219.399993896484,10788768,212.268753051758
"524",217.199996948242,219.350006103516,216.550003051758,217.949996948242,6678150,210.86589050293
"525",220.699996948242,228.649993896484,218.300003051758,226.899993896484,7405952,219.524993896484
"526",226.899993896484,228.350006103516,219,220.100006103516,7654026,212.946014404297
"527",215,219,211.25,212.5,7761069,205.593048095703
"528",213,219.5,213,216.75,8778643,209.704895019531
"529",214.850006103516,217.699996948242,210.600006103516,212.449996948242,6037598,205.544662475586
"530",212,212.800003051758,204.300003051758,208.699996948242,8839033,201.916564941406
"531",203.5,204.899993896484,193.149993896484,201.699996948242,15083273,195.144088745117
"532",206,213.399993896484,199.800003051758,203.850006103516,10400591,197.224212646484
"533",205,212.050003051758,203.399993896484,206.800003051758,11084288,200.078338623047
"534",208.050003051758,210.100006103516,198.5,203.949996948242,9357919,197.320953369141
"535",205.800003051758,207.350006103516,200.399993896484,202.600006103516,8576035,196.014846801758
"536",195,196.100006103516,187.850006103516,194.449996948242,10991688,188.129730224609
"537",188,189,178.649993896484,182.350006103516,12053473,176.42301940918
"538",182.350006103516,184.800003051758,177,178.449996948242,9238369,172.649780273438
"539",168,169,154.5,156.899993896484,14049953,151.800216674805
"540",145.050003051758,171.949996948242,142,166.75,11231755,161.330078125
"541",155.25,157,147.600006103516,149,7065375,144.156997680664
"542",150,155,143.899993896484,144.600006103516,8919578,139.900024414062
"543",149.899993896484,149.899993896484,138,140.149993896484,9347932,135.594650268555
"544",132.649993896484,140.350006103516,125.5,128.449996948242,10873570,124.274948120117
"545",129,141.75,121.349998474121,139.800003051758,18143402,135.25602722168
"546",125.849998474121,134.199996948242,123.800003051758,126.150001525879,6918861,122.049713134766
"547",126,133.050003051758,117.699996948242,120.800003051758,13129144,116.873603820801
"548",120,127.400001525879,114.550003051758,123.800003051758,14618656,119.776092529297
"549",126.099998474121,147,121.650001525879,138.149993896484,16809428,133.659652709961
"550",142,158.850006103516,136.800003051758,138.75,14470204,134.240173339844
"551",134,135.5,128.800003051758,130.75,7737955,126.500190734863
"552",137,138.899993896484,130.350006103516,137.449996948242,8327716,132.982421875
"553",135.949996948242,136.949996948242,130.300003051758,132.550003051758,5567170,128.24169921875
"554",133.550003051758,136,130.350006103516,132.100006103516,6553107,127.806327819824
"555",137.699996948242,142.899993896484,135.100006103516,141.550003051758,6419110,136.949172973633
"556",137,146.800003051758,136.850006103516,138,7944486,133.514541625977
"557",142.100006103516,151.800003051758,140.699996948242,149.100006103516,7216451,144.253753662109
"558",148.399993896484,148.899993896484,134.600006103516,139.75,12595353,135.207656860352
"559",138.949996948242,144.649993896484,137.800003051758,140.300003051758,9821552,135.739791870117
"560",138,143.350006103516,132.699996948242,134,13414652,129.644546508789
"561",139.899993896484,145.300003051758,135.800003051758,136.899993896484,30164652,132.450286865234
"562",138.199996948242,139.449996948242,131.300003051758,134.399993896484,18161265,130.031539916992
"563",131.399993896484,133.699996948242,129.149993896484,132.649993896484,12612460,128.338439941406
"564",132.949996948242,135.199996948242,129.800003051758,133.550003051758,11250707,129.209197998047
"565",134.399993896484,138.5,133,137,10333997,132.54704284668
"566",135,135,127.599998474121,128.199996948242,12295346,124.033073425293
"567",131,133.699996948242,129.699996948242,133,6956597,128.677062988281
"568",135,138.649993896484,133.899993896484,138,10118659,133.514541625977
"569",138.5,142.5,137.5,141.649993896484,7030077,137.0458984375
"570",143.649993896484,152.25,142.25,146.850006103516,12818946,142.076889038086
"571",141.25,141.25,131.100006103516,133.050003051758,7768173,128.725433349609
"572",135.649993896484,136.25,126.099998474121,126.800003051758,9178838,122.678588867188
"573",127.900001525879,131.199996948242,125,129.899993896484,8703337,125.67781829834
"574",131,133.350006103516,128.600006103516,129.149993896484,5890404,124.952194213867
"575",132.899993896484,132.899993896484,129.350006103516,130.149993896484,5882098,125.919692993164
"576",133,135.399993896484,131.100006103516,133.350006103516,6546304,129.015686035156
"577",131.75,137.850006103516,130.149993896484,136.949996948242,7708941,132.498657226562
"578",143.5,146.5,139.600006103516,141.100006103516,11157101,136.513793945312
"579",139.850006103516,140,135,137.050003051758,8704139,132.595428466797
"580",139,140.5,136.649993896484,138.800003051758,8090978,134.288543701172
"581",138.5,138.800003051758,129.699996948242,132.449996948242,7009940,128.144927978516
"582",134.5,135.449996948242,130.399993896484,131.449996948242,6068689,127.177429199219
"583",132.050003051758,141.800003051758,130.75,139.25,11788743,134.723907470703
"584",139,141,136.600006103516,138.600006103516,5864536,134.095031738281
"585",137.5,140,133.850006103516,135.149993896484,6331378,130.757186889648
"586",135.75,137.850006103516,134.550003051758,136.75,4595672,132.305160522461
"587",137.5,138.199996948242,134.800003051758,137.649993896484,4864921,133.175903320312
"588",136.850006103516,145.949996948242,136.699996948242,144.050003051758,8686378,139.367889404297
"589",140,152.850006103516,140,150.649993896484,15478799,145.753372192383
"590",153,158.550003051758,150.800003051758,152.199996948242,13138735,147.252990722656
"591",153,158.850006103516,150.399993896484,157.199996948242,10651414,152.090484619141
"592",158.050003051758,163.050003051758,154.699996948242,156,16147229,150.929489135742
"593",153.050003051758,158.300003051758,152.649993896484,156.350006103516,11047021,151.268112182617
"594",153,158.300003051758,148.800003051758,157.199996948242,24856656,152.090484619141
"595",162,163.550003051758,152.100006103516,152.949996948242,13212637,147.978622436523
"596",154,158.300003051758,151.949996948242,153.350006103516,10649535,148.365615844727
"597",154,158.550003051758,153.350006103516,156.800003051758,7195413,151.703491210938
"598",156.75,161,149.600006103516,150.75,13544700,145.850128173828
"599",145,154.850006103516,143.800003051758,154.050003051758,11237376,149.042877197266
"600",153.350006103516,154.399993896484,145.199996948242,145.899993896484,11614920,141.157745361328
"601",150,151.399993896484,143.699996948242,146.600006103516,8630991,141.835021972656
"602",146.300003051758,152,144.949996948242,150.050003051758,7838504,145.172866821289
"603",149.449996948242,150.199996948242,146,147.699996948242,6470562,142.899261474609
"604",148.5,162.449996948242,148.5,161.800003051758,22606656,156.540969848633
"605",164.5,164.5,158.300003051758,159.949996948242,12877819,154.751083374023
"606",162,170.25,159.5,168.649993896484,16147689,163.16828918457
"607",168.649993896484,171.25,158.850006103516,160.050003051758,13866743,154.847869873047
"608",159.800003051758,161.399993896484,156.550003051758,157.25,10615968,152.138854980469
"609",159.149993896484,159.149993896484,152.350006103516,154.399993896484,10524946,149.381484985352
"610",154.199996948242,155.300003051758,149.699996948242,151.5,5370205,146.575759887695
"611",153,154.399993896484,147.199996948242,148.050003051758,6991814,143.237869262695
"612",148.449996948242,152.5,147.899993896484,150.25,7325712,145.36637878418
"613",151.199996948242,154.100006103516,150,152.850006103516,5754433,147.881866455078
"614",154,154.75,149.5,151.25,6698888,146.333862304688
"615",153,156,152.25,154.850006103516,5813548,149.816879272461
"616",154.050003051758,155.25,150,153.050003051758,7492628,148.07536315918
"617",152.5,154.5,145.600006103516,146.399993896484,12826654,141.641494750977
"618",148.899993896484,151,144.600006103516,146,19957900,141.254501342773
"619",145.5,149.449996948242,144.649993896484,147.75,15581405,142.947647094727
"620",148.850006103516,149.199996948242,141.649993896484,142.899993896484,13687808,138.255264282227
"621",144,144.949996948242,139.300003051758,139.899993896484,13082474,135.352783203125
"622",141,142.600006103516,136.5,137.100006103516,13326740,132.643814086914
"623",137.300003051758,140.25,134.5,138.550003051758,13656677,134.046676635742
"624",139,141.300003051758,137.300003051758,140.75,7461988,136.175170898438
"625",142,143.75,139.600006103516,140.949996948242,8746550,136.368637084961
"626",142.5,147.350006103516,141.699996948242,143.300003051758,13694418,138.642272949219
"627",144,146.449996948242,141.199996948242,142.699996948242,9775312,138.061767578125
"628",142.699996948242,144.350006103516,141.5,142.75,5731413,138.110153198242
"629",142,142.399993896484,136.899993896484,138.899993896484,9430566,134.385284423828
"630",139.25,139.399993896484,134.5,136.199996948242,8219123,131.773071289062
"631",136.800003051758,142.100006103516,135.199996948242,141.149993896484,9789458,136.562164306641
"632",139.75,142.899993896484,138.300003051758,139.850006103516,7614355,135.304443359375
"633",140.149993896484,141.699996948242,137.800003051758,140.100006103516,8828387,135.546295166016
"634",140.949996948242,142.75,139,141.149993896484,7720316,136.562164306641
"635",140.149993896484,141.699996948242,138,138.5,5813192,133.998291015625
"636",139,143.600006103516,138.300003051758,142.600006103516,8786634,137.965026855469
"637",143,145.199996948242,141,142.550003051758,8805210,137.916656494141
"638",141.5,147.449996948242,141,142.649993896484,14873713,138.013397216797
"639",143.899993896484,143.899993896484,141,141.850006103516,10489309,137.239410400391
"640",142.5,150.300003051758,142.399993896484,148.649993896484,14527334,143.818374633789
"641",149,150.399993896484,145.800003051758,146.550003051758,6255637,141.786651611328
"642",145.5,148.100006103516,144.550003051758,146.550003051758,5257547,141.786651611328
"643",147,149,145.699996948242,147.75,7889782,142.947647094727
"644",148.899993896484,149.75,140.350006103516,142.449996948242,9986928,137.819900512695
"645",144.5,147.5,141.699996948242,147.149993896484,8642516,142.367126464844
"646",147,160.350006103516,146.600006103516,157.149993896484,39197183,152.042098999023
"647",157.100006103516,159.899993896484,155.600006103516,157.550003051758,9439687,152.429107666016
"648",156,164.550003051758,155,160.899993896484,17796868,155.670211791992
"649",162.350006103516,164,160.5,161.699996948242,10424330,156.444213867188
"650",162.5,167,157,157.699996948242,28388350,152.574234008789
"651",158,162.449996948242,154.699996948242,156.399993896484,14665726,151.316482543945
"652",157.5,161.5,156.100006103516,160,10613576,154.799468994141
"653",161.949996948242,181.850006103516,160.800003051758,175.899993896484,76444741,170.182662963867
"654",176,179.699996948242,172.100006103516,173.050003051758,25128213,167.425308227539
"655",174.75,176.600006103516,156.949996948242,158.350006103516,20605993,153.203094482422
"656",158.800003051758,161.800003051758,153.199996948242,160.899993896484,17246779,155.670211791992
"657",160.899993896484,163.850006103516,155.699996948242,161.100006103516,16987780,155.863723754883
"658",161.100006103516,162.449996948242,157.649993896484,158.649993896484,7922397,153.493347167969
"659",156,157.5,153.100006103516,154.850006103516,10265412,149.816879272461
"660",156,156.699996948242,149.600006103516,152.149993896484,11200977,147.204605102539
"661",152.75,153.899993896484,149.25,150.25,7800724,145.36637878418
"662",149,151.350006103516,145.050003051758,150.100006103516,10110075,145.221252441406
"663",151.199996948242,153.25,147.5,150.199996948242,9723095,145.317993164062
"664",149.899993896484,156.899993896484,149.149993896484,154.300003051758,17319975,149.284759521484
"665",156,159.300003051758,154.5,155.699996948242,10567394,150.639221191406
"666",156.600006103516,159,153.149993896484,155.550003051758,8587437,151.271362304688
"667",156.399993896484,164.199996948242,154.100006103516,163.350006103516,17795601,158.856826782227
"668",162,163.100006103516,156.350006103516,156.850006103516,10347762,152.535598754883
"669",158,166.350006103516,157.399993896484,161.25,19610622,156.814575195312
"670",161.649993896484,162.449996948242,150,151.899993896484,15159129,147.721740722656
"671",151.899993896484,152.850006103516,146.5,148.949996948242,12105412,144.852905273438
"672",150,154.300003051758,142.5,150.449996948242,23504074,146.311630249023
"673",148,148.350006103516,144.399993896484,146.25,9215076,142.227172851562
"674",149.649993896484,153,148.199996948242,151.350006103516,11733841,147.186874389648
"675",153,158.399993896484,152.649993896484,157.699996948242,10507683,153.362228393555
"676",158.5,158.949996948242,153,154.850006103516,8313533,150.590621948242
"677",155.5,156.600006103516,151.850006103516,152.649993896484,9738929,148.451141357422
"678",153.5,158.699996948242,153.5,155.899993896484,9336209,151.611724853516
"679",157,161.850006103516,156.800003051758,159.25,8518857,154.869583129883
"680",160.899993896484,165.5,159.699996948242,162.899993896484,12822886,158.419174194336
"681",162.649993896484,163.649993896484,157.050003051758,158.699996948242,6956925,154.334701538086
"682",159.800003051758,161.949996948242,157.699996948242,159.800003051758,6656052,155.40446472168
"683",159.5,162.649993896484,155.800003051758,157,13048412,152.68147277832
"684",158.399993896484,160.149993896484,155.100006103516,155.850006103516,7747619,151.563095092773
"685",156.050003051758,159.449996948242,154.600006103516,155.100006103516,6683490,150.833755493164
"686",154.899993896484,159.899993896484,153.350006103516,159.100006103516,10159928,154.723709106445
"687",160.149993896484,160.800003051758,154.350006103516,155.449996948242,15676743,151.174102783203
"688",156,164.25,153.75,162.550003051758,12349164,158.078826904297
"689",164.199996948242,167.850006103516,161.75,164.699996948242,12902014,160.169662475586
"690",164.100006103516,169.199996948242,163.25,167.449996948242,15771594,162.844024658203
"691",168.199996948242,174.199996948242,165.050003051758,172.100006103516,18718295,167.366149902344
"692",173.75,175.100006103516,170.800003051758,172.5,15889305,167.755111694336
"693",173.350006103516,174,170.600006103516,171.300003051758,8487199,166.588134765625
"694",172.899993896484,172.899993896484,164.550003051758,166.199996948242,9246577,161.628433227539
"695",166.300003051758,167.199996948242,163.75,165.100006103516,8439659,160.558670043945
"696",165.149993896484,166,155.199996948242,156,15046056,151.708984375
"697",154.899993896484,156.199996948242,150.600006103516,153.100006103516,14280083,148.888763427734
"698",153.100006103516,159.300003051758,152.5,158.300003051758,15148639,153.945709228516
"699",160.300003051758,170.899993896484,156.649993896484,164.800003051758,29960943,160.26692199707
"700",164.800003051758,168.949996948242,162.699996948242,163.649993896484,10843695,159.148529052734
"701",163.649993896484,164.649993896484,160.050003051758,162.800003051758,8663963,158.32194519043
"702",165.050003051758,167.300003051758,164.199996948242,165.800003051758,13322658,161.23942565918
"703",165.699996948242,169.25,164.699996948242,167.899993896484,10144658,163.281646728516
"704",169.899993896484,174.649993896484,169.100006103516,172.800003051758,12011067,168.046875
"705",174.550003051758,181.949996948242,172,180.5,15500699,175.535064697266
"706",179.5,183.800003051758,177.300003051758,182.899993896484,15718886,177.869049072266
"707",182,185.75,179.199996948242,182.649993896484,13342624,177.625915527344
"708",182.899993896484,185.800003051758,180.550003051758,184.649993896484,10070735,179.570892333984
"709",185.899993896484,186.800003051758,183,184.600006103516,1702545,179.522308349609
"710",185.449996948242,190.699996948242,184,188.350006103516,13319247,183.169143676758
"711",192.5,194.5,186.300003051758,190.75,21293362,185.503143310547
"712",189.899993896484,200.850006103516,182.699996948242,184.899993896484,32676477,179.814025878906
"713",187,189,180,181.949996948242,12984806,176.945190429688
"714",183.949996948242,187.399993896484,181.100006103516,186.100006103516,11222797,180.981033325195
"715",188,191.399993896484,186.25,189.5,11941881,184.287506103516
"716",191.199996948242,191.199996948242,182.100006103516,182.850006103516,12845778,177.820434570312
"717",183.949996948242,186.449996948242,179.649993896484,184.449996948242,10173802,179.376419067383
"718",184,189.899993896484,184,187.199996948242,16434212,182.050765991211
"719",192,197.5,189.600006103516,195.100006103516,19225092,189.733474731445
"720",194.75,202.300003051758,194,200.850006103516,16010211,195.325317382812
"721",202,204.949996948242,199.100006103516,203,14752672,197.41618347168
"722",203.699996948242,212.25,203.050003051758,211.300003051758,21352652,205.487869262695
"723",211,211.300003051758,205.649993896484,208.149993896484,9525344,202.424499511719
"724",207.800003051758,211.350006103516,204.25,206.5,10544417,200.819900512695
"725",207.899993896484,213.949996948242,206.350006103516,212.199996948242,12745554,206.363098144531
"726",213.350006103516,219.5,207.649993896484,217.899993896484,14237563,211.906326293945
"727",218.350006103516,221.5,212.800003051758,218.800003051758,21193126,212.78157043457
"728",218.25,218.649993896484,212.300003051758,213.5,7492250,207.627334594727
"729",213.5,215.25,207.399993896484,214.550003051758,12419020,208.648468017578
"730",215.649993896484,240.399993896484,214.5,235.399993896484,69126114,228.92497253418
"731",235.300003051758,237.600006103516,231,234.300003051758,22292093,227.855224609375
"732",233.949996948242,234.25,228.300003051758,231.399993896484,9591145,225.03498840332
"733",229,234.5,208.300003051758,214.800003051758,17768901,208.891586303711
"734",215.100006103516,221.800003051758,210,219.350006103516,19728934,213.316467285156
"735",220.449996948242,230.5,217.699996948242,228.850006103516,17973779,222.555130004883
"736",230,233.25,224.300003051758,226.100006103516,12434884,219.880783081055
"737",231,239,230.699996948242,233.199996948242,27762006,226.785461425781
"738",234.850006103516,236.449996948242,228.600006103516,231.449996948242,11576761,225.083602905273
"739",232.5,237,228.5,235.949996948242,9073150,229.459823608398
"740",237.600006103516,238.399993896484,231.649993896484,232.850006103516,11989362,226.445098876953
"741",232.850006103516,240.449996948242,232.5,238.350006103516,10012441,231.793823242188
"742",239.850006103516,245,233.199996948242,244.300003051758,17172770,237.580139160156
"743",241.949996948242,246.949996948242,239.5,241.75,17130907,235.100296020508
"744",241.699996948242,244.399993896484,234.649993896484,241.050003051758,12995777,234.419540405273
"745",244.899993896484,249.300003051758,242.600006103516,245.399993896484,16159966,238.649887084961
"746",247.899993896484,252.449996948242,245.899993896484,248.300003051758,15045597,241.470138549805
"747",249,251,243.5,246.949996948242,13389039,240.157257080078
"748",245.199996948242,278.350006103516,245,267.549987792969,55656650,260.190612792969
"749",271.799987792969,292.75,268.25,280.450012207031,53194247,272.735809326172
"750",281.5,285.799987792969,277.100006103516,281.600006103516,18052699,273.854156494141
"751",281.600006103516,286.899993896484,274.700012207031,279.450012207031,18616023,271.763336181641
"752",278,282.600006103516,268.799987792969,277.149993896484,14493618,269.526550292969
"753",279.5,299.5,278.700012207031,289,45630675,281.050598144531
"754",291.049987792969,295,287.700012207031,290.450012207031,15773901,282.460723876953
"755",293.700012207031,298,279.25,282.700012207031,16708249,274.923919677734
"756",284.5,285,266.399993896484,269.399993896484,24757381,261.98974609375
"757",274.149993896484,278.75,265.5,269.950012207031,19016825,262.524597167969
"758",269.649993896484,269.649993896484,257.149993896484,258.75,18254885,251.632675170898
"759",252.25,262.799987792969,251.550003051758,261,18465673,253.820785522461
"760",265,265.5,253.25,255.449996948242,14687473,248.423446655273
"761",258.5,289.700012207031,255,281.649993896484,34749840,273.902770996094
"762",285.299987792969,299,278.850006103516,294.5,27644084,286.399322509766
"763",300,301.399993896484,285.649993896484,289.950012207031,24568816,281.974456787109
"764",287,312.299987792969,285.75,304.75,43148676,296.367370605469
"765",307.649993896484,314.899993896484,298.100006103516,305.299987792969,29462092,296.902282714844
"766",316.049987792969,318.899993896484,309.5,313.049987792969,24557444,304.439086914062
"767",314.5,321,304.200012207031,307,21572096,298.555480957031
"768",309,315.950012207031,308.049987792969,311.399993896484,20575150,302.834442138672
"769",311.450012207031,315.5,308.399993896484,309.649993896484,13808073,301.132568359375
"770",312,316.399993896484,308.600006103516,311.75,16500467,303.1748046875
"771",314.5,325.799987792969,312,317.25,23007953,308.523559570312
"772",318.950012207031,328.200012207031,315.5,319,19300639,310.225402832031
"773",318.700012207031,321.549987792969,313.200012207031,314.899993896484,12470386,306.238189697266
"774",316.950012207031,317.299987792969,304.700012207031,306.25,13038811,297.826110839844
"775",306.700012207031,311,293.049987792969,300.600006103516,20551420,292.331573486328
"776",300,304.5,291.100006103516,294.100006103516,11647381,286.010314941406
"777",296.299987792969,310.700012207031,296.200012207031,305.399993896484,21574486,296.99951171875
"778",307.399993896484,316,307.049987792969,313.200012207031,11726034,304.584930419922
"779",317,319,313.350006103516,314.700012207031,10043934,306.043701171875
"780",304,310.700012207031,300.299987792969,302.5,16598725,294.179260253906
"781",305.799987792969,310.700012207031,302,307.299987792969,8238981,298.847229003906
"782",309.700012207031,314.950012207031,307.549987792969,313.600006103516,8429333,304.973968505859
"783",316.25,328.600006103516,315.049987792969,324.200012207031,20023351,315.282409667969
"784",319,332.700012207031,316.5,326.399993896484,20355344,317.421844482422
"785",322.549987792969,324.600006103516,312.399993896484,318.100006103516,15748456,309.350158691406
"786",320.799987792969,323.25,314.399993896484,316.25,6273645,307.551055908203
"787",319.299987792969,321.399993896484,308.549987792969,311.399993896484,7976670,302.834442138672
"788",314.399993896484,316.399993896484,311.5,314.25,4810951,305.606079101562
"789",317.100006103516,322.25,306.149993896484,308.5,9498938,300.014190673828
"790",310.700012207031,310.700012207031,296.700012207031,304.25,9489942,295.881134033203
"791",305.799987792969,306.75,301.600006103516,304.200012207031,5444765,295.83251953125
"792",304.200012207031,306.200012207031,289.5,291.149993896484,7754321,283.141448974609
"793",295.600006103516,298.350006103516,282.799987792969,288.200012207031,10848676,280.272613525391
"794",285,289.450012207031,277.75,287.399993896484,9077585,279.49462890625
"795",288.899993896484,293.899993896484,284.25,292.299987792969,8212537,284.259796142578
"796",293.899993896484,302.700012207031,292.649993896484,297.950012207031,11946828,289.754425048828
"797",295,297.399993896484,282.899993896484,284.149993896484,7392963,276.334014892578
"798",285,285.700012207031,270,277,10184085,269.380676269531
"799",282.799987792969,284.299987792969,277.049987792969,279.200012207031,7720066,271.520172119141
"800",281.950012207031,284.450012207031,274.5,279.299987792969,7730360,271.617401123047
"801",278.350006103516,288.350006103516,274.049987792969,287.049987792969,8921131,279.154266357422
"802",288.100006103516,293.600006103516,283.5,291.799987792969,7372090,283.773559570312
"803",289,289,272.149993896484,276.75,10716857,269.137542724609
"804",279.600006103516,284.450012207031,275.75,278.799987792969,8462492,271.131134033203
"805",279.950012207031,285.5,278.549987792969,283.100006103516,7382197,275.312927246094
"806",285,287.100006103516,279.549987792969,280.450012207031,6174083,272.735809326172
"807",279.549987792969,285,278.100006103516,279.549987792969,7211615,271.860534667969
"808",271,272.850006103516,244,246.600006103516,18657763,239.81689453125
"809",248.600006103516,258.5,246.100006103516,255.699996948242,16183485,248.666580200195
"810",256.100006103516,258.799987792969,246,248,10700910,241.178375244141
"811",249.399993896484,254.850006103516,246.449996948242,252.449996948242,9010453,245.505981445312
"812",244,244.800003051758,235.050003051758,236.800003051758,12812162,230.28645324707
"813",240,241.449996948242,232.050003051758,234.399993896484,12162782,227.952453613281
"814",233.600006103516,248.800003051758,231.850006103516,247,12569022,240.205902099609
"815",244,248.350006103516,239,241.949996948242,7740849,235.294784545898
"816",243.050003051758,248.199996948242,242.649993896484,246.800003051758,5940387,240.011367797852
"817",247,254.600006103516,246.25,253.699996948242,10632521,246.721572875977
"818",255.5,256.799987792969,249.699996948242,250.899993896484,5698980,243.998596191406
"819",253,254.5,247.600006103516,249.300003051758,5746596,242.442611694336
"820",245.199996948242,254.5,243.149993896484,247.300003051758,6442696,240.497619628906
"821",244,248.949996948242,241.75,247.850006103516,6028248,241.032516479492
"822",250.5,254.399993896484,245,245.899993896484,6949282,239.136123657227
"823",248.800003051758,253.5,246.800003051758,248.449996948242,4866052,241.615997314453
"824",250,251.350006103516,245.149993896484,250.5,3591055,243.609619140625
"825",252.75,262.5,250.25,257.950012207031,17385575,250.854690551758
