"","ABB.NS.Open","ABB.NS.High","ABB.NS.Low","ABB.NS.Close","ABB.NS.Volume","ABB.NS.Adjusted"
"320",1289.15930175781,1320.93444824219,1276.8125,1306.54479980469,165460,1261.03161621094
"321",1310.94799804688,1355.88696289062,1310.94799804688,1342.08752441406,337954,1295.33618164062
"322",1330.01293945312,1366.32739257812,1326.10925292969,1353.93505859375,138939,1306.77124023438
"323",1359.97229003906,1361.6064453125,1339.09155273438,1356.70397949219,51968,1309.44360351562
"324",1356.34094238281,1356.34094238281,1335.95947265625,1344.62951660156,81370,1302.3974609375
"325",1343.99401855469,1351.80163574219,1336.82189941406,1342.99536132812,65056,1305.47485351562
"326",1348.17016601562,1379.8544921875,1326.69934082031,1340.77111816406,290208,1303.31286621094
"327",1339.99938964844,1377.94787597656,1336.82189941406,1355.66003417969,125491,1317.78601074219
"328",1343.630859375,1368.05224609375,1335.46008300781,1342.76843261719,193479,1305.25451660156
"329",1339.09155273438,1358.9736328125,1330.51232910156,1342.54138183594,63275,1305.03369140625
"330",1343.85778808594,1359.064453125,1314.57934570312,1319.61804199219,193212,1282.75073242188
"331",1316.39514160156,1316.39514160156,1253.02661132812,1258.20141601562,166605,1223.04992675781
"332",1253.29895019531,1269.91271972656,1218.02856445312,1250.25756835938,136872,1215.328125
"333",1269.18640136719,1269.18640136719,1216.53063964844,1223.29418945312,32774,1189.11828613281
"334",1230.92016601562,1252.84497070312,1190.47509765625,1247.94250488281,182310,1213.07775878906
"335",1237.41137695312,1280.08081054688,1231.28332519531,1251.30163574219,38926,1216.34326171875
"336",1251.93713378906,1274.54284667969,1235.64111328125,1259.42700195312,67967,1224.24145507812
"337",1257.38427734375,1274.45202636719,1246.08142089844,1262.92224121094,23821,1227.63903808594
"338",1288.06994628906,1309.13220214844,1275.54150390625,1304.68371582031,54114,1268.23352050781
"339",1307.31652832031,1323.61254882812,1283.71215820312,1297.19384765625,115365,1260.953125
"340",1293.69860839844,1326.83544921875,1272.09155273438,1322.88635253906,47943,1285.927734375
"341",1352.70947265625,1352.70947265625,1290.06726074219,1305.22839355469,84054,1268.76318359375
"342",1328.96899414062,1361.7880859375,1311.71960449219,1359.01904296875,84808,1321.05102539062
"343",1341.81518554688,1470.68566894531,1341.81518554688,1464.6484375,360765,1423.72937011719
"344",1467.099609375,1468.91540527344,1414.12609863281,1447.58068847656,191315,1407.13842773438
"345",1448.03466796875,1452.66467285156,1431.82934570312,1441.5888671875,190067,1401.31408691406
"346",1434.41674804688,1441.5888671875,1418.166015625,1429.24194335938,34614,1389.31201171875
"347",1434.18981933594,1451.07592773438,1417.16748046875,1424.70263671875,48943,1384.89953613281
"348",1426.33679199219,1466.64575195312,1408.36120605469,1446.53662109375,98299,1406.12353515625
"349",1446.53662109375,1461.47094726562,1408.99670410156,1417.75756835938,107290,1378.14855957031
"350",1416.25952148438,1433.8720703125,1383.57666015625,1388.84228515625,62948,1350.04125976562
"351",1389.97705078125,1429.87744140625,1377.2216796875,1420.02722167969,46049,1380.35485839844
"352",1419.11926269531,1478.90185546875,1409.17822265625,1419.34631347656,216299,1379.69299316406
"353",1416.25952148438,1437.82116699219,1398.64709472656,1404.048828125,111838,1364.82263183594
"354",1405.13830566406,1429.55969238281,1361.83349609375,1367.73449707031,203937,1329.52307128906
"355",1370.86657714844,1410.81237792969,1363.60375976562,1369.82263183594,243741,1331.55285644531
"356",1373.59020996094,1402.05163574219,1363.60375976562,1372.18298339844,121838,1333.84729003906
"357",1373.54479980469,1398.10241699219,1370.548828125,1392.38293457031,107112,1353.48266601562
"358",1397.10375976562,1404.45739746094,1389.931640625,1397.7392578125,56831,1358.689453125
"359",1400.82592773438,1419.84558105469,1398.10241699219,1411.22094726562,65686,1371.79479980469
"360",1412.53735351562,1431.0576171875,1393.56311035156,1422.56921386719,42270,1382.82556152344
"361",1421.70666503906,1432.14709472656,1390.0224609375,1415.39709472656,120159,1375.85400390625
"362",1416.39575195312,1428.06176757812,1407.18103027344,1417.07666015625,80440,1377.48669433594
"363",1419.89099121094,1423.5224609375,1398.91943359375,1415.39709472656,30243,1375.85400390625
"364",1413.58142089844,1460.74462890625,1408.0888671875,1453.93566894531,152297,1413.31591796875
"365",1452.57397460938,1488.88830566406,1441.67956542969,1455.16125488281,193979,1414.50732421875
"366",1443.49536132812,1468.64306640625,1441.67956542969,1454.79821777344,59272,1414.15441894531
"367",1452.66467285156,1481.89770507812,1440.2724609375,1453.79956054688,171308,1413.18371582031
"368",1461.65246582031,1465.28393554688,1449.44177246094,1452.982421875,70439,1412.38916015625
"369",1459.79138183594,1466.60034179688,1452.57397460938,1459.60986328125,64420,1418.83154296875
"370",1459.83679199219,1511.58471679688,1457.11315917969,1499.78259277344,203731,1457.88208007812
"371",1508.4072265625,1516.1240234375,1380.94384765625,1399.87268066406,252154,1360.76342773438
"372",1403.54956054688,1429.87744140625,1322.84094238281,1345.62817382812,137689,1308.03430175781
"373",1348.26098632812,1414.44384765625,1338.6376953125,1390.47644042969,222793,1351.62976074219
"374",1383.57666015625,1406.45471191406,1349.57739257812,1374.6796875,68287,1336.27416992188
"375",1380.85302734375,1393.56311035156,1364.60241699219,1369.00549316406,30315,1330.75842285156
"376",1378.03869628906,1378.03869628906,1349.07800292969,1362.55969238281,42720,1324.49279785156
"377",1363.96691894531,1370.86657714844,1350.98449707031,1358.83752441406,46973,1320.87451171875
"378",1358.83752441406,1384.43908691406,1341.40661621094,1380.35375976562,42607,1341.78967285156
"379",1378.90112304688,1393.01843261719,1344.53869628906,1351.89233398438,123941,1314.12341308594
"380",1355.43298339844,1361.7880859375,1311.85583496094,1320.11730957031,69760,1283.23620605469
"381",1326.69934082031,1333.32666015625,1281.03405761719,1284.71081542969,53263,1248.81896972656
"382",1288.61462402344,1288.61462402344,1251.34704589844,1274.54284667969,50040,1238.93493652344
"383",1280.08081054688,1311.81042480469,1236.36730957031,1248.26037597656,260200,1213.38659667969
"384",1253.84362792969,1263.19458007812,1226.51708984375,1236.45812988281,68906,1201.91430664062
"385",1252.84497070312,1283.62145996094,1240.22570800781,1273.54418945312,491229,1237.96398925781
"386",1280.08081054688,1296.42224121094,1243.76635742188,1254.7060546875,102877,1219.65222167969
"387",1261.92358398438,1289.15930175781,1243.76635742188,1266.05432128906,164411,1230.68347167969
"388",1269.18640136719,1275.26916503906,1228.28747558594,1233.14440917969,320587,1198.69299316406
"389",1235.595703125,1247.39782714844,1214.62414550781,1237.50219726562,58743,1202.92907714844
"390",1233.78002929688,1263.69396972656,1218.7548828125,1228.01501464844,56036,1193.70690917969
"391",1230.60241699219,1261.92358398438,1216.53063964844,1241.76916503906,50578,1207.07702636719
"392",1224.97375488281,1261.92358398438,1207.63366699219,1252.02795410156,63900,1217.04895019531
"393",1248.3056640625,1271.00219726562,1247.44323730469,1256.97570800781,26854,1221.85852050781
"394",1260.74340820312,1269.27722167969,1240.08959960938,1262.4228515625,58978,1227.15356445312
"395",1266.09973144531,1298.10180664062,1243.76635742188,1266.41748046875,72135,1231.03649902344
"396",1284.25695800781,1291.61059570312,1261.92358398438,1268.00622558594,35155,1232.58081054688
"397",1263.55773925781,1277.35717773438,1245.58215332031,1252.02795410156,60991,1217.04895019531
"398",1253.11730957031,1264.64721679688,1190.65673828125,1224.65600585938,84588,1190.44177246094
"399",1224.61059570312,1242.35925292969,1216.1220703125,1233.55297851562,48801,1199.09033203125
"400",1240.13500976562,1254.66076660156,1226.51708984375,1244.03881835938,48128,1209.28295898438
"401",1249.21362304688,1252.52722167969,1236.50354003906,1239.18176269531,40192,1204.56164550781
"402",1239.18176269531,1246.48999023438,1227.42492675781,1234.09777832031,47032,1199.61987304688
"403",1236.09497070312,1238.31921386719,1216.53063964844,1225.10986328125,53912,1190.88293457031
"404",1217.66552734375,1228.28747558594,1206.09033203125,1216.34912109375,61859,1182.36682128906
"405",1234.86938476562,1296.42224121094,1209.76708984375,1272.09155273438,58490,1236.55200195312
"406",1276.04077148438,1286.29956054688,1245.58215332031,1251.48315429688,50102,1216.51940917969
"407",1248.44189453125,1261.96899414062,1227.51574707031,1235.95886230469,201330,1201.4287109375
"408",1238.31921386719,1238.31921386719,1203.00354003906,1209.54016113281,148029,1175.74841308594
"409",1212.89916992188,1229.24072265625,1204.77392578125,1215.12341308594,28457,1181.17541503906
"410",1214.71496582031,1221.06994628906,1197.32946777344,1207.22509765625,31173,1173.498046875
"411",1208.677734375,1216.53063964844,1193.87963867188,1198.01037597656,53962,1164.54064941406
"412",1206.90734863281,1210.17565917969,1192.01843261719,1194.87817382812,23432,1161.49584960938
"413",1198.19189453125,1215.62280273438,1189.61267089844,1197.73803710938,31140,1164.27587890625
"414",1197.19323730469,1213.80712890625,1189.294921875,1205.50012207031,34565,1171.82104492188
"415",1207.45202636719,1221.97778320312,1198.37353515625,1205.99951171875,38834,1172.30639648438
"416",1212.4453125,1221.97778320312,1203.04895019531,1211.2197265625,25701,1177.38098144531
"417",1216.84838867188,1239.22717285156,1203.18518066406,1223.8388671875,57731,1189.6474609375
"418",1232.73596191406,1243.67565917969,1208.35998535156,1220.75219726562,126526,1186.64721679688
"419",1226.06311035156,1231.91882324219,1208.4052734375,1213.12622070312,31702,1179.23413085938
"420",1210.26647949219,1216.07678222656,1202.0048828125,1203.72985839844,29287,1170.10034179688
"421",1207.45202636719,1210.62951660156,1196.51232910156,1203.3212890625,21440,1169.70336914062
"422",1206.18103027344,1393.7900390625,1195.6044921875,1279.263671875,339606,1243.52368164062
"423",1289.15930175781,1453.48181152344,1289.15930175781,1410.13146972656,789590,1370.73559570312
"424",1425.33813476562,1435.32458496094,1402.64172363281,1428.37951660156,151947,1388.47375488281
"425",1426.24597167969,1429.87744140625,1370.86657714844,1397.7392578125,91106,1358.689453125
"426",1398.60168457031,1437.95739746094,1275.54150390625,1325.38293457031,613384,1288.3544921875
"427",1334.55224609375,1407.13562011719,1334.55224609375,1402.95947265625,301724,1363.76379394531
"428",1393.51770019531,1393.51770019531,1366.32739257812,1375.7236328125,171868,1337.28881835938
"429",1389.02380371094,1411.72021484375,1313.71691894531,1348.62414550781,149768,1310.94653320312
"430",1344.03942871094,1349.07800292969,1316.48583984375,1326.47229003906,200548,1289.41333007812
"431",1334.779296875,1364.37548828125,1323.65795898438,1329.15051269531,53695,1292.01696777344
"432",1325.564453125,1348.12475585938,1309.13220214844,1330.69384765625,31044,1293.51721191406
"433",1339.00073242188,1370.32189941406,1330.46691894531,1349.07800292969,103172,1311.3876953125
"434",1348.17016601562,1356.20471191406,1320.29895019531,1329.513671875,34796,1292.3701171875
"435",1339.04614257812,1367.18981933594,1334.779296875,1346.49060058594,104808,1308.87255859375
"436",1344.53869628906,1365.78259277344,1331.82873535156,1342.17834472656,138056,1304.68090820312
"437",1343.5400390625,1379.94519042969,1330.60314941406,1358.79211425781,54563,1320.83056640625
"438",1373.59020996094,1393.10913085938,1364.64782714844,1379.49133300781,110260,1340.95153808594
"439",1381.57934570312,1393.56311035156,1368.14306640625,1379.30969238281,55887,1340.77490234375
"440",1385.11999511719,1423.47705078125,1379.30969238281,1412.90051269531,211825,1373.42700195312
"441",1413.53601074219,1434.41674804688,1380.85302734375,1397.37609863281,124405,1358.33654785156
"442",1398.10241699219,1424.29406738281,1389.02380371094,1394.97033691406,34697,1355.99792480469
"443",1397.19458007812,1406.13696289062,1367.28063964844,1374.4072265625,65081,1336.00927734375
"444",1379.94519042969,1387.34423828125,1345.08349609375,1357.47570800781,30088,1319.55090332031
"445",1369.95874023438,1383.93981933594,1362.69592285156,1375.95068359375,6810,1337.50952148438
"446",1376.08679199219,1379.89978027344,1328.197265625,1334.23449707031,120860,1296.95886230469
"447",1346.1728515625,1346.1728515625,1308.814453125,1314.71557617188,132618,1277.9853515625
"448",1326.29077148438,1359.97229003906,1315.16955566406,1324.20263671875,312278,1287.20727539062
"449",1324.20263671875,1343.630859375,1317.89306640625,1324.4296875,82118,1287.42810058594
"450",1332.46423339844,1342.17834472656,1318.84631347656,1322.47778320312,39270,1285.53051757812
"451",1322.97705078125,1338.18371582031,1312.35510253906,1314.89709472656,44741,1278.16162109375
"452",1312.35510253906,1333.55358886719,1298.23791503906,1327.0625,61128,1289.9873046875
"453",1330.01293945312,1355.43298339844,1322.79553222656,1346.12744140625,58865,1308.51953125
"454",1338.6376953125,1343.5400390625,1308.814453125,1327.92492675781,80822,1290.82556152344
"455",1325.47375488281,1333.64440917969,1312.49133300781,1323.06787109375,48351,1286.10412597656
"456",1323.06787109375,1396.28662109375,1287.70678710938,1359.65454101562,393686,1321.66882324219
"457",1357.24877929688,1357.24877929688,1330.01293945312,1333.55358886719,217995,1296.29699707031
"458",1336.27722167969,1341.54284667969,1321.20678710938,1331.23864746094,57855,1294.04675292969
"459",1331.23864746094,1338.18371582031,1311.85583496094,1321.52453613281,37153,1284.60400390625
"460",1317.57531738281,1343.630859375,1317.57531738281,1338.68298339844,48125,1301.28308105469
"461",1335.9140625,1339.09155273438,1306.63562011719,1316.07739257812,702601,1279.30908203125
"462",1316.39514160156,1324.02111816406,1303.68505859375,1306.59020996094,36146,1270.0869140625
"463",1307.27111816406,1307.27111816406,1274.63366699219,1280.12609863281,42342,1244.36218261719
"464",1275.63220214844,1293.60791015625,1273.72570800781,1277.81115722656,52675,1242.11181640625
"465",1280.08081054688,1300.96154785156,1276.54016113281,1284.25695800781,72123,1248.37756347656
"466",1290.43029785156,1310.0400390625,1282.84973144531,1306.2724609375,50905,1269.77807617188
"467",1298.32873535156,1322.75012207031,1298.32873535156,1313.67150878906,34827,1276.97033691406
"468",1318.21081542969,1343.630859375,1308.49670410156,1314.39782714844,64771,1277.67639160156
"469",1311.85583496094,1356.34094238281,1309.99475097656,1343.08618164062,87071,1305.56335449219
"470",1341.81518554688,1342.63220214844,1321.11596679688,1326.10925292969,90214,1289.060546875
"471",1330.830078125,1339.09155273438,1313.94384765625,1316.12280273438,61052,1279.35314941406
"472",1321.7060546875,1321.7060546875,1303.68505859375,1307.45275878906,165078,1270.92541503906
"473",1307.31652832031,1315.03332519531,1290.11254882812,1309.67700195312,97503,1273.08752441406
"474",1305.50085449219,1330.01293945312,1303.77587890625,1316.53125,40473,1279.75036621094
"475",1318.21081542969,1329.92224121094,1311.90124511719,1316.75830078125,83975,1279.97094726562
"476",1316.84899902344,1334.37072753906,1307.31652832031,1324.47509765625,85909,1287.47216796875
"477",1324.47509765625,1354.52514648438,1312.17358398438,1347.71618652344,92182,1310.06408691406
"478",1354.97912597656,1382.66882324219,1335.18774414062,1350.212890625,102917,1312.49096679688
"479",1352.70947265625,1377.2216796875,1335.46008300781,1343.99401855469,137410,1306.44567871094
"480",1345.53735351562,1357.24877929688,1332.10107421875,1338.546875,48808,1301.15087890625
"481",1332.32800292969,1339.00073242188,1309.35925292969,1317.71154785156,133234,1280.89758300781
"482",1313.71691894531,1347.26232910156,1313.71691894531,1339.99938964844,99303,1302.56286621094
"483",1324,1324,1257.80004882812,1262,81105,1226.74255371094
"484",1264,1279,1228.30004882812,1261.30004882812,49583,1226.06201171875
"485",1264.94995117188,1270,1232.09997558594,1260.15002441406,18108,1224.9443359375
"486",1260.15002441406,1280,1200,1272.15002441406,21839,1236.60888671875
"487",1272.15002441406,1280,1252,1278.09997558594,19077,1242.39270019531
"488",1284.5,1301.65002441406,1265,1295.44995117188,29393,1259.25805664062
"489",1275,1297.09997558594,1275,1285.25,46306,1249.34313964844
"490",1296.94995117188,1296.94995117188,1275,1290,6827,1253.96020507812
"491",1277,1300,1276.5,1294.19995117188,7048,1258.04296875
"492",1295,1329.69995117188,1285,1322.25,32674,1285.30944824219
"493",1321.94995117188,1340,1275,1287,31293,1251.0439453125
"494",1298,1315,1289,1306.75,27246,1270.24243164062
"495",1300,1318,1285.05004882812,1310.69995117188,16798,1274.08190917969
"496",1319,1339,1285,1322.09997558594,49113,1285.16333007812
"497",1337.40002441406,1405.80004882812,1331.5,1372.40002441406,147240,1334.05810546875
"498",1379.40002441406,1411,1370.09997558594,1376.84997558594,37463,1338.38391113281
"499",1372,1411,1362,1369.19995117188,96552,1330.94738769531
"500",1373.80004882812,1373.80004882812,1315,1327.05004882812,89843,1289.97534179688
"501",1332,1345,1295.09997558594,1306.34997558594,68577,1269.85339355469
"502",1307.15002441406,1314.75,1292.05004882812,1302.75,35098,1266.35400390625
"503",1303,1316,1280,1290.59997558594,38416,1254.54333496094
"504",1290,1319.44995117188,1286,1310.15002441406,37591,1273.54736328125
"505",1315,1315.34997558594,1295,1303.30004882812,14625,1266.88879394531
"506",1309,1320,1302,1316.40002441406,13495,1279.62268066406
"507",1318,1364.84997558594,1301.44995117188,1329.05004882812,198401,1291.91931152344
"508",1312,1360,1312,1339.59997558594,45579,1302.17443847656
"509",1340.84997558594,1352,1324,1329.75,18818,1292.59973144531
"510",1331,1355.15002441406,1331,1342.25,17111,1304.75048828125
"511",1323,1346.84997558594,1323,1331.75,22645,1294.5439453125
"512",1349,1349,1295,1310.69995117188,16129,1274.08190917969
"513",1282,1315,1282,1292.30004882812,20304,1256.19616699219
"514",1301,1324,1293.80004882812,1311.30004882812,21892,1274.6650390625
"515",1318,1348,1313.94995117188,1338.5,38870,1301.10534667969
"516",1339.69995117188,1360.94995117188,1324.30004882812,1339.44995117188,25507,1302.02880859375
"517",1333,1340,1316,1328.94995117188,35789,1291.82202148438
"518",1332,1379,1317,1341.94995117188,186488,1304.45861816406
"519",1349,1365,1322,1334.19995117188,45537,1296.92541503906
"520",1339.80004882812,1344,1255.19995117188,1274.44995117188,290668,1238.84460449219
"521",1273,1278.15002441406,1226.15002441406,1268.65002441406,208984,1233.20678710938
"522",1268.84997558594,1280,1229.34997558594,1233.09997558594,56198,1198.65002441406
"523",1254,1254,1213,1223.5,85129,1189.31799316406
"524",1220.5,1227,1200.69995117188,1205.09997558594,41542,1171.43212890625
"525",1210,1229,1202,1209.75,40075,1175.95239257812
"526",1213.90002441406,1246.90002441406,1213.34997558594,1230.90002441406,48608,1196.51135253906
"527",1225,1225,1190,1191.94995117188,44916,1158.64978027344
"528",1192,1217.90002441406,1192,1200.19995117188,24401,1166.66906738281
"529",1195,1212.34997558594,1190,1201.40002441406,25367,1167.83544921875
"530",1198,1203,1189,1198.59997558594,40112,1165.11376953125
"531",1188,1195,1175,1185,39171,1151.89379882812
"532",1185,1198.90002441406,1182.05004882812,1190.19995117188,99510,1156.94848632812
"533",1199,1204.84997558594,1154,1161,45482,1128.56408691406
"534",1168.94995117188,1178.65002441406,1150,1157.15002441406,41444,1124.82189941406
"535",1167.80004882812,1185,1160,1180.55004882812,27103,1147.56799316406
"536",1168,1221,1155,1191.90002441406,36939,1158.60107421875
"537",1180,1192.75,1096.69995117188,1129.84997558594,81699,1098.28442382812
"538",1130,1143,1096.5,1109.44995117188,55300,1078.45434570312
"539",1087.94995117188,1087.94995117188,1000,1038.59997558594,57759,1009.58380126953
"540",1008.70001220703,1029.94995117188,830.900024414062,1006.79998779297,113239,978.672302246094
"541",1000,1018.45001220703,947,963.849975585938,492095,936.922119140625
"542",980,980,920,948.799987792969,48671,922.292602539062
"543",974,974,899.299987792969,905.099975585938,32581,879.813415527344
"544",880,925,835,895.900024414062,280603,870.87060546875
"545",898.5,969.950012207031,851.049987792969,949.549987792969,42124,923.021667480469
"546",825,999,805,863.049987792969,58987,838.938232421875
"547",900,900,821.200012207031,830.150024414062,34599,806.95751953125
"548",801,850,801,834.549987792969,58627,811.234436035156
"549",835.700012207031,870.200012207031,829.549987792969,861.299987792969,29477,837.237182617188
"550",915.150024414062,915.150024414062,835,852.5,34666,828.682983398438
"551",839.549987792969,889,826,881.400024414062,30325,856.775695800781
"552",910,949,866.75,935.400024414062,141102,909.266967773438
"553",935.400024414062,949,904.900024414062,929.650024414062,14021,903.677673339844
"554",914.299987792969,949,893,934.150024414062,40418,908.051940917969
"555",969.900024414062,1050,911,931.349975585938,162721,905.330078125
"556",935,965,910,930.700012207031,87733,904.698303222656
"557",943,948,916.349975585938,926.849975585938,75668,900.955749511719
"558",930,934,897.5,907.200012207031,62956,881.854797363281
"559",915,934.400024414062,901,915.849975585938,32470,890.26318359375
"560",914.799987792969,928.049987792969,898.950012207031,900.150024414062,140790,875.001831054688
"561",918.400024414062,933,913.799987792969,924.900024414062,40359,899.060363769531
"562",936.299987792969,972.75,900.349975585938,906.75,165835,881.417419433594
"563",900,929,887.549987792969,894.5,99664,869.509643554688
"564",900.849975585938,921.799987792969,887.049987792969,908.049987792969,158811,882.681091308594
"565",905,921.950012207031,896.200012207031,901.799987792969,86092,876.605712890625
"566",901.799987792969,906.549987792969,890,893.450012207031,62319,868.489013671875
"567",900,907,880.049987792969,883.349975585938,47484,858.670959472656
"568",892.5,906.450012207031,868,873.400024414062,138274,848.999145507812
"569",881,891.75,875,880.150024414062,60887,855.560546875
"570",900,913.150024414062,890.099975585938,900.549987792969,145626,875.390625
"571",895,895,870,879.5,47410,854.9287109375
"572",893.799987792969,896.049987792969,870.049987792969,873.200012207031,24424,853.462646484375
"573",871,887.950012207031,866.049987792969,869.549987792969,45865,849.89501953125
"574",864.5,872,856,858.5,30256,839.094909667969
"575",863.950012207031,868.450012207031,841,846.599975585938,35925,827.4638671875
"576",849.599975585938,872,846.549987792969,866.900024414062,83316,847.305053710938
"577",860,860.349975585938,850,852,18231,832.741882324219
"578",868.75,876.799987792969,852,855.650024414062,62936,836.309387207031
"579",840.049987792969,864,833,836.099975585938,90247,817.201171875
"580",840,846,821,822.700012207031,62438,804.10400390625
"581",822.700012207031,828.299987792969,797.049987792969,799.799987792969,90489,781.721740722656
"582",818.950012207031,818.950012207031,780,784.5,131999,766.767517089844
"583",788.900024414062,788.900024414062,773,774.349975585938,64779,756.846984863281
"584",774,800,745.650024414062,749.75,191499,732.802978515625
"585",750,758.849975585938,729,730.099975585938,126820,713.59716796875
"586",737.299987792969,749,723.299987792969,725.950012207031,524000,709.541015625
"587",735,741,722,736.650024414062,109664,719.999145507812
"588",741.950012207031,772,737.25,739.849975585938,268491,723.126708984375
"589",741,753.900024414062,739,744.25,214975,727.427368164062
"590",757,834,754.400024414062,821.400024414062,541641,802.83349609375
"591",828.400024414062,844.5,817.299987792969,824.900024414062,321593,806.25439453125
"592",830,843.900024414062,825,835.849975585938,245789,816.956787109375
"593",836,842.5,829,835,317234,816.126098632812
"594",840,889.900024414062,838.049987792969,877.5,357750,857.665466308594
"595",900.150024414062,913.950012207031,870,878.450012207031,256663,858.593872070312
"596",886,886.799987792969,833,852.799987792969,232007,833.523681640625
"597",838,847,825,830.349975585938,101410,811.581115722656
"598",834,839.950012207031,808,810.049987792969,123269,791.739990234375
"599",786,815,780,807.400024414062,116248,789.149963378906
"600",813.400024414062,822.549987792969,801.950012207031,806.099975585938,66773,787.879272460938
"601",819.950012207031,824,789.650024414062,794.950012207031,107848,776.981384277344
"602",798.400024414062,801,781,784.650024414062,139361,766.914184570312
"603",787.849975585938,800,784.549987792969,787.5,107016,769.699768066406
"604",789.5,830,788,813,1355729,794.623229980469
"605",825,839.799987792969,822.049987792969,832.299987792969,175107,813.487121582031
"606",838,859.900024414062,832.150024414062,854.849975585938,226465,835.527282714844
"607",861,888.5,855.25,867.849975585938,569892,848.233581542969
"608",871,896,871,880.5,455476,860.597595214844
"609",895.25,927,891.25,914.349975585938,603457,893.682373046875
"610",920,929,885.599975585938,922.349975585938,224329,901.501647949219
"611",927,948.75,903.099975585938,941.150024414062,259932,919.876831054688
"612",939.049987792969,964,919.049987792969,954.299987792969,174484,932.729431152344
"613",966,979,955.099975585938,963.400024414062,161432,941.623901367188
"614",965,988,940,979.5,320566,957.35986328125
"615",982,1017,976.200012207031,983.400024414062,398732,961.171691894531
"616",987.5,988.950012207031,957.25,961.400024414062,298448,939.669067382812
"617",968,971.5,942,944.650024414062,194584,923.297607421875
"618",947,955,926.049987792969,928.5,124766,907.5126953125
"619",930,936.75,914.900024414062,916.950012207031,109164,896.223693847656
"620",922,925.349975585938,910,914.900024414062,76563,894.220092773438
"621",913,915,901.049987792969,908.150024414062,53845,887.622619628906
"622",916,933,900.900024414062,905.799987792969,137247,885.325744628906
"623",909.900024414062,919,894,905.849975585938,144234,890.091369628906
"624",914,923.25,907,912.150024414062,101310,896.281799316406
"625",913.5,932.700012207031,894,898.950012207031,286602,883.311462402344
"626",903,913.950012207031,901.150024414062,906.849975585938,126509,891.073974609375
"627",910,930,902,925.650024414062,145317,909.546936035156
"628",930,945,925,934.799987792969,161417,918.537780761719
"629",910,919,895,912.599975585938,242174,896.723876953125
"630",912.099975585938,912.099975585938,890,893.549987792969,106000,878.00537109375
"631",898.5,899.400024414062,891,894.5,52148,878.938842773438
"632",897,902,875,880.950012207031,118544,865.624572753906
"633",873.799987792969,892.950012207031,862.599975585938,865.150024414062,108002,850.099365234375
"634",870.5,897.400024414062,865.5,894.950012207031,151889,879.381042480469
"635",900.099975585938,919.400024414062,869.450012207031,881.599975585938,119427,866.263122558594
"636",882.599975585938,909.700012207031,881.599975585938,905.299987792969,294577,889.550842285156
"637",910,922,896,900.099975585938,92645,884.44140625
"638",904,904,886.150024414062,889.400024414062,62322,873.927551269531
"639",889.400024414062,904.349975585938,879.400024414062,881.799987792969,95492,866.459777832031
"640",886.650024414062,899,874.599975585938,892,199347,876.482360839844
"641",896.849975585938,917.599975585938,892,903.400024414062,165785,887.683959960938
"642",903.450012207031,924.799987792969,903.450012207031,908.150024414062,192428,892.351379394531
"643",909.5,939.25,908.549987792969,932.400024414062,220323,916.179504394531
"644",945,959,933.549987792969,949.400024414062,370796,932.8837890625
"645",954,960,923,929.799987792969,129296,913.624755859375
"646",935,939.5,930.049987792969,933.099975585938,44972,916.867248535156
"647",933.900024414062,965.549987792969,933.900024414062,961.849975585938,188952,945.117126464844
"648",959,974.200012207031,949.5,968.799987792969,120059,951.9462890625
"649",977,998,975,982.849975585938,306358,965.751831054688
"650",986,996.5,966.25,971.25,92187,954.353637695312
"651",972,988.099975585938,963.450012207031,969.25,202487,952.388427734375
"652",973,979,950,959.25,450210,942.562377929688
"653",964,985,961.900024414062,970.900024414062,515635,954.009765625
"654",972,994.700012207031,972,985.599975585938,248761,968.453918457031
"655",993,1009,941.450012207031,950.75,297074,934.210205078125
"656",952.200012207031,961.150024414062,936.299987792969,945.599975585938,82705,929.149841308594
"657",952.349975585938,985,951,974.75,106158,957.792724609375
"658",979.900024414062,990.799987792969,971.75,981.349975585938,56835,964.277893066406
"659",960.25,968.900024414062,945.049987792969,947.599975585938,142690,931.115051269531
"660",955.849975585938,957.349975585938,920.599975585938,925.049987792969,712824,908.957336425781
"661",928.700012207031,943.700012207031,900,901.150024414062,183578,885.47314453125
"662",899,914.5,894.700012207031,901.799987792969,366227,886.11181640625
"663",907,912,895.950012207031,899.25,230526,883.606201171875
"664",903,903,893.549987792969,898.400024414062,172447,882.77099609375
"665",902.700012207031,913,902,907.549987792969,357441,891.761779785156
"666",913.700012207031,923,912,915,142131,899.082214355469
"667",919.200012207031,920.950012207031,906.450012207031,908.549987792969,70043,892.744384765625
"668",907.650024414062,922.5,902,916.299987792969,155361,900.359619140625
"669",922.900024414062,924.799987792969,898.450012207031,900.799987792969,79802,885.129211425781
"670",904,905.900024414062,896.299987792969,898.75,98225,883.114929199219
"671",892,900.25,866,892.950012207031,69644,877.415832519531
"672",897.299987792969,900.049987792969,882.049987792969,884.299987792969,76188,868.916320800781
"673",880,884.900024414062,855.25,858.599975585938,107682,843.663330078125
"674",864.950012207031,875.950012207031,846.599975585938,852.299987792969,173616,837.472900390625
"675",855,872.900024414062,849.900024414062,861.25,79765,846.267333984375
"676",867.900024414062,874.849975585938,853,854.950012207031,532383,840.076782226562
"677",861.299987792969,864.849975585938,855.049987792969,859.5,340893,844.547668457031
