"","HAVELLS.NS.Open","HAVELLS.NS.High","HAVELLS.NS.Low","HAVELLS.NS.Close","HAVELLS.NS.Volume","HAVELLS.NS.Adjusted"
"38",497,509.350006103516,495.200012207031,507.700012207031,1096165,482.129425048828
"39",509,516.5,509,513.049987792969,570423,487.209930419922
"40",514.5,519.900024414062,507.700012207031,512.099975585938,738023,486.307800292969
"41",506.600006103516,512.349975585938,505.049987792969,507.649993896484,612090,482.081909179688
"42",507.649993896484,522.299987792969,507.649993896484,511.25,1428365,485.500701904297
"43",511,511.200012207031,501,507.149993896484,905063,481.607147216797
"44",511.799987792969,512.849975585938,496.399993896484,500.299987792969,717755,475.102142333984
"45",501.700012207031,506,497.149993896484,501.200012207031,865183,475.956848144531
"46",504.100006103516,506.799987792969,490,502.549987792969,1052614,477.238800048828
"47",505,507.75,500.399993896484,503.25,525582,477.903533935547
"48",508,510.299987792969,500.549987792969,505.200012207031,744387,479.755310058594
"49",503.25,518.75,503.25,514.299987792969,1185899,488.397003173828
"50",516.5,523,512.450012207031,517.099975585938,1327206,491.055938720703
"51",521,527.700012207031,518.400024414062,520.75,1590047,494.522186279297
"52",522.900024414062,525,515.150024414062,516.599975585938,1499134,490.581115722656
"53",517.5,520.799987792969,502,506.5,951135,480.989837646484
"54",502,502.950012207031,494.700012207031,499,1365921,473.867614746094
"55",502,508,496.399993896484,498.799987792969,878704,473.677673339844
"56",499.399993896484,502,493.350006103516,495.899993896484,644334,470.923736572266
"57",489.899993896484,496.450012207031,486.649993896484,492.649993896484,814892,467.83740234375
"58",493,494,487.799987792969,491.149993896484,1211997,466.412994384766
"59",494.100006103516,497.600006103516,492,494.299987792969,1454063,469.404296875
"60",492.149993896484,495.649993896484,486.200012207031,487.850006103516,1083438,463.279174804688
"61",489.049987792969,509.399993896484,483.649993896484,507.600006103516,1443591,482.034423828125
"62",506.850006103516,509.700012207031,500,508,1223705,482.414276123047
"63",509.899993896484,513,503,504.350006103516,1906614,478.948181152344
"64",510,516.200012207031,508.850006103516,512.650024414062,1957447,486.830108642578
"65",515,535,512.650024414062,533.150024414062,2912803,506.297576904297
"66",533.099975585938,539.400024414062,530,534.25,1150835,507.342193603516
"67",537,538.400024414062,526.549987792969,534.650024414062,580111,507.722106933594
"68",535.5,536.049987792969,527.099975585938,530.849975585938,641612,504.113342285156
"69",530,551,527.700012207031,548.25,2291213,520.63720703125
"70",551.799987792969,555,545.049987792969,547,1717191,519.450134277344
"71",543.450012207031,551.450012207031,541.200012207031,546,749450,518.500305175781
"72",547.200012207031,554.25,544.950012207031,550.25,943209,522.536376953125
"73",552.700012207031,554.799987792969,545.650024414062,547.25,1129693,519.687438964844
"74",547.900024414062,553.450012207031,543.650024414062,551.849975585938,616117,524.0556640625
"75",551.900024414062,559.200012207031,544.700012207031,548.25,1900497,520.63720703125
"76",549.900024414062,551.900024414062,543.950012207031,546.099975585938,899035,518.595336914062
"77",545.299987792969,547,538.400024414062,541.049987792969,529747,513.799682617188
"78",538.799987792969,544.650024414062,536.549987792969,538.549987792969,561260,511.425628662109
"79",540,547.400024414062,537.5,545,709321,517.55078125
"80",547,556,544.5,549.75,827785,522.061645507812
"81",556,557,546.099975585938,547.25,1252948,519.687438964844
"82",548.450012207031,553.599975585938,533.950012207031,543.049987792969,1079101,515.698974609375
"83",542.5,546,525.349975585938,527.299987792969,849461,500.742218017578
"84",525,543.349975585938,521.349975585938,540.400024414062,1894666,513.182495117188
"85",544.950012207031,552.200012207031,541.099975585938,548,1262799,520.399658203125
"86",549.049987792969,553.099975585938,543.299987792969,547.950012207031,725367,520.352172851562
"87",545.049987792969,561,545.049987792969,553.900024414062,1983392,526.002624511719
"88",556,557.200012207031,535.099975585938,537.75,1310937,510.665954589844
"89",542.200012207031,560.599975585938,540,547.5,4733550,519.924926757812
"90",551.849975585938,554.950012207031,541.150024414062,544.700012207031,1617228,517.265991210938
"91",543.049987792969,549.700012207031,537.200012207031,544.200012207031,750908,516.791198730469
"92",542,548,537.650024414062,546.150024414062,798508,518.642944335938
"93",545.799987792969,551.75,538,539.950012207031,787950,512.755126953125
"94",538,538,519.400024414062,523.25,981254,496.896209716797
"95",521,530,514.700012207031,524.200012207031,1135679,497.798431396484
"96",522.5,552,519,549.099975585938,2098090,521.4443359375
"97",547.599975585938,551.450012207031,541,543.75,1282047,516.36376953125
"98",542.099975585938,545.349975585938,531.200012207031,534.5,839876,507.57958984375
"99",536.049987792969,544.400024414062,533.25,542.549987792969,1097538,515.22412109375
"100",547.5,564.799987792969,545.150024414062,563.049987792969,2252558,534.691650390625
"101",567.200012207031,569.450012207031,547.200012207031,548.700012207031,2028620,521.064453125
"102",547.950012207031,559.75,536.849975585938,558.150024414062,1384730,530.03857421875
"103",563,563,542.900024414062,544.150024414062,1521311,516.74365234375
"104",544.75,549.049987792969,533.200012207031,539.049987792969,890100,511.900421142578
"105",540.299987792969,546.75,535.25,536.599975585938,685761,509.573852539062
"106",537,537,523.099975585938,528.549987792969,1007325,501.929351806641
"107",527.700012207031,534.799987792969,522.099975585938,533.200012207031,981439,506.345062255859
"108",538.450012207031,551,535.650024414062,547.299987792969,1008867,519.73486328125
"109",548.599975585938,555,547,552.900024414062,1075751,525.052917480469
"110",556.450012207031,569.849975585938,555.200012207031,558.700012207031,1912057,530.560791015625
"111",560.700012207031,563.150024414062,552.599975585938,557.75,1111892,529.65869140625
"112",560,566.299987792969,555.75,559.450012207031,1557465,531.273010253906
"113",558,560,543.200012207031,548.200012207031,1050698,520.589660644531
"114",549.450012207031,559.400024414062,536.900024414062,555.450012207031,1084885,527.474426269531
"115",558,562.900024414062,545.650024414062,547.349975585938,573195,519.782409667969
"116",547,547.349975585938,537.349975585938,539.349975585938,533199,512.185363769531
"117",539.349975585938,544.299987792969,533.049987792969,534.900024414062,908594,507.959411621094
"118",539.599975585938,542.799987792969,531.299987792969,532.849975585938,838315,506.012664794922
"119",534.599975585938,544.700012207031,530.049987792969,542.650024414062,1151398,515.319091796875
"120",541.650024414062,547.450012207031,532.5,535.299987792969,726800,508.339294433594
"121",532,539.400024414062,531.049987792969,532.849975585938,810260,506.012664794922
"122",533,543,533,537.450012207031,1431508,510.380981445312
"123",535,535,520.099975585938,522.900024414062,1364040,496.563812255859
"124",524.400024414062,545.700012207031,523.099975585938,543.349975585938,1415809,515.983825683594
"125",545.799987792969,545.799987792969,530.5,532.75,495672,505.917846679688
"126",533,548,532.650024414062,543.5,552370,516.126403808594
"127",540.049987792969,550.900024414062,535.599975585938,547.400024414062,602897,523.684020996094
"128",545.049987792969,553.650024414062,541.549987792969,545.75,942429,525.948852539062
"129",546.799987792969,553,539.599975585938,551,711614,531.008361816406
"130",553,558.799987792969,551.200012207031,553.400024414062,399294,533.321350097656
"131",556.799987792969,576.200012207031,552.700012207031,573.950012207031,2061453,553.125610351562
"132",574.400024414062,581,565.049987792969,566.799987792969,1481873,546.235046386719
"133",569.650024414062,573.549987792969,556,561.5,764724,541.127380371094
"134",561.349975585938,567.200012207031,555.599975585938,560.200012207031,531924,539.87451171875
"135",560.200012207031,569.799987792969,553,560.049987792969,1700586,539.730041503906
"136",563,567.5,544.5,555,1471637,534.863159179688
"137",559,565.5,556.849975585938,561.25,728009,540.886535644531
"138",564.900024414062,574.900024414062,559.200012207031,561.75,1721971,541.368225097656
"139",563.950012207031,572.900024414062,554.599975585938,560.400024414062,2197605,540.067260742188
"140",574.950012207031,615,574.950012207031,610.049987792969,10645909,587.915893554688
"141",613.200012207031,625.450012207031,595.599975585938,598.599975585938,4934161,576.881225585938
"142",601,616,599.25,602.799987792969,2929858,580.928833007812
"143",602.099975585938,631.099975585938,602.049987792969,614.75,3788399,592.4453125
"144",614.599975585938,629,611,625.049987792969,1574084,602.371520996094
"145",624,628.700012207031,617.549987792969,625.799987792969,744721,603.094360351562
"146",624.25,636,618,634.400024414062,1312444,611.382263183594
"147",636.75,638.400024414062,627.25,632.200012207031,905532,609.262145996094
"148",632,643,624.75,637.049987792969,1584825,613.936218261719
"149",636.049987792969,647,634.450012207031,643.450012207031,925361,620.104064941406
"150",645.650024414062,659.799987792969,645.650024414062,657.700012207031,1711382,633.836975097656
"151",659.400024414062,683.049987792969,651,677.549987792969,1772615,652.966735839844
"152",679.799987792969,684.799987792969,670.450012207031,681.450012207031,1602539,656.725158691406
"153",678.549987792969,691.299987792969,673.599975585938,687.299987792969,1253831,662.362976074219
"154",685.099975585938,685.799987792969,667.400024414062,673.5,1299857,649.063659667969
"155",669.849975585938,682.150024414062,663,676.400024414062,1096019,651.858459472656
"156",677.049987792969,688.549987792969,673.549987792969,685.900024414062,1262385,661.013916015625
"157",678.099975585938,698.450012207031,678.099975585938,681.450012207031,1909395,656.725158691406
"158",685,686.299987792969,675,678.950012207031,890011,654.316040039062
"159",680,698.25,680,690.150024414062,1253351,665.109619140625
"160",694.950012207031,702.900024414062,684.400024414062,699.700012207031,1876676,674.313110351562
"161",699.700012207031,708.799987792969,692.049987792969,707.25,1031233,681.589233398438
"162",706.400024414062,706.400024414062,693.400024414062,699.700012207031,737630,674.313110351562
"163",701.400024414062,721.950012207031,701.400024414062,719.950012207031,1175806,693.828369140625
"164",719,721.900024414062,713.25,716.450012207031,900636,690.455505371094
"165",719.799987792969,726.75,710.900024414062,714,1010022,688.094299316406
"166",710,722,706.049987792969,719.349975585938,1053476,693.250061035156
"167",719,726.900024414062,709.049987792969,725.25,1280453,698.936096191406
"168",722,728.75,707.200012207031,716.400024414062,1160743,690.407165527344
"169",713.849975585938,713.849975585938,664.950012207031,668.799987792969,2045160,644.534240722656
"170",670,670,646,660.400024414062,2117180,636.439086914062
"171",665.700012207031,682.700012207031,656,679,1055587,654.364135742188
"172",684,684,667.099975585938,673.549987792969,975050,649.111877441406
"173",670,670,639.400024414062,641.349975585938,1767996,618.080200195312
"174",644,653.5,631,632.599975585938,1848618,609.647583007812
"175",635.900024414062,649.950012207031,627.150024414062,646.700012207031,1567798,623.236083984375
"176",650,665.849975585938,648.549987792969,659.599975585938,1144059,635.668029785156
"177",655,672.400024414062,647.099975585938,666.900024414062,795979,642.703125
"178",663.400024414062,668,645.099975585938,646.650024414062,881794,623.187927246094
"179",650.25,653.25,640.849975585938,646.25,658508,622.802368164062
"180",646.799987792969,659.799987792969,626.75,635.049987792969,2000200,612.008850097656
"181",634,639.799987792969,620.5,625.849975585938,750068,603.142456054688
"182",624.950012207031,635.900024414062,605.400024414062,628.099975585938,896553,605.31103515625
"183",633,649.049987792969,620.25,646.5,1027745,623.043395996094
"184",640,642,608.099975585938,612.599975585938,2405928,590.373291015625
"185",617,619.799987792969,581.849975585938,594.5,1552503,572.930114746094
"186",591.400024414062,601.650024414062,554.150024414062,595.150024414062,3089537,573.556457519531
"187",595.5,623,586.549987792969,612.900024414062,2649695,590.662658691406
"188",603.200012207031,613.599975585938,595.200012207031,605.700012207031,1304505,583.7236328125
"189",605,605,586.349975585938,594.549987792969,1520121,572.978210449219
"190",591,599.549987792969,562.049987792969,569.900024414062,1355705,549.22265625
"191",572,582,553.25,563.849975585938,1088023,543.39208984375
"192",563,614,561.450012207031,611.200012207031,1900322,589.024108886719
"193",592,598.950012207031,570.700012207031,579.950012207031,1892917,558.907958984375
"194",585,601.349975585938,585,595.75,1207151,574.134704589844
"195",602.900024414062,603.5,578.900024414062,599.75,1015888,577.989562988281
"196",604.900024414062,623.650024414062,601.049987792969,607.950012207031,2137524,585.892028808594
"197",614.849975585938,619.599975585938,579.049987792969,586.900024414062,3314282,565.605773925781
"198",550,613,549.849975585938,597.150024414062,3678245,575.483947753906
"199",605,610.200012207031,585,589.349975585938,1538383,567.966918945312
"200",580,602.900024414062,579.200012207031,598.849975585938,1093430,577.122131347656
"201",598.950012207031,608.450012207031,592.450012207031,601.299987792969,1383641,579.483276367188
"202",593.049987792969,607.950012207031,591.099975585938,599.299987792969,1220249,577.555786132812
"203",599.200012207031,610,588.650024414062,602.849975585938,1109395,580.97705078125
"204",609.400024414062,622,600.099975585938,619.5,1344827,597.023071289062
"205",623.799987792969,639,622.299987792969,634.5,1726408,611.478759765625
"206",637.599975585938,649.5,633.75,645.799987792969,1518363,622.368713378906
"207",647,662.5,641.099975585938,645,1624969,621.597778320312
"208",649,654.400024414062,639,646.150024414062,925851,622.7060546875
"209",645.849975585938,656.900024414062,638.25,646.900024414062,1101243,623.428894042969
"210",649.900024414062,657,640,647.450012207031,787114,623.958862304688
"211",650,654.25,646,648.25,79728,624.729736328125
"212",649.549987792969,655,642.299987792969,646.549987792969,920574,623.091552734375
"213",649.5,658.650024414062,644.150024414062,651.099975585938,1294477,627.476379394531
"214",649,669.700012207031,648,666.150024414062,2733001,641.980407714844
"215",669.200012207031,677,666.5,672.599975585938,1393979,648.1962890625
"216",672.799987792969,688.5,672,686.049987792969,2514715,661.158264160156
"217",687.099975585938,687.450012207031,664.299987792969,674.200012207031,937990,649.738342285156
"218",674.700012207031,686.5,669.400024414062,684.5,872279,659.664672851562
"219",683.900024414062,685.5,675.049987792969,677.700012207031,709538,653.111328125
"220",678,682.5,665.75,669.799987792969,633805,645.497924804688
"221",668,672.25,659.650024414062,661.349975585938,677595,637.354553222656
"222",662,666.25,652,660.5,557928,636.535400390625
"223",659.299987792969,667.799987792969,652.400024414062,659.25,1039081,635.330749511719
"224",656.049987792969,673.849975585938,656.049987792969,668.599975585938,884882,644.341491699219
"225",670,693.049987792969,670,689.549987792969,1358512,664.531311035156
"226",693.849975585938,707,675.799987792969,684.700012207031,3589150,659.857421875
"227",687.450012207031,697,681.950012207031,692.099975585938,802841,666.988830566406
"228",688.150024414062,703.450012207031,688.150024414062,699.299987792969,1331606,673.927734375
"229",693,698,685.25,694.5,575468,669.301818847656
"230",691,691,672.099975585938,674.25,829854,649.786499023438
"231",676.200012207031,682.849975585938,673.650024414062,676.700012207031,722318,652.147583007812
"232",662,674,661.400024414062,666.049987792969,732912,641.884094238281
"233",660,696.450012207031,660,691.400024414062,818930,666.314331054688
"234",691,709.349975585938,687.549987792969,704.799987792969,1419805,679.228088378906
"235",705.25,711,695,705.150024414062,728547,679.5654296875
"236",700.200012207031,715.900024414062,700,711.450012207031,1022180,685.63671875
"237",717.849975585938,717.849975585938,701,706.349975585938,753943,680.721801757812
"238",703.849975585938,703.849975585938,693.25,701.950012207031,1072555,676.481506347656
"239",702.25,712.450012207031,697,705.049987792969,1776201,679.469055175781
"240",698,708,696.099975585938,704.700012207031,822019,679.131713867188
"241",704.950012207031,716.5,689.400024414062,691.5,1614901,666.410583496094
"242",686.950012207031,690.900024414062,666.099975585938,667.900024414062,964046,643.6669921875
"243",665.400024414062,679.25,655,677.200012207031,1032249,652.629516601562
"244",682.400024414062,692.549987792969,678,684.849975585938,1482409,660.001892089844
"245",686.049987792969,696.599975585938,684.049987792969,690.099975585938,706888,665.061401367188
"246",693,697.900024414062,688.900024414062,691.5,485613,666.410583496094
"247",694.400024414062,697.5,686.5,694.799987792969,413338,669.5908203125
"248",692,703,690,691.799987792969,1228486,666.699829101562
"249",693,697.450012207031,677.799987792969,681.400024414062,914499,656.677124023438
"250",683.200012207031,688.900024414062,672.950012207031,678.549987792969,1257221,653.930480957031
"251",684.049987792969,695.75,683.099975585938,693.549987792969,657814,668.386108398438
"252",694,696.900024414062,667.049987792969,669.700012207031,1686230,645.401611328125
"253",672,684.349975585938,672,681.75,877124,657.014465332031
"254",682.950012207031,690.549987792969,676,688.049987792969,985376,663.085693359375
"255",688,690.799987792969,681.150024414062,688.049987792969,526760,663.085693359375
"256",686,690.549987792969,683.450012207031,688.549987792969,515604,663.567687988281
"257",691.25,693.5,678.349975585938,681.099975585938,1044052,656.388000488281
"258",682.450012207031,689,680.150024414062,683.450012207031,676883,658.652709960938
"259",684.700012207031,685.75,674.200012207031,676.150024414062,969498,651.617614746094
"260",677.549987792969,686,671.450012207031,677.5,1299538,652.918518066406
"261",679.25,685.549987792969,673,677.700012207031,813364,653.111328125
"262",679.700012207031,721,670.599975585938,711.849975585938,5956684,686.022277832031
"263",721,721.049987792969,691,696.200012207031,2677472,670.940124511719
"264",696.200012207031,707.5,695.599975585938,702.599975585938,1172488,677.107788085938
"265",700.25,724.599975585938,700.25,708.150024414062,1994088,682.45654296875
"266",711,713.049987792969,686.349975585938,698.700012207031,1425427,673.349365234375
"267",698,704.200012207031,688.549987792969,700.950012207031,962384,675.517822265625
"268",704.900024414062,708.150024414062,696,703.349975585938,861622,677.83056640625
"269",705.400024414062,716.25,692.099975585938,713.450012207031,1699328,687.564208984375
"270",715,739.900024414062,711,737.150024414062,1938051,710.404418945312
"271",740,746,726.099975585938,735.549987792969,2228722,708.862426757812
"272",735,739.799987792969,725,730.799987792969,892725,704.284729003906
"273",735.400024414062,744.700012207031,726.049987792969,737.5,1638747,710.741516113281
"274",736.900024414062,754.25,735.099975585938,748.150024414062,1593897,721.005249023438
"275",749,753.25,740.599975585938,743.299987792969,1323737,716.331115722656
"276",741,743.25,718.099975585938,723.349975585938,968286,697.105041503906
"277",726,733.450012207031,705.5,708.5,1247494,682.793762207031
"278",703.450012207031,704.799987792969,689.25,694.150024414062,904847,668.964538574219
"279",695.799987792969,697.950012207031,675.25,688.650024414062,1123000,663.6640625
"280",690,690,665.450012207031,686.599975585938,1636609,661.688354492188
"281",686,695.599975585938,672.400024414062,676.950012207031,1187555,652.388671875
"282",680,699,674,695.150024414062,1043449,669.928161621094
"283",698.5,702.950012207031,691.099975585938,698.75,983594,673.397521972656
"284",696.099975585938,705.799987792969,692.549987792969,696.099975585938,1011651,670.843811035156
"285",699,705,690,702.799987792969,699539,677.300598144531
"286",695,703.900024414062,689.349975585938,694.299987792969,985971,669.109008789062
"287",698.700012207031,712.450012207031,690.049987792969,693.200012207031,1294927,668.049011230469
"288",696,718.5,695.549987792969,715.349975585938,2100249,689.395263671875
"289",717.5,727,705.099975585938,707.549987792969,1371695,681.878173828125
"290",707.549987792969,723.900024414062,705.099975585938,720.849975585938,1216645,694.695678710938
"291",722.799987792969,730.950012207031,711.700012207031,713.700012207031,1222862,687.805297851562
"292",714,728,711.150024414062,718.450012207031,1070777,692.382873535156
"293",719.700012207031,729.5,717.650024414062,727.849975585938,1194157,701.441833496094
"294",729.450012207031,746,728.5,742.599975585938,2084294,715.656555175781
"295",748.700012207031,769.900024414062,746.599975585938,765.450012207031,2541763,737.677551269531
"296",769,776.75,758.599975585938,766.599975585938,2013665,738.785827636719
"297",769.849975585938,772,745.099975585938,747.200012207031,1976430,720.089782714844
"298",747.299987792969,754,742,745.099975585938,1682674,718.065795898438
"299",745.849975585938,756,741,749.049987792969,882292,721.872497558594
"300",754.5,768.299987792969,742.150024414062,765.099975585938,979551,737.340209960938
"301",766.099975585938,768,754,757.299987792969,809288,729.823364257812
"302",753.599975585938,767.900024414062,753.599975585938,758.049987792969,806218,730.546020507812
"303",750.200012207031,752.650024414062,736.5,738.950012207031,946512,712.139038085938
"304",741,761.25,741,757.799987792969,963589,730.305114746094
"305",766.700012207031,766.700012207031,745.299987792969,749.299987792969,687539,722.113464355469
"306",753,765,747.599975585938,760.549987792969,1180707,732.955322265625
"307",775,783,767.549987792969,775.650024414062,1053695,747.507507324219
"308",776.700012207031,779.549987792969,761.200012207031,764.450012207031,831461,736.713806152344
"309",765.950012207031,780,764,770.549987792969,1148881,742.592407226562
"310",767.650024414062,769.5,756.400024414062,766.950012207031,727448,739.123046875
"311",765,772.400024414062,755.099975585938,759.799987792969,1167646,732.232543945312
"312",758.599975585938,766.049987792969,755.75,764.099975585938,783699,736.376525878906
"313",764.099975585938,764.75,752,760.5,917598,732.907104492188
"314",756,764.950012207031,752.900024414062,757.5,898792,730.016052246094
"315",756.700012207031,759.900024414062,750.950012207031,752.799987792969,558868,725.486511230469
"316",745,750.900024414062,738.5,742.599975585938,1726304,715.656555175781
"317",746.799987792969,754.450012207031,742.049987792969,751.849975585938,785742,724.570922851562
"318",756,760.25,751.349975585938,758.150024414062,1088041,730.642395019531
"319",751.150024414062,767.599975585938,751.150024414062,757.700012207031,1341325,730.208801269531
"320",757.5,764,754,761.450012207031,784837,733.822692871094
"321",762.549987792969,766,755,761.5,648985,733.870849609375
"322",765,776,759,774.049987792969,1637003,745.965515136719
"323",778.099975585938,780.5,770.5,772.900024414062,1084251,744.857238769531
"324",778,778,760.200012207031,766.799987792969,334371,738.978637695312
"325",760,778.25,760,774.650024414062,827106,746.543701171875
"326",778.799987792969,778.849975585938,765,771,1287836,743.026123046875
"327",766.25,774.349975585938,765.549987792969,770.299987792969,814205,742.351623535156
"328",750,767.849975585938,745,751,928783,723.751770019531
"329",752.5,754.700012207031,735.099975585938,739.099975585938,1054648,712.283508300781
"330",739.75,739.900024414062,724.799987792969,734.150024414062,1053351,707.51318359375
"331",727.549987792969,745.700012207031,724.650024414062,741.700012207031,769103,714.789245605469
"332",735,742.549987792969,725.25,739,1193585,712.187255859375
"333",731.900024414062,739,728.5,732.25,504109,705.682067871094
"334",735.950012207031,735.950012207031,717.099975585938,723.5,1345068,697.249572753906
"335",723.599975585938,728.900024414062,717.650024414062,721.150024414062,1162137,694.98486328125
"336",722.25,727.650024414062,713.5,725.200012207031,1334637,698.887939453125
"337",724.799987792969,739,723,734.549987792969,2154835,707.898498535156
"338",747,758.900024414062,737.75,755.549987792969,1914254,728.13671875
"339",758,766.75,754,757.900024414062,1326127,730.401428222656
"340",758.25,765.5,748.099975585938,755.549987792969,1314488,728.13671875
"341",762.549987792969,768.950012207031,738.150024414062,751.5,2408480,724.233642578125
"342",752.849975585938,754.900024414062,739.099975585938,743.549987792969,1289373,716.572143554688
"343",741,743.700012207031,731.099975585938,733.900024414062,1366286,707.272155761719
"344",733,735.450012207031,720,723.75,2310127,697.490478515625
"345",723,737.849975585938,713.849975585938,730.950012207031,5535514,704.429260253906
"346",732,733,709.200012207031,720.400024414062,3946788,694.26220703125
"347",722.25,752,722.25,747.950012207031,2684803,720.812561035156
"348",749.799987792969,772,743.450012207031,769.950012207031,1983755,742.014343261719
"349",762,786.400024414062,762,779.900024414062,1967107,751.603210449219
"350",777.099975585938,787.75,768.5,781.25,1696697,752.904235839844
"351",778.299987792969,793.650024414062,773,788.650024414062,1545527,760.035827636719
"352",789.549987792969,797.400024414062,787.700012207031,792.049987792969,1193650,763.312377929688
"353",790.25,796.799987792969,786.099975585938,792.75,900879,763.987121582031
"354",789,789,775.549987792969,781.900024414062,1322564,753.530700683594
"355",781,786.75,777.200012207031,783.5,762234,755.072631835938
"356",783.299987792969,784.200012207031,774.900024414062,777.75,833824,749.531372070312
"357",777,777,768.299987792969,771.049987792969,709196,743.07421875
"358",766,777.150024414062,763.049987792969,774.450012207031,769415,746.35107421875
"359",775.150024414062,788,775.150024414062,784,871474,755.554443359375
"360",780.200012207031,788,776,785.75,776309,757.241027832031
"361",785.75,790.799987792969,775.549987792969,786.150024414062,1056822,757.62646484375
"362",781.299987792969,791.349975585938,781,785.400024414062,770379,756.903625488281
"363",782.549987792969,786.25,766.75,783.950012207031,847570,755.50634765625
"364",782.799987792969,795.900024414062,778.599975585938,788.150024414062,894834,759.553894042969
"365",792,797,784.049987792969,794.400024414062,1279424,765.577209472656
"366",795,806.849975585938,782.650024414062,786.150024414062,2058566,757.62646484375
"367",790.900024414062,797.5,783.400024414062,787.049987792969,1283928,758.493835449219
"368",787,796,781.349975585938,791,649068,762.300476074219
"369",794,794.900024414062,785.150024414062,790.450012207031,644218,761.770446777344
"370",794,794,781.700012207031,783.799987792969,924125,755.361694335938
"371",788.450012207031,788.450012207031,762.75,765.549987792969,1832108,737.773986816406
"372",761.5,761.950012207031,742.150024414062,746.549987792969,2175311,719.463317871094
"373",750,752,724,738.849975585938,1790858,712.042663574219
"374",741.799987792969,742,720,726.549987792969,1930823,700.188903808594
"375",730.900024414062,732.599975585938,704.299987792969,719.099975585938,3290480,693.009094238281
"376",719.049987792969,721.75,709.5,710.450012207031,1494283,684.673095703125
"377",713,720.900024414062,706.299987792969,719.150024414062,894955,693.057373046875
"378",719,737.75,715.450012207031,736.200012207031,1572980,709.48876953125
"379",735.950012207031,735.950012207031,728,729.849975585938,864861,703.369079589844
"380",726.150024414062,734.299987792969,712.950012207031,717.549987792969,1120030,695.805480957031
"381",718.200012207031,722.700012207031,705.099975585938,717.049987792969,1223141,695.320678710938
"382",710.049987792969,726.049987792969,706.549987792969,722.700012207031,687666,700.799499511719
"383",722,724.950012207031,708.200012207031,713.849975585938,1130636,692.217651367188
"384",711.799987792969,716.650024414062,687.049987792969,695.799987792969,1865065,674.714538574219
"385",695.799987792969,698.700012207031,688.099975585938,691.450012207031,990859,670.496459960938
"386",689,704,678.5,698.25,1731276,677.090515136719
"387",674.849975585938,680,647.049987792969,665.349975585938,5803699,645.187377929688
"388",659.950012207031,663.799987792969,626.049987792969,636.349975585938,3626875,617.066162109375
"389",633.450012207031,649.349975585938,622.650024414062,645.299987792969,1430832,625.744995117188
"390",640.599975585938,654,638.349975585938,647.75,1742201,628.120666503906
"391",640,652.5,633.599975585938,646.099975585938,1138191,626.520690917969
"392",640,641.700012207031,623.25,634.650024414062,1746630,615.417724609375
"393",633,650.049987792969,632,646.849975585938,1476032,627.247985839844
"394",648.75,651.75,637.25,644.549987792969,899989,625.017700195312
"395",648,661.950012207031,640.299987792969,656.299987792969,1157834,636.411560058594
"396",660,668.950012207031,653.25,656.950012207031,1126655,637.0419921875
"397",655.799987792969,665.599975585938,644.400024414062,647.900024414062,543712,628.266296386719
"398",650,659.5,642.299987792969,654.549987792969,735271,634.714660644531
"399",652.900024414062,661.5,648,651.349975585938,932235,631.611572265625
"400",653.799987792969,671.950012207031,649,663.700012207031,1048662,643.587341308594
"401",666,686.799987792969,666,677.200012207031,3208690,656.678344726562
"402",680.299987792969,687,641.5,650.650024414062,2521998,630.932861328125
"403",647.5,665,643.349975585938,657.200012207031,1541113,637.284362792969
"404",658,659.400024414062,629,647.200012207031,1669934,627.58740234375
"405",665,672.5,635.450012207031,652.75,1858199,632.969116210938
"406",666,670,652,660.450012207031,1768474,640.435913085938
"407",663.5,671.849975585938,660,666.200012207031,999474,646.011596679688
"408",662,676.700012207031,654.5,664.549987792969,1777130,644.411682128906
"409",664.950012207031,684.5,662.5,679.049987792969,1109302,658.47216796875
"410",673.599975585938,673.599975585938,649,652.599975585938,890541,632.823791503906
"411",654,658.549987792969,627.700012207031,636,1741506,616.726806640625
"412",637,654.650024414062,636.799987792969,651.900024414062,982353,632.144897460938
"413",653,665.349975585938,653,659.849975585938,751108,639.854064941406
"414",661,662.950012207031,655.5,660.799987792969,898804,640.775268554688
"415",660.799987792969,667.299987792969,653.450012207031,665.099975585938,1408705,644.944885253906
"416",668.900024414062,673,665.650024414062,669.299987792969,747885,649.017700195312
"417",670.349975585938,681.5,662.549987792969,673.099975585938,1295505,652.702514648438
"418",669.450012207031,677.299987792969,665.75,671.799987792969,530491,651.441955566406
"419",672.799987792969,675.099975585938,642.599975585938,648.950012207031,1119997,629.284362792969
"420",649,657.5,644.349975585938,650,910391,630.302612304688
"421",650,651.950012207031,634.700012207031,645.049987792969,1249922,625.502624511719
"422",648,737.400024414062,638.599975585938,727.650024414062,3990259,705.599487304688
"423",738.25,762.400024414062,721,731.599975585938,1177558,709.429809570312
"424",731,765.75,715.200012207031,757,2202687,734.06005859375
"425",751,751.049987792969,726.099975585938,730.400024414062,1311185,708.266174316406
"426",733.950012207031,738.599975585938,709.049987792969,719.75,2030386,697.938903808594
"427",722.900024414062,732.400024414062,710.099975585938,713.799987792969,1081624,692.169128417969
"428",715.900024414062,721.25,709.049987792969,718.299987792969,979643,696.532775878906
"429",722.799987792969,731.799987792969,702.349975585938,709.549987792969,1603395,688.047973632812
"430",708.950012207031,711,697.049987792969,702,965453,680.726806640625
