"","JSWSTEEL.NS.Open","JSWSTEEL.NS.High","JSWSTEEL.NS.Low","JSWSTEEL.NS.Close","JSWSTEEL.NS.Volume","JSWSTEEL.NS.Adjusted"
"511",261.299987792969,262.100006103516,255.25,256.950012207031,5511254,238.843490600586
"512",258.149993896484,259,249.100006103516,250.699996948242,6329214,233.033874511719
"513",245.5,253,243.75,251.5,7021154,233.77751159668
"514",253.25,259.700012207031,248.699996948242,258.350006103516,5839343,240.144805908203
"515",259.5,271.649993896484,256.350006103516,269.25,7218905,250.276702880859
"516",271.100006103516,277.5,267.75,276.450012207031,8567243,256.969360351562
"517",275.399993896484,280,272.75,279.299987792969,5258442,259.618560791016
"518",276,279.799987792969,273.200012207031,277.899993896484,4972983,258.317138671875
"519",280.049987792969,293.5,278.600006103516,288.75,10958494,268.402618408203
"520",288.649993896484,295.399993896484,288.5,293.700012207031,9119052,273.003814697266
"521",292.200012207031,294.600006103516,288.399993896484,293.350006103516,6220243,272.678466796875
"522",291.600006103516,296.75,288.299987792969,289.149993896484,6086218,268.7744140625
"523",289.149993896484,290.899993896484,285.299987792969,288.149993896484,6084235,267.844848632812
"524",289,289.149993896484,281.100006103516,284.799987792969,5463097,264.730926513672
"525",287.200012207031,290,279.899993896484,280.850006103516,4952306,261.059295654297
"526",280.700012207031,285.850006103516,277,281.799987792969,6960354,261.942352294922
"527",277.950012207031,277.950012207031,256,258.950012207031,10565578,240.702545166016
"528",264,266.799987792969,258.399993896484,262.600006103516,9928181,244.095336914062
"529",256,263.700012207031,255.550003051758,260.799987792969,8111249,242.422149658203
"530",259,259,248.300003051758,252.100006103516,10258174,234.335235595703
"531",245.5,245.5,232.649993896484,235.699996948242,10723581,219.090911865234
"532",242.199996948242,246.5,230.850006103516,235,10865535,218.440231323242
"533",239.25,249.100006103516,238.649993896484,246.449996948242,11580274,229.083374023438
"534",246.550003051758,248.800003051758,236.850006103516,245.600006103516,10790561,228.29328918457
"535",248.699996948242,252.75,244.350006103516,247.149993896484,7130730,229.734039306641
"536",235,240,228.199996948242,238.800003051758,6850161,221.972457885742
"537",229.050003051758,231.649993896484,225.100006103516,229.050003051758,7888019,212.90950012207
"538",227,228.5,220.100006103516,223.5,10073347,207.750610351562
"539",210,214.300003051758,199.050003051758,203.199996948242,14115039,188.881072998047
"540",188,217.949996948242,175.199996948242,214.899993896484,12883941,199.756607055664
"541",202,207.149993896484,181.550003051758,186,15167108,172.893127441406
"542",188.899993896484,193.5,175.149993896484,176.449996948242,14096871,164.016082763672
"543",180.050003051758,181.149993896484,156.449996948242,164.350006103516,18951014,152.76872253418
"544",157.800003051758,168.699996948242,151.699996948242,163.300003051758,12583063,151.792724609375
"545",167,179.100006103516,164.649993896484,175.75,7449415,163.365386962891
"546",158.199996948242,164.25,136.100006103516,144.399993896484,7422941,134.224548339844
"547",149.25,155,140.350006103516,147.100006103516,6487043,136.734283447266
"548",145,156,142.550003051758,151.800003051758,4384700,141.103073120117
"549",151,157.449996948242,144.5,149.800003051758,8021131,139.244018554688
"550",152.100006103516,156.449996948242,146.199996948242,151.449996948242,6108830,140.777740478516
"551",148.449996948242,148.449996948242,136.5,142.399993896484,11851157,132.365463256836
"552",145.949996948242,152.399993896484,144.5,146.25,9965197,135.944183349609
"553",145.949996948242,145.949996948242,139.050003051758,143,5967565,132.923187255859
"554",143.25,148.149993896484,132.5,140.699996948242,18559602,130.785278320312
"555",148.050003051758,159.850006103516,145.449996948242,158.100006103516,16440328,146.95915222168
"556",155,170.75,152.149993896484,154.600006103516,15245833,143.705780029297
"557",159,170,158,166.300003051758,15243084,154.581329345703
"558",167.5,172.399993896484,161.149993896484,167.649993896484,11554655,155.836196899414
