"","COFORGE.NS.Open","COFORGE.NS.High","COFORGE.NS.Low","COFORGE.NS.Close","COFORGE.NS.Volume","COFORGE.NS.Adjusted"
"706",2224,2301.75,2214.25,2289.69995117188,570470,2164.93115234375
"707",2276,2354.5,2237,2335.25,706611,2207.9990234375
"708",2328,2358.69995117188,2284,2304.30004882812,386871,2178.73608398438
"709",2319.89990234375,2341.19995117188,2306,2318.94995117188,45252,2192.58715820312
"710",2329,2329,2272.35009765625,2303.89990234375,273684,2178.35693359375
"711",2310,2335,2291.60009765625,2318.05004882812,287839,2191.73681640625
"712",2320,2390,2310,2331.39990234375,701805,2204.35791015625
"713",2347,2405,2317,2355,716526,2226.67260742188
"714",2366,2449,2349.35009765625,2424.64990234375,604392,2292.52734375
"715",2433.75,2485,2426.69995117188,2453.05004882812,559738,2319.38012695312
"716",2457.89990234375,2482.85009765625,2412.19995117188,2424.44995117188,412912,2292.337890625
"717",2428.94995117188,2495,2420.30004882812,2451.30004882812,479070,2317.724609375
"718",2460.85009765625,2478.94995117188,2393,2400.64990234375,286800,2269.8349609375
"719",2404,2476.19995117188,2385,2455.39990234375,315214,2321.60205078125
"720",2465,2481.60009765625,2407,2443.25,351021,2310.11376953125
"721",2453,2514,2451.25,2484.60009765625,754884,2349.21044921875
"722",2497,2497,2435.80004882812,2448.14990234375,198270,2314.74658203125
"723",2449.89990234375,2485,2448.35009765625,2455.69995117188,315825,2321.8857421875
"724",2464.30004882812,2493,2411,2477.44995117188,394651,2342.4501953125
"725",2480,2564.55004882812,2474.05004882812,2507.60009765625,746184,2370.95727539062
"726",2510,2511.80004882812,2455.69995117188,2481.44995117188,230710,2346.232421875
"727",2481.44995117188,2525,2465.5,2498,264368,2361.8798828125
"728",2501,2519,2483,2503.14990234375,135692,2366.74951171875
"729",2507.10009765625,2558.39990234375,2488.85009765625,2540.55004882812,352227,2402.11206054688
"730",2545,2552.85009765625,2505,2534.10009765625,236588,2396.01318359375
"731",2512,2549.64990234375,2496.80004882812,2510.55004882812,141877,2373.7470703125
"732",2530,2625,2530,2556.80004882812,974484,2417.4765625
"733",2560,2628.05004882812,2305,2390,656398,2259.76538085938
"734",2414,2596.64990234375,2340,2563.25,786285,2423.57495117188
"735",2575,2661,2546.44995117188,2632.19995117188,778684,2488.76782226562
"736",2621.10009765625,2687,2590.30004882812,2652.55004882812,602180,2508.0087890625
"737",2670,2715,2663.14990234375,2690.89990234375,434906,2544.26879882812
"738",2690.64990234375,2729.89990234375,2667.85009765625,2680.5,333417,2534.43579101562
"739",2687,2708,2657.05004882812,2694.60009765625,240135,2547.76733398438
"740",2696,2714.75,2665,2705.14990234375,175429,2557.74194335938
"741",2703.25,2748,2685.85009765625,2722.25,216757,2573.91064453125
"742",2750.89990234375,2867.25,2720,2838.55004882812,523222,2683.87353515625
"743",2840,2906,2811.10009765625,2882.55004882812,632717,2725.47583007812
"744",2885,2909.55004882812,2761,2801.55004882812,436993,2648.8896484375
"745",2830,2850,2730,2740.80004882812,353906,2591.44995117188
"746",2776.5,2825,2745,2804.19995117188,498550,2651.39501953125
"747",2820.19995117188,2848,2766.44995117188,2817.05004882812,495273,2663.54516601562
"748",2812.39990234375,2831.5,2751.75,2772.35009765625,222656,2621.28002929688
"749",2779,2797.5,2666.55004882812,2730.19995117188,344363,2581.42700195312
"750",2742.39990234375,2753.10009765625,2671.64990234375,2734,370482,2585.02075195312
"751",2753.44995117188,2762.80004882812,2610,2637.80004882812,375905,2494.06274414062
"752",2648,2655,2491.75,2509.85009765625,409992,2373.08447265625
"753",2537.89990234375,2553,2475,2517,425600,2379.84521484375
"754",2530,2647.35009765625,2526,2620.14990234375,574158,2477.37377929688
"755",2638,2759.19995117188,2535.19995117188,2554.64990234375,379262,2415.44287109375
"756",2572.25,2587.80004882812,2482.89990234375,2491,324671,2355.26196289062
"757",2496,2511.30004882812,2371.85009765625,2397.64990234375,340348,2266.99877929688
"758",2407.89990234375,2485,2371.35009765625,2448.05004882812,480020,2314.65258789062
"759",2409.5,2427.94995117188,2367,2420.10009765625,293093,2288.2255859375
"760",2420.10009765625,2476.80004882812,2353,2392.80004882812,656175,2262.41284179688
"761",2381,2442.30004882812,2325.05004882812,2423.80004882812,240826,2291.7236328125
"762",2449.89990234375,2498,2384.05004882812,2453.05004882812,451684,2319.38012695312
"763",2470,2552,2428.60009765625,2523.25,457239,2385.75512695312
"764",2539,2561.69995117188,2508.55004882812,2548.30004882812,287341,2409.439453125
"765",2565,2572.55004882812,2435.25,2498.60009765625,575079,2362.44775390625
"766",2520,2640.44995117188,2480.39990234375,2604.64990234375,487169,2462.71899414062
"767",2622,2643.89990234375,2527,2543.64990234375,355183,2405.04296875
"768",2555,2620,2520.14990234375,2605.64990234375,340844,2463.6640625
"769",2600,2659,2574.35009765625,2640.60009765625,225339,2496.7099609375
"770",2658,2699.89990234375,2600,2611.80004882812,381351,2469.47924804688
"771",2629,2650,2581.60009765625,2595.10009765625,115606,2453.68920898438
"772",2601,2653,2581.05004882812,2622.05004882812,341414,2479.17114257812
"773",2600,2616,2540,2586.80004882812,203604,2445.84155273438
"774",2599.89990234375,2666.10009765625,2573.64990234375,2615.80004882812,339308,2473.2607421875
"775",2615.89990234375,2644.89990234375,2544.10009765625,2570.25,209259,2430.19360351562
"776",2571,2586.55004882812,2450.69995117188,2471,151596,2336.35205078125
"777",2483.19995117188,2525,2450,2465.35009765625,179812,2331.00952148438
"778",2479,2513.94995117188,2300,2498.44995117188,143008,2362.3056640625
"779",2521,2561,2507,2516.89990234375,132411,2379.7509765625
"780",2512,2590,2450.5,2542.05004882812,248948,2403.52978515625
"781",2555.5,2569,2476.05004882812,2504.19995117188,122858,2367.74194335938
"782",2533.25,2619,2521.05004882812,2601.30004882812,286315,2459.55126953125
"783",2618,2698,2602,2674.55004882812,326166,2528.80981445312
"784",2620,2694.85009765625,2620,2635.55004882812,165983,2491.93505859375
"785",2630,2655.10009765625,2564,2585.64990234375,147042,2444.75415039062
"786",2618.94995117188,2631.80004882812,2552,2563.14990234375,136788,2423.47998046875
"787",2583,2631,2495.10009765625,2582.80004882812,188462,2442.05932617188
"788",2620,2757,2620,2734,1193338,2585.02075195312
"789",2742,2793.94995117188,2711,2722.10009765625,476338,2573.76904296875
"790",2740,2840,2727,2825.39990234375,757455,2671.43994140625
"791",2840,3015.25,2825,2993.55004882812,1308579,2830.42724609375
"792",2980,3032,2930,2949.55004882812,784046,2788.82495117188
"793",2953.89990234375,2989.94995117188,2840.85009765625,2874.39990234375,468053,2717.77001953125
"794",2882,3000,2815.05004882812,2966.75,481531,2805.08740234375
"795",2975.64990234375,3012.80004882812,2895.19995117188,2921.19995117188,325777,2762.01928710938
"796",2932.69995117188,2964.25,2853.19995117188,2866.55004882812,238913,2710.34765625
"797",2848,2894.60009765625,2814.05004882812,2825.64990234375,288497,2671.67626953125
"798",2838,2839.44995117188,2725,2751.39990234375,298289,2601.47241210938
"799",2771,2844,2750,2796.05004882812,249711,2643.68896484375
"800",2832,2988,2776.30004882812,2960.10009765625,706354,2798.79956054688
"801",2931,2946,2875,2926.94995117188,337479,2767.45654296875
"802",2936,3070.80004882812,2888.14990234375,2933.44995117188,832101,2773.6015625
"803",2919,3059.89990234375,2885,3036.60009765625,766853,2871.13159179688
"804",3050,3069.94995117188,2985.30004882812,2998.94995117188,511609,2835.53247070312
"805",2998.89990234375,3139.69995117188,2990.14990234375,3107.64990234375,998900,2938.3095703125
"806",3121,3184.94995117188,3055,3078.94995117188,638091,2911.17358398438
"807",3098.39990234375,3181.89990234375,3090.05004882812,3167.85009765625,567715,2995.22924804688
"808",3153.80004882812,3195.44995117188,3040,3118.30004882812,686244,2948.37939453125
"809",3140,3150,2817.69995117188,2890.5,1192328,2732.9921875
"810",2870,3072,2870,3045.05004882812,1197238,2879.12084960938
"811",3045,3222.89990234375,3035.05004882812,3171.94995117188,1118546,2999.10595703125
"812",3050.94995117188,3170,3050.94995117188,3111.64990234375,524015,2942.091796875
"813",3129,3147.94995117188,2987.75,3010,494558,2845.98095703125
"814",3018.60009765625,3019,2864.94995117188,2878.94995117188,531624,2722.07177734375
"815",2890,2979.94995117188,2843.30004882812,2851,655022,2695.64477539062
"816",2869.89990234375,2900.94995117188,2799.80004882812,2808.10009765625,381791,2655.08251953125
"817",2832.69995117188,2869,2785,2838.10009765625,441989,2683.44799804688
"818",2839.75,2896,2825,2868.19995117188,298609,2711.90747070312
"819",2893.89990234375,2931,2830.89990234375,2844.69995117188,396597,2689.68798828125
"820",2843.80004882812,2919.75,2820.60009765625,2869.05004882812,473597,2712.71142578125
"821",2875.94995117188,2915,2831,2902.75,267322,2744.57470703125
"822",2920,2946.89990234375,2844.60009765625,2850.30004882812,291720,2694.9833984375
"823",2856.39990234375,2905.35009765625,2835.30004882812,2892.75,256580,2735.12036132812
"824",2905,3449,2821.85009765625,3396.14990234375,6409969,3211.0888671875
"825",3374,3544.80004882812,3318.30004882812,3380.75,3382726,3196.52856445312
"826",3374.94995117188,3374.94995117188,3142.69995117188,3222.10009765625,2405760,3046.52319335938
"827",3225,3469.89990234375,3177.05004882812,3418.39990234375,2264123,3232.12646484375
"828",3411,3442.85009765625,3336.05004882812,3392.10009765625,814552,3207.26000976562
"829",3391,3391,3276.14990234375,3349.55004882812,394498,3167.02856445312
"830",3372,3489,3336.05004882812,3367.44995117188,704552,3183.95263671875
"831",3376,3515.35009765625,3369.05004882812,3430.19995117188,882274,3255.85278320312
"832",3399,3457.60009765625,3251.55004882812,3277.75,3480261,3111.1513671875
"833",3277.75,3359.39990234375,3265,3323.19995117188,1314899,3154.291015625
"834",3350,3385.89990234375,3315.25,3330.19995117188,867323,3160.93505859375
"835",3348,3374.85009765625,3261.69995117188,3290.39990234375,639900,3123.15869140625
"836",3300,3374.5,3295.5,3341.80004882812,521689,3171.94555664062
"837",3345,3505,3345,3484.64990234375,1358170,3307.53466796875
"838",3498.69995117188,3564.10009765625,3460.75,3495.89990234375,1267263,3318.21337890625
"839",3510,3585,3500,3543.05004882812,649978,3362.96704101562
"840",3558,3579,3511.10009765625,3529.39990234375,418257,3350.0107421875
"841",3540,3598,3505.89990234375,3588.60009765625,428643,3406.20166015625
"842",3588,3610,3530,3575.64990234375,370855,3393.90966796875
"843",3575,3659.55004882812,3560,3644.44995117188,518452,3459.21313476562
"844",3660,3715,3650,3694.10009765625,663470,3506.33911132812
"845",3694.10009765625,3732,3660.80004882812,3713.39990234375,336542,3524.65869140625
"846",3717,3849.39990234375,3717,3824.10009765625,958609,3629.73217773438
"847",3840,3968,3831.94995117188,3848.55004882812,1103959,3652.93872070312
"848",3878.80004882812,3940,3870,3896.89990234375,394096,3698.83129882812
"849",3916.39990234375,4009.69995117188,3906,3978.94995117188,601470,3776.71118164062
"850",4013.94995117188,4013.94995117188,3873.05004882812,3908.44995117188,446759,3709.79418945312
"851",3925.44995117188,3989,3925.44995117188,3944.85009765625,280264,3744.34448242188
"852",3962.94995117188,4026,3911,3977.5,451884,3775.3349609375
"853",3963.69995117188,4015.55004882812,3941.14990234375,3978.60009765625,229866,3776.37915039062
"854",4010,4048.85009765625,3870,3971.05004882812,412475,3769.21264648438
"855",3959.94995117188,4028.75,3878.19995117188,4008.64990234375,299027,3804.90112304688
"856",4044.75,4044.75,3963.25,3978.64990234375,279225,3776.42651367188
"857",3996.44995117188,4028.69995117188,3920,3935.85009765625,297161,3735.8017578125
"858",3964,4090,3947.80004882812,4072.85009765625,457117,3865.83862304688
"859",4100.75,4157.7001953125,4055,4097.7001953125,548604,3889.42553710938
"860",4110,4138,4065,4122.4501953125,201561,3912.91772460938
"861",4121.85009765625,4121.85009765625,4032,4061.30004882812,289428,3854.87573242188
"862",4070,4174,4070,4157.2998046875,390047,3945.99584960938
"863",4159.89990234375,4205.10009765625,4106.5,4193.60009765625,284271,3980.45043945312
"864",4195,4256,4090.05004882812,4196.9501953125,713841,3983.63110351562
"865",4201,4279,4180.0498046875,4219.2001953125,414482,4004.75024414062
"866",4235,4238,4134.0498046875,4193.14990234375,453052,3980.02392578125
"867",4190,4259,4120.0498046875,4245.0498046875,364907,4029.28540039062
"868",4217,4520.14990234375,4215,4464.60009765625,862070,4237.6767578125
"869",4449,4479,4295,4356.5498046875,779102,4135.11865234375
"870",4360,4409.85009765625,4313,4388.25,398500,4165.20703125
"871",4400,4419.75,4300,4320.35009765625,208757,4100.75830078125
"872",4339.4501953125,4558.7998046875,4339,4534.7001953125,930414,4304.21435546875
"873",4544.39990234375,4610,4488.9501953125,4589.60009765625,527612,4356.3232421875
"874",4575.7998046875,4582,4500.5,4547.75,284143,4316.6005859375
"875",4539.9501953125,4663,4505,4544.4501953125,348508,4313.46923828125
"876",4567,4578.7001953125,4474.4501953125,4541.2998046875,310084,4310.478515625
"877",4558.85009765625,4690,4555,4663.2001953125,316756,4426.1826171875
"878",4678,4767.2998046875,4671.2998046875,4688.4501953125,370756,4450.14990234375
"879",4686,4759.89990234375,4680,4717.5498046875,257317,4477.77001953125
"880",4745,4759,4685,4723.39990234375,183614,4483.32275390625
"881",4725,4849.89990234375,4563.60009765625,4742.9501953125,981330,4501.87890625
"882",4825,5201,4825,5171.5498046875,1557599,4908.69384765625
"883",5188,5230,5035.0498046875,5083.89990234375,504421,4825.5
"884",5114.60009765625,5188,5090.0498046875,5142.10009765625,207068,4880.74169921875
"885",5187.5498046875,5213.5,4933.5498046875,4964.60009765625,498197,4712.26318359375
"886",4860.10009765625,4873,4642.25,4723.7998046875,7451757,4483.7021484375
"887",4764,4844,4740,4768.5,801906,4526.130859375
"888",4780,4840,4762,4789.64990234375,403102,4546.20556640625
"889",4780,4834.10009765625,4749.14990234375,4799.60009765625,300321,4568.04931640625
"890",4824,4906.85009765625,4760,4811.35009765625,478452,4579.232421875
"891",4830,4864,4664.14990234375,4690.7998046875,434881,4464.4970703125
"892",4730,4856.9501953125,4720.0498046875,4847.10009765625,376225,4613.25732421875
"893",4850,4881.7998046875,4789.9501953125,4811.4501953125,335581,4579.32666015625
"894",4840,4850,4753.10009765625,4784.9501953125,254097,4554.10546875
"895",4795.89990234375,4948,4786.9501953125,4869.2001953125,553891,4634.29052734375
"896",4908.85009765625,5055,4872.2998046875,4975.85009765625,758653,4735.79443359375
"897",4948,5025,4805.85009765625,4906.7001953125,444577,4669.9814453125
"898",4936.89990234375,5068,4901.64990234375,4987.85009765625,466364,4747.21630859375
"899",5012.75,5049.89990234375,4815.5498046875,4942.7001953125,314094,4704.2451171875
"900",4970,5249.7998046875,4962,4999,1420879,4757.82861328125
"901",5000,5125,4915,4968.75,510288,4729.03662109375
"902",4995.10009765625,5128.5498046875,4947.25,5077,481320,4832.06591796875
"903",5125.89990234375,5154.35009765625,5081.60009765625,5121.4501953125,252971,4874.37158203125
"904",5146.5498046875,5336.60009765625,5121.5,5208.75,650782,4957.45751953125
"905",5201.10009765625,5246.2998046875,5143.25,5167.5498046875,199398,4918.24658203125
"906",5184,5199.89990234375,5036.25,5157.9501953125,381235,4909.1103515625
"907",5185,5312.9501953125,5130.7998046875,5243.25,620969,4990.294921875
"908",5268,5302,5242,5281,312573,5026.2236328125
"909",5297,5312.7001953125,5160,5179.5498046875,227328,4929.66748046875
"910",5199.9501953125,5214.39990234375,5082.0498046875,5136.10009765625,306059,4888.31494140625
"911",5155.4501953125,5183.60009765625,5083,5114.9501953125,224361,4868.18408203125
"912",5120,5226,5100,5177.85009765625,387892,4928.05078125
"913",5205,5339.64990234375,5170,5295.5498046875,396367,5040.072265625
"914",5319,5407.85009765625,5265.35009765625,5369.2998046875,445246,5110.263671875
"915",5425.60009765625,5518.89990234375,5380.10009765625,5465.4501953125,658167,5201.77587890625
"916",5485,5525,5405,5444.7001953125,300369,5182.0263671875
"917",5444,5544.64990234375,5326,5350.64990234375,313150,5092.513671875
"918",5372,5557.75,5314.9501953125,5531.5,395641,5264.63916015625
"919",5570,5649,5500.35009765625,5560.35009765625,348470,5292.09765625
"920",5620.5,5674.64990234375,5558.25,5652.75,220233,5380.03955078125
"921",5710.4501953125,5832.9501953125,5580.25,5649,468197,5376.4697265625
"922",5690,5695.10009765625,5301.35009765625,5415.10009765625,622421,5153.85498046875
"923",5460,5460.39990234375,5150,5214.7998046875,522354,4963.21630859375
"924",5175,5299.89990234375,5001,5260.7001953125,580822,5006.9033203125
"925",5300,5321.7998046875,5204.0498046875,5241.2998046875,355976,4988.4384765625
"926",5209,5325,5175.0498046875,5279.5,264231,5024.794921875
"927",5298.60009765625,5368,5251,5337.9501953125,189050,5080.42578125
"928",5320,5411.35009765625,5243.0498046875,5382.39990234375,256979,5122.7314453125
"929",5425.64990234375,5459.9501953125,5276.35009765625,5301.7998046875,306747,5046.02001953125
"930",5347.9501953125,5499,5333.0498046875,5448.9501953125,232968,5186.07080078125
"931",5469.7998046875,5730,5435,5645.85009765625,568821,5373.47119140625
"932",5600,5600,5159.35009765625,5362.0498046875,500224,5103.36328125
"933",5378.5,5413.9501953125,5215,5279.39990234375,379305,5024.70068359375
"934",5315,5350,5285,5337.7998046875,180526,5080.28369140625
"935",5420,5790,5420,5604.10009765625,814033,5333.736328125
"936",5662.7998046875,5691.9501953125,5511.60009765625,5604.85009765625,312740,5334.4501953125
"937",5650,5990,5640.0498046875,5861.39990234375,930411,5578.623046875
"938",5864.7001953125,6030,5680,5820.39990234375,550669,5539.6005859375
"939",5840,5849.2998046875,5403.89990234375,5448.4501953125,566651,5185.5947265625
"940",5509.60009765625,5565,5335.39990234375,5397.5,417767,5137.103515625
"941",5310,5345,4726.60009765625,5069.2998046875,1152746,4824.7373046875
"942",5118,5207.9501953125,4962.0498046875,5088.0498046875,489882,4842.5830078125
"943",5113.4501953125,5144.39990234375,4983.14990234375,5042.85009765625,426492,4799.56298828125
"944",5064,5128.25,4950.10009765625,5033.25,444979,4790.42578125
"945",4976,5033,4834.10009765625,4870.4501953125,450428,4635.48046875
"946",4930,5099.9501953125,4890,5077.4501953125,479337,4832.49365234375
"947",5121,5150.7001953125,5019.4501953125,5043.5,275032,4800.18115234375
"948",5054.7998046875,5093,5009,5064.89990234375,194311,4833.005859375
"949",5085,5108.25,5065.2998046875,5081.39990234375,21617,4848.7509765625
"950",5100,5288,5025,5251.64990234375,406781,5011.20703125
"951",5270,5413.9501953125,5211.10009765625,5381.9501953125,377416,5135.541015625
"952",5375,5375,5287.89990234375,5354.14990234375,235038,5109.01318359375
"953",5335.10009765625,5404.85009765625,5257.64990234375,5376.2001953125,206501,5130.05419921875
"954",5431,5470,5369.85009765625,5418,244516,5169.9404296875
"955",5410.35009765625,5518.4501953125,5396.14990234375,5496.2001953125,249902,5244.5595703125
"956",5600,5874,5572,5721.75,1651697,5459.78369140625
"957",5755.0498046875,5937.5498046875,5682,5839.35009765625,689317,5571.99951171875
"958",5850,5857.60009765625,5508,5572.10009765625,598738,5316.98486328125
"959",5608.10009765625,5608.10009765625,5319.0498046875,5428.25,260848,5179.7216796875
"960",5365,5504.64990234375,5242.2998046875,5455.89990234375,293075,5206.1044921875
"961",5483.2001953125,5497.7001953125,5322,5377.7001953125,321185,5131.4853515625
"962",5398,5535,5351,5502.7998046875,208206,5250.85888671875
"963",5489,5530,5202,5267.64990234375,439900,5026.47412109375
"964",5200,5359.14990234375,5033.10009765625,5292.75,249375,5050.4248046875
"965",5348,5470,5286.10009765625,5431.60009765625,373233,5182.9169921875
"966",5399.35009765625,5454.2998046875,5308.10009765625,5378.60009765625,347425,5132.34423828125
"967",5418.7998046875,5438,5312.10009765625,5414.14990234375,455418,5166.26611328125
"968",5436.89990234375,5479.4501953125,5332,5350.14990234375,209372,5105.19580078125
"969",5330,5370,5101.10009765625,5125.25,249883,4890.59375
"970",5198.7001953125,5290,5001,5208.5,489238,4970.03271484375
"971",5300,5342.5,5223,5252.4501953125,244702,5011.970703125
"972",5293.9501953125,5300.5,5212.5,5270.25,129050,5028.95458984375
"973",5240,5338.75,5220,5315.35009765625,173159,5071.990234375
"974",5350,5587,5326.5498046875,5476.4501953125,401546,5225.7138671875
"975",5338.7998046875,5496.25,5338.7998046875,5439.4501953125,233815,5190.408203125
"976",5443,5474,5300,5312.7998046875,218216,5069.55712890625
"977",5375,5455,5315.85009765625,5355.35009765625,296945,5110.158203125
"978",5427,5498.5,5346,5392.9501953125,360707,5146.037109375
"979",5345,5345,5060,5181.9501953125,322070,4944.69677734375
"980",5245,5430,5212.39990234375,5396.89990234375,330003,5149.8056640625
"981",5429,5525,5400,5474.2001953125,343462,5223.56689453125
"982",5500,5570,5435.25,5455.5,204428,5205.7236328125
"983",5468,5668.75,5461.35009765625,5645.60009765625,517808,5387.119140625
"984",5657,5674.64990234375,5549.39990234375,5618.14990234375,294655,5360.92626953125
"985",5657,5732.9501953125,5623.89990234375,5655.7001953125,271227,5396.75634765625
"986",5635,5695,5605,5649.10009765625,160761,5390.45947265625
"987",5640.10009765625,5910,5629,5860.64990234375,544368,5592.32373046875
"988",5890,5923.4501953125,5820.60009765625,5890.35009765625,276520,5620.6650390625
"989",5920,6005,5910,5973.14990234375,313011,5699.67333984375
"990",6025,6135,5990.14990234375,6105.39990234375,669217,5825.86767578125
"991",6107.7001953125,6107.7001953125,5890.9501953125,5939.5,696187,5667.5634765625
"992",5850,5984.39990234375,5756.64990234375,5931.14990234375,343998,5659.595703125
"993",5975,5975,5710.75,5756.2001953125,251810,5492.65576171875
"994",5813.5,5813.5,5560,5580.5498046875,380344,5325.0478515625
"995",5616.7001953125,5887.89990234375,5614.9501953125,5767.14990234375,768310,5503.10498046875
"996",5800,5838.75,5732,5788.35009765625,246096,5523.3349609375
"997",5820,5864.7998046875,5685.64990234375,5726.64990234375,209226,5464.45947265625
"998",5650,5710,5625,5688.5498046875,183286,5428.10302734375
"999",5710.7001953125,5720,5613.2998046875,5628,170630,5370.3251953125
"1000",5675,5675,5381.7001953125,5410.2001953125,278602,5162.498046875
"1001",5420,5459.14990234375,5281.2001953125,5408.25,338798,5160.63671875
"1002",5398,5440,5222.5,5310.85009765625,292397,5067.69580078125
"1003",5250,5385,5154.75,5200.35009765625,249713,4962.25537109375
"1004",5200,5200,4801,4824.9501953125,388087,4604.04345703125
"1005",4685,4878.25,4651.39990234375,4781.64990234375,263837,4562.7255859375
"1006",4775,4775,4371,4400.7998046875,543551,4199.31201171875
"1007",4601.5,4825,4560,4713.25,1344133,4497.45654296875
"1008",4807,4910,4763.10009765625,4813.5,466619,4593.11767578125
"1009",4925,4948.60009765625,4715.0498046875,4790.89990234375,425010,4571.55224609375
"1010",4809,4862.89990234375,4756.39990234375,4822.7998046875,413069,4601.99072265625
"1011",4829,4842,4660.0498046875,4678.5,347569,4464.2978515625
"1012",4675,4739,4588,4695.10009765625,411521,4480.1376953125
"1013",4690,4759,4613,4658.85009765625,327157,4457.890625
"1014",4677,4717,4545,4581.39990234375,276669,4383.78076171875
"1015",4625,4775,4610.0498046875,4763.7998046875,322221,4558.31298828125
"1016",4790,4819.14990234375,4713.5,4729.5498046875,188286,4525.54150390625
"1017",4645,4659.14990234375,4525,4541.60009765625,355001,4345.6982421875
"1018",4370,4513.2001953125,4300,4355.25,257780,4167.38671875
"1019",4390,4528,4331.5,4504.39990234375,351084,4310.1025390625
"1020",4572,4590.5498046875,4430.10009765625,4461.89990234375,263626,4269.435546875
"1021",4473,4493,4364,4388.60009765625,223742,4199.29736328125
"1022",4335.10009765625,4419.9501953125,4305.0498046875,4320.4501953125,217360,4134.087890625
"1023",4300,4510,4240,4412.89990234375,479555,4222.5498046875
"1024",4205.10009765625,4448.64990234375,4205.10009765625,4418.10009765625,283211,4227.52587890625
"1025",4455,4494.10009765625,4390,4436.64990234375,146695,4245.27490234375
"1026",4302.25,4319.39990234375,4188.5498046875,4226.0498046875,358480,4043.75903320312
"1027",4325,4517,4260,4501.89990234375,332829,4307.7099609375
"1028",4370,4561.2001953125,4370,4535.5,294206,4339.861328125
"1029",4500,4549.7998046875,4480,4492.4501953125,229823,4298.6689453125
"1030",4550,4693.64990234375,4493.0498046875,4678.39990234375,630484,4476.5966796875
"1031",4646,4727.0498046875,4554.75,4662.4501953125,326327,4461.33447265625
"1032",4513.35009765625,4748,4481.14990234375,4722.39990234375,493455,4518.69921875
"1033",4741.5,4842.7998046875,4672.60009765625,4812.85009765625,460570,4605.24853515625
"1034",4857.2001953125,4873.85009765625,4526,4556.10009765625,861200,4359.57275390625
"1035",4349.75,4350,4227.39990234375,4260,3662287,4076.24560546875
"1036",4258.7998046875,4329.5,4235.2001953125,4298.2998046875,771438,4112.89306640625
"1037",4290,4394.75,4217.10009765625,4375.2001953125,721974,4186.4765625
"1038",4387,4410,4084.10009765625,4151.60009765625,993833,3972.52124023438
"1039",4201,4359.89990234375,4201,4350.4501953125,860347,4162.7939453125
"1040",4425,4435,4365,4411.0498046875,961418,4220.77978515625
"1041",4444,4485,4393.9501953125,4433.89990234375,285651,4242.64404296875
"1042",4425,4480,4388,4457.7001953125,217962,4265.41796875
"1043",4485.89990234375,4497,4406.7998046875,4435.4501953125,165563,4244.126953125
"1044",4429.9501953125,4499,4401.10009765625,4478.9501953125,315979,4285.75048828125
"1045",4490,4525,4402,4423.0498046875,307230,4232.26171875
"1046",4430,4440.2001953125,4315,4337.64990234375,230886,4150.54443359375
"1047",4355,4422,4342.64990234375,4407.9501953125,198123,4217.81298828125
"1048",4426,4532,4398.64990234375,4521.9501953125,327496,4326.8955078125
"1049",4565.89990234375,4565.89990234375,4440,4457.5,246086,4265.2255859375
"1050",4490,4498,4351.0498046875,4414.85009765625,330097,4224.41552734375
"1051",4460,4545,4414.85009765625,4511.60009765625,319208,4316.9931640625
"1052",4539.89990234375,4605,4511.60009765625,4557.60009765625,359073,4361.00830078125
"1053",4546,4554,4450,4464.25,244539,4271.6845703125
"1054",4462,4493.89990234375,4380.14990234375,4389.14990234375,358080,4199.82373046875
"1055",4429.89990234375,4433.5498046875,4361.7998046875,4373.14990234375,186265,4184.51416015625
"1056",4379,4392.60009765625,4295,4312.2998046875,255565,4126.2890625
"1057",4170,4294,4105.14990234375,4147.10009765625,405695,3968.21484375
"1058",4194.2001953125,4239,4150,4160.7998046875,230465,3981.32348632812
"1059",4072,4119.85009765625,3995,4071.75,412152,3896.115234375
"1060",4120,4167.35009765625,3977.05004882812,4027.30004882812,329391,3853.58227539062
"1061",4070,4070,3935.14990234375,3981.69995117188,359189,3809.94946289062
"1062",4030,4106.89990234375,3991,4093.05004882812,291958,3916.49633789062
"1063",4080,4150.0498046875,4002,4129.25,278857,3951.13452148438
"1064",4109.9501953125,4109.9501953125,3993,4001.44995117188,215631,3828.84716796875
"1065",4035,4060,4002,4042.85009765625,110847,3868.46166992188
"1066",4002.05004882812,4050,3961.14990234375,4032.94995117188,156425,3858.98852539062
"1067",4085,4140.0498046875,4021.75,4101.14990234375,187304,3924.2470703125
"1068",4155,4250,4115.0498046875,4200.2001953125,328848,4019.02416992188
"1069",4175,4175,4060.69995117188,4116.5498046875,130130,3938.98217773438
"1070",4129.7001953125,4185,4029.69995117188,4058.44995117188,138530,3883.38818359375
"1071",4109.75,4216.89990234375,4058.44995117188,4171.60009765625,252269,3991.658203125
"1072",4050,4056.64990234375,3590.75,3905.39990234375,1894205,3736.9404296875
"1073",3863.64990234375,3928.89990234375,3767,3857.55004882812,482319,3691.15502929688
"1074",3850,3904.14990234375,3634.44995117188,3649.30004882812,341964,3491.88745117188
"1075",3690,3767.69995117188,3595,3721.60009765625,343644,3561.06909179688
"1076",3675.19995117188,3734.89990234375,3552.25,3653.89990234375,514608,3496.28930664062
"1077",3755,3799,3659.14990234375,3743.25,459879,3581.78491210938
"1078",3750.64990234375,3878,3744.05004882812,3795.69995117188,331975,3631.97241210938
