"","LT.NS.Open","LT.NS.High","LT.NS.Low","LT.NS.Close","LT.NS.Volume","LT.NS.Adjusted"
"725",1178,1185,1166.34997558594,1181,4304573,1131.23254394531
"726",1182,1193.75,1170.05004882812,1190.34997558594,4921373,1140.1884765625
"727",1188,1216.80004882812,1182,1194.30004882812,6689415,1143.97216796875
"728",1198.09997558594,1263.90002441406,1198.09997558594,1249.65002441406,9723233,1196.98962402344
"729",1250,1252,1216.09997558594,1246.25,6953407,1193.73291015625
"730",1256.25,1278,1247.05004882812,1268.25,5729223,1214.80578613281
"731",1270,1284,1254.05004882812,1278.80004882812,5345257,1224.91125488281
"732",1283.94995117188,1301,1270,1281.55004882812,10315248,1227.54553222656
"733",1276.25,1338.5,1154,1234.84997558594,21153346,1182.81335449219
"734",1235.25,1268,1213.55004882812,1262.69995117188,7998730,1209.48962402344
"735",1268,1271.30004882812,1248.34997558594,1264.80004882812,4057070,1211.50122070312
"736",1275,1281,1253.5,1262.19995117188,3277840,1209.0107421875
"737",1275,1291,1266.5,1289.40002441406,3405825,1235.06469726562
"738",1294.94995117188,1295.05004882812,1267.69995117188,1284.84997558594,3778319,1230.70629882812
"739",1288.19995117188,1296.34997558594,1271,1292.05004882812,2866392,1237.60290527344
"740",1293,1304,1282,1287.59997558594,3889877,1233.34045410156
"741",1283,1299.94995117188,1283,1297,2058419,1242.34423828125
"742",1305,1322.55004882812,1302,1314.59997558594,4014636,1259.20263671875
"743",1307,1313,1295.05004882812,1306.30004882812,2833637,1251.25244140625
"744",1308,1330,1300,1314,4615963,1258.6279296875
"745",1330,1346.80004882812,1325,1338.94995117188,4270598,1282.52648925781
"746",1349.80004882812,1382.94995117188,1347,1373.40002441406,4984995,1315.52478027344
"747",1382,1384.94995117188,1345,1350,3252470,1293.11096191406
"748",1354,1366.84997558594,1344.05004882812,1349.80004882812,2836161,1292.91918945312
"749",1354,1373,1344.30004882812,1352.5,4389762,1295.50549316406
"750",1358,1389.69995117188,1356.25,1376.59997558594,5168591,1318.59008789062
"751",1376.69995117188,1384.5,1345.05004882812,1354.15002441406,2587576,1297.08605957031
"752",1345.19995117188,1353.84997558594,1326.15002441406,1336.05004882812,3185998,1279.74890136719
"753",1340.05004882812,1382,1337,1369.84997558594,3885798,1312.12451171875
"754",1369,1393.05004882812,1362.55004882812,1382.65002441406,3957992,1324.38500976562
"755",1395,1396,1361.05004882812,1371.30004882812,2985423,1313.51330566406
"756",1362,1375,1348.5,1362.09997558594,3282665,1304.70104980469
"757",1370,1396.40002441406,1342,1361.30004882812,4847989,1303.93469238281
"758",1368.80004882812,1392.69995117188,1330.09997558594,1359.84997558594,8896211,1302.54565429688
"759",1344.69995117188,1365.09997558594,1340,1345.34997558594,2962948,1288.65686035156
"760",1362,1369,1325.09997558594,1334.69995117188,5130876,1278.45556640625
"761",1345.75,1462,1337.19995117188,1448.84997558594,11317043,1387.79541015625
"762",1474,1593,1474,1520.19995117188,14349665,1456.13854980469
"763",1530,1558,1505,1528.55004882812,6197782,1464.13696289062
"764",1525,1550,1510,1529.80004882812,3957579,1465.33410644531
"765",1534.40002441406,1547,1511.09997558594,1516.5,3270494,1452.5947265625
"766",1521.15002441406,1570,1520,1551.80004882812,5223019,1486.40710449219
"767",1557,1574.5,1545,1566.44995117188,3825206,1500.43969726562
"768",1560,1564,1528.69995117188,1552.84997558594,2578777,1487.41284179688
"769",1549.40002441406,1559.90002441406,1526.55004882812,1530.5,2720190,1466.00463867188
"770",1535,1544,1516.09997558594,1521.34997558594,1867284,1457.24011230469
"771",1527,1544,1521.34997558594,1537.65002441406,1917477,1472.85327148438
"772",1540,1574,1539,1549.44995117188,3838556,1484.15612792969
"773",1544,1567,1533,1548.34997558594,2340184,1483.10241699219
"774",1542.19995117188,1551.19995117188,1515.15002441406,1524.59997558594,2446843,1460.35314941406
"775",1523.84997558594,1547,1498.84997558594,1508.80004882812,3044240,1445.21911621094
"776",1510.90002441406,1511.94995117188,1447.09997558594,1452.19995117188,6168108,1391.00427246094
"777",1462,1498,1460,1486.30004882812,3733776,1423.66723632812
"778",1486.69995117188,1532,1486.69995117188,1526.59997558594,2380414,1462.26904296875
"779",1534,1540.59997558594,1502,1506.44995117188,3168105,1442.96801757812
"780",1482,1493.5,1435.15002441406,1442.5,5579058,1381.712890625
"781",1456,1486,1438.19995117188,1472.84997558594,2494481,1410.78393554688
"782",1479.30004882812,1489.65002441406,1458.15002441406,1485.65002441406,2089473,1423.04467773438
"783",1493.5,1510,1481.34997558594,1496.90002441406,2184001,1433.82055664062
"784",1473,1494.34997558594,1458,1462.59997558594,3530366,1400.96594238281
"785",1453.59997558594,1477.19995117188,1439.09997558594,1463.55004882812,3306902,1401.87585449219
"786",1478,1525,1470,1515.19995117188,4150049,1451.34936523438
"787",1525,1532.30004882812,1491.80004882812,1508.30004882812,3779948,1444.74011230469
"788",1523,1534.75,1507.5,1524.19995117188,2210547,1459.96997070312
"789",1526.30004882812,1565,1503.15002441406,1514,4885349,1450.19995117188
"790",1520,1528.09997558594,1463.30004882812,1483.75,3181450,1421.22473144531
"791",1488.30004882812,1497,1457,1461.80004882812,3233903,1400.19970703125
"792",1476,1492.94995117188,1431.75,1437.65002441406,5178384,1377.0673828125
"793",1455.55004882812,1469.69995117188,1420,1428.09997558594,3381940,1367.91967773438
"794",1415,1421.84997558594,1378.59997558594,1411.25,9920812,1351.77990722656
"795",1409,1417.40002441406,1392.25,1400.05004882812,2964175,1341.05187988281
"796",1401.90002441406,1416.5,1398.09997558594,1404.34997558594,2564844,1345.17053222656
"797",1400,1407,1360.05004882812,1369.15002441406,4237815,1311.45397949219
"798",1361,1389,1361,1371.09997558594,3894604,1313.32177734375
"799",1386.30004882812,1408,1382,1398.30004882812,3093766,1339.37548828125
"800",1408,1428.19995117188,1395.55004882812,1423.55004882812,2801282,1363.5615234375
"801",1423.59997558594,1431.59997558594,1410.40002441406,1418.90002441406,2400871,1359.107421875
"802",1432,1447.84997558594,1420.5,1444.59997558594,1380763,1383.72448730469
"803",1439,1439,1381.40002441406,1403.80004882812,2548649,1344.64392089844
"804",1405.90002441406,1416.30004882812,1393.30004882812,1401,1824079,1341.96166992188
"805",1402,1417.19995117188,1389.25,1404.15002441406,1841308,1344.97912597656
"806",1410,1434.80004882812,1410,1419.15002441406,1644834,1359.34692382812
"807",1414,1417,1397.09997558594,1404.09997558594,2015002,1344.93103027344
"808",1393.94995117188,1393.94995117188,1332,1345.15002441406,3755497,1288.46520996094
"809",1347.25,1382,1347.25,1373.69995117188,2063654,1315.81225585938
"810",1378.94995117188,1391.09997558594,1358.09997558594,1374.65002441406,2625838,1316.72204589844
"811",1360.5,1393.30004882812,1355.30004882812,1359.15002441406,3752588,1301.87536621094
"812",1340,1346.19995117188,1306,1310.44995117188,4157065,1255.2275390625
"813",1320,1339.44995117188,1317.69995117188,1331.5,2989204,1275.39050292969
"814",1310,1339.5,1307.25,1336.80004882812,2398100,1280.46716308594
"815",1330,1344.65002441406,1314.44995117188,1322.90002441406,2062964,1267.15295410156
"816",1330.05004882812,1341.19995117188,1323,1335.90002441406,1431562,1279.60498046875
"817",1339,1388.44995117188,1335.90002441406,1380.65002441406,4303909,1322.46923828125
"818",1384.84997558594,1399.94995117188,1372.5,1375.90002441406,3220346,1317.91943359375
"819",1383.94995117188,1389.55004882812,1353.5,1358.65002441406,2221346,1301.39624023438
"820",1350,1365,1336.09997558594,1340.44995117188,1968093,1283.96325683594
"821",1325.5,1351.30004882812,1319.15002441406,1342.5,1653245,1285.92700195312
"822",1350,1350.90002441406,1331,1337.59997558594,2029558,1281.23327636719
"823",1342.19995117188,1346.75,1324,1338.65002441406,1813150,1282.23913574219
"824",1344,1356.55004882812,1335.75,1339.90002441406,2333882,1283.4365234375
"825",1347,1359.90002441406,1339,1342.69995117188,2362325,1286.11853027344
"826",1347,1398.84997558594,1347,1395,3929224,1336.21459960938
"827",1380,1399.90002441406,1376.09997558594,1383.59997558594,1975828,1325.29504394531
"828",1380,1425,1377,1385.30004882812,4283174,1326.92333984375
"829",1394,1423.90002441406,1374.05004882812,1415.5,4558155,1355.8505859375
"830",1433,1441,1368.19995117188,1386.75,9620003,1328.31225585938
"831",1405,1422,1397,1417.30004882812,3312380,1357.57495117188
"832",1414,1435,1400,1403.44995117188,3215258,1344.30847167969
"833",1410.80004882812,1426.94995117188,1401.65002441406,1409.75,1996254,1350.34301757812
"834",1415,1424.69995117188,1407.09997558594,1418.05004882812,2185322,1358.29333496094
"835",1420,1458,1410,1443.25,5035538,1382.43139648438
"836",1460,1461.94995117188,1442.09997558594,1450.94995117188,2892219,1389.80688476562
"837",1458.90002441406,1476.59997558594,1452.80004882812,1472.90002441406,3230579,1410.83178710938
"838",1475.94995117188,1485,1461.75,1482.84997558594,3747221,1420.36254882812
"839",1487.09997558594,1499.65002441406,1473.90002441406,1478.09997558594,2315923,1415.81262207031
"840",1472.30004882812,1476,1457.55004882812,1467.69995117188,2405318,1405.85095214844
"841",1465.94995117188,1492.5,1463,1474.65002441406,2077742,1412.50817871094
"842",1468.30004882812,1474.59997558594,1455.05004882812,1471.05004882812,2469417,1409.05993652344
"843",1480.09997558594,1515,1473.19995117188,1510.84997558594,3025466,1447.18273925781
"844",1518.94995117188,1547.25,1516.90002441406,1537.55004882812,5677538,1472.75756835938
"845",1545.44995117188,1569.5,1540.75,1557.80004882812,3131245,1492.15417480469
"846",1561,1583,1546.05004882812,1549.15002441406,3945382,1483.86877441406
"847",1550,1555,1513.30004882812,1519.30004882812,3025732,1455.27661132812
"848",1525,1534,1515,1519.69995117188,1584311,1455.65966796875
"849",1521,1527.15002441406,1498.65002441406,1503.44995117188,1909384,1440.09448242188
"850",1503.44995117188,1519.5,1478,1515.75,2005404,1451.87609863281
"851",1520,1523.69995117188,1505.84997558594,1510.80004882812,1831871,1447.13488769531
"852",1505.84997558594,1516,1488,1490.90002441406,1504791,1428.07348632812
"853",1481,1499.84997558594,1480.25,1487.55004882812,1675778,1424.86450195312
"854",1487.55004882812,1490.94995117188,1460.09997558594,1476,4649835,1413.80126953125
"855",1460,1469.40002441406,1447.25,1467.05004882812,1970012,1405.228515625
"856",1470.09997558594,1504.80004882812,1469.55004882812,1499.19995117188,3862264,1436.02368164062
"857",1505,1507,1476.09997558594,1479.25,1818874,1416.91430664062
"858",1490,1513.19995117188,1482,1504.05004882812,2762042,1440.66918945312
"859",1510.5,1529.30004882812,1507.5,1523.84997558594,2099002,1459.63488769531
"860",1526,1527.94995117188,1510.34997558594,1514.44995117188,1173658,1450.630859375
"861",1513,1529.80004882812,1503.90002441406,1510.90002441406,2174022,1447.23059082031
"862",1516,1523.40002441406,1495.5,1500.55004882812,2139362,1437.31677246094
"863",1497.09997558594,1503,1480.15002441406,1492.30004882812,2060651,1429.41430664062
"864",1500,1500.65002441406,1475.5,1485.65002441406,1814564,1423.04467773438
"865",1490,1514,1488,1507.94995117188,1605396,1444.40502929688
"866",1506,1519,1500,1505.5,1072506,1442.05810546875
"867",1495,1519.69995117188,1495,1516.44995117188,1096808,1452.54663085938
"868",1503,1524,1497,1500.69995117188,1456033,1437.46020507812
"869",1497.90002441406,1502.84997558594,1485.5,1499.59997558594,1248405,1436.40673828125
"870",1504.40002441406,1516,1491.59997558594,1500.75,865284,1437.50830078125
"871",1515,1515,1501.34997558594,1513.59997558594,995833,1449.81677246094
"872",1513.55004882812,1549.90002441406,1508,1544.69995117188,4010254,1479.60607910156
"873",1550,1625,1549.94995117188,1609.34997558594,9066480,1541.53198242188
"874",1609.34997558594,1622.80004882812,1595.09997558594,1618.75,4157388,1550.53564453125
"875",1600,1639.40002441406,1597.59997558594,1609.59997558594,3027093,1541.771484375
"876",1609.84997558594,1622.65002441406,1582,1590.34997558594,1847026,1523.33251953125
"877",1610,1647.15002441406,1591.55004882812,1642.15002441406,3231269,1572.94970703125
"878",1644,1645.94995117188,1606.84997558594,1611.75,2259058,1543.83056640625
"879",1611.75,1627.30004882812,1592.80004882812,1597.59997558594,2219416,1530.27709960938
"880",1610.15002441406,1619,1584.25,1608.25,3984778,1540.47814941406
"881",1592.44995117188,1601.30004882812,1553,1594.19995117188,4119892,1544.30444335938
"882",1594,1607.34997558594,1586,1596,1672177,1546.04809570312
"883",1598,1624.90002441406,1585,1601.44995117188,2536568,1551.32763671875
"884",1606.30004882812,1618,1602.05004882812,1613.94995117188,1083353,1563.43640136719
"885",1625,1638.69995117188,1610.30004882812,1634.34997558594,1777140,1583.19787597656
"886",1640,1644.30004882812,1613.59997558594,1623.19995117188,2067087,1572.39697265625
"887",1620,1632.84997558594,1608.80004882812,1627.40002441406,1831728,1576.46557617188
"888",1627,1639,1608.30004882812,1610.34997558594,1192143,1559.94909667969
"889",1620,1624,1590,1597.44995117188,1223794,1547.45275878906
"890",1606,1609.90002441406,1572,1588.44995117188,1429931,1538.73449707031
"891",1590.19995117188,1597.90002441406,1562.75,1583.30004882812,1370930,1533.74584960938
"892",1590,1627,1582,1623.44995117188,1645811,1572.63903808594
"893",1626,1676.80004882812,1625,1668.40002441406,5439442,1616.18212890625
"894",1674,1677.05004882812,1653.34997558594,1656.09997558594,1794407,1604.26721191406
"895",1658,1665,1625.05004882812,1638.75,1838525,1587.46020507812
"896",1647,1661.09997558594,1627.09997558594,1632.84997558594,1570228,1581.74475097656
"897",1618.90002441406,1623,1590,1593.59997558594,2416059,1543.72326660156
"898",1600.09997558594,1619,1567.90002441406,1580.75,1973841,1531.27551269531
"899",1590,1613.34997558594,1582.80004882812,1605.80004882812,1580003,1555.54150390625
"900",1614.94995117188,1626,1590,1593.80004882812,1795313,1543.91711425781
"901",1593.80004882812,1602.94995117188,1585,1595.75,2051262,1545.80590820312
"902",1604,1666.69995117188,1598.05004882812,1638.09997558594,4903187,1586.83056640625
"903",1646.69995117188,1684.94995117188,1645.09997558594,1660.09997558594,3345934,1608.14196777344
"904",1660.05004882812,1676,1645,1672.19995117188,3264644,1619.86315917969
"905",1672.25,1718,1672.19995117188,1686.40002441406,3530101,1633.61877441406
"906",1687.90002441406,1710,1682,1686.19995117188,2400278,1633.42504882812
"907",1697,1704.30004882812,1672.09997558594,1691.5,2336258,1638.55920410156
"908",1700,1716,1690.19995117188,1694.19995117188,1850835,1641.17468261719
"909",1694.19995117188,1705,1679.44995117188,1681.69995117188,1734879,1629.06579589844
"910",1682,1694.69995117188,1658,1666.55004882812,1644392,1614.39025878906
"911",1655.19995117188,1680.59997558594,1655.19995117188,1670.05004882812,1225239,1617.78063964844
"912",1662.05004882812,1675.65002441406,1660.5,1671.69995117188,1578773,1619.37890625
"913",1676,1698.80004882812,1675.40002441406,1696.44995117188,1407269,1643.35424804688
"914",1700,1724.59997558594,1697,1717,2757989,1663.26110839844
"915",1709.59997558594,1728.5,1709.25,1721.25,2128381,1667.37817382812
"916",1724,1741.69995117188,1706.09997558594,1716.19995117188,3473932,1662.48620605469
"917",1700.19995117188,1735,1699.94995117188,1704.34997558594,1820374,1651.00695800781
"918",1698.59997558594,1730.75,1692.40002441406,1720.90002441406,2029747,1667.0390625
"919",1720.90002441406,1730,1706,1710.90002441406,1487933,1657.35205078125
"920",1718.30004882812,1775,1715.05004882812,1769.69995117188,3702946,1714.3115234375
"921",1780,1810,1750,1768.75,3612494,1713.39135742188
"922",1772,1782.75,1737,1739.59997558594,1650711,1685.15368652344
"923",1745.30004882812,1759.05004882812,1719,1737.15002441406,1442615,1682.78051757812
"924",1732,1742,1716.59997558594,1721,1698747,1667.13610839844
"925",1719.94995117188,1734.25,1697,1702.94995117188,1792078,1649.65075683594
"926",1697.5,1712.5,1687.5,1696.90002441406,1563937,1643.79028320312
"927",1696.5,1723.94995117188,1684.05004882812,1715.25,1588493,1661.56591796875
"928",1714.5,1740,1706,1716.69995117188,1705242,1662.97045898438
"929",1716.69995117188,1735.90002441406,1690,1695.05004882812,1845661,1641.99816894531
"930",1710,1729.30004882812,1700,1712.44995117188,1378863,1658.85339355469
"931",1740,1741,1720,1726.90002441406,1755402,1672.85131835938
"932",1733.75,1746.84997558594,1715,1716.90002441406,1528151,1663.16418457031
"933",1710.5,1725.55004882812,1700,1718.19995117188,1671988,1664.42346191406
"934",1727,1763.90002441406,1724.05004882812,1752.05004882812,2105025,1697.21423339844
"935",1775,1817.90002441406,1767.44995117188,1789.30004882812,4440909,1733.29821777344
"936",1807.15002441406,1810.5,1782,1788.44995117188,1918546,1732.47485351562
"937",1809.80004882812,1885,1802.05004882812,1846.05004882812,6639827,1788.27221679688
"938",1855,1868.65002441406,1796.30004882812,1806.69995117188,3295376,1750.15356445312
"939",1815,1826.5,1791.05004882812,1805.75,2774633,1749.23327636719
"940",1816,1831.5,1781.34997558594,1792.25,1520637,1736.15600585938
"941",1792.25,1812.80004882812,1760.34997558594,1784.15002441406,2488386,1728.3095703125
"942",1785,1811.90002441406,1781.55004882812,1796.25,1930107,1740.03063964844
"943",1801,1814,1775.09997558594,1784.55004882812,1408879,1728.69702148438
"944",1799.55004882812,1862,1791,1814.25,6379424,1757.46740722656
"945",1822,1824.90002441406,1735.80004882812,1766.65002441406,3984689,1711.35717773438
"946",1776,1805,1751.19995117188,1795.34997558594,2316925,1739.15893554688
"947",1800,1824.44995117188,1795.40002441406,1815.65002441406,1687119,1758.82373046875
"948",1818,1915,1818,1889.5,11580233,1830.36218261719
"949",1900,1920.84997558594,1900,1908.94995117188,764191,1849.20349121094
"950",1944.55004882812,1953.90002441406,1912.19995117188,1924.55004882812,3674523,1864.31530761719
"951",1933.5,1964.09997558594,1930.30004882812,1943.59997558594,3550645,1882.76904296875
"952",1932.69995117188,1954,1932,1950.15002441406,3208195,1889.11401367188
"953",1947.84997558594,1981.75,1925.65002441406,1931.69995117188,7061537,1871.24133300781
"954",1940,1965,1928.09997558594,1959.94995117188,2026320,1898.60717773438
"955",1961.25,1974.5,1943,1947.05004882812,1127678,1886.11096191406
"956",1950,1979.94995117188,1944,1955.30004882812,2279531,1894.10290527344
"957",1949,1978.90002441406,1943.55004882812,1952.90002441406,2166686,1891.77783203125
"958",1952.90002441406,1954,1893,1897,1883794,1837.62756347656
"959",1898.25,1900,1837.84997558594,1864.5,2407464,1806.14465332031
"960",1850,1895.59997558594,1844.5,1886.34997558594,2028470,1827.31079101562
"961",1894,1902.40002441406,1845.94995117188,1862.5,1361828,1804.20727539062
"962",1855,1866.84997558594,1838.19995117188,1849.90002441406,1930012,1792.00158691406
"963",1820,1841.75,1768.59997558594,1778.15002441406,2796595,1722.49731445312
"964",1778,1790.05004882812,1735.15002441406,1767.25,2111420,1711.9384765625
"965",1767.25,1798.90002441406,1751.30004882812,1764.75,3385628,1709.51672363281
"966",1764,1794,1762.05004882812,1786,1359786,1730.1015625
"967",1785.94995117188,1794,1763,1789.19995117188,2813690,1733.20141601562
"968",1799.94995117188,1844.80004882812,1796.55004882812,1801.25,3612772,1744.87426757812
"969",1799,1821,1778,1782.65002441406,1566109,1726.85632324219
"970",1790.19995117188,1810,1772.09997558594,1798.09997558594,2097201,1741.82287597656
"971",1802,1841,1802,1825.05004882812,3433206,1767.92944335938
"972",1835,1884.15002441406,1827.94995117188,1879.80004882812,3791595,1820.9658203125
"973",1879.80004882812,1890.84997558594,1861.05004882812,1873.40002441406,1771926,1814.76611328125
"974",1893.69995117188,1896.25,1855.05004882812,1861.5,1857829,1803.23864746094
"975",1850,1874,1846.19995117188,1865.69995117188,1685243,1807.30712890625
"976",1866,1898.75,1863.65002441406,1880.80004882812,2176709,1821.93469238281
"977",1892,1908,1866.30004882812,1873.90002441406,2469902,1815.25048828125
"978",1866.5,1874.69995117188,1831.69995117188,1847.09997558594,2352938,1789.28930664062
"979",1821,1829.65002441406,1771.5,1799.34997558594,2488158,1743.03369140625
"980",1817.90002441406,1852.19995117188,1812.5,1827.55004882812,2077840,1770.35119628906
"981",1827.55004882812,1879.55004882812,1827.55004882812,1871,1692505,1812.44128417969
"982",1883,1887.84997558594,1862.09997558594,1878.44995117188,1677127,1819.65808105469
"983",1888.75,1888.75,1850,1859.40002441406,1203991,1801.20434570312
"984",1859.40002441406,1875.65002441406,1845.80004882812,1866.19995117188,1139744,1807.79150390625
"985",1872.09997558594,1909,1872.09997558594,1899.5,1916098,1840.04919433594
"986",1895,1908.94995117188,1890.05004882812,1894.84997558594,1287946,1835.54467773438
"987",1892.30004882812,1901.69995117188,1880.90002441406,1885.69995117188,1805349,1826.68103027344
"988",1887.34997558594,1907.09997558594,1887.30004882812,1895.90002441406,1145546,1836.56188964844
"989",1895,1937.44995117188,1893.65002441406,1922.84997558594,1906676,1862.66845703125
"990",1922.84997558594,1943,1914.55004882812,1937.55004882812,1643920,1876.908203125
"991",1940.69995117188,1951,1927.65002441406,1948.59997558594,1711667,1887.61242675781
"992",1944.5,1953,1919.59997558594,1924.5,1372015,1864.26684570312
"993",1929.05004882812,1934.94995117188,1897.15002441406,1904.90002441406,1447123,1845.28015136719
"994",1910,1959.94995117188,1907.25,1953.09997558594,2397846,1891.9716796875
"995",1949,1970,1937.65002441406,1961.15002441406,2232435,1899.76977539062
"996",1978.5,1984,1960.30004882812,1974.19995117188,1585970,1912.4111328125
"997",1975.55004882812,2029,1975.55004882812,2018.40002441406,2373324,1955.22790527344
"998",2014,2049.94995117188,2007,2044.75,3124945,1980.75329589844
"999",2044.75,2071.94995117188,2042,2069.39990234375,1858651,2004.63159179688
"1000",2075.64990234375,2078.55004882812,2010.55004882812,2022.19995117188,1460676,1958.90881347656
"1001",2019.90002441406,2027,1987,2020.90002441406,2336679,1957.64953613281
"1002",2020,2035,1984.09997558594,2003.5,2031107,1940.79431152344
"1003",1982.15002441406,1994.80004882812,1943.05004882812,1956.05004882812,2209132,1894.82922363281
"1004",1955,1959,1881.55004882812,1899.90002441406,2307120,1840.43676757812
"1005",1895,1931.30004882812,1850.09997558594,1925.30004882812,2998042,1865.04174804688
"1006",1914.55004882812,1922,1867,1910.84997558594,2932713,1851.04406738281
"1007",1916.09997558594,1948,1891.30004882812,1897.55004882812,2233620,1838.16040039062
"1008",1890.19995117188,1924,1850.44995117188,1909.19995117188,3161064,1849.44555664062
"1009",1928.65002441406,1999.90002441406,1917,1990.5,5392787,1928.20104980469
"1010",1995.09997558594,2008,1970.59997558594,1982.69995117188,3579380,1920.64514160156
"1011",1981.5,1985,1930,1933.65002441406,2262217,1873.13037109375
"1012",1948,1957.80004882812,1923.30004882812,1947.94995117188,1440816,1886.98278808594
"1013",1932.5,1947.5,1874.55004882812,1884.5,2641464,1825.5185546875
"1014",1890,1896.94995117188,1848,1875.59997558594,2040523,1816.89721679688
"1015",1884.5,1899.90002441406,1875.59997558594,1888.80004882812,1390810,1829.68420410156
"1016",1892,1911,1881,1901,1288856,1841.50219726562
"1017",1889,1889,1850,1871.25,1744894,1812.68347167969
"1018",1843.25,1846.94995117188,1795,1799,2290199,1742.69458007812
"1019",1810,1882,1806.15002441406,1876.05004882812,2602134,1817.33325195312
"1020",1876.05004882812,1887.30004882812,1842.15002441406,1860.69995117188,1898439,1802.46362304688
"1021",1869,1884.90002441406,1854.09997558594,1868.69995117188,1459905,1810.21325683594
"1022",1870,1896,1865.15002441406,1883.09997558594,1912482,1824.16247558594
"1023",1874.94995117188,1883.90002441406,1848.84997558594,1863.94995117188,1262585,1805.61181640625
"1024",1813,1855,1800.5,1844.44995117188,2288298,1786.72229003906
"1025",1849,1852,1816.15002441406,1820.30004882812,1583872,1763.328125
"1026",1783.25,1800,1751,1757.34997558594,3616355,1702.34826660156
"1027",1782,1798.69995117188,1765,1777.05004882812,2476882,1721.43176269531
"1028",1764.90002441406,1822.25,1752.80004882812,1816.75,2553662,1759.88916015625
"1029",1800,1826.94995117188,1768.5,1784.5,3152628,1728.6484375
"1030",1810,1813.55004882812,1745.55004882812,1752.30004882812,2259979,1697.45629882812
"1031",1740,1754.05004882812,1703,1711.75,3906819,1658.17541503906
"1032",1658.25,1666.80004882812,1605.55004882812,1634.44995117188,6318251,1583.294921875
"1033",1627.90002441406,1666,1595,1658.5,4421730,1606.59204101562
"1034",1676.5,1699.80004882812,1650.05004882812,1690.94995117188,3306502,1638.02624511719
"1035",1740,1758,1707,1728.19995117188,2776325,1674.11059570312
"1036",1720,1735.44995117188,1705.80004882812,1728.65002441406,1577597,1674.54650878906
"1037",1735,1754,1715.5,1746.75,1558334,1692.07995605469
"1038",1748,1765,1726.59997558594,1743.44995117188,2062332,1688.88317871094
"1039",1761,1770.65002441406,1746.19995117188,1756.19995117188,2101909,1701.23425292969
"1040",1781.15002441406,1804.59997558594,1768.44995117188,1787.90002441406,3383036,1731.94213867188
"1041",1805,1805,1745,1756.30004882812,2301462,1701.33117675781
"1042",1756.30004882812,1777,1721.15002441406,1774.05004882812,3986030,1718.52563476562
"1043",1780,1791.55004882812,1759.15002441406,1767.25,1574226,1711.9384765625
"1044",1755,1779.69995117188,1751,1771.55004882812,1580887,1716.10400390625
"1045",1775.59997558594,1777.90002441406,1739,1751.09997558594,1483897,1696.29382324219
"1046",1752,1755,1725.09997558594,1741.59997558594,1799629,1687.09118652344
"1047",1748.69995117188,1754.09997558594,1733,1746.65002441406,2071779,1691.98327636719
"1048",1766.90002441406,1777.05004882812,1754.09997558594,1773.59997558594,1712835,1718.08959960938
"1049",1779.94995117188,1781.34997558594,1758,1767.65002441406,1401916,1712.32592773438
"1050",1759,1794,1759,1790.09997558594,2050573,1734.07312011719
"1051",1784,1829.84997558594,1776.59997558594,1826.34997558594,1955281,1769.18872070312
"1052",1840,1845,1827,1836.05004882812,1718581,1778.58520507812
"1053",1833,1858,1827.69995117188,1852.80004882812,2245496,1794.81091308594
"1054",1849.90002441406,1855.84997558594,1810.15002441406,1826.30004882812,2003954,1769.14038085938
"1055",1835.40002441406,1838.90002441406,1818.05004882812,1830.75,1903321,1773.45104980469
"1056",1820.25,1829.75,1779,1781.5,2262446,1725.74230957031
"1057",1780,1781.5,1733.59997558594,1747.69995117188,4215141,1693.00024414062
"1058",1754.19995117188,1772.84997558594,1747.09997558594,1760.80004882812,1673417,1705.69030761719
"1059",1746.30004882812,1749.94995117188,1715,1738.34997558594,1808707,1683.94287109375
"1060",1748.30004882812,1760.75,1687,1705.75,2737766,1652.36328125
"1061",1709.94995117188,1712.40002441406,1671.34997558594,1691.59997558594,3832617,1638.65612792969
"1062",1702.94995117188,1725.80004882812,1700,1714.5,1797489,1660.83935546875
"1063",1701,1716.40002441406,1690.40002441406,1694.34997558594,1474689,1641.32006835938
"1064",1675,1675,1652,1657.34997558594,1964344,1605.47802734375
"1065",1680,1703.09997558594,1664,1699.94995117188,2440990,1646.74475097656
"1066",1675,1691.59997558594,1666.69995117188,1677.05004882812,1346726,1624.56140136719
"1067",1690,1731,1680,1719.25,3117433,1665.44067382812
"1068",1731,1739,1687.15002441406,1694.34997558594,2404830,1641.32006835938
"1069",1668.59997558594,1685.94995117188,1655.05004882812,1679.44995117188,1399802,1626.88623046875
"1070",1679.5,1681.90002441406,1625.05004882812,1633.94995117188,1777673,1582.81030273438
"1071",1650.69995117188,1671.19995117188,1633,1637.65002441406,1707752,1586.39465332031
"1072",1616,1633,1612.09997558594,1622.44995117188,1439520,1571.67041015625
"1073",1607.55004882812,1629.84997558594,1591.25,1616.15002441406,1400010,1565.56750488281
"1074",1611,1629.59997558594,1601,1607.94995117188,1176030,1557.62414550781
"1075",1600.5,1609,1557.34997558594,1570.80004882812,2988788,1521.63684082031
"1076",1550,1554.94995117188,1513.09997558594,1526.15002441406,3407191,1478.38439941406
"1077",1530,1574.90002441406,1502,1534.5,4328846,1486.47290039062
"1078",1550,1567.5,1539.44995117188,1542.90002441406,1775914,1494.61010742188
"1079",1545,1607.90002441406,1545,1604.09997558594,1608711,1553.89465332031
