"","NMDC.NS.Open","NMDC.NS.High","NMDC.NS.Low","NMDC.NS.Close","NMDC.NS.Volume","NMDC.NS.Adjusted"
"1142",29.8361377716064,30.2460803985596,29.4518165588379,29.9642448425293,53272365,24.0133323669434
"1143",29.9001903533936,30.0282974243164,29.5927333831787,29.7336521148682,58206554,23.8285331726074
"1144",29.5927333831787,30.0154876708984,29.5543022155762,29.9514331817627,52333654,24.0030632019043
"1145",29.6567878723145,30.1051635742188,29.6055450439453,29.7208404541016,57276476,23.8182678222656
"1146",29.3108997344971,29.5671138763428,28.7216053009033,28.8753356933594,78450178,23.1406803131104
"1147",28.6831741333008,30.745698928833,28.6191215515137,30.5407276153564,113561384,24.4753246307373
"1148",30.7328872680664,31.6296367645264,30.3101348876953,30.9122371673584,86230766,24.7730503082275
"1149",31.2196941375732,31.9242820739746,31.0531558990479,31.2709369659424,73263501,25.0605144500732
"1150",31.642448425293,32.0267677307129,31.3862323760986,31.5015296936035,53553977,25.2453117370605
"1151",30.6304016113281,31.7961769104004,30.6304016113281,31.7321224212646,41265889,25.4301090240479
"1152",31.7705554962158,32.0908203125,31.2453155517578,31.3221797943115,37110077,25.1015815734863
"1153",31.2068824768066,31.463098526001,31.0659656524658,31.296558380127,24148720,25.0810470581055
"1154",31.1684513092041,31.3478012084961,30.7200775146484,31.2581253051758,35803950,25.0502452850342
"1155",31.2453155517578,31.7321224212646,31.104398727417,31.3862323760986,16861285,25.1529121398926
"1156",31.5399627685547,31.6168251037598,31.1812610626221,31.2581253051758,36916387,25.0502452850342
"1157",31.2325057983398,31.7705554962158,31.0403442382812,31.7449321746826,22387260,25.440372467041
"1158",31.9499053955078,32.0652008056641,31.296558380127,31.3478012084961,24031080,25.1221122741699
"1159",31.642448425293,32.0652008056641,31.5271511077881,31.7577438354492,24881576,25.4506416320801
"1160",32.001148223877,32.4879531860352,31.8986625671387,32.4110908508301,33527620,25.9742317199707
"1161",32.6288719177246,32.6673049926758,32.0908203125,32.1548767089844,31918217,25.7689037322998
"1162",31.8602294921875,33.0516242980957,31.6552581787109,32.5648193359375,47468528,26.0974292755127
"1163",32.7057342529297,32.7057342529297,31.9627151489258,32.1933097839355,21698149,25.7997016906738
"1164",32.2829818725586,32.8850860595703,32.001148223877,32.0652008056641,97412881,25.6970367431641
"1165",32.2189292907715,32.5776290893555,31.8986625671387,32.3086051940918,23050724,25.8920993804932
"1166",32.4751434326172,33.0516242980957,32.4110908508301,32.6160621643066,30872049,26.1384963989258
"1167",32.6929244995117,33.3847045898438,32.6160621643066,32.9875717163086,37308173,26.4362239837646
"1168",32.8850860595703,33.7562141418457,32.79541015625,33.6537284851074,42925095,26.9700813293457
"1169",33.6793518066406,33.9996185302734,32.5904388427734,32.7697906494141,27552084,26.2616939544678
"1170",32.2317390441895,32.2317390441895,30.8994255065918,31.4502868652344,44502857,25.2042427062988
"1171",31.283748626709,31.9883365631104,31.2325057983398,31.8346080780029,20494453,25.5122394561768
"1172",31.5399627685547,31.8474197387695,31.2325057983398,31.3093681335449,14570112,25.0913124084473
"1173",31.642448425293,32.2061195373535,31.463098526001,32.0652008056641,28027050,25.6970367431641
"1174",32.0395774841309,33.0388145446777,31.9755268096924,32.7313575744629,26557791,26.2308959960938
