"","SUNPHARMA.NS.Open","SUNPHARMA.NS.High","SUNPHARMA.NS.Low","SUNPHARMA.NS.Close","SUNPHARMA.NS.Volume","SUNPHARMA.NS.Adjusted"
"548",332,350.799987792969,329.549987792969,347.649993896484,6174391,332.606231689453
"549",365,368,336.100006103516,338.299987792969,11670467,323.660797119141
"550",347,352.5,333,338.25,7745135,323.612976074219
"551",321.649993896484,344,312,332.700012207031,11648241,318.303161621094
"552",340.100006103516,355,328.25,352.299987792969,9954142,337.054992675781
"553",353,355.25,338.399993896484,343.549987792969,6702159,328.683624267578
"554",343.950012207031,389.799987792969,340,375.950012207031,28550430,359.681610107422
"555",398,422.850006103516,388.299987792969,417.350006103516,29675052,399.290100097656
"556",419,448.75,413.149993896484,436.700012207031,27810872,417.802795410156
"557",454.399993896484,473.899993896484,443.399993896484,454.450012207031,31862948,434.784759521484
"558",462.950012207031,477.899993896484,443.100006103516,462.350006103516,30510226,442.342834472656
"559",474.899993896484,488.5,444.100006103516,449.200012207031,32508955,429.761901855469
"560",450,467.600006103516,449.200012207031,463.700012207031,16932965,443.634399414062
"561",476.950012207031,476.950012207031,448.450012207031,457.100006103516,19774082,437.320068359375
"562",457.350006103516,475,450.549987792969,473.399993896484,17893064,452.914703369141
"563",467.850006103516,490.700012207031,464.25,473.149993896484,30021752,452.675476074219
"564",474.950012207031,482.399993896484,469,474.350006103516,13336137,453.823608398438
"565",476.950012207031,487.850006103516,474.350006103516,477.450012207031,13748820,456.789459228516
"566",476.950012207031,497,473.549987792969,485.549987792969,23394027,464.538909912109
"567",491,504.799987792969,487,489.899993896484,19310626,468.700714111328
"568",495,495.399993896484,470.299987792969,473.950012207031,12847910,453.44091796875
"569",476,484.950012207031,473.149993896484,477.649993896484,10166496,456.980773925781
"570",484,485,458.399993896484,464.450012207031,18471206,444.351989746094
"571",464.450012207031,474.5,458,465.450012207031,16097066,445.308685302734
"572",469.799987792969,472.5,454,456.299987792969,7850482,436.5546875
"573",459.600006103516,463,448,454.399993896484,10829910,434.736846923828
"574",462,465.700012207031,450.200012207031,452.200012207031,11216033,432.632049560547
"575",460,471.399993896484,454.049987792969,469,13693803,448.705078125
"576",473.700012207031,475.549987792969,461.299987792969,463.850006103516,10294818,443.777954101562
"577",465,468.799987792969,455.299987792969,463.899993896484,9507971,443.825744628906
"578",469,469.450012207031,450.200012207031,452.350006103516,10010310,432.775573730469
"579",453,462.950012207031,448.799987792969,455.950012207031,11764703,436.219787597656
"580",455.950012207031,458.899993896484,445.549987792969,448.600006103516,7863358,429.187896728516
"581",447,454.600006103516,434.25,440.700012207031,9067298,421.629730224609
"582",443.799987792969,456,438.600006103516,441.700012207031,10126393,422.586486816406
"583",439.899993896484,458.450012207031,437.25,455.75,7967084,436.028472900391
"584",455.5,469,453,466.450012207031,8987658,446.265441894531
"585",467,471.899993896484,458.049987792969,469.399993896484,10194204,449.087768554688
"586",471,475.5,457,459.149993896484,9801056,439.281311035156
"587",464.899993896484,464.899993896484,443.399993896484,450.899993896484,13253937,431.388336181641
"588",453.899993896484,461.649993896484,444.700012207031,459.100006103516,12632972,439.233489990234
"589",460,481.600006103516,458,474.25,12662824,453.727905273438
"590",483.5,483.700012207031,458.299987792969,465.399993896484,18563612,445.260864257812
"591",470,481,468.149993896484,473.100006103516,10978049,452.627685546875
"592",474.950012207031,481.600006103516,473,476.149993896484,7767457,455.545715332031
"593",473,498,472.100006103516,494.850006103516,19100026,473.436492919922
"594",501,511,492.200012207031,494.25,22798341,472.862457275391
"595",498.75,498.75,485.049987792969,489,9176155,467.839660644531
"596",492,512.700012207031,492,500.75,25883378,479.081176757812
"597",502.5,507,493.549987792969,499.149993896484,10636465,477.550415039062
"598",490,493.799987792969,469.100006103516,473.649993896484,18547382,453.153839111328
"599",455,481.899993896484,455,480.100006103516,11498488,459.324737548828
"600",481,489.399993896484,472.700012207031,485.799987792969,10727187,464.778137207031
"601",489.399993896484,493.5,476.5,483.399993896484,11247556,462.481994628906
"602",484.149993896484,489.75,479.100006103516,485.649993896484,8222223,464.634582519531
"603",485.649993896484,488.5,483,484.25,4077225,463.295166015625
"604",486.799987792969,491.950012207031,485.200012207031,488.100006103516,8114839,466.978607177734
"605",492.200012207031,501.200012207031,486,493.200012207031,9203804,471.857849121094
"606",493.200012207031,503,489.5,500.450012207031,10732649,478.794189453125
"607",502,503.399993896484,481,484.399993896484,8567595,463.438690185547
"608",480.299987792969,492.5,477,487.649993896484,6954147,466.548065185547
"609",490.25,491,472.200012207031,479.950012207031,7489306,459.181274414062
"610",475.5,487.350006103516,475,482,5727377,461.142517089844
"611",483.399993896484,483.950012207031,469.799987792969,472.950012207031,8339357,452.484161376953
"612",473.5,475.799987792969,466.149993896484,468.149993896484,5983810,447.891876220703
"613",468,474.950012207031,467.950012207031,473,3731827,452.532043457031
"614",477,479.350006103516,472,476.850006103516,4666364,456.215423583984
"615",478,481.25,471.399993896484,480.200012207031,5995257,459.420471191406
"616",480,486,476.149993896484,479.25,6793452,458.511505126953
"617",482.549987792969,488,479.950012207031,482.5,6279449,461.620880126953
"618",484.549987792969,487.200012207031,480.350006103516,481.950012207031,3184268,461.094696044922
"619",484.649993896484,498.899993896484,483.049987792969,493.899993896484,14898919,472.527587890625
"620",495,501.700012207031,492.299987792969,499.700012207031,7504299,478.076599121094
"621",500,503.899993896484,490.100006103516,492.100006103516,6996801,470.805511474609
"622",494.200012207031,499.399993896484,492.200012207031,495.100006103516,4710170,473.675720214844
"623",496,505.950012207031,490.600006103516,499.700012207031,11263548,478.076599121094
"624",499.600006103516,509.549987792969,497.350006103516,503.600006103516,9592466,481.807861328125
"625",501.899993896484,501.899993896484,481.600006103516,483.799987792969,16111398,462.864593505859
"626",488,488.200012207031,475,477.25,8470749,456.598114013672
"627",479.649993896484,488,471.600006103516,474.299987792969,9848007,453.775756835938
"628",477.950012207031,481.850006103516,474.049987792969,476,5416291,455.402130126953
"629",490,497.799987792969,481.25,485.600006103516,19812185,464.586791992188
"630",484.850006103516,487.600006103516,469,475.5,6112617,454.923797607422
"631",475.5,483.75,473.25,482.600006103516,5917155,461.716583251953
"632",485.700012207031,496.299987792969,484.149993896484,493,8531803,471.666564941406
"633",493.200012207031,513.200012207031,487.299987792969,509.950012207031,17534819,487.883117675781
"634",514.25,541,507.5,531.700012207031,41253676,508.691864013672
"635",534.099975585938,540.200012207031,516.799987792969,519.400024414062,25348229,496.924194335938
"636",522,532.400024414062,517.25,528.950012207031,11950138,506.060913085938
"637",537.900024414062,538,527.049987792969,528.849975585938,10928555,505.965118408203
"638",533.900024414062,541.450012207031,526.150024414062,532.25,10919796,509.218078613281
"639",532.299987792969,535.450012207031,522.599975585938,525.950012207031,7275403,503.190765380859
"640",526,550.799987792969,526,543.849975585938,16271180,520.316101074219
"641",548,549.599975585938,535.099975585938,541.049987792969,7774058,517.637268066406
"642",540.75,540.75,529.75,532.150024414062,7405695,509.122467041016
"643",532.150024414062,535.950012207031,519.049987792969,520.799987792969,8729438,498.263549804688
"644",523.5,536,522,531.349975585938,11787355,508.357055664062
"645",536.099975585938,537.5,527,528.349975585938,6657699,505.486755371094
"646",531.700012207031,533.900024414062,524.150024414062,526,5555588,503.238464355469
"647",530,532.900024414062,524.349975585938,525.400024414062,5414452,503.622039794922
"648",524.5,529.900024414062,521.049987792969,522.299987792969,4886692,500.650482177734
"649",526.549987792969,538.700012207031,524.299987792969,532.349975585938,9833484,510.283813476562
"650",538.650024414062,538.650024414062,528.049987792969,533.450012207031,5675533,511.338256835938
"651",533.599975585938,535.150024414062,523.450012207031,525.099975585938,4414315,503.334411621094
"652",526.049987792969,530,522.25,525.150024414062,5205745,503.382354736328
"653",528.950012207031,537,524.400024414062,532.25,8564601,510.18798828125
"654",538.099975585938,564.75,534.75,555.75,29017731,532.713989257812
"655",560.650024414062,561,514.049987792969,520.25,20056792,498.685516357422
"656",521.200012207031,527.650024414062,506.200012207031,521.450012207031,13860865,499.835723876953
"657",523.5,525.599975585938,509.200012207031,514.5,9636136,493.173797607422
"658",518.549987792969,526.849975585938,512.549987792969,523.450012207031,10052098,501.752868652344
"659",518,530.400024414062,508.25,512.450012207031,12380025,491.208740234375
"660",516,518.200012207031,504.25,513.25,6320017,491.9755859375
"661",512,517.650024414062,498.649993896484,501.899993896484,8519561,481.096069335938
"662",497,512.799987792969,493.600006103516,509.299987792969,10532163,488.189331054688
"663",512.700012207031,516.700012207031,503.649993896484,507.950012207031,8572739,486.895294189453
"664",507,512.349975585938,502.600006103516,505.549987792969,5189670,484.5947265625
"665",505.549987792969,509,494,495.799987792969,8041379,475.248931884766
"666",498,512.400024414062,496,506.399993896484,11686574,485.409515380859
"667",510.149993896484,520,503.399993896484,518.5,10080107,497.007965087891
"668",516.799987792969,521.900024414062,510.5,512,9959257,490.777404785156
"669",517.450012207031,535,515,523.349975585938,25685130,501.656921386719
"670",523.799987792969,528.25,499,503.649993896484,9977984,482.773498535156
"671",509.5,515,493.600006103516,508.850006103516,9862141,487.757995605469
"672",520.5,521,498.25,502.899993896484,10846053,482.054626464844
"673",497.5,501.25,483,485.799987792969,8768744,465.663421630859
"674",496,496,483.850006103516,489.649993896484,9665092,469.353759765625
"675",495,512,488.5,510.100006103516,12221177,488.956176757812
"676",517.849975585938,517.849975585938,504.5,506.149993896484,8592449,485.169921875
"677",508,516.200012207031,498.299987792969,500.450012207031,12981899,479.706176757812
"678",505.100006103516,510.5,501.299987792969,506.899993896484,6733075,485.888793945312
"679",507,525.099975585938,503.799987792969,523.099975585938,8831627,501.417266845703
"680",526,527.599975585938,519,521.049987792969,8537178,499.452209472656
"681",516.099975585938,522.900024414062,509.200012207031,511.75,8346531,490.537750244141
"682",514.599975585938,526,511.75,524.099975585938,9392711,502.375854492188
"683",525,529.299987792969,511.049987792969,512.900024414062,11468529,491.64013671875
"684",514.900024414062,517.349975585938,509.299987792969,513.900024414062,7092628,492.598693847656
"685",514,519.950012207031,501.600006103516,503.149993896484,8851580,482.294281005859
"686",503.149993896484,507.5,493.299987792969,502.200012207031,7640368,481.383636474609
"687",504.700012207031,504.700012207031,489,490.299987792969,6605127,469.976867675781
"688",491,494.75,485.25,486.899993896484,9085611,466.7177734375
"689",489.950012207031,490.899993896484,480.899993896484,483.649993896484,5158764,463.6025390625
"690",484.950012207031,488.549987792969,480.399993896484,486.350006103516,5550859,466.190612792969
"691",489,492.200012207031,481.5,490.200012207031,7269981,469.881042480469
"692",491.200012207031,491.399993896484,481.700012207031,485.549987792969,6428694,465.423767089844
"693",488,494.5,482.899993896484,484.5,6578265,464.417297363281
"694",487.399993896484,487.399993896484,471.100006103516,474.5,6499259,454.831787109375
"695",474.600006103516,476.75,467.25,470.450012207031,7693069,450.949676513672
"696",473,475.75,461.399993896484,463.399993896484,7723679,444.19189453125
"697",463,464,452.25,456.350006103516,8297097,437.434112548828
"698",458.649993896484,469,455.850006103516,465.75,8680701,446.444488525391
"699",467.899993896484,471,459.049987792969,469.399993896484,7737909,449.943206787109
"700",472.049987792969,490.600006103516,465.75,485.600006103516,16853462,465.471740722656
"701",499.899993896484,518.25,495.149993896484,504.649993896484,48182254,483.732025146484
"702",508,514,502.5,512.5,14095319,491.256713867188
"703",515,515.75,506.75,509.149993896484,9251548,488.045501708984
"704",512.5,518,504.450012207031,510.149993896484,9718357,489.004028320312
"705",511,514.25,489,490.899993896484,12767338,470.552032470703
"706",495,508.350006103516,492,506.049987792969,11754997,485.074005126953
"707",503.950012207031,517.700012207031,502.200012207031,509.25,10911897,488.141387939453
"708",511.950012207031,515.799987792969,504.549987792969,508.450012207031,9501329,487.374633789062
"709",511,515.5,510.200012207031,514,1766237,492.694458007812
"710",517,523.400024414062,514.049987792969,518.400024414062,12411197,496.912109375
"711",514,518.349975585938,509,513,6483702,491.735961914062
"712",512,516.150024414062,505,507.350006103516,6843207,486.320159912109
"713",510,512.5,496,503.25,7594535,482.390106201172
"714",504,516.400024414062,501,512.849975585938,8931512,491.592163085938
"715",513.5,522.75,508.200012207031,520.150024414062,9096230,498.589599609375
"716",521.200012207031,526,504.149993896484,506.200012207031,10673809,485.217834472656
"717",506,513,502.299987792969,511.700012207031,7494355,490.489868164062
"718",514,520.799987792969,509.200012207031,511.649993896484,12954065,490.441955566406
"719",518,542.75,512.650024414062,539.349975585938,25388623,516.993774414062
"720",540.900024414062,547,536,544.650024414062,14234038,522.074096679688
"721",550,551.450012207031,541,548.25,9345458,525.524963378906
"722",550,572.900024414062,545.200012207031,569.049987792969,16177536,545.462646484375
"723",570.349975585938,591.5,567.049987792969,582.299987792969,21232768,558.163391113281
"724",582,582,565.799987792969,568.700012207031,10673103,545.127136230469
"725",571,583.950012207031,566.700012207031,569.549987792969,11144200,545.94189453125
"726",570,574.75,560.099975585938,565.200012207031,6755693,541.772277832031
"727",567.900024414062,572.950012207031,562,568.099975585938,6968494,544.552062988281
"728",568.349975585938,578.650024414062,568.349975585938,576.25,8582193,552.364135742188
"729",575,580,569,571.650024414062,5896090,547.954956054688
"730",571,578.5,571,576.599975585938,5135499,552.69970703125
"731",579.5,586.299987792969,569.700012207031,571.349975585938,9025916,547.667358398438
"732",574,576.900024414062,568,575,4940687,551.165954589844
"733",573.799987792969,585.900024414062,539.700012207031,552.549987792969,12715463,529.646667480469
"734",553,571.099975585938,540.400024414062,568.299987792969,8012096,544.743835449219
"735",570,576.549987792969,566.099975585938,574.599975585938,4958783,550.782653808594
"736",574.599975585938,595,572.150024414062,590.450012207031,7486583,565.975708007812
"737",599,599.450012207031,584.549987792969,586.950012207031,12299793,562.620666503906
"738",589.799987792969,596,583.150024414062,590.599975585938,7430043,566.119323730469
"739",595,595,581.5,584,5589703,559.79296875
"740",584.650024414062,594.900024414062,582.049987792969,592.349975585938,8835267,567.796875
"741",592.5,599.75,585.849975585938,596.25,8229768,571.535278320312
"742",600,609.450012207031,595.200012207031,604.400024414062,11329298,579.347412109375
"743",608.450012207031,608.700012207031,600,603.450012207031,7790158,578.436767578125
"744",604.099975585938,610.950012207031,596.150024414062,605.299987792969,6422080,580.210021972656
"745",606.049987792969,608,598,601.900024414062,4555702,576.951110839844
"746",607,622.799987792969,604,620.799987792969,11451416,595.067565917969
"747",623.700012207031,628,614.049987792969,621,7516087,595.259399414062
"748",621,623.900024414062,607.049987792969,609.650024414062,6747035,584.379821777344
"749",611,614.5,597.25,602.299987792969,6186661,577.334411621094
"750",602.299987792969,611.650024414062,596.400024414062,607.049987792969,6730284,581.887512207031
"751",609,616.799987792969,598.099975585938,604.299987792969,8389544,579.251525878906
"752",604.099975585938,607.349975585938,578.450012207031,581.450012207031,7414570,557.3486328125
"753",586.900024414062,603,583.349975585938,596.549987792969,5500391,571.822814941406
"754",601.200012207031,603.599975585938,592.950012207031,594.700012207031,5182972,570.049438476562
"755",598,598.75,580.650024414062,582.900024414062,4546393,558.738647460938
"756",582.900024414062,586.950012207031,570.599975585938,575.200012207031,5591688,551.357727050781
"757",577.099975585938,594,567,586.400024414062,8149590,562.093505859375
"758",585.900024414062,585.900024414062,563.75,569.799987792969,8534047,546.181518554688
"759",554.900024414062,574.5,550.400024414062,564.349975585938,9863454,540.957458496094
"760",568,600,554.099975585938,586.200012207031,22539938,561.901733398438
"761",596,599.400024414062,579.599975585938,590.150024414062,12621971,565.688171386719
"762",596.950012207031,616.900024414062,591.5,609.450012207031,15788247,584.188110351562
"763",612.5,648.400024414062,610.5,629.200012207031,23788455,603.119445800781
"764",632.5,641,626.25,631.5,7926593,605.324035644531
"765",633.5,644.25,623.150024414062,634.75,10981738,608.439392089844
"766",640.900024414062,644.849975585938,632.549987792969,634.650024414062,6479801,608.343627929688
"767",631.900024414062,639.25,621,623.599975585938,5794015,602.97705078125
"768",623.049987792969,631.549987792969,614.099975585938,627.099975585938,6902162,606.361328125
"769",622,648.75,622,643.650024414062,11433578,622.364013671875
"770",654.400024414062,654.400024414062,622.349975585938,627.150024414062,15471776,606.40966796875
"771",632,637.299987792969,623.299987792969,627.5,7310676,606.748107910156
"772",631,634.5,623,631.150024414062,6137454,610.277465820312
"773",628.700012207031,632.400024414062,619.799987792969,621.25,4700733,600.704772949219
"774",622,627.25,614.099975585938,616.049987792969,5633766,595.676818847656
"775",615.900024414062,622.299987792969,601.200012207031,607.299987792969,7301975,587.216064453125
"776",608,610.849975585938,590.400024414062,595.299987792969,5330343,575.612915039062
"777",595,608.349975585938,592,604.049987792969,7564187,584.073608398438
"778",607.099975585938,609.349975585938,595.849975585938,601.450012207031,3296243,581.559509277344
"779",606.400024414062,618.900024414062,602.700012207031,609.549987792969,6261754,589.391723632812
"780",604.950012207031,621.349975585938,590,594.599975585938,15404415,574.93603515625
"781",600,610.799987792969,597.049987792969,604.450012207031,5274758,584.460327148438
"782",609,616.349975585938,604.5,614.200012207031,4776776,593.887939453125
"783",616.5,625.400024414062,612.25,624.349975585938,6626297,603.702209472656
"784",622,636.75,616,618.950012207031,11530735,598.480895996094
"785",619.450012207031,619.450012207031,606.900024414062,611.200012207031,6127488,590.987121582031
"786",611.5,621.900024414062,611.299987792969,614.799987792969,4554461,594.468139648438
"787",618,620.900024414062,607.5,612.599975585938,4035628,592.3408203125
"788",618,627.900024414062,615.349975585938,626,5825924,605.297668457031
"789",628,629.150024414062,611.5,613.599975585938,4264170,593.307739257812
"790",614,614,596.5,605.5,4030762,585.475708007812
"791",606,609.950012207031,599.25,602.299987792969,4189930,582.381469726562
"792",604,604,582,584.75,7667561,565.411804199219
"793",587.400024414062,591.549987792969,572,574.549987792969,5537584,555.549194335938
"794",571,582.650024414062,562.099975585938,578.299987792969,6186643,559.175109863281
"795",578.599975585938,593.599975585938,578.599975585938,591,7033955,571.455200195312
"796",591.200012207031,594.700012207031,583,587.849975585938,5341729,568.409362792969
"797",585,597,583.200012207031,585.299987792969,7299582,565.943664550781
"798",584.400024414062,587.950012207031,571.5,575.75,4710869,556.709411621094
"799",580.849975585938,590.299987792969,574.599975585938,587.200012207031,5761818,567.78076171875
"800",594.950012207031,599,587.25,597.700012207031,4637718,577.933654785156
"801",598.200012207031,606,595.700012207031,597.799987792969,5269919,578.030334472656
"802",600,612.700012207031,597.349975585938,610.75,6033653,590.552001953125
"803",611.700012207031,611.950012207031,592.75,608.799987792969,5353987,588.666564941406
"804",608.75,621.900024414062,603.5,620.450012207031,7444994,599.931213378906
"805",621,628.400024414062,616.150024414062,621.049987792969,4757224,600.511352539062
"806",620.549987792969,626,613.299987792969,614.25,3222479,593.936279296875
"807",613,642,609.5,636.75,16755446,615.692138671875
"808",639,645.849975585938,615.200012207031,619.349975585938,15229597,598.867614746094
"809",624,635.549987792969,616.099975585938,627.349975585938,7399207,606.602966308594
"810",633.599975585938,641.5,626.5,633.25,8588761,612.308044433594
"811",633.25,650,626.349975585938,646.049987792969,9804095,624.684631347656
"812",644,651.400024414062,635,640.650024414062,11340358,619.463256835938
"813",643.799987792969,659.5,639.150024414062,645.150024414062,13831258,623.814392089844
"814",650.700012207031,658,638.099975585938,639.950012207031,11295290,618.786315917969
"815",636.5,645.799987792969,630.150024414062,637.950012207031,7668180,616.852478027344
"816",644,644,631,634.700012207031,6527947,613.710021972656
"817",632.700012207031,642.450012207031,632,639.25,5112384,618.109558105469
"818",640.950012207031,647.299987792969,638.299987792969,643.400024414062,6069155,622.122314453125
"819",648.950012207031,652,641.099975585938,644.5,5676290,623.185913085938
"820",642,666.599975585938,640.099975585938,654.450012207031,10874266,632.806823730469
"821",653.950012207031,663.950012207031,650.099975585938,659.200012207031,6567597,637.399719238281
"822",662,664.900024414062,642,645.150024414062,5604638,623.814392089844
"823",642.25,687.900024414062,642.25,683.400024414062,25296369,660.799560546875
"824",689.849975585938,696.700012207031,673.349975585938,679.400024414062,11153908,656.931762695312
"825",681,691,677.599975585938,679.450012207031,6466334,656.980041503906
"826",688,703.5,683.599975585938,698.200012207031,10924222,675.110046386719
"827",698.5,721.849975585938,696.200012207031,708.099975585938,14760511,684.682556152344
"828",714.950012207031,714.950012207031,700,702.849975585938,7250661,679.606201171875
"829",703,711,687,691.450012207031,6851035,668.583251953125
"830",688,698.5,680.049987792969,687.150024414062,6318234,664.425415039062
"831",691,695.849975585938,684.75,690.799987792969,4080423,667.954711914062
"832",694.299987792969,706.75,690.799987792969,703.400024414062,7745431,680.138061523438
"833",700,701.650024414062,685,686.849975585938,6226376,664.13525390625
"834",691.75,694.5,688,690.400024414062,3434231,667.567932128906
"835",691,698.400024414062,689.599975585938,690.950012207031,3722957,668.099792480469
"836",695,697.400024414062,691,696.099975585938,2800233,673.079467773438
"837",699.5,706.150024414062,696.200012207031,703.799987792969,6235460,680.524719238281
"838",707.25,709.75,694.5,699.5,9875654,676.367004394531
"839",694,694.5,666.299987792969,669.75,28316552,647.600830078125
"840",672,675.700012207031,659,668.299987792969,13947126,646.19873046875
"841",670.099975585938,673.299987792969,664.299987792969,671.049987792969,6443084,648.85791015625
"842",671,678.099975585938,670.150024414062,677.450012207031,4978457,655.046203613281
"843",678,680.849975585938,673.5,675.5,3604574,653.160705566406
"844",678.900024414062,679.25,672.799987792969,673.950012207031,3747803,651.661926269531
"845",673.950012207031,677.799987792969,670.900024414062,675.349975585938,2793705,653.015625
"846",673,679.950012207031,665.099975585938,678.75,5695920,656.303283691406
"847",681.049987792969,684.700012207031,667.599975585938,672.849975585938,4492551,650.598205566406
"848",673.049987792969,681,673,676.049987792969,3099864,653.692443847656
"849",675.200012207031,686.349975585938,674.049987792969,681.299987792969,3822099,658.768920898438
"850",682,683.700012207031,671.549987792969,677.099975585938,3640962,654.707763671875
"851",677.099975585938,681.400024414062,671.75,673.200012207031,3862284,650.936767578125
"852",675,680.5,666.849975585938,668.549987792969,4842448,646.440612792969
"853",671.799987792969,673.549987792969,661.650024414062,665.049987792969,2776147,643.056274414062
"854",667,673,652.700012207031,668.5,4158743,646.392211914062
"855",662,674.799987792969,662,671.349975585938,2932177,649.14794921875
"856",678,680.25,665.849975585938,666.799987792969,4577152,644.748474121094
"857",666.799987792969,672.349975585938,664.25,665.25,2631031,643.249755859375
"858",664.200012207031,671,661.5,664.799987792969,3460776,642.814514160156
"859",664.799987792969,677.400024414062,664.799987792969,672.25,3010243,650.018249511719
"860",675,679.900024414062,669.549987792969,676.299987792969,3342385,653.934265136719
"861",673.25,681.5,673.099975585938,677.599975585938,2937766,655.191162109375
"862",678.049987792969,683.450012207031,674.25,675.450012207031,3768943,653.112365722656
"863",675,685.799987792969,673.700012207031,684.150024414062,4102748,661.524658203125
"864",685.5,689.5,678.299987792969,681.25,5071894,658.720581054688
"865",684,684.950012207031,678.599975585938,680.200012207031,1600769,657.705322265625
"866",678,683,672.400024414062,673.25,2682423,650.985107421875
"867",668,682,666.099975585938,680.099975585938,2576763,657.608642578125
"868",677,680.900024414062,665.099975585938,666.900024414062,2548016,644.84521484375
"869",666.5,672.299987792969,664.200012207031,667.900024414062,1994075,645.81201171875
"870",668.599975585938,672.849975585938,666.400024414062,668.549987792969,1555035,646.440612792969
"871",670.299987792969,689.349975585938,669,683,7744032,660.412658691406
"872",681.950012207031,692.400024414062,681,685.950012207031,2663467,663.265075683594
"873",686,688.200012207031,681.299987792969,683,1905193,660.412658691406
"874",684.900024414062,695.650024414062,682.650024414062,688.599975585938,3479357,665.827453613281
"875",678.049987792969,691.5,678.049987792969,689.25,1940882,666.455932617188
"876",689,691.599975585938,673.900024414062,676.450012207031,2724983,654.079223632812
"877",680,688.200012207031,675.549987792969,687.299987792969,2047831,664.570434570312
"878",686.200012207031,698.950012207031,681.599975585938,694,3956261,671.048828125
"879",695.200012207031,705,695.200012207031,703.400024414062,4715053,680.138061523438
"880",705,705.700012207031,673.849975585938,688.299987792969,5327355,665.537353515625
"881",688.299987792969,691.950012207031,672.549987792969,687.799987792969,3332667,665.053955078125
"882",687.799987792969,705.950012207031,680.700012207031,703,4397443,679.751281738281
"883",702.950012207031,783.75,696.150024414062,773.950012207031,35893710,748.354858398438
"884",785,801.900024414062,764.099975585938,775,18661462,749.370178222656
"885",773.950012207031,804.349975585938,765.25,794.799987792969,14678219,768.515380859375
"886",791,797.900024414062,779.700012207031,785.75,5796169,759.7646484375
"887",785.5,794.400024414062,783.299987792969,786.150024414062,5026619,760.151428222656
"888",786.5,796.450012207031,781.549987792969,785.200012207031,4064324,759.232849121094
"889",789.150024414062,793,782,788.799987792969,2873586,762.713745117188
"890",789.950012207031,798.799987792969,782.200012207031,793.349975585938,5656020,767.113220214844
"891",794,795,773.299987792969,779.549987792969,4275776,753.769653320312
"892",780,781.25,773.150024414062,778.650024414062,2821380,752.8994140625
"893",769,788.5,767.650024414062,778.299987792969,4319920,752.560974121094
"894",775.200012207031,783,771.049987792969,780.799987792969,2310304,754.978454589844
"895",783,793.200012207031,778.200012207031,784.150024414062,5686055,758.217590332031
"896",788,791.400024414062,779.299987792969,782.900024414062,4036305,757.008972167969
"897",775,784.450012207031,743.349975585938,761.150024414062,6238261,735.978149414062
"898",765,770,750.799987792969,759.349975585938,2375417,736.171997070312
"899",759.799987792969,777.950012207031,754.25,771.349975585938,2732537,747.805786132812
"900",770,776,759.599975585938,769.049987792969,2254852,745.575988769531
"901",765.150024414062,771.099975585938,759.25,760.549987792969,1735864,737.335388183594
"902",760.75,777,758.099975585938,771.799987792969,2432862,748.242126464844
"903",769,794.950012207031,768.150024414062,787.200012207031,3617125,763.171997070312
"904",787.450012207031,801,783.700012207031,794.049987792969,7435465,769.812866210938
"905",795.049987792969,803.900024414062,787,788.5,2811619,764.432373046875
"906",790.299987792969,795.650024414062,788.299987792969,789.950012207031,2679549,765.838073730469
"907",793,797.200012207031,784,789.400024414062,2860730,765.304931640625
"908",789.400024414062,793.099975585938,779.75,784.25,4613445,760.312072753906
"909",782,783,766.599975585938,769.900024414062,3851664,746.400085449219
"910",767.299987792969,778.950012207031,763.549987792969,777.450012207031,2548562,753.719543457031
"911",772.200012207031,782.25,771.450012207031,776.299987792969,2008287,752.604675292969
"912",776.299987792969,783,771.650024414062,780.299987792969,1935832,756.482543945312
"913",784.700012207031,788,777.299987792969,781.400024414062,1996844,757.549133300781
"914",784.700012207031,785.75,778.799987792969,780.650024414062,1393824,756.821960449219
"915",780,784.549987792969,778.299987792969,781.049987792969,1353677,757.209716796875
"916",785,787.900024414062,766.650024414062,769.900024414062,4052622,746.400085449219
"917",766.700012207031,774.75,751.599975585938,756.5,2206369,733.409057617188
"918",756.5,766.349975585938,751.049987792969,764.5,2123997,741.164978027344
"919",765,774,764.5,770.099975585938,1817865,746.593994140625
"920",771.099975585938,777.200012207031,766.099975585938,769.849975585938,2109768,746.351623535156
"921",769,776.650024414062,762,770.450012207031,1777859,746.933288574219
"922",771.450012207031,774.5,760.099975585938,763.049987792969,2862731,739.759094238281
"923",766.700012207031,791,754.950012207031,775.099975585938,4938824,751.441345214844
"924",784,819.75,771.349975585938,811.299987792969,18565413,786.536315917969
"925",814.799987792969,832.950012207031,806.599975585938,818.25,10478553,793.274291992188
"926",812,830.700012207031,805.299987792969,826.599975585938,5730355,801.369323730469
"927",830,838.900024414062,826.450012207031,832,4007435,806.604675292969
"928",828,834.400024414062,814.950012207031,820.5,2987134,795.45556640625
"929",820.450012207031,824,797.299987792969,800.599975585938,2910453,776.162963867188
"930",808.049987792969,826.349975585938,804.099975585938,823.25,4089061,798.121643066406
"931",825.099975585938,833.799987792969,818.599975585938,821.400024414062,2753935,796.328186035156
"932",826,836.200012207031,817.799987792969,832.549987792969,2988841,807.137817382812
"933",833.5,842.75,823.700012207031,829.700012207031,2407031,804.374755859375
"934",827.950012207031,846.799987792969,827.25,842.549987792969,4113083,816.83251953125
"935",843.900024414062,850,838.25,841.299987792969,2300231,815.620666503906
"936",850,851,832.150024414062,835.900024414062,2632795,810.385559082031
