"","TORNTPHARM.NS.Open","TORNTPHARM.NS.High","TORNTPHARM.NS.Low","TORNTPHARM.NS.Close","TORNTPHARM.NS.Volume","TORNTPHARM.NS.Adjusted"
"483",912.299987792969,922.349975585938,910.525024414062,918.700012207031,465072,865.128845214844
"484",917.974975585938,941.625,912.924987792969,933.75,632082,879.301208496094
"485",936,940.575012207031,926.5,928.549987792969,238096,874.404418945312
"486",930.75,930.75,915,922.375,222644,868.589538574219
"487",921.049987792969,939.799987792969,921.049987792969,931.924987792969,323378,877.582641601562
"488",931.924987792969,938.400024414062,924.174987792969,927.974975585938,213932,873.862915039062
"489",932.450012207031,935.775024414062,921.049987792969,924.525024414062,162772,870.614196777344
"490",927.450012207031,930,920.025024414062,921.849975585938,44954,868.095031738281
"491",922.025024414062,936,922.025024414062,932.825012207031,173060,878.430236816406
"492",935,959.900024414062,930.525024414062,950.049987792969,1008842,894.650695800781
"493",952.5,953.049987792969,928.474975585938,943.099975585938,330866,888.106018066406
"494",942.75,955,932.950012207031,936.375,266930,881.773193359375
"495",932.5,943.775024414062,926.799987792969,933.174987792969,224722,878.759826660156
"496",936,948.150024414062,933.049987792969,939.400024414062,196244,884.621765136719
"497",950.599975585938,956,940,949.525024414062,377616,894.156311035156
"498",953.5,954.25,944,949.700012207031,258008,894.321166992188
"499",950,954,940.650024414062,942.650024414062,99086,887.682250976562
"500",942.549987792969,951.150024414062,935.125,949.099975585938,218450,893.756103515625
"501",953,983.974975585938,951.5,962.200012207031,1110982,906.092224121094
"502",968.200012207031,1014,964.349975585938,1003.17498779297,2238044,944.677917480469
"503",1003.17498779297,1036.82495117188,992.775024414062,1013.84997558594,1779728,954.73046875
"504",1012.5,1028.42504882812,996,1010.07501220703,1040806,951.175537109375
"505",1015,1022.47497558594,996.049987792969,1000.47497558594,832380,942.135437011719
"506",1001.97497558594,1017.77502441406,1000.5,1010.25,352494,951.34033203125
"507",1014.5,1031,1012.5,1018.47497558594,539668,959.085754394531
"508",1018.47497558594,1027.97497558594,1002.75,1013.57501220703,487088,954.471557617188
"509",1000,1000,950.299987792969,958.200012207031,3587828,902.325500488281
"510",953.5,978.150024414062,953.5,968.75,713352,912.260375976562
"511",974,977.974975585938,961.25,968.150024414062,1627536,911.695373535156
"512",974.5,976.075012207031,960.5,965.549987792969,335526,909.246887207031
"513",953.450012207031,958.799987792969,943.900024414062,953.049987792969,212296,897.475830078125
"514",958.049987792969,968.25,956,964.375,339238,908.140441894531
"515",970.174987792969,1013.45001220703,964.400024414062,1000.625,986082,942.276672363281
"516",990,1014.40002441406,988.450012207031,1000.70001220703,1376464,942.347351074219
"517",1000.5,1020,997.799987792969,1010.40002441406,455200,951.481689453125
"518",1012,1014.29998779297,993.5,1004.59997558594,245928,946.019836425781
"519",1007.02502441406,1027.47497558594,1002.02502441406,1006.875,710024,948.162170410156
"520",1007.5,1011.75,1000,1005.20001220703,410712,946.584899902344
"521",1001.5,1044.94995117188,990,1040.09997558594,1178252,979.44970703125
"522",1046.57495117188,1060,1032,1056.25,1273910,994.658142089844
"523",1057.5,1077.5,1051.125,1071.67504882812,760822,1009.18359375
"524",1071.5,1079,1056.69995117188,1065.94995117188,336606,1003.79223632812
"525",1070.94995117188,1143.625,1067.55004882812,1121.07495117188,1619504,1055.70288085938
"526",1120,1129.5,1115.02502441406,1119.47497558594,532286,1054.1962890625
"527",1119.47497558594,1119.69995117188,1081.40002441406,1085.47497558594,351922,1022.17889404297
"528",1086,1114.92504882812,1082.5,1104.47497558594,492354,1040.07080078125
"529",1109.84997558594,1142,1100.80004882812,1125.55004882812,942724,1059.91687011719
"530",1128.40002441406,1132.5,1070,1084.47497558594,967108,1021.23724365234
"531",1081.5,1109.19995117188,1061.59997558594,1075.15002441406,1160880,1012.45587158203
"532",1081,1091.59997558594,1055.125,1063.625,568042,1001.60290527344
"533",1063.625,1078.42504882812,1045.25,1072.875,789004,1010.31353759766
"534",1077.875,1102.19995117188,1067.875,1091.57495117188,1279670,1027.92309570312
"535",1086.57495117188,1122.5,1084,1106.97497558594,1202126,1042.42517089844
"536",1097.5,1113.875,1080.02502441406,1098.05004882812,1002972,1034.0205078125
"537",1098.05004882812,1098.75,1010.04998779297,1049.82495117188,923776,988.607604980469
"538",1049.82495117188,1080.67504882812,1025.5,1069.44995117188,864766,1007.08819580078
"539",1047.5,1060,978.400024414062,993.950012207031,666944,935.990783691406
"540",905,1070.42504882812,895,989.25,1318892,931.56494140625
"541",974.849975585938,1012,934.174987792969,980.075012207031,1358506,922.924926757812
"542",977.5,1013.27502441406,965.775024414062,993,787846,935.096313476562
"543",989.5,999.950012207031,901.525024414062,907.625,1059744,862.078979492188
"544",890,916.200012207031,791.625,886.049987792969,767458,841.586669921875
"545",907.5,968.224975585938,893,946.950012207031,1167152,899.430541992188
"546",853.5,916.849975585938,853.5,898.075012207031,612410,853.008178710938
"547",915.474975585938,960,867.299987792969,909.174987792969,635476,863.551086425781
"548",888.549987792969,911.875,855.75,889.625,668894,844.982177734375
"549",884.974975585938,924.799987792969,880.599975585938,907.674987792969,577148,862.12646484375
"550",914.474975585938,947.5,895.5,930.075012207031,717706,883.402465820312
"551",910,996.575012207031,906.349975585938,980.049987792969,909670,930.869506835938
"552",989.849975585938,1004,976,985.900024414062,649606,936.426025390625
"553",989,991.575012207031,966,979.5,193944,930.34716796875
"554",989.5,1056.5,975,1038.5,2026058,986.386535644531
"555",1079.875,1194.27502441406,1056.15002441406,1177.17504882812,2209150,1118.10266113281
"556",1190,1322.44995117188,1180,1268.67504882812,4077620,1205.01086425781
"557",1349.5,1349.5,1212.5,1275.17504882812,2675230,1211.18481445312
"558",1275.5,1292,1168,1187.65002441406,2452936,1128.05163574219
"559",1188,1234.47497558594,1125.07495117188,1148.22497558594,2069974,1090.60534667969
"560",1156.82495117188,1177.125,1121.30004882812,1167.42504882812,1972274,1108.84167480469
"561",1190,1201.94995117188,1112.5,1123.40002441406,2438630,1067.02612304688
"562",1133,1197.84997558594,1128.30004882812,1165.625,1622650,1107.13220214844
"563",1134.47497558594,1230,1130,1175.27502441406,2185990,1116.29797363281
"564",1184.05004882812,1227.5,1177.5,1222.125,1683964,1160.796875
"565",1239.92504882812,1274.5,1201.5,1211.32495117188,1710038,1150.53881835938
"566",1215,1244,1180.82495117188,1215.25,1353394,1154.26684570312
"567",1237.5,1262.44995117188,1211.27502441406,1254.55004882812,1773314,1191.59484863281
"568",1269.5,1287.5,1230,1240.32495117188,1387128,1178.08349609375
"569",1245,1267.47497558594,1198.30004882812,1210.17504882812,862364,1149.44641113281
"570",1230.05004882812,1236,1160.22497558594,1172.69995117188,1422646,1113.85217285156
"571",1170,1212.5,1161,1187.92504882812,2011190,1128.31311035156
"572",1203.30004882812,1220,1176.34997558594,1182.92504882812,1142904,1123.56396484375
"573",1180,1198.94995117188,1148.22497558594,1160.34997558594,828862,1102.12194824219
"574",1169,1215,1165.82495117188,1177.30004882812,1033482,1118.22131347656
"575",1195,1225,1173.09997558594,1219.30004882812,1213108,1158.11364746094
"576",1227.5,1254.69995117188,1221.47497558594,1247.94995117188,1627902,1185.32592773438
"577",1259,1262.5,1199.27502441406,1222.65002441406,1314006,1161.29565429688
"578",1245,1250.5,1179,1202.07495117188,1476252,1141.75305175781
"579",1199.375,1224.47497558594,1187.09997558594,1204.25,1126542,1143.81872558594
"580",1215,1235,1208,1230.72497558594,1858636,1168.96533203125
"581",1235,1264.82495117188,1233,1248.625,1983654,1185.96704101562
"582",1255,1266.34997558594,1234,1249.52502441406,1118834,1186.82189941406
"583",1250,1297.05004882812,1244.90002441406,1284.77502441406,1432122,1220.30297851562
"584",1291,1316.67504882812,1280,1309.375,1327312,1243.66845703125
"585",1307.47497558594,1315,1294.65002441406,1300.5,1296806,1235.23889160156
"586",1310,1315.5,1277.52502441406,1290.77502441406,2033468,1226.001953125
"587",1299.47497558594,1307,1186.15002441406,1201.27502441406,4758314,1140.9931640625
"588",1206.44995117188,1211.25,1165.52502441406,1178.97497558594,2742048,1119.81225585938
"589",1181,1221.05004882812,1140.59997558594,1181.27502441406,17247592,1121.99670410156
"590",1159.44995117188,1173.5,1148.125,1163.5,2342024,1105.11376953125
"591",1163.5,1196.67504882812,1155.05004882812,1184.72497558594,1498524,1125.27368164062
"592",1191.09997558594,1203.75,1140,1153.875,3219462,1095.97204589844
"593",1155,1189.75,1151.09997558594,1182.92504882812,1744340,1123.56396484375
"594",1192.5,1203.19995117188,1177.17504882812,1183.875,895730,1124.46643066406
"595",1194.5,1194.5,1165,1183.125,960370,1123.75390625
"596",1188.94995117188,1222.47497558594,1183.125,1188.47497558594,1894716,1128.83544921875
"597",1197.42504882812,1236.5,1195.02502441406,1229.44995117188,2284176,1167.75427246094
"598",1240,1247,1210.52502441406,1223.80004882812,1505634,1162.38793945312
"599",1207.5,1249,1202.25,1242.97497558594,1254180,1180.6005859375
"600",1249.5,1268.97497558594,1220.125,1231.57495117188,1030904,1169.7724609375
"601",1246,1253.5,1228.52502441406,1249.5,875442,1186.79809570312
"602",1249.42504882812,1279.40002441406,1245.02502441406,1272.77502441406,1289894,1208.9052734375
"603",1271.27502441406,1278.5,1254,1260.82495117188,455486,1197.55480957031
"604",1267.15002441406,1284.84997558594,1260.82495117188,1271.67504882812,585394,1207.86059570312
"605",1266.5,1307.5,1265,1294.92504882812,624000,1229.94360351562
"606",1295,1306.72497558594,1276.07495117188,1289.94995117188,713874,1225.21826171875
"607",1294.94995117188,1302,1224.47497558594,1231.02502441406,798590,1169.25036621094
"608",1237.40002441406,1264.5,1230,1250.05004882812,1588154,1187.32067871094
"609",1256.32495117188,1260.57495117188,1225,1235.57495117188,529886,1173.57189941406
"610",1240.19995117188,1255,1213.125,1218.875,825444,1157.7099609375
"611",1226.40002441406,1229.82495117188,1183,1186.05004882812,1188998,1126.53210449219
"612",1190.5,1197,1163,1169.05004882812,854874,1110.38537597656
"613",1177,1187.75,1164.55004882812,1175.47497558594,739498,1116.48767089844
"614",1185,1200.32495117188,1176.625,1197.59997558594,628602,1137.50256347656
"615",1206.5,1207.5,1168.52502441406,1173.625,891494,1114.73059082031
"616",1173,1187,1152.19995117188,1166.57495117188,1176152,1108.03442382812
"617",1172.5,1187.5,1169.15002441406,1171.40002441406,544708,1112.61730957031
"618",1180,1202,1175,1181.65002441406,871552,1122.35302734375
"619",1184,1206,1171.47497558594,1176.5,993294,1117.46130371094
"620",1185,1192,1170.25,1179.80004882812,357746,1120.59594726562
"621",1180,1214.97497558594,1176,1210.65002441406,1136332,1149.89770507812
"622",1220,1225.65002441406,1190.125,1196.34997558594,896268,1136.31530761719
"623",1206,1212.5,1183.40002441406,1202.34997558594,433956,1142.01416015625
"624",1222.5,1232.5,1191,1196.84997558594,1572286,1136.79016113281
"625",1208.40002441406,1208.40002441406,1179.125,1186.25,844714,1126.72192382812
"626",1186,1194.55004882812,1176.07495117188,1180.92504882812,710592,1121.66430664062
"627",1183.42504882812,1201.44995117188,1165,1168.94995117188,668678,1110.29028320312
"628",1175,1184.22497558594,1168.02502441406,1175.47497558594,569550,1116.48767089844
"629",1180,1186.07495117188,1158,1162.65002441406,630842,1104.30639648438
"630",1171.65002441406,1171.65002441406,1115.92504882812,1149.67504882812,1180306,1091.98278808594
"631",1149.44995117188,1164.92504882812,1141.15002441406,1145.59997558594,506984,1088.11206054688
"632",1151.34997558594,1201.09997558594,1146.09997558594,1191.52502441406,1337824,1131.732421875
"633",1202.94995117188,1236.97497558594,1196.30004882812,1218.80004882812,2044062,1157.638671875
"634",1250.07495117188,1377.69995117188,1250,1331.80004882812,13237116,1264.96838378906
"635",1331.80004882812,1386.97497558594,1325,1363.97497558594,4278730,1295.52868652344
"636",1379.5,1424.40002441406,1360,1414.34997558594,3520008,1343.37573242188
"637",1421,1440.75,1406,1428.59997558594,2475998,1356.91052246094
"638",1435.5,1500.75,1426.80004882812,1488.22497558594,3850514,1413.54345703125
"639",1487.47497558594,1495.625,1463.5,1470.52502441406,2075450,1396.73181152344
"640",1474.90002441406,1515,1472.5,1505.40002441406,2592970,1429.85681152344
"641",1505.5,1515.59997558594,1430.07495117188,1435.19995117188,2436286,1363.17944335938
"642",1432.55004882812,1452.5,1403.5,1408,2084768,1337.34436035156
"643",1416,1429.92504882812,1389.02502441406,1399.47497558594,1712808,1329.24719238281
"644",1406.47497558594,1443.25,1395,1419.47497558594,1670174,1348.24365234375
"645",1434.5,1434.5,1385.27502441406,1396.05004882812,1196918,1325.994140625
"646",1397.44995117188,1416.75,1389.5,1402.625,1141566,1332.23913574219
"647",1417,1418.94995117188,1392.52502441406,1397.30004882812,740906,1327.18127441406
"648",1400.59997558594,1412.44995117188,1390.05004882812,1407.32495117188,771222,1336.703125
"649",1414,1439.25,1407.5,1412.72497558594,1599106,1341.83203125
"650",1422.19995117188,1427.5,1390.80004882812,1399.05004882812,649118,1328.84350585938
"651",1406.05004882812,1416,1392.07495117188,1402.17504882812,728408,1331.81164550781
"652",1405,1409.07495117188,1373.84997558594,1377.59997558594,909436,1308.46984863281
"653",1375.5,1389.90002441406,1364.25,1373.52502441406,1226304,1304.59948730469
"654",1377.05004882812,1384,1352,1354.72497558594,1076834,1286.74279785156
"655",1363.32495117188,1369.42504882812,1308.65002441406,1330.80004882812,1598944,1264.01843261719
"656",1337.47497558594,1366.67504882812,1317.92504882812,1354.92504882812,1126388,1286.93286132812
"657",1354.625,1396.22497558594,1347.5,1380.90002441406,2676492,1311.60424804688
"658",1381.44995117188,1416.75,1367.17504882812,1398.72497558594,2153600,1328.53491210938
"659",1387.97497558594,1416,1373.5,1384.59997558594,1770470,1315.11853027344
"660",1391.69995117188,1404.34997558594,1366,1391.25,905112,1321.43493652344
"661",1391.25,1409,1370,1376.82495117188,1551126,1307.73376464844
"662",1370,1410,1360.02502441406,1403.90002441406,1177882,1333.4501953125
"663",1425,1426.47497558594,1398.02502441406,1407.27502441406,1548252,1336.65576171875
"664",1407.5,1420.97497558594,1405.5,1418.59997558594,413778,1347.41235351562
"665",1423,1429.42504882812,1390.57495117188,1398.77502441406,577070,1328.58227539062
"666",1400,1443.94995117188,1400,1425.25,1379742,1353.72900390625
"667",1411.27502441406,1432.40002441406,1408.67504882812,1421.52502441406,1037464,1350.19079589844
"668",1419,1439,1412.25,1420.625,1438674,1349.33569335938
"669",1427.5,1472.25,1425.82495117188,1438.15002441406,2304502,1365.9814453125
"670",1445,1445.25,1342.67504882812,1355.80004882812,1337918,1287.76391601562
"671",1361.17504882812,1374.5,1320,1363.32495117188,1211534,1294.91125488281
"672",1380,1387.5,1323.07495117188,1330.47497558594,982348,1263.70959472656
"673",1323,1339.17504882812,1227.5,1325.125,1001712,1258.62829589844
"674",1336.94995117188,1364.5,1315,1359.625,1230394,1291.39672851562
"675",1365,1373.07495117188,1323.625,1346.72497558594,1312586,1279.14428710938
"676",1359.75,1389.97497558594,1339.52502441406,1355.59997558594,2063648,1287.57373046875
"677",1364.72497558594,1421.47497558594,1353.80004882812,1399.97497558594,2925648,1329.72216796875
"678",1412.57495117188,1424.5,1393.55004882812,1408.59997558594,1142208,1337.91430664062
"679",1408.59997558594,1420,1380.59997558594,1411.27502441406,1659594,1340.455078125
"680",1415.17504882812,1423.15002441406,1403.27502441406,1407.55004882812,584370,1336.91711425781
"681",1402.5,1427.5,1387.5,1405.875,1018950,1335.32604980469
"682",1407.5,1444,1405.80004882812,1433.22497558594,1061870,1361.30334472656
"683",1446.5,1467,1395,1399.84997558594,2278828,1329.60327148438
"684",1410,1424.65002441406,1398.5,1420.40002441406,810396,1349.12219238281
"685",1420.40002441406,1448,1403.5,1406.90002441406,893292,1336.29956054688
"686",1412.19995117188,1413.77502441406,1373.02502441406,1379.22497558594,875244,1310.01318359375
"687",1385,1395.05004882812,1355,1360.59997558594,802056,1292.32287597656
"688",1365,1387.5,1341.25,1372.09997558594,955428,1303.24609375
"689",1369.90002441406,1372,1331.09997558594,1336.55004882812,774602,1269.47998046875
"690",1336.55004882812,1364.25,1324.5,1355.82495117188,1173186,1287.78771972656
"691",1359.625,1365.97497558594,1340.75,1351.44995117188,653396,1283.63208007812
"692",1345.44995117188,1365.17504882812,1325,1357.57495117188,872934,1289.44970703125
"693",1364.40002441406,1407.25,1358,1366.875,2034304,1298.28295898438
"694",1376.44995117188,1387.19995117188,1321,1328.32495117188,1711430,1261.66760253906
"695",1320,1322.5,1275.5,1300.17504882812,2844240,1234.93029785156
"696",1299,1324,1262.5,1272.90002441406,1365746,1209.02404785156
"697",1264.92504882812,1281.69995117188,1249.52502441406,1259.77502441406,885704,1196.55749511719
"698",1260,1291.375,1260,1283.42504882812,1299470,1219.02099609375
"699",1283,1287.42504882812,1254.17504882812,1273.77502441406,506022,1209.85510253906
"700",1277.5,1299.375,1269.65002441406,1288.47497558594,806088,1223.8173828125
"701",1289.94995117188,1306.42504882812,1279.17504882812,1300.34997558594,597398,1235.09643554688
"702",1306,1317.25,1295.82495117188,1302.15002441406,653000,1236.80615234375
"703",1302,1308.15002441406,1272,1278.25,999376,1214.10546875
"704",1285.40002441406,1290.75,1266.52502441406,1276.05004882812,1220884,1212.01586914062
"705",1282.27502441406,1284.84997558594,1209.375,1215.84997558594,1562988,1154.83679199219
"706",1221,1287.5,1217.875,1278.02502441406,1825006,1213.89172363281
"707",1276,1322.40002441406,1255,1309.40002441406,1634570,1243.69250488281
"708",1309,1373.90002441406,1297.5,1364.67504882812,2596354,1296.19348144531
"709",1372.82495117188,1377.94995117188,1351,1364.02502441406,149336,1295.576171875
"710",1360.02502441406,1370,1319.52502441406,1328.09997558594,1994628,1261.45385742188
"711",1325,1343.875,1296.5,1338.27502441406,1459026,1271.11840820312
"712",1340,1354.30004882812,1310.80004882812,1317.30004882812,1352056,1251.19604492188
"713",1317.47497558594,1321.59997558594,1300.5,1304.94995117188,844478,1239.46533203125
"714",1304.94995117188,1314.375,1282.5,1300.97497558594,1321358,1235.69006347656
"715",1313.5,1326.34997558594,1290.97497558594,1311.32495117188,905728,1245.52062988281
"716",1317.5,1319.52502441406,1287.59997558594,1292.40002441406,644592,1227.54541015625
"717",1298.875,1312,1293.75,1307.84997558594,820040,1242.22021484375
"718",1310,1339.75,1298,1307.55004882812,1323976,1241.93493652344
"719",1315,1335.25,1304.84997558594,1326.80004882812,559626,1260.21911621094
"720",1329.5,1350,1322.30004882812,1345.02502441406,716402,1277.52941894531
"721",1353,1359,1330.30004882812,1335.07495117188,611338,1268.07861328125
"722",1340.94995117188,1343.67504882812,1315.25,1332.625,824294,1265.75170898438
"723",1330.125,1352.5,1305.97497558594,1345.44995117188,1097930,1277.93310546875
"724",1352,1363.97497558594,1331.09997558594,1335.77502441406,855106,1268.74377441406
"725",1345,1345,1325.52502441406,1327.69995117188,591302,1261.07397460938
"726",1320,1346.82495117188,1312.52502441406,1325.84997558594,1070560,1259.31665039062
"727",1324,1327.5,1310,1323.34997558594,712686,1256.9423828125
"728",1321.84997558594,1355.47497558594,1320.67504882812,1351.90002441406,930712,1284.0595703125
"729",1360.5,1383.07495117188,1352.5,1374.59997558594,2375476,1305.62048339844
"730",1375.5,1401,1362.75,1394.47497558594,1139092,1324.498046875
"731",1392.5,1397.5,1375,1380.27502441406,580276,1311.0107421875
"732",1380,1407.5,1359.67504882812,1389.55004882812,1049766,1319.8203125
"733",1389,1404.80004882812,1291.69995117188,1334.02502441406,1025476,1267.08142089844
"734",1334.97497558594,1377.94995117188,1300,1371.80004882812,706684,1302.96105957031
"735",1371.97497558594,1402.5,1367.5,1399.82495117188,506298,1329.57946777344
"736",1406.80004882812,1417.52502441406,1383.22497558594,1392.67504882812,451494,1322.78869628906
"737",1399.42504882812,1428.27502441406,1388.97497558594,1397.59997558594,679726,1327.46630859375
"738",1398.09997558594,1402.84997558594,1372.5,1379.40002441406,616154,1310.1796875
"739",1379.90002441406,1400,1368,1396.5,617106,1326.42150878906
"740",1393.5,1414,1382.82495117188,1401.34997558594,858188,1331.02807617188
"741",1401.44995117188,1409.92504882812,1392.5,1397.52502441406,289330,1327.39501953125
"742",1408.82495117188,1411.75,1390.25,1397.32495117188,402968,1327.205078125
"743",1395,1411.47497558594,1389.32495117188,1404.72497558594,394288,1334.23376464844
"744",1412.5,1427.97497558594,1384.19995117188,1395.34997558594,522992,1325.3291015625
"745",1398.5,1405.5,1382.5,1387.97497558594,703492,1318.32421875
"746",1394.5,1436,1387.75,1425.94995117188,1042736,1354.3935546875
"747",1440,1440.69995117188,1417.34997558594,1425.72497558594,551996,1354.17993164062
"748",1432.5,1452.5,1412.5,1416.75,879086,1345.65539550781
"749",1422.47497558594,1424.59997558594,1371.375,1383.32495117188,741988,1313.90759277344
"750",1390,1400,1377.02502441406,1392.77502441406,740284,1322.88342285156
"751",1395,1395,1335,1355.84997558594,887384,1287.81127929688
"752",1352.5,1352.5,1297.77502441406,1322.55004882812,861484,1256.18249511719
"753",1330.125,1394.40002441406,1326.05004882812,1375.44995117188,1324184,1306.427734375
"754",1381,1384.72497558594,1356.5,1361.07495117188,465314,1292.77416992188
"755",1367.80004882812,1399.94995117188,1363.05004882812,1369.47497558594,845182,1300.75268554688
"756",1372,1372,1340,1345.17504882812,493108,1277.67211914062
"757",1349.92504882812,1355.65002441406,1314.05004882812,1317.625,759924,1251.50451660156
"758",1320.44995117188,1328.65002441406,1301.25,1324.07495117188,887084,1257.63073730469
"759",1311.07495117188,1338.625,1296.84997558594,1331.92504882812,548796,1265.08715820312
"760",1335,1336.19995117188,1285.65002441406,1304.07495117188,818646,1238.63439941406
"761",1312.94995117188,1312.94995117188,1249.625,1267.05004882812,1341586,1203.46740722656
"762",1276.5,1292.65002441406,1259.65002441406,1285.77502441406,1122700,1221.25280761719
"763",1281,1356,1281,1338.52502441406,1430118,1271.35571289062
"764",1350,1363,1323.80004882812,1340.80004882812,730174,1273.5166015625
"765",1340.84997558594,1382.5,1318.72497558594,1376.02502441406,699076,1306.97387695312
"766",1397.5,1401.44995117188,1365,1378.97497558594,864456,1309.77575683594
"767",1350,1350.02502441406,1272.5,1291.125,5114966,1226.33435058594
"768",1297.90002441406,1302.5,1271.22497558594,1293.05004882812,1751788,1228.16296386719
"769",1293,1307,1287.47497558594,1304.375,807152,1238.91931152344
"770",1308.5,1317.5,1297.5,1300.92504882812,863570,1235.64282226562
"771",1299.90002441406,1311.44995117188,1287.625,1303.15002441406,699590,1247.34399414062
"772",1305,1309.5,1287.5,1294.40002441406,351978,1238.96875
"773",1293.84997558594,1300,1262.52502441406,1269.09997558594,644038,1214.75231933594
"774",1272.5,1282,1242,1260.59997558594,666132,1206.6162109375
"775",1250.5,1265.97497558594,1229.44995117188,1248.5,675320,1195.03430175781
"776",1250.5,1250.82495117188,1214,1225.90002441406,621732,1173.40222167969
"777",1225.5,1232.5,1210.09997558594,1212.69995117188,674996,1160.76721191406
"778",1215,1244,1212.5,1238.90002441406,312148,1185.84545898438
"779",1245,1261.5,1230.75,1233.75,770966,1180.91613769531
"780",1215,1244.57495117188,1200.69995117188,1214.09997558594,859274,1162.10754394531
"781",1203.40002441406,1225,1200,1219.84997558594,751800,1167.61120605469
"782",1225,1244.34997558594,1210.52502441406,1235.07495117188,909562,1182.18432617188
"783",1242.5,1252.47497558594,1227.25,1248.67504882812,803106,1195.20202636719
"784",1247.5,1256.94995117188,1234.02502441406,1248.19995117188,469694,1194.7470703125
"785",1248,1257.5,1227.59997558594,1240.84997558594,384468,1187.7119140625
"786",1240.84997558594,1252.375,1228.44995117188,1240.05004882812,250644,1186.94641113281
"787",1244.125,1246.59997558594,1216.52502441406,1220.94995117188,434738,1168.66418457031
"788",1225,1227.22497558594,1206,1222.59997558594,1080140,1170.24340820312
"789",1227.625,1244,1219.25,1230.59997558594,503002,1177.90100097656
"790",1235,1236.75,1208.75,1215.5,299084,1163.44763183594
"791",1219,1240.40002441406,1215,1235.42504882812,349848,1182.51940917969
"792",1239.94995117188,1239.94995117188,1204,1208.92504882812,330524,1157.15417480469
"793",1216,1216.80004882812,1176.32495117188,1183.375,706836,1132.69836425781
"794",1177.5,1211.75,1155.55004882812,1207.09997558594,602864,1155.4072265625
"795",1207.09997558594,1228,1196.40002441406,1224.55004882812,690186,1172.10998535156
"796",1224.5,1244.55004882812,1212.15002441406,1236.92504882812,316456,1183.955078125
"797",1235.92504882812,1243.55004882812,1223.625,1229.52502441406,249804,1176.87219238281
"798",1230.77502441406,1236.65002441406,1211.40002441406,1221.875,371520,1169.54956054688
"799",1224.25,1241,1212.5,1229.875,224562,1177.20678710938
"800",1226.25,1277.5,1226.25,1264.65002441406,705848,1210.49279785156
"801",1275,1278.47497558594,1248.77502441406,1272.52502441406,431864,1218.03051757812
"802",1274.47497558594,1278.22497558594,1262.84997558594,1274.125,247256,1219.56213378906
"803",1280,1280,1246.52502441406,1260.77502441406,349954,1206.78381347656
"804",1267.44995117188,1290,1261.02502441406,1281.44995117188,463174,1226.57336425781
"805",1284.5,1298,1281.44995117188,1288.57495117188,408454,1233.39318847656
"806",1288,1288,1264.375,1274.65002441406,829306,1220.06469726562
"807",1276.5,1303.19995117188,1266,1287.375,674462,1232.24462890625
"808",1290,1341,1264.42504882812,1277.90002441406,1746730,1223.17553710938
"809",1291.5,1303.52502441406,1272.02502441406,1283.32495117188,619976,1228.36804199219
"810",1284.40002441406,1322.07495117188,1276.47497558594,1282.5,607668,1227.57824707031
"811",1285,1315.5,1276.05004882812,1309.75,549216,1253.66137695312
"812",1309.75,1324,1281.34997558594,1298.09997558594,779682,1242.51025390625
"813",1304.57495117188,1317.5,1289.02502441406,1302.42504882812,520442,1246.65026855469
"814",1306.15002441406,1317.5,1283,1288.34997558594,470520,1233.17785644531
"815",1296.47497558594,1299.5,1254.82495117188,1265.97497558594,599046,1211.76110839844
"816",1260,1272.27502441406,1253.30004882812,1255.72497558594,300998,1201.94982910156
"817",1260,1270.97497558594,1245.02502441406,1262.40002441406,493168,1208.33911132812
"818",1268.69995117188,1270.65002441406,1246.5,1251.15002441406,314572,1197.57092285156
"819",1267.40002441406,1267.40002441406,1237.75,1250.22497558594,766420,1196.68542480469
"820",1240.5,1272.40002441406,1240.47497558594,1254.625,366304,1200.89709472656
"821",1254.5,1268.75,1248.25,1263.27502441406,270578,1209.1767578125
"822",1268.09997558594,1279,1248.09997558594,1253.09997558594,304738,1199.4375
"823",1263.40002441406,1317.5,1242.47497558594,1312.15002441406,1261470,1255.95861816406
"824",1317,1337.90002441406,1292.55004882812,1303.52502441406,512860,1247.70300292969
"825",1318.15002441406,1329.90002441406,1304.875,1308.02502441406,540348,1252.01037597656
"826",1309.5,1391.42504882812,1309.5,1383.40002441406,2008344,1324.15747070312
"827",1381.40002441406,1386.5,1354,1357.22497558594,717176,1299.10339355469
"828",1366.97497558594,1378.27502441406,1346.52502441406,1362.92504882812,609200,1304.55920410156
"829",1380,1410,1352.5,1361.15002441406,953578,1302.8603515625
"830",1370,1391.34997558594,1360.5,1382.82495117188,434268,1323.60705566406
"831",1390,1400,1355.75,1361.84997558594,611968,1303.5302734375
"832",1343,1446,1335.75,1377.19995117188,4778900,1318.22290039062
"833",1385,1397.5,1351,1361.65002441406,764834,1303.33874511719
"834",1375.5,1382.22497558594,1352.5,1358.97497558594,560380,1300.77844238281
"835",1361.07495117188,1367.94995117188,1351.65002441406,1359.02502441406,399616,1300.826171875
"836",1362,1364.90002441406,1347.875,1361.84997558594,341072,1303.5302734375
"837",1366.84997558594,1375.09997558594,1350.82495117188,1355.09997558594,307702,1297.0693359375
"838",1357.90002441406,1367.47497558594,1341.55004882812,1359.625,484264,1301.40063476562
"839",1367.5,1367.5,1350.07495117188,1357.02502441406,159850,1298.91198730469
"840",1358.84997558594,1375,1351.09997558594,1370.67504882812,207192,1311.97741699219
