"","TATACHEM.NS.Open","TATACHEM.NS.High","TATACHEM.NS.Low","TATACHEM.NS.Close","TATACHEM.NS.Volume","TATACHEM.NS.Adjusted"
"35",313.389770507812,315.241546630859,308.628082275391,310.501922607422,1367078,257.027923583984
"36",311.273468017578,312.75048828125,306.688140869141,308.517883300781,1707542,255.38557434082
"37",306.423614501953,310.832580566406,305.14501953125,307.2392578125,1202779,254.3271484375
"38",308.187194824219,312.375732421875,307.790374755859,311.604156494141,680850,257.940307617188
"39",313.874786376953,316.696502685547,311.802551269531,313.5,796668,259.509643554688
"40",315.021118164062,315.28564453125,308.848541259766,310.303497314453,1265022,256.863647460938
"41",308.539916992188,313.257507324219,307.746307373047,310.678253173828,1081948,257.173919677734
"42",310.391693115234,312.441864013672,306.886535644531,308.495819091797,1340997,255.367324829102
"43",307.812438964844,308.143096923828,296.723876953125,298.751983642578,1552116,247.301513671875
"44",300.251037597656,303.778228759766,296.062530517578,296.988403320312,1365045,245.841690063477
"45",297.076599121094,300.251037597656,295.026428222656,298.663818359375,1659254,247.228561401367
"46",300.691955566406,308.782409667969,294.056427001953,306.445648193359,2464165,253.670227050781
"47",308.539916992188,308.606048583984,300.140808105469,302.852325439453,1265816,250.695693969727
"48",305.343414306641,305.541809082031,300.317169189453,304.020721435547,579236,251.662948608398
"49",302.940521240234,308.010833740234,302.940521240234,304.770233154297,1513393,252.283325195312
"50",304.682067871094,305.718170166016,301.309204101562,303.734130859375,806568,251.425628662109
"51",303.381408691406,306.159057617188,300.361267089844,301.287139892578,1100433,249.400100708008
"52",300.691955566406,303.778228759766,298.487457275391,300.736022949219,846891,248.943908691406
"53",299.369262695312,300.934448242188,292.447174072266,294.100524902344,1516845,243.451187133789
"54",292.755798339844,298.046569824219,290.110412597656,296.150695800781,1295852,245.148239135742
"55",295.842071533203,300.052642822266,293.990295410156,295.004364013672,697128,244.199295043945
"56",295.004364013672,297.076599121094,292.292846679688,293.659637451172,826194,243.086181640625
"57",286.583221435547,295.202758789062,286.583221435547,294.298919677734,755504,243.615386962891
"58",295.401184082031,303.094848632812,291.609466552734,299.236968994141,1258603,247.702972412109
"59",298.575622558594,305.982696533203,298.575622558594,304.505706787109,936753,252.064346313477
"60",304.263214111328,304.990692138672,297.164764404297,298.553588867188,1951418,247.137329101562
"61",301.551696777344,305.872497558594,299.479461669922,304.792297363281,1188582,252.301574707031
"62",308.165161132812,318.151489257812,307.636077880859,316.03515625,5724480,261.608245849609
"63",318.305786132812,318.327819824219,311.273468017578,312.177307128906,1611951,258.414794921875
"64",314.139312744141,321.171630859375,313.896820068359,315.506103515625,2025455,261.170288085938
"65",318.107391357422,320.973205566406,314.359771728516,319.231658935547,1216129,264.254272460938
"66",321.855010986328,322.450225830078,317.005157470703,317.556274414062,2067610,262.867370605469
"67",317.908996582031,319.848937988281,316.123352050781,317.842834472656,1295827,263.104614257812
"68",317.931030273438,318.438049316406,314.007049560547,316.608337402344,713163,262.082702636719
"69",316.123352050781,320.885040283203,314.910888671875,319.937103271484,991859,264.838195800781
"70",321.855010986328,323.596557617188,317.953063964844,320.774810791016,1567380,265.531616210938
"71",320.091430664062,326.550567626953,317.975128173828,325.338104248047,2501941,269.309020996094
"72",327.80712890625,329.350280761719,324.764923095703,325.778991699219,2580934,269.674011230469
"73",328.600738525391,329.262084960938,322.207733154297,324.478363037109,1625791,268.597351074219
"74",324.059509277344,327.322143554688,321.414123535156,325.404235839844,1706705,269.363800048828
"75",324.742889404297,325.756958007812,321.193664550781,323.971313476562,641636,268.177642822266
"76",323.971313476562,324.478363037109,321.568420410156,322.626586914062,567610,267.064514160156
"77",321.414123535156,324.346069335938,319.121459960938,321.568420410156,552777,266.188537597656
"78",321.193664550781,321.766845703125,313.808624267578,316.564239501953,1437842,262.046173095703
"79",317.401947021484,321.766845703125,314.932922363281,318.658508300781,2911260,263.77978515625
"80",318.768737792969,327.233947753906,316.828796386719,324.919250488281,1445946,268.962280273438
"81",326.704895019531,342.070159912109,326.286041259766,336.735290527344,5428350,278.743469238281
"82",339.512939453125,346.346862792969,333.847412109375,338.256378173828,4775593,280.002593994141
"83",338.146179199219,343.018096923828,335.346466064453,339.204315185547,2722963,280.787261962891
"84",339.050018310547,347.206604003906,335.081939697266,337.683227539062,3835024,279.528106689453
"85",339.226379394531,339.226379394531,331.929504394531,334.398529052734,1437554,276.809112548828
"86",335.522827148438,340.372711181641,334.729217529297,337.859588623047,2521839,279.674102783203
"87",339.490905761719,341.210418701172,336.933685302734,337.418701171875,1719731,279.309173583984
"88",337.727325439453,340.549072265625,335.25830078125,338.939788818359,2344915,280.568267822266
"89",339.490905761719,343.414886474609,336.625061035156,341.959930419922,1537559,283.068267822266
"90",346.060272216797,346.74365234375,314.624298095703,342.2685546875,3955098,283.32373046875
"91",340.48291015625,343.150360107422,326.969421386719,328.203948974609,2687020,271.681396484375
"92",324.544494628906,330.981597900391,320.532318115234,321.656616210938,1257090,266.261535644531
"93",324.059509277344,331.753143310547,321.458190917969,328.424377441406,1673584,271.863830566406
"94",328.093719482422,328.644836425781,315.153381347656,317.2255859375,1529952,262.593658447266
"95",320.532318115234,334.641021728516,312.596160888672,324.037445068359,5699479,268.232360839844
"96",323.596557617188,323.596557617188,317.468078613281,320.863006591797,2111103,265.604675292969
"97",320.532318115234,323.839050292969,317.049224853516,318.768737792969,2167117,263.871002197266
"98",319.055328369141,320.510284423828,311.714385986328,316.409942626953,1124064,261.91845703125
"99",316.740600585938,327.278045654297,316.740600585938,324.103576660156,2101029,268.287139892578
"100",324.720855712891,329.085723876953,320.973205566406,326.219909667969,1059979,270.038970947266
"101",327.542602539062,327.586669921875,318.349884033203,319.650512695312,693900,264.600921630859
"102",319.16552734375,323.618591308594,317.049224853516,321.083435058594,1013490,265.787109375
"103",321.590484619141,329.791168212891,321.54638671875,326.881256103516,3130470,270.586486816406
"104",329.7470703125,329.7470703125,322.780883789062,324.213806152344,2291309,268.378356933594
"105",324.985382080078,325.756958007812,319.430084228516,322.758850097656,1177838,267.174011230469
"106",321.855010986328,322.73681640625,311.934814453125,320.025299072266,1401369,264.911254882812
"107",321.392059326172,323.971313476562,317.931030273438,322.163635253906,2613704,266.681243896484
"108",320.576416015625,327.586669921875,319.738708496094,326.241943359375,1862504,270.057220458984
"109",325.161743164062,327.785095214844,322.362030029297,325.845123291016,1183107,269.728759765625
"110",327.123748779297,330.254119873047,321.722747802734,322.913177490234,1198784,267.301696777344
"111",322.2958984375,329.680938720703,321.039367675781,328.556640625,1168492,271.973297119141
"112",327.322143554688,327.608734130859,322.560455322266,326.859191894531,1402585,270.568145751953
"113",326.043548583984,326.374206542969,323.398162841797,325.8671875,740821,269.747009277344
"114",325.382202148438,328.027587890625,321.700714111328,326.131713867188,1541814,269.966003417969
"115",326.263977050781,328.027587890625,321.855010986328,322.913177490234,675005,267.301696777344
"116",322.913177490234,322.913177490234,317.0712890625,319.253723144531,855773,264.272521972656
"117",319.650512695312,322.979309082031,315.572235107422,321.744781494141,535539,266.334533691406
"118",321.017303466797,326.241943359375,320.135528564453,321.436157226562,1375358,266.0791015625
"119",320.113464355469,321.193664550781,315.28564453125,317.2255859375,1230388,262.593658447266
"120",316.564239501953,319.077362060547,315.351776123047,315.946990966797,666806,261.535217285156
"121",314.403839111328,314.469970703125,307.856536865234,311.626190185547,1172876,257.958587646484
"122",311.053039550781,314.271575927734,309.091033935547,311.714385986328,1471694,258.031616210938
"123",310.832580566406,311.626190185547,300.912384033203,304.042755126953,1298139,251.681137084961
"124",304.836364746094,309.069000244141,302.124847412109,307.68017578125,790914,254.692092895508
"125",308.628082275391,309.069000244141,300.273101806641,305.189086914062,790481,252.630020141602
"126",303.028686523438,316.564239501953,302.0146484375,310.237365722656,1537954,256.808898925781
"127",310.237365722656,310.832580566406,304.130950927734,304.946594238281,814039,252.429336547852
"128",305.365447998047,306.864501953125,301.309204101562,305.718170166016,839440,253.068023681641
"129",304.924560546875,310.590087890625,303.337341308594,309.6201171875,872064,256.297973632812
"130",310.435760498047,315.858795166016,310.435760498047,313.896820068359,1265460,259.838165283203
"131",314.800659179688,320.444152832031,311.802551269531,313.169342041016,1144645,259.235992431641
"132",312.331634521484,316.079254150391,308.010833740234,310.986907958984,1476727,257.429382324219
"133",311.934814453125,315.770629882812,311.824584960938,314.6904296875,1272709,260.4951171875
"134",317.446044921875,317.534210205078,310.391693115234,311.317565917969,1181626,257.703094482422
"135",301.088745117188,301.794189453125,294.078491210938,295.15869140625,1202903,253.276260375977
"136",295.335052490234,302.76416015625,292.0283203125,301.551696777344,1049818,258.762084960938
"137",302.455535888672,305.277282714844,292.358978271484,294.254852294922,1255455,252.500701904297
"138",294.541412353516,298.774047851562,289.669525146484,293.96826171875,1395864,252.254745483398
"139",294.960266113281,295.599578857422,290.529266357422,291.058349609375,704855,249.757720947266
"140",291.873992919922,297.495452880859,289.228607177734,295.268920898438,1415159,253.370819091797
"141",295.401184082031,300.978515625,294.453247070312,295.643676757812,1087055,253.692413330078
"142",296.282958984375,298.950408935547,293.637573242188,296.371154785156,849742,254.316665649414
"143",296.393188476562,300.802154541016,295.224822998047,297.0986328125,1322289,254.940933227539
"144",297.164764404297,303.138916015625,297.120666503906,299.567657470703,684059,257.059600830078
"145",299.810150146484,303.800262451172,299.03857421875,302.124847412109,582065,259.253936767578
"146",301.683959960938,306.092926025391,300.184906005859,303.734130859375,661675,260.634826660156
"147",304.219116210938,305.100921630859,300.956481933594,301.970550537109,508204,259.121520996094
"148",301.992584228516,308.319458007812,298.222930908203,304.263214111328,1129086,261.088836669922
"149",304.241180419922,309.950775146484,302.521667480469,305.563873291016,1806894,262.204925537109
"150",306.070892333984,309.069000244141,304.307312011719,305.541809082031,454180,262.186004638672
"151",305.563873291016,306.776336669922,292.932159423828,294.673706054688,2265935,252.860061645508
"152",295.379119873047,301.57373046875,293.637573242188,296.128662109375,1658404,254.108612060547
"153",297.583618164062,299.281066894531,295.401184082031,297.429290771484,489143,255.224655151367
"154",297.804077148438,299.148803710938,295.401184082031,296.635681152344,965995,254.543670654297
"155",295.004364013672,300.251037597656,293.373046875,297.980438232422,816913,255.69758605957
"156",297.385223388672,301.044647216797,285.811676025391,298.818115234375,6391214,256.416412353516
"157",299.920379638672,310.788482666016,297.164764404297,306.401550292969,3423953,262.923767089844
"158",309.509887695312,314.6904296875,306.026794433594,312.067108154297,1898240,267.785400390625
"159",315.219512939453,315.373809814453,307.636077880859,310.237365722656,2755759,266.215270996094
"160",312.000946044922,313.411834716797,308.628082275391,312.265502929688,946020,267.955627441406
"161",313.918853759766,315.043151855469,309.509887695312,312.618225097656,955054,268.25830078125
"162",313.169342041016,323.243835449219,313.081146240234,321.788879394531,4260559,276.127655029297
"163",324.015411376953,330.959533691406,320.466186523438,330.210021972656,3724851,283.353881835938
"164",330.893402099609,333.935607910156,326.704895019531,330.408416748047,2387422,283.524139404297
"165",331.025665283203,336.184173583984,330.717041015625,334.06787109375,2372282,286.664276123047
"166",332.546783447266,337.991851806641,328.270080566406,335.037841796875,2480040,287.496643066406
"167",333.979675292969,339.402709960938,332.679046630859,334.927612304688,1116659,287.402069091797
"168",335.081939697266,344.781677246094,333.318328857422,338.587066650391,2453528,290.542236328125
"169",337.286407470703,337.286407470703,328.181884765625,330.121826171875,2205910,283.278167724609
"170",326.793060302734,330.210021972656,323.596557617188,326.660797119141,1750305,280.308288574219
"171",327.586669921875,334.596954345703,325.382202148438,327.983489990234,1337778,281.443267822266
"172",327.586669921875,337.220275878906,325.823089599609,335.346466064453,1518378,287.761505126953
"173",334.927612304688,336.404632568359,328.512573242188,329.350280761719,830982,282.616119384766
"174",328.600738525391,330.254119873047,324.059509277344,325.42626953125,1282325,279.248901367188
"175",323.618591308594,331.224090576172,319.540313720703,329.901397705078,690682,283.089050292969
"176",331.113861083984,333.494689941406,327.300079345703,329.217987060547,854811,282.502624511719
"177",329.129821777344,336.184173583984,326.263977050781,331.113861083984,1031185,284.129455566406
"178",331.290222167969,331.841339111328,323.398162841797,326.771026611328,912734,280.402862548828
"179",327.388275146484,329.328216552734,323.949279785156,325.712860107422,589094,279.494842529297
"180",325.382202148438,328.005523681641,297.649749755859,324.831085205078,3462738,278.738189697266
"181",323.618591308594,323.640655517578,309.950775146484,312.133239746094,744438,267.842132568359
"182",312.045043945312,316.409942626953,303.447540283203,313.389770507812,862765,268.920379638672
"183",313.962951660156,314.337707519531,306.511779785156,308.187194824219,671591,264.4560546875
"184",307.349487304688,308.076965332031,299.501525878906,300.625823974609,1270751,257.967620849609
"185",300.736022949219,307.658111572266,297.936340332031,305.277282714844,1659193,261.959045410156
"186",307.106994628906,307.106994628906,295.621612548828,304.439575195312,835530,261.240173339844
"187",305.100921630859,306.864501953125,293.659637451172,295.070495605469,1150122,253.200592041016
"188",290.992218017578,296.260925292969,286.803680419922,291.102416992188,824847,249.795547485352
"189",290.551300048828,293.174652099609,284.841674804688,289.030212402344,882706,248.017379760742
"190",288.787719726562,292.094451904297,277.963684082031,282.284484863281,1630245,242.228912353516
"191",281.292449951172,283.695343017578,274.238098144531,280.300445556641,842041,240.526351928711
"192",278.426635742188,289.669525146484,277.302337646484,286.36279296875,1325204,245.728515625
"193",282.108123779297,286.649353027344,274.723083496094,279.683197021484,1599513,239.996704101562
"194",282.174255371094,290.904022216797,280.983825683594,289.206573486328,944650,248.168746948242
"195",291.43310546875,291.43310546875,282.615142822266,286.495056152344,1198626,245.84196472168
"196",289.669525146484,302.896423339844,288.346832275391,298.2890625,1875123,255.962417602539
"197",299.016540527344,302.720062255859,292.645568847656,295.445251464844,926138,253.522155761719
"198",294.387115478516,298.200866699219,287.685485839844,296.260925292969,685123,254.222076416016
"199",297.164764404297,302.0146484375,292.006256103516,295.114593505859,1037125,253.238388061523
"200",291.43310546875,298.465423583984,290.992218017578,296.062530517578,863822,254.051849365234
"201",296.723876953125,299.589691162109,291.609466552734,294.673706054688,1003369,252.860061645508
"202",291.653533935547,300.471496582031,288.170471191406,293.858032226562,1522726,252.160140991211
"203",292.755798339844,297.605651855469,287.685485839844,295.842071533203,989645,253.862686157227
"204",297.164764404297,303.623901367188,294.365081787109,302.102813720703,1266558,259.235076904297
"205",302.455535888672,303.315277099609,297.186798095703,300.317169189453,728285,257.702789306641
"206",300.493530273438,304.219116210938,295.577545166016,302.345306396484,652966,259.443115234375
"207",302.808258056641,305.960662841797,299.744018554688,303.337341308594,949234,260.294372558594
"208",306.313385009766,314.051116943359,304.461608886719,306.930633544922,1459367,263.377777099609
"209",305.519775390625,305.541809082031,294.519378662109,299.876281738281,2500684,257.324432373047
"210",300.361267089844,310.36962890625,300.361267089844,305.89453125,1236854,262.488708496094
"211",307.702209472656,310.766448974609,307.658111572266,309.664215087891,185737,265.723510742188
"212",310.612121582031,314.161346435547,307.305389404297,308.363555908203,771626,264.607391357422
"213",308.628082275391,311.714385986328,304.329345703125,308.099029541016,652301,264.38037109375
"214",303.579833984375,309.796478271484,299.986511230469,302.918487548828,1224017,259.934967041016
"215",305.100921630859,312.507995605469,303.778228759766,308.407653808594,1342394,264.645233154297
"216",308.407653808594,310.149200439453,301.639862060547,303.116882324219,868887,260.105163574219
"217",305.078857421875,307.856536865234,302.455535888672,306.798370361328,557919,263.264251708984
"218",308.099029541016,310.832580566406,305.541809082031,308.628082275391,1262294,264.834350585938
"219",309.509887695312,312.1552734375,302.830291748047,304.880462646484,1491925,261.618530273438
"220",303.403472900391,305.872497558594,299.457427978516,301.992584228516,994576,259.140441894531
"221",302.896423339844,311.626190185547,302.896423339844,308.363555908203,1434740,264.607391357422
"222",308.628082275391,311.714385986328,304.197082519531,308.275390625,966420,264.531707763672
"223",307.746307373047,318.680541992188,306.886535644531,312.618225097656,3447147,268.25830078125
"224",313.918853759766,315.462005615234,303.888458251953,305.321350097656,1479448,261.996856689453
"225",305.652038574219,310.36962890625,304.241180419922,308.341522216797,1959408,264.588470458984
"226",309.928741455078,315.462005615234,304.660034179688,307.503814697266,3102012,263.869598388672
"227",307.415618896484,309.972839355469,304.748199462891,307.195190429688,756241,263.604797363281
"228",307.327453613281,309.509887695312,300.38330078125,301.265106201172,1069893,258.516204833984
"229",300.912384033203,301.41943359375,293.196685791016,293.858032226562,1636766,252.160140991211
"230",292.314880371094,297.605651855469,291.278778076172,294.916198730469,1765291,253.068161010742
"231",295.401184082031,298.311096191406,291.873992919922,297.142730712891,673859,254.978729248047
"232",294.012359619141,295.379119873047,288.434997558594,289.691558837891,827047,248.584899902344
"233",287.465026855469,298.575622558594,287.465026855469,295.996398925781,487836,253.995071411133
"234",296.437286376953,303.998687744141,296.437286376953,303.337341308594,1030273,260.294372558594
"235",304.219116210938,306.401550292969,302.036682128906,304.373443603516,571933,261.183471679688
"236",305.100921630859,306.776336669922,301.265106201172,303.028686523438,495659,260.029510498047
"237",302.896423339844,315.550170898438,302.896423339844,311.030975341797,1958149,266.896301269531
"238",312.111175537109,319.452117919922,309.576019287109,315.439971923828,2438189,270.6796875
"239",315.351776123047,318.592376708984,312.463897705078,313.830688476562,1245038,269.298736572266
"240",312.000946044922,320.708679199219,310.038970947266,316.431976318359,1656460,271.530914306641
"241",317.446044921875,320.091430664062,309.135131835938,310.656219482422,970430,266.57470703125
"242",310.391693115234,316.123352050781,308.187194824219,313.103210449219,846380,268.674499511719
"243",313.037078857422,314.800659179688,302.786193847656,309.179229736328,1046765,265.307281494141
"244",310.832580566406,313.455932617188,307.768341064453,309.443756103516,1909016,265.534301757812
"245",311.229400634766,315.241546630859,311.229400634766,312.816619873047,1181452,268.428588867188
"246",313.477966308594,317.798767089844,310.810546875,311.582092285156,1597079,267.369232177734
"247",312.1552734375,314.205444335938,310.523956298828,310.96484375,789966,266.839569091797
"248",311.670288085938,312.618225097656,307.327453613281,309.002868652344,1732725,265.155944824219
"249",309.289428710938,311.141204833984,304.7041015625,306.181121826172,1026926,262.734619140625
"250",306.864501953125,310.744415283203,306.203155517578,307.944702148438,1968379,264.247955322266
"251",309.796478271484,311.273468017578,306.026794433594,308.584014892578,528744,264.796539306641
"252",308.584014892578,310.832580566406,307.305389404297,308.539916992188,528227,264.758728027344
"253",308.694213867188,309.311492919922,305.122955322266,307.371551513672,637577,263.756134033203
"254",306.467712402344,309.135131835938,306.467712402344,308.297424316406,464650,264.550628662109
"255",308.319458007812,308.848541259766,305.828399658203,307.636077880859,384295,263.983154296875
"256",307.261322021484,307.305389404297,304.902526855469,305.563873291016,549815,262.204925537109
"257",306.864501953125,308.187194824219,305.122955322266,306.577911376953,422252,263.075103759766
"258",306.467712402344,309.664215087891,305.607940673828,306.379516601562,539948,262.904815673828
"259",307.746307373047,307.746307373047,304.241180419922,305.585906982422,467587,262.223876953125
"260",304.748199462891,306.798370361328,302.257141113281,305.850433349609,420233,262.450866699219
"261",305.938629150391,307.614044189453,302.235076904297,303.359375,536211,260.313262939453
"262",304.660034179688,305.982696533203,298.707916259766,303.447540283203,705851,260.388946533203
"263",303.337341308594,305.321350097656,299.236968994141,300.361267089844,613712,257.740539550781
"264",299.920379638672,304.285247802734,299.03857421875,303.866394042969,859721,260.748352050781
"265",302.455535888672,305.982696533203,299.545623779297,300.890350341797,1110410,258.194580078125
"266",299.854248046875,302.279174804688,289.581329345703,291.631500244141,1259381,250.249572753906
"267",290.463134765625,295.842071533203,289.360870361328,294.122589111328,903230,252.387161254883
"268",295.842071533203,301.088745117188,293.637573242188,299.942413330078,574360,257.381164550781
"269",298.751983642578,302.433502197266,296.194793701172,297.297027587891,947851,255.111190795898
"270",298.928344726562,299.369262695312,291.873992919922,294.519378662109,904673,252.727691650391
"271",293.042388916016,294.805969238281,288.787719726562,289.823822021484,949497,248.698364257812
"272",289.823822021484,292.888061523438,282.681304931641,284.687377929688,1441626,244.290786743164
"273",273.356323242188,278.999786376953,258.520111083984,262.0693359375,12370509,224.882217407227
"274",261.892974853516,265.750823974609,259.644409179688,263.700653076172,3961993,226.282043457031
"275",263.039306640625,266.742858886719,260.548248291016,262.003204345703,2235055,224.825469970703
"276",261.452087402344,263.546356201172,255.720428466797,257.946960449219,2509001,221.344787597656
"277",257.043121337891,258.453979492188,249.74626159668,250.870544433594,1900776,215.272506713867
"278",248.533798217773,251.068954467773,244.4775390625,249.812393188477,1058321,214.364517211914
"279",249.19514465332,249.19514465332,242.53759765625,244.764129638672,1294378,210.032592773438
"280",245.138885498047,247.762222290039,242.93440246582,244.631851196289,1378971,209.919067382812
"281",245.381378173828,252.479827880859,245.138885498047,249.569900512695,1609032,214.15641784668
"282",251.113052368164,252.193237304688,247.938583374023,249.129013061523,619427,213.778076171875
"283",251.068954467773,252.413696289062,248.59992980957,249.481719970703,766380,214.080764770508
"284",248.445617675781,250.870544433594,246.02067565918,249.018783569336,947576,213.683517456055
"285",250.34147644043,251.377578735352,247.80632019043,249.79035949707,1289096,214.345611572266
"286",248.225173950195,249.74626159668,245.138885498047,246.042724609375,1886464,211.129760742188
"287",246.902481079102,248.886520385742,242.669860839844,245.116836547852,1360214,210.335266113281
"288",245.800231933594,247.585861206055,244.543670654297,245.293197631836,1957197,210.486572265625
"289",246.880432128906,250.606018066406,246.461578369141,248.908554077148,2395206,213.588928222656
"290",249.5478515625,256.822662353516,249.173095703125,255.389755249023,5662845,219.150466918945
"291",259.247589111328,259.247589111328,253.736389160156,254.397735595703,3030993,218.299179077148
"292",253.515930175781,257.880828857422,250.870544433594,255.940872192383,5244051,219.62336730957
"293",260.107360839844,261.011199951172,252.634140014648,254.794540405273,4389861,218.639709472656
"294",255.764511108398,260.12939453125,255.720428466797,259.490081787109,3445160,222.668960571289
"295",262.0693359375,262.333892822266,256.602203369141,257.307647705078,2278288,220.796188354492
"296",257.043121337891,259.732574462891,254.111145019531,255.103164672852,1751798,218.904525756836
"297",255.720428466797,257.484008789062,250.892593383789,254.794540405273,1913495,218.639709472656
"298",255.720428466797,259.423950195312,254.243408203125,258.255584716797,1640109,221.609649658203
"299",258.365814208984,263.634521484375,256.24951171875,260.019165039062,2437513,223.122970581055
"300",263.171569824219,263.171569824219,258.916931152344,260.945068359375,1435903,223.91748046875
"301",261.407989501953,262.003204345703,257.197418212891,258.057189941406,807525,221.439376831055
"302",258.34375,259.247589111328,253.582061767578,256.227447509766,1304217,219.869277954102
"303",256.029052734375,256.381774902344,251.642120361328,253.383666992188,1140546,217.429016113281
"304",254.618179321289,257.924896240234,252.413696289062,257.021057128906,1302940,220.550262451172
"305",257.638336181641,257.924896240234,254.397735595703,257.263549804688,2212621,220.758361816406
"306",257.484008789062,259.864868164062,254.926803588867,258.916931152344,1364619,222.177124023438
"307",261.870941162109,264.097473144531,256.866760253906,257.528106689453,1532678,220.985366821289
"308",257.109252929688,264.00927734375,257.109252929688,262.532287597656,1778668,225.27946472168
"309",264.4501953125,266.257873535156,259.578277587891,260.548248291016,2171914,223.57698059082
"310",260.195526123047,268.065551757812,259.335784912109,266.654663085938,2625058,228.81689453125
"311",268.506439208984,269.829132080078,265.111541748047,267.602600097656,2131827,229.630340576172
"312",268.285980224609,270.7109375,265.420166015625,269.807098388672,1872232,231.522003173828
"313",269.807098388672,269.939361572266,266.301940917969,268.330078125,929651,230.254577636719
"314",266.808990478516,270.997497558594,264.824951171875,269.5205078125,1439614,231.276092529297
"315",268.947326660156,270.644805908203,266.191741943359,267.051483154297,798433,229.157379150391
"316",265.927185058594,269.388244628906,265.001312255859,267.800994873047,973081,229.800552368164
"317",267.867126464844,271.372283935547,266.478302001953,269.278015136719,748147,231.067993164062
"318",269.564605712891,273.091766357422,268.947326660156,269.939361572266,851343,231.635498046875
"319",269.939361572266,269.939361572266,260.438018798828,263.524291992188,1633790,226.130722045898
"320",263.215667724609,263.215667724609,257.506042480469,259.093292236328,970600,222.328460693359
"321",258.806701660156,259.997131347656,256.205413818359,257.550140380859,1418051,221.004287719727
"322",257.880828857422,258.762603759766,253.86865234375,256.932891845703,1475180,220.474624633789
"323",256.602203369141,257.087188720703,251.620071411133,252.28141784668,1919422,216.483184814453
"324",253.075042724609,256.690399169922,252.413696289062,255.896774291992,1153661,219.585525512695
"325",257.043121337891,257.307647705078,248.820373535156,254.4638671875,1086609,218.35595703125
"326",253.075042724609,258.057189941406,251.33349609375,254.177276611328,867231,218.110015869141
"327",253.515930175781,254.750442504883,243.507568359375,245.359329223633,4454656,210.543334960938
"328",247.784271240234,269.123687744141,247.674041748047,266.831024169922,14780991,228.968231201172
"329",266.301940917969,269.5205078125,261.033233642578,262.774780273438,3454573,225.487594604492
"330",261.9150390625,264.979278564453,257.59423828125,260.239624023438,1312881,223.312133789062
"331",259.688507080078,262.995239257812,257.946960449219,259.688507080078,852298,222.839218139648
"332",260.019165039062,262.179565429688,259.688507080078,260.12939453125,756493,223.217544555664
"333",260.548248291016,261.253692626953,251.377578735352,253.47184753418,1351806,217.504684448242
"334",253.515930175781,256.381774902344,249.327407836914,253.119125366211,1178322,217.202026367188
"335",255.103164672852,255.103164672852,244.830261230469,245.491607666016,1084669,210.656829833984
"336",247.784271240234,268.043487548828,243.838241577148,266.125610351562,20751332,228.362930297852
"337",266.301940917969,275.208068847656,264.758819580078,273.24609375,7738160,234.472991943359
"338",276.045776367188,279.969757080078,267.624633789062,268.704833984375,4511021,230.576141357422
"339",269.564605712891,272.937469482422,264.163604736328,271.769073486328,3720805,233.205581665039
"340",271.813171386719,277.743225097656,271.791137695312,274.458557128906,2446288,235.513458251953
"341",275.78125,278.514801025391,269.388244628906,271.747039794922,1369035,233.18669128418
"342",272.033630371094,277.677093505859,272.033630371094,277.037811279297,1133624,237.726699829102
"343",277.324401855469,281.027923583984,276.398498535156,280.344543457031,1587072,240.564208984375
"344",280.8515625,285.988006591797,278.250274658203,284.555114746094,1655916,244.177307128906
"345",285.613250732422,286.539154052734,278.889587402344,280.035919189453,1009375,240.299362182617
"346",280.410675048828,282.416748046875,277.324401855469,279.110015869141,1402210,239.504867553711
"347",279.837493896484,281.512908935547,277.1259765625,278.250274658203,2039654,238.767135620117
"348",278.647094726562,283.38671875,277.324401855469,278.051879882812,1236841,238.596878051758
"349",279.087982177734,284.378753662109,275.693054199219,278.184143066406,2425286,238.710388183594
"350",276.156005859375,278.845489501953,273.025634765625,275.119903564453,1322276,236.080932617188
"351",273.797210693359,278.007781982422,273.797210693359,277.1259765625,759505,237.802368164062
"352",277.456665039062,279.683197021484,274.656951904297,276.552825927734,745141,237.310531616211
"353",276.001708984375,282.615142822266,274.370361328125,280.763397216797,897751,240.923645019531
"354",280.388610839844,280.763397216797,275.560791015625,276.574859619141,1099793,237.329437255859
"355",276.839385986328,279.6611328125,275.119903564453,278.360504150391,873709,238.861694335938
"356",276.883483886719,281.270416259766,275.671020507812,276.883483886719,970693,237.59423828125
"357",276.53076171875,278.294372558594,273.356323242188,274.260162353516,1085016,235.343170166016
"358",274.238098144531,276.244201660156,272.518615722656,274.017669677734,640509,235.135131835938
"359",274.723083496094,275.78125,266.676727294922,268.947326660156,1543520,230.784240722656
"360",266.764892578125,273.466522216797,263.480224609375,271.636810302734,1675762,233.092086791992
"361",269.873229980469,270.887298583984,264.141571044922,267.867126464844,1537301,229.857330322266
"362",267.889190673828,271.592712402344,267.404205322266,269.564605712891,1333290,231.313934326172
"363",267.867126464844,274.127868652344,265.155609130859,271.504547119141,2151557,232.978607177734
"364",271.151824951172,284.092163085938,269.873229980469,277.059844970703,2743015,237.745574951172
"365",278.426635742188,284.378753662109,276.464630126953,282.747436523438,1380121,242.626129150391
"366",279.087982177734,279.087982177734,271.879302978516,276.266235351562,2862464,248.02978515625
"367",275.075805664062,276.288269042969,272.033630371094,273.224029541016,904807,245.298522949219
"368",273.356323242188,276.156005859375,272.628845214844,273.973571777344,747761,245.971450805664
