"","ALKEM.NS.Open","ALKEM.NS.High","ALKEM.NS.Low","ALKEM.NS.Close","ALKEM.NS.Volume","ALKEM.NS.Adjusted"
"513",2380,2395,2352.55004882812,2376.60009765625,49486,2274.8583984375
"514",2380,2443.19995117188,2335,2370.80004882812,128380,2269.306640625
"515",2396,2410,2367,2387.25,33615,2285.05297851562
"516",2375,2423.94995117188,2369.94995117188,2398.85009765625,127417,2296.15600585938
"517",2400,2558,2350,2502.5,572347,2395.369140625
"518",2558.30004882812,2700,2520.30004882812,2585.19995117188,582152,2474.5283203125
"519",2612,2655,2603.75,2635.19995117188,123493,2522.38745117188
"520",2650,2675,2630.64990234375,2644.60009765625,159878,2531.38549804688
"521",2660,2672,2605,2615.05004882812,74610,2524.09838867188
"522",2612.5,2650.05004882812,2606,2649.30004882812,65471,2557.15673828125
"523",2650,2650,2535,2582.25,53972,2492.43896484375
"524",2598.30004882812,2643.89990234375,2542,2618.19995117188,141580,2527.13842773438
"525",2655.60009765625,2716.89990234375,2610,2623.80004882812,141279,2532.54370117188
"526",2628.69995117188,2690,2628.64990234375,2658.69995117188,81789,2566.23022460938
"527",2628,2666,2573.5,2599.69995117188,85246,2509.28198242188
"528",2590,2650,2580.89990234375,2643.64990234375,55473,2551.70336914062
"529",2640,2671.44995117188,2606.39990234375,2632.80004882812,35926,2541.23071289062
"530",2649.94995117188,2700,2600,2641.60009765625,96629,2549.724609375
"531",2561,2648,2561,2625.5,97832,2534.1845703125
"532",2645,2664.44995117188,2562.75,2600.19995117188,131561,2509.7646484375
"533",2629,2670,2610,2642.35009765625,55170,2550.44873046875
"534",2655,2668,2545.85009765625,2549.75,92578,2461.06884765625
"535",2550,2650,2549.85009765625,2611.10009765625,54742,2520.28540039062
"536",2551,2650,2551,2614,46133,2523.08447265625
"537",2626.60009765625,2626.60009765625,2455.05004882812,2566.89990234375,55847,2477.62255859375
"538",2580,2635,2550,2590.94995117188,133143,2500.83642578125
"539",2549.10009765625,2549.10009765625,2192.80004882812,2386.5,246970,2303.4970703125
"540",2202,2617.39990234375,1911.05004882812,2413.85009765625,197498,2329.89599609375
"541",2428.89990234375,2548,2359.39990234375,2426.89990234375,126591,2342.4921875
"542",2430,2532.55004882812,2282.85009765625,2326.05004882812,97828,2245.15014648438
"543",2342,2426,2255.10009765625,2294.19995117188,71704,2214.40747070312
"544",2250,2266.89990234375,2102.60009765625,2177.85009765625,82486,2102.10424804688
"545",2249.10009765625,2359.14990234375,2175.44995117188,2348.60009765625,122231,2266.91528320312
"546",1881.30004882812,2348,1881.30004882812,2269.64990234375,80723,2190.71118164062
"547",2297.55004882812,2366.35009765625,2206.55004882812,2216.30004882812,51921,2139.216796875
"548",2110,2394.10009765625,2110,2273.64990234375,85037,2194.572265625
"549",2273,2377.75,2273,2307.10009765625,50439,2226.85864257812
"550",2349.94995117188,2463.55004882812,2234.85009765625,2344.94995117188,111495,2263.392578125
"551",2320.19995117188,2361,2280.19995117188,2336.25,130407,2254.99487304688
"552",2343,2374.5,2280.05004882812,2325.85009765625,161297,2244.95629882812
"553",2364.94995117188,2364.94995117188,2250.44995117188,2270.05004882812,43829,2191.09741210938
"554",2279,2299.75,2250,2267.05004882812,196222,2188.20190429688
"555",2360,2367,2292,2324.05004882812,604146,2243.21899414062
"556",2360,2736.5,2326.19995117188,2671.14990234375,371259,2578.24682617188
"557",2700,2879,2675,2709,238143,2614.78051757812
"558",2768,2824,2680.10009765625,2693.80004882812,164498,2600.10888671875
"559",2748,2809.94995117188,2674,2686.85009765625,152174,2593.40112304688
"560",2686,2809,2685,2757.85009765625,313956,2661.93139648438
"561",2810,2810,2664,2678.55004882812,92804,2585.38916015625
"562",2670,2719.39990234375,2585.05004882812,2603.64990234375,82229,2513.09423828125
"563",2603,2669.94995117188,2535.55004882812,2581.69995117188,162343,2491.90795898438
"564",2581.69995117188,2584.89990234375,2521.39990234375,2534.5,195224,2446.34936523438
"565",2570.60009765625,2595,2502,2517.94995117188,58942,2430.37524414062
"566",2500,2764,2500,2734.44995117188,410797,2639.34545898438
"567",2730,2870,2713.25,2777.5,285585,2680.89819335938
"568",2801,2801,2664.89990234375,2699.80004882812,155012,2605.90063476562
"569",2705,2750,2625,2653.10009765625,58536,2560.82495117188
"570",2675.10009765625,2745.89990234375,2575.55004882812,2599.39990234375,200131,2508.9921875
"571",2599.39990234375,2723,2480,2663.55004882812,259890,2570.91137695312
"572",2696,2730,2646,2674.14990234375,205986,2581.142578125
"573",2694,2713.94995117188,2580,2614.64990234375,207687,2523.7119140625
"574",2617,2653.94995117188,2521,2557.60009765625,104891,2468.646484375
"575",2579.89990234375,2600,2551,2587.94995117188,185260,2497.94091796875
"576",2612.10009765625,2625.5,2563,2599.60009765625,139331,2509.18530273438
"577",2608,2608,2522.55004882812,2577.69995117188,134787,2488.046875
"578",2605,2610,2455.05004882812,2487.05004882812,247466,2400.55004882812
"579",2487.05004882812,2546.39990234375,2471,2527.10009765625,121061,2439.20727539062
"580",2545,2547.94995117188,2461.30004882812,2473.35009765625,78644,2387.32641601562
"581",2486,2486,2336,2360.14990234375,103172,2278.0634765625
"582",2370.60009765625,2421.75,2346.85009765625,2372.85009765625,74441,2290.32153320312
"583",2384,2445,2361.05004882812,2433.64990234375,53335,2349.00708007812
"584",2443,2493,2441.89990234375,2474.94995117188,40994,2388.87084960938
"585",2475,2524,2463.60009765625,2497.89990234375,94050,2411.0224609375
"586",2502,2514,2403,2411.85009765625,81042,2327.96557617188
"587",2425,2425,2222,2299.14990234375,351567,2219.18505859375
"588",2320,2360,2295.05004882812,2324.30004882812,129793,2243.46069335938
"589",2305,2330,2238,2262.89990234375,200662,2184.19555664062
"590",2290,2312.35009765625,2260,2282.05004882812,135019,2202.67993164062
"591",2298,2413,2286.60009765625,2401,220218,2317.49291992188
"592",2424.39990234375,2483.10009765625,2378.44995117188,2424.05004882812,177267,2339.74072265625
"593",2430.14990234375,2455,2401,2445,83280,2359.96264648438
"594",2459.89990234375,2510.14990234375,2375,2394.55004882812,209473,2311.26708984375
"595",2430,2434,2365,2375.44995117188,241433,2292.83154296875
"596",2380,2415,2368.05004882812,2399.10009765625,240768,2315.65893554688
"597",2420,2452.94995117188,2355.5,2378.64990234375,367846,2295.92016601562
"598",2390.55004882812,2394,2340,2357.80004882812,179804,2275.79541015625
"599",2300,2397.89990234375,2300,2355.94995117188,219005,2274.00952148438
"600",2368,2379.25,2327.25,2369.85009765625,74013,2287.42626953125
"601",2380,2415.5,2361.44995117188,2393.19995117188,168904,2309.9638671875
"602",2393.19995117188,2396,2311,2336.10009765625,259728,2254.84985351562
"603",2310,2355.05004882812,2289.75,2302.5,110846,2222.41845703125
"604",2313.89990234375,2333.35009765625,2282.85009765625,2305.35009765625,525249,2225.16918945312
"605",2325,2348.25,2296.25,2307.30004882812,136249,2227.0517578125
"606",2320,2390.05004882812,2302.39990234375,2384.25,167236,2301.3251953125
"607",2384.39990234375,2418.69995117188,2320.05004882812,2333.10009765625,187936,2251.95458984375
"608",2329,2357,2317.25,2350.69995117188,150285,2268.94213867188
"609",2364.60009765625,2380,2320.10009765625,2349.35009765625,141519,2267.63940429688
"610",2339.35009765625,2389,2335,2353.69995117188,148999,2271.83764648438
"611",2359.89990234375,2388,2343.05004882812,2368.30004882812,130516,2285.93017578125
"612",2366,2377.85009765625,2343.64990234375,2352.14990234375,72516,2270.34204101562
"613",2344,2359.85009765625,2325.10009765625,2350.80004882812,104336,2269.0390625
"614",2365,2365,2340,2350.80004882812,133180,2269.0390625
"615",2359.89990234375,2363,2325,2333.60009765625,138438,2252.43725585938
"616",2351.94995117188,2368.05004882812,2325,2335.35009765625,158130,2254.12622070312
"617",2345,2439.94995117188,2332.44995117188,2427.69995117188,271847,2343.263671875
"618",2450,2465.80004882812,2393,2423.05004882812,191250,2338.77612304688
"619",2407.75,2446.19995117188,2405,2422.35009765625,80854,2338.10034179688
"620",2425.85009765625,2444.94995117188,2351,2407,86608,2323.2841796875
"621",2416,2500,2382.25,2474.89990234375,220432,2388.82250976562
"622",2500,2543,2476.44995117188,2536.25,344265,2448.03881835938
"623",2550,2575,2512.39990234375,2560.85009765625,149741,2471.78344726562
"624",2583,2583,2477.35009765625,2497.5,207969,2410.63647460938
"625",2517.89990234375,2517.89990234375,2480,2507.35009765625,132681,2420.14404296875
"626",2533.5,2533.5,2437.25,2450.14990234375,105792,2364.93359375
"627",2468,2500.14990234375,2420.05004882812,2453.64990234375,115810,2368.3115234375
"628",2468.75,2509.94995117188,2442,2494.94995117188,128575,2408.17504882812
"629",2508,2508,2455.30004882812,2489.5,148254,2402.91430664062
"630",2485,2499.19995117188,2423.35009765625,2449.94995117188,141444,2364.740234375
"631",2449.94995117188,2489.94995117188,2415.10009765625,2462.44995117188,72459,2376.80541992188
"632",2465,2558,2430.64990234375,2539.19995117188,105572,2450.88623046875
"633",2545,2575,2503,2545.5,113443,2456.966796875
"634",2559.60009765625,2718.35009765625,2545,2662.10009765625,450832,2569.51171875
"635",2700,2848,2680.35009765625,2790.69995117188,679547,2693.63891601562
"636",2825,2974,2790.75,2931.30004882812,904544,2829.3486328125
"637",2920,2950,2825,2847.44995117188,275247,2748.4150390625
"638",2901,2969,2853,2866.89990234375,435993,2767.18872070312
"639",2889,3090,2885,2981.94995117188,2337098,2878.23754882812
"640",3033.85009765625,3069,2940,2978,517064,2877.31909179688
"641",2998.89990234375,3020.25,2765,2783.14990234375,493715,2689.05688476562
"642",2810,2886,2783.14990234375,2787.85009765625,529454,2693.59790039062
"643",2812.14990234375,2930,2802.85009765625,2909.69995117188,372362,2811.32861328125
"644",2918,2961.89990234375,2866.19995117188,2925.14990234375,352258,2826.25634765625
"645",2951,2954.94995117188,2871.05004882812,2886.44995117188,89500,2788.86450195312
"646",2906.5,2928.75,2880,2893.25,107694,2795.43481445312
"647",2905,2950,2840.05004882812,2846.39990234375,163192,2750.16870117188
"648",2857,2872.94995117188,2832.55004882812,2862.55004882812,231697,2765.7724609375
"649",2874.69995117188,2888.69995117188,2826,2844.30004882812,303749,2748.14013671875
"650",2873,2873,2781,2800.14990234375,155100,2705.48193359375
"651",2824,2840,2776.75,2798.69995117188,131581,2704.08129882812
"652",2823.60009765625,2839.89990234375,2790.80004882812,2822.44995117188,153199,2727.02807617188
"653",2821.10009765625,2894,2821.10009765625,2873.44995117188,233714,2776.30419921875
"654",2895,2895,2851,2873.44995117188,173469,2776.30419921875
"655",2875,2889.25,2705.55004882812,2722.69995117188,170863,2630.65063476562
"656",2729,2835,2688.10009765625,2805.94995117188,184789,2711.08618164062
"657",2810,2858.80004882812,2785,2843.35009765625,173688,2747.22143554688
"658",2856,2900,2840,2875.44995117188,124212,2778.23657226562
"659",2818,2866.94995117188,2790,2804.94995117188,61833,2710.11987304688
"660",2814.94995117188,2863,2790,2819.75,98094,2724.41943359375
"661",2829,2871,2820.25,2841.89990234375,228950,2745.82080078125
"662",2800,2880,2799.05004882812,2861.55004882812,285581,2764.806640625
"663",2875,2947.35009765625,2852.39990234375,2923.60009765625,212975,2824.7587890625
"664",2943,2967,2857,2900.89990234375,238569,2802.82592773438
"665",2922,2940,2891.25,2909.19995117188,185803,2810.84497070312
"666",2922,2932,2833.75,2851.69995117188,173773,2755.28955078125
"667",2872.89990234375,2872.94995117188,2812,2823.80004882812,152176,2728.33251953125
"668",2832,2854.94995117188,2821,2840.94995117188,77535,2744.90283203125
"669",2855,2930,2826.25,2874.85009765625,253278,2777.65698242188
"670",2888,2900.10009765625,2829.80004882812,2863.39990234375,145194,2766.59350585938
"671",2870,2875,2745.35009765625,2802.5,213484,2707.75244140625
"672",2825,2848,2724.14990234375,2748.35009765625,181077,2655.43359375
"673",2738.89990234375,2987.89990234375,2682,2788.44995117188,485671,2694.177734375
"674",2762,2825,2762,2802.35009765625,135787,2707.60791015625
"675",2881,2898,2749.19995117188,2775.44995117188,278893,2681.6171875
"676",2806.94995117188,2830,2765,2775.44995117188,172734,2681.6171875
"677",2780,2814.35009765625,2766,2777.94995117188,166078,2684.03271484375
"678",2784,2800,2727.25,2742.10009765625,110654,2649.39477539062
"679",2769,2769,2714.10009765625,2755.05004882812,48450,2661.90698242188
"680",2777,2795,2743,2774.10009765625,121541,2680.31298828125
"681",2770,2823,2720,2731.55004882812,239838,2639.20166015625
"682",2746.94995117188,2759,2725,2731.55004882812,90367,2639.20166015625
"683",2741,2753,2705.55004882812,2723.80004882812,92636,2631.7138671875
"684",2743.25,2743.25,2700,2707.80004882812,41762,2616.25463867188
"685",2706,2730,2662,2685.39990234375,116579,2594.61157226562
"686",2685.39990234375,2715.35009765625,2655.89990234375,2675.94995117188,127997,2585.48168945312
"687",2695.19995117188,2700,2651,2659.35009765625,34323,2569.44262695312
"688",2682.64990234375,2682.64990234375,2630,2650.55004882812,62746,2560.93994140625
"689",2650.10009765625,2674.94995117188,2633.5,2651.39990234375,101717,2561.76147460938
"690",2651.39990234375,2704.94995117188,2630,2665.69995117188,89441,2575.57788085938
"691",2670,2678.89990234375,2637,2650.80004882812,72479,2561.181640625
"692",2650.75,2658.5,2615,2618.55004882812,79216,2530.02197265625
"693",2629,2641.44995117188,2591,2601.10009765625,69719,2513.16186523438
"694",2619,2628.94995117188,2563.64990234375,2596,96331,2508.23388671875
"695",2604,2698,2583.14990234375,2679.30004882812,197210,2588.7177734375
"696",2694.94995117188,2694.94995117188,2652,2685.35009765625,38816,2594.56372070312
"697",2660.69995117188,2717.94995117188,2638,2670.80004882812,76169,2580.50537109375
"698",2688.19995117188,2697.69995117188,2620,2634.30004882812,25731,2545.2392578125
"699",2634.30004882812,2666,2616,2659.35009765625,51178,2569.44262695312
"700",2655,2727.85009765625,2625.64990234375,2652.44995117188,217953,2562.77514648438
"701",2668,2732.35009765625,2656.05004882812,2696.89990234375,213135,2605.72265625
"702",2709.69995117188,2765,2706,2750.60009765625,134350,2657.607421875
"703",2750,2780,2707.64990234375,2752.75,267458,2659.6845703125
"704",2786.05004882812,2796.60009765625,2707,2769.80004882812,204001,2676.15844726562
"705",2730,2760,2680,2722.19995117188,215032,2630.16723632812
"706",2730,2739.19995117188,2641.05004882812,2688.55004882812,158307,2597.65502929688
"707",2701.75,2710,2645,2655.64990234375,114849,2565.86743164062
"708",2666.30004882812,2699.80004882812,2655.85009765625,2683.35009765625,83966,2592.63110351562
"709",2699.94995117188,2710,2690,2705.60009765625,10167,2614.12866210938
"710",2710,2712,2667,2677.80004882812,203422,2587.2685546875
"711",2708,2710,2677,2695.30004882812,51761,2604.17724609375
"712",2697,2699,2661.55004882812,2684.60009765625,175695,2593.83911132812
"713",2698.89990234375,2718.25,2656,2679.14990234375,123118,2588.57275390625
"714",2688,2775,2680.10009765625,2760.5,199727,2667.17260742188
"715",2794.10009765625,2810,2763,2775.64990234375,62614,2681.81005859375
"716",2800,2815,2781,2798.10009765625,76330,2703.50170898438
"717",2815,2846.94995117188,2790,2818.85009765625,160999,2723.5498046875
"718",2828,2865,2821,2841.64990234375,88957,2745.5791015625
"719",2845,2867,2777.44995117188,2789.05004882812,98367,2694.7578125
"720",2805.05004882812,2819.89990234375,2778,2795,57523,2700.50634765625
"721",2819.85009765625,2870,2797.80004882812,2847.85009765625,125177,2751.56982421875
"722",2865,2897.35009765625,2834,2863.39990234375,152023,2766.59350585938
"723",2865,2940,2858,2921.10009765625,120540,2822.34326171875
"724",2948,2966,2884.39990234375,2910.39990234375,136226,2812.00463867188
"725",2939,2939,2889.94995117188,2906.55004882812,70722,2808.28491210938
"726",2914.85009765625,2929,2855.80004882812,2918.30004882812,167641,2819.63793945312
"727",2918.39990234375,2930,2885.5,2896.14990234375,111075,2798.23681640625
"728",2897,2940,2896.25,2929.25,75247,2830.21752929688
"729",2942,2949,2890,2898.5,123179,2800.5068359375
"730",2905,2910,2881,2896.10009765625,94352,2798.1884765625
"731",2912,2941.69995117188,2900,2937,115668,2837.70532226562
"732",2937,2967.25,2905,2953.80004882812,77252,2853.9375
"733",2953.80004882812,2988,2860,2876.14990234375,172936,2778.9130859375
"734",2864,2886.94995117188,2761.10009765625,2853.60009765625,45849,2757.12524414062
"735",2852,2880,2829.39990234375,2871.14990234375,37599,2774.08154296875
"736",2899.94995117188,2929,2850.10009765625,2916,40675,2817.41577148438
"737",2948,2958.94995117188,2886.10009765625,2916.89990234375,43945,2818.28491210938
"738",2925,2937.30004882812,2898.89990234375,2925.30004882812,62104,2826.4013671875
"739",2952,2958,2905.05004882812,2928.44995117188,42969,2829.44458007812
"740",2928.44995117188,2954.89990234375,2916.94995117188,2926.19995117188,60122,2827.27075195312
"741",2930,2984,2914.85009765625,2950.75,41134,2850.99047851562
"742",2984,2984,2945,2967.19995117188,68870,2866.88427734375
"743",2940,3030.89990234375,2931,2984.05004882812,111953,2883.1650390625
"744",2999.94995117188,3017.94995117188,2972,2984.5,110942,2883.599609375
"745",2999,3020,2982.5,3007.55004882812,110616,2905.87036132812
"746",3020,3068.80004882812,3000,3041.25,98299,2938.43139648438
"747",3060,3124.94995117188,3007,3094.35009765625,180771,2989.73559570312
"748",3099,3149,3008.14990234375,3062.35009765625,258711,2958.81811523438
"749",3083.60009765625,3114,3050.14990234375,3091.5,181970,2986.982421875
"750",3112,3125,3071,3108.5,87367,3003.40747070312
"751",3130.60009765625,3130.60009765625,3074.10009765625,3104.69995117188,119941,2999.73583984375
"752",3080,3114.69995117188,2988.69995117188,3047.55004882812,224661,2944.51831054688
"753",3026,3084,3022.69995117188,3052.85009765625,181947,2949.63916015625
"754",3076.64990234375,3103,3035.44995117188,3083.25,59059,2979.01098632812
"755",3095,3129.25,3032.19995117188,3075.55004882812,77641,2971.57153320312
"756",3050,3110,2986,3034.89990234375,116389,2932.29565429688
"757",3056,3149,2943.85009765625,3110.30004882812,102024,3005.14672851562
"758",3119,3151.5,2999.55004882812,3049.60009765625,107290,2946.49877929688
"759",3040,3081.19995117188,3003,3051.80004882812,83689,2948.62475585938
"760",3051.80004882812,3071,2981.55004882812,3006.94995117188,122079,2905.29028320312
"761",3015,3030,2905.14990234375,2944,121811,2844.46899414062
"762",2950,2972.94995117188,2860,2902.75,171959,2804.61352539062
"763",2911,2989.44995117188,2905,2941.69995117188,118604,2842.2470703125
"764",2956.25,2998,2940.14990234375,2977.10009765625,43371,2876.4501953125
"765",3014.69995117188,3015,2919,2943.94995117188,216978,2844.42065429688
"766",2965,2966.05004882812,2877,2901.94995117188,159798,2803.8408203125
"767",2915.94995117188,2921.14990234375,2838,2875.5,185904,2778.28491210938
"768",2902,2922.89990234375,2852.05004882812,2886.30004882812,123673,2788.71948242188
"769",2884,2900,2852.35009765625,2891.10009765625,59000,2817.763671875
"770",2873.14990234375,2900,2860,2869.25,50540,2796.46801757812
"771",2869.25,2915.44995117188,2858,2885.94995117188,163974,2812.744140625
"772",2895,2918.10009765625,2861,2876.19995117188,87480,2803.24145507812
"773",2880,2889,2786.94995117188,2816.30004882812,120723,2744.861328125
"774",2828.89990234375,2851.89990234375,2805.19995117188,2841,35431,2768.93481445312
"775",2860,2892,2842.75,2875.5,100531,2802.5595703125
"776",2868.5,2879.89990234375,2725,2758.39990234375,72608,2688.4296875
"777",2844.5,2844.5,2711.94995117188,2724.69995117188,100733,2655.58447265625
"778",2757,2779,2710.05004882812,2761.80004882812,40520,2691.74365234375
"779",2782.30004882812,2788.5,2720.05004882812,2733.5,135048,2664.16137695312
"780",2714,2825,2710,2722.05004882812,125250,2653.001953125
"781",2743.10009765625,2855,2722.10009765625,2827.30004882812,75867,2755.58227539062
"782",2831,2961,2821.05004882812,2914.64990234375,189764,2840.71630859375
"783",2932,2942,2835,2842.10009765625,224139,2770.0068359375
"784",2844.85009765625,2858.69995117188,2805.14990234375,2829.64990234375,115653,2757.87231445312
"785",2818.25,2845.89990234375,2777,2783.35009765625,116162,2712.74755859375
"786",2794.19995117188,2803.94995117188,2768.10009765625,2785.64990234375,36017,2714.98852539062
"787",2791.30004882812,2808.5,2750.19995117188,2772.39990234375,93079,2702.07470703125
"788",2772,2798.64990234375,2732,2739.75,184661,2670.25268554688
"789",2761,2786.5,2730,2773.5,148218,2703.14697265625
"790",2798,2798,2673.94995117188,2685.89990234375,136075,2617.76904296875
"791",2686,2702.30004882812,2645.94995117188,2657.5,86396,2590.08959960938
"792",2665,2675,2626,2631.60009765625,57460,2564.84643554688
"793",2628,2651.60009765625,2609.14990234375,2629.55004882812,85292,2562.84814453125
"794",2608,2635,2584.39990234375,2624.85009765625,143667,2558.267578125
"795",2634.19995117188,2659.30004882812,2606.19995117188,2620.55004882812,120147,2554.07690429688
"796",2642,2650,2585,2597.5,98033,2531.61108398438
"797",2610,2641.75,2540.05004882812,2574.80004882812,120095,2509.48754882812
"798",2575,2662.94995117188,2575,2640.35009765625,476707,2573.37451171875
"799",2685.5,2685.5,2627.5,2650.05004882812,89771,2582.82836914062
"800",2660,2755.80004882812,2655.05004882812,2739.64990234375,174143,2670.15551757812
"801",2732.89990234375,2799,2720,2769.80004882812,154715,2699.54077148438
"802",2766,2794,2735.25,2775.44995117188,79864,2705.04736328125
"803",2772,2772,2670.10009765625,2707.44995117188,150201,2638.77221679688
"804",2714,2794,2700.10009765625,2722.85009765625,231028,2653.78173828125
"805",2740,2780.19995117188,2716.5,2727.05004882812,114603,2657.87524414062
"806",2745,2760,2704,2706.44995117188,90791,2637.79760742188
"807",2710,2882,2710,2832.30004882812,630670,2760.45556640625
"808",2829.89990234375,2889,2721,2745.55004882812,449475,2675.90600585938
"809",2746.30004882812,2840,2736.14990234375,2751.75,190416,2681.94848632812
"810",2751.80004882812,2781.94995117188,2681.5,2750.44995117188,112319,2680.681640625
"811",2750,2815,2738.94995117188,2790.80004882812,159177,2720.00805664062
"812",2781,2792,2724,2749.10009765625,180838,2679.36596679688
"813",2753,2780,2732.14990234375,2740.64990234375,133770,2671.13012695312
"814",2737,2856.94995117188,2711.69995117188,2797.35009765625,332865,2726.39184570312
"815",2808,2834.19995117188,2750,2778.44995117188,144271,2707.97119140625
"816",2779.39990234375,2825,2747.85009765625,2797.89990234375,360047,2726.927734375
"817",2795,2801.89990234375,2756,2769.60009765625,80963,2699.34594726562
"818",2770,2799.94995117188,2757.5,2774.75,132105,2704.36547851562
"819",2779,2820.60009765625,2741.05004882812,2761.69995117188,201839,2691.64624023438
"820",2761.69995117188,2788,2712.30004882812,2759.05004882812,133400,2689.0634765625
"821",2759.05004882812,2838.89990234375,2750.55004882812,2762,225471,2691.9384765625
"822",2769.5,2809.5,2768,2798.60009765625,315783,2727.6103515625
"823",2805,2964.85009765625,2803,2894.44995117188,942578,2821.02880859375
"824",2925,2925,2850,2861.94995117188,110477,2789.35302734375
"825",2870,2948,2851.05004882812,2907.44995117188,455814,2833.69897460938
"826",2935,3088.94995117188,2889.89990234375,3031.25,930556,2954.35888671875
"827",3031.39990234375,3075,2997.69995117188,3039.55004882812,236773,2962.44775390625
"828",3050,3058.19995117188,2959.60009765625,3003.60009765625,157982,2927.41015625
"829",3002.05004882812,3025.89990234375,2932.10009765625,2993.10009765625,108809,2917.17651367188
"830",3026,3026,2966.69995117188,2979.75,84007,2904.1650390625
"831",2994,3018.89990234375,2940,2949.44995117188,249232,2874.63354492188
"832",2950,2999.94995117188,2941,2973.44995117188,145167,2898.02490234375
"833",2973.44995117188,3015,2960,2990.35009765625,193961,2914.49633789062
"834",3005,3040,2990.25,3003.5,425787,2927.31298828125
"835",3019,3046.80004882812,2987.44995117188,2996.14990234375,255748,2920.14892578125
"836",3035,3038.85009765625,2832.30004882812,2905,1123804,2831.31103515625
"837",2905,2969.14990234375,2905,2935.60009765625,323341,2861.13525390625
"838",2945,2945,2897.69995117188,2934.39990234375,158886,2859.96533203125
"839",2945,2967.80004882812,2900.89990234375,2957.30004882812,155760,2882.28442382812
"840",2970,3039,2945.05004882812,2989.19995117188,202344,2913.37524414062
"841",3009,3115,2900,3101.75,709879,3023.0703125
"842",3117,3170,3075,3155.80004882812,568056,3075.74975585938
"843",3160.25,3215,3118.39990234375,3178.44995117188,426612,3097.8251953125
"844",3192,3199,3157.30004882812,3164.94995117188,98675,3084.6669921875
"845",3164.94995117188,3176.94995117188,3121.89990234375,3140.44995117188,139241,3060.78881835938
"846",3150,3196.85009765625,3112.05004882812,3175.85009765625,175043,3095.291015625
"847",3178,3225,3058.14990234375,3101.05004882812,334915,3022.38818359375
"848",3100,3142,3093.60009765625,3131.25,155840,3051.82202148438
"849",3131.25,3207.55004882812,3122,3197.25,205121,3116.14794921875
"850",3205,3259,3145.60009765625,3223.5,395229,3141.73193359375
"851",3230.05004882812,3248.14990234375,3176.5,3185.89990234375,154414,3105.08569335938
"852",3189.10009765625,3208.25,3128.89990234375,3183.80004882812,114110,3103.03930664062
"853",3150,3184.80004882812,3133.69995117188,3167.30004882812,123870,3086.95776367188
"854",3162,3209.94995117188,3052.30004882812,3142.19995117188,161188,3062.494140625
"855",3084,3149.89990234375,3013,3126.75,133053,3047.4365234375
"856",3140,3163.89990234375,3120.64990234375,3149.85009765625,65508,3069.95068359375
"857",3143.14990234375,3154.80004882812,3093.10009765625,3109.94995117188,65488,3031.06201171875
"858",3125,3125,3061.10009765625,3094.05004882812,113923,3015.56567382812
"859",3100,3148.75,3090,3142.05004882812,51233,3062.34814453125
"860",3135,3193.35009765625,3097,3130.10009765625,105698,3050.701171875
"861",3137.64990234375,3235,3116.05004882812,3195.75,199510,3114.68579101562
"862",3229.14990234375,3244.75,3175,3199.35009765625,116665,3118.19458007812
"863",3197.35009765625,3230,3184.75,3219.5,84286,3137.83374023438
"864",3211.89990234375,3258.39990234375,3176.30004882812,3194.5,71982,3113.46801757812
"865",3190,3258.39990234375,3179.05004882812,3247.80004882812,133768,3165.41577148438
"866",3247,3341.69995117188,3247,3315.19995117188,355018,3231.10595703125
"867",3315,3329.69995117188,3275.05004882812,3313,115939,3228.9619140625
"868",3311,3335,3295.14990234375,3324.85009765625,95365,3240.51147460938
"869",3324.5,3377.94995117188,3303.14990234375,3350.69995117188,190774,3265.70556640625
"870",3379,3379,3340.10009765625,3353.64990234375,63617,3268.58056640625
"871",3347.80004882812,3374,3328,3352.75,114851,3267.70336914062
"872",3330,3365,3312.94995117188,3318.10009765625,126633,3233.93237304688
"873",3319.80004882812,3340,3302.19995117188,3331.64990234375,269763,3247.138671875
"874",3332,3558.89990234375,3332,3351.14990234375,1039528,3266.14379882812
"875",3350,3461.30004882812,3320,3448.69995117188,245909,3361.21948242188
"876",3466.89990234375,3510.14990234375,3381.39990234375,3395.69995117188,353487,3309.56420898438
"877",3410,3488.94995117188,3336.10009765625,3368.14990234375,145425,3282.71264648438
"878",3369.69995117188,3431.94995117188,3344,3394.69995117188,103885,3308.58935546875
"879",3395,3464,3390.44995117188,3427.39990234375,131243,3340.45947265625
"880",3430,3497.69995117188,3370.05004882812,3384.05004882812,274430,3298.20947265625
"881",3412.64990234375,3434.55004882812,3364,3370.69995117188,181960,3285.1982421875
"882",3385,3425.10009765625,3303.14990234375,3331.64990234375,193316,3247.138671875
"883",3334.60009765625,3465,3325.35009765625,3453.60009765625,259161,3365.99536132812
"884",3455,3500,3432.05004882812,3482.39990234375,165245,3394.064453125
"885",3475.25,3548,3471.60009765625,3507.05004882812,281571,3418.09008789062
"886",3530,3549.55004882812,3388,3398.55004882812,141941,3312.34204101562
"887",3410.05004882812,3472.10009765625,3382.75,3399.69995117188,139180,3313.46240234375
"888",3410,3534.69995117188,3361,3472.05004882812,689686,3383.97729492188
"889",3501,3594.69995117188,3428.10009765625,3514.64990234375,455771,3430.4365234375
"890",3544,3577,3490,3557.14990234375,464624,3471.91821289062
"891",3589,3697,3543,3684.25,650420,3595.97290039062
"892",3683,3687.94995117188,3628.19995117188,3645.60009765625,148555,3558.24926757812
