"","LTIM.NS.Open","LTIM.NS.High","LTIM.NS.Low","LTIM.NS.Close","LTIM.NS.Volume","LTIM.NS.Adjusted"
"464",1688,1700,1660,1670.84997558594,43319,1567.89978027344
"465",1680,1694.09997558594,1665,1679.09997558594,100992,1575.64147949219
"466",1689.55004882812,1690.94995117188,1646.15002441406,1660.34997558594,89474,1558.04675292969
"467",1655,1674.69995117188,1651,1664.15002441406,39715,1561.61279296875
"468",1665,1700,1652.59997558594,1689.65002441406,45779,1585.54150390625
"469",1680,1691.09997558594,1625,1636.65002441406,209373,1535.80700683594
"470",1645,1659.69995117188,1588,1617.34997558594,121633,1517.69616699219
"471",1625.90002441406,1689.80004882812,1621.55004882812,1672.05004882812,478349,1569.02575683594
"472",1671,1672.05004882812,1612,1643.55004882812,883280,1542.28210449219
"473",1645.80004882812,1669.69995117188,1644.80004882812,1655.94995117188,237168,1553.91772460938
"474",1651,1662,1640,1645.15002441406,105222,1543.78344726562
"475",1650,1670,1641,1649.5,85008,1547.865234375
"476",1644,1644.94995117188,1615,1634.5,109943,1533.78967285156
"477",1665.09997558594,1665.25,1625,1630.75,145946,1530.27062988281
"478",1636,1650,1635,1640.15002441406,31741,1539.09155273438
"479",1641.05004882812,1655,1629,1639.80004882812,333641,1538.76318359375
"480",1648,1655,1626.75,1649,149117,1547.39611816406
"481",1648,1665.15002441406,1636.5,1649.09997558594,131624,1547.48974609375
"482",1640.5,1684.69995117188,1640.5,1673.65002441406,75603,1570.52734375
"483",1663,1722,1663,1713.25,150485,1607.68762207031
"484",1709.09997558594,1764.94995117188,1709.09997558594,1756.15002441406,145503,1647.94421386719
"485",1760,1782,1756.05004882812,1770.15002441406,110507,1661.08129882812
"486",1770.15002441406,1787,1761,1770.15002441406,51914,1661.08129882812
"487",1773.25,1775,1752.30004882812,1760,50723,1651.55676269531
"488",1755.25,1785,1721.34997558594,1775.90002441406,47774,1666.47717285156
"489",1785,1785,1740.25,1750.5,74408,1642.64221191406
"490",1750.09997558594,1799,1750.09997558594,1782.09997558594,96053,1672.29516601562
"491",1786.90002441406,1828,1782.5,1821.55004882812,136403,1709.314453125
"492",1821.44995117188,1839,1791.25,1812.55004882812,103417,1700.86877441406
"493",1802,1825,1778,1819.44995117188,121078,1707.34375
"494",1816,1839.90002441406,1805.80004882812,1833.09997558594,320013,1720.15283203125
"495",1827,1864,1801,1809.30004882812,104102,1697.81945800781
"496",1795.90002441406,1835.65002441406,1795.90002441406,1816.59997558594,90617,1704.66943359375
"497",1821.5,1829.94995117188,1801,1820.40002441406,83728,1708.2353515625
"498",1830,1832.40002441406,1815.05004882812,1826.94995117188,40504,1714.38159179688
"499",1830,1894,1822.05004882812,1877.94995117188,196390,1762.2392578125
"500",1889,2003,1885,1933.59997558594,1110275,1814.46057128906
"501",1945,1957.5,1887.05004882812,1901.59997558594,377999,1784.43212890625
"502",1905,1918,1882.69995117188,1902.34997558594,133212,1785.1357421875
"503",1921,1921,1875.05004882812,1895.90002441406,90779,1779.08325195312
"504",1897,1920,1895.09997558594,1908.75,104946,1791.1416015625
"505",1915,1928,1902,1924.15002441406,142099,1805.5927734375
"506",1919,1940,1919,1935.34997558594,167063,1816.1025390625
"507",1925,1975,1922,1960.80004882812,122603,1839.98474121094
"508",1950,1968.5,1940,1948.05004882812,75736,1828.02014160156
"509",1949.90002441406,1958.90002441406,1924.30004882812,1948.09997558594,45498,1828.06701660156
"510",1955,1965,1942.30004882812,1958.40002441406,57942,1837.73217773438
"511",1952,1965,1945,1949.80004882812,66300,1829.66223144531
"512",1951,1954.84997558594,1914,1940.25,36496,1820.70068359375
"513",1970,1986,1920.65002441406,1956.25,111165,1835.71496582031
"514",1960.90002441406,1974,1925,1940.65002441406,69255,1821.07592773438
"515",1949.94995117188,1960.5,1919.19995117188,1924.69995117188,101884,1806.10888671875
"516",1927,1949.34997558594,1901,1913.84997558594,270273,1795.92724609375
"517",1915,1960,1915,1944.65002441406,113586,1824.82946777344
"518",1954,1969.80004882812,1938.65002441406,1950.19995117188,81940,1830.03759765625
"519",1964.40002441406,2008.90002441406,1927,1996.44995117188,201195,1873.43786621094
"520",2004.90002441406,2045,1999.34997558594,2018.80004882812,254798,1894.41088867188
"521",2024.80004882812,2050,1988,2020.30004882812,149499,1895.81848144531
"522",2037.80004882812,2048,2020.09997558594,2032.5,96950,1907.26672363281
"523",2030,2039.94995117188,1985,1990.80004882812,87972,1868.13598632812
"524",1997,2025,1935,1962.59997558594,91588,1841.67346191406
"525",1974,1989.69995117188,1951.09997558594,1965.90002441406,55627,1844.77026367188
"526",1966.05004882812,2010,1963.25,2005.94995117188,71624,1882.3525390625
"527",2010,2020,1982.80004882812,1999.25,77015,1876.0654296875
"528",1992.15002441406,2012,1985,1997.55004882812,51801,1874.47009277344
"529",1990.05004882812,2004,1970,1998.40002441406,61515,1875.26770019531
"530",1997.90002441406,1997.90002441406,1963.84997558594,1986.19995117188,37212,1863.81921386719
"531",1933,1969.94995117188,1852.40002441406,1910.15002441406,180561,1792.45544433594
"532",1901.05004882812,1947,1877.09997558594,1906.75,108079,1789.2646484375
"533",1938,1985,1926.05004882812,1961.09997558594,82575,1840.26611328125
"534",1966,1972.94995117188,1873.84997558594,1897.65002441406,67995,1780.7255859375
"535",1896,1919,1880,1892.19995117188,43705,1775.611328125
"536",1860,1934.94995117188,1846,1897.5,91570,1780.58447265625
"537",1885,1890,1850.15002441406,1870.84997558594,164511,1755.57666015625
"538",1870.75,1900,1712.25,1772.40002441406,145952,1663.19287109375
"539",1682.25,1705,1550,1610.40002441406,198480,1511.17468261719
"540",1499,1900.30004882812,1355,1620.34997558594,234803,1520.51135253906
"541",1588,1588,1494,1527.30004882812,168799,1433.19482421875
"542",1515,1524.34997558594,1425,1490.65002441406,163058,1398.80285644531
"543",1505.5,1560,1360,1376.44995117188,216453,1291.6396484375
"544",1326,1414,1210,1362,226828,1278.07971191406
"545",1350,1600,1311.69995117188,1511.44995117188,275061,1418.32141113281
"546",1240,1490,1228,1293.09997558594,116594,1213.42517089844
"547",1330,1405,1273.15002441406,1386.59997558594,83425,1301.16381835938
"548",1382,1440,1302.5,1421.80004882812,151453,1334.1953125
"549",1440,1510,1375,1428.25,147627,1340.24792480469
"550",1440,1479,1380,1393.84997558594,78304,1307.96740722656
"551",1365.80004882812,1399.05004882812,1340.09997558594,1343.94995117188,90379,1261.14184570312
"552",1360,1469,1346.09997558594,1428.84997558594,71623,1340.81079101562
"553",1446,1490,1380,1392.25,126701,1306.46594238281
"554",1380,1392.25,1345,1354.15002441406,76516,1270.71337890625
"555",1395,1395,1355,1367.15002441406,88414,1282.91259765625
"556",1360,1377.25,1335.55004882812,1355.5,92208,1271.98034667969
"557",1377,1445,1365.05004882812,1398.65002441406,247085,1312.47180175781
"558",1413,1424.94995117188,1393.55004882812,1399.25,110210,1313.03466796875
"559",1413.94995117188,1489.09997558594,1404.34997558594,1470.5,146529,1379.89453125
"560",1446.05004882812,1524.5,1431.65002441406,1467.84997558594,164504,1377.40795898438
"561",1510.09997558594,1510.09997558594,1435,1444.69995117188,131889,1355.68444824219
"562",1474.94995117188,1510,1461.80004882812,1492.09997558594,275764,1400.16345214844
"563",1450,1488.80004882812,1435.34997558594,1449.90002441406,147847,1360.56359863281
"564",1448,1448,1385.05004882812,1418.44995117188,151232,1331.05139160156
"565",1430,1472,1420,1459.15002441406,122755,1369.24389648438
"566",1455,1470,1421.55004882812,1433.80004882812,151941,1345.45581054688
"567",1452.25,1470,1421.34997558594,1450.65002441406,447191,1361.267578125
"568",1463.84997558594,1471.94995117188,1445,1465.84997558594,51626,1375.53112792969
"569",1479.65002441406,1493,1445.19995117188,1465.05004882812,101143,1374.7802734375
"570",1488,1650,1480,1592.94995117188,236847,1494.79968261719
"571",1570,1570,1503.25,1545.34997558594,78506,1450.13256835938
"572",1552.19995117188,1588.5,1525,1535.40002441406,137671,1440.7958984375
"573",1535.40002441406,1567.44995117188,1510.05004882812,1536.09997558594,148484,1441.45263671875
"574",1536.09997558594,1601,1535.90002441406,1593.25,73424,1495.08129882812
"575",1605.25,1614,1570.09997558594,1584.65002441406,84477,1487.01123046875
"576",1600,1674.69995117188,1595.75,1614.19995117188,115867,1514.74047851562
"577",1614,1655,1590.80004882812,1648.34997558594,82129,1546.78601074219
"578",1689,1689,1645.09997558594,1656.44995117188,316636,1554.38708496094
"579",1645,1667.15002441406,1628,1648.25,173331,1546.69226074219
"580",1650,1657.94995117188,1636.05004882812,1645.80004882812,66726,1544.3935546875
"581",1655,1668,1600,1645.65002441406,205525,1544.25256347656
"582",1661,1680,1640,1670.15002441406,59442,1567.24304199219
"583",1719.94995117188,1834,1711,1784,842330,1674.07788085938
"584",1763.94995117188,1800,1745.80004882812,1784.90002441406,104118,1674.92248535156
"585",1784.94995117188,1839,1771,1786.65002441406,125113,1676.56494140625
"586",1795,1809.65002441406,1767.05004882812,1787.25,82065,1677.12805175781
"587",1787,1809.05004882812,1787,1794.19995117188,113020,1683.6494140625
"588",1787,1818.94995117188,1775.09997558594,1793.40002441406,90551,1682.89916992188
"589",1780.19995117188,1812,1780.19995117188,1798.84997558594,46008,1688.01306152344
"590",1795,1860,1795,1842.94995117188,170384,1729.39575195312
"591",1846,1894,1817.84997558594,1858.55004882812,321389,1744.03479003906
"592",1854.94995117188,1880.09997558594,1844.05004882812,1848.34997558594,154333,1734.46325683594
"593",1849.94995117188,1869.30004882812,1846.5,1861.25,50379,1746.56823730469
"594",1865.05004882812,1870.69995117188,1849.09997558594,1857.25,54930,1742.81481933594
"595",1873.15002441406,1884.84997558594,1855,1870,54420,1754.77905273438
"596",1856,1895,1850.19995117188,1885.40002441406,210894,1769.23059082031
"597",1885,1899,1879.59997558594,1887.5,48949,1771.20080566406
"598",1881.5,1887.94995117188,1866.80004882812,1870.40002441406,44855,1755.154296875
"599",1820,1870.40002441406,1801,1850,68224,1736.01147460938
"600",1846,1877.25,1841,1860.40002441406,44690,1745.77062988281
"601",1860,1882.59997558594,1851,1876.05004882812,59204,1760.45654296875
"602",1860,1908.90002441406,1860,1882.40002441406,57194,1766.41516113281
"603",1879.94995117188,1888,1863,1877.80004882812,104370,1762.09875488281
"604",1880,1920.09997558594,1860,1869.84997558594,159380,1754.63830566406
"605",1870,1894.94995117188,1866.59997558594,1877.5,38770,1761.81713867188
"606",1880,1908,1863.40002441406,1885.30004882812,91005,1769.13647460938
"607",1890,1940,1890,1926.40002441406,104080,1807.70397949219
"608",1895.25,1919.90002441406,1881,1892.80004882812,148027,1776.17443847656
"609",1906.94995117188,1953,1892.84997558594,1928.69995117188,171354,1809.86206054688
"610",1925,1945,1890.15002441406,1936.44995117188,61906,1817.13488769531
"611",1940,1980,1934,1957.90002441406,153842,1837.26330566406
"612",1960.19995117188,1969,1925,1937.40002441406,84097,1818.02612304688
"613",1942,1970,1935,1962.75,79238,1841.81433105469
"614",1961.05004882812,1998.75,1957.05004882812,1978.25,203491,1856.359375
"615",1995.25,2010,1981.94995117188,2000.44995117188,225856,1877.19140625
"616",2000.44995117188,2025,1980,2009.09997558594,225411,1885.30834960938
"617",2020,2070,2011.25,2053.75,219843,1927.20751953125
"618",2041,2098,2035.65002441406,2082,229155,1968.57397460938
"619",2079.89990234375,2120,2060.85009765625,2109.64990234375,167520,1994.71716308594
"620",2123,2230,2116.5,2196.05004882812,478574,2076.41040039062
"621",2200,2253.55004882812,2170,2240.60009765625,266985,2118.533203125
"622",2250.30004882812,2310,2158.64990234375,2190.80004882812,269713,2071.4462890625
"623",2259,2336,2211.30004882812,2291.19995117188,365530,2166.376953125
"624",2308,2308,2216,2264,122822,2140.65869140625
"625",2200,2257.94995117188,2195,2249.69995117188,110405,2127.1376953125
"626",2250,2285,2245.25,2279.64990234375,99336,2155.45581054688
"627",2300,2350,2280,2330.64990234375,315764,2203.67749023438
"628",2330.64990234375,2359,2250,2261.94995117188,230141,2138.71997070312
"629",2205.64990234375,2305,2205.64990234375,2274.39990234375,154741,2150.49169921875
"630",2261,2489,2261,2427,500141,2294.77807617188
"631",2410,2470,2385,2415.69995117188,248944,2284.09423828125
"632",2416,2488.60009765625,2396,2400.44995117188,272337,2269.6748046875
"633",2420,2439.89990234375,2353.25,2386.5,137769,2256.484375
"634",2360.05004882812,2435,2360.05004882812,2416.80004882812,87307,2285.13403320312
"635",2417,2497.89990234375,2413.64990234375,2490.69995117188,400660,2355.0078125
"636",2500,2500,2425,2448.55004882812,194655,2315.15478515625
"637",2458,2529,2458,2499.80004882812,373103,2363.6123046875
"638",2510,2524.94995117188,2431.10009765625,2468.94995117188,169207,2334.4423828125
"639",2475,2509.69995117188,2446.05004882812,2467.60009765625,75157,2333.16674804688
"640",2475,2524,2457.05004882812,2519.30004882812,205400,2382.05004882812
"641",2525,2530,2463.35009765625,2516.44995117188,280142,2379.35522460938
"642",2500,2530,2476,2496.64990234375,66881,2360.63330078125
"643",2517.94995117188,2517.94995117188,2457.05004882812,2471.85009765625,75354,2337.18505859375
"644",2472.05004882812,2484.05004882812,2425,2440,88007,2307.0703125
"645",2451.10009765625,2468.89990234375,2400.89990234375,2440.89990234375,99081,2307.92114257812
"646",2451.19995117188,2459.94995117188,2411.19995117188,2422.14990234375,110602,2290.19213867188
"647",2411.64990234375,2439.55004882812,2380,2385.30004882812,218023,2255.34936523438
"648",2380,2403.39990234375,2354.75,2373.60009765625,76165,2244.28759765625
"649",2376.30004882812,2395,2357,2367.55004882812,47903,2238.5673828125
"650",2388,2388,2329,2340.39990234375,95077,2212.896484375
"651",2343.55004882812,2387.14990234375,2335.05004882812,2343.25,111386,2215.59130859375
"652",2363.64990234375,2498.89990234375,2346.80004882812,2471.64990234375,307900,2336.99584960938
"653",2470,2527.69995117188,2455.64990234375,2496.85009765625,306226,2360.8232421875
"654",2500,2530,2495.10009765625,2519.60009765625,239015,2382.33349609375
"655",2515,2530,2406.60009765625,2458.35009765625,140050,2324.42065429688
"656",2480.05004882812,2550,2451.5,2471.64990234375,329890,2336.99584960938
"657",2500,2530,2440,2479.19995117188,153680,2344.13452148438
"658",2498.94995117188,2517.5,2481,2488.25,68054,2352.69165039062
"659",2452,2488.14990234375,2427.10009765625,2478.60009765625,206186,2343.56762695312
"660",2475,2498,2403,2410,105555,2278.70458984375
"661",2434,2508.80004882812,2410.55004882812,2488.35009765625,227660,2352.78564453125
"662",2479.60009765625,2506.69995117188,2412,2455.5,122396,2321.72583007812
"663",2470.05004882812,2524.85009765625,2460.10009765625,2472.75,131035,2338.03588867188
"664",2474,2510,2472.80004882812,2499.39990234375,88596,2363.23364257812
"665",2506,2686.14990234375,2500,2651.69995117188,869710,2507.23706054688
"666",2651,2780,2647.94995117188,2690.80004882812,317535,2544.20678710938
"667",2688,2700,2670.05004882812,2697.60009765625,168792,2550.63671875
"668",2695,2760,2675.10009765625,2737.94995117188,478651,2588.7880859375
"669",2750,2794.35009765625,2675,2706.89990234375,405293,2559.42944335938
"670",2644,2734.30004882812,2611.55004882812,2657.05004882812,349426,2512.2958984375
"671",2660,2699.94995117188,2502,2579.85009765625,340180,2439.30126953125
"672",2618.39990234375,2684,2401,2448.44995117188,663967,2315.05981445312
"673",2448.5,2518.05004882812,2311.60009765625,2414.39990234375,841246,2282.86450195312
"674",2389,2494.89990234375,2370,2473.69995117188,270255,2338.93432617188
"675",2489,2558.89990234375,2488.94995117188,2536.05004882812,209712,2397.8876953125
"676",2534.69995117188,2561.60009765625,2466.14990234375,2501.5,242930,2365.2197265625
"677",2518,2571,2504.35009765625,2543.55004882812,219526,2404.97875976562
"678",2565,2595,2515.19995117188,2527.25,93535,2389.56665039062
"679",2553.5,2590.64990234375,2520,2581.10009765625,137708,2440.48315429688
"680",2600,2718,2595.19995117188,2681.19995117188,234362,2535.12963867188
"681",2690,2699,2631.10009765625,2667.10009765625,121336,2521.79809570312
"682",2718,2959,2718,2861.39990234375,843440,2705.51245117188
"683",2849,2950,2814.25,2927.25,357820,2767.77514648438
"684",2937.25,3512.69995117188,2936,3276.69995117188,1359930,3098.18701171875
"685",3155.5,3320,3155.5,3249.75,859404,3072.70556640625
"686",3260,3494.69995117188,3250,3330.55004882812,1614845,3149.10375976562
"687",3306.19995117188,3389,3195,3296.44995117188,606071,3116.861328125
"688",3325,3364.5,3025.10009765625,3075.14990234375,796043,2907.61743164062
"689",3090.35009765625,3145.19995117188,2961.19995117188,3015.25,481161,2850.98120117188
"690",3025,3092,2951,2964.80004882812,458852,2803.27954101562
"691",2989,3139,2989,3099.85009765625,968628,2930.97192382812
"692",3111.5,3133.89990234375,3031.14990234375,3052,407235,2885.728515625
"693",3078.89990234375,3105.75,3041.10009765625,3061.14990234375,204794,2894.38012695312
"694",3085,3102,2975.75,2999.19995117188,191704,2835.80493164062
"695",3026.14990234375,3026.14990234375,2891.05004882812,2898.75,473219,2754.60424804688
"696",2915,2948.80004882812,2874.60009765625,2889.19995117188,339972,2745.52880859375
"697",2879.94995117188,2949.89990234375,2826.75,2933.19995117188,356589,2787.34106445312
"698",2933.19995117188,2983.80004882812,2891,2918.5,275917,2773.37255859375
"699",2900,2955,2831,2853.10009765625,279552,2711.22436523438
"700",2880.89990234375,2999,2865,2936.35009765625,311155,2790.3349609375
"701",2950,3069.35009765625,2945,3039.05004882812,337813,2887.92749023438
"702",3039.05004882812,3189,3039.05004882812,3179,379717,3020.91821289062
"703",3179,3229.89990234375,3140,3168.25,263716,3010.703125
"704",3204,3290,3200,3279.55004882812,313385,3116.46850585938
"705",3274.55004882812,3277,3000,3023.80004882812,512059,2873.43627929688
"706",3053.89990234375,3105,2900,2980.05004882812,670169,2831.861328125
"707",3000,3059,2971,2983.30004882812,310817,2834.94995117188
"708",2985,3063.85009765625,2945.64990234375,3022.05004882812,191905,2871.77294921875
"709",3043.94995117188,3045,3009.69995117188,3037.85009765625,21361,2886.78759765625
"710",3050,3058.5,2986,2997.94995117188,282279,2848.87109375
"711",3010,3107,2990.05004882812,3017.55004882812,498558,2867.49731445312
"712",3028,3049.80004882812,2954.64990234375,2983,274028,2834.66455078125
"713",3008.64990234375,3107.10009765625,2991.14990234375,3091.60009765625,491454,2937.8642578125
"714",3120,3289.55004882812,3110,3264.14990234375,710638,3101.833984375
"715",3249.94995117188,3418,3233,3335.94995117188,817267,3170.06372070312
"716",3368.75,3375.55004882812,3080.19995117188,3108.39990234375,598000,2953.82861328125
"717",3134.39990234375,3179.94995117188,3032.80004882812,3088.89990234375,409436,2935.29833984375
"718",3115.35009765625,3250,3087.14990234375,3200.44995117188,5781528,3041.30151367188
"719",3271.25,3471.35009765625,3202.05004882812,3353.44995117188,865205,3186.693359375
"720",3347,3401,3230,3393.75,577260,3224.9892578125
"721",3400,3400,3280,3300.64990234375,358686,3136.51953125
"722",3320,3330,3256.80004882812,3265.14990234375,251735,3102.78442382812
"723",3250.75,3339,3235,3270.94995117188,322749,3108.29614257812
"724",3300,3329,3235,3261.44995117188,334352,3099.26806640625
"725",3270.10009765625,3319.89990234375,3255.39990234375,3265.85009765625,142608,3103.44970703125
"726",3270,3295,3216.69995117188,3251.39990234375,117946,3089.71801757812
"727",3278.75,3295,3241.89990234375,3268.64990234375,215585,3106.11010742188
"728",3289,3319,3211.10009765625,3234.94995117188,264171,3074.08569335938
"729",3235,3273.94995117188,3217.55004882812,3263.14990234375,220098,3100.8837890625
"730",3265.5,3315,3265.05004882812,3288.94995117188,364862,3125.40063476562
"731",3305,3319,3288.19995117188,3306,282060,3141.60302734375
"732",3325,3400,3316.14990234375,3356.39990234375,722305,3189.49682617188
"733",3370,3449,3280,3395.44995117188,753013,3226.60473632812
"734",3397,3618,3318.10009765625,3573,867964,3395.32592773438
"735",3575,3698.5,3553,3674.94995117188,909379,3492.20654296875
"736",3674.94995117188,3674.94995117188,3601,3625.60009765625,239343,3445.31005859375
"737",3640,3673.89990234375,3581.10009765625,3640.75,165151,3459.70703125
"738",3651.05004882812,3672.75,3583.14990234375,3609.94995117188,153207,3430.4384765625
"739",3609.94995117188,3674.89990234375,3565.80004882812,3661.14990234375,269551,3479.09228515625
"740",3642,3675,3611.05004882812,3659.5,263584,3477.5244140625
"741",3653,3749.30004882812,3625.05004882812,3699.30004882812,285207,3515.345703125
"742",3729.60009765625,3909.89990234375,3709.44995117188,3845.35009765625,373949,3654.13305664062
"743",3845,4198.89990234375,3803,4129.35009765625,840857,3924.01049804688
"744",4147,4159,3935,3956.89990234375,597076,3760.13549804688
"745",3998.05004882812,4029,3870,3882.89990234375,363617,3689.8154296875
"746",3920.85009765625,4114,3920,4092.19995117188,582258,3888.70776367188
"747",4150,4280,4065,4245.14990234375,426541,4034.05224609375
"748",4225.25,4444,4170,4285.14990234375,559357,4072.0625
"749",4300,4435,4271,4402.4501953125,376243,4183.53076171875
"750",4420,4480,4338,4390.7001953125,322695,4172.3642578125
"751",4430,4483,4200,4287.85009765625,219119,4074.62939453125
"752",4289.9501953125,4292,3968.60009765625,4008.85009765625,194306,3809.50268554688
"753",4087,4169.7998046875,4051.69995117188,4091.35009765625,432450,3887.900390625
"754",4107,4240.10009765625,4062,4090.94995117188,233400,3887.52001953125
"755",4170,4179.9501953125,3960,3979.35009765625,193223,3781.46948242188
"756",3970,4028.80004882812,3910,3929.44995117188,147463,3734.05053710938
"757",3954,3995.89990234375,3870,3893.85009765625,173743,3700.22119140625
"758",3913.69995117188,4115,3850,4025.80004882812,349263,3825.60986328125
"759",3990,4049.94995117188,3950,3970.85009765625,117674,3773.39233398438
"760",4006.60009765625,4048.55004882812,3780,3963.89990234375,236889,3766.78784179688
"761",3997,4010,3905,3937.64990234375,128714,3741.84252929688
"762",3977.25,4100,3951,4038.55004882812,158015,3837.72534179688
"763",4050,4347,4038.55004882812,4305.5,343177,4091.40087890625
"764",4317,4379.9501953125,4252.14990234375,4303.7001953125,146650,4089.6904296875
"765",4301,4320,4118.60009765625,4124.64990234375,142196,3919.54418945312
"766",4161.7998046875,4165.39990234375,4075,4101.89990234375,111277,3897.92504882812
"767",4121.7001953125,4169.85009765625,4046.39990234375,4067.80004882812,90282,3865.52124023438
"768",4075,4100,3957.80004882812,3999.89990234375,109185,3800.99731445312
"769",3983,4049.89990234375,3980,4026.35009765625,87408,3826.13256835938
"770",4026.35009765625,4077.69995117188,3990,4039.89990234375,65326,3839.00854492188
"771",4060,4075,4001,4032.19995117188,69804,3831.69116210938
"772",4033.94995117188,4058,3920,3944.94995117188,92060,3748.78002929688
"773",3956,3974.55004882812,3867,3875.89990234375,105727,3683.16357421875
"774",3839.69995117188,3977.35009765625,3836.05004882812,3871.30004882812,147042,3678.79223632812
"775",3925,3925,3808,3820.64990234375,120226,3630.6611328125
"776",3822,3854.94995117188,3775,3793.69995117188,63480,3605.05102539062
"777",3800.85009765625,3851,3750,3754.55004882812,90928,3567.84790039062
"778",3788.35009765625,3825,3701,3718.75,50985,3533.82861328125
"779",3730,3763.80004882812,3640,3656.5,251215,3474.67358398438
"780",3625,3648.55004882812,3570,3599.85009765625,240333,3420.8408203125
"781",3590,3695.19995117188,3590,3608.05004882812,190862,3428.63330078125
"782",3640.55004882812,3894,3627,3832.80004882812,394399,3642.20703125
"783",3868,3967,3851,3911.14990234375,232927,3716.66088867188
"784",3880.30004882812,4015,3811.14990234375,3924.69995117188,251366,3729.537109375
"785",3910,3920,3820,3845.14990234375,132490,3653.94262695312
"786",3870,3955,3846,3866.19995117188,162750,3673.94580078125
"787",3889,3920,3859.85009765625,3896.5,100893,3702.7392578125
"788",3955,4150,3936.05004882812,4128.9501953125,1096653,3923.630859375
"789",4168,4174.9501953125,4000,4016.05004882812,354537,3816.34448242188
"790",4048,4120,3967,4087.35009765625,311584,3884.09887695312
"791",4120,4198,4073,4115.9501953125,361187,3911.27685546875
"792",4115.9501953125,4188.75,4020,4048.30004882812,319928,3846.99047851562
"793",4070,4136,3950,4007.44995117188,327009,3808.17163085938
"794",3970,4095.14990234375,3910,4075.10009765625,279744,3872.4580078125
"795",4090,4191.9501953125,4075.10009765625,4093.10009765625,251199,3889.56298828125
"796",4120,4136.10009765625,4020.5,4034.5,198149,3833.876953125
"797",4030,4065,3951.69995117188,3972.19995117188,129661,3774.67504882812
"798",3990.64990234375,3990.64990234375,3784.85009765625,3837.69995117188,269938,3646.86328125
"799",3865.30004882812,3975,3859.39990234375,3947.25,138918,3750.96533203125
"800",3995,4244,3919,4163,354158,3955.9873046875
"801",4175,4175,4022.75,4054.30004882812,229616,3852.6923828125
"802",4082,4189,4072.30004882812,4112.7998046875,213617,3908.28344726562
"803",4115,4296.7998046875,4079.05004882812,4269.5,456022,4057.19116210938
"804",4300,4349.89990234375,4234.5,4257.5498046875,286197,4045.83520507812
"805",4225.5,4325,4184.0498046875,4298.4501953125,246137,4084.70166015625
"806",4290,4387.9501953125,4270.5,4326.0498046875,291750,4110.92919921875
"807",4280,4450,4275,4378.60009765625,379136,4160.86669921875
"808",4380,4389,4124.14990234375,4257.75,294617,4046.025390625
"809",4270,4323.14990234375,4065,4108.25,335455,3903.95971679688
"810",4110,4111.60009765625,3962.19995117188,4045.19995117188,265495,3844.04467773438
"811",4095,4175,4052.30004882812,4089.89990234375,307827,3886.52197265625
"812",4060,4090,3962.30004882812,4063.35009765625,174917,3861.29272460938
"813",4065.10009765625,4120,3915.10009765625,3969.25,269477,3771.87158203125
"814",3986,3999,3883,3915.25,202748,3720.55688476562
"815",3918,3990,3850,3901.05004882812,184712,3707.06323242188
"816",3961.35009765625,3995.94995117188,3901,3934.05004882812,152758,3738.421875
"817",3965,3965,3901,3909.69995117188,156767,3715.28295898438
"818",3930,3947.44995117188,3834.14990234375,3890.85009765625,297881,3697.37036132812
"819",3940.80004882812,3940.80004882812,3830,3851,257788,3659.50170898438
"820",3840,3929.69995117188,3831,3890.25,303588,3696.80004882812
"821",3903,3940,3850,3923.60009765625,178549,3728.49169921875
"822",3941,3943.94995117188,3835,3846.39990234375,249163,3655.13061523438
"823",3903.35009765625,3964.94995117188,3810.30004882812,3915.14990234375,390169,3720.4619140625
"824",3905,3905,3794.94995117188,3812.35009765625,517358,3622.77392578125
"825",3864.89990234375,3864.89990234375,3752,3768.60009765625,269501,3581.19970703125
"826",3798,3798,3633.80004882812,3665.44995117188,680722,3483.1787109375
"827",3645.44995117188,3654.85009765625,3588.69995117188,3618.85009765625,612773,3438.89599609375
"828",3618,3693,3615,3662,307626,3479.900390625
"829",3698,3699.89990234375,3592,3598.35009765625,256284,3419.41577148438
"830",3600,3600,3525,3583.64990234375,371290,3405.4462890625
"831",3625,3656.85009765625,3588,3635.39990234375,655849,3454.62280273438
"832",3670,3760.89990234375,3651.05004882812,3747.69995117188,718564,3561.33862304688
"833",3753.89990234375,3766.44995117188,3656.05004882812,3673.75,360209,3491.06616210938
"834",3702,3702.39990234375,3635.10009765625,3655.64990234375,259149,3473.86572265625
"835",3685,3695,3643,3664.25,169770,3482.0380859375
"836",3688,3744,3665,3707.5,317127,3523.13745117188
"837",3730,3818,3689,3799.85009765625,364653,3610.89526367188
"838",3818.80004882812,3938,3801,3924.30004882812,788685,3729.15698242188
"839",3960,3994.89990234375,3912.94995117188,3930.44995117188,464949,3735.00122070312
"840",3969,3970,3911.10009765625,3942.39990234375,186099,3746.35668945312
"841",3956,3965,3856.80004882812,3890.64990234375,180333,3697.18017578125
"842",3847.94995117188,3850,3770,3838.44995117188,383860,3647.57592773438
"843",3881.10009765625,3881.10009765625,3812,3837.5,199548,3646.67309570312
"844",3849,3879.60009765625,3830,3856.60009765625,170587,3664.82348632812
"845",3851.25,3907.10009765625,3808.94995117188,3889.80004882812,149995,3696.37255859375
"846",3890,4047.10009765625,3784.14990234375,4001.19995117188,662186,3802.232421875
"847",4020.05004882812,4045,3905.05004882812,3936.5,391867,3740.75024414062
