"","TCS.NS.Open","TCS.NS.High","TCS.NS.Low","TCS.NS.Close","TCS.NS.Volume","TCS.NS.Adjusted"
"721",2773.89990234375,2773.89990234375,2700.80004882812,2709.44995117188,2852548,2516.60717773438
"722",2710.80004882812,2738.85009765625,2699,2727.55004882812,2686527,2533.4189453125
"723",2715,2744,2706.14990234375,2737.69995117188,1996400,2542.84643554688
"724",2740,2805.55004882812,2732.44995117188,2797.30004882812,4277818,2598.20458984375
"725",2815,2840,2793.14990234375,2810.80004882812,3659996,2610.74365234375
"726",2818,2827.30004882812,2780.25,2784.30004882812,2127801,2586.13012695312
"727",2792.69995117188,2807.69995117188,2764.55004882812,2783.60009765625,1795408,2585.4794921875
"728",2802,2804,2756.25,2797.69995117188,2483658,2598.57592773438
"729",2786,2794.69995117188,2755,2761.55004882812,2365509,2564.99926757812
"730",2779,2819.80004882812,2760.44995117188,2814.19995117188,2565149,2613.9013671875
"731",2811,2853.69995117188,2805,2838.19995117188,2863460,2636.19360351562
"732",2868,2898,2846.19995117188,2861,6076692,2657.37084960938
"733",2861,2886.5,2785,2820.14990234375,2705195,2619.42846679688
"734",2834,2883.64990234375,2818.64990234375,2872.5,2881737,2668.05224609375
"735",2876.05004882812,2919,2865.44995117188,2908.75,2790988,2701.72192382812
"736",2909,2921.35009765625,2883.19995117188,2909.35009765625,1807144,2702.27978515625
"737",2910,2949.69995117188,2902,2929.39990234375,2108994,2720.90161132812
"738",2920,2952,2920,2930.5,1994151,2721.92407226562
"739",2934.39990234375,2947.69995117188,2902,2909.30004882812,2637968,2702.23291015625
"740",2900,2905,2845,2862.75,4040956,2658.99609375
"741",2880,2940,2879,2928.25,2681440,2719.83374023438
"742",2950,3050.75,2940.94995117188,3039.44995117188,5113293,2823.11938476562
"743",3039.60009765625,3114.25,3039.60009765625,3093,5801309,2872.8583984375
"744",3100,3113.5,3037.19995117188,3051.5,3726716,2834.31225585938
"745",3075,3080.85009765625,3000.25,3032.80004882812,3717827,2816.94262695312
"746",3090,3128,3060,3120.89990234375,5879039,2898.7724609375
"747",3230,3230,3146.55004882812,3176.44995117188,9508039,2950.36889648438
"748",3176.44995117188,3210,3150,3174.85009765625,3611458,2948.8828125
"749",3175,3177,3126.25,3158.94995117188,3572801,2934.11401367188
"750",3155,3266.5,3120.39990234375,3250.69995117188,6931542,3025.07983398438
"751",3235,3274,3210,3233.35009765625,4131692,3008.93432617188
"752",3250,3256.75,3187.39990234375,3221.75,4160906,2998.13989257812
"753",3233,3279,3232,3260.69995117188,2975735,3034.38549804688
"754",3270,3327.94995117188,3267.10009765625,3308.80004882812,3453446,3079.1474609375
"755",3305,3309.14990234375,3262.10009765625,3273.85009765625,2778546,3046.62329101562
"756",3241.89990234375,3325,3241.89990234375,3303.10009765625,3052459,3073.84350585938
"757",3308.94995117188,3339.80004882812,3278.64990234375,3291.30004882812,2272887,3062.8623046875
"758",3300,3306.44995117188,3227,3261.05004882812,2786662,3034.7119140625
"759",3230,3275,3183.80004882812,3196.55004882812,3083938,2974.6884765625
"760",3210.05004882812,3216.85009765625,3100,3111.35009765625,5445659,2895.40161132812
"761",3100,3165,3044.10009765625,3139.35009765625,3985846,2921.45776367188
"762",3174,3224,3150,3203.44995117188,2881837,2981.109375
"763",3213,3236,3162.64990234375,3200.05004882812,2505866,2977.94555664062
"764",3216.05004882812,3237.85009765625,3176,3188.44995117188,2057261,2967.150390625
"765",3198.94995117188,3205.85009765625,3129,3157.94995117188,2366135,2938.76733398438
"766",3189.5,3226,3155.14990234375,3214.10009765625,2526592,2991.02026367188
"767",3195,3245.80004882812,3164,3176.89990234375,2658751,2956.40185546875
"768",3185,3219.39990234375,3157.30004882812,3213.30004882812,2127983,2990.27563476562
"769",3215,3219.30004882812,3185.05004882812,3206,1165882,2983.48217773438
"770",3184.19995117188,3245.5,3182,3190.80004882812,2777404,2969.33715820312
"771",3209,3209,3131.55004882812,3139.85009765625,2630853,2921.923828125
"772",3150,3167.64990234375,3100,3108.80004882812,3435770,2893.02880859375
"773",3105.10009765625,3132.85009765625,3045.55004882812,3073.10009765625,3678426,2859.806640625
"774",3065,3097.89990234375,3031,3057.35009765625,4189909,2845.14990234375
"775",3058,3087.14990234375,3016.14990234375,3071.85009765625,3725028,2858.64331054688
"776",3096,3096,2943.14990234375,2958.44995117188,5366696,2753.11401367188
"777",2970,3028,2968,2980.19995117188,3832829,2773.3544921875
"778",2972,3003.35009765625,2921.14990234375,2948.10009765625,3774549,2743.48291015625
"779",2974,3029.89990234375,2968.44995117188,2995.30004882812,4224073,2787.40673828125
"780",2960,2972.35009765625,2880,2894.30004882812,5553153,2693.41674804688
"781",2926,2965,2901.80004882812,2924.19995117188,3265871,2721.24145507812
"782",2960,3025,2948,3006.35009765625,3306469,2797.68920898438
"783",3035,3064,2996.89990234375,3059.10009765625,3509857,2846.77807617188
"784",3023,3081.44995117188,3016.05004882812,3049.69995117188,3916760,2838.0302734375
"785",3016.10009765625,3063.19995117188,2996.60009765625,3008.05004882812,3203686,2799.27124023438
"786",3016,3033,2996,3006.94995117188,2003125,2798.24755859375
"787",3006.94995117188,3066.89990234375,2992.10009765625,3050.94995117188,1942397,2839.19384765625
"788",3075,3093.19995117188,3060,3070.94995117188,3053778,2857.8056640625
"789",3075,3117,3041.35009765625,3057.94995117188,2938317,2845.70751953125
"790",3041,3099,3041,3066.14990234375,3097083,2853.33911132812
"791",3060,3141,3060,3110.05004882812,4894756,2894.1923828125
"792",3105,3155,3085.30004882812,3112.94995117188,3838390,2896.890625
"793",3125.94995117188,3146.44995117188,2987.05004882812,3036.5,3656306,2825.74658203125
"794",3030,3099,3005,3050.19995117188,5776626,2838.49584960938
"795",3048.69995117188,3139.44995117188,3018.64990234375,3129.64990234375,2821646,2912.431640625
"796",3140,3169,3122.85009765625,3142.60009765625,3305973,2924.48266601562
"797",3111.19995117188,3152.30004882812,3111.14990234375,3121.10009765625,2207104,2904.474609375
"798",3112.19995117188,3130.85009765625,3050,3064.85009765625,3179786,2852.12915039062
"799",3090.64990234375,3118,3043.05004882812,3066.80004882812,3697370,2853.943359375
"800",3083,3188.44995117188,3060.89990234375,3158.55004882812,4694008,2939.32543945312
"801",3155,3205,3132,3177.85009765625,3530069,2957.28662109375
"802",3191.10009765625,3215,3145,3165,4285076,2945.32788085938
"803",3171,3263,3151,3238.89990234375,5317862,3014.09887695312
"804",3275,3275,3230,3264.69995117188,2291562,3038.1083984375
"805",3259,3277.55004882812,3234.80004882812,3271.39990234375,2491268,3044.34252929688
"806",3270,3335,3266.05004882812,3317.35009765625,2578118,3087.10375976562
"807",3354,3354.35009765625,3308,3322.25,2911129,3091.66430664062
"808",3322.25,3338.10009765625,3213.19995117188,3246.55004882812,3791828,3021.2177734375
"809",3214,3214,3073.05004882812,3104.05004882812,8654596,2888.6083984375
"810",3160.30004882812,3237.25,3087.44995117188,3218.94995117188,6062760,2995.53369140625
"811",3229,3247,3182.60009765625,3195.14990234375,3224657,2973.38549804688
"812",3169,3189,3135.10009765625,3161.80004882812,2679106,2942.35034179688
"813",3225,3225.35009765625,3126.35009765625,3144.55004882812,3141893,2926.29760742188
"814",3148,3148,3105.25,3118.80004882812,1988980,2902.33447265625
"815",3105,3119,3091.05004882812,3109.5,1615309,2893.6796875
"816",3102.05004882812,3153,3088.05004882812,3100.80004882812,2490260,2885.58374023438
"817",3106,3136.10009765625,3103,3132,1471417,2914.61840820312
"818",3149.94995117188,3151,3112,3124.10009765625,1639037,2907.26684570312
"819",3145.60009765625,3157.35009765625,3105.5,3115.25,1621395,2899.03100585938
"820",3099,3132.05004882812,3020,3035.64990234375,3072305,2824.955078125
"821",3024.89990234375,3055,3004,3037,1545831,2826.21166992188
"822",3062.80004882812,3090,3035,3049.75,1990777,2838.07690429688
"823",3070,3099.39990234375,3052.39990234375,3095.69995117188,1939289,2880.837890625
"824",3105.5,3134,3074,3111.44995117188,1791671,2895.49487304688
"825",3133,3159.85009765625,3111.80004882812,3132.89990234375,1912540,2915.4560546875
"826",3145.94995117188,3164.19995117188,3125,3145.5,2137153,2927.181640625
"827",3125,3128.10009765625,3091.14990234375,3122.60009765625,2415625,2905.87158203125
"828",3120,3120,3070.60009765625,3087.60009765625,1978558,2873.29931640625
"829",3098.5,3098.5,3040,3051.5,2043935,2839.70581054688
"830",3055,3075.19995117188,3036,3069.75,2890462,2856.68872070312
"831",3100,3124,3078,3088.80004882812,2098538,2874.41674804688
"832",3084,3118,3067.10009765625,3082,1986041,2868.08862304688
"833",3067.10009765625,3088.80004882812,3052.10009765625,3060,2329027,2847.6162109375
"834",3061,3088.19995117188,3055.10009765625,3080.5,1685566,2866.69262695312
"835",3081.5,3105,3072,3081.5,1652260,2867.62353515625
"836",3092,3128.25,3082.10009765625,3114,1841613,2912.04272460938
"837",3120,3165,3103.80004882812,3158.5,1923753,2953.65673828125
"838",3161.94995117188,3217.75,3161.80004882812,3180,5959785,2973.76220703125
"839",3189.5,3198,3135.64990234375,3143.60009765625,1763701,2939.72314453125
"840",3150,3170.35009765625,3128.60009765625,3159.14990234375,1652799,2954.26440429688
"841",3168.60009765625,3169.94995117188,3132,3153,1377441,2948.51318359375
"842",3150.85009765625,3159.44995117188,3115,3129.44995117188,2240078,2926.49096679688
"843",3154.55004882812,3154.55004882812,3122.64990234375,3141.25,1281706,2937.52563476562
"844",3128,3156.85009765625,3125,3143.75,1836060,2939.86328125
"845",3145,3190.44995117188,3133.60009765625,3183.19995117188,2559821,2976.75512695312
"846",3198,3231,3187.19995117188,3200.14990234375,2574057,2992.60571289062
"847",3202,3220,3186.19995117188,3200.25,1710925,2992.69946289062
"848",3210,3224,3193,3216.80004882812,1874324,3008.17602539062
"849",3211.55004882812,3309,3211,3273.80004882812,3452954,3061.47900390625
"850",3279,3308.69995117188,3270.35009765625,3276.35009765625,1847360,3063.86376953125
"851",3298,3298,3251.55004882812,3262.75,1304985,3051.14575195312
"852",3262.10009765625,3294.69995117188,3253,3274.35009765625,1635552,3061.99365234375
"853",3265.5,3336.05004882812,3260,3317.75,2273413,3102.57885742188
"854",3350.89990234375,3358,3275,3297.30004882812,3380431,3083.45532226562
"855",3265,3286,3251.69995117188,3273.10009765625,1130569,3060.82421875
"856",3304,3327.05004882812,3285,3301.19995117188,1708688,3087.10229492188
"857",3329,3329,3256.39990234375,3261.39990234375,1467104,3049.8828125
"858",3284,3383,3278.5,3373.60009765625,4155204,3154.80639648438
"859",3375.25,3399.64990234375,3350,3380.80004882812,2722861,3161.53930664062
"860",3391.5,3391.5,3333,3336.75,1355238,3120.34643554688
"861",3342,3366.30004882812,3326.5,3340.85009765625,1497322,3124.1806640625
"862",3346,3382,3338.5,3345.75,1693146,3128.76293945312
"863",3358,3362,3332.35009765625,3341.5,990310,3124.7880859375
"864",3331,3339.69995117188,3295.19995117188,3325.44995117188,1682274,3109.779296875
"865",3342,3374,3302,3321,1972858,3105.61767578125
"866",3313,3328,3256.10009765625,3262.30004882812,2159420,3050.7255859375
"867",3275,3282.69995117188,3241.60009765625,3274.94995117188,2640710,3062.55395507812
"868",3298,3298,3231.89990234375,3258.5,2485811,3047.171875
"869",3250,3282,3201,3208.14990234375,6365067,3000.08642578125
"870",3235,3236,3188.35009765625,3193.10009765625,1892226,2986.01293945312
"871",3214,3214,3175,3187.55004882812,1809339,2980.822265625
"872",3187,3222,3185,3214.55004882812,2044279,3006.07177734375
"873",3227.60009765625,3231.85009765625,3194,3202.94995117188,2232968,3001.76049804688
"874",3213,3219.85009765625,3192,3194.80004882812,1256526,2994.12280273438
"875",3180,3199.80004882812,3176,3184.60009765625,1597058,2984.56323242188
"876",3184.60009765625,3215,3156.14990234375,3205.80004882812,1811945,3004.431640625
"877",3190,3224.94995117188,3190,3216.35009765625,2859334,3014.31909179688
"878",3230,3241.55004882812,3206.64990234375,3212.85009765625,1776193,3011.0390625
"879",3200,3224.25,3190.85009765625,3197.55004882812,1259611,2996.69946289062
"880",3200,3210,3161.14990234375,3182.94995117188,1121367,2983.01733398438
"881",3188,3204.44995117188,3132.39990234375,3197.80004882812,1660654,2996.93383789062
"882",3200.25,3225.44995117188,3190.30004882812,3195.80004882812,1731997,2995.06005859375
"883",3219,3223.5,3162.35009765625,3167.44995117188,2999943,2968.490234375
"884",3180,3224.89990234375,3167,3219.39990234375,2608669,3017.17700195312
"885",3229,3290,3218.94995117188,3284.89990234375,3804735,3078.56298828125
"886",3300,3305.19995117188,3261.19995117188,3273.94995117188,2929598,3068.30078125
"887",3275,3315,3262.5,3283.94995117188,2534521,3077.6728515625
"888",3272.55004882812,3324,3265,3309.80004882812,2292362,3101.89868164062
"889",3323.89990234375,3337,3310,3322.69995117188,1510489,3113.98852539062
"890",3315.60009765625,3349.89990234375,3315.60009765625,3333.89990234375,2040777,3124.48486328125
"891",3350,3360,3327.10009765625,3344.19995117188,1929707,3134.13793945312
"892",3326,3368,3326,3351.75,1310205,3141.21411132812
"893",3360.75,3480,3357.5,3463.39990234375,4363584,3245.85083007812
"894",3460,3494.35009765625,3436.5,3472.94995117188,2083489,3254.80078125
"895",3482.10009765625,3560.80004882812,3463,3553.05004882812,4336019,3329.86938476562
"896",3573.85009765625,3595,3536.60009765625,3560.55004882812,2631309,3336.89794921875
"897",3506,3575,3500,3559.5,2836148,3335.91430664062
"898",3580,3673,3561.89990234375,3637.39990234375,3744176,3408.92114257812
"899",3657,3667.35009765625,3594.39990234375,3613.19995117188,2511141,3386.2412109375
"900",3610,3697.75,3607.05004882812,3659,2123263,3429.16381835938
"901",3660,3687.60009765625,3647.89990234375,3671.85009765625,1902533,3441.20703125
"902",3666,3729.5,3651.10009765625,3720.14990234375,3944728,3486.4736328125
"903",3715,3740.35009765625,3687.60009765625,3701.30004882812,2033114,3468.80712890625
"904",3709.39990234375,3804.10009765625,3703.44995117188,3786.44995117188,3207480,3548.60888671875
"905",3796,3816.69995117188,3707,3714.94995117188,2643336,3481.60034179688
"906",3734,3859.14990234375,3722,3836.75,3403717,3595.74975585938
"907",3825,3856.89990234375,3804.55004882812,3842.05004882812,1746812,3600.71630859375
"908",3849.69995117188,3877.60009765625,3814,3852,1723693,3610.04125976562
"909",3864,3869.94995117188,3808.25,3815.89990234375,1585039,3576.20825195312
"910",3810,3815,3756,3774.14990234375,4147175,3537.08129882812
"911",3789.69995117188,3808.69995117188,3765,3791.39990234375,1441148,3553.248046875
"912",3767,3852.39990234375,3767,3845.35009765625,1691473,3603.8095703125
"913",3849.94995117188,3896.5,3825,3885.89990234375,1991188,3641.8115234375
"914",3882.10009765625,3980,3866,3954.55004882812,2461369,3706.14990234375
"915",3930,3981.75,3892.10009765625,3903.30004882812,2946666,3658.119140625
"916",3920,3945,3805,3827.85009765625,6477148,3587.408203125
"917",3809,3871,3807.85009765625,3823.5,2002008,3583.33129882812
"918",3858,3871.55004882812,3821.64990234375,3862.94995117188,1568129,3620.30322265625
"919",3862.5,3896.85009765625,3852.44995117188,3862.14990234375,1744067,3619.55322265625
"920",3870,3879,3835,3869.25,2003869,3626.20825195312
"921",3890,3944.39990234375,3855,3871.30004882812,2320754,3628.12915039062
"922",3900,3904,3802.89990234375,3836.94995117188,1673362,3595.93676757812
"923",3850,3850,3751.25,3779.14990234375,2253075,3541.76708984375
"924",3759.80004882812,3806,3722.14990234375,3791.89990234375,2489161,3553.71655273438
"925",3805,3805,3750.10009765625,3775.55004882812,2252412,3538.39331054688
"926",3781.75,3810,3725,3730.19995117188,1578374,3495.89208984375
"927",3724.80004882812,3783.64990234375,3707.44995117188,3773.30004882812,1356860,3536.28515625
"928",3754,3840,3741.60009765625,3833.30004882812,1877966,3592.51586914062
"929",3836,3857.44995117188,3795,3810.89990234375,1678154,3571.52294921875
"930",3830,3899,3820.05004882812,3892.89990234375,1647233,3648.3720703125
"931",3925,3989.89990234375,3900,3935.64990234375,2934339,3688.43676757812
"932",3755,3757.5,3660,3685.60009765625,11845402,3454.09375
"933",3706,3707,3630.60009765625,3652.85009765625,5752877,3423.40087890625
"934",3650,3675.44995117188,3645,3655.19995117188,3545655,3425.60302734375
"935",3625,3670,3608.19995117188,3611.44995117188,6442299,3391.09545898438
"936",3603.44995117188,3652.69995117188,3601.44995117188,3647.14990234375,3590107,3424.61743164062
"937",3669,3690.10009765625,3625.19995117188,3634.14990234375,3135441,3412.41064453125
"938",3612,3630,3578.30004882812,3608.85009765625,2933693,3388.654296875
"939",3604.10009765625,3607.44995117188,3511.25,3532.5,4871211,3316.96240234375
"940",3560,3561.60009765625,3485,3498.85009765625,2691670,3285.36572265625
"941",3503,3514.55004882812,3450,3492.94995117188,2595594,3279.82568359375
"942",3494.5,3529,3475,3482.60009765625,3878763,3270.10766601562
"943",3483,3511.25,3483,3489.75,2510813,3276.82104492188
"944",3518,3518,3415,3421.64990234375,2424942,3212.8759765625
"945",3400.05004882812,3461,3385.94995117188,3397.75,3960501,3190.43408203125
"946",3437.94995117188,3487,3412.94995117188,3476.39990234375,2020718,3264.28564453125
"947",3494,3513.60009765625,3469.75,3484.19995117188,3087414,3271.60986328125
"948",3504.19995117188,3519.89990234375,3466.05004882812,3492.25,1537639,3279.16870117188
"949",3512.94995117188,3513.25,3505,3508.64990234375,328991,3294.56787109375
"950",3548,3548,3481.19995117188,3502.75,2526082,3289.02807617188
"951",3508,3535,3496,3505.69995117188,1782692,3291.7978515625
"952",3498,3519.69995117188,3480.19995117188,3484.30004882812,1516489,3271.70385742188
"953",3480,3510.05004882812,3436,3488.19995117188,1284514,3275.36572265625
"954",3506,3534.14990234375,3485.69995117188,3526.05004882812,1747259,3310.90625
"955",3528,3569.60009765625,3528,3553.30004882812,1809157,3336.49340820312
"956",3569,3575.55004882812,3542,3556.39990234375,2013204,3339.404296875
"957",3550.60009765625,3562.85009765625,3506.39990234375,3521.89990234375,1632914,3307.00927734375
"958",3515.14990234375,3520.85009765625,3451.60009765625,3475.69995117188,2136598,3263.62817382812
"959",3478.39990234375,3515.94995117188,3440.30004882812,3458.39990234375,3167936,3247.3837890625
"960",3445,3480.94995117188,3407.80004882812,3464.25,2153461,3252.876953125
"961",3472.19995117188,3493.05004882812,3424,3443.30004882812,2161746,3233.20556640625
"962",3443.89990234375,3463,3434.05004882812,3445.89990234375,1849619,3235.64624023438
"963",3425,3490,3411.89990234375,3446.85009765625,1941251,3236.53881835938
"964",3447.14990234375,3529.35009765625,3406.44995117188,3502,2981745,3288.3232421875
"965",3491,3563.75,3491,3529.14990234375,5588446,3313.81713867188
"966",3535,3590,3535,3577.80004882812,2102118,3359.49853515625
"967",3589.19995117188,3648,3574.10009765625,3642.89990234375,3152938,3420.62646484375
"968",3646.44995117188,3665.94995117188,3630.85009765625,3640.44995117188,2486263,3418.32592773438
"969",3640.44995117188,3658,3522,3536.39990234375,1849642,3320.62451171875
"970",3562.5,3598,3524.30004882812,3584.5,1484458,3365.7900390625
"971",3601,3646.44995117188,3601,3626.89990234375,1428660,3405.6025390625
"972",3610,3634.75,3566,3601.75,1567957,3381.98706054688
"973",3585,3642,3575.10009765625,3636.80004882812,1510718,3414.89868164062
"974",3650,3662,3601.69995117188,3609.64990234375,1883864,3389.40478515625
"975",3605,3635,3576.69995117188,3623.80004882812,1747007,3402.69165039062
"976",3620,3623,3558.14990234375,3570.35009765625,1603233,3352.50317382812
"977",3582,3608.44995117188,3570,3581.60009765625,2072320,3363.06640625
"978",3602.5,3651.35009765625,3573.69995117188,3584.35009765625,4333992,3365.64892578125
"979",3589,3606,3510.14990234375,3556.89990234375,2312310,3339.8740234375
"980",3582.64990234375,3641.19995117188,3566.39990234375,3608.30004882812,2340989,3388.1376953125
"981",3624,3636.80004882812,3606.25,3630.75,1224328,3409.21801757812
"982",3648,3670.5,3630,3662.69995117188,1792861,3439.21850585938
"983",3685,3705,3644.80004882812,3670.89990234375,2209923,3446.91796875
"984",3671,3700,3653.10009765625,3696.10009765625,1534135,3470.58081054688
"985",3710,3725,3693.85009765625,3706.55004882812,1456218,3480.392578125
"986",3692.25,3719.94995117188,3685,3694.69995117188,1456923,3469.26611328125
"987",3681.35009765625,3740,3680,3733.75,1966475,3505.93359375
"988",3742.80004882812,3760,3731.30004882812,3738.35009765625,1207141,3510.25244140625
"989",3750,3830,3745,3817.75,2346158,3584.80786132812
"990",3831.10009765625,3889.14990234375,3811.69995117188,3884.75,2488606,3647.71948242188
"991",3865,3870,3812.39990234375,3860.94995117188,1733031,3625.37182617188
"992",3812,3835,3772,3807.44995117188,1810293,3575.13623046875
"993",3820,3864.89990234375,3796.39990234375,3853.5,2460591,3618.376953125
"994",3978,3978,3861,3879.85009765625,3937092,3643.119140625
"995",3856,3925,3856,3915.89990234375,1906106,3676.96899414062
"996",3925,3929,3836.55004882812,3859.89990234375,3203744,3624.38598632812
"997",3918,3923,3857,3897.89990234375,6684507,3660.06787109375
"998",3877.85009765625,3977,3860.05004882812,3968.14990234375,3348123,3726.03125
"999",3992.69995117188,4043,3962.30004882812,4019.14990234375,3442604,3773.91943359375
"1000",4033.94995117188,4041.69995117188,3980,3990.60009765625,2389041,3747.111328125
"1001",4012,4012,3910.5,3914.64990234375,3102539,3682.25463867188
"1002",3910,3920,3811,3826.55004882812,6176776,3599.38452148438
"1003",3807,3851.55004882812,3771.10009765625,3833.5,3112358,3605.92211914062
"1004",3840,3849.64990234375,3740.10009765625,3771.35009765625,3258414,3547.46142578125
"1005",3769.5,3809.39990234375,3722.19995117188,3769.89990234375,3330501,3546.09741210938
"1006",3731,3733.39990234375,3625.10009765625,3649.25,5718297,3432.60986328125
"1007",3646,3729.80004882812,3646,3690.05004882812,3143862,3470.98803710938
"1008",3749,3758,3721.39990234375,3736.25,2739393,3514.4453125
"1009",3770,3808,3736.39990234375,3800.64990234375,2105169,3575.02197265625
"1010",3827.89990234375,3864,3800.64990234375,3856.19995117188,1984212,3627.2744140625
"1011",3851,3882.5,3816.05004882812,3824.60009765625,1960538,3597.55053710938
"1012",3815.30004882812,3824.69995117188,3769,3814.89990234375,2307366,3588.42602539062
"1013",3791,3831.80004882812,3756.14990234375,3779,1919149,3554.65771484375
"1014",3791.55004882812,3799.69995117188,3721,3743.44995117188,2946443,3521.21826171875
"1015",3750,3777.94995117188,3746.10009765625,3760.55004882812,1638721,3537.302734375
"1016",3789.80004882812,3789.80004882812,3758,3770.35009765625,2112459,3546.52124023438
"1017",3752.5,3752.5,3690,3694.94995117188,3851488,3475.59716796875
"1018",3724,3793.25,3710,3733.75,5951745,3512.09375
"1019",3786,3835,3748,3817.80004882812,3931683,3591.15380859375
"1020",3844,3854.10009765625,3806,3813.10009765625,3256906,3586.7333984375
"1021",3825,3835,3779,3784.19995117188,3134372,3559.548828125
"1022",3769,3815.94995117188,3757.60009765625,3793.89990234375,3688883,3568.67260742188
"1023",3810,3827.80004882812,3705.55004882812,3719.39990234375,7465922,3498.595703125
"1024",3650,3667.89990234375,3570,3586.39990234375,5408531,3373.4912109375
"1025",3611,3622.89990234375,3555.64990234375,3563.80004882812,2426203,3352.23315429688
"1026",3474,3483.85009765625,3391.10009765625,3401.64990234375,5039136,3199.708984375
"1027",3468,3530,3462,3520.75,2549723,3311.73852539062
"1028",3490,3563.75,3455.89990234375,3554.19995117188,3288942,3343.20263671875
"1029",3552.5,3571.94995117188,3506,3546.14990234375,2761341,3335.63061523438
"1030",3562.85009765625,3578.60009765625,3530.10009765625,3544.39990234375,1928039,3333.98461914062
"1031",3501.5,3561.19995117188,3487.05004882812,3524.35009765625,2370257,3315.12524414062
"1032",3450,3548,3431.55004882812,3484.89990234375,3054130,3278.01684570312
"1033",3460,3609,3460,3599.94995117188,3300992,3386.23681640625
"1034",3605,3654,3597.05004882812,3632.60009765625,2719654,3416.94848632812
"1035",3684,3684,3615,3620.94995117188,2005441,3405.98999023438
"1036",3603.25,3639.85009765625,3592.85009765625,3599.14990234375,1623423,3385.484375
"1037",3580,3648.35009765625,3580,3643,1765688,3426.7314453125
"1038",3659,3659,3585.39990234375,3593.89990234375,3651133,3380.54638671875
"1039",3640.5,3668,3616.25,3655.89990234375,3090475,3438.86572265625
"1040",3696.60009765625,3710,3660.30004882812,3672.75,3600452,3454.71484375
"1041",3696,3713.94995117188,3615,3626.69995117188,2413831,3411.39892578125
"1042",3640,3711,3625,3700.94995117188,2907611,3481.24145507812
"1043",3708,3729.80004882812,3690,3712.39990234375,1596195,3492.01098632812
"1044",3700,3758.19995117188,3695,3749.85009765625,1879046,3527.23779296875
"1045",3759.89990234375,3779.5,3672,3707.44995117188,1690133,3487.35522460938
"1046",3695,3713,3661.19995117188,3707.69995117188,1760990,3487.58984375
"1047",3694.75,3722,3691,3705.35009765625,2689063,3485.3798828125
"1048",3738,3738,3706.19995117188,3731.55004882812,1583455,3510.02465820312
"1049",3740,3754.64990234375,3720.19995117188,3739.94995117188,2168110,3517.92529296875
"1050",3748,3763,3728.05004882812,3758.75,1387014,3535.60961914062
"1051",3762,3780,3737.10009765625,3770.35009765625,1472994,3546.52124023438
"1052",3772,3835.60009765625,3772,3814.80004882812,2314947,3588.33227539062
"1053",3809.30004882812,3809.30004882812,3731.14990234375,3755.35009765625,2051729,3532.41186523438
"1054",3745.5,3745.5,3679,3684.14990234375,2494829,3465.4384765625
"1055",3690,3705,3642.5,3685.64990234375,2296773,3466.84912109375
"1056",3690,3712.35009765625,3656.10009765625,3696.39990234375,2291660,3476.96142578125
"1057",3683,3739,3648.35009765625,3691.10009765625,4483476,3471.9755859375
"1058",3707,3709.85009765625,3655.55004882812,3661.94995117188,1621672,3444.55590820312
"1059",3610,3610,3522.5,3528.05004882812,3820792,3318.60546875
"1060",3550,3563.55004882812,3439.14990234375,3471.89990234375,3170014,3265.78857421875
"1061",3500,3569.14990234375,3480,3556.80004882812,2640370,3345.64892578125
"1062",3580,3644,3567.39990234375,3628.64990234375,2280996,3413.2333984375
"1063",3581.10009765625,3617,3571.5,3612.55004882812,1581465,3398.08911132812
"1064",3558,3584,3533.10009765625,3548.19995117188,1960694,3337.55883789062
"1065",3575.14990234375,3587.89990234375,3518.14990234375,3546.30004882812,1943469,3335.77221679688
"1066",3546,3568.44995117188,3506.30004882812,3561.19995117188,1727648,3349.787109375
"1067",3588,3604.39990234375,3538.05004882812,3584.30004882812,1703660,3371.51586914062
"1068",3597,3623.25,3536.85009765625,3546.69995117188,2051115,3336.1484375
"1069",3519.89990234375,3547.94995117188,3492.75,3542.39990234375,1324161,3332.10327148438
"1070",3538.5,3545.44995117188,3465.30004882812,3479.75,2305825,3273.1728515625
"1071",3512.10009765625,3533,3485.35009765625,3513.39990234375,1612262,3304.82495117188
"1072",3459,3474.5,3424.5,3432.60009765625,2010812,3228.82153320312
"1073",3398,3456,3346.85009765625,3445.10009765625,2481830,3240.57983398438
"1074",3434,3464.80004882812,3422,3438.75,1622685,3234.60668945312
"1075",3435,3448.44995117188,3382.14990234375,3412,1841769,3209.44458007812
"1076",3378,3449.69995117188,3350.10009765625,3408.64990234375,2807195,3206.29370117188
"1077",3435,3439.89990234375,3382.14990234375,3414.89990234375,2187823,3212.17236328125
"1078",3415,3430,3366.60009765625,3376.80004882812,1195813,3176.33374023438
"1079",3370,3467,3350.39990234375,3451.60009765625,1754076,3246.69409179688
"1080",3465,3495,3443.05004882812,3448.80004882812,1866781,3244.06005859375
"1081",3397,3405,3230,3261.94995117188,4642963,3068.302734375
"1082",3310,3313.89990234375,3270.05004882812,3293,3065125,3097.50927734375
"1083",3304.80004882812,3338.89990234375,3267,3321.75,2293690,3124.552734375
"1084",3315.14990234375,3324.85009765625,3275.60009765625,3288,1711510,3092.80590820312
"1085",3292.85009765625,3292.85009765625,3154.05004882812,3167.64990234375,3548046,2999.67114257812
"1086",3191,3241.5,3180.55004882812,3226.94995117188,2813186,3055.82641601562
