"","BAJAJFINSV.NS.Open","BAJAJFINSV.NS.High","BAJAJFINSV.NS.Low","BAJAJFINSV.NS.Close","BAJAJFINSV.NS.Volume","BAJAJFINSV.NS.Adjusted"
"658",639,645.5,630,635.554992675781,3942650,634.437316894531
"659",625,642.294982910156,620.099975585938,627.719970703125,5443800,626.616088867188
"660",632.400024414062,634.924987792969,621.200012207031,626.364990234375,4985730,625.263427734375
"661",629.900024414062,633,621.205017089844,623.424987792969,3917540,622.328674316406
"662",620.880004882812,622,598.159973144531,602.679992675781,9297500,601.620178222656
"663",607.900024414062,619.200012207031,604.284973144531,612.924987792969,5316080,611.847045898438
"664",612.85498046875,617.460021972656,608,612.840026855469,4654850,611.762329101562
"665",615.799987792969,619.400024414062,609.099975585938,611.215026855469,4161420,610.14013671875
"666",613,615.900024414062,602.744995117188,611.554992675781,4929870,610.4794921875
"667",614.159973144531,623.994995117188,610.114990234375,614.594970703125,4032700,613.51416015625
"668",611.890014648438,612.364990234375,599.010009765625,600.700012207031,5192360,599.643615722656
"669",604.005004882812,606,586.244995117188,588.844970703125,8563830,587.809448242188
"670",589.599975585938,590.989990234375,563.099975585938,571.224975585938,4921220,570.220397949219
"671",571.224975585938,575.599975585938,554.5,568.22998046875,6452290,567.230712890625
"672",571.5,575.700012207031,555.5,564.664978027344,4600880,563.671997070312
"673",558,560,540,542.570007324219,4987220,541.615783691406
"674",550,590.614990234375,543.015014648438,580.330017089844,9783460,579.309448242188
"675",586.164978027344,604,582,598.594970703125,6722010,597.542297363281
"676",603.174987792969,604.950012207031,583.255004882812,587.669982910156,6344350,586.636535644531
"677",588.5,592.900024414062,582,585.234985351562,3755980,584.205749511719
"678",590.700012207031,610.47998046875,589.505004882812,605.359985351562,6807520,604.29541015625
"679",609,616.950012207031,585.780029296875,588.114990234375,7379100,587.080688476562
"680",595.700012207031,601.799987792969,589,599.539978027344,6060920,598.485595703125
"681",592,593.799987792969,582,590.525024414062,5812230,589.486511230469
"682",595,603.320007324219,585.224975585938,587.195007324219,5889720,586.162353515625
"683",588.5,601.400024414062,587,591.52001953125,6593340,590.479736328125
"684",596.75,600,589.099975585938,591.275024414062,4014350,590.235168457031
"685",590,591.450012207031,582.5,586.765014648438,3656370,585.733093261719
"686",587,614.5,585.505004882812,610.005004882812,10295350,608.932250976562
"687",612.5,616.799987792969,588.010009765625,589.905029296875,7819790,588.86767578125
"688",593.969970703125,598,586.599975585938,595.22998046875,4762450,594.183227539062
"689",600,603.794982910156,592.510009765625,598.109985351562,3796850,597.058166503906
"690",597.200012207031,602.5,591.125,595.184997558594,3111220,594.138305664062
"691",596.75,601,573.510009765625,590.414978027344,6055610,589.376708984375
"692",584.799987792969,608,584.594970703125,587.340026855469,12299030,586.30712890625
"693",593.484985351562,596.200012207031,582.385009765625,583.155029296875,6468960,582.129455566406
"694",587.265014648438,587.265014648438,564.5,570.094970703125,7831170,569.092407226562
"695",570,580.650024414062,563.200012207031,566.724975585938,15507570,565.728393554688
"696",567.799987792969,574.299987792969,560.5,564.234985351562,6587900,563.24267578125
"697",564,568.799987792969,560.719970703125,562.39501953125,9808110,561.406005859375
"698",565,568,551.10498046875,557.349975585938,5263380,556.369873046875
"699",560.140014648438,572.5,556,570.14501953125,4913990,569.142333984375
"700",575.200012207031,581,569.669982910156,574.359985351562,5755360,573.349914550781
"701",574.359985351562,583.900024414062,571.594970703125,581.184997558594,5909610,580.162902832031
"702",585.5,608.059997558594,584.525024414062,605.515014648438,8486730,604.4501953125
"703",602.5,635,602.5,628.64501953125,15593390,627.539489746094
"704",635,643.900024414062,625.75,628.335021972656,9681560,627.22998046875
"705",645,673.375,631.10498046875,668.765014648438,21704380,667.588989257812
"706",669,697.775024414062,658.614990234375,694.47998046875,25424690,693.258666992188
"707",694.39501953125,706,685.065002441406,702.619995117188,12809160,701.384399414062
"708",694,730,693.590026855469,726.109985351562,16545740,724.8330078125
"709",735,744.400024414062,725,733.554992675781,3164850,732.264953613281
"710",736.099975585938,740.760009765625,725.099975585938,736.534973144531,11725440,735.239685058594
"711",737.200012207031,784.5,732.039978027344,778.994995117188,14756370,777.625061035156
"712",778.994995117188,819.989990234375,775,782.340026855469,33870400,780.964294433594
"713",784.299987792969,858.864990234375,784.299987792969,854.260009765625,41104120,852.757629394531
"714",871,898.265014648438,862.099975585938,877.434997558594,36075870,875.891967773438
"715",881.989990234375,890.799987792969,869.510009765625,885.969970703125,17898620,884.411926269531
"716",894,900.900024414062,864.275024414062,871.775024414062,19861530,870.241882324219
"717",874,884.200012207031,867.099975585938,880.669982910156,12622340,879.121337890625
"718",884.494995117188,893.445007324219,868,875.880004882812,14193500,874.339721679688
"719",880,882.885009765625,871.265014648438,874.655029296875,6942830,873.116882324219
"720",875,887.950012207031,866.164978027344,880.219970703125,8849690,878.671997070312
"721",883.099975585938,919.119995117188,881.109985351562,911.405029296875,14370480,909.80224609375
"722",915.900024414062,923.450012207031,897,905.244995117188,10624430,903.653076171875
"723",906.400024414062,912.900024414062,895.559997558594,905.195007324219,7074050,903.603149414062
"724",905.599975585938,908,890.099975585938,896.940002441406,5831470,895.362670898438
"725",901.380004882812,907.5,895.099975585938,901.065002441406,4518180,899.480407714844
"726",901.065002441406,907.400024414062,893.900024414062,902.885009765625,4667260,901.297180175781
"727",906.700012207031,913.900024414062,895.099975585938,899.505004882812,5514560,897.923095703125
"728",906.679992675781,906.679992675781,889.515014648438,893.349975585938,4448840,891.778930664062
"729",892.5,933.890014648438,887,929.695007324219,11245270,928.06005859375
"730",936.960021972656,945,921.200012207031,925.77001953125,7611700,924.141967773438
"731",925.77001953125,939.989990234375,920.799987792969,929.409973144531,5507380,927.775512695312
"732",924.989990234375,931.5,912.5,921.559997558594,4803330,919.939331054688
"733",918.900024414062,924.5,856.965026855469,884.674987792969,7132850,883.119201660156
"734",885,896.380004882812,862.119995117188,893.885009765625,7832960,892.313049316406
"735",890,914,888,901.325012207031,5754540,899.739929199219
"736",908.359985351562,912.39501953125,896.409973144531,899.255004882812,4983970,897.673583984375
"737",906.465026855469,911.5,896.5,899.505004882812,3449940,897.923095703125
"738",904.010009765625,905.609985351562,889.744995117188,897.60498046875,4066010,896.026489257812
"739",900,902.094970703125,892.099975585938,896.169982910156,4910740,894.593994140625
"740",894.900024414062,903,884,890.635009765625,4760500,889.068786621094
"741",893,895.869995117188,884,887.044982910156,2881010,885.485046386719
"742",894,906.5,884.174987792969,889.875,6133060,888.31005859375
"743",890.005004882812,892,873.695007324219,882.085021972656,4862140,880.533752441406
"744",890,890,863.599975585938,878.635009765625,5991930,877.089904785156
"745",882,906.900024414062,881.200012207031,898.799987792969,6016480,897.219421386719
"746",903.599975585938,926.5,894.799987792969,917.159973144531,8242610,915.547058105469
"747",920.099975585938,926.200012207031,895.5,898.609985351562,5424440,897.029724121094
"748",900.400024414062,906.989990234375,892.25,895.900024414062,5770450,894.324462890625
"749",900.47998046875,903,871.015014648438,879.364990234375,5140780,877.818542480469
"750",881.400024414062,892.994995117188,867.5,874.734985351562,5684370,873.196716308594
"751",875.47998046875,882.619995117188,861,863.609985351562,5196510,862.091247558594
"752",863.609985351562,863.609985351562,827.369995117188,835.460021972656,6344360,833.990783691406
"753",840,897.799987792969,840,892.414978027344,13797180,890.845520019531
"754",893.799987792969,902.5,883.799987792969,893.825012207031,7864960,892.253112792969
"755",899.5,938.885009765625,895.049987792969,905.280029296875,16453770,903.68798828125
"756",907,921.349975585938,896.52001953125,907.099975585938,8398220,905.504821777344
"757",914.400024414062,934.489990234375,908,919.890014648438,7811220,918.272277832031
"758",916.5,928.494995117188,904.205017089844,912.609985351562,6166310,911.005065917969
"759",902,921.525024414062,881.760009765625,895.530029296875,8447360,893.955139160156
"760",904.195007324219,910.934997558594,867.554992675781,872.275024414062,7273520,870.741027832031
"761",875,983.890014648438,863.799987792969,972.179992675781,15653650,970.470336914062
"762",982.77001953125,999,931.5,947.630004882812,13943900,945.963562011719
"763",956.159973144531,963.929992675781,943.534973144531,953.60498046875,6235450,951.927917480469
"764",951,976,947.049987792969,970.054992675781,6047270,968.349060058594
"765",978,994,955.599975585938,972.219970703125,9225610,970.51025390625
"766",975,1011,973.804992675781,1002.10498046875,9858550,1000.34265136719
"767",1006.70001220703,1006.79998779297,988.200012207031,994.164978027344,5126070,992.416625976562
"768",990.099975585938,1035.4599609375,990.099975585938,1022.79498291016,14306670,1020.99633789062
"769",1010.5,1041.7900390625,1010.5,1021.66497802734,7155380,1019.86822509766
"770",1025,1033.11499023438,1016.79998779297,1027.88000488281,3802850,1026.07238769531
"771",1033.02001953125,1057.90002441406,1028,1053.77001953125,5364060,1051.9169921875
"772",1050,1053.19995117188,1036.09997558594,1046.06005859375,3586040,1044.22045898438
"773",1042,1049.88000488281,1011.21997070312,1018.56500244141,5822590,1016.77374267578
"774",1031,1031,1013.5,1019.89501953125,4347410,1018.10144042969
"775",1015,1042.76501464844,1014,1025.04504394531,6233430,1023.24243164062
"776",1023,1024.92004394531,996.015014648438,1000.05999755859,4269080,998.30126953125
"777",1005.09997558594,1019.5,992.914978027344,1000.86499023438,3426100,999.104858398438
"778",1003,1025,1001.50500488281,1019.96002197266,2699760,1018.16632080078
"779",1034,1037.79504394531,1013.15997314453,1026.44494628906,3548020,1024.63989257812
"780",995,1011.46997070312,960,964.859985351562,8465050,963.163208007812
"781",979.900024414062,984.859985351562,961.369995117188,977.405029296875,3224370,975.686157226562
"782",985,996.5,977.909973144531,987.700012207031,2970010,985.963012695312
"783",992.640014648438,1044.49499511719,989.039978027344,1039.56005859375,5041220,1037.73193359375
"784",1015,1028,1007.77502441406,1012.99499511719,4121170,1011.21356201172
"785",1008,1016.09997558594,990.005004882812,995.809997558594,3551260,994.058715820312
"786",997,1004.56500244141,980.530029296875,983.909973144531,2640070,982.1796875
"787",1000,1011.99499511719,986.02001953125,996.914978027344,3062110,995.161865234375
"788",1002.5,1009.46997070312,993.059997558594,999.14501953125,2446320,997.388000488281
"789",1008.15002441406,1021.60998535156,984,993.409973144531,4543480,991.662902832031
"790",996.900024414062,996.900024414062,954.400024414062,968.905029296875,5459130,967.201110839844
"791",972.5,978.565002441406,958.5,961.330017089844,3705870,959.639465332031
"792",963,966.184997558594,948.005004882812,952.510009765625,2934490,950.8349609375
"793",960,973.5,937.200012207031,943.015014648438,4011350,941.356628417969
"794",935,948.984985351562,921.159973144531,944.065002441406,4881260,942.40478515625
"795",945,949.494995117188,931.205017089844,940.585021972656,2930290,938.930908203125
"796",942.400024414062,950.659973144531,938.22998046875,940.52001953125,2964830,938.865966796875
"797",937,937.864990234375,917.924987792969,920.205017089844,3354390,918.586791992188
"798",922.5,925,896.005004882812,905.755004882812,3820080,904.162170410156
"799",914,950.700012207031,914,946.744995117188,6786360,945.080139160156
"800",954.700012207031,964.5,944.005004882812,950.234985351562,3565110,948.56396484375
"801",951.234985351562,971.559997558594,945,966.859985351562,4241400,965.15966796875
"802",973,982.599975585938,966.75,978.950012207031,3100650,977.228454589844
"803",976,976.390014648438,915,948.164978027344,6121660,946.497497558594
"804",955.099975585938,962.5,947.505004882812,951.950012207031,3441250,950.275939941406
"805",951.950012207031,965.840026855469,946.635009765625,953.960021972656,3000030,952.282348632812
"806",959,973.515014648438,957.505004882812,965.47998046875,3536340,963.782043457031
"807",961.099975585938,971.5,956.099975585938,962.905029296875,3286990,961.211608886719
"808",941.994995117188,945.97998046875,903.585021972656,916.315002441406,5668360,914.703552246094
"809",920,984.75,919.005004882812,980.669982910156,8309150,978.945434570312
"810",975.169982910156,983.400024414062,959.700012207031,973.969970703125,5875040,972.257202148438
"811",976.5,988,976.5,982.474975585938,4001320,980.747192382812
"812",950.549987792969,965.400024414062,939.260009765625,946.989990234375,6974350,945.324645996094
"813",960,994.549987792969,960,981.940002441406,7987320,980.213134765625
"814",970,991.190002441406,961,985.385009765625,5822100,983.652099609375
"815",974,1014.23999023438,974,991.664978027344,6280250,989.921020507812
"816",999.200012207031,1012.5,990.219970703125,1000.17498779297,4195960,998.416137695312
"817",1000,1013.29998779297,996.469970703125,1009.13500976562,3428470,1007.3603515625
"818",1020,1061.59497070312,1015.11499023438,1048.93005371094,11138810,1047.08544921875
"819",1054,1130,1052,1117.65502929688,16964980,1115.689453125
"820",1100,1122.5,1086.86999511719,1104.1650390625,8353550,1102.22326660156
"821",1090.09997558594,1111.0849609375,1081.4150390625,1104.17004394531,3969310,1102.22827148438
"822",1120,1121.88500976562,1087.19995117188,1098.64501953125,5221010,1096.712890625
"823",1111.09997558594,1119.46496582031,1091.52001953125,1111.44494628906,3077500,1109.49035644531
"824",1110,1119.41003417969,1099,1102.79504394531,2288400,1100.85559082031
"825",1105,1139.2900390625,1100.98999023438,1131.84497070312,3434430,1129.8544921875
"826",1139,1154.90002441406,1128,1133.19995117188,4320370,1131.20703125
"827",1119.40002441406,1131.06494140625,1113.9150390625,1119.30505371094,1986640,1117.33666992188
"828",1119,1132.5,1105.23999023438,1108.79504394531,2269530,1106.84497070312
"829",1111.09997558594,1116.375,1086.80004882812,1097.15002441406,3136030,1095.220703125
"830",1097,1137.5,1094.26501464844,1124.93505859375,3180210,1122.95678710938
"831",1134.56494140625,1158.90002441406,1129.01000976562,1139.68005371094,4039590,1137.67578125
"832",1139,1143.40002441406,1117.00500488281,1121.51501464844,2275670,1119.54260253906
"833",1126,1129.99499511719,1113.06994628906,1122.7900390625,1778970,1120.81555175781
"834",1129.67004394531,1141.5,1121.30004882812,1126.51501464844,2775210,1124.53393554688
"835",1126.54504394531,1136.5,1109.5,1116.68005371094,2142290,1114.71618652344
"836",1124.5,1140.5,1120.13000488281,1137.5849609375,3941510,1135.58435058594
"837",1140,1198,1138.51501464844,1190.64001464844,10152650,1188.54614257812
"838",1191,1196.81494140625,1173.20495605469,1188.88000488281,4079730,1186.78930664062
"839",1192.5,1202.49499511719,1168,1171.31994628906,2633150,1169.26000976562
"840",1171.31994628906,1185.50500488281,1161.80004882812,1180.63000488281,2411520,1178.55358886719
"841",1183,1194.76000976562,1162.70495605469,1182.98999023438,3024210,1180.90954589844
"842",1170.90002441406,1186,1170.15502929688,1182.35998535156,1834210,1180.28063964844
"843",1189.90002441406,1192.39001464844,1178.05505371094,1181.98498535156,1838160,1179.90625
"844",1185.5,1219,1178.5,1215.56494140625,4107690,1213.42724609375
"845",1188,1200.88000488281,1168.46496582031,1182.85498046875,5147270,1180.77490234375
"846",1190,1190,1167,1173.31005859375,2896090,1171.24670410156
"847",1174,1183.80004882812,1143.05004882812,1155.88500976562,3082860,1153.85217285156
"848",1155.09997558594,1220.80004882812,1150.03503417969,1199.31005859375,6299980,1197.20092773438
"849",1200,1208,1185.2900390625,1190.75,3529940,1188.65600585938
"850",1185.09997558594,1201.5,1167.1650390625,1192.61499023438,2887850,1190.51770019531
"851",1194.90002441406,1208.48999023438,1176.5,1179.86999511719,3148410,1177.79516601562
"852",1181,1198.5,1177.5,1185.61499023438,2475390,1183.53002929688
"853",1175,1193.71997070312,1173.99499511719,1181.85498046875,2201700,1179.77661132812
"854",1186,1210,1172.0849609375,1199.93505859375,4895670,1197.82495117188
"855",1180,1219.97497558594,1177.68505859375,1215.64001464844,2948530,1213.50219726562
"856",1219.90002441406,1226.59997558594,1208.09997558594,1213.1650390625,2749230,1211.03173828125
"857",1222.5,1240,1208,1228.22497558594,3785550,1226.06506347656
"858",1228.22497558594,1239.59997558594,1216.5,1233.32495117188,2785730,1231.15600585938
"859",1235.5,1252,1232.05004882812,1248.66003417969,2187170,1246.46411132812
"860",1250,1251.9599609375,1232,1237.7900390625,1655170,1235.61328125
"861",1238.90002441406,1249,1227.10498046875,1229.98999023438,1571780,1227.82702636719
"862",1234.59997558594,1236.95495605469,1206.5,1210.90502929688,2315460,1208.77551269531
"863",1219.80004882812,1219.80004882812,1180.09997558594,1181.64501953125,3215210,1179.56689453125
"864",1196.90002441406,1196.90002441406,1165.09997558594,1175.04504394531,3554370,1172.97863769531
"865",1179.90002441406,1194.19995117188,1179.90002441406,1192.31005859375,1558690,1190.21325683594
"866",1189,1228.23498535156,1187.13000488281,1209.07995605469,3205220,1206.95385742188
"867",1200,1239.90002441406,1200,1237.4150390625,4048000,1235.23889160156
"868",1232,1245,1224,1233.39001464844,2066300,1231.51953125
"869",1235.09997558594,1291.19995117188,1234.5,1285.47497558594,7919220,1283.525390625
"870",1288.89501953125,1294.5400390625,1273.89501953125,1290.89001464844,4091580,1288.93225097656
"871",1290.23999023438,1299.88000488281,1280.5,1290.93994140625,2741810,1288.98217773438
"872",1286.25,1303.30004882812,1285.15002441406,1299.11999511719,2401510,1297.14978027344
"873",1297.59997558594,1311,1292.19995117188,1295.89501953125,1779910,1293.9296875
"874",1295.89501953125,1302.5,1272.57495117188,1274.56994628906,2527820,1272.63696289062
"875",1268,1282,1264.31994628906,1272.10998535156,1881970,1270.18078613281
"876",1272.5,1277.09997558594,1253.65502929688,1259.71496582031,1451370,1257.80444335938
"877",1231.01000976562,1310,1230.00500488281,1306.4599609375,5248770,1304.47863769531
"878",1304.40002441406,1324.39501953125,1294.50500488281,1320.11999511719,2898700,1318.11804199219
"879",1319.90002441406,1357.54504394531,1315.48999023438,1352.50500488281,4211700,1350.45385742188
"880",1353.11499023438,1384.49499511719,1350.31494140625,1380.78503417969,4134150,1378.69104003906
"881",1384.78503417969,1400.09997558594,1375.5,1397.05505371094,3194930,1394.93640136719
"882",1396,1492.5,1394.01000976562,1459.90502929688,7105140,1457.69104003906
"883",1460.5,1461.38500976562,1416.09997558594,1422.21997070312,3545430,1420.06311035156
"884",1437.5,1439.99499511719,1408.25500488281,1412.51501464844,2647090,1410.37280273438
"885",1425,1431.8349609375,1416,1429.5,2024300,1427.33203125
"886",1428.99499511719,1448.5,1415.60998535156,1418.71997070312,2831940,1416.56848144531
"887",1420.78002929688,1424.89001464844,1396.16003417969,1399.48999023438,2915270,1397.36755371094
"888",1407,1410.86999511719,1397.5,1400.56494140625,1374730,1398.44091796875
"889",1400.76000976562,1446,1400.76000976562,1424.2900390625,3188650,1422.13000488281
"890",1427,1433.375,1400.40002441406,1403.65002441406,2063630,1401.521484375
"891",1409.90002441406,1423.34497070312,1385.27502441406,1420.61999511719,2118500,1418.46557617188
"892",1421,1438,1413,1434.06994628906,1609340,1431.89514160156
"893",1434,1443.08996582031,1426.5,1431.75,1538430,1429.57873535156
"894",1431.64001464844,1460.69995117188,1430.90002441406,1454.93005371094,2432620,1452.72351074219
"895",1452.5,1480,1436.00500488281,1473.72497558594,2420690,1471.48999023438
"896",1473.72497558594,1523.80004882812,1473.67004394531,1500.63500976562,3917340,1498.35925292969
"897",1485.63500976562,1514.90002441406,1480.00500488281,1497.85498046875,2750520,1495.58337402344
"898",1514.80004882812,1542,1506.5,1527.18994140625,3266880,1524.87390136719
"899",1536.75500488281,1658.47998046875,1526,1646.17004394531,12743930,1643.67346191406
"900",1654.5,1679.90002441406,1585,1590.43994140625,9745980,1588.02807617188
"901",1600.05004882812,1612.42004394531,1567.82995605469,1595.88000488281,6068820,1593.45983886719
"902",1608,1625.19494628906,1578.00500488281,1619.56005859375,4414750,1617.10388183594
"903",1647.5,1659.5,1626,1656.0400390625,3360380,1653.52856445312
"904",1650,1720,1642.82495117188,1714.875,6521270,1712.27429199219
"905",1716.64501953125,1726.34997558594,1674.01501464844,1678.63000488281,4618430,1676.08422851562
"906",1686.5,1690,1661,1670.32495117188,2768790,1667.79174804688
"907",1677.68005371094,1685.98498535156,1656,1673.43505859375,2485550,1670.89721679688
"908",1683.5,1696.89501953125,1667.5,1674.69995117188,1769580,1672.16015625
"909",1674.90002441406,1694.46997070312,1663.09497070312,1678.11999511719,1881930,1675.57507324219
"910",1676,1688.89501953125,1652.90002441406,1656.07495117188,1909320,1653.5634765625
"911",1659.40002441406,1682.69494628906,1648.40502929688,1675.05004882812,1808160,1672.509765625
"912",1674,1699.40002441406,1658,1693.81994628906,2166140,1691.25122070312
"913",1700,1704,1679.57995605469,1683.125,1592270,1680.57238769531
"914",1685.125,1698.19995117188,1680.19995117188,1682.89001464844,1231990,1680.337890625
"915",1689,1695.0400390625,1662.5,1673.30004882812,1542090,1670.76232910156
"916",1684,1749.90002441406,1675.00500488281,1684.02001953125,6549510,1681.46618652344
"917",1677.50500488281,1733.40002441406,1670.01000976562,1701.89501953125,3252040,1699.31396484375
"918",1710,1765.5,1681.40502929688,1758.72497558594,3846940,1756.05773925781
"919",1758.90502929688,1778,1750.5,1761.47497558594,2569820,1758.80358886719
"920",1778.75,1875,1768.20495605469,1850.38500976562,7125510,1847.57885742188
"921",1859.99499511719,1881.30004882812,1831.73999023438,1852.59997558594,3731750,1849.79040527344
"922",1857,1874.76000976562,1793.00500488281,1803.10998535156,4071680,1800.37536621094
"923",1818.5,1818.59997558594,1743.01000976562,1755.03503417969,3220580,1752.37341308594
"924",1749.88000488281,1764.7900390625,1730.78002929688,1743.375,3097120,1740.73107910156
"925",1750,1785.99499511719,1741.21997070312,1778.67504882812,3430000,1775.9775390625
"926",1773.60498046875,1773.60498046875,1705,1717.78002929688,4326770,1715.17492675781
"927",1735.99499511719,1793.59997558594,1730.09997558594,1780.61999511719,4013250,1777.91955566406
"928",1775.40002441406,1795,1752.5,1784.75,2681630,1782.04345703125
"929",1797.40002441406,1814.55505371094,1755.79504394531,1761.66003417969,3004210,1758.98840332031
"930",1780,1788,1742.5,1747.02502441406,2241000,1744.37561035156
"931",1762,1774.05004882812,1746,1754.94494628906,1522380,1752.28344726562
"932",1766.56494140625,1804.5,1760.69995117188,1771.39501953125,2340900,1768.70861816406
"933",1771.39501953125,1847.5,1763.09997558594,1822.26501464844,4545920,1819.50146484375
"934",1835.5,1857.48999023438,1814.85998535156,1818.82495117188,3183880,1816.06665039062
"935",1835,1854,1821.51000976562,1848.89001464844,1968050,1846.08605957031
"936",1885,1910,1855.28002929688,1867.79504394531,2939480,1864.96240234375
"937",1900,1932.5,1860.05004882812,1907.65502929688,3878460,1904.76208496094
"938",1906.30004882812,1906.30004882812,1840.42504882812,1860.31994628906,2247980,1857.49877929688
"939",1878.80004882812,1878.93005371094,1834.67004394531,1857.9599609375,1925330,1855.14233398438
"940",1860,1925.05505371094,1855,1865.81494140625,5053300,1862.9853515625
"941",1870,1894.69995117188,1800,1808.71496582031,3018040,1805.97192382812
"942",1820,1845,1797.50500488281,1835.3349609375,2967490,1832.55151367188
"943",1859.90002441406,1859.90002441406,1777,1801.19995117188,3253010,1798.46838378906
"944",1801.19995117188,1837.20495605469,1780.19995117188,1798.77001953125,3425500,1796.04211425781
"945",1798.77001953125,1817.40002441406,1713.95495605469,1782.11499023438,3205360,1779.41223144531
"946",1790,1798,1717.09997558594,1756.56994628906,3849290,1753.90600585938
"947",1765,1789.48999023438,1739.25500488281,1754.26000976562,2719290,1751.59948730469
"948",1757.96997070312,1775.47497558594,1744.91003417969,1750.94494628906,1838020,1748.28942871094
"949",1765,1775,1750,1759.40002441406,315060,1756.73181152344
"950",1765.08996582031,1839.29504394531,1751.5,1831.97497558594,3161990,1829.19665527344
"951",1832,1847.5,1808,1817.25,1980870,1814.49401855469
"952",1814.25,1837.5,1800.25,1832.61499023438,1784330,1829.83569335938
"953",1825,1835,1781,1787.13500976562,2155580,1784.42468261719
"954",1813.5,1834.90002441406,1792.50500488281,1827.38000488281,2078020,1824.60876464844
"955",1827.5,1834.5,1800,1813.05004882812,1704610,1810.30053710938
"956",1823,1851.09997558594,1811.875,1820.97497558594,2189550,1818.21337890625
"957",1818.5,1842,1811.18994140625,1825.5400390625,1461000,1822.771484375
"958",1825.59997558594,1847.19995117188,1781.11999511719,1792.125,2745560,1789.4072265625
"959",1814,1814,1683.00500488281,1707.375,3707000,1704.78564453125
"960",1688,1743.78503417969,1675.72497558594,1736.81005859375,2513150,1734.17602539062
"961",1743.19995117188,1764.69995117188,1714.0400390625,1740.86999511719,2740240,1738.22985839844
"962",1734.90002441406,1752.19995117188,1722.52502441406,1736.88500976562,1616200,1734.2509765625
"963",1720,1723.71997070312,1661,1668.25500488281,3424860,1665.72497558594
"964",1667,1709.80004882812,1627.36499023438,1689.0400390625,3042180,1686.47863769531
"965",1688,1750,1688,1723.73498535156,4586420,1721.12084960938
"966",1744.40002441406,1754.67004394531,1720.09997558594,1738.29504394531,2383490,1735.65893554688
"967",1740,1789,1727.34497070312,1775.81494140625,2138810,1773.12182617188
"968",1775,1788.97497558594,1745,1748.86999511719,2034590,1746.21765136719
"969",1748.69995117188,1759.89501953125,1685.09997558594,1689.34497070312,2036900,1686.78295898438
"970",1714,1725,1693.17004394531,1710.90002441406,2300780,1708.30529785156
"971",1716.59997558594,1767.42504882812,1716.59997558594,1762.1650390625,2842990,1759.49255371094
"972",1762.53503417969,1777.18994140625,1748.69995117188,1759.66003417969,2103820,1756.99145507812
"973",1758,1776.35498046875,1730.06494140625,1771.10998535156,2333140,1768.42407226562
"974",1775,1783.59497070312,1725,1732.40002441406,2199130,1729.77270507812
"975",1720,1726,1686.5,1712.34997558594,2420260,1709.75305175781
"976",1716.90002441406,1721.49499511719,1662,1666.06994628906,2532210,1663.54333496094
"977",1687,1695,1657.5,1670.3349609375,3253500,1667.8017578125
"978",1665,1685,1613.30004882812,1620.42004394531,3054350,1617.96264648438
"979",1594,1594,1545,1582.61999511719,3371600,1580.21997070312
"980",1615,1615,1567.69995117188,1583.19494628906,3368050,1580.7939453125
"981",1593.09997558594,1618.49499511719,1583,1594.58996582031,2612920,1592.17163085938
"982",1610,1621.95495605469,1602.65002441406,1616.98999023438,1811180,1614.53771972656
"983",1625,1625,1580,1592.05505371094,2087360,1589.640625
"984",1561.03503417969,1613.99499511719,1556.10498046875,1601.31005859375,2351140,1598.88171386719
"985",1617.23498535156,1624.90002441406,1602.1650390625,1610.0849609375,1457220,1607.64318847656
"986",1610.03002929688,1633,1596.59997558594,1624.90502929688,1724280,1622.44079589844
"987",1620,1628.18005371094,1597.44995117188,1616.75500488281,2831460,1614.30310058594
"988",1619.75500488281,1650,1617,1640.61999511719,2300860,1638.13195800781
"989",1640.65002441406,1704,1640.65002441406,1698.13000488281,2710610,1695.5546875
"990",1709.90002441406,1719,1685.2099609375,1713.54504394531,2300430,1710.94641113281
"991",1710,1805,1710,1798.83996582031,6082100,1796.11193847656
"992",1770.09997558594,1808,1770.09997558594,1798.65002441406,3511360,1795.92236328125
"993",1807.5,1814.29504394531,1758,1775.68994140625,3229140,1772.9970703125
"994",1780,1800,1773.06494140625,1779.88000488281,1697970,1777.18078613281
"995",1770,1793.50500488281,1762.10998535156,1779.94995117188,1648180,1777.25061035156
"996",1790,1819,1775,1793.53002929688,2233940,1790.81018066406
"997",1799.77001953125,1827.48999023438,1790,1822.5,2480130,1819.73608398438
"998",1804.40002441406,1833.34497070312,1800,1820.96997070312,1553280,1818.20837402344
"999",1829,1843.5,1822.09997558594,1837.06005859375,1352730,1834.27404785156
"1000",1837.68505859375,1855.875,1810.00500488281,1815.35498046875,2056670,1812.60192871094
"1001",1824,1862.09997558594,1787.53503417969,1807.72998046875,3481740,1804.98852539062
"1002",1807.5,1826.19995117188,1708,1725.89501953125,5444730,1723.27770996094
"1003",1700,1709.5,1622,1633.52001953125,5582910,1631.04272460938
"1004",1638.84997558594,1643.39501953125,1544.40002441406,1570.71496582031,4736430,1568.33288574219
"1005",1555.05004882812,1568.24499511719,1525.03002929688,1552.89501953125,4090640,1550.53991699219
"1006",1538.59997558594,1557.0400390625,1501.19995117188,1535.98498535156,3497270,1533.65563964844
"1007",1560.09997558594,1578.76501464844,1515,1519.875,3509310,1517.57006835938
"1008",1559,1574.09997558594,1532.96997070312,1568.95495605469,3129920,1566.57543945312
"1009",1582.89501953125,1601.49499511719,1550,1590.38500976562,3571870,1587.97314453125
