"","INDHOTEL.NS.Open","INDHOTEL.NS.High","INDHOTEL.NS.Low","INDHOTEL.NS.Close","INDHOTEL.NS.Volume","INDHOTEL.NS.Adjusted"
"36",132.457015991211,132.699432373047,127.996520996094,128.626815795898,927865,125.66960144043
"37",128.626815795898,131.778244018555,127.996520996094,128.529846191406,1155536,125.574867248535
"38",128.966201782227,130.275253295898,126.881401062012,127.463203430176,1259929,124.532745361328
"39",128.28742980957,131.390365600586,127.560173034668,128.820739746094,1875385,125.859069824219
"40",128.966201782227,135.656921386719,128.141967773438,134.202423095703,2390145,131.117004394531
"41",132.747909545898,135.366027832031,130.226760864258,132.990325927734,2079853,129.932800292969
"42",132.650939941406,134.396347045898,131.632781982422,132.844879150391,3212549,129.790679931641
"43",132.069137573242,132.844879150391,129.548004150391,130.372222900391,1258429,127.374870300293
"44",131.293411254883,133.038818359375,129.354064941406,129.838897705078,1041483,126.853828430176
"45",131.826721191406,132.311553955078,127.317756652832,128.723770141602,1575949,125.764320373535
"46",128.772262573242,129.790420532227,124.602676391602,125.523864746094,2255150,122.637992858887
"47",126.638984680176,128.384399414062,123.875427246094,124.699645996094,1451236,121.832725524902
"48",125.475379943848,125.96021270752,123.778457641602,124.796607971191,960404,121.927459716797
"49",124.893577575684,130.420700073242,124.796607971191,126.057182312012,1441225,123.159049987793
"50",126.057182312012,128.481353759766,125.426895141602,126.784439086914,640423,123.869575500488
"51",127.123817443848,132.602462768555,127.123817443848,128.966201782227,2227998,126.001174926758
"52",129.354064941406,130.129806518555,125.232963562012,126.057182312012,828105,123.159049987793
"53",126.929885864258,127.996520996094,123.826942443848,125.523864746094,627287,122.637992858887
"54",123.633003234863,126.638984680176,122.857269287109,125.087509155273,1852356,122.211669921875
"55",126.008697509766,127.754104614258,124.360260009766,124.74813079834,1241448,121.880081176758
"56",124.796607971191,127.41471862793,123.342102050781,125.329933166504,1149869,122.448532104492
"57",122.372436523438,126.929885864258,121.693664550781,123.633003234863,1273907,120.790603637695
"58",124.020874023438,124.069358825684,121.257316589355,121.742149353027,934203,118.943222045898
"59",122.857269287109,125.96021270752,122.66333770752,125.378410339355,857832,122.495872497559
"60",124.31177520752,131.293411254883,122.081535339355,125.475379943848,1188105,122.590614318848
"61",127.22078704834,133.620620727539,126.735954284668,132.311553955078,901194,129.269638061523
"62",131.341888427734,136.238723754883,129.208618164062,134.347869873047,2850469,131.259124755859
"63",135.269058227539,137.402328491211,131.438858032227,132.020660400391,1648206,128.985412597656
"64",134.299377441406,137.208389282227,131.97216796875,132.311553955078,941162,129.269638061523
"65",133.135772705078,133.281234741211,130.081314086914,131.438858032227,1224938,128.4169921875
"66",132.166107177734,135.947830200195,131.875213623047,133.329711914062,921234,130.264373779297
"67",134.638763427734,134.687255859375,130.32373046875,130.954025268555,1608064,127.943305969238
"68",131.826721191406,131.923690795898,129.693450927734,130.420700073242,3284264,127.422241210938
"69",130.905532836914,132.650939941406,128.529846191406,129.06315612793,1041554,126.095916748047
"70",130.129806518555,135.559951782227,130.129806518555,134.05696105957,2381316,130.974899291992
"71",134.105453491211,138.420486450195,134.105453491211,135.802368164062,1391666,132.68017578125
"72",136.820526123047,146.420272827148,134.88117980957,142.73551940918,6985724,139.45393371582
"73",143.802154541016,150.58984375,143.511260986328,147.923263549805,10487060,144.522430419922
"74",147.923263549805,149.474731445312,143.608215332031,144.771820068359,1997399,141.443435668945
"75",145.353622436523,146.323303222656,141.377975463867,142.444610595703,1278202,139.169723510742
"76",143.220352172852,146.90510559082,141.668884277344,145.062728881836,1578063,141.727630615234
"77",145.450592041016,151.268615722656,143.850631713867,145.20817565918,2247797,141.869750976562
"78",144.771820068359,144.771820068359,139.050765991211,141.668884277344,1373405,138.411819458008
"79",141.5234375,147.389938354492,140.602249145508,142.34765625,2022739,139.074996948242
"80",142.687026977539,143.026412963867,138.178070068359,138.565933227539,569882,135.380233764648
"81",139.535598754883,144.286987304688,137.741714477539,143.462768554688,704736,140.164443969727
"82",144.917282104492,145.741500854492,140.699203491211,143.074905395508,914522,139.785522460938
"83",142.056747436523,143.365798950195,139.632568359375,140.020446777344,427359,136.801300048828
"84",140.117401123047,142.34765625,136.238723754883,137.014465332031,698112,133.864410400391
"85",137.693237304688,144.190017700195,136.578109741211,140.990112304688,1570606,137.748657226562
"86",142.056747436523,143.365798950195,139.196212768555,139.778015136719,532762,136.564422607422
"87",139.778015136719,141.426467895508,137.693237304688,138.178070068359,1503405,135.001266479492
"88",138.226547241211,139.390151977539,134.541793823242,135.414505004883,1219423,132.301239013672
"89",136.287200927734,137.256881713867,133.23274230957,135.269058227539,876370,132.159149169922
"90",135.947830200195,137.402328491211,130.905532836914,131.729751586914,491248,128.701202392578
"91",132.747909545898,135.753890991211,129.93586730957,131.438858032227,345289,128.4169921875
"92",132.650939941406,132.650939941406,129.93586730957,132.166107177734,295112,129.127517700195
"93",132.747909545898,136.529632568359,132.263076782227,135.075119018555,878960,131.969665527344
"94",134.541793823242,135.753890991211,130.614639282227,133.717575073242,1035819,130.643295288086
"95",131.875213623047,136.723556518555,131.681274414062,135.511474609375,899007,132.395965576172
"96",136.529632568359,136.529632568359,132.505493164062,135.559951782227,269192,132.443328857422
"97",133.814544677734,135.753890991211,131.875213623047,132.505493164062,219530,129.459121704102
"98",132.166107177734,133.717575073242,130.614639282227,132.505493164062,166832,129.459121704102
"99",132.844879150391,135.462982177734,131.099472045898,132.505493164062,329997,129.459121704102
"100",135.269058227539,142.056747436523,135.269058227539,138.468963623047,2801335,135.28547668457
"101",139.147735595703,144.286987304688,138.662902832031,141.862808227539,2193116,138.601303100586
"102",141.571914672852,143.462768554688,138.759872436523,139.584091186523,1033410,136.374954223633
"103",140.117401123047,140.747695922852,137.111434936523,137.644744873047,1341231,134.480194091797
"104",137.547775268555,138.517456054688,134.444839477539,135.366027832031,417125,132.253890991211
"105",136.044784545898,137.887161254883,131.390365600586,132.214584350586,526183,129.174880981445
"106",132.553970336914,132.893356323242,127.02685546875,129.160125732422,1068369,126.190650939941
"107",130.081314086914,131.438858032227,127.560173034668,129.93586730957,1685949,126.94856262207
"108",131.293411254883,134.687255859375,130.808563232422,133.863037109375,595218,130.785446166992
"109",134.784225463867,138.081100463867,133.038818359375,136.965972900391,1104062,133.817047119141
"110",136.481140136719,139.584091186523,133.620620727539,134.299377441406,664253,131.21174621582
"111",134.250900268555,135.414505004883,133.329711914062,133.959991455078,809074,130.880157470703
"112",133.863037109375,136.578109741211,131.438858032227,131.826721191406,1190349,128.795959472656
"113",131.390365600586,132.505493164062,130.663116455078,131.244918823242,514599,128.227523803711
"114",131.632781982422,132.747909545898,127.22078704834,128.384399414062,2209329,125.432769775391
"115",128.045013427734,131.390365600586,126.978370666504,130.711608886719,595448,127.70645904541
"116",130.372222900391,130.372222900391,128.432876586914,129.354064941406,320615,126.380126953125
"117",129.644958496094,132.990325927734,129.014678955078,129.354064941406,674481,126.380126953125
"118",129.93586730957,130.954025268555,127.22078704834,129.451034545898,1426285,126.474868774414
"119",127.996520996094,133.523651123047,127.996520996094,131.58430480957,624464,128.55908203125
"120",132.069137573242,132.166107177734,127.996520996094,128.67529296875,1218232,125.71696472168
"121",128.966201782227,129.354064941406,127.317756652832,129.014678955078,366190,126.048545837402
"122",129.596481323242,129.596481323242,124.263290405273,127.075340270996,680026,124.153800964355
"123",126.929885864258,126.929885864258,123.681488037109,124.214805603027,1033728,121.359024047852
"124",124.360260009766,128.578323364258,124.360260009766,128.045013427734,527196,125.101165771484
"125",128.869232177734,128.869232177734,124.893577575684,126.251113891602,972151,123.348518371582
"126",126.542015075684,128.869232177734,125.087509155273,127.366241455078,832693,124.438011169434
"127",126.832916259766,127.948043823242,125.717796325684,127.02685546875,235657,124.106414794922
"128",126.493537902832,126.638984680176,122.372436523438,123.051200866699,1151544,120.22216796875
"129",122.808784484863,124.845092773438,121.742149353027,123.29362487793,1610691,120.459022521973
"130",124.11784362793,125.039031982422,123.196655273438,123.584526062012,1307012,120.743232727051
"131",124.31177520752,125.523864746094,122.178497314453,123.584526062012,667482,120.743232727051
"132",123.633003234863,125.96021270752,122.760299682617,124.214805603027,401356,121.741111755371
"133",124.990547180176,125.378410339355,122.323951721191,123.002723693848,533962,120.553169250488
"134",123.002723693848,123.29362487793,120.627029418945,122.226982116699,616756,119.792877197266
"135",122.66333770752,122.66333770752,120.142189025879,121.645179748535,706556,119.222663879395
"136",121.645179748535,126.39656829834,120.772476196289,125.426895141602,474385,122.929054260254
"137",125.087509155273,125.76628112793,123.148170471191,124.990547180176,1377521,122.501403808594
"138",124.31177520752,126.348083496094,122.66333770752,125.232963562012,1272816,122.738990783691
"139",126.008697509766,126.008697509766,121.354278564453,124.11784362793,1078048,121.646072387695
"140",125.281448364258,126.057182312012,124.069358825684,124.554191589355,386959,122.07373046875
"141",125.087509155273,125.717796325684,124.11784362793,124.554191589355,1191594,122.07373046875
"142",124.263290405273,128.869232177734,124.263290405273,126.687469482422,706434,124.164527893066
"143",126.832916259766,128.23893737793,125.184478759766,125.426895141602,380012,122.929054260254
"144",126.057182312012,126.348083496094,125.087509155273,125.814765930176,163754,123.309204101562
"145",126.929885864258,128.966201782227,125.087509155273,128.723770141602,626865,126.160278320312
"146",128.626815795898,130.32373046875,127.899559020996,128.966201782227,2404777,126.397872924805
"147",128.966201782227,129.693450927734,124.74813079834,125.669311523438,1314984,123.166648864746
"148",125.863250732422,127.705619812012,124.360260009766,124.94206237793,384463,122.453880310059
"149",125.378410339355,126.542015075684,123.923904418945,126.154151916504,576249,123.641830444336
"150",125.620834350586,127.705619812012,125.620834350586,126.057182312012,649201,123.546798706055
"151",126.057182312012,126.59049987793,121.742149353027,122.760299682617,1058416,120.315567016602
"152",124.214805603027,124.990547180176,122.178497314453,122.711822509766,2538554,120.268051147461
"153",123.051200866699,125.087509155273,120.966415405273,124.214805603027,1290526,121.741111755371
"154",124.11784362793,125.087509155273,118.881622314453,120.093704223633,1408709,117.702079772949
"155",120.239158630371,124.505706787109,118.396781921387,122.130020141602,1010332,119.697845458984
"156",122.178497314453,123.439071655273,120.045227050781,121.257316589355,1418069,118.84252166748
"157",121.111862182617,121.111862182617,119.899772644043,120.287643432617,1667118,117.892158508301
"158",121.354278564453,127.996520996094,120.239158630371,123.584526062012,10301335,121.123382568359
"159",124.457229614258,124.602676391602,120.966415405273,122.372436523438,469108,119.935424804688
"160",122.420921325684,126.057182312012,121.693664550781,125.329933166504,857447,122.834030151367
"161",125.96021270752,125.96021270752,121.936080932617,122.614852905273,759546,120.173027038574
"162",122.372436523438,124.457229614258,121.693664550781,122.372436523438,3582793,119.935424804688
"163",122.66333770752,123.48755645752,122.130020141602,122.517883300781,2328646,120.077980041504
"164",122.66333770752,123.633003234863,121.742149353027,122.420921325684,303684,119.982955932617
"165",123.439071655273,125.329933166504,122.323951721191,124.699645996094,999768,122.216300964355
"166",125.475379943848,131.632781982422,124.94206237793,130.808563232422,1216883,128.203552246094
"167",130.808563232422,134.202423095703,129.11164855957,133.087295532227,714608,130.436920166016
"168",134.05696105957,135.269058227539,129.402542114258,132.214584350586,535788,129.581573486328
"169",132.844879150391,132.844879150391,126.154151916504,127.123817443848,937744,124.592178344727
"170",125.620834350586,128.141967773438,123.923904418945,124.554191589355,262112,122.07373046875
"171",125.087509155273,125.523864746094,122.711822509766,123.778457641602,2256167,121.313446044922
"172",123.875427246094,125.475379943848,122.711822509766,125.232963562012,331677,122.738990783691
"173",125.57234954834,126.687469482422,123.196655273438,125.863250732422,316159,123.356727600098
"174",125.087509155273,126.008697509766,123.778457641602,124.651161193848,377865,122.16877746582
"175",124.11784362793,124.94206237793,122.178497314453,123.584526062012,916675,121.123382568359
"176",124.11784362793,126.784439086914,123.826942443848,126.057182312012,1426149,123.546798706055
"177",125.57234954834,126.929885864258,122.469398498535,125.863250732422,473343,123.356727600098
"178",126.251113891602,126.251113891602,123.681488037109,125.039031982422,644679,122.548927307129
"179",124.602676391602,125.96021270752,123.48755645752,124.893577575684,684504,122.406364440918
"180",124.31177520752,126.445053100586,118.299819946289,123.245140075684,1292763,120.79076385498
"181",125.087509155273,125.087509155273,119.802810668945,120.578544616699,1195312,118.177268981934
"182",120.287643432617,122.614852905273,119.511909484863,121.645179748535,1055745,119.222663879395
"183",121.354278564453,123.099685668945,120.384613037109,122.372436523438,622938,119.935424804688
"184",122.275466918945,125.087509155273,122.275466918945,124.263290405273,464538,121.788635253906
"185",124.11784362793,134.347869873047,124.020874023438,132.747909545898,3596944,130.104263305664
"186",135.462982177734,135.559951782227,123.729972839355,124.699645996094,2792687,122.216300964355
"187",124.602676391602,124.602676391602,120.239158630371,120.869445800781,1116073,118.462379455566
"188",119.754325866699,120.966415405273,117.960433959961,119.754325866699,868746,117.369468688965
"189",119.269485473633,121.936080932617,118.639205932617,120.820960998535,1065699,118.414855957031
"190",119.754325866699,120.869445800781,113.257530212402,115.24535369873,1455047,112.95027923584
"191",115.972610473633,118.105880737305,105.985000610352,115.099906921387,734996,112.807739257812
"192",117.330146789551,119.996742248535,115.390808105469,116.699859619141,442075,114.375816345215
"193",115.390808105469,122.081535339355,113.451461791992,119.366455078125,642146,116.989311218262
"194",120.336128234863,122.566368103027,118.251335144043,121.402763366699,1001819,118.985069274902
"195",122.66333770752,123.875427246094,121.693664550781,123.051200866699,377763,120.600677490234
"196",122.178497314453,123.875427246094,119.802810668945,120.239158630371,319137,117.84464263916
"197",121.693664550781,122.954238891602,121.014892578125,121.645179748535,580956,119.222663879395
"198",121.111862182617,122.178497314453,117.572563171387,118.542236328125,623365,116.181503295898
"199",119.269485473633,125.039031982422,116.796829223633,124.360260009766,1245069,121.883674621582
"200",124.11784362793,124.11784362793,119.608871459961,121.063377380371,956944,118.652442932129
"201",121.208831787109,122.517883300781,119.317970275879,121.402763366699,650139,118.985069274902
"202",121.111862182617,124.893577575684,119.851287841797,123.584526062012,1059597,121.123382568359
"203",124.408744812012,125.523864746094,121.451248168945,124.699645996094,773731,122.216300964355
"204",123.439071655273,124.020874023438,121.645179748535,123.002723693848,1905636,120.553169250488
"205",122.178497314453,124.020874023438,121.014892578125,123.148170471191,461577,120.69571685791
"206",123.633003234863,126.057182312012,122.178497314453,124.893577575684,2299766,122.406364440918
"207",124.166328430176,127.996520996094,124.11784362793,126.832916259766,673658,124.307083129883
"208",127.948043823242,131.14794921875,126.348083496094,127.075340270996,488054,124.54468536377
"209",126.542015075684,130.275253295898,126.154151916504,127.85107421875,437993,125.304954528809
"210",128.384399414062,128.578323364258,125.863250732422,126.638984680176,166167,124.11701965332
"211",128.23893737793,128.481353759766,126.057182312012,127.560173034668,39055,125.01985168457
"212",127.899559020996,130.517669677734,126.299598693848,127.948043823242,249935,125.399993896484
"213",128.869232177734,128.869232177734,126.057182312012,126.638984680176,457902,124.11701965332
"214",126.929885864258,128.384399414062,126.251113891602,127.269271850586,237701,124.734748840332
"215",129.451034545898,129.451034545898,126.057182312012,127.075340270996,630053,124.54468536377
"216",127.02685546875,128.481353759766,125.911735534668,127.269271850586,373999,124.734748840332
"217",127.075340270996,132.360046386719,127.075340270996,131.58430480957,741942,128.963851928711
"218",132.360046386719,134.590286254883,128.28742980957,130.129806518555,640942,127.538307189941
"219",129.451034545898,131.293411254883,128.917709350586,130.663116455078,385205,128.061019897461
"220",130.420700073242,130.905532836914,129.790420532227,130.808563232422,135584,128.203552246094
"221",132.263076782227,138.662902832031,132.263076782227,134.687255859375,4421982,132.005004882812
"222",134.493316650391,137.111434936523,130.517669677734,133.523651123047,489905,130.864562988281
"223",133.911514282227,137.159912109375,130.517669677734,133.572128295898,1028434,130.912078857422
"224",134.250900268555,135.656921386719,132.941848754883,133.523651123047,585364,130.864562988281
"225",134.590286254883,137.208389282227,132.990325927734,136.772048950195,622488,134.048278808594
"226",137.596267700195,140.844665527344,135.899337768555,139.874984741211,1559562,137.089431762695
"227",139.874984741211,140.553756713867,136.723556518555,137.644744873047,448650,134.903594970703
"228",137.644744873047,139.632568359375,135.753890991211,139.293182373047,247753,136.519195556641
"229",137.450805664062,143.850631713867,136.723556518555,142.250686645508,851758,139.41780090332
"230",141.281005859375,143.365798950195,138.856842041016,142.34765625,446527,139.512847900391
"231",143.365798950195,143.365798950195,138.614410400391,139.681060791016,248828,136.899353027344
"232",138.662902832031,140.408309936523,134.832702636719,136.093276977539,420855,133.383026123047
"233",134.299377441406,141.474945068359,133.814544677734,140.311340332031,909433,137.51708984375
"234",141.377975463867,147.68083190918,140.990112304688,146.517227172852,1698413,143.599395751953
"235",147.244491577148,148.456573486328,143.55973815918,144.335479736328,897801,141.461074829102
"236",143.656707763672,147.923263549805,142.202194213867,145.499084472656,1338388,142.601516723633
"237",144.480926513672,145.014236450195,141.184051513672,142.590072631836,1143752,139.750442504883
"238",142.056747436523,147.195999145508,139.826507568359,140.602249145508,2318999,137.802215576172
"239",141.377975463867,145.402114868164,140.844665527344,144.38395690918,940963,141.508590698242
"240",142.590072631836,144.480926513672,141.08708190918,141.474945068359,487785,138.657516479492
"241",142.250686645508,144.577896118164,141.08708190918,142.34765625,621568,139.512847900391
"242",142.929458618164,142.929458618164,139.971954345703,141.620391845703,341119,138.800048828125
"243",141.620391845703,144.38395690918,140.311340332031,143.123382568359,340333,140.273132324219
"244",144.771820068359,146.371780395508,141.91130065918,143.123382568359,2230327,140.273132324219
"245",143.220352172852,145.450592041016,142.832489013672,143.947601318359,515536,141.080932617188
"246",145.353622436523,146.420272827148,142.687026977539,143.220352172852,585944,140.3681640625
"247",143.705184936523,143.705184936523,141.08708190918,141.571914672852,375222,138.752548217773
"248",141.668884277344,145.450592041016,131.14794921875,137.547775268555,1068244,134.808532714844
"249",137.499298095703,142.202194213867,137.208389282227,140.117401123047,801881,137.327011108398
"250",140.165893554688,145.25666809082,137.693237304688,138.662902832031,1672773,135.901473999023
"251",139.341674804688,143.171875,139.244705200195,140.553756713867,404535,137.754684448242
"252",140.602249145508,141.377975463867,136.772048950195,137.547775268555,2064340,134.808532714844
"253",138.905319213867,140.068923950195,136.869018554688,137.450805664062,1183917,134.713531494141
"254",138.129577636719,139.244705200195,136.481140136719,137.014465332031,1350591,134.285873413086
"255",137.935653686523,138.420486450195,135.559951782227,136.287200927734,207637,133.573089599609
"256",136.626586914062,137.402328491211,134.299377441406,135.559951782227,773729,132.860321044922
"257",135.947830200195,136.675079345703,133.523651123047,134.735733032227,873025,132.052520751953
"258",135.075119018555,136.238723754883,132.263076782227,135.559951782227,503124,132.860321044922
"259",136.141754150391,137.450805664062,132.360046386719,133.184265136719,1503871,130.531936645508
"260",133.572128295898,134.250900268555,131.390365600586,132.602462768555,578853,129.961730957031
"261",132.602462768555,133.378189086914,132.020660400391,132.747909545898,1137376,130.104263305664
"262",132.360046386719,133.523651123047,130.081314086914,132.844879150391,2298810,130.199310302734
"263",133.038818359375,134.299377441406,132.069137573242,133.329711914062,513739,130.67448425293
"264",132.699432373047,133.281234741211,130.905532836914,131.535827636719,730726,128.91633605957
"265",131.875213623047,132.747909545898,128.67529296875,129.451034545898,687143,126.873054504395
"266",128.578323364258,135.753890991211,126.735954284668,133.087295532227,457521,130.436920166016
"267",133.814544677734,133.814544677734,128.384399414062,129.838897705078,582733,127.253196716309
"268",130.905532836914,130.905532836914,128.529846191406,129.305572509766,362634,126.730506896973
"269",129.838897705078,140.553756713867,129.838897705078,137.741714477539,2610989,134.998626708984
"270",137.935653686523,141.232528686523,137.935653686523,139.390151977539,1294722,136.614242553711
"271",140.505279541016,142.541580200195,134.978149414062,140.505279541016,1090200,137.707168579102
"272",140.408309936523,141.038589477539,135.220565795898,138.662902832031,826020,135.901473999023
"273",137.790191650391,139.487121582031,133.911514282227,137.402328491211,1698993,134.666000366211
"274",137.887161254883,139.002288818359,135.269058227539,135.656921386719,1199165,132.955383300781
"275",136.190246582031,136.481140136719,131.923690795898,133.038818359375,718954,130.389389038086
"276",132.893356323242,134.396347045898,130.905532836914,131.244918823242,645602,128.631225585938
"277",132.069137573242,134.784225463867,130.420700073242,131.729751586914,755447,129.106399536133
"278",136.238723754883,136.238723754883,131.778244018555,133.135772705078,748519,130.484420776367
"279",131.14794921875,134.590286254883,131.14794921875,132.505493164062,269616,129.86669921875
"280",132.941848754883,133.766067504883,130.032836914062,130.517669677734,412839,127.918464660645
"281",130.420700073242,134.299377441406,130.420700073242,133.620620727539,872467,130.959625244141
"282",136.723556518555,139.099258422852,133.378189086914,134.590286254883,1925765,131.909957885742
"283",136.384170532227,140.311340332031,134.978149414062,138.129577636719,1735503,135.378768920898
"284",139.147735595703,140.117401123047,136.287200927734,138.565933227539,1632655,135.806457519531
"285",139.147735595703,140.990112304688,137.305358886719,137.838684082031,538111,135.093688964844
"286",136.723556518555,137.693237304688,135.123596191406,135.608444213867,513403,132.907852172852
"287",135.802368164062,137.159912109375,132.166107177734,132.79638671875,2284265,130.151779174805
"288",133.087295532227,135.511474609375,132.893356323242,134.493316650391,1576064,131.81494140625
"289",134.784225463867,135.656921386719,132.844879150391,134.05696105957,629742,131.387252807617
"290",133.863037109375,136.287200927734,133.038818359375,134.735733032227,3818710,132.052520751953
"291",137.014465332031,137.208389282227,133.863037109375,135.511474609375,2509981,132.812805175781
"292",136.335693359375,138.856842041016,134.153930664062,137.887161254883,2689021,135.141189575195
"293",138.662902832031,143.511260986328,137.208389282227,140.165893554688,4006561,137.374526977539
"294",140.747695922852,142.056747436523,139.147735595703,139.778015136719,4220360,136.994369506836
"295",140.602249145508,147.632354736328,140.068923950195,146.46875,9107928,143.551879882812
"296",147.099029541016,151.704971313477,147.099029541016,149.280792236328,3520907,146.307907104492
"297",147.486907958984,149.329284667969,144.577896118164,145.402114868164,2093377,142.506484985352
"298",145.547561645508,147.244491577148,143.55973815918,144.626373291016,1649059,141.746185302734
"299",145.450592041016,147.72932434082,144.529403686523,146.177856445312,1313878,143.26676940918
"300",147.874771118164,147.874771118164,144.190017700195,145.111206054688,566562,142.221374511719
"301",144.771820068359,145.838470458984,142.783996582031,143.462768554688,1131561,140.605743408203
"302",143.462768554688,145.450592041016,143.268844604492,143.656707763672,2600458,140.795822143555
"303",142.541580200195,145.014236450195,141.620391845703,143.753677368164,3138336,140.890853881836
"304",142.929458618164,146.420272827148,142.541580200195,146.177856445312,1449161,143.26676940918
"305",145.64453125,148.359603881836,144.38395690918,146.662689208984,1395609,143.741973876953
"306",146.662689208984,147.874771118164,144.965759277344,147.341461181641,4227110,144.407211303711
"307",151.559524536133,153.595825195312,148.844436645508,150.153503417969,1585887,147.163238525391
"308",151.85041809082,154.565505981445,149.668655395508,152.771606445312,2475633,149.729217529297
"309",154.177627563477,156.020004272461,149.523208618164,150.153503417969,2732614,147.163238525391
"310",149.862594604492,151.074691772461,147.535385131836,149.183822631836,1295500,146.212890625
"311",149.523208618164,152.092834472656,148.650512695312,150.929229736328,991166,147.92350769043
"312",152.044357299805,153.595825195312,150.395919799805,152.820098876953,1141767,149.776733398438
"313",153.062515258789,153.062515258789,145.693008422852,147.632354736328,963861,144.692321777344
"314",150.298950195312,151.171646118164,147.72932434082,148.1171875,885809,145.167495727539
"315",148.262634277344,148.795959472656,146.323303222656,147.244491577148,651873,144.312164306641
"316",148.311126708984,148.311126708984,146.03239440918,146.614196777344,675871,143.694427490234
"317",146.90510559082,150.105010986328,146.420272827148,148.650512695312,1078197,145.690200805664
"318",150.250457763672,150.347427368164,147.050552368164,149.37776184082,1679705,146.402969360352
"319",150.105010986328,151.074691772461,145.789978027344,148.698989868164,1217650,145.737701416016
"320",151.268615722656,151.268615722656,148.214157104492,149.280792236328,956422,146.307907104492
"321",150.056533813477,150.056533813477,146.226333618164,146.953582763672,558357,144.027053833008
"322",146.517227172852,149.426239013672,146.517227172852,147.777801513672,660955,144.834854125977
"323",149.959564208984,150.056533813477,147.535385131836,147.777801513672,638350,144.834854125977
"324",147.874771118164,148.698989868164,146.90510559082,147.72932434082,534243,144.787338256836
"325",148.068710327148,150.20198059082,145.935424804688,149.668655395508,1066984,146.688064575195
"326",152.238296508789,156.116973876953,147.486907958984,148.359603881836,3644219,145.405044555664
"327",149.329284667969,151.02619934082,146.662689208984,148.408096313477,1351421,145.452606201172
"328",147.195999145508,148.698989868164,145.596038818359,148.068710327148,417152,145.119979858398
"329",148.650512695312,148.650512695312,145.693008422852,146.177856445312,779205,143.26676940918
"330",145.693008422852,146.420272827148,141.765853881836,142.73551940918,577389,139.892990112305
"331",142.73551940918,144.480926513672,141.135559082031,143.268844604492,478007,140.415679931641
"332",143.511260986328,144.38395690918,141.571914672852,142.153717041016,217160,139.322769165039
"333",142.34765625,142.444610595703,137.111434936523,138.953796386719,715590,136.186599731445
"334",139.196212768555,140.602249145508,137.887161254883,139.487121582031,206670,136.709289550781
"335",140.311340332031,140.311340332031,137.208389282227,139.390151977539,272342,136.614242553711
"336",138.226547241211,139.487121582031,136.626586914062,137.644744873047,800476,134.903594970703
"337",136.723556518555,146.90510559082,135.850860595703,138.711380004883,2063124,135.949005126953
"338",140.602249145508,146.371780395508,140.117401123047,144.8203125,1883889,141.936264038086
"339",144.8203125,145.741500854492,143.802154541016,144.480926513672,597801,141.603637695312
"340",142.929458618164,144.480926513672,142.541580200195,143.850631713867,289128,140.985885620117
"341",147.68083190918,147.68083190918,142.541580200195,143.899124145508,777337,141.033432006836
"342",143.753677368164,147.389938354492,143.753677368164,146.90510559082,942978,143.979537963867
"343",149.329284667969,150.250457763672,147.72932434082,148.165679931641,1432666,145.21501159668
"344",148.844436645508,149.814117431641,145.983917236328,148.359603881836,1080992,145.405044555664
"345",148.795959472656,149.086868286133,144.480926513672,145.014236450195,353242,142.126342773438
"346",145.159698486328,147.874771118164,143.511260986328,147.002075195312,991761,144.074584960938
"347",147.002075195312,153.49885559082,146.420272827148,152.383743286133,2440337,149.349075317383
"348",153.207962036133,153.595825195312,149.329284667969,150.395919799805,423000,147.400817871094
"349",150.20198059082,152.335250854492,147.050552368164,148.165679931641,619526,145.21501159668
"350",148.165679931641,150.056533813477,145.20817565918,145.499084472656,867019,142.601516723633
"351",147.002075195312,147.002075195312,141.814331054688,144.868789672852,426964,141.983764648438
"352",144.626373291016,145.159698486328,141.765853881836,142.105224609375,755735,139.275238037109
"353",141.668884277344,146.420272827148,141.571914672852,145.20817565918,551461,142.31640625
"354",145.014236450195,149.232315063477,143.317321777344,144.286987304688,313783,141.887283325195
"355",144.286987304688,145.159698486328,141.474945068359,142.687026977539,936301,140.313949584961
"356",143.802154541016,143.802154541016,141.571914672852,141.765853881836,461678,139.408111572266
"357",142.541580200195,142.880966186523,140.020446777344,141.862808227539,1274211,139.503448486328
"358",141.474945068359,144.626373291016,141.281005859375,143.850631713867,478185,141.458206176758
"359",143.511260986328,144.868789672852,141.862808227539,142.541580200195,627839,140.170913696289
"360",141.91130065918,145.983917236328,141.91130065918,145.353622436523,1114017,142.93620300293
"361",145.499084472656,147.874771118164,144.674865722656,146.226333618164,934709,143.794403076172
"362",146.420272827148,150.298950195312,144.335479736328,149.329284667969,1561335,146.845733642578
"363",149.37776184082,154.662460327148,147.923263549805,153.983703613281,1377478,151.422744750977
"364",154.662460327148,159.316879272461,150.686813354492,154.177627563477,3568490,151.61344909668
"365",153.692794799805,156.698776245117,152.238296508789,153.547348022461,1699276,150.99365234375
"366",153.256439208984,154.565505981445,151.074691772461,152.771606445312,901286,150.230819702148
"367",153.838241577148,154.710952758789,148.262634277344,149.232315063477,1113867,146.750381469727
"368",149.959564208984,151.171646118164,147.438415527344,148.311126708984,624883,145.844512939453
"369",148.359603881836,149.814117431641,146.711166381836,147.389938354492,1029063,144.938629150391
"370",147.050552368164,148.311126708984,146.85661315918,147.535385131836,257475,145.081680297852
"371",148.55354309082,148.55354309082,145.499084472656,145.886947631836,741363,143.460662841797
