"","MPHASIS.NS.Open","MPHASIS.NS.High","MPHASIS.NS.Low","MPHASIS.NS.Close","MPHASIS.NS.Volume","MPHASIS.NS.Adjusted"
"451",937.049987792969,940.400024414062,913,914.599975585938,168201,812.612365722656
"452",915,920.450012207031,908.099975585938,915.150024414062,63133,813.10107421875
"453",918.349975585938,920,900.25,904.700012207031,58656,803.816345214844
"454",904.700012207031,914,875.099975585938,879.549987792969,100609,781.470825195312
"455",874.200012207031,894,874.200012207031,890.849975585938,81044,791.510803222656
"456",897,899.450012207031,882.099975585938,891.349975585938,143355,791.955078125
"457",891.349975585938,899,887,893.349975585938,78354,793.732055664062
"458",898.599975585938,914,885,907.099975585938,129296,805.948791503906
"459",913,930.400024414062,908.049987792969,922.049987792969,758777,819.231689453125
"460",925,925,908,914.25,107320,812.301452636719
"461",910.200012207031,917.849975585938,904,910.599975585938,111307,809.058532714844
"462",906,910,881.700012207031,890.150024414062,114983,790.888916015625
"463",891,891,850.349975585938,857.799987792969,474983,762.146240234375
"464",863,881,860.049987792969,878.599975585938,154970,780.626770019531
"465",880,882.900024414062,830,840.349975585938,144288,746.642150878906
"466",837.599975585938,845,827.75,833.799987792969,1069634,740.822509765625
"467",837.849975585938,867.799987792969,836.650024414062,855.150024414062,247582,759.791809082031
"468",855.950012207031,887.549987792969,846.5,878.349975585938,131681,780.404663085938
"469",875.599975585938,878.349975585938,864,871,225320,773.874267578125
"470",866.599975585938,868.599975585938,840,847.900024414062,170725,753.350219726562
"471",851.950012207031,870,846.099975585938,869.25,105926,772.319396972656
"472",869,869,852.549987792969,854.299987792969,104463,759.036499023438
"473",859.599975585938,859.599975585938,832.900024414062,843.450012207031,308098,749.396362304688
"474",845,882,845,877,78382,779.205261230469
"475",870,875.400024414062,854.200012207031,871.450012207031,62057,774.274108886719
"476",871.400024414062,871.400024414062,852.650024414062,856.299987792969,132421,760.813537597656
"477",856,874.900024414062,848.25,865.450012207031,132663,768.943176269531
"478",868,877.349975585938,854.349975585938,865.599975585938,101712,769.076416015625
"479",869,872.599975585938,852.25,861.599975585938,206311,765.522399902344
"480",866.950012207031,874,857.25,870.099975585938,107549,773.074645996094
"481",869,869,862.049987792969,864.950012207031,122718,768.498901367188
"482",868.950012207031,868.950012207031,857.5,864.849975585938,40777,768.410034179688
"483",874.950012207031,883,865.049987792969,870.099975585938,400304,773.074645996094
"484",872,882,858.150024414062,880.049987792969,120484,781.915100097656
"485",879.75,880,865.200012207031,871.299987792969,33755,774.140808105469
"486",871,897.450012207031,866.099975585938,888.450012207031,87514,789.378479003906
"487",886,904,871.549987792969,893.099975585938,156287,793.509948730469
"488",891,912.799987792969,884.400024414062,908.150024414062,90869,806.881713867188
"489",908.150024414062,932.799987792969,898.25,922.25,211177,819.409423828125
"490",927,929,913.549987792969,923.799987792969,131875,820.786499023438
"491",923.799987792969,926.5,890.5,894.049987792969,360884,794.353942871094
"492",894,900.799987792969,878.450012207031,883.700012207031,235166,785.158081054688
"493",883,883,868.049987792969,875.200012207031,99636,777.60595703125
"494",878,898.599975585938,877.049987792969,885.799987792969,781520,787.02392578125
"495",884.799987792969,894.700012207031,877,883.950012207031,151534,785.380310058594
"496",889.599975585938,889.700012207031,878,883.299987792969,388633,784.802734375
"497",883.299987792969,892,870,876.5,43647,778.761047363281
"498",874,891,872.099975585938,882.5,104195,784.091918945312
"499",889,934.900024414062,883.400024414062,900.349975585938,787576,799.951416015625
"500",900.299987792969,910,895,901.400024414062,75668,800.884338378906
"501",906.950012207031,908.349975585938,885,889.150024414062,99901,790.000366210938
"502",893,904.5,882.450012207031,898.099975585938,85568,797.952453613281
"503",898.099975585938,901.200012207031,883.25,885.900024414062,57759,787.112854003906
"504",883.5,886.799987792969,878,880,731989,781.87060546875
"505",886,894,880.049987792969,888.900024414062,289067,789.778259277344
"506",889,914.049987792969,881.049987792969,911.099975585938,178428,809.502807617188
"507",915,919.900024414062,900.150024414062,908.450012207031,340980,807.148254394531
"508",907.950012207031,909.450012207031,886,891.099975585938,56764,791.73291015625
"509",890,927.5,890,925.5,567745,822.296997070312
"510",933,949.700012207031,930.299987792969,936.599975585938,140355,832.1591796875
"511",933,939.349975585938,911.150024414062,918.950012207031,43631,816.477355957031
"512",920,932,910.049987792969,929.849975585938,51751,826.161865234375
"513",920.099975585938,929.299987792969,884,893.849975585938,598456,794.17626953125
"514",895.049987792969,924.599975585938,895.049987792969,913.349975585938,82392,811.501770019531
"515",920,923.900024414062,913.349975585938,920.950012207031,48743,818.254333496094
"516",923.599975585938,947.900024414062,921.700012207031,942.950012207031,169633,837.801147460938
"517",949.049987792969,956.950012207031,918.200012207031,937.400024414062,1380903,832.869995117188
"518",938.700012207031,942.650024414062,925.5,930.049987792969,193759,826.339599609375
"519",935.200012207031,938.049987792969,907.200012207031,913.299987792969,86789,811.457397460938
"520",918,920,881,889.950012207031,132362,790.711181640625
"521",896.900024414062,897.549987792969,884,891.700012207031,81925,792.265991210938
"522",888,911.200012207031,888,906.75,180005,805.637756347656
"523",913.950012207031,924,907,916.950012207031,82913,814.700378417969
"524",916.950012207031,921,886.099975585938,895.150024414062,115579,795.331359863281
"525",900,912.349975585938,892,894.900024414062,52228,795.109191894531
"526",896,914.5,894.099975585938,900.650024414062,236728,800.218078613281
"527",900,904.950012207031,885,886.150024414062,30909,787.3349609375
"528",888,894,879.5,884.349975585938,174600,785.735656738281
"529",882.950012207031,884,840,851.900024414062,549141,756.904235839844
"530",863.75,900.900024414062,851.25,896.700012207031,258200,796.70849609375
"531",876.700012207031,892,848,871.549987792969,266548,774.362976074219
"532",876.099975585938,888.150024414062,864.450012207031,876.549987792969,141075,778.805419921875
"533",878.950012207031,893.549987792969,862.150024414062,873.450012207031,551864,776.051086425781
"534",869.099975585938,869.950012207031,814,840,642750,746.331115722656
"535",853.900024414062,863.349975585938,820.099975585938,831.700012207031,549126,738.956726074219
"536",824.950012207031,834,810,821.400024414062,149805,729.805297851562
"537",815.049987792969,818.799987792969,786.799987792969,793.099975585938,124146,704.660949707031
"538",798,811.099975585938,768.849975585938,778.450012207031,282634,691.644592285156
"539",759.950012207031,766.450012207031,720,735,597040,653.039733886719
"540",678,774,675,749.799987792969,521938,666.189392089844
"541",741.650024414062,741.650024414062,678,691.849975585938,175140,614.701416015625
"542",709.75,726,655,700.849975585938,3789107,622.697814941406
"543",705.150024414062,730,679,687.549987792969,125774,610.880920410156
"544",655,700,655,662.150024414062,2652979,588.313293457031
"545",662.150024414062,706.25,653.400024414062,699.150024414062,797592,621.187377929688
"546",676,683.950012207031,630,642.099975585938,67623,570.499084472656
"547",669.950012207031,696.5,638.75,680.950012207031,126665,605.016906738281
"548",660,759.650024414062,660,727.299987792969,225930,646.198364257812
"549",712,750,681.799987792969,689.700012207031,187983,612.791198730469
"550",695.049987792969,712.349975585938,669,686.299987792969,430960,609.770263671875
"551",670.900024414062,670.900024414062,636,641.400024414062,364225,569.877136230469
"552",651.099975585938,669.650024414062,641.299987792969,664.450012207031,224184,590.356811523438
"553",660,679.799987792969,646.049987792969,675.650024414062,100418,600.307922363281
"554",692.950012207031,748,661,671.599975585938,382268,596.709411621094
"555",690,697.700012207031,664.900024414062,670.349975585938,241380,595.598937988281
"556",674.900024414062,690,670.049987792969,673.400024414062,150563,598.308837890625
"557",675,699,670.150024414062,675.599975585938,407257,600.263366699219
"558",676,679,670.299987792969,670.549987792969,61067,595.776611328125
"559",672.5,692.650024414062,668.099975585938,670.799987792969,358945,595.998718261719
"560",671,702.049987792969,663.599975585938,686.650024414062,210174,610.081237792969
"561",694.799987792969,750,688.200012207031,726.799987792969,276442,645.754028320312
"562",737,755,707.5,749.900024414062,662760,666.278259277344
"563",737.5,758.650024414062,675,677.799987792969,347109,602.218139648438
"564",677.799987792969,684.799987792969,653,673.950012207031,144384,598.797485351562
"565",678.950012207031,702.200012207031,666.049987792969,695.799987792969,173894,618.210876464844
"566",696.799987792969,696.799987792969,661,673.650024414062,469620,598.530883789062
"567",679,724.900024414062,676.549987792969,698.200012207031,439298,620.343383789062
"568",703.900024414062,717,700.299987792969,712.549987792969,158918,633.093200683594
"569",718,724.799987792969,703,706.299987792969,304525,627.540100097656
"570",714.900024414062,750.349975585938,712,728.650024414062,307077,647.397766113281
"571",718,723.5,692.549987792969,700.799987792969,743300,622.6533203125
"572",710,733.299987792969,706.700012207031,714.549987792969,122534,634.8701171875
"573",710.200012207031,747.950012207031,700.799987792969,742,272043,659.259155273438
"574",748,773.950012207031,747.650024414062,755.049987792969,340244,670.853942871094
"575",761.099975585938,763.150024414062,735,739.900024414062,91859,657.393310546875
"576",743.099975585938,789.900024414062,743.099975585938,777.700012207031,356175,690.978271484375
"577",775.099975585938,811.549987792969,752.950012207031,806.400024414062,376055,716.477844238281
"578",821,829.849975585938,785.650024414062,803,325267,713.456970214844
"579",825,834.900024414062,790.099975585938,803.400024414062,412282,713.812438964844
"580",811,854,811,845.299987792969,669067,751.040100097656
"581",841,865,796.099975585938,801.299987792969,237027,711.946533203125
"582",818,828.400024414062,801.5,820.099975585938,144354,728.650146484375
"583",820.099975585938,837,818.549987792969,823.950012207031,83334,732.070861816406
"584",830,849,822.349975585938,839.25,149762,745.664733886719
"585",838.099975585938,848.700012207031,825.950012207031,839.450012207031,85744,745.842407226562
"586",850,869.650024414062,842.400024414062,865.099975585938,692181,768.632141113281
"587",872,888.75,838,846.599975585938,268756,752.195190429688
"588",849.900024414062,860.150024414062,842.450012207031,845.049987792969,601077,750.817932128906
"589",850,884.799987792969,840,860.950012207031,402333,764.944946289062
"590",877.650024414062,879.799987792969,852.299987792969,856.650024414062,243840,761.12451171875
"591",865.299987792969,882,857,876.849975585938,250008,779.071960449219
"592",877.799987792969,885,870.150024414062,881.950012207031,237402,783.603210449219
"593",885.450012207031,891.799987792969,866.799987792969,880.349975585938,267939,782.181701660156
"594",880.5,890,877,880.799987792969,118950,782.58154296875
"595",887,896,872.799987792969,890.900024414062,219601,791.555236816406
"596",898,904.349975585938,885.099975585938,886.599975585938,124442,787.734741210938
"597",885,911.849975585938,878.099975585938,895.349975585938,102316,795.508911132812
"598",895.900024414062,896.049987792969,853,866.349975585938,123149,769.742797851562
"599",832,865.799987792969,832,858.700012207031,132465,762.945922851562
"600",864.849975585938,871.049987792969,845.099975585938,857.75,126732,762.101806640625
"601",866.049987792969,867,838,841.150024414062,145808,747.352905273438
"602",843,845,822.049987792969,841.549987792969,138894,747.708251953125
"603",841,863.5,838.049987792969,858.25,97210,762.546081542969
"604",855,859.450012207031,833.299987792969,840.150024414062,261455,746.464416503906
"605",844.599975585938,853,841,850.150024414062,95805,755.349304199219
"606",851,868.900024414062,842.25,855.400024414062,268608,760.013916015625
"607",860.799987792969,864.5,853,863.150024414062,133803,766.899719238281
"608",863.150024414062,877.900024414062,845.549987792969,872.450012207031,236818,775.162658691406
"609",882.799987792969,920,875.099975585938,892.950012207031,520323,793.376708984375
"610",902,920,887.450012207031,906.450012207031,193703,805.371276855469
"611",909.799987792969,909.799987792969,868,878.75,224685,780.760131835938
"612",877,891.099975585938,857.5,882,250867,783.647705078125
"613",861,891,855,870.099975585938,224792,805.019836425781
"614",876.799987792969,890.75,867,886.599975585938,134569,820.285705566406
"615",888.799987792969,915,880.299987792969,910.849975585938,132125,842.721984863281
"616",909.900024414062,928,893.75,922.650024414062,323828,853.639404296875
"617",922.700012207031,924.849975585938,909.049987792969,921.400024414062,223364,852.48291015625
"618",921,921,894.900024414062,903.400024414062,155280,835.829223632812
"619",900,923,885.5,919.150024414062,237443,850.401184082031
"620",916.549987792969,934,910,923.650024414062,118826,854.564636230469
"621",923,946.450012207031,916.150024414062,933.549987792969,213714,863.724060058594
"622",942,1008.90002441406,936.099975585938,994.049987792969,742404,919.698974609375
"623",1029.80004882812,1099,1010.5,1031.25,1519072,954.116577148438
"624",1038.80004882812,1052.19995117188,994,997.349975585938,221796,922.752136230469
"625",1018,1024.94995117188,998,1005.45001220703,428203,930.246215820312
"626",1010,1018.45001220703,975,978.299987792969,334149,905.126892089844
"627",986.799987792969,1002.54998779297,975.099975585938,995.099975585938,214471,920.670349121094
"628",1003,1003.90002441406,976.099975585938,979.599975585938,277231,906.329711914062
"629",1005,1174.90002441406,1005,1117,4244556,1033.45275878906
"630",1115,1208.80004882812,1080,1126.84997558594,2672183,1042.56604003906
"631",1114.44995117188,1180,1105.25,1164.40002441406,1895132,1077.30737304688
"632",1164.40002441406,1179.94995117188,1122.05004882812,1142.05004882812,686350,1056.62915039062
"633",1145,1165,1143,1155.19995117188,324231,1068.79553222656
"634",1163.90002441406,1177.80004882812,1143,1157.94995117188,413624,1071.33984375
"635",1157.94995117188,1160,1123.05004882812,1144.59997558594,407108,1058.98828125
"636",1150,1152.94995117188,1096,1103.84997558594,290909,1021.28631591797
"637",1114.25,1152.75,1107.05004882812,1137.25,759413,1052.18811035156
"638",1137.25,1179.5,1128,1171.75,472151,1084.10766601562
"639",1165,1171.75,1157.84997558594,1164.40002441406,370398,1077.30737304688
"640",1175,1202.55004882812,1163.84997558594,1180.90002441406,471683,1092.5732421875
"641",1190,1230,1182.15002441406,1208.59997558594,430855,1118.20153808594
"642",1213.15002441406,1213.15002441406,1153.25,1162.65002441406,310001,1075.68835449219
"643",1175,1212,1175,1200.55004882812,232416,1110.75354003906
"644",1150,1212,1150,1194.30004882812,147118,1104.97106933594
"645",1200,1225,1181.25,1214.59997558594,105873,1123.75256347656
"646",1211,1213.5,1189.65002441406,1197.5,188671,1107.93176269531
"647",1208,1223.55004882812,1194.94995117188,1203.40002441406,158963,1113.39038085938
"648",1203,1203,1193,1195.84997558594,78302,1106.40502929688
"649",1210,1215.69995117188,1195,1199,78780,1109.31945800781
"650",1200,1215,1190,1197.94995117188,259192,1108.34802246094
"651",1205,1205.75,1176,1181.25,81728,1092.89697265625
"652",1180,1214,1175.75,1200.05004882812,271842,1110.29089355469
"653",1205,1209.90002441406,1165.19995117188,1180.59997558594,382072,1092.29565429688
"654",1187,1197,1156,1165.44995117188,337484,1078.27893066406
"655",1172,1176,1081.84997558594,1103.59997558594,162583,1021.05505371094
"656",1091.05004882812,1146.94995117188,1091.05004882812,1127.75,675909,1043.39868164062
"657",1136.94995117188,1154.05004882812,1125,1144.84997558594,268506,1059.2197265625
"658",1150,1191,1137.84997558594,1184.94995117188,267727,1096.3203125
"659",1158.30004882812,1174.84997558594,1140,1143.94995117188,315301,1058.38684082031
"660",1154,1164.90002441406,1135,1148.84997558594,128042,1062.92053222656
"661",1156.30004882812,1178.94995117188,1122.09997558594,1136.5,306760,1051.494140625
"662",1136.40002441406,1149.69995117188,1113,1142.90002441406,132644,1057.41564941406
"663",1155,1164,1142.44995117188,1148.90002441406,538954,1062.966796875
"664",1154,1165,1139.59997558594,1154.34997558594,308892,1068.00915527344
"665",1185,1297.69995117188,1175,1256.69995117188,1344897,1162.70385742188
"666",1260,1349,1260,1330.15002441406,990019,1230.66003417969
"667",1321.15002441406,1325.30004882812,1272.90002441406,1298.25,816882,1201.14599609375
"668",1295,1368.69995117188,1274.19995117188,1353.65002441406,1197965,1252.40222167969
"669",1341,1414,1328.05004882812,1397.44995117188,521433,1292.92614746094
"670",1385,1407.69995117188,1365,1384.34997558594,741605,1280.80615234375
"671",1381.44995117188,1384.15002441406,1305,1365.75,609852,1263.59729003906
"672",1386.25,1419.84997558594,1372.55004882812,1384.09997558594,402849,1280.57470703125
"673",1360,1370,1244.15002441406,1265.15002441406,714381,1170.52172851562
"674",1288,1307.90002441406,1252,1271.69995117188,472939,1176.58166503906
"675",1291.40002441406,1380,1281.69995117188,1350.5,354543,1249.48779296875
"676",1345.55004882812,1350.05004882812,1291.59997558594,1317.59997558594,470562,1219.04858398438
"677",1328,1399.40002441406,1290,1383.44995117188,362585,1279.97314453125
"678",1391,1404.90002441406,1345,1356.90002441406,263804,1255.4091796875
"679",1350.5,1385,1330,1342.34997558594,390893,1241.94738769531
"680",1360.75,1368,1326.94995117188,1351.69995117188,332308,1250.59802246094
"681",1358.59997558594,1375,1324.15002441406,1338.65002441406,302037,1238.52429199219
"682",1359.94995117188,1454,1359.94995117188,1414.40002441406,1436214,1308.60852050781
"683",1410,1411,1375,1383.65002441406,296415,1280.15844726562
"684",1384.19995117188,1440.90002441406,1357.19995117188,1395.80004882812,418273,1291.39978027344
"685",1399,1428,1384.65002441406,1403.90002441406,1002570,1298.89379882812
"686",1412,1464.80004882812,1412,1425.80004882812,921494,1319.15576171875
"687",1421,1444.94995117188,1356,1402.15002441406,522508,1297.27465820312
"688",1403.05004882812,1409,1300,1340.75,878654,1240.46704101562
"689",1343,1350,1299.59997558594,1301.90002441406,579092,1204.52294921875
"690",1315,1337.59997558594,1308.05004882812,1314.69995117188,302342,1216.36547851562
"691",1320,1341.5,1285.94995117188,1301.30004882812,214352,1203.96789550781
"692",1313.94995117188,1367.5,1302,1349.90002441406,596775,1248.9326171875
"693",1400,1413,1375,1382.05004882812,759788,1278.67810058594
"694",1370,1379,1350.15002441406,1356.30004882812,168131,1254.85412597656
"695",1369.59997558594,1391.44995117188,1356,1358.75,350839,1257.12084960938
"696",1366.69995117188,1376,1322,1341.09997558594,222114,1240.791015625
"697",1334,1384.90002441406,1314.94995117188,1328.55004882812,247696,1229.1796875
"698",1335.90002441406,1389.30004882812,1335.84997558594,1378.69995117188,423393,1275.57861328125
"699",1390,1390,1345.59997558594,1358.65002441406,174298,1257.0283203125
"700",1360,1378.80004882812,1351,1361.09997558594,235874,1259.294921875
"701",1369,1404.80004882812,1355.34997558594,1372.90002441406,227574,1270.21240234375
"702",1390,1395.25,1354.90002441406,1363.19995117188,142940,1261.23803710938
"703",1360,1376.34997558594,1326.90002441406,1335.19995117188,175626,1235.33203125
"704",1350.69995117188,1364,1330.84997558594,1336.19995117188,175924,1236.25744628906
"705",1349,1349,1281.09997558594,1310.19995117188,333616,1212.2021484375
"706",1301.05004882812,1323.94995117188,1300,1310.09997558594,254322,1212.10961914062
"707",1316.55004882812,1358,1310.15002441406,1343.5,228533,1243.01135253906
"708",1348.80004882812,1351.09997558594,1307.55004882812,1315,356873,1216.64318847656
"709",1320.25,1334,1320.25,1326.09997558594,21577,1226.91296386719
"710",1333,1333,1307.09997558594,1314.15002441406,328612,1215.85668945312
"711",1314.15002441406,1319,1300.09997558594,1311.5,252599,1213.40502929688
"712",1311,1311,1296,1300.75,333064,1203.458984375
"713",1340,1341.75,1304.5,1315.34997558594,371084,1216.96704101562
"714",1345,1345,1293,1315.30004882812,562622,1216.92077636719
"715",1327.94995117188,1339,1311.30004882812,1334.90002441406,329490,1235.05480957031
"716",1341.09997558594,1357.90002441406,1320,1325.65002441406,317410,1226.49658203125
"717",1328.90002441406,1339.15002441406,1317,1325.25,225671,1226.12646484375
"718",1334.69995117188,1337.94995117188,1308,1315.69995117188,597810,1217.29064941406
"719",1322.30004882812,1330,1300.05004882812,1310.65002441406,320457,1212.61853027344
"720",1322.84997558594,1341.84997558594,1305,1336.15002441406,268091,1236.21105957031
"721",1336,1378,1326.90002441406,1353.30004882812,441496,1252.07849121094
"722",1354,1369.25,1325,1334.90002441406,335509,1235.05480957031
"723",1340.09997558594,1362.34997558594,1316.30004882812,1321.69995117188,230735,1222.84204101562
"724",1329.69995117188,1340,1306.09997558594,1314.15002441406,442834,1215.85668945312
"725",1323,1329.69995117188,1309.55004882812,1315.94995117188,363735,1217.52209472656
"726",1320,1324.94995117188,1301,1306.84997558594,162813,1209.10266113281
"727",1316,1332.25,1309.40002441406,1316.05004882812,184457,1217.61450195312
"728",1329,1334.19995117188,1318.15002441406,1326.94995117188,118322,1227.69934082031
"729",1329.84997558594,1334,1311.5,1324.80004882812,441978,1225.71008300781
"730",1331.44995117188,1371,1320.94995117188,1358.44995117188,494746,1256.84326171875
"731",1365,1378.5,1332.5,1339.75,442708,1239.54187011719
"732",1350.34997558594,1398,1342.09997558594,1372.90002441406,708533,1270.21240234375
"733",1378.55004882812,1429,1361,1390.84997558594,780268,1286.81970214844
"734",1384.80004882812,1435,1368,1422.40002441406,558927,1316.01000976562
"735",1435,1629.19995117188,1432.15002441406,1575.65002441406,2212213,1457.79748535156
"736",1572.80004882812,1584.90002441406,1535.05004882812,1554.55004882812,573967,1438.27575683594
"737",1560,1589,1536.09997558594,1560.55004882812,345867,1443.82702636719
"738",1568.40002441406,1647,1540,1559.19995117188,492735,1442.57788085938
"739",1545.09997558594,1599,1526.09997558594,1590.40002441406,261785,1471.44445800781
"740",1587,1591.80004882812,1530,1539.94995117188,191572,1424.76770019531
"741",1549,1558.94995117188,1520,1529.90002441406,156994,1415.46948242188
"742",1550,1557,1505,1519.34997558594,389716,1405.70849609375
"743",1525.05004882812,1610,1525,1581.65002441406,677882,1463.34875488281
"744",1595.55004882812,1697.40002441406,1586,1615.75,973000,1494.89831542969
"745",1639,1675,1620,1663,347070,1538.61389160156
"746",1669,1673,1605,1639.30004882812,853366,1516.68676757812
"747",1660,1710,1656,1699.15002441406,711646,1572.06018066406
"748",1700,1706.5,1644.5,1657.34997558594,795854,1533.38659667969
"749",1675,1675,1636.5,1651.34997558594,504008,1527.83544921875
"750",1664.05004882812,1735,1617.40002441406,1696.15002441406,714819,1569.28454589844
"751",1704,1704,1647,1667.55004882812,331478,1542.82385253906
"752",1667.30004882812,1667.69995117188,1620.09997558594,1635,465525,1512.70837402344
"753",1635,1665,1591.19995117188,1616.80004882812,194318,1495.86975097656
"754",1628,1676,1621.65002441406,1647.09997558594,301343,1523.90319824219
"755",1667.40002441406,1667.40002441406,1590,1600.65002441406,345085,1480.92761230469
"756",1559.05004882812,1616,1537,1599.05004882812,920370,1479.447265625
"757",1619.94995117188,1619.94995117188,1542.15002441406,1591.09997558594,204142,1472.09191894531
"758",1591.09997558594,1605,1545.15002441406,1585.80004882812,349539,1467.18823242188
"759",1550,1586.55004882812,1534,1555.5,406023,1439.15466308594
"760",1572,1604.55004882812,1512,1531.34997558594,400404,1416.81103515625
"761",1535,1558.94995117188,1511,1529.94995117188,265113,1415.51574707031
"762",1539.80004882812,1590.65002441406,1532.15002441406,1572.80004882812,405555,1455.16076660156
"763",1578.84997558594,1609.94995117188,1534.94995117188,1591.05004882812,550668,1472.04577636719
"764",1604.05004882812,1613.69995117188,1575.34997558594,1589.5,214307,1470.61157226562
"765",1597,1610.94995117188,1556,1574.59997558594,573788,1456.82592773438
"766",1590,1639.69995117188,1577.59997558594,1632.09997558594,378476,1510.02526855469
"767",1634.5,1674.90002441406,1625.15002441406,1647.19995117188,329026,1523.99584960938
"768",1652.19995117188,1665.90002441406,1625.90002441406,1639.15002441406,309641,1516.54797363281
"769",1640,1660,1611,1631.90002441406,231604,1509.84020996094
"770",1638,1660,1628,1646.44995117188,75900,1523.30187988281
"771",1660,1683.94995117188,1636.44995117188,1670.80004882812,280527,1545.83068847656
"772",1684.75,1695,1670.25,1683.59997558594,230890,1557.67321777344
"773",1676.59997558594,1690,1626,1644.90002441406,234830,1521.86791992188
"774",1657.90002441406,1710,1650,1694.09997558594,302746,1567.38806152344
"775",1700,1703,1655,1688.59997558594,125265,1562.29931640625
"776",1680,1748,1640.84997558594,1699.44995117188,538833,1572.33764648438
"777",1715,1787.80004882812,1710.05004882812,1745,711692,1614.48083496094
"778",1749.65002441406,1749.65002441406,1624.25,1694.34997558594,227168,1567.61926269531
"779",1694.94995117188,1699.94995117188,1622.05004882812,1651.69995117188,870245,1528.1591796875
"780",1620,1666.5,1610.5,1646.90002441406,230398,1523.71838378906
"781",1659.90002441406,1665,1625.05004882812,1639.30004882812,121376,1516.68676757812
"782",1640,1715,1618.30004882812,1688.05004882812,568161,1561.79052734375
"783",1709.94995117188,1747.75,1661.84997558594,1696,512298,1569.14575195312
"784",1685,1716,1673,1687.30004882812,154947,1561.09655761719
"785",1668.05004882812,1675,1622.30004882812,1634.69995117188,401535,1512.4306640625
"786",1650,1659.40002441406,1600,1612.05004882812,205579,1491.47497558594
"787",1627.90002441406,1627.90002441406,1575.25,1592.90002441406,319538,1473.75732421875
"788",1610.94995117188,1675,1598,1646.69995117188,599154,1523.533203125
"789",1650.30004882812,1666,1605.55004882812,1617.09997558594,342389,1496.14721679688
"790",1620,1645.19995117188,1614.94995117188,1628.44995117188,342891,1506.64819335938
"791",1635.15002441406,1739,1630,1730.80004882812,1034130,1601.34289550781
"792",1727,1769,1665.19995117188,1683.80004882812,971091,1557.8583984375
"793",1708,1731.09997558594,1612.40002441406,1637.75,439447,1515.25280761719
"794",1635,1685.90002441406,1623.25,1666.30004882812,473541,1541.66735839844
"795",1680.75,1680.75,1632,1670.05004882812,285987,1545.13671875
"796",1677.5,1707.44995117188,1668,1676.55004882812,263310,1551.15063476562
"797",1676.55004882812,1685.94995117188,1650.94995117188,1672.44995117188,326973,1547.35717773438
"798",1676.19995117188,1682,1602,1673.09997558594,401831,1547.95861816406
"799",1682,1682,1626.34997558594,1635.25,369659,1512.93969726562
"800",1643,1798.75,1637,1778.84997558594,845091,1645.79895019531
"801",1780,1811.25,1711.25,1776.5,1134437,1643.62463378906
"802",1785,1809,1738,1747.80004882812,423748,1617.07141113281
"803",1750,1778.44995117188,1713.15002441406,1755.09997558594,473624,1623.8251953125
"804",1770,1771.44995117188,1735.59997558594,1745.09997558594,305235,1614.5732421875
"805",1749.90002441406,1752.55004882812,1714.90002441406,1732.44995117188,1085872,1602.86938476562
"806",1745.09997558594,1825,1745.09997558594,1760.34997558594,1021233,1628.68273925781
"807",1778,1825,1770.05004882812,1802.44995117188,633856,1667.63366699219
"808",1799.80004882812,1837.44995117188,1716.05004882812,1740.09997558594,625677,1609.947265625
"809",1745,1758.34997558594,1603,1682.25,744747,1556.42431640625
"810",1653,1736.69995117188,1641,1699.94995117188,663225,1572.80017089844
"811",1699.94995117188,1727.75,1671.34997558594,1708.30004882812,436542,1580.52587890625
"812",1671,1721.44995117188,1644.09997558594,1703.15002441406,399442,1575.76110839844
"813",1710,1729.90002441406,1644.09997558594,1657.65002441406,411238,1533.66430664062
"814",1650,1687.94995117188,1630,1642.75,553502,1519.87878417969
"815",1643.09997558594,1714.94995117188,1643.09997558594,1696.5,606412,1569.6083984375
"816",1730,1805.84997558594,1715.15002441406,1724.30004882812,1273633,1595.3291015625
"817",1725,1743.19995117188,1695.75,1705.15002441406,312043,1577.61145019531
"818",1717,1759,1707.84997558594,1748.90002441406,389821,1618.08923339844
"819",1760.90002441406,1775.94995117188,1747.75,1770,566928,1637.61096191406
"820",1770,1784.94995117188,1755.30004882812,1764.80004882812,457673,1632.79992675781
"821",1764,1791.5,1750,1785.80004882812,293527,1652.22912597656
"822",1790,1796.25,1748.5,1754.94995117188,238613,1623.6865234375
"823",1747,1778.90002441406,1736,1747.15002441406,207032,1616.46997070312
"824",1750,1869.5,1737,1846,1687587,1707.92639160156
"825",1852,1883.44995117188,1826.55004882812,1846.19995117188,632380,1708.111328125
"826",1845,1864.69995117188,1830,1843.94995117188,408510,1706.02978515625
"827",1835,1868.90002441406,1818.15002441406,1848.69995117188,338923,1710.42443847656
"828",1848.30004882812,1858,1775.05004882812,1799.34997558594,676426,1664.765625
"829",1776.19995117188,1804.25,1761.65002441406,1788.84997558594,772439,1655.05102539062
"830",1788.84997558594,1802,1728,1762.40002441406,664940,1630.57934570312
"831",1785,1790,1745.09997558594,1765.15002441406,492208,1633.12377929688
"832",1767,1799.80004882812,1754.25,1767.90002441406,357231,1635.66796875
"833",1782.94995117188,1792.75,1758.69995117188,1764.34997558594,141546,1632.38354492188
"834",1786.94995117188,1839.80004882812,1748.05004882812,1786.05004882812,799241,1652.46057128906
"835",1811.5,1844.65002441406,1800.09997558594,1829.94995117188,581346,1693.07690429688
"836",1830,1913.75,1828.75,1880.40002441406,1057299,1739.75354003906
