"","DEEPAKNTR.NS.Open","DEEPAKNTR.NS.High","DEEPAKNTR.NS.Low","DEEPAKNTR.NS.Close","DEEPAKNTR.NS.Volume","DEEPAKNTR.NS.Adjusted"
"716",810,820,800.099975585938,803.349975585938,402875,794.807067871094
"717",800,809.5,800,805.349975585938,250554,796.785766601562
"718",800,872,800,865.099975585938,2763663,855.900451660156
"719",872.700012207031,895,854.450012207031,864.25,1353163,855.059448242188
"720",866.900024414062,877.25,836.799987792969,840.25,784534,831.314697265625
"721",847,862.299987792969,844.049987792969,847.349975585938,523775,838.339111328125
"722",850.099975585938,862,841.200012207031,845.049987792969,407152,836.063659667969
"723",845.049987792969,859,845,851.400024414062,395549,842.346130371094
"724",859.950012207031,868,786,832.25,994611,823.399719238281
"725",837.150024414062,868.900024414062,823.599975585938,859.5,854627,850.359924316406
"726",858.950012207031,894,846.049987792969,866.650024414062,1179423,857.434020996094
"727",871.150024414062,876.450012207031,850.549987792969,861.400024414062,428487,852.23974609375
"728",868,889.799987792969,846.299987792969,882.099975585938,1023007,872.719665527344
"729",878,887,867,881.049987792969,581556,871.680847167969
"730",878,931.900024414062,873,910.25,3126180,900.5703125
"731",916.799987792969,939.900024414062,911.349975585938,934.799987792969,1320538,924.859252929688
"732",941.900024414062,941.900024414062,910,922.650024414062,606811,912.838439941406
"733",924.799987792969,929.700012207031,802,869.5,1222447,860.253662109375
"734",874.900024414062,895.799987792969,835.099975585938,882.049987792969,1379959,872.670166015625
"735",890.5,923,882.5,907.799987792969,796625,898.146362304688
"736",918.25,935,900,908,581414,898.34423828125
"737",916.200012207031,926.200012207031,906.25,910.650024414062,333961,900.966064453125
"738",916.5,936.799987792969,900,921.049987792969,1054986,911.255432128906
"739",924,935,910.5,927.849975585938,523199,917.983093261719
"740",920,954.799987792969,918.700012207031,941.849975585938,1210127,931.834228515625
"741",949,999,946.950012207031,987.849975585938,2415931,977.345092773438
"742",1004.20001220703,1041.19995117188,985.900024414062,1034.05004882812,1999748,1023.05389404297
"743",1034,1054,1004.20001220703,1013.70001220703,1332215,1002.92022705078
"744",1015.29998779297,1041.69995117188,1007.09997558594,1033.09997558594,863571,1022.11395263672
"745",1036,1072.5,1036,1059.5,1276096,1048.23315429688
"746",1086,1086,1040.09997558594,1054.65002441406,655421,1043.43493652344
"747",1060.5,1063,1020,1028.15002441406,726331,1017.21649169922
"748",1033.30004882812,1040,1022.75,1028.19995117188,516550,1017.26599121094
"749",1033.5,1043.80004882812,1015,1027.5,737911,1016.57342529297
"750",1030.09997558594,1043,1017.95001220703,1035.59997558594,347795,1024.58728027344
"751",1039,1040.84997558594,1011,1022.20001220703,370563,1011.32989501953
"752",1012.5,1033.94995117188,1004,1011.59997558594,1006666,1000.84246826172
"753",1021,1031,1011,1014.5,934269,1003.71166992188
"754",1017.5,1022.90002441406,1000.09997558594,1009.29998779297,746794,998.566955566406
"755",1013.79998779297,1018.79998779297,1007,1013.15002441406,420354,1002.37603759766
"756",1014,1015.79998779297,987,1001,609335,990.355346679688
"757",1011.25,1012.40002441406,981.650024414062,986.200012207031,363962,975.712585449219
"758",986,988,961,966.5,382009,956.22216796875
"759",952,1010.04998779297,941.200012207031,973,646672,962.652954101562
"760",990,1005,961.200012207031,971.549987792969,443942,961.218444824219
"761",971.549987792969,1002.84997558594,944,990.450012207031,738275,979.91748046875
"762",981.349975585938,1010.15002441406,978,981.549987792969,798239,971.112060546875
"763",991.5,1062,985,1049.80004882812,1475620,1038.63647460938
"764",1058.40002441406,1059.80004882812,1018.75,1026.25,731744,1015.33673095703
"765",1034.44995117188,1037.90002441406,1009.04998779297,1012.65002441406,329802,1001.88140869141
"766",1015,1047.05004882812,1013.34997558594,1028.44995117188,354726,1017.51330566406
"767",1037.69995117188,1046.90002441406,1022.40002441406,1038.25,438190,1027.20922851562
"768",1047.65002441406,1080.90002441406,1033.25,1071.34997558594,741879,1059.95703125
"769",1083.80004882812,1137.19995117188,1077,1129.44995117188,1720614,1117.43920898438
"770",1137.80004882812,1159,1094,1110.65002441406,960909,1098.83923339844
"771",1137,1240,1131,1178.80004882812,4034003,1166.26440429688
"772",1198,1294,1162.69995117188,1273.80004882812,3710214,1260.25415039062
"773",1276.75,1330,1259,1301.05004882812,2510088,1287.21459960938
"774",1309.59997558594,1325,1278.05004882812,1313.75,1390752,1299.77954101562
"775",1306,1312,1241.69995117188,1280.05004882812,734221,1266.43786621094
"776",1290,1305,1246.25,1265.80004882812,506067,1252.33935546875
"777",1273,1303,1256.15002441406,1286.55004882812,383570,1272.86865234375
"778",1296.25,1344,1270,1318.65002441406,388603,1304.62744140625
"779",1339.80004882812,1410,1335,1395.90002441406,731085,1381.05590820312
"780",1385,1443.40002441406,1360,1368.65002441406,1647656,1354.095703125
"781",1385,1573.90002441406,1379.05004882812,1563.75,2627071,1547.12097167969
"782",1585,1663.15002441406,1517.15002441406,1607.84997558594,3111655,1590.75183105469
"783",1608,1639.44995117188,1582.80004882812,1602.15002441406,1270366,1585.11254882812
"784",1617.90002441406,1690,1600.05004882812,1612.40002441406,2455368,1595.25354003906
"785",1615.40002441406,1647.59997558594,1562,1581.80004882812,1250155,1564.97900390625
"786",1596.05004882812,1632,1556.05004882812,1566.44995117188,803039,1549.79211425781
"787",1580.40002441406,1588.40002441406,1503,1537.25,839875,1520.90283203125
"788",1541.09997558594,1605.19995117188,1525,1599.30004882812,1170778,1582.29296875
"789",1622,1623.30004882812,1538,1573.94995117188,1023219,1557.21252441406
"790",1575.90002441406,1576.80004882812,1523.09997558594,1553.15002441406,678017,1536.63366699219
"791",1559.90002441406,1599,1530,1570.90002441406,651515,1554.19482421875
"792",1571,1576.59997558594,1509.19995117188,1523.40002441406,436834,1507.19995117188
"793",1537.94995117188,1564.90002441406,1460.25,1484.34997558594,1149967,1468.56518554688
"794",1490.90002441406,1522.15002441406,1428.25,1514.65002441406,1036169,1498.54296875
"795",1515.94995117188,1545,1474.55004882812,1530.5,698562,1514.224609375
"796",1535,1604,1520,1580.19995117188,1534101,1563.39587402344
"797",1579.19995117188,1618.40002441406,1528.84997558594,1538.5,1636452,1522.13940429688
"798",1549.55004882812,1553.44995117188,1485,1534.15002441406,1122154,1517.83557128906
"799",1558,1570.05004882812,1535,1561,667210,1544.40026855469
"800",1585,1637.94995117188,1546.09997558594,1626.09997558594,1948335,1608.80773925781
"801",1637,1665.30004882812,1619.80004882812,1656.5,1364001,1638.88464355469
"802",1675,1693.69995117188,1635.94995117188,1646.75,1007936,1629.23828125
"803",1647.80004882812,1668,1602,1617.15002441406,697617,1599.953125
"804",1623,1708.05004882812,1615.40002441406,1657.15002441406,1888582,1639.52770996094
"805",1663.94995117188,1711.94995117188,1663,1697.94995117188,1016870,1679.89379882812
"806",1706.44995117188,1750,1703.05004882812,1712.09997558594,1245796,1693.89331054688
"807",1707,1723.65002441406,1674.65002441406,1681.25,721294,1663.37121582031
"808",1670,1670,1573.34997558594,1582.80004882812,815976,1565.96838378906
"809",1596,1627.5,1568.40002441406,1587.09997558594,785135,1570.22265625
"810",1587,1615.84997558594,1557,1608.15002441406,651992,1591.048828125
"811",1614.94995117188,1625,1582,1587.94995117188,790412,1571.06359863281
"812",1549.59997558594,1571.90002441406,1533.25,1558.84997558594,469972,1542.27307128906
"813",1585.59997558594,1595.75,1550,1559.84997558594,430408,1543.26232910156
"814",1552,1609,1550,1598.55004882812,598104,1581.55078125
"815",1611.55004882812,1673.84997558594,1607.34997558594,1627.84997558594,1531076,1610.53930664062
"816",1648.40002441406,1654.59997558594,1607,1637.5,1464576,1620.08666992188
"817",1650,1795,1650,1782.55004882812,4531215,1763.59423828125
"818",1805,1850,1755,1780.44995117188,3388293,1761.51647949219
"819",1800,1827.69995117188,1775.05004882812,1787.25,1225613,1768.24426269531
"820",1787,1900,1767.90002441406,1865.59997558594,2623486,1845.76086425781
"821",1865.59997558594,1955,1855.59997558594,1904.09997558594,2911349,1883.8515625
"822",1923.05004882812,1943.90002441406,1840.55004882812,1863.75,1554705,1843.9306640625
"823",1864,1924.90002441406,1845,1904,1257678,1883.75256347656
"824",1960,1988,1881,1891.19995117188,3165908,1871.08874511719
"825",1900.69995117188,1918.59997558594,1792.15002441406,1803.05004882812,2537304,1783.87622070312
"826",1820.05004882812,1825,1771,1775.80004882812,1501458,1756.916015625
"827",1768,1829.19995117188,1755.80004882812,1797.44995117188,1270066,1778.33569335938
"828",1797.44995117188,1813.65002441406,1776.34997558594,1791.30004882812,893835,1772.25109863281
"829",1806,1809.34997558594,1712,1728.09997558594,1047386,1709.72314453125
"830",1734.94995117188,1764.5,1714,1718.65002441406,854158,1700.37377929688
"831",1742.94995117188,1837,1729.19995117188,1794.30004882812,2668035,1775.21923828125
"832",1800,1824,1765.19995117188,1775.40002441406,916464,1756.52014160156
"833",1791.65002441406,1809.5,1755,1774.19995117188,670793,1755.33288574219
"834",1791,1798.75,1756.75,1762.15002441406,840640,1743.4111328125
"835",1771.65002441406,1802,1750,1787.15002441406,850547,1768.14526367188
"836",1801.30004882812,1834.80004882812,1790,1805.34997558594,994769,1786.15173339844
"837",1805.34997558594,1817.90002441406,1779.19995117188,1784.84997558594,497889,1765.86975097656
"838",1796.94995117188,1796.94995117188,1755.34997558594,1765.30004882812,876441,1746.52758789062
"839",1774.90002441406,1800,1770.40002441406,1794.30004882812,679580,1775.21923828125
"840",1800,1817.09997558594,1780.05004882812,1785.40002441406,600264,1766.41381835938
"841",1785.40002441406,1800,1756,1760.34997558594,695025,1741.63024902344
"842",1750,1783.30004882812,1747.34997558594,1752.34997558594,849987,1733.71520996094
"843",1768.15002441406,1779.94995117188,1732.59997558594,1740.25,1204687,1721.74401855469
"844",1746,1755,1718,1731.65002441406,886686,1713.2353515625
"845",1741,1760,1736.15002441406,1754.15002441406,771077,1735.49621582031
"846",1761,1847.90002441406,1749.15002441406,1825.65002441406,3410946,1806.23596191406
"847",1841.80004882812,1871.75,1751.09997558594,1778.5,2961106,1759.58715820312
"848",1792,1806.80004882812,1762.09997558594,1785.69995117188,875861,1766.71057128906
"849",1797.80004882812,1823.5,1786.55004882812,1791.80004882812,813359,1772.74584960938
"850",1792,1800,1755.55004882812,1769.80004882812,921598,1750.97973632812
"851",1770,1820,1770,1775.09997558594,1171025,1756.22326660156
"852",1782.40002441406,1814.94995117188,1765,1774.59997558594,1028848,1755.72875976562
"853",1764.94995117188,1789.44995117188,1749.05004882812,1772.84997558594,911870,1753.99731445312
"854",1785,1792,1715,1754.80004882812,1169907,1736.13928222656
"855",1730,1768,1710,1746.55004882812,804129,1727.97692871094
"856",1760,1788.80004882812,1750,1764.05004882812,812688,1745.29089355469
"857",1776.90002441406,1779,1750,1758.90002441406,553644,1740.19567871094
"858",1755,1775,1729.34997558594,1742.25,799147,1723.72265625
"859",1748.80004882812,1803,1737.09997558594,1785.30004882812,1128077,1766.31506347656
"860",1794.30004882812,1814,1771.05004882812,1775.94995117188,947197,1757.06433105469
"861",1777,1789.90002441406,1747.59997558594,1760.30004882812,647060,1741.58081054688
"862",1767.80004882812,1825.5,1761.59997558594,1808.55004882812,2130502,1789.31762695312
"863",1824.94995117188,1889.94995117188,1815.09997558594,1882.34997558594,3511656,1862.33288574219
"864",1898,1943,1892.34997558594,1927.59997558594,3059621,1907.10168457031
"865",1943.44995117188,1944.94995117188,1902.40002441406,1926.40002441406,1443361,1905.91442871094
"866",1927,1938.19995117188,1872,1885.84997558594,994745,1865.79565429688
"867",1894.80004882812,1950,1886.84997558594,1942.34997558594,1965632,1921.69482421875
"868",1947.69995117188,1977.65002441406,1928.09997558594,1937,1684727,1916.40173339844
"869",1930,1953.84997558594,1918.09997558594,1940.75,613501,1920.11193847656
"870",1955,1983,1945.40002441406,1952.05004882812,1047253,1931.29174804688
"871",1969.65002441406,1976,1935.59997558594,1947.84997558594,615436,1927.13635253906
"872",1946,1999.5,1945,1958.34997558594,1472141,1937.52478027344
"873",1969,1974.65002441406,1937.40002441406,1946.84997558594,489056,1926.14697265625
"874",1954,1974,1945,1951.5,491113,1930.74755859375
"875",1948.94995117188,1970.69995117188,1938.44995117188,1958.05004882812,623242,1937.22790527344
"876",1958,1969,1880.34997558594,1907.69995117188,826807,1888.37756347656
"877",1927.75,1948.40002441406,1910,1929.44995117188,601608,1909.90734863281
"878",1936,1954.84997558594,1925,1933.40002441406,608475,1913.81750488281
"879",1939.90002441406,1962,1915,1921.80004882812,825468,1902.33483886719
"880",1933,1947.80004882812,1891.40002441406,1909.25,651804,1889.91198730469
"881",1917,1917,1882,1900,600790,1880.75573730469
"882",1906.80004882812,1914.90002441406,1884.05004882812,1900.84997558594,856479,1881.59704589844
"883",1970,2084.89990234375,1946.44995117188,2039.19995117188,6873158,2018.54565429688
"884",2060,2093.69995117188,2035.05004882812,2061.30004882812,1692703,2040.42211914062
"885",2080,2156,2065.60009765625,2093.80004882812,3375983,2072.5927734375
"886",2112,2124.94995117188,2058,2069.25,1308004,2048.29125976562
"887",2069,2133.60009765625,2048,2108.05004882812,1894584,2086.6982421875
"888",2118.39990234375,2152.5,2111,2120.44995117188,1289881,2098.97290039062
"889",2129.80004882812,2184,2115,2177.14990234375,1591012,2155.09838867188
"890",2189.89990234375,2208,2101,2134.85009765625,1926164,2113.22680664062
"891",2143.85009765625,2163,2062.14990234375,2098.89990234375,1559125,2077.64111328125
"892",2108.80004882812,2152.80004882812,2102.14990234375,2146.39990234375,822816,2124.65991210938
"893",2156.30004882812,2170.35009765625,2126.39990234375,2142.44995117188,768671,2120.74975585938
"894",2135,2148,2111.10009765625,2130.85009765625,588393,2109.26733398438
"895",2120.10009765625,2142.55004882812,2105.55004882812,2130.60009765625,569674,2109.02001953125
"896",2136,2168,2118,2134.30004882812,694090,2112.6826171875
"897",2114,2146,2091.75,2098.85009765625,706512,2077.591796875
"898",2109.94995117188,2127.60009765625,2039.55004882812,2056.30004882812,757487,2035.47253417969
"899",2064.39990234375,2145,2062.19995117188,2092.35009765625,2042283,2071.15747070312
"900",2102.60009765625,2119.35009765625,2081.5,2090.64990234375,565601,2069.474609375
"901",2095,2097.80004882812,2068.89990234375,2086.35009765625,444663,2065.21826171875
"902",2080,2136.80004882812,2076.5,2130.94995117188,870778,2109.36645507812
"903",2145,2280,2145,2270.19995117188,3671431,2247.20581054688
"904",2279,2312.25,2251.10009765625,2283.60009765625,1721286,2260.47045898438
"905",2287.94995117188,2333.10009765625,2272,2304.44995117188,745482,2281.10913085938
"906",2304,2335,2285.05004882812,2321.85009765625,647328,2298.33325195312
"907",2321.85009765625,2405,2307.89990234375,2348.69995117188,1199390,2324.9111328125
"908",2360.39990234375,2382.14990234375,2350.05004882812,2359.60009765625,567218,2335.70092773438
"909",2365.69995117188,2394,2317,2365.85009765625,795363,2341.88745117188
"910",2372,2406.39990234375,2337.64990234375,2360.44995117188,884043,2336.5419921875
"911",2360.19995117188,2375.75,2346,2360.69995117188,358333,2336.78930664062
"912",2360.25,2439.89990234375,2348,2427.60009765625,1449411,2403.01196289062
"913",2439.69995117188,2468.85009765625,2420,2451.14990234375,1002384,2426.3232421875
"914",2458.89990234375,2468.94995117188,2443.69995117188,2451.55004882812,441513,2426.71948242188
"915",2459,2470.60009765625,2424,2448.60009765625,416138,2423.79931640625
"916",2455,2487,2402.35009765625,2416.25,721035,2391.77661132812
"917",2408,2419.80004882812,2357.10009765625,2375.5,534811,2351.43969726562
"918",2373,2446.94995117188,2314,2434.14990234375,1005310,2409.4951171875
"919",2446.35009765625,2458.30004882812,2409.39990234375,2416.85009765625,607772,2392.37084960938
"920",2432.80004882812,2475,2430,2469.19995117188,766910,2444.1904296875
"921",2481,2527,2455.64990234375,2485.94995117188,1232658,2460.77099609375
"922",2490,2504.05004882812,2431.94995117188,2442.94995117188,529895,2418.20654296875
"923",2442.89990234375,2442.89990234375,2353.25,2400.39990234375,952133,2376.08715820312
"924",2373.64990234375,2397,2333.80004882812,2374.05004882812,812697,2350.00415039062
"925",2388.39990234375,2418.10009765625,2363.35009765625,2406.55004882812,576314,2382.17504882812
"926",2399,2405,2356,2382.44995117188,683465,2358.31909179688
"927",2388.89990234375,2620,2383.44995117188,2591.94995117188,1940585,2565.697265625
"928",2616.69995117188,2753.94995117188,2615,2670.55004882812,3829744,2643.50122070312
"929",2696.94995117188,2930,2681.75,2886.80004882812,4981156,2857.56079101562
"930",2913.89990234375,2943.25,2832.05004882812,2868.39990234375,2306692,2839.34692382812
"931",2888,2940.80004882812,2854.55004882812,2881.60009765625,1112801,2852.41357421875
"932",2886,2989.94995117188,2854.30004882812,2866.75,1361327,2837.7138671875
"933",2870,2890.80004882812,2817.05004882812,2850.85009765625,561651,2821.97509765625
"934",2850,2910.05004882812,2835,2875.69995117188,779826,2846.5732421875
"935",2888.80004882812,2957.44995117188,2877,2897.80004882812,914516,2868.44946289062
"936",2921,2934.94995117188,2850,2866.85009765625,896626,2837.81274414062
"937",2872.5,3020,2839.39990234375,2925.89990234375,2290860,2896.2646484375
"938",2871,2885.94995117188,2500,2555.10009765625,5468580,2529.220703125
"939",2548,2616.5,2418.05004882812,2432.39990234375,4179873,2407.76318359375
"940",2450,2522.35009765625,2380.19995117188,2437.35009765625,2362539,2412.6630859375
"941",2435,2449.25,2260,2349.94995117188,1670054,2326.1484375
"942",2350,2480,2330,2467,1487281,2442.0126953125
"943",2498,2498,2400,2426.19995117188,1012747,2401.6259765625
"944",2350,2350,2183.64990234375,2247.05004882812,2556972,2224.29077148438
"945",2257.80004882812,2309.60009765625,2192,2230.35009765625,1676267,2207.75952148438
"946",2250,2314.80004882812,2250,2302.89990234375,982359,2279.57495117188
"947",2317,2342,2272,2286.94995117188,825944,2263.78637695312
"948",2300,2307.5,2258,2271.30004882812,676792,2248.29516601562
"949",2291.75,2299,2280,2294.30004882812,154974,2271.06225585938
"950",2314,2325,2254.30004882812,2298.85009765625,633222,2275.56591796875
"951",2303,2373.35009765625,2288.85009765625,2363.35009765625,944251,2339.41259765625
"952",2360,2381.89990234375,2316,2361.30004882812,558010,2337.38354492188
"953",2370,2405,2332,2344.64990234375,683203,2320.90209960938
"954",2356.39990234375,2392.39990234375,2331.05004882812,2354.25,388117,2330.40478515625
"955",2367,2380,2345,2352.94995117188,381608,2329.11791992188
"956",2360,2374,2310,2352.19995117188,899060,2328.37524414062
"957",2359,2368.94995117188,2280,2294.44995117188,520714,2271.21044921875
"958",2296,2334,2252.25,2289.75,1449128,2266.55786132812
"959",2292,2298.44995117188,2094.14990234375,2126.05004882812,1842207,2104.51611328125
"960",2129,2168.5,2052,2152.64990234375,1234236,2130.8466796875
"961",2173,2187,2140,2155.14990234375,559363,2133.32153320312
"962",2164.80004882812,2176.94995117188,2115.10009765625,2159.5,699420,2137.62719726562
"963",2120,2182.05004882812,2082.14990234375,2105.60009765625,872720,2084.2734375
"964",2063,2105,2005,2086.44995117188,995794,2065.31713867188
"965",2086,2157.30004882812,2082.05004882812,2119.39990234375,747103,2097.93334960938
"966",2139,2159.35009765625,2110.30004882812,2151.44995117188,492272,2129.65869140625
"967",2145,2229.5,2127.30004882812,2219.60009765625,1072182,2197.11865234375
"968",2241.69995117188,2339.89990234375,2221,2309.30004882812,2303170,2285.91015625
"969",2309.44995117188,2329,2242.19995117188,2252.25,879624,2229.43798828125
"970",2272.05004882812,2308.39990234375,2252.25,2285.89990234375,453112,2262.74682617188
"971",2295,2362,2295,2334.55004882812,896269,2310.904296875
"972",2346.39990234375,2349.80004882812,2305,2319.25,367728,2295.75927734375
"973",2331.25,2359.94995117188,2317,2352.89990234375,460834,2329.068359375
"974",2350,2371.30004882812,2311,2319,399193,2295.51196289062
"975",2318,2358.5,2292,2324.94995117188,426600,2301.40161132812
"976",2335,2386.75,2328.30004882812,2345.55004882812,851812,2321.79296875
"977",2359.60009765625,2386.75,2335,2360.64990234375,593701,2336.73999023438
"978",2368.89990234375,2369.94995117188,2253.30004882812,2274.19995117188,558695,2251.16552734375
"979",2250,2250,2120,2186.44995117188,993157,2164.30419921875
"980",2220,2299,2190,2277.25,754026,2254.18481445312
"981",2310,2339.69995117188,2290.05004882812,2327.44995117188,615903,2303.87622070312
"982",2350,2350,2303,2317.10009765625,352403,2293.63134765625
"983",2339,2339.80004882812,2281,2310.35009765625,313317,2286.94946289062
"984",2290.35009765625,2357.30004882812,2272.85009765625,2348.80004882812,536535,2325.01000976562
"985",2370,2464.94995117188,2359,2442.35009765625,1858822,2417.61254882812
"986",2460,2496.10009765625,2441.39990234375,2469.10009765625,1073448,2444.091796875
"987",2470,2470,2435,2440.39990234375,470616,2415.68212890625
"988",2451.89990234375,2494,2446,2490.19995117188,633954,2464.9775390625
"989",2510,2557.94995117188,2495.85009765625,2530.14990234375,918554,2504.52319335938
"990",2544.5,2557.89990234375,2502.10009765625,2513.55004882812,514465,2488.09130859375
"991",2515,2540,2481.05004882812,2524.69995117188,427392,2499.12841796875
"992",2500,2545,2484,2534.14990234375,468923,2508.48266601562
"993",2555,2555,2502,2533.39990234375,422618,2507.73999023438
"994",2540,2605.10009765625,2535,2595.69995117188,851299,2569.40942382812
"995",2605.85009765625,2628.19995117188,2565,2574.60009765625,541537,2548.52319335938
"996",2580,2647.94995117188,2575.55004882812,2634.39990234375,896356,2607.71728515625
"997",2644.69995117188,2667.80004882812,2610.60009765625,2656.85009765625,667966,2629.93994140625
"998",2657.85009765625,2686.55004882812,2645.30004882812,2659.85009765625,344796,2632.90966796875
"999",2660,2674,2631,2659.89990234375,338506,2632.95874023438
"1000",2659,2690.05004882812,2571.75,2590.55004882812,502116,2564.31127929688
"1001",2587,2604.44995117188,2535.14990234375,2567.75,432946,2541.7421875
"1002",2568,2663,2567.75,2651.64990234375,513012,2624.79223632812
"1003",2653,2654.5,2455.39990234375,2500.94995117188,761547,2475.61889648438
"1004",2500.94995117188,2507.55004882812,2340,2363.69995117188,928020,2339.75903320312
"1005",2236,2298.94995117188,2129.05004882812,2216,2015166,2193.55493164062
"1006",2216.39990234375,2216.39990234375,2106,2126.89990234375,1097311,2105.357421875
"1007",2129.89990234375,2281.69995117188,2129.89990234375,2221.60009765625,1111419,2199.09838867188
"1008",2270.35009765625,2293.64990234375,2214.64990234375,2231.5,512039,2208.89794921875
"1009",2253.89990234375,2277.89990234375,2223.19995117188,2264.30004882812,501770,2241.36596679688
"1010",2280,2384,2272,2362.39990234375,985564,2338.47216796875
"1011",2370,2373.39990234375,2322.39990234375,2338.75,393196,2315.06201171875
"1012",2330,2402,2328,2365.35009765625,595943,2341.392578125
"1013",2382.30004882812,2391.89990234375,2327.19995117188,2349.35009765625,391382,2325.55444335938
"1014",2359.75,2365.14990234375,2261.80004882812,2320.69995117188,595603,2297.19458007812
"1015",2332,2365.89990234375,2280.55004882812,2307.25,498481,2283.88061523438
"1016",2319.89990234375,2333.85009765625,2283.94995117188,2289.75,381875,2266.55786132812
"1017",2285,2285,2203.85009765625,2211.85009765625,440069,2189.447265625
"1018",2122,2166.25,2052.55004882812,2063.35009765625,1060183,2042.451171875
"1019",2065,2150,2006.65002441406,2137.85009765625,1203948,2116.19677734375
"1020",2167,2175,2108.44995117188,2114.89990234375,545320,2093.47900390625
"1021",2120,2143.44995117188,2080,2085.44995117188,436369,2064.3271484375
"1022",2080,2103.05004882812,2056,2061.94995117188,385073,2041.06518554688
"1023",2050,2055.85009765625,2000,2004.80004882812,912496,1984.49426269531
"1024",1919,1988,1905,1978.55004882812,1400825,1958.51013183594
"1025",2005,2052.80004882812,1995,2014.40002441406,801634,1993.99694824219
"1026",1930,1974.5,1842.55004882812,1855.34997558594,1369200,1836.55798339844
"1027",1939.25,2009,1910,1996.55004882812,1125596,1976.32788085938
"1028",1990,2019,1945.55004882812,1999.05004882812,864642,1978.80249023438
"1029",1995,2029,1935.40002441406,1941.65002441406,1321644,1921.98376464844
"1030",1985,2000.84997558594,1962,1974.90002441406,562340,1954.89697265625
"1031",1961,1961,1901.69995117188,1913.69995117188,657165,1894.31689453125
"1032",1888.69995117188,1888.69995117188,1810.25,1830.65002441406,781215,1812.10815429688
"1033",1839,1899.80004882812,1825,1888,571706,1868.87731933594
"1034",1908,1984.19995117188,1898.09997558594,1974.65002441406,782868,1954.64953613281
"1035",2075,2090,2004,2012.15002441406,828882,1991.76977539062
"1036",2010,2060,1989.90002441406,2050.64990234375,576754,2029.87963867188
"1037",2070.05004882812,2238,2031.19995117188,2207.64990234375,2378873,2185.28955078125
"1038",2249,2272.75,2180,2200.25,2029388,2177.96484375
"1039",2222,2249.60009765625,2215,2222.85009765625,572603,2200.3359375
"1040",2252,2254.94995117188,2210,2228.89990234375,1613841,2206.32421875
"1041",2245.80004882812,2294.30004882812,2221,2269.80004882812,805901,2246.81005859375
"1042",2280,2285.55004882812,2190,2255.44995117188,1023348,2232.60546875
"1043",2271,2280,2210.05004882812,2220.55004882812,792579,2198.05908203125
"1044",2210,2262,2204.5,2240.35009765625,432601,2217.65844726562
"1045",2238,2251.69995117188,2210,2228.35009765625,503809,2205.78002929688
"1046",2230,2249.5,2147.5,2174,770790,2151.98046875
"1047",2190,2226.89990234375,2185,2220.55004882812,502107,2198.05908203125
"1048",2231,2246.19995117188,2211,2216.5,367772,2194.05004882812
"1049",2228.80004882812,2279.89990234375,2214,2243.75,875055,2221.02392578125
"1050",2240,2325.89990234375,2236.64990234375,2300.39990234375,1008587,2277.10009765625
"1051",2313.39990234375,2333,2305,2313.69995117188,529930,2290.26538085938
"1052",2330,2357.75,2314,2326.5,508211,2302.93579101562
"1053",2334.14990234375,2354,2310.44995117188,2329.35009765625,365534,2305.75708007812
"1054",2339,2372.94995117188,2320,2326.05004882812,551000,2302.490234375
"1055",2342,2391,2336.5,2361.80004882812,693818,2337.87841796875
"1056",2368.64990234375,2379.69995117188,2277,2287.60009765625,557908,2264.42993164062
"1057",2287.60009765625,2298,2201.60009765625,2258.25,686120,2235.37719726562
"1058",2270,2342,2268,2297.44995117188,697679,2274.18017578125
"1059",2288.5,2288.5,2228,2269.10009765625,707742,2246.1171875
"1060",2270,2306.10009765625,2181.25,2211.39990234375,373403,2189.00170898438
"1061",2225.10009765625,2251.5,2187.35009765625,2219.75,433208,2197.26708984375
"1062",2232.55004882812,2302.25,2225.69995117188,2290.85009765625,559920,2267.64697265625
"1063",2269,2289,2245.05004882812,2278.35009765625,401951,2255.2734375
"1064",2240,2264.75,2220.69995117188,2256.60009765625,381293,2233.74389648438
"1065",2273.69995117188,2319.55004882812,2273.64990234375,2283.89990234375,648026,2260.76708984375
"1066",2260,2277.25,2212.55004882812,2256.19995117188,535705,2233.34765625
"1067",2262,2332.80004882812,2262,2282.39990234375,925676,2259.2822265625
"1068",2305.19995117188,2359.69995117188,2287.64990234375,2326.60009765625,1024245,2303.03491210938
"1069",2295,2337.85009765625,2269.44995117188,2298.30004882812,623462,2275.021484375
"1070",2298.30004882812,2369,2266,2288.05004882812,1056720,2264.87524414062
"1071",2235,2270,2142,2160.55004882812,1818090,2138.66650390625
"1072",2140,2145.94995117188,2021,2028.59997558594,1319779,2008.05322265625
"1073",1972,2053.60009765625,1947.05004882812,1998.09997558594,876485,1977.86206054688
"1074",2005,2048,1920,1935,820447,1915.40112304688
"1075",1939,1993,1875.75,1970.05004882812,926292,1950.09619140625
"1076",1970.05004882812,1992.84997558594,1910,1918.80004882812,849909,1899.36535644531
"1077",1942,2035,1942,1983.40002441406,947827,1963.31103515625
"1078",2020.09997558594,2020.09997558594,1965.30004882812,1977.80004882812,537092,1957.76782226562
"1079",1990,2059.25,1987.75,2052.05004882812,560663,2031.265625
"1080",2060,2083.75,2026,2036.09997558594,569639,2015.47717285156
"1081",1971,2010,1964.05004882812,1981.75,416801,1961.67761230469
"1082",2015,2034,1953,1964.84997558594,585809,1944.94885253906
