"","APOLLOTYRE.NS.Open","APOLLOTYRE.NS.High","APOLLOTYRE.NS.Low","APOLLOTYRE.NS.Close","APOLLOTYRE.NS.Volume","APOLLOTYRE.NS.Adjusted"
"186",211,215.399993896484,202.800003051758,213.100006103516,4267809,191.934326171875
"187",210,214.449996948242,205.25,206,3624093,185.539535522461
"188",200.800003051758,205.449996948242,198.5,203.300003051758,2991297,183.107696533203
"189",201.25,204.199996948242,194,198,2951857,178.334121704102
"190",195.899993896484,207.449996948242,193.899993896484,205.25,3261159,184.864013671875
"191",206.199996948242,208,199.649993896484,201.399993896484,3482398,181.396392822266
"192",201.600006103516,215.649993896484,201.600006103516,214.350006103516,3138955,193.060195922852
"193",208,211.649993896484,204.949996948242,206,1980808,185.539535522461
"194",209,219,209,217.050003051758,3747478,195.49201965332
"195",219.699996948242,219.699996948242,212.899993896484,216.600006103516,1811281,195.086700439453
"196",218.800003051758,222.800003051758,216.949996948242,220.300003051758,2053978,198.419219970703
"197",222.300003051758,223.949996948242,208,209.300003051758,2346918,188.511764526367
"198",209.5,211.899993896484,204.5,206.300003051758,2104200,185.809753417969
"199",208.649993896484,209.550003051758,205.649993896484,206.300003051758,1467975,185.809753417969
"200",204.100006103516,208,192.050003051758,196.25,6821891,176.757919311523
"201",201.100006103516,206.600006103516,200,205.050003051758,3257357,184.683883666992
"202",201.5,208.850006103516,199.199996948242,207.050003051758,3043270,186.485260009766
"203",202.899993896484,213.449996948242,200.399993896484,207.550003051758,3171759,186.935577392578
"204",208,216,204.949996948242,214.949996948242,1684170,193.6005859375
"205",215.199996948242,219.699996948242,213.600006103516,215.050003051758,2383136,193.690658569336
"206",216.050003051758,219.899993896484,209.600006103516,218.800003051758,1582761,197.06819152832
"207",220,223.399993896484,216.800003051758,218.399993896484,1269156,196.707931518555
"208",222,229.5,219.100006103516,220.699996948242,4362130,198.779479980469
"209",220.5,222.050003051758,213.850006103516,215.199996948242,1515633,193.825775146484
"210",216.75,219.899993896484,211.899993896484,212.75,2272040,191.619110107422
"211",214.850006103516,221.199996948242,213.199996948242,220.25,1142635,198.37419128418
"212",220.800003051758,224.300003051758,218.699996948242,221.050003051758,2660337,199.094741821289
"213",221.100006103516,222.199996948242,213.800003051758,214.600006103516,2200263,193.285354614258
"214",214.899993896484,224.5,212,222.600006103516,10096359,200.490783691406
"215",226,230.5,221,223.350006103516,7305882,201.166290283203
"216",223.75,231.199996948242,219.149993896484,230,3354365,207.15576171875
"217",229,231.399993896484,224.100006103516,226.25,2715552,203.778244018555
"218",226.600006103516,229.899993896484,222.899993896484,229.149993896484,2500442,206.390197753906
"219",229,229.800003051758,224.649993896484,225.300003051758,2820381,202.922607421875
"220",227.949996948242,231.75,224.800003051758,225.449996948242,6062909,203.057693481445
"221",227.949996948242,227.949996948242,216.699996948242,218.75,3826219,197.023162841797
"222",219.949996948242,225,218.600006103516,224.199996948242,3812986,201.931838989258
"223",223.25,231,222.149993896484,230.100006103516,4816417,207.245864868164
"224",230.100006103516,237.350006103516,230.100006103516,236.300003051758,8415614,212.830062866211
"225",238.149993896484,241,234.5,236,8069235,212.559829711914
"226",236.949996948242,240.300003051758,234.350006103516,239.050003051758,2180338,215.306930541992
"227",242.350006103516,242.350006103516,233.5,234.949996948242,2285274,211.614135742188
"228",234.550003051758,236.850006103516,230.399993896484,232.649993896484,1822163,209.542572021484
"229",232.800003051758,235.350006103516,226.100006103516,228.100006103516,2123955,205.444488525391
"230",226,226.949996948242,222.449996948242,225.149993896484,1153486,202.787490844727
"231",226.899993896484,228.149993896484,222.550003051758,226.399993896484,2388836,203.913330078125
"232",223.600006103516,226.25,220.75,225,1835010,202.652389526367
"233",221.050003051758,234.949996948242,221.050003051758,233.699996948242,1980032,210.488265991211
"234",233.399993896484,240,232.5,237.850006103516,1755281,214.226089477539
"235",239.699996948242,239.699996948242,233,234.449996948242,1430472,211.163787841797
"236",235,237.350006103516,230.5,235.100006103516,2118894,211.749221801758
"237",235,236.600006103516,231.699996948242,234.800003051758,1484694,211.479034423828
"238",234.699996948242,242.300003051758,233.199996948242,235.550003051758,4136850,212.154541015625
"239",237.100006103516,240.199996948242,236.800003051758,239.649993896484,2910445,215.847305297852
"240",241.350006103516,244.850006103516,238.199996948242,239.550003051758,6293860,215.757263183594
"241",243,243,232.100006103516,233.399993896484,3965309,210.218078613281
"242",230.25,233.5,225.300003051758,229.050003051758,4165981,206.300140380859
"243",227,235.25,225.600006103516,233.350006103516,2417738,210.173065185547
"244",234.449996948242,235.300003051758,230.100006103516,231.050003051758,1916532,208.101501464844
"245",232.5,236.5,231.800003051758,234.5,1568629,211.20881652832
"246",235.100006103516,237.5,233.800003051758,235.949996948242,1888044,212.514801025391
"247",236.5,236.5,232.600006103516,234.399993896484,1125991,211.118743896484
"248",233,235.25,229.25,230.850006103516,1983510,207.921340942383
"249",230,232.550003051758,227.350006103516,227.850006103516,1183802,205.219329833984
"250",228,234.25,226.149993896484,233.399993896484,1540427,210.218078613281
"251",234.850006103516,234.899993896484,229.449996948242,230.149993896484,929054,207.290893554688
"252",230,232.350006103516,228.050003051758,228.800003051758,1285634,206.074981689453
"253",230.300003051758,230.300003051758,223,223.399993896484,1830077,201.211303710938
"254",223,228.199996948242,222,227.25,1371920,204.678924560547
"255",227,227.449996948242,224.699996948242,225.949996948242,870820,203.508041381836
"256",225.5,225.5,222,223.399993896484,1067341,201.211303710938
"257",224,225.5,222.600006103516,223.199996948242,2219716,201.031204223633
"258",222.300003051758,227.399993896484,217.25,218.850006103516,3263101,197.113235473633
"259",218.850006103516,221.850006103516,217.699996948242,218.399993896484,2694921,196.707931518555
"260",219.5,221,217.5,217.899993896484,1519378,196.257583618164
"261",217.800003051758,219.600006103516,215.5,216.600006103516,915690,195.086700439453
"262",215.600006103516,220.300003051758,214.550003051758,219,1885675,197.248321533203
"263",219.050003051758,219.899993896484,217,218.399993896484,995406,196.707931518555
"264",218.800003051758,219.050003051758,216,216.800003051758,802132,195.266860961914
"265",217.5,218.699996948242,208.75,210.75,2218748,189.817749023438
"266",208.350006103516,212.399993896484,207.800003051758,209.649993896484,1887429,188.826965332031
"267",207,208.75,199.649993896484,203.050003051758,3260886,182.882537841797
"268",202.899993896484,206.600006103516,201.300003051758,203.300003051758,1409006,183.107696533203
"269",205.300003051758,205.300003051758,199.300003051758,204.350006103516,1795751,184.053405761719
"270",204.649993896484,210.75,203.600006103516,207.850006103516,1670882,187.205795288086
"271",208,208.050003051758,197.300003051758,200.149993896484,2328060,180.270553588867
"272",200.149993896484,205.399993896484,196.350006103516,202.5,6299857,182.387145996094
"273",201.899993896484,202.850006103516,193.800003051758,199.149993896484,3309459,179.369873046875
"274",199.800003051758,208.600006103516,197.5,207.449996948242,3735779,186.845489501953
"275",206.199996948242,209.899993896484,202,203.149993896484,2519281,182.972595214844
"276",202.149993896484,204.850006103516,200.199996948242,201.699996948242,1741712,181.666610717773
"277",202,205.149993896484,199.25,200.899993896484,1566055,180.946075439453
"278",198.199996948242,204.350006103516,197.449996948242,202.699996948242,2090637,182.567291259766
"279",202.800003051758,202.899993896484,196.699996948242,200.399993896484,2385065,180.495742797852
"280",200.5,203.800003051758,199.649993896484,202.699996948242,1647484,182.567291259766
"281",202.5,208.949996948242,201.550003051758,202.399993896484,2764354,182.297073364258
"282",203.199996948242,210.899993896484,203.199996948242,209.100006103516,3626848,188.331634521484
"283",209.949996948242,211.5,207,208.949996948242,2324645,188.196517944336
"284",210,211.149993896484,206.199996948242,210.149993896484,2463708,189.277328491211
"285",211.050003051758,214.399993896484,210.25,211.25,2445738,190.268081665039
"286",211,211.5,206.449996948242,209.649993896484,3339902,188.826965332031
"287",210.949996948242,216.5,210.649993896484,213.850006103516,2532635,192.609832763672
"288",215.149993896484,218,212.649993896484,217.449996948242,3454722,195.852279663086
"289",218.5,220.350006103516,217.300003051758,219.899993896484,1763953,198.058929443359
"290",220,224.399993896484,219,223.100006103516,2949672,200.941116333008
"291",224.199996948242,225,218.649993896484,219.449996948242,2297209,197.653625488281
"292",219.850006103516,220,216,216.5,1750522,194.996658325195
"293",215.399993896484,216.850006103516,211.5,212.300003051758,1554812,191.213806152344
"294",212.800003051758,219.050003051758,212.350006103516,217.649993896484,4214398,196.03239440918
"295",219.25,228.199996948242,219,226.800003051758,3085459,204.27360534668
"296",235,235,224.5,225.449996948242,9846829,203.057693481445
"297",226.600006103516,226.850006103516,220.050003051758,223,2363806,200.851028442383
"298",223.199996948242,225.149993896484,221.100006103516,222.25,2591655,200.175537109375
"299",222.399993896484,224,217.050003051758,217.949996948242,2014211,196.302612304688
"300",218.050003051758,222.449996948242,215,221,2939295,199.049697875977
"301",221.149993896484,223.75,219.600006103516,220.550003051758,1930121,198.644393920898
"302",221,222.800003051758,215,215.75,1498576,194.321136474609
"303",214.899993896484,215.399993896484,211.399993896484,212.399993896484,1824816,191.303848266602
"304",212.949996948242,214.399993896484,210,213.449996948242,2734381,192.249557495117
"305",214.800003051758,217.5,213.050003051758,214,1548540,192.74494934082
"306",213.300003051758,219.899993896484,212.75,217.449996948242,1865135,195.852279663086
"307",223.899993896484,227.649993896484,222.050003051758,225.850006103516,3023752,203.41796875
"308",226.100006103516,226.5,219.75,221.25,2392936,199.274856567383
"309",220.100006103516,225,218.449996948242,219.850006103516,2602557,198.013885498047
"310",220.100006103516,223.550003051758,217,222.899993896484,2344897,200.760986328125
"311",223.449996948242,224.600006103516,220.800003051758,224.050003051758,1464673,201.796752929688
"312",225,225,219.5,220.100006103516,1752415,198.239074707031
"313",219,219,214.25,216,2335176,194.546310424805
"314",216.5,219.25,215.5,216.100006103516,1582070,194.636367797852
"315",215.75,216.5,212.5,213.5,2456854,192.29460144043
"316",214,216,212.800003051758,215,2332414,193.645629882812
"317",215.399993896484,219.75,214.949996948242,218,1155929,196.34765625
"318",218.199996948242,219.449996948242,215.199996948242,216.350006103516,2450298,194.861541748047
"319",217,221.25,214.350006103516,219.100006103516,2590365,197.338424682617
"320",216.949996948242,217.5,208.800003051758,209.649993896484,2367067,188.826965332031
"321",210,213.5,207.300003051758,211.949996948242,2093535,190.898559570312
"322",211,211.899993896484,207.75,209,2273549,188.241577148438
"323",209.449996948242,211.300003051758,207.550003051758,209.050003051758,3218763,188.286590576172
"324",208,210.100006103516,205.25,209.5,3470828,188.691909790039
"325",209.949996948242,209.949996948242,204.300003051758,206.050003051758,2755508,185.584564208984
"326",203,206.600006103516,201.100006103516,202,2632924,181.936813354492
"327",204,204.399993896484,201.25,201.649993896484,1646418,181.62158203125
"328",201,202.5,196.5,197.050003051758,1990897,177.478454589844
"329",197.800003051758,199.100006103516,194.550003051758,195.199996948242,1273921,175.812210083008
"330",195.899993896484,197.199996948242,191,191.75,2511215,172.704879760742
"331",191.699996948242,192.5,182.199996948242,185.300003051758,9156401,166.895492553711
"332",184.899993896484,191.800003051758,183.449996948242,190.949996948242,4279032,171.984329223633
"333",190.100006103516,190.600006103516,185.550003051758,186.199996948242,2297813,167.706115722656
"334",184.949996948242,186,178.350006103516,179.649993896484,6485545,161.806686401367
"335",179.800003051758,182.800003051758,176.050003051758,177.100006103516,2285495,159.509963989258
"336",177.5,177.75,174,176.050003051758,1886278,158.564239501953
"337",176.449996948242,178.850006103516,175.149993896484,177.5,1880591,159.870239257812
"338",180.399993896484,187.75,180.399993896484,182.600006103516,1960620,164.463684082031
"339",183.850006103516,184.5,181.100006103516,181.899993896484,1808112,163.833206176758
"340",182.899993896484,184.399993896484,179.350006103516,183.199996948242,1077368,165.00407409668
"341",185,189.850006103516,182.600006103516,183.600006103516,2515235,165.364364624023
"342",185.5,197,184.449996948242,194.600006103516,2673882,175.27180480957
"343",195,200.899993896484,194.5,199.100006103516,3074229,179.324859619141
"344",199,199.800003051758,194,197.899993896484,2772492,178.244018554688
"345",197.5,197.800003051758,192.649993896484,194.149993896484,1319186,174.866485595703
"346",194,198.25,193.800003051758,197.100006103516,1367906,177.523513793945
"347",198.050003051758,198.5,190.699996948242,194.5,3370473,175.181747436523
"348",192.550003051758,198,192.199996948242,196.350006103516,2324600,176.847991943359
"349",194.75,202.5,194.300003051758,197.300003051758,4667323,177.703628540039
"350",199.699996948242,200.75,195.800003051758,199.5,2810121,179.685119628906
"351",198.949996948242,199.949996948242,191.449996948242,192.199996948242,2645450,173.110168457031
"352",193,195,190.800003051758,194.199996948242,1857605,174.911514282227
"353",194.899993896484,196.350006103516,191.050003051758,195.449996948242,1713021,176.037368774414
"354",195,198,191.100006103516,191.75,1166390,172.704879760742
"355",191.550003051758,191.800003051758,185.800003051758,188.100006103516,2430739,169.417404174805
"356",187,188.399993896484,184,184.75,2285350,166.400131225586
"357",185,202.399993896484,183.899993896484,199.949996948242,36924875,180.090408325195
"358",200.899993896484,201.149993896484,191.850006103516,193.899993896484,7041882,174.641326904297
"359",194.949996948242,195.850006103516,186.800003051758,189.25,2901176,170.453201293945
"360",188.699996948242,196.399993896484,188.199996948242,195.350006103516,2061074,175.947311401367
"361",194.5,200,192.399993896484,197.550003051758,1872101,177.928817749023
"362",197.600006103516,200.899993896484,195.300003051758,199.449996948242,1829459,179.640090942383
"363",198.399993896484,205.5,197.100006103516,200.399993896484,5981431,180.495742797852
"364",201.949996948242,203.5,198.699996948242,200.550003051758,3406548,180.630844116211
"365",201,204,200.199996948242,202.899993896484,2785295,182.747406005859
"366",203.449996948242,204.25,199.149993896484,200.649993896484,1125746,180.720886230469
"367",202,204.600006103516,199.800003051758,200.300003051758,2895320,180.405685424805
"368",202,202.149993896484,197.25,200.199996948242,1643088,180.315582275391
"369",199.899993896484,202.5,199,200.899993896484,1156109,180.946075439453
"370",201,201.600006103516,199,199.399993896484,1112054,179.59504699707
"371",200,200.800003051758,194.75,195.300003051758,1509512,175.902313232422
"372",193,195.300003051758,186.600006103516,187.449996948242,2485531,168.831954956055
"373",186.199996948242,189.5,185.149993896484,186.350006103516,1763656,167.841217041016
"374",187.050003051758,188.5,185.600006103516,187,996851,168.426681518555
"375",187.949996948242,189.050003051758,184.300003051758,188.100006103516,1534438,169.417404174805
"376",188.300003051758,189.199996948242,186.300003051758,187.149993896484,861265,168.561752319336
"377",187.5,187.75,184.100006103516,184.949996948242,1468874,166.580261230469
"378",185,188,184.399993896484,187.050003051758,1638368,168.471694946289
"379",187,189.100006103516,184.050003051758,184.600006103516,2612031,166.265014648438
"380",184.649993896484,186.350006103516,178.399993896484,179.25,2057799,161.446411132812
"381",180.5,180.800003051758,174.25,174.800003051758,3277411,157.438385009766
"382",175,175.949996948242,172.600006103516,175,2605914,157.618515014648
"383",173.5,174,166,167.5,7116134,153.718231201172
"384",167.5,168,162.5,164.550003051758,3311058,153.998977661133
"385",164.550003051758,165.399993896484,160.699996948242,161.350006103516,2589689,151.004165649414
"386",162.25,165.5,160.199996948242,164.050003051758,2768222,153.531036376953
"387",163.899993896484,164,153.100006103516,154.350006103516,4794798,144.453018188477
"388",151.949996948242,154.75,149,149.699996948242,4672764,140.101181030273
"389",149.050003051758,158.350006103516,148.399993896484,157.5,7616628,147.401031494141
"390",156.5,157.899993896484,151.75,154.149993896484,2624505,144.265838623047
"391",152,152.550003051758,144.050003051758,150.350006103516,5958824,140.709487915039
"392",148,151.850006103516,146.300003051758,147.050003051758,2208778,137.62109375
"393",146,154,146,151.699996948242,2974338,141.972915649414
"394",152.449996948242,154.949996948242,149.399993896484,150,3210045,140.381942749023
"395",152,157.800003051758,151.5,157.100006103516,3426285,147.02668762207
"396",157.800003051758,165.100006103516,157.399993896484,162.649993896484,5025774,152.220809936523
"397",162.699996948242,165,158,158.699996948242,3038805,148.52409362793
"398",158.699996948242,164,156.850006103516,162.949996948242,3230504,152.501571655273
"399",162,166.449996948242,161.699996948242,164.25,4814865,153.718231201172
"400",163.949996948242,165.899993896484,162.5,163.649993896484,2539598,153.156692504883
"401",163.5,166,162.600006103516,165.199996948242,1816108,154.607315063477
"402",165.199996948242,166.25,160.25,162.449996948242,3119072,152.033630371094
"403",161.899993896484,165.449996948242,161.25,163.300003051758,2229324,152.829132080078
"404",161.649993896484,168.300003051758,161.649993896484,165.600006103516,2414430,154.981643676758
"405",167.050003051758,168,164,166.449996948242,1727710,155.777160644531
"406",167.5,173,167.5,172,2162552,160.971282958984
"407",172.5,172.949996948242,167,168.550003051758,2366161,157.74250793457
"408",167.550003051758,172.399993896484,167.25,169.600006103516,2913894,158.725204467773
"409",169.600006103516,172.149993896484,168.5,171.25,2026816,160.269393920898
"410",170,176.5,167.5,170.25,3516636,159.33349609375
"411",169.25,176.899993896484,168.800003051758,175.899993896484,3883974,164.621200561523
"412",175.850006103516,175.850006103516,172.850006103516,173.75,3388610,162.609069824219
"413",175,176.699996948242,174.600006103516,175.25,2010523,164.012893676758
"414",175.600006103516,177.899993896484,174,176.699996948242,1583348,165.369918823242
"415",177,180,176.199996948242,179.100006103516,2119204,167.61604309082
"416",179.100006103516,181.600006103516,176.649993896484,177.100006103516,1332394,165.744277954102
"417",178,181,175.100006103516,180.600006103516,1615075,169.019866943359
"418",178.5,183,177.149993896484,180.600006103516,2527053,169.019866943359
"419",179.949996948242,180.649993896484,175.800003051758,177.75,3102533,166.352600097656
"420",177.649993896484,181.899993896484,177.5,179.850006103516,3058152,168.317947387695
"421",180.25,181.25,174.350006103516,175.199996948242,1760079,163.966079711914
"422",175.199996948242,189.100006103516,173.350006103516,185.199996948242,5194630,173.324905395508
"423",187.5,192.449996948242,184.800003051758,189.199996948242,2134581,177.068405151367
"424",190,191.399993896484,185.25,186.25,1878154,174.307571411133
"425",186,187.5,181.899993896484,184.949996948242,3128869,173.090911865234
