"","JKCEMENT.NS.Open","JKCEMENT.NS.High","JKCEMENT.NS.Low","JKCEMENT.NS.Close","JKCEMENT.NS.Volume","JKCEMENT.NS.Adjusted"
"438",1065,1078,1044.40002441406,1051.40002441406,58351,1026.04736328125
"439",1063.30004882812,1073.19995117188,1051.80004882812,1067.25,95569,1041.51538085938
"440",1075.90002441406,1143.75,1059.80004882812,1129.90002441406,81643,1102.65454101562
"441",1149,1149,1103.80004882812,1121.19995117188,64212,1094.16418457031
"442",1135,1135,1100,1103,22578,1076.40307617188
"443",1116.75,1120,1108.05004882812,1115.5,9626,1088.60168457031
"444",1135,1136,1110.05004882812,1115.15002441406,22041,1088.26025390625
"445",1145,1154,1120,1144.25,14156,1116.65844726562
"446",1155,1172,1120,1127.65002441406,20146,1100.45874023438
"447",1127.05004882812,1138.69995117188,1105.09997558594,1112.40002441406,54284,1085.57641601562
"448",1112.25,1129.90002441406,1106,1117.05004882812,77278,1090.1142578125
"449",1129.90002441406,1149.90002441406,1104.05004882812,1112.75,16714,1085.91784667969
"450",1145,1150,1112.69995117188,1131.80004882812,29644,1104.50866699219
"451",1130,1149.5,1124.19995117188,1130.09997558594,60182,1102.849609375
"452",1135.40002441406,1148.80004882812,1123.75,1139.55004882812,19694,1112.07165527344
"453",1150,1185.30004882812,1145,1163.05004882812,36751,1135.00524902344
"454",1179.94995117188,1198,1165.05004882812,1182.75,87907,1154.23010253906
"455",1170,1174.90002441406,1125.15002441406,1160.44995117188,117034,1132.46765136719
"456",1160.44995117188,1186,1150,1182.09997558594,72797,1153.595703125
"457",1187,1187,1157.19995117188,1160.09997558594,51106,1132.12622070312
"458",1160,1164.55004882812,1150.05004882812,1160.19995117188,11851,1132.22375488281
"459",1159.80004882812,1169,1156.5,1165.94995117188,22115,1137.83508300781
"460",1169,1177,1164.65002441406,1175.40002441406,25933,1147.05725097656
"461",1176,1182,1170.05004882812,1178.90002441406,24672,1150.47302246094
"462",1178.55004882812,1180.44995117188,1165,1166.59997558594,33305,1138.46948242188
"463",1174.90002441406,1174.90002441406,1153.5,1162.80004882812,12337,1134.76110839844
"464",1153.55004882812,1164.80004882812,1150.09997558594,1162.75,24923,1134.71228027344
"465",1169.69995117188,1172.59997558594,1116.69995117188,1149.80004882812,30320,1122.07458496094
"466",1165,1165,1148,1150.44995117188,46709,1122.70874023438
"467",1150.5,1172.34997558594,1148.05004882812,1154.65002441406,24724,1126.80773925781
"468",1154.65002441406,1168,1146.65002441406,1157.09997558594,122195,1129.19860839844
"469",1164.94995117188,1164.94995117188,1145.5,1155.15002441406,35420,1127.29577636719
"470",1165,1165,1147.5,1150,41220,1122.26977539062
"471",1156.25,1199,1144.25,1185.05004882812,45104,1156.474609375
"472",1187,1195.84997558594,1145,1153.09997558594,53943,1125.294921875
"473",1161,1167.94995117188,1127,1144.75,66050,1117.14636230469
"474",1145.84997558594,1169.75,1144,1151.15002441406,68111,1123.39196777344
"475",1158.09997558594,1159.30004882812,1131.15002441406,1150.75,61766,1123.00183105469
"476",1158,1158,1144.5,1150.59997558594,8179,1122.85534667969
"477",1154.80004882812,1154.80004882812,1137.55004882812,1144.25,105326,1116.65844726562
"478",1136,1144.69995117188,1125.25,1140.55004882812,35863,1113.0478515625
"479",1143,1155.19995117188,1141,1150.05004882812,12934,1122.31860351562
"480",1150.09997558594,1154,1143.75,1151,25263,1123.24572753906
"481",1152.40002441406,1208.90002441406,1149.90002441406,1182.75,124357,1154.23010253906
"482",1187,1187,1151,1157.15002441406,14987,1129.24743652344
"483",1161,1162,1150,1154.30004882812,12134,1126.46618652344
"484",1156,1167,1153,1162.44995117188,13177,1134.41955566406
"485",1168,1168,1147.25,1158.90002441406,26897,1130.95520019531
"486",1159.90002441406,1163,1144.84997558594,1159.90002441406,8336,1131.93115234375
"487",1160.90002441406,1162,1149.5,1160.05004882812,10426,1132.07751464844
"488",1160.09997558594,1164.80004882812,1150.15002441406,1160.5,16293,1132.51647949219
"489",1160.5,1172.44995117188,1153.84997558594,1168.84997558594,16035,1140.66528320312
"490",1175,1184.94995117188,1162.55004882812,1176.5,24631,1148.130859375
"491",1178,1226,1178,1220.19995117188,117401,1190.77709960938
"492",1220.25,1305,1209,1280.05004882812,134085,1249.18371582031
"493",1278,1278,1240,1257.44995117188,51416,1227.12866210938
"494",1265.09997558594,1313.94995117188,1265.09997558594,1283,310933,1252.0625
"495",1278,1314.90002441406,1270.09997558594,1275.44995117188,138549,1244.69470214844
"496",1289.94995117188,1294.40002441406,1268,1277.09997558594,71333,1246.30493164062
"497",1280,1292.09997558594,1273,1275.59997558594,127300,1244.84118652344
"498",1270.05004882812,1293,1253.19995117188,1275.84997558594,387918,1245.08508300781
"499",1269.90002441406,1300,1256.90002441406,1299.75,124427,1268.40869140625
"500",1301,1318,1287.69995117188,1314.15002441406,63139,1282.46166992188
"501",1318,1320.75,1268,1276.40002441406,29506,1245.62194824219
"502",1284.30004882812,1287.94995117188,1260,1264.34997558594,34926,1233.86242675781
"503",1276.59997558594,1294.09997558594,1264,1278.05004882812,41477,1247.23229980469
"504",1278,1303.30004882812,1276.05004882812,1289.69995117188,155821,1258.60107421875
"505",1292,1304,1285,1299.5,56250,1268.16479492188
"506",1300,1308,1291,1301.80004882812,92031,1270.40942382812
"507",1307,1389.94995117188,1301.80004882812,1375.55004882812,273691,1342.38098144531
"508",1381,1425,1376,1384.55004882812,94546,1351.1640625
"509",1390,1407.15002441406,1372.19995117188,1389.44995117188,94197,1355.94580078125
"510",1400,1409.05004882812,1375,1402,45445,1368.19323730469
"511",1405,1405,1375,1382,68807,1348.67553710938
"512",1390,1400,1372,1385.94995117188,29213,1352.5302734375
"513",1304,1363,1304,1354.25,25243,1321.5947265625
"514",1375,1388,1354.5,1382.09997558594,129723,1348.77307128906
"515",1380,1401,1372.25,1393.5,40423,1359.89831542969
"516",1393,1420,1377.40002441406,1394,28433,1360.38610839844
"517",1386.09997558594,1430,1380,1415,252117,1380.87976074219
"518",1448.94995117188,1479.94995117188,1414.94995117188,1420.69995117188,207652,1386.44226074219
"519",1425,1432.34997558594,1400,1421.09997558594,76566,1386.83276367188
"520",1425,1428,1411.30004882812,1419.05004882812,89405,1384.83203125
"521",1425,1425.09997558594,1400.05004882812,1415.55004882812,53099,1381.41650390625
"522",1410,1438,1410,1423.84997558594,58129,1389.51623535156
"523",1421,1438,1400,1418.09997558594,54201,1383.90490722656
"524",1425,1425,1382.30004882812,1403.75,67443,1369.90100097656
"525",1417,1472,1401.44995117188,1461.94995117188,168361,1426.69775390625
"526",1460,1478.94995117188,1454.09997558594,1472.19995117188,60515,1436.70031738281
"527",1466,1499,1453.90002441406,1494.09997558594,155675,1458.07238769531
"528",1493,1505,1433,1441,54514,1406.25280761719
"529",1439,1440,1420.75,1430.34997558594,48663,1395.85949707031
"530",1420.09997558594,1430.30004882812,1386.25,1410.44995117188,65714,1376.439453125
"531",1404.94995117188,1404.94995117188,1331.5,1387.55004882812,64110,1354.09155273438
"532",1376,1423,1370.34997558594,1402.19995117188,129251,1368.38830566406
"533",1415,1450,1375,1396.25,52574,1362.58178710938
"534",1400,1409.65002441406,1307.40002441406,1341.80004882812,147632,1309.44494628906
"535",1360,1414.75,1310,1366.90002441406,88487,1333.93969726562
"536",1305.34997558594,1331.80004882812,1301.90002441406,1326.44995117188,63110,1294.46496582031
"537",1302.5,1331.30004882812,1301.5,1318.90002441406,131633,1287.09716796875
"538",1320,1320.5,1249.05004882812,1285.34997558594,117883,1261.52978515625
"539",1220.5,1258,1124.90002441406,1144.65002441406,108115,1123.43737792969
"540",1031.09997558594,1225.05004882812,920,1213.90002441406,94645,1191.40393066406
"541",1170,1219.30004882812,1160,1178.15002441406,113021,1156.31652832031
"542",1181,1237.05004882812,1150,1168.15002441406,152505,1146.50170898438
"543",1168.15002441406,1199,1070.25,1103.05004882812,84757,1082.60827636719
"544",1015,1070,980,1034.09997558594,136568,1014.93603515625
"545",1040,1061.05004882812,955.099975585938,984.150024414062,387172,965.911743164062
"546",954.75,954.75,795.25,891,120127,874.487976074219
"547",910,938.450012207031,873.849975585938,930.349975585938,51325,913.108703613281
"548",875.349975585938,970.799987792969,875.349975585938,964.5,94172,946.625915527344
"549",970,977,931.400024414062,937,50928,919.635437011719
"550",970,970,925,932,74425,914.728149414062
"551",918,928,890.150024414062,919.75,35411,902.705139160156
"552",944,944,922.150024414062,935.549987792969,122472,918.212280273438
"553",935.900024414062,940,900,921.450012207031,64180,904.373657226562
"554",935,935,902,912.900024414062,19118,895.982116699219
"555",916,968,916,966.25,50247,948.343383789062
"556",940,973,940,953.450012207031,38295,935.780639648438
"557",957,975,952,968.200012207031,188000,950.257263183594
"558",969,1097.19995117188,950,1043.80004882812,187185,1024.45629882812
"559",1040,1100,1038.5,1081.69995117188,284413,1061.65380859375
"560",1081.69995117188,1104.80004882812,1077.69995117188,1095.25,37687,1074.95288085938
"561",1120,1157.75,1105.69995117188,1128.5,113591,1107.58654785156
"562",1151,1178,1112.09997558594,1143.75,204698,1122.55407714844
"563",1124.59997558594,1158.84997558594,1095.19995117188,1136.75,53656,1115.68371582031
"564",1141.94995117188,1155,1059.05004882812,1145.94995117188,154970,1124.71313476562
"565",1146.75,1165,1135.80004882812,1149.30004882812,55705,1128.00122070312
"566",1145.15002441406,1149.40002441406,1075,1090.30004882812,109602,1070.09460449219
"567",1109,1124,1085.5,1103.5,364690,1083.0498046875
"568",1125,1125,1095.55004882812,1109.59997558594,20756,1089.03686523438
"569",1123.34997558594,1123.34997558594,1081.05004882812,1096,23072,1075.68884277344
"570",1108.15002441406,1125,1101,1119.30004882812,219907,1098.55725097656
"571",1095.80004882812,1139.59997558594,1081.19995117188,1097.55004882812,44341,1077.21020507812
"572",1111.90002441406,1113,1062.65002441406,1081.30004882812,59458,1061.26135253906
"573",1080.05004882812,1100,1080,1097.65002441406,155291,1077.30834960938
"574",1100,1118.5,1085.05004882812,1089.40002441406,20636,1069.21118164062
"575",1109,1109,1082.40002441406,1094.90002441406,28151,1074.60925292969
"576",1090,1103,1061,1070.15002441406,25226,1050.31799316406
"577",1080,1080,1040.65002441406,1055.59997558594,13766,1036.03759765625
"578",1098.90002441406,1154.94995117188,1081.09997558594,1134.15002441406,102944,1113.13171386719
"579",1134.94995117188,1140,1072,1091.34997558594,54527,1071.125
"580",1096,1105.09997558594,1085,1099.19995117188,32496,1078.82946777344
"581",1087.55004882812,1098.69995117188,1082.5,1090.65002441406,39060,1070.43811035156
"582",1108.69995117188,1108.69995117188,1075,1081.09997558594,27305,1061.06494140625
"583",1087.40002441406,1099.94995117188,1082,1092.55004882812,12563,1072.30285644531
"584",1105.90002441406,1121.59997558594,1094.55004882812,1105.25,39948,1084.76745605469
"585",1100,1115,1091.69995117188,1110.5,13942,1089.92028808594
"586",1115,1178,1100,1167,311667,1145.37316894531
"587",1179,1181,1110.05004882812,1117.09997558594,103511,1096.39782714844
"588",1130,1141.34997558594,1120.90002441406,1130.65002441406,39367,1109.69677734375
"589",1125,1172,1121.59997558594,1168.30004882812,80287,1146.64892578125
"590",1177.5,1225,1170.09997558594,1206.90002441406,141681,1184.53369140625
"591",1212.69995117188,1218,1182.84997558594,1198.5,55643,1176.28930664062
"592",1220,1221.25,1135.5,1162.65002441406,114979,1141.10363769531
"593",1174.80004882812,1175,1141.44995117188,1161,37400,1139.48425292969
"594",1169.90002441406,1177,1162.44995117188,1170.94995117188,27201,1149.24987792969
"595",1184.75,1186,1156,1170.44995117188,30409,1148.75915527344
"596",1172,1184,1157.59997558594,1169.75,42768,1148.07214355469
"597",1173,1174.94995117188,1144.19995117188,1169.09997558594,58403,1147.43420410156
"598",1169.09997558594,1171,1148.09997558594,1156.09997558594,33007,1134.67504882812
"599",1120.59997558594,1199,1111.25,1190.90002441406,49878,1168.830078125
"600",1200,1220,1176.55004882812,1196.94995117188,28524,1174.76806640625
"601",1200.09997558594,1214,1160,1177.40002441406,142770,1155.58032226562
"602",1191.40002441406,1265,1181.15002441406,1218.44995117188,133353,1195.86962890625
"603",1238.94995117188,1260,1220,1245.69995117188,306281,1222.61450195312
"604",1260,1444.40002441406,1260,1378.44995117188,294053,1352.90441894531
"605",1402,1444.40002441406,1385,1399,208109,1373.07360839844
"606",1398,1424.44995117188,1389.05004882812,1395.5,63292,1369.63854980469
"607",1402.5,1406.30004882812,1334.40002441406,1346.75,42363,1321.7919921875
"608",1346,1414.90002441406,1326.05004882812,1397.05004882812,89037,1371.15991210938
"609",1400,1412,1360.65002441406,1371.94995117188,37432,1346.52502441406
"610",1378,1384,1335,1362.25,21441,1337.00476074219
"611",1366,1395,1360,1379,94546,1353.44421386719
"612",1386,1425.59997558594,1370,1382.5,106404,1356.87951660156
"613",1386.34997558594,1414.65002441406,1384.94995117188,1395.05004882812,38629,1369.19702148438
"614",1400,1424.80004882812,1392.05004882812,1412.84997558594,36930,1386.6669921875
"615",1411,1492,1400,1454.05004882812,198982,1427.10339355469
"616",1471.25,1479.25,1443.05004882812,1460.34997558594,109794,1433.28662109375
"617",1460.34997558594,1478.94995117188,1403.84997558594,1421.05004882812,34020,1394.71508789062
"618",1420,1447,1409.44995117188,1423.59997558594,35504,1397.21765136719
"619",1428,1439.69995117188,1415.65002441406,1434.90002441406,15213,1408.30834960938
"620",1453.90002441406,1474,1404.90002441406,1423.40002441406,102292,1397.021484375
"621",1415,1455.34997558594,1405.09997558594,1418.65002441406,31755,1392.35949707031
"622",1418,1434,1410.90002441406,1425.09997558594,25038,1398.68994140625
"623",1425.09997558594,1429.40002441406,1371.19995117188,1393.65002441406,116984,1367.82287597656
"624",1393.65002441406,1426.30004882812,1389.94995117188,1407.44995117188,160059,1381.3671875
"625",1407,1463.80004882812,1393.05004882812,1431.59997558594,105277,1405.06958007812
"626",1450,1564.84997558594,1450,1520.05004882812,250307,1491.88049316406
"627",1529,1544,1489.84997558594,1497.44995117188,71250,1469.69921875
"628",1500,1548,1498.19995117188,1535.75,80802,1507.28942871094
"629",1549,1568,1483.90002441406,1503.65002441406,78408,1475.78430175781
"630",1511,1522.44995117188,1481.15002441406,1483.80004882812,103409,1456.30224609375
"631",1485,1506.05004882812,1485,1493.65002441406,217471,1465.9697265625
"632",1519.84997558594,1519.84997558594,1463.05004882812,1477.94995117188,185987,1450.560546875
"633",1490.80004882812,1495.94995117188,1468.84997558594,1486.75,53883,1459.19750976562
"634",1491,1510.55004882812,1476.09997558594,1500.05004882812,117687,1472.2509765625
"635",1509,1531.94995117188,1500,1504.55004882812,87596,1476.66772460938
"636",1518.90002441406,1529.84997558594,1492.09997558594,1503.69995117188,358085,1475.83325195312
"637",1511.25,1578.94995117188,1497.69995117188,1560.75,68636,1531.826171875
"638",1560,1570,1544.30004882812,1554,38705,1525.201171875
"639",1554,1615,1542.90002441406,1600.44995117188,75108,1570.79028320312
"640",1614,1614,1550,1564.75,50446,1535.751953125
"641",1575,1578.59997558594,1513.19995117188,1524.34997558594,29649,1496.10070800781
"642",1499,1524.80004882812,1483.84997558594,1505.30004882812,55570,1477.40368652344
"643",1512.84997558594,1540.69995117188,1504.90002441406,1509.19995117188,44362,1481.23132324219
"644",1528,1530.30004882812,1497.90002441406,1508.44995117188,38820,1480.49536132812
"645",1510,1522.80004882812,1446.55004882812,1499.94995117188,76100,1472.15283203125
"646",1500,1518.94995117188,1485,1507.30004882812,61264,1479.36669921875
"647",1525,1565,1518,1526.94995117188,104870,1498.65234375
"648",1532.09997558594,1549,1519.65002441406,1532.94995117188,37584,1504.54125976562
"649",1550.15002441406,1553,1516,1523.05004882812,21951,1494.82482910156
"650",1523.55004882812,1540,1493,1499.80004882812,45521,1472.00573730469
"651",1507.30004882812,1511.94995117188,1480,1496.15002441406,51368,1468.42333984375
"652",1497,1509.90002441406,1480.5,1496.90002441406,59551,1469.15930175781
"653",1510,1521,1483.44995117188,1517.69995117188,159577,1489.57385253906
"654",1535,1535,1496,1500,115120,1472.20190429688
"655",1521.94995117188,1522.94995117188,1460,1489.59997558594,81569,1461.99462890625
"656",1465,1505,1450,1498.05004882812,45831,1470.28820800781
"657",1500,1500,1474,1487.30004882812,224584,1459.73742675781
"658",1504.40002441406,1509,1481.94995117188,1494.05004882812,73466,1466.36218261719
"659",1488.69995117188,1517.15002441406,1451,1489.55004882812,60437,1461.94555664062
"660",1476,1505.05004882812,1439.90002441406,1474.90002441406,104702,1447.56713867188
"661",1487,1492,1441.15002441406,1467.15002441406,271572,1439.96069335938
"662",1435,1450.90002441406,1414,1436.59997558594,99300,1409.97680664062
"663",1438,1459,1427,1446.05004882812,14391,1419.25183105469
"664",1452,1459.80004882812,1425.40002441406,1435.69995117188,15497,1409.09362792969
"665",1450,1544.25,1446.59997558594,1541.34997558594,112778,1512.78564453125
"666",1541.90002441406,1586.90002441406,1539.94995117188,1575.75,46674,1546.54821777344
"667",1577,1598.05004882812,1552.25,1582.94995117188,49824,1553.61450195312
"668",1582.94995117188,1608.84997558594,1569.05004882812,1585.90002441406,40580,1556.51013183594
"669",1585,1607.94995117188,1549.25,1556.34997558594,203206,1527.50769042969
"670",1581,1581,1515.55004882812,1530.25,83393,1501.89135742188
"671",1522.09997558594,1535,1495,1503.94995117188,97739,1476.07861328125
"672",1512,1521.75,1485,1500.80004882812,40330,1472.98706054688
"673",1485,1508,1471.5,1480.09997558594,18717,1452.67053222656
"674",1490,1508.90002441406,1460.44995117188,1500.09997558594,79809,1472.29992675781
"675",1520,1550.75,1502.25,1534.65002441406,26124,1506.20983886719
"676",1539,1550,1502,1522.19995117188,55561,1493.99047851562
"677",1550,1565,1505,1506.84997558594,47317,1478.92504882812
"678",1517,1559.94995117188,1517,1530.59997558594,19063,1502.23474121094
"679",1546,1578,1539.34997558594,1548.44995117188,16934,1519.75415039062
"680",1569,1580,1535.05004882812,1563.25,62808,1534.27978515625
"681",1571.09997558594,1638,1550.30004882812,1583.90002441406,133785,1554.54711914062
"682",1595,1616.90002441406,1573.15002441406,1587.59997558594,135612,1558.17858886719
"683",1605.15002441406,1665,1604.94995117188,1645.15002441406,322189,1614.662109375
"684",1668,1686,1640,1654.5,153042,1623.83874511719
"685",1660,1725,1660,1708.09997558594,188048,1676.4453125
"686",1724.80004882812,1739.05004882812,1675,1730.94995117188,87561,1698.87194824219
"687",1715.05004882812,1750,1711.25,1723.05004882812,104133,1691.11840820312
"688",1730,1769,1710.05004882812,1755.59997558594,113243,1723.06530761719
"689",1760,1823.65002441406,1760,1798,210139,1764.67944335938
"690",1795,1947.65002441406,1770.90002441406,1882.80004882812,247287,1847.90795898438
"691",1884.80004882812,1974,1858,1944.84997558594,191255,1908.80798339844
"692",1944.84997558594,1953,1894.55004882812,1908.15002441406,82453,1872.7880859375
"693",1910,1934.90002441406,1878.84997558594,1890.55004882812,79416,1855.51428222656
"694",1909.90002441406,1920,1848.55004882812,1892.44995117188,50182,1857.37890625
"695",1900,1908.30004882812,1855,1886.19995117188,58363,1851.24487304688
"696",1897.19995117188,1900,1875.25,1892.30004882812,37586,1857.23193359375
"697",1886.94995117188,1928,1853.09997558594,1892,77693,1856.93737792969
"698",1885.90002441406,1890.5,1822.09997558594,1851.40002441406,54851,1817.08972167969
"699",1851.40002441406,1867.84997558594,1775,1810.34997558594,56413,1776.80053710938
"700",1828,1859,1815,1840.94995117188,41453,1806.83337402344
"701",1859,1900,1790.05004882812,1870.65002441406,64732,1835.98303222656
"702",1892,1914,1832.84997558594,1863.30004882812,45350,1828.76928710938
"703",1870,1910,1857.05004882812,1874.59997558594,53576,1839.85974121094
"704",1890.25,1920.94995117188,1875,1907.65002441406,135310,1872.29736328125
"705",1969,2000.44995117188,1831.69995117188,1867.65002441406,330079,1833.03869628906
"706",1868,1882.59997558594,1842.59997558594,1856.05004882812,79619,1821.65356445312
"707",1856.05004882812,1868.44995117188,1835,1850.94995117188,117084,1816.64807128906
"708",1858.34997558594,1887,1848,1874.69995117188,113407,1839.95788574219
"709",1892,1898.55004882812,1868.19995117188,1896.34997558594,13209,1861.20678710938
"710",1893,1920.30004882812,1893,1912.09997558594,158739,1876.66491699219
"711",1920,1938,1890,1900.94995117188,50410,1865.72155761719
"712",1898.80004882812,1914,1862.94995117188,1887.34997558594,348877,1852.37353515625
"713",1899.94995117188,1925,1887,1918.75,72736,1883.19165039062
"714",1939,1944,1915.05004882812,1939.44995117188,90518,1903.50805664062
"715",1942,1964,1916.19995117188,1953.19995117188,236425,1917.00329589844
"716",1960,1964.34997558594,1908.34997558594,1929.94995117188,214287,1894.18408203125
"717",1939.55004882812,1940.94995117188,1890,1898.59997558594,66721,1863.4150390625
"718",1899,2067.94995117188,1898.59997558594,2029.94995117188,480009,1992.33081054688
"719",2051.80004882812,2085,2024.44995117188,2064.10009765625,153893,2025.84814453125
"720",2060,2106.94995117188,2051,2098.10009765625,208659,2059.21801757812
"721",2110,2110,2063.80004882812,2090.30004882812,87697,2051.5625
"722",2100,2235,2094.69995117188,2165.64990234375,208615,2125.51586914062
"723",2160.64990234375,2199.89990234375,2104,2131.10009765625,70016,2091.6064453125
"724",2110,2142.80004882812,2064.44995117188,2072.19995117188,71436,2033.79772949219
"725",2066,2097.85009765625,2015,2040.80004882812,56737,2002.97985839844
"726",2035,2038,1970.5,1978.44995117188,116601,1941.78515625
"727",1988.25,2016.09997558594,1929.19995117188,1948.80004882812,124322,1912.68481445312
"728",1950,1970,1921.05004882812,1936.59997558594,110735,1900.71069335938
"729",1930.05004882812,1949,1908.5,1937.34997558594,162287,1901.44689941406
"730",1937.34997558594,1969,1921,1940.55004882812,228322,1904.58764648438
"731",1944,1957.84997558594,1925,1931.75,61150,1895.95080566406
"732",1931.75,1941.30004882812,1854.5,1882,155672,1847.12268066406
"733",1867.55004882812,1930,1850,1913.25,240620,1877.79357910156
"734",1910,1910,1855,1878.84997558594,287728,1844.03100585938
"735",1888,1946,1885.44995117188,1935.25,404358,1899.3857421875
"736",1945,1980,1902,1913.19995117188,57326,1877.74450683594
"737",1913.19995117188,1932.09997558594,1896.05004882812,1905.80004882812,93630,1870.48168945312
"738",1909.05004882812,1937.30004882812,1900.25,1910.75,119687,1875.33984375
"739",1915,1964.84997558594,1904.65002441406,1942.05004882812,113439,1906.05993652344
"740",1949.94995117188,1971,1890,1916.80004882812,81577,1881.27783203125
"741",1922,1928.75,1906.05004882812,1923.25,58378,1887.6083984375
"742",1934,2003.80004882812,1928,1962.34997558594,147291,1925.98364257812
"743",1968.34997558594,2116.75,1950,2095.60009765625,195124,2056.7646484375
"744",2100,2210,2050,2186.75,183987,2146.22509765625
"745",2177,2385.39990234375,2177,2297.30004882812,474092,2254.72631835938
"746",2309.75,2358.94995117188,2205,2252.30004882812,177116,2210.56030273438
"747",2252.30004882812,2260,2201.05004882812,2226.25,137981,2184.99291992188
"748",2226.25,2260,2170,2196.25,146657,2155.548828125
"749",2224.94995117188,2292.89990234375,2210,2240.30004882812,106267,2198.78271484375
"750",2254.69995117188,2268,2175.30004882812,2205.10009765625,31570,2164.23510742188
"751",2210,2231.35009765625,2178.35009765625,2198.05004882812,39567,2157.31567382812
"752",2196,2197,2125.55004882812,2155.10009765625,43514,2115.16162109375
"753",2171.69995117188,2175.14990234375,2106.94995117188,2164.10009765625,56746,2123.9951171875
"754",2173.85009765625,2173.85009765625,2120.44995117188,2136.60009765625,36419,2097.00439453125
"755",2149.30004882812,2219.94995117188,2145.05004882812,2171.14990234375,82925,2130.91430664062
"756",2189.85009765625,2210,2083.25,2100.05004882812,266436,2061.1318359375
"757",2124.39990234375,2180,2110,2122.19995117188,50487,2082.87133789062
"758",2145,2203,2112.39990234375,2138,94853,2098.37817382812
"759",2120,2139.89990234375,2081.19995117188,2108.80004882812,24212,2069.7197265625
"760",2130,2150,2041.34997558594,2130.89990234375,60745,2091.40991210938
"761",2145,2198,2090.10009765625,2164.60009765625,234566,2124.48583984375
"762",2181,2321.69995117188,2180.05004882812,2268.44995117188,386079,2226.4111328125
"763",2283.60009765625,2312.75,2226,2247.39990234375,105683,2205.7509765625
"764",2265.35009765625,2319.05004882812,2234,2276.05004882812,218156,2233.8701171875
"765",2297.5,2299,2225,2238.10009765625,131481,2196.62353515625
"766",2290,2365,2255,2308.05004882812,386144,2265.27709960938
"767",2324.89990234375,2345,2250.55004882812,2266.69995117188,91190,2224.693359375
"768",2303,2428,2299.94995117188,2385.60009765625,413421,2341.39013671875
"769",2386,2449,2383.85009765625,2419.64990234375,152293,2374.80908203125
"770",2402,2902.80004882812,2402,2707.14990234375,519636,2656.98095703125
"771",2720,2915,2640.25,2773.60009765625,578512,2722.19921875
"772",2770,2819.94995117188,2680.5,2695.55004882812,167055,2645.59619140625
"773",2700,2784.30004882812,2700,2751,95352,2700.0185546875
"774",2769,2769,2661,2687.19995117188,62234,2637.40063476562
"775",2690,2726.5,2570,2610.19995117188,239781,2561.82763671875
"776",2648.80004882812,2729.05004882812,2625.30004882812,2705.75,113588,2655.60693359375
"777",2706,2733.05004882812,2653.75,2657.39990234375,35269,2608.15307617188
"778",2679.94995117188,2680.35009765625,2604.39990234375,2629,21548,2580.27954101562
"779",2645,2689.30004882812,2581,2621.55004882812,70717,2572.96728515625
"780",2610,2709,2572.10009765625,2688.10009765625,59998,2638.2841796875
"781",2688.10009765625,2781.55004882812,2621.55004882812,2660.64990234375,179578,2611.34228515625
"782",2684.14990234375,2684.14990234375,2622,2631,50478,2582.2421875
"783",2640,2730,2640,2695.30004882812,167699,2645.3505859375
"784",2674.89990234375,2813.89990234375,2667.30004882812,2776.69995117188,151355,2725.2421875
"785",2776.69995117188,2812.5,2709.05004882812,2735.25,54742,2684.56005859375
"786",2750,2777,2700.19995117188,2742.94995117188,90714,2692.11743164062
"787",2740,2899.89990234375,2729,2877.75,219676,2824.41967773438
"788",2890,3025,2865.10009765625,2898.35009765625,172330,2844.6376953125
"789",2927.5,2952.64990234375,2876.05004882812,2924.75,113785,2870.54833984375
"790",2937,2990,2838.64990234375,2953.19995117188,61955,2898.47119140625
"791",2960,2960,2841,2849.10009765625,48878,2796.30053710938
"792",2850,2910,2764.39990234375,2862.05004882812,59961,2809.01049804688
"793",2879.89990234375,2899.89990234375,2760,2772.19995117188,54856,2720.82543945312
"794",2765,2794,2635.25,2744.55004882812,119049,2693.68798828125
"795",2772.85009765625,2875,2760,2796.35009765625,27995,2744.52783203125
"796",2808,2879.5,2781.05004882812,2867.5,18066,2814.359375
"797",2870,2888,2755,2762.80004882812,18905,2711.59985351562
"798",2765.60009765625,2928.60009765625,2703.64990234375,2777.55004882812,17505,2726.07641601562
"799",2780.85009765625,2854.85009765625,2780.85009765625,2806.30004882812,6722,2754.29345703125
"800",2813,2950,2813,2903.10009765625,31695,2849.2998046875
"801",2929.89990234375,2948.85009765625,2865,2897.25,21262,2843.55810546875
"802",2870,2970,2870,2919.60009765625,29478,2865.49389648438
"803",2923,2984.25,2799.94995117188,2810.55004882812,62420,2758.46459960938
"804",2884.94995117188,2944,2821,2858.14990234375,18510,2805.1826171875
"805",2865,2920.30004882812,2840.94995117188,2913.85009765625,12514,2859.85083007812
"806",2965,3149.80004882812,2947.55004882812,3015.10009765625,90084,2959.22436523438
"807",3040,3040,2959.89990234375,2990.69995117188,20554,2935.2763671875
"808",2988.89990234375,2988.89990234375,2805.55004882812,2815.80004882812,24680,2763.61767578125
"809",2802,2921.55004882812,2800,2837.85009765625,31512,2785.25903320312
"810",2852,2900.05004882812,2805,2882.60009765625,12432,2829.1796875
"811",2889,2944.60009765625,2870.10009765625,2880.25,14455,2826.873046875
"812",2814.39990234375,2920,2725,2901.44995117188,25595,2847.68041992188
"813",2928.94995117188,2967.60009765625,2831,2859,43196,2806.01684570312
"814",2864,2899.75,2806,2858.80004882812,22807,2805.82080078125
