"","PIDILITIND.NS.Open","PIDILITIND.NS.High","PIDILITIND.NS.Low","PIDILITIND.NS.Close","PIDILITIND.NS.Volume","PIDILITIND.NS.Adjusted"
"549",1314.94995117188,1328.80004882812,1252.59997558594,1267.90002441406,1049328,1246.24890136719
"550",1314,1324.94995117188,1261.15002441406,1299.15002441406,1044835,1276.96508789062
"551",1275,1298.94995117188,1229.30004882812,1283.19995117188,660018,1261.28759765625
"552",1320,1368.05004882812,1277.94995117188,1356.40002441406,1146702,1333.23754882812
"553",1355,1374.40002441406,1290,1297.30004882812,641314,1275.14697265625
"554",1299,1300.40002441406,1196.40002441406,1215.90002441406,1310117,1195.13684082031
"555",1248,1305,1219.19995117188,1296.30004882812,986918,1274.16394042969
"556",1296.30004882812,1384.69995117188,1283.65002441406,1303.34997558594,894271,1281.09350585938
"557",1338,1368,1318.15002441406,1348.69995117188,602378,1325.6689453125
"558",1350.5,1410,1317.05004882812,1377.75,1016602,1354.22302246094
"559",1404.55004882812,1490.40002441406,1400,1475,1706028,1449.81237792969
"560",1480,1494.90002441406,1466.34997558594,1475.80004882812,1028033,1450.5986328125
"561",1511.05004882812,1518.84997558594,1457.30004882812,1471,761923,1445.88061523438
"562",1471.09997558594,1498.90002441406,1446,1465.84997558594,618633,1440.81860351562
"563",1436.5,1483.94995117188,1422.09997558594,1475.69995117188,1079420,1450.50036621094
"564",1475.69995117188,1547,1457.09997558594,1538.25,1431177,1511.98229980469
"565",1548.44995117188,1584,1531.15002441406,1539.19995117188,1389921,1512.91589355469
"566",1532.09997558594,1576.80004882812,1500.15002441406,1505.19995117188,1241873,1479.49658203125
"567",1525,1558,1505.15002441406,1540.5,922147,1514.19396972656
"568",1567.40002441406,1573.15002441406,1524.94995117188,1554.44995117188,773625,1527.90563964844
"569",1560,1567.59997558594,1509.55004882812,1517.80004882812,571058,1491.88159179688
"570",1540,1542.65002441406,1506.44995117188,1527,814819,1500.92443847656
"571",1480,1521.5,1420.19995117188,1424.65002441406,817464,1400.32214355469
"572",1435,1451.09997558594,1382.05004882812,1393.44995117188,1202048,1369.65490722656
"573",1396.09997558594,1450.05004882812,1376.19995117188,1430.55004882812,1106858,1406.12145996094
"574",1434,1442.84997558594,1346.55004882812,1353.05004882812,1641647,1329.94482421875
"575",1373.80004882812,1389,1351.80004882812,1368.34997558594,944410,1344.9833984375
"576",1380,1388.40002441406,1358.40002441406,1377.44995117188,660493,1353.92810058594
"577",1370,1379.84997558594,1335.75,1356,667688,1332.84436035156
"578",1400,1400,1362.05004882812,1385.34997558594,549109,1361.69323730469
"579",1377,1377,1341.40002441406,1360.94995117188,665374,1337.70983886719
"580",1365.94995117188,1385,1355.55004882812,1373.25,539398,1349.79992675781
"581",1370,1376.05004882812,1330,1342.65002441406,770105,1319.72241210938
"582",1359.90002441406,1383.90002441406,1330.40002441406,1362.5,626691,1339.2333984375
"583",1363.09997558594,1377,1346.25,1370.09997558594,398920,1346.70361328125
"584",1370,1424.94995117188,1362.40002441406,1419.44995117188,1053188,1395.21081542969
"585",1419.44995117188,1429.80004882812,1390,1397.69995117188,636203,1373.83227539062
"586",1405,1439,1400.5,1412.44995117188,793658,1388.33044433594
"587",1406.55004882812,1427.84997558594,1395,1402.80004882812,571770,1378.84521484375
"588",1406,1434.94995117188,1402.80004882812,1425.34997558594,915630,1401.01025390625
"589",1426,1485.84997558594,1417.40002441406,1468.40002441406,1574175,1443.32507324219
"590",1488,1504,1466.44995117188,1473.15002441406,924436,1447.99389648438
"591",1483.69995117188,1510,1471.80004882812,1490.80004882812,731527,1465.34265136719
"592",1500,1532.94995117188,1491.65002441406,1510.15002441406,751253,1484.36206054688
"593",1515,1528.94995117188,1487.59997558594,1496.84997558594,590079,1471.2890625
"594",1506.44995117188,1518,1486.05004882812,1508.30004882812,687596,1482.54357910156
"595",1519.80004882812,1523,1490,1492.30004882812,600567,1466.81701660156
"596",1506.80004882812,1506.80004882812,1458.30004882812,1467.30004882812,896313,1442.24401855469
"597",1468.09997558594,1483.94995117188,1450,1454.75,712634,1429.90808105469
"598",1455.15002441406,1457.5,1411,1417.30004882812,623048,1393.09765625
"599",1390,1444,1384.40002441406,1430.05004882812,913916,1405.63012695312
"600",1449,1469.09997558594,1422.55004882812,1431.94995117188,714226,1407.49755859375
"601",1444.05004882812,1463.05004882812,1412.5,1431.25,1626082,1406.80944824219
"602",1436,1473,1426.80004882812,1432.15002441406,1357107,1407.69421386719
"603",1432.15002441406,1444.94995117188,1383.09997558594,1391.15002441406,1798008,1367.39416503906
"604",1398.90002441406,1415,1388.19995117188,1398.84997558594,2590583,1374.96264648438
"605",1400,1417.44995117188,1388,1391,1069601,1367.24682617188
"606",1400.15002441406,1423.5,1395.09997558594,1409.69995117188,1172158,1385.62731933594
"607",1416,1437.65002441406,1400,1404.15002441406,957905,1380.17224121094
"608",1403,1412.94995117188,1378.59997558594,1381.94995117188,927299,1358.35119628906
"609",1392,1409.59997558594,1373.59997558594,1387.80004882812,906080,1364.10144042969
"610",1386.15002441406,1400,1381.15002441406,1384.90002441406,381369,1361.2509765625
"611",1391.69995117188,1399.40002441406,1366.25,1372.09997558594,517776,1348.66943359375
"612",1383.25,1383.94995117188,1357.59997558594,1370.75,656829,1347.34252929688
"613",1380,1392,1365.15002441406,1388.55004882812,630107,1364.83874511719
"614",1400,1404,1381.59997558594,1389.44995117188,521033,1365.72314453125
"615",1395,1409,1387,1389.34997558594,726731,1365.62475585938
"616",1399.94995117188,1419.5,1394.59997558594,1399.30004882812,1079425,1375.40515136719
"617",1406.90002441406,1414,1380.59997558594,1386.55004882812,482271,1362.87280273438
"618",1389.69995117188,1400.90002441406,1371.05004882812,1379.90002441406,775901,1356.33630371094
"619",1378.75,1388.5,1371.09997558594,1382.84997558594,333195,1359.23583984375
"620",1390,1405,1383,1395.34997558594,542086,1371.5224609375
"621",1392.90002441406,1394.94995117188,1377.65002441406,1380.59997558594,441847,1357.0244140625
"622",1383.55004882812,1392.59997558594,1365.30004882812,1369.84997558594,481525,1346.45788574219
"623",1373.5,1384.90002441406,1340,1382.09997558594,729925,1358.49877929688
"624",1385.5,1405,1380,1392.59997558594,589565,1368.8193359375
"625",1397.44995117188,1444,1395.59997558594,1440.5,1520224,1415.90148925781
"626",1450,1453.30004882812,1398.5,1402.84997558594,847867,1378.89428710938
"627",1409.90002441406,1411,1370.90002441406,1383.94995117188,628830,1360.31701660156
"628",1386,1403.40002441406,1374,1380.84997558594,631814,1357.27014160156
"629",1375,1388.59997558594,1369,1378.65002441406,623204,1355.10778808594
"630",1378.05004882812,1385,1350.5,1356.19995117188,1110862,1333.04089355469
"631",1365.69995117188,1367.15002441406,1342,1353.80004882812,1289612,1330.68212890625
"632",1361,1383.5,1356,1370.84997558594,819930,1347.44079589844
"633",1376,1381.75,1343,1349.05004882812,754880,1326.01306152344
"634",1348,1365.55004882812,1340.44995117188,1357,536618,1333.82727050781
"635",1357,1369.09997558594,1341.09997558594,1345.30004882812,604305,1322.32727050781
"636",1358.75,1358.75,1335.05004882812,1342.80004882812,811275,1319.86999511719
"637",1350,1350.94995117188,1311.05004882812,1315.05004882812,1924411,1292.59362792969
"638",1325,1335,1306.94995117188,1331.94995117188,2362657,1309.205078125
"639",1329.80004882812,1393.69995117188,1323.09997558594,1378.30004882812,3871685,1354.763671875
"640",1384.90002441406,1408.90002441406,1358.09997558594,1398.90002441406,1583730,1375.01184082031
"641",1405,1410,1377.30004882812,1380,746479,1356.4345703125
"642",1380.80004882812,1393.80004882812,1362.34997558594,1364.5,714846,1341.19921875
"643",1368,1387.5,1366.69995117188,1380.09997558594,821025,1356.53271484375
"644",1380.94995117188,1408.80004882812,1368.09997558594,1371.59997558594,1173257,1348.17797851562
"645",1380,1389.40002441406,1357.09997558594,1380.34997558594,563704,1356.77856445312
"646",1387,1433,1384,1411.30004882812,2358574,1387.20031738281
"647",1425,1473.25,1411.09997558594,1449.55004882812,2513397,1424.79699707031
"648",1449.55004882812,1462.5,1435,1449.80004882812,1058823,1425.04272460938
"649",1462.80004882812,1479.40002441406,1445.55004882812,1456.5,1286378,1431.62829589844
"650",1466.80004882812,1488,1457,1468.65002441406,1194363,1443.57080078125
"651",1476.84997558594,1489.75,1455.05004882812,1474.30004882812,978002,1449.12426757812
"652",1476,1485.84997558594,1458.05004882812,1468.44995117188,758778,1443.37414550781
"653",1474,1504.30004882812,1462.30004882812,1470.94995117188,1493305,1445.83154296875
"654",1478.09997558594,1481,1442.40002441406,1445.5,650400,1420.81604003906
"655",1455,1461,1395,1402.80004882812,1247296,1378.84521484375
"656",1430.84997558594,1436.25,1405.19995117188,1422.05004882812,614956,1397.76647949219
"657",1428.25,1456.94995117188,1408.15002441406,1413.65002441406,913596,1389.51000976562
"658",1418.09997558594,1455,1418.09997558594,1449.15002441406,760298,1424.40380859375
"659",1436.90002441406,1464.5,1418.05004882812,1436.15002441406,785176,1411.62573242188
"660",1443,1453.75,1422.15002441406,1441.75,437212,1417.13012695312
"661",1442.09997558594,1485,1429.94995117188,1446.65002441406,1133122,1421.94665527344
"662",1450.94995117188,1472.90002441406,1440.65002441406,1459.05004882812,1145168,1434.13464355469
"663",1469.30004882812,1489.69995117188,1462,1475.34997558594,954829,1450.15637207031
"664",1475,1498.69995117188,1474.05004882812,1488.40002441406,911773,1462.98364257812
"665",1493,1504.09997558594,1470,1480.69995117188,503477,1455.41491699219
"666",1481.09997558594,1515,1481,1498.55004882812,1337966,1472.96032714844
"667",1510,1513.90002441406,1486.40002441406,1493.44995117188,553661,1467.94738769531
"668",1484,1517,1467.65002441406,1471.69995117188,695236,1446.56860351562
"669",1485.15002441406,1485.15002441406,1446.55004882812,1455.09997558594,808036,1430.25207519531
"670",1455,1460.75,1410.55004882812,1445.15002441406,867293,1420.47216796875
"671",1439,1439.94995117188,1394.40002441406,1427.34997558594,461446,1402.97595214844
"672",1433.90002441406,1457,1414.09997558594,1420.84997558594,733213,1396.58703613281
"673",1408,1427,1395,1399.5,643409,1375.60168457031
"674",1407.69995117188,1421.5,1390,1413,434351,1388.87109375
"675",1420,1442,1420,1436.34997558594,336440,1411.82214355469
"676",1446,1456.40002441406,1422.65002441406,1428.15002441406,467995,1403.76232910156
"677",1433.5,1440,1415,1434.25,647016,1409.75817871094
"678",1444,1467.69995117188,1434,1463,670055,1438.01721191406
"679",1479,1479,1444,1446.75,508357,1422.04467773438
"680",1445,1480,1445,1470.69995117188,874125,1445.58557128906
"681",1469.90002441406,1504,1462.40002441406,1493.65002441406,1292789,1468.14404296875
"682",1496,1513.80004882812,1472.55004882812,1486.55004882812,583461,1461.16516113281
"683",1488,1491.59997558594,1465.34997558594,1472.09997558594,481806,1446.9619140625
"684",1478.59997558594,1487.5,1465,1479.5,438725,1454.23547363281
"685",1478.09997558594,1498.80004882812,1473.05004882812,1483,689940,1457.67578125
"686",1487.94995117188,1494.44995117188,1475.5,1486.69995117188,519446,1461.3125
"687",1486.69995117188,1503,1469.15002441406,1476.44995117188,649879,1451.23754882812
"688",1472.5,1493.40002441406,1472,1481.25,423839,1455.95556640625
"689",1486,1542,1481.25,1536,1492572,1509.77075195312
"690",1542,1551.34997558594,1519.55004882812,1524.84997558594,1254644,1498.81103515625
"691",1530.09997558594,1540.90002441406,1484.09997558594,1496.80004882812,928694,1471.24011230469
"692",1498,1508.84997558594,1470.84997558594,1475.5,683622,1450.30383300781
"693",1483,1505,1478.15002441406,1500.30004882812,582170,1474.68029785156
"694",1506,1508.69995117188,1464.15002441406,1474.65002441406,411162,1449.46838378906
"695",1470,1529.90002441406,1470,1526,1221901,1499.94152832031
"696",1528,1546,1512,1518.59997558594,734257,1492.66784667969
"697",1533,1600,1526.05004882812,1590.84997558594,4759518,1563.68408203125
"698",1590.84997558594,1592,1557.44995117188,1570.40002441406,1232876,1543.58325195312
"699",1580,1599.55004882812,1552.75,1556.44995117188,705225,1529.87145996094
"700",1555,1588,1555,1565.59997558594,656702,1538.86535644531
"701",1570,1580.69995117188,1548.15002441406,1562.5,703182,1535.81811523438
"702",1601,1612.84997558594,1573.65002441406,1589.40002441406,2609307,1562.2587890625
"703",1589.44995117188,1620,1584.05004882812,1596.69995117188,1195534,1569.43420410156
"704",1604,1606,1586.65002441406,1595.25,679932,1568.00891113281
"705",1600,1604.65002441406,1570,1573.69995117188,762850,1546.82678222656
"706",1578,1594.55004882812,1541.90002441406,1564.25,1069040,1537.53833007812
"707",1564,1581.90002441406,1557.75,1571.5,610795,1544.66442871094
"708",1570,1589.94995117188,1562.25,1564.69995117188,590942,1537.98059082031
"709",1575,1588.34997558594,1572.05004882812,1580.94995117188,136023,1553.953125
"710",1596.44995117188,1597.40002441406,1556.15002441406,1561.90002441406,941894,1535.22827148438
"711",1567.80004882812,1575,1553.55004882812,1563.30004882812,651965,1536.6044921875
"712",1555,1586,1553.94995117188,1558.40002441406,914809,1531.78820800781
"713",1564.40002441406,1574.34997558594,1556.09997558594,1560.19995117188,628267,1533.55737304688
"714",1562.09997558594,1590,1557.19995117188,1585.19995117188,1000851,1558.13049316406
"715",1591.30004882812,1611.84997558594,1581.25,1586.40002441406,1169594,1559.31018066406
"716",1589,1592.80004882812,1540,1544.09997558594,625522,1517.73229980469
"717",1549,1562.44995117188,1523.55004882812,1533.59997558594,932942,1507.41174316406
"718",1543.80004882812,1554.5,1500.59997558594,1542.55004882812,2812113,1516.20886230469
"719",1557.90002441406,1562.55004882812,1534.30004882812,1551.05004882812,642065,1524.56372070312
"720",1554.94995117188,1604.75,1552,1599.75,1175274,1572.43212890625
"721",1620,1620,1592.75,1615.05004882812,1120979,1587.47082519531
"722",1620,1632,1595.19995117188,1606.69995117188,1010532,1579.26330566406
"723",1606.94995117188,1630.90002441406,1604,1615.19995117188,535863,1587.6181640625
"724",1618.09997558594,1637.5,1600.09997558594,1611.15002441406,623483,1583.63732910156
"725",1619,1630,1615.05004882812,1620.55004882812,413342,1592.876953125
"726",1619.34997558594,1657.94995117188,1612.80004882812,1651.34997558594,1147367,1623.15100097656
"727",1658.40002441406,1667.84997558594,1630.09997558594,1638.59997558594,853053,1610.61865234375
"728",1649.80004882812,1652.5,1624,1627.30004882812,373871,1599.51159667969
"729",1629.84997558594,1634.55004882812,1612.30004882812,1620.44995117188,422836,1592.77868652344
"730",1626,1640.90002441406,1620,1625.94995117188,1083111,1598.1845703125
"731",1630,1652,1626.34997558594,1629.65002441406,846175,1601.82165527344
"732",1634.5,1742.94995117188,1634.5,1731.80004882812,7057251,1702.22717285156
"733",1730,1731,1643.40002441406,1682.19995117188,1188984,1653.47399902344
"734",1684.09997558594,1727.80004882812,1645.84997558594,1718.69995117188,1094941,1689.35070800781
"735",1734,1778,1716.15002441406,1732.55004882812,2126080,1702.96435546875
"736",1745,1752.55004882812,1714.59997558594,1731.84997558594,532060,1702.27624511719
"737",1740,1769,1728.05004882812,1757.34997558594,785307,1727.3408203125
"738",1757.34997558594,1771,1738,1754,579335,1724.04797363281
"739",1754.5,1769.94995117188,1740.59997558594,1749.69995117188,711918,1719.82141113281
"740",1753,1774,1745.05004882812,1765.65002441406,708860,1735.49926757812
"741",1772.84997558594,1784.5,1762.55004882812,1770.80004882812,539058,1740.56127929688
"742",1774.5,1790,1765.09997558594,1784.94995117188,372161,1754.46948242188
"743",1799.94995117188,1806.90002441406,1757,1800.55004882812,540889,1769.80322265625
"744",1800.55004882812,1800.55004882812,1770,1795.40002441406,588130,1764.7412109375
"745",1798,1819.09997558594,1760,1768.94995117188,972924,1738.74267578125
"746",1782.30004882812,1823.90002441406,1771.65002441406,1819.05004882812,803362,1787.9873046875
"747",1819.05004882812,1842,1808,1833.15002441406,632157,1801.84655761719
"748",1832.90002441406,1832.90002441406,1796.69995117188,1800.09997558594,579402,1769.36071777344
"749",1809.90002441406,1815,1771,1793.09997558594,530319,1762.48034667969
"750",1794,1803.94995117188,1774.65002441406,1790,457266,1759.43322753906
"751",1785,1795.55004882812,1741.34997558594,1746.94995117188,986643,1717.11840820312
"752",1741,1756.90002441406,1714.65002441406,1726.84997558594,768018,1697.36169433594
"753",1738,1761.65002441406,1729.15002441406,1736.34997558594,525026,1706.69946289062
"754",1742,1796.69995117188,1738.05004882812,1758.65002441406,884517,1728.61877441406
"755",1760,1819.5,1760,1775.55004882812,910040,1745.23010253906
"756",1779.69995117188,1794.44995117188,1731.90002441406,1735.25,697476,1705.61828613281
"757",1749.75,1779.75,1742.19995117188,1765.5,899845,1735.35168457031
"758",1775.69995117188,1776.65002441406,1695.05004882812,1711.90002441406,769593,1682.6669921875
"759",1705,1728,1698.80004882812,1716.25,593873,1686.94262695312
"760",1736,1740.94995117188,1663.80004882812,1670.25,1693937,1641.72814941406
"761",1698,1731.94995117188,1665,1716.30004882812,789584,1686.99194335938
"762",1736,1779.5,1721.05004882812,1761.05004882812,870067,1730.97766113281
"763",1765,1778.80004882812,1735,1739.40002441406,476331,1709.69750976562
"764",1748.05004882812,1771.5,1731,1759.94995117188,697214,1729.89636230469
"765",1761.94995117188,1765,1725,1728.75,407166,1699.22937011719
"766",1732.59997558594,1755,1729.65002441406,1733.69995117188,290007,1704.0947265625
"767",1739,1798,1735.09997558594,1762.05004882812,1367744,1731.96057128906
"768",1764.75,1782,1743,1757.15002441406,412296,1727.14428710938
"769",1752.25,1793.94995117188,1750.34997558594,1771.84997558594,639783,1741.59313964844
"770",1777,1788,1751.44995117188,1760.69995117188,360521,1730.63366699219
"771",1766.09997558594,1795.44995117188,1759.09997558594,1766.59997558594,725334,1736.43286132812
"772",1771,1795,1765.84997558594,1789.15002441406,1014212,1758.59790039062
"773",1800,1808.90002441406,1760,1765.40002441406,923495,1735.25341796875
"774",1770.40002441406,1798.44995117188,1765.05004882812,1791.80004882812,817892,1761.20275878906
"775",1787.5,1805,1774,1781.34997558594,723792,1750.93115234375
"776",1778,1790.55004882812,1730,1742.25,619247,1712.49877929688
"777",1751,1763.90002441406,1715,1725.84997558594,500564,1696.37866210938
"778",1728,1734.94995117188,1706.75,1725.09997558594,232878,1695.6416015625
"779",1720,1734.40002441406,1695.94995117188,1719.30004882812,1554132,1689.94055175781
"780",1701,1731.90002441406,1675,1685.94995117188,1045945,1657.15991210938
"781",1706,1710.94995117188,1684.65002441406,1698.15002441406,518934,1669.15185546875
"782",1711,1735,1701.5,1729.34997558594,475037,1699.81884765625
"783",1734,1771,1731.15002441406,1764.59997558594,465825,1734.46704101562
"784",1758.40002441406,1775,1744.80004882812,1761.30004882812,370831,1731.22351074219
"785",1749.94995117188,1784,1736.05004882812,1757.65002441406,720081,1727.63586425781
"786",1757.84997558594,1759.94995117188,1714.25,1717.15002441406,523950,1687.82739257812
"787",1729.90002441406,1745.90002441406,1725.15002441406,1736.05004882812,334611,1706.40454101562
"788",1747,1754,1725.30004882812,1737.05004882812,297373,1707.38745117188
"789",1741,1746.65002441406,1720.5,1723.09997558594,205343,1693.67578125
"790",1726,1732.05004882812,1695.94995117188,1713.30004882812,346391,1684.04309082031
"791",1717,1739,1705.30004882812,1720.09997558594,330689,1690.72680664062
"792",1723.40002441406,1743.55004882812,1715,1723.55004882812,355972,1694.11804199219
"793",1729.09997558594,1741,1700.69995117188,1713.90002441406,334986,1684.6328125
"794",1704,1761.40002441406,1681,1751.05004882812,739388,1721.14855957031
"795",1769,1783.80004882812,1738.15002441406,1761.90002441406,617685,1731.81323242188
"796",1761,1808.94995117188,1754.59997558594,1788.05004882812,1074844,1757.51672363281
"797",1788,1814.94995117188,1785,1794.59997558594,687944,1763.95471191406
"798",1794.75,1811.19995117188,1758,1764.40002441406,422753,1734.27038574219
"799",1776.84997558594,1814.90002441406,1765.25,1800.34997558594,626624,1769.60656738281
"800",1832,1838.30004882812,1810.09997558594,1826.44995117188,624454,1795.2607421875
"801",1830,1835.5,1801,1809.40002441406,496766,1778.50207519531
"802",1811,1833,1809.09997558594,1823.15002441406,462214,1792.01721191406
"803",1824,1841,1786.5,1799.5,363509,1768.77124023438
"804",1800.69995117188,1888.55004882812,1789.05004882812,1874.40002441406,1240064,1842.39196777344
"805",1870,1897,1859,1888.40002441406,620343,1856.15295410156
"806",1890.40002441406,1924,1878.30004882812,1905.59997558594,819770,1873.05932617188
"807",1900,1928.5,1894.09997558594,1919.80004882812,509301,1887.01684570312
"808",1900,1902.30004882812,1840.30004882812,1849.30004882812,726331,1817.720703125
"809",1850,1859.44995117188,1791.25,1798.94995117188,1091112,1768.23046875
"810",1803.65002441406,1830.90002441406,1778,1823.75,576555,1792.60693359375
"811",1835.40002441406,1848,1808.34997558594,1823.69995117188,566717,1792.55773925781
"812",1798,1807.90002441406,1764,1770.69995117188,461909,1740.462890625
"813",1780,1800.40002441406,1761.09997558594,1773.09997558594,423329,1742.82177734375
"814",1775,1798,1753,1785.80004882812,569960,1755.30517578125
"815",1785.75,1798.5,1766.09997558594,1783.90002441406,355089,1753.4375
"816",1790.40002441406,1843,1782.5,1837.15002441406,805229,1805.77819824219
"817",1850,1856.44995117188,1823,1833.15002441406,601930,1801.84655761719
"818",1848,1892,1835,1882.84997558594,871430,1850.69775390625
"819",1890,1898.05004882812,1845.15002441406,1848.19995117188,327090,1816.63940429688
"820",1843,1856.69995117188,1805.40002441406,1815.80004882812,360185,1784.79272460938
"821",1815.5,1824.80004882812,1796,1811.09997558594,318649,1780.17297363281
"822",1815,1821.80004882812,1791,1800.15002441406,236099,1769.41003417969
"823",1806.59997558594,1816.80004882812,1794.59997558594,1812.65002441406,167560,1781.69665527344
"824",1816,1827.59997558594,1795.15002441406,1799.94995117188,226013,1769.21325683594
"825",1815,1825.90002441406,1805.30004882812,1816.19995117188,223306,1785.18591308594
"826",1820.05004882812,1855,1820.05004882812,1846.84997558594,466507,1815.31237792969
"827",1840,1882.80004882812,1830.15002441406,1877.19995117188,832760,1845.14428710938
"828",1887.90002441406,1891.15002441406,1861.15002441406,1879.90002441406,688865,1847.79809570312
"829",1865,1912.44995117188,1816.30004882812,1888.25,2463987,1856.00561523438
"830",1886,1902.94995117188,1855.40002441406,1891.09997558594,825633,1858.80700683594
"831",1901.90002441406,1914,1876.09997558594,1893.15002441406,521146,1860.82189941406
"832",1893,1947.25,1885,1920.94995117188,1351787,1888.14721679688
"833",1928,1950,1921.5,1936.05004882812,675754,1902.9892578125
"834",1946.5,1992,1946,1978,1477980,1944.22290039062
"835",1988.94995117188,2074,1977.59997558594,2059.89990234375,2672584,2024.72436523438
"836",2074,2074,2038.09997558594,2050.55004882812,616953,2015.53405761719
"837",2050.60009765625,2108.25,2050.60009765625,2101.85009765625,1087642,2065.9580078125
"838",2095,2124,2044.05004882812,2097.44995117188,1894108,2061.63305664062
"839",2089,2091,2055.25,2060,389887,2024.82263183594
"840",2068.69995117188,2098,2058.19995117188,2090.55004882812,474946,2054.85131835938
"841",2104.89990234375,2104.89990234375,2062,2067.10009765625,252827,2031.80139160156
"842",2071,2077.44995117188,2051.10009765625,2064.44995117188,312412,2029.19665527344
"843",2070,2089.39990234375,2056,2080.44995117188,415893,2044.92346191406
"844",2080,2097.25,2075.55004882812,2079.39990234375,297659,2043.89135742188
"845",2085.94995117188,2102,2076,2084.39990234375,390899,2048.80615234375
"846",2085.85009765625,2085.85009765625,2065.64990234375,2074.75,356876,2039.32067871094
"847",2082,2095,2070.05004882812,2076.05004882812,377441,2040.5986328125
"848",2080,2142.75,2072.10009765625,2132.25,1140643,2095.83911132812
"849",2155,2160,2105.25,2116.94995117188,734785,2080.80004882812
"850",2115,2118,2082.05004882812,2114.94995117188,267964,2078.83422851562
"851",2118,2150.89990234375,2118,2137.14990234375,459349,2100.6552734375
"852",2136,2149.5,2122.25,2131.05004882812,240645,2094.65942382812
"853",2128.05004882812,2160,2120.60009765625,2127.35009765625,469223,2091.02270507812
"854",2131.19995117188,2157.85009765625,2094.55004882812,2125.55004882812,503620,2089.25317382812
"855",2116,2156.10009765625,2096,2150.89990234375,281990,2114.17016601562
"856",2166,2173.94995117188,2142.35009765625,2147.85009765625,373042,2111.17260742188
"857",2153.85009765625,2156,2126.85009765625,2133.14990234375,167479,2096.72338867188
"858",2133.14990234375,2160,2131.35009765625,2156.14990234375,205193,2119.33081054688
"859",2163,2164.80004882812,2125,2134.25,196267,2097.8046875
"860",2148,2178.80004882812,2135.25,2155.19995117188,275535,2118.39721679688
"861",2156,2185,2148.10009765625,2161.75,352800,2124.83520507812
"862",2160,2185.89990234375,2147.60009765625,2153.94995117188,361472,2117.16821289062
"863",2165,2182.69995117188,2160,2169.14990234375,260370,2132.10864257812
"864",2177,2194,2166,2178.85009765625,273572,2141.64306640625
"865",2191.94995117188,2283,2180.69995117188,2267.14990234375,1524994,2228.43505859375
"866",2266.80004882812,2279.89990234375,2222,2231.19995117188,426882,2193.09936523438
"867",2231.19995117188,2293.89990234375,2226.5,2276.5,551296,2237.62548828125
"868",2280,2302,2261,2283.44995117188,397141,2244.45678710938
"869",2270.80004882812,2294.25,2267.25,2277.80004882812,221617,2238.90356445312
"870",2287,2298.39990234375,2261.19995117188,2268.85009765625,301488,2230.10620117188
"871",2285,2285,2237,2248.5,356876,2210.10375976562
"872",2250,2272,2238,2249.35009765625,331982,2210.939453125
"873",2261.19995117188,2261.80004882812,2242.35009765625,2249.14990234375,176959,2210.74267578125
"874",2249.75,2269.94995117188,2240,2244.19995117188,225702,2205.87719726562
"875",2234,2269,2232,2260.25,192179,2221.6533203125
"876",2282.10009765625,2326.44995117188,2249.25,2315.64990234375,637865,2276.10668945312
"877",2333.94995117188,2333.94995117188,2287.39990234375,2310.39990234375,345208,2270.94653320312
"878",2310,2327.69995117188,2300.60009765625,2306.60009765625,164481,2267.2119140625
"879",2309.64990234375,2332.94995117188,2295.60009765625,2321.30004882812,229367,2281.66064453125
"880",2314.39990234375,2326.5,2289,2300.64990234375,183364,2269.67407226562
"881",2301.60009765625,2309.64990234375,2271.14990234375,2295.94995117188,248241,2265.03759765625
"882",2295.94995117188,2318,2288.85009765625,2296.5,197033,2265.580078125
"883",2310.80004882812,2311.30004882812,2272,2278.80004882812,390786,2248.11840820312
"884",2299.89990234375,2299.89990234375,2255.80004882812,2262.55004882812,456617,2232.08715820312
"885",2266,2303.05004882812,2257,2264.14990234375,721816,2233.66577148438
"886",2270.10009765625,2282.60009765625,2251.14990234375,2264.30004882812,211045,2233.8134765625
"887",2277,2277,2237,2249,409726,2218.71948242188
"888",2251,2258.89990234375,2205.05004882812,2223.30004882812,481993,2193.36572265625
"889",2240,2255.05004882812,2219.05004882812,2231.80004882812,272882,2201.75122070312
"890",2239.75,2249.94995117188,2215,2222.35009765625,406827,2192.4287109375
"891",2226.05004882812,2274,2175.44995117188,2260.25,1518493,2229.81811523438
"892",2288,2288,2202.30004882812,2220.80004882812,940284,2190.89916992188
"893",2242.19995117188,2242.19995117188,2203.5,2206.69995117188,366570,2176.9892578125
"894",2202.89990234375,2230,2175.05004882812,2218.89990234375,263310,2189.02465820312
"895",2228.19995117188,2238.89990234375,2196.05004882812,2216.10009765625,441443,2186.2626953125
"896",2220.10009765625,2238.5,2210,2225.30004882812,396668,2195.33862304688
"897",2223,2285,2210,2267.19995117188,1043017,2236.67456054688
"898",2279.94995117188,2295,2221,2227.30004882812,649263,2197.31176757812
"899",2230,2248,2200,2208.14990234375,355160,2178.41943359375
"900",2210.5,2231.39990234375,2187.85009765625,2214.85009765625,315324,2185.02954101562
"901",2223.80004882812,2239.80004882812,2207,2227.69995117188,337985,2197.70629882812
"902",2225,2242.69995117188,2213.05004882812,2225.19995117188,361975,2195.23999023438
"903",2237.94995117188,2279,2215,2262.14990234375,461816,2231.6923828125
"904",2279,2290,2249,2280.35009765625,644194,2249.64770507812
"905",2290,2339,2283.10009765625,2313.80004882812,1206729,2282.6474609375
